Date,Symbol,Price,Available Supply,Unlocked Supply,Reserved (TBD),Private Investors,Reserved,Community & Other
May 18 2024,RNDR,0,542955449.00,307927776.00,235027673.00,117843239.00,184000000.00,6084537.00
May 13 2024,RNDR,0,542194882.00,307167209.00,235027673.00,117843239.00,184000000.00,5323970.00
May 09 2024,RNDR,0,542194882.00,307167209.00,235027673.00,117843239.00,184000000.00,5323970.00
May 04 2024,RNDR,0,542194882.00,307167209.00,235027673.00,117843239.00,184000000.00,5323970.00
Apr 29 2024,RNDR,0,542194882.00,307167209.00,235027673.00,117843239.00,184000000.00,5323970.00
Apr 25 2024,RNDR,0,542194882.00,307167209.00,235027673.00,117843239.00,184000000.00,5323970.00
Apr 20 2024,RNDR,0,542194882.00,307167209.00,235027673.00,117843239.00,184000000.00,5323970.00
Apr 15 2024,RNDR,0,541434315.00,306406642.00,235027673.00,117843239.00,184000000.00,4563403.00
Apr 11 2024,RNDR,0,541434315.00,306406642.00,235027673.00,117843239.00,184000000.00,4563403.00
Apr 06 2024,RNDR,0,541434315.00,306406642.00,235027673.00,117843239.00,184000000.00,4563403.00
Apr 01 2024,RNDR,$10.54,541434315.00,306406642.00,235027673.00,117843239.00,184000000.00,4563403.00
Mar 28 2024,RNDR,$11.35,0,306406642.00,0,117843239.00,184000000.00,4563403.00
Mar 23 2024,RNDR,$10.54,0,306406642.00,0,117843239.00,184000000.00,4563403.00
Mar 18 2024,RNDR,$12.93,0,306406642.00,0,117843239.00,184000000.00,4563403.00
Mar 14 2024,RNDR,$11.39,0,305646075.00,0,117843239.00,184000000.00,3802836.00
Mar 09 2024,RNDR,$10.46,0,305646075.00,0,117843239.00,184000000.00,3802836.00
Mar 05 2024,RNDR,$7.48,0,305646075.00,0,117843239.00,184000000.00,3802836.00
Feb 29 2024,RNDR,$7.85,0,305646075.00,0,117843239.00,184000000.00,3802836.00
Feb 24 2024,RNDR,$7.34,0,305646075.00,0,117843239.00,184000000.00,3802836.00
Feb 20 2024,RNDR,$6.26,0,305646075.00,0,117843239.00,184000000.00,3802836.00
Feb 15 2024,RNDR,$5.05,0,304885508.00,0,117843239.00,184000000.00,3042269.00
Feb 10 2024,RNDR,$4.68,0,304885508.00,0,117843239.00,184000000.00,3042269.00
Feb 06 2024,RNDR,$4.35,0,304885508.00,0,117843239.00,184000000.00,3042269.00
Feb 01 2024,RNDR,$4.37,0,304885508.00,0,117843239.00,184000000.00,3042269.00
Jan 27 2024,RNDR,$3.92,0,304885508.00,0,117843239.00,184000000.00,3042269.00
Jan 23 2024,RNDR,$3.78,0,304885508.00,0,117843239.00,184000000.00,3042269.00
Jan 18 2024,RNDR,$4.27,0,304885508.00,0,117843239.00,184000000.00,3042269.00
Jan 13 2024,RNDR,$3.80,0,304124940.00,0,117843239.00,184000000.00,2281701.00
Jan 09 2024,RNDR,$4.02,0,304124940.00,0,117843239.00,184000000.00,2281701.00
Jan 04 2024,RNDR,$4.42,0,304124940.00,0,117843239.00,184000000.00,2281701.00
Dec 30 2023,RNDR,$4.55,0,304124940.00,0,117843239.00,184000000.00,2281701.00
Dec 26 2023,RNDR,$4.63,0,304124940.00,0,117843239.00,184000000.00,2281701.00
Dec 21 2023,RNDR,$4.47,0,304124940.00,0,117843239.00,184000000.00,2281701.00
Dec 16 2023,RNDR,$4.44,0,303364373.00,0,117843239.00,184000000.00,1521134.00
Dec 12 2023,RNDR,$3.91,0,303364373.00,0,117843239.00,184000000.00,1521134.00
Dec 07 2023,RNDR,$3.64,0,303364373.00,0,117843239.00,184000000.00,1521134.00
Dec 02 2023,RNDR,$3.54,0,303364373.00,0,117843239.00,184000000.00,1521134.00
Nov 28 2023,RNDR,$3.15,0,303364373.00,0,117843239.00,184000000.00,1521134.00
Nov 23 2023,RNDR,$3.35,0,302603806.00,0,117843239.00,184000000.00,760567.00
Nov 19 2023,RNDR,$3.39,0,302603806.00,0,117843239.00,184000000.00,760567.00
Nov 14 2023,RNDR,$2.34,0,302603806.00,0,117843239.00,184000000.00,760567.00
Nov 09 2023,RNDR,$2.35,0,302603806.00,0,117843239.00,184000000.00,760567.00
Nov 05 2023,RNDR,$2.35,0,302603806.00,0,117843239.00,184000000.00,760567.00
Oct 31 2023,RNDR,$2.46,0,301843239.00,0,117843239.00,184000000.00,0
Oct 26 2023,RNDR,$2.08,0,301843239.00,0,117843239.00,184000000.00,0
Oct 22 2023,RNDR,$2.00,0,301843239.00,0,117843239.00,184000000.00,0
Oct 17 2023,RNDR,$1.85,0,301843239.00,0,117843239.00,184000000.00,0
Oct 12 2023,RNDR,$1.80,0,301843239.00,0,117843239.00,184000000.00,0
Oct 08 2023,RNDR,$1.84,0,301843239.00,0,117843239.00,184000000.00,0
Oct 03 2023,RNDR,$1.70,0,301843239.00,0,117843239.00,184000000.00,0
Sep 28 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Sep 24 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Sep 19 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Sep 14 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Sep 10 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Sep 05 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Aug 31 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Aug 27 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Aug 22 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Aug 17 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Aug 13 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Aug 08 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Aug 03 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Jul 30 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Jul 25 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Jul 21 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Jul 16 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Jul 11 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Jul 07 2023,RNDR,0,0,301843239.00,0,117843239.00,184000000.00,0
Jul 02 2023,RNDR,0,0,300043239.00,0,117843239.00,182200000.00,0
Jun 27 2023,RNDR,0,0,298128953.00,0,117843239.00,180285714.00,0
Jun 23 2023,RNDR,0,0,298128953.00,0,117843239.00,180285714.00,0
Jun 18 2023,RNDR,0,0,298128953.00,0,117843239.00,180285714.00,0
Jun 13 2023,RNDR,$1.93,0,298128953.00,0,117843239.00,180285714.00,0
Jun 09 2023,RNDR,$2.27,0,298128953.00,0,117843239.00,180285714.00,0
Jun 04 2023,RNDR,$2.61,0,293434216.00,0,117843239.00,175590977.00,0
May 30 2023,RNDR,$2.56,0,291519931.00,0,117843239.00,173676692.00,0
May 26 2023,RNDR,$2.70,0,291519931.00,0,117843239.00,173676692.00,0
May 21 2023,RNDR,$2.35,0,291519931.00,0,117843239.00,173676692.00,0
May 16 2023,RNDR,$1.82,0,291519931.00,0,117843239.00,173676692.00,0
May 12 2023,RNDR,$1.72,0,291519931.00,0,117843239.00,173676692.00,0
May 07 2023,RNDR,$2.07,0,291519931.00,0,117843239.00,173676692.00,0
May 02 2023,RNDR,$2.22,0,286825194.00,0,117843239.00,168981955.00,0
Apr 28 2023,RNDR,$2.36,0,284910908.00,0,117843239.00,167067669.00,0
Apr 23 2023,RNDR,$1.82,0,284910908.00,0,117843239.00,167067669.00,0
Apr 18 2023,RNDR,$1.99,0,284910908.00,0,117843239.00,167067669.00,0
Apr 14 2023,RNDR,$1.60,0,284910908.00,0,117843239.00,167067669.00,0
Apr 09 2023,RNDR,$1.27,0,284910908.00,0,117843239.00,167067669.00,0
Apr 05 2023,RNDR,$1.34,0,280216171.00,0,117843239.00,162372932.00,0
Mar 31 2023,RNDR,$1.25,0,278301885.00,0,117843239.00,160458646.00,0
Mar 26 2023,RNDR,$1.16,0,278301885.00,0,117843239.00,160458646.00,0
Mar 22 2023,RNDR,$1.33,0,278301885.00,0,117843239.00,160458646.00,0
Mar 17 2023,RNDR,$1.33,0,278301885.00,0,117843239.00,160458646.00,0
Mar 12 2023,RNDR,$0.96,0,278301885.00,0,117843239.00,160458646.00,0
Mar 08 2023,RNDR,$1.16,0,278301885.00,0,117843239.00,160458646.00,0
Mar 03 2023,RNDR,$1.52,0,273607149.00,0,117843239.00,155763910.00,0
Feb 26 2023,RNDR,$1.40,0,271692863.00,0,117843239.00,153849624.00,0
Feb 22 2023,RNDR,$1.68,0,271692863.00,0,117843239.00,153849624.00,0
Feb 17 2023,RNDR,$1.81,0,271692863.00,0,117843239.00,153849624.00,0
Feb 12 2023,RNDR,$1.42,0,271692863.00,0,117843239.00,153849624.00,0
Feb 08 2023,RNDR,$2.17,0,271692863.00,0,117843239.00,153849624.00,0
Feb 03 2023,RNDR,$1.74,0,266998126.00,0,117843239.00,149154887.00,0
Jan 29 2023,RNDR,$1.25,0,265083841.00,0,117843239.00,147240602.00,0
Jan 25 2023,RNDR,$0.80,0,265083841.00,0,117843239.00,147240602.00,0
Jan 20 2023,RNDR,$0.56,0,265083841.00,0,117843239.00,147240602.00,0
Jan 15 2023,RNDR,$0.53,0,265083841.00,0,117843239.00,147240602.00,0
Jan 11 2023,RNDR,$0.44,0,265083841.00,0,117843239.00,147240602.00,0
Jan 06 2023,RNDR,$0.42,0,265083841.00,0,117843239.00,147240602.00,0
Jan 01 2023,RNDR,$0.40,0,260389104.00,0,117843239.00,142545865.00,0
Dec 28 2022,RNDR,$0.41,0,258474818.00,0,117843239.00,140631579.00,0
Dec 23 2022,RNDR,$0.42,0,258474818.00,0,117843239.00,140631579.00,0
Dec 19 2022,RNDR,$0.45,0,258474818.00,0,117843239.00,140631579.00,0
Dec 14 2022,RNDR,$0.51,0,258474818.00,0,117843239.00,140631579.00,0
Dec 09 2022,RNDR,$0.53,0,258474818.00,0,117843239.00,140631579.00,0
Dec 05 2022,RNDR,$0.51,0,251349312.00,0,117843239.00,133506073.00,0
Nov 30 2022,RNDR,$0.47,0,251349312.00,0,117843239.00,133506073.00,0
Nov 25 2022,RNDR,$0.45,0,251349312.00,0,117843239.00,133506073.00,0
Nov 21 2022,RNDR,$0.43,0,251349312.00,0,117843239.00,133506073.00,0
Nov 16 2022,RNDR,$0.49,0,251349312.00,0,117843239.00,133506073.00,0
Nov 11 2022,RNDR,$0.59,0,251349312.00,0,117843239.00,133506073.00,0
Nov 07 2022,RNDR,$0.92,0,251349312.00,0,117843239.00,133506073.00,0
Nov 02 2022,RNDR,$0.66,0,244223806.00,0,117843239.00,126380567.00,0
Oct 28 2022,RNDR,$0.50,0,244223806.00,0,117843239.00,126380567.00,0
Oct 24 2022,RNDR,$0.47,0,244223806.00,0,117843239.00,126380567.00,0
Oct 19 2022,RNDR,$0.42,0,244223806.00,0,117843239.00,126380567.00,0
Oct 14 2022,RNDR,$0.41,0,244223806.00,0,117843239.00,126380567.00,0
Oct 10 2022,RNDR,$0.46,0,244223806.00,0,117843239.00,126380567.00,0
Oct 05 2022,RNDR,$0.51,0,233405991.00,0,117843239.00,115562752.00,0
Sep 30 2022,RNDR,$0.46,0,233405991.00,0,117843239.00,115562752.00,0
Sep 26 2022,RNDR,$0.46,0,233405991.00,0,117843239.00,115562752.00,0
Sep 21 2022,RNDR,$0.46,0,233405991.00,0,117843239.00,115562752.00,0
Sep 16 2022,RNDR,$0.50,0,233405991.00,0,117843239.00,115562752.00,0
Sep 12 2022,RNDR,$0.56,0,233405991.00,0,117843239.00,115562752.00,0
Sep 07 2022,RNDR,$0.47,0,233405991.00,0,117843239.00,115562752.00,0
Sep 03 2022,RNDR,$0.52,0,222588179.00,0,117843239.00,104744940.00,0
Aug 29 2022,RNDR,$0.51,0,222588179.00,0,117843239.00,104744940.00,0
Aug 24 2022,RNDR,$0.60,0,222588179.00,0,117843239.00,104744940.00,0
Aug 20 2022,RNDR,$0.55,0,222588179.00,0,117843239.00,104744940.00,0
Aug 15 2022,RNDR,$0.72,0,222588179.00,0,117843239.00,104744940.00,0
Aug 10 2022,RNDR,$0.70,0,222588179.00,0,117843239.00,104744940.00,0
Aug 06 2022,RNDR,$0.76,0,222588179.00,0,117843239.00,104744940.00,0
Aug 01 2022,RNDR,$0.73,0,211770365.00,0,117843239.00,93927126.00,0
Jul 27 2022,RNDR,$0.53,0,211770365.00,0,117843239.00,93927126.00,0
Jul 23 2022,RNDR,$0.54,0,211770365.00,0,117843239.00,93927126.00,0
Jul 18 2022,RNDR,$0.51,0,211770365.00,0,117843239.00,93927126.00,0
Jul 13 2022,RNDR,$0.46,0,211770365.00,0,117843239.00,93927126.00,0
Jul 09 2022,RNDR,$0.52,0,211770365.00,0,117843239.00,93927126.00,0
Jul 04 2022,RNDR,$0.51,0,200952551.00,0,117843239.00,83109312.00,0
Jun 29 2022,RNDR,$0.60,0,200952551.00,0,117843239.00,83109312.00,0
Jun 25 2022,RNDR,$0.56,0,200952551.00,0,117843239.00,83109312.00,0
Jun 20 2022,RNDR,$0.43,0,200952551.00,0,117843239.00,83109312.00,0
Jun 15 2022,RNDR,$0.38,0,200952551.00,0,117843239.00,83109312.00,0
Jun 11 2022,RNDR,$0.62,0,200952551.00,0,117843239.00,83109312.00,0
Jun 06 2022,RNDR,$0.71,0,200952551.00,0,117843239.00,83109312.00,0
Jun 01 2022,RNDR,$0.85,0,190134737.00,0,117843239.00,72291498.00,0
May 28 2022,RNDR,$0.69,0,190134737.00,0,117843239.00,72291498.00,0
May 23 2022,RNDR,$0.90,0,190134737.00,0,117843239.00,72291498.00,0
May 19 2022,RNDR,$0.82,0,190134737.00,0,117843239.00,72291498.00,0
May 14 2022,RNDR,$0.85,0,190134737.00,0,117843239.00,72291498.00,0
May 09 2022,RNDR,$1.29,0,190134737.00,0,117843239.00,72291498.00,0
May 05 2022,RNDR,$1.74,0,179316923.00,0,117843239.00,61473684.00,0
Apr 30 2022,RNDR,$1.39,0,179316923.00,0,117843239.00,61473684.00,0
Apr 25 2022,RNDR,$1.78,0,179316923.00,0,117843239.00,61473684.00,0
Apr 21 2022,RNDR,$2.05,0,179316923.00,0,117843239.00,61473684.00,0
Apr 16 2022,RNDR,$2.04,0,179316923.00,0,117843239.00,61473684.00,0
Apr 11 2022,RNDR,$2.48,0,179316923.00,0,117843239.00,61473684.00,0
Apr 07 2022,RNDR,$2.50,0,179316923.00,0,117843239.00,61473684.00,0
Apr 02 2022,RNDR,$2.95,0,168499109.00,0,117843239.00,50655870.00,0
Mar 28 2022,RNDR,$2.80,0,168499109.00,0,117843239.00,50655870.00,0
Mar 24 2022,RNDR,$2.79,0,168499109.00,0,117843239.00,50655870.00,0
Mar 19 2022,RNDR,$2.55,0,168499109.00,0,117843239.00,50655870.00,0
Mar 14 2022,RNDR,$2.26,0,168499109.00,0,117843239.00,50655870.00,0
Mar 10 2022,RNDR,$2.65,0,168499109.00,0,117843239.00,50655870.00,0
Mar 05 2022,RNDR,$2.50,0,157681296.00,0,117843239.00,39838057.00,0
Feb 28 2022,RNDR,$2.39,0,157681296.00,0,117843239.00,39838057.00,0
Feb 24 2022,RNDR,$2.36,0,157681296.00,0,117843239.00,39838057.00,0
Feb 19 2022,RNDR,$2.71,0,157681296.00,0,117843239.00,39838057.00,0
Feb 14 2022,RNDR,$2.59,0,157681296.00,0,117843239.00,39838057.00,0
Feb 10 2022,RNDR,$3.32,0,157681296.00,0,117843239.00,39838057.00,0
Feb 05 2022,RNDR,$3.61,0,146863482.00,0,117843239.00,29020243.00,0
Feb 01 2022,RNDR,$3.50,0,146863482.00,0,117843239.00,29020243.00,0
Jan 27 2022,RNDR,$2.49,0,146863482.00,0,117843239.00,29020243.00,0
Jan 22 2022,RNDR,$2.40,0,146863482.00,0,117843239.00,29020243.00,0
Jan 18 2022,RNDR,$3.22,0,146863482.00,0,117843239.00,29020243.00,0
Jan 13 2022,RNDR,$3.97,0,146863482.00,0,117843239.00,29020243.00,0
Jan 08 2022,RNDR,$3.70,0,146863482.00,0,117843239.00,29020243.00,0
Jan 04 2022,RNDR,$5.29,0,136045668.00,0,117843239.00,18202429.00,0
Dec 30 2021,RNDR,$4.61,0,136045668.00,0,117843239.00,18202429.00,0
Dec 25 2021,RNDR,$5.60,0,136045668.00,0,117843239.00,18202429.00,0
Dec 21 2021,RNDR,$4.49,0,136045668.00,0,117843239.00,18202429.00,0
Dec 16 2021,RNDR,$4.25,0,136045668.00,0,117843239.00,18202429.00,0
Dec 11 2021,RNDR,$3.50,0,136045668.00,0,117843239.00,18202429.00,0
Dec 07 2021,RNDR,$4.93,0,136045668.00,0,117843239.00,18202429.00,0
Dec 02 2021,RNDR,$5.28,0,125227854.00,0,117843239.00,7384615.00,0
Nov 27 2021,RNDR,$6.14,0,125227854.00,0,117843239.00,7384615.00,0
Nov 23 2021,RNDR,$6.38,0,125227854.00,0,117843239.00,7384615.00,0
Nov 18 2021,RNDR,$5.47,0,125227854.00,0,117843239.00,7384615.00,0
Nov 13 2021,RNDR,$3.00,0,125227854.00,0,117843239.00,7384615.00,0
Nov 09 2021,RNDR,$2.07,0,125227854.00,0,117843239.00,7384615.00,0
Nov 04 2021,RNDR,$1.40,0,121535547.00,0,117843239.00,3692308.00,0
Oct 30 2021,RNDR,$1.07,0,121535547.00,0,117843239.00,3692308.00,0
Oct 26 2021,RNDR,$0.89,0,121535547.00,0,117843239.00,3692308.00,0
Oct 21 2021,RNDR,$1.08,0,121535547.00,0,117843239.00,3692308.00,0
Oct 17 2021,RNDR,$1.08,0,121535547.00,0,117843239.00,3692308.00,0
Oct 12 2021,RNDR,$0.95,0,121535547.00,0,117843239.00,3692308.00,0
Oct 07 2021,RNDR,$0.89,0,121535547.00,0,117843239.00,3692308.00,0
Oct 03 2021,RNDR,$0.93,0,117843239.00,0,117843239.00,0,0
Sep 28 2021,RNDR,$0.90,0,117843239.00,0,117843239.00,0,0
Sep 23 2021,RNDR,$0.97,0,117843239.00,0,117843239.00,0,0
Sep 19 2021,RNDR,$1.12,0,117843239.00,0,117843239.00,0,0
Sep 14 2021,RNDR,$1.13,0,117843239.00,0,117843239.00,0,0
Sep 09 2021,RNDR,$1.24,0,117843239.00,0,117843239.00,0,0
Sep 05 2021,RNDR,$1.27,0,117843239.00,0,117843239.00,0,0
Aug 31 2021,RNDR,$1.19,0,117843239.00,0,117843239.00,0,0
Aug 26 2021,RNDR,$1.27,0,117843239.00,0,117843239.00,0,0
Aug 22 2021,RNDR,$1.33,0,117843239.00,0,117843239.00,0,0
Aug 17 2021,RNDR,$1.28,0,117843239.00,0,117843239.00,0,0
Aug 12 2021,RNDR,$0.91,0,117843239.00,0,117843239.00,0,0
Aug 08 2021,RNDR,$1.07,0,117843239.00,0,117843239.00,0,0
Aug 03 2021,RNDR,$0.65,0,117843239.00,0,117843239.00,0,0
Jul 29 2021,RNDR,$0.75,0,117843239.00,0,117843239.00,0,0
Jul 25 2021,RNDR,$0.75,0,117843239.00,0,117843239.00,0,0
Jul 20 2021,RNDR,$0.61,0,117843239.00,0,117843239.00,0,0
Jul 15 2021,RNDR,$0.69,0,117843239.00,0,117843239.00,0,0
Jul 11 2021,RNDR,$0.60,0,117843239.00,0,117843239.00,0,0
Jul 06 2021,RNDR,$0.49,0,117843239.00,0,117843239.00,0,0
Jul 01 2021,RNDR,$0.48,0,117843239.00,0,117843239.00,0,0
Jun 27 2021,RNDR,$0.43,0,117843239.00,0,117843239.00,0,0
Jun 22 2021,RNDR,$0.42,0,117843239.00,0,117843239.00,0,0
Jun 18 2021,RNDR,$0.55,0,117843239.00,0,117843239.00,0,0
Jun 13 2021,RNDR,$0.45,0,117843239.00,0,117843239.00,0,0
Jun 08 2021,RNDR,$0.55,0,117843239.00,0,117843239.00,0,0
Jun 04 2021,RNDR,$0.74,0,117843239.00,0,117843239.00,0,0
May 30 2021,RNDR,$0.73,0,117843239.00,0,117843239.00,0,0
May 25 2021,RNDR,$0.68,0,117843239.00,0,117843239.00,0,0
May 21 2021,RNDR,$0.90,0,117843239.00,0,117843239.00,0,0
May 16 2021,RNDR,$0.86,0,117843239.00,0,117843239.00,0,0
May 11 2021,RNDR,$0.76,0,117843239.00,0,117843239.00,0,0
May 07 2021,RNDR,$0.90,0,117843239.00,0,117843239.00,0,0
May 02 2021,RNDR,$1.10,0,117843239.00,0,117843239.00,0,0
Apr 27 2021,RNDR,$1.00,0,117843239.00,0,117843239.00,0,0
Apr 23 2021,RNDR,$0.97,0,117843239.00,0,117843239.00,0,0
Apr 18 2021,RNDR,$1.40,0,117843239.00,0,117843239.00,0,0
Apr 13 2021,RNDR,$1.64,0,117843239.00,0,117843239.00,0,0
Apr 09 2021,RNDR,$1.58,0,117843239.00,0,117843239.00,0,0
Apr 04 2021,RNDR,$1.55,0,117843239.00,0,117843239.00,0,0
Mar 30 2021,RNDR,$1.84,0,117843239.00,0,117843239.00,0,0
Mar 26 2021,RNDR,$1.22,0,117843239.00,0,117843239.00,0,0
Mar 21 2021,RNDR,$0.74,0,117843239.00,0,117843239.00,0,0
Mar 16 2021,RNDR,$0.44,0,117843239.00,0,117843239.00,0,0
Mar 12 2021,RNDR,$0.37,0,117843239.00,0,117843239.00,0,0
Mar 07 2021,RNDR,$0.31,0,117843239.00,0,117843239.00,0,0
Mar 03 2021,RNDR,$0.23,0,117843239.00,0,117843239.00,0,0
Feb 26 2021,RNDR,$0.25,0,117843239.00,0,117843239.00,0,0
Feb 21 2021,RNDR,$0.24,0,117843239.00,0,117843239.00,0,0
Feb 17 2021,RNDR,$0.31,0,117843239.00,0,117843239.00,0,0
Feb 12 2021,RNDR,$0.15,0,117843239.00,0,117843239.00,0,0
Feb 07 2021,RNDR,$0.13,0,117843239.00,0,117843239.00,0,0
Feb 03 2021,RNDR,$0.13,0,117843239.00,0,117843239.00,0,0
Jan 29 2021,RNDR,$0.11,0,117843239.00,0,117843239.00,0,0
Jan 24 2021,RNDR,$0.10,0,117843239.00,0,117843239.00,0,0
Jan 20 2021,RNDR,$0.09,0,117843239.00,0,117843239.00,0,0
Jan 15 2021,RNDR,$0.09,0,117843239.00,0,117843239.00,0,0
Jan 10 2021,RNDR,$0.10,0,117843239.00,0,117843239.00,0,0
Jan 06 2021,RNDR,$0.10,0,117843239.00,0,117843239.00,0,0
Jan 01 2021,RNDR,$0.11,0,117843239.00,0,117843239.00,0,0
Dec 27 2020,RNDR,$0.11,0,117843239.00,0,117843239.00,0,0
Dec 23 2020,RNDR,$0.12,0,117843239.00,0,117843239.00,0,0
Dec 18 2020,RNDR,$0.13,0,117843239.00,0,117843239.00,0,0
Dec 13 2020,RNDR,$0.15,0,117843239.00,0,117843239.00,0,0
Dec 09 2020,RNDR,$0.14,0,117843239.00,0,117843239.00,0,0
Dec 04 2020,RNDR,$0.15,0,117843239.00,0,117843239.00,0,0
Nov 29 2020,RNDR,$0.12,0,117843239.00,0,117843239.00,0,0
Nov 25 2020,RNDR,$0.10,0,117843239.00,0,117843239.00,0,0
Nov 20 2020,RNDR,$0.11,0,117843239.00,0,117843239.00,0,0
Nov 16 2020,RNDR,$0.11,0,117843239.00,0,117843239.00,0,0
Nov 11 2020,RNDR,$0.11,0,117843239.00,0,117843239.00,0,0
Nov 06 2020,RNDR,$0.08,0,117843239.00,0,117843239.00,0,0
Nov 02 2020,RNDR,$0.10,0,117843239.00,0,117843239.00,0,0
Oct 28 2020,RNDR,$0.10,0,117843239.00,0,117843239.00,0,0
Oct 23 2020,RNDR,$0.12,0,117843239.00,0,117843239.00,0,0
Oct 19 2020,RNDR,$0.12,0,117843239.00,0,117843239.00,0,0
Oct 14 2020,RNDR,$0.17,0,117843239.00,0,117843239.00,0,0
Oct 09 2020,RNDR,$0.17,0,117843239.00,0,117843239.00,0,0
Oct 05 2020,RNDR,$0.17,0.00,0.00,0,0,0,0
Sep 30 2020,RNDR,$0.13,0.00,0.00,0,0,0,0
Sep 25 2020,RNDR,$0.10,0.00,0.00,0,0,0,0
Sep 21 2020,RNDR,$0.11,0.00,0.00,0,0,0,0
Sep 16 2020,RNDR,$0.14,0.00,0.00,0,0,0,0
Sep 11 2020,RNDR,$0.17,0.00,0.00,0,0,0,0
Sep 07 2020,RNDR,$0.15,0.00,0.00,0,0,0,0
Sep 02 2020,RNDR,$0.22,0.00,0.00,0,0,0,0
Aug 28 2020,RNDR,$0.27,0.00,0.00,0,0,0,0
Aug 24 2020,RNDR,$0.16,0.00,0.00,0,0,0,0
Aug 19 2020,RNDR,$0.11,0.00,0.00,0,0,0,0
Aug 14 2020,RNDR,$0.13,0.00,0.00,0,0,0,0
Aug 10 2020,RNDR,$0.09,0.00,0.00,0,0,0,0
Aug 05 2020,RNDR,$0.08,0.00,0.00,0,0,0,0
Aug 01 2020,RNDR,$0.08,0.00,0.00,0,0,0,0
Jul 27 2020,RNDR,$0.09,0.00,0.00,0,0,0,0
Jul 22 2020,RNDR,$0.07,0.00,0.00,0,0,0,0
Jul 18 2020,RNDR,$0.06,0.00,0.00,0,0,0,0
Jul 13 2020,RNDR,$0.07,0.00,0.00,0,0,0,0
Jul 08 2020,RNDR,$0.09,0.00,0.00,0,0,0,0
Jul 04 2020,RNDR,$0.08,0.00,0.00,0,0,0,0
Jun 29 2020,RNDR,$0.07,0.00,0.00,0,0,0,0
Jun 24 2020,RNDR,$0.08,0.00,0.00,0,0,0,0
Jun 20 2020,RNDR,$0.08,0.00,0.00,0,0,0,0
Jun 15 2020,RNDR,$0.05,0.00,0.00,0,0,0,0
