Date,Symbol,Price,Available Supply,Unlocked Supply,Private Investors (TBD),Community & Other (TBD),Reserved (TBD),Founder / Team,Private Investors,Community & Other
Apr 29 2026,OP,0,3189965144.41,1585792770.23,231114896.61,765310897.59,607746579.99,650284892.16,581833850.88,353674027.19
Apr 27 2026,OP,0,3165053573.04,1561633579.19,231064063.03,764743024.34,607612906.48,637534208.00,570425344.00,353674027.19
Apr 24 2026,OP,0,3163925002.53,1561633579.19,230987812.65,763891214.47,607412396.23,637534208.00,570425344.00,353674027.19
Apr 22 2026,OP,0,3163172622.20,1561633579.19,230936979.06,763323341.22,607278722.73,637534208.00,570425344.00,353674027.19
Apr 20 2026,OP,0,3162420241.86,1561633579.19,230886145.48,762755467.97,607145049.22,637534208.00,570425344.00,353674027.19
Apr 18 2026,OP,0,3161667861.53,1561633579.19,230835311.89,762187594.72,607011375.72,637534208.00,570425344.00,353674027.19
Apr 15 2026,OP,0,3160539291.02,1561633579.19,230759061.51,761335784.85,606810865.47,637534208.00,570425344.00,353674027.19
Apr 13 2026,OP,0,3159786910.69,1561633579.19,230708227.93,760767911.60,606677191.97,637534208.00,570425344.00,353674027.19
Apr 11 2026,OP,0,3159034530.35,1561633579.19,230657394.34,760200038.36,606543518.46,637534208.00,570425344.00,353674027.19
Apr 08 2026,OP,0,3157905959.85,1561633579.19,230581143.96,759348228.48,606343008.21,637534208.00,570425344.00,353674027.19
Apr 06 2026,OP,0,3157153579.51,1561633579.19,230530310.38,758780355.24,606209334.71,637534208.00,570425344.00,353674027.19
Apr 04 2026,OP,0,3156401199.17,1561633579.19,230479476.79,758212481.99,606075661.20,637534208.00,570425344.00,353674027.19
Apr 02 2026,OP,0,3155648818.84,1561633579.19,230428643.21,757644608.74,605941987.70,637534208.00,570425344.00,353674027.19
Mar 30 2026,OP,0,3154520248.33,1561633579.19,230352392.83,756792798.87,605741477.45,637534208.00,570425344.00,353674027.19
Mar 28 2026,OP,0,3153767868.00,1561633579.19,230301559.24,756224925.62,605607803.94,637534208.00,570425344.00,353674027.19
Mar 26 2026,OP,0,3128856296.62,1537474388.15,230250725.66,755657052.37,605474130.44,624783523.84,559016837.12,353674027.19
Mar 24 2026,OP,0,3128103916.29,1537474388.15,230199892.07,755089179.13,605340456.94,624783523.84,559016837.12,353674027.19
Mar 21 2026,OP,0,3126975345.78,1537474388.15,230123641.69,754237369.25,605139946.68,624783523.84,559016837.12,353674027.19
Mar 19 2026,OP,0,3126222965.45,1537474388.15,230072808.11,753669496.01,605006273.18,624783523.84,559016837.12,353674027.19
Mar 17 2026,OP,0,3125470585.11,1537474388.15,230021974.52,753101622.76,604872599.68,624783523.84,559016837.12,353674027.19
Mar 14 2026,OP,0,3124342014.61,1537474388.15,229945724.14,752249812.89,604672089.43,624783523.84,559016837.12,353674027.19
Mar 12 2026,OP,0,3123589634.27,1537474388.15,229894890.56,751681939.64,604538415.92,624783523.84,559016837.12,353674027.19
Mar 10 2026,OP,0,3122837253.93,1537474388.15,229844056.97,751114066.39,604404742.42,624783523.84,559016837.12,353674027.19
Mar 08 2026,OP,0,3122084873.60,1537474388.15,229793223.39,750546193.14,604271068.92,624783523.84,559016837.12,353674027.19
Mar 05 2026,OP,0,3120956303.09,1537474388.15,229716973.01,749694383.27,604070558.66,624783523.84,559016837.12,353674027.19
Mar 03 2026,OP,0,3120203922.76,1537474388.15,229666139.42,749126510.02,603936885.16,624783523.84,559016837.12,353674027.19
Mar 01 2026,OP,0,3119451542.42,1537474388.15,229615305.84,748558636.78,603803211.66,624783523.84,559016837.12,353674027.19
Feb 27 2026,OP,0,3094539971.05,1513315197.11,229564472.25,747990763.53,603669538.16,612032839.68,547608330.24,353674027.19
Feb 24 2026,OP,0,3093411400.54,1513315197.11,229488221.87,747138953.66,603469027.90,612032839.68,547608330.24,353674027.19
Feb 22 2026,OP,0,3092659020.20,1513315197.11,229437388.29,746571080.41,603335354.40,612032839.68,547608330.24,353674027.19
Feb 20 2026,OP,0,3091906639.87,1513315197.11,229386554.70,746003207.16,603201680.90,612032839.68,547608330.24,353674027.19
Feb 17 2026,OP,0,3090778069.36,1513315197.11,229310304.32,745151397.29,603001170.64,612032839.68,547608330.24,353674027.19
Feb 15 2026,OP,0,3090025689.03,1513315197.11,229259470.74,744583524.04,602867497.14,612032839.68,547608330.24,353674027.19
Feb 13 2026,OP,0,3089273308.69,1513315197.11,229208637.15,744015650.79,602733823.64,612032839.68,547608330.24,353674027.19
Feb 11 2026,OP,0,3088520928.36,1513315197.11,229157803.57,743447777.54,602600150.13,612032839.68,547608330.24,353674027.19
Feb 08 2026,OP,0,3087392357.85,1513315197.11,229081553.19,742595967.67,602399639.88,612032839.68,547608330.24,353674027.19
Feb 06 2026,OP,0,3086639977.52,1513315197.11,229030719.60,742028094.43,602265966.38,612032839.68,547608330.24,353674027.19
Feb 04 2026,OP,0,3085887597.18,1513315197.11,228979886.02,741460221.18,602132292.87,612032839.68,547608330.24,353674027.19
Feb 02 2026,OP,0,3085135216.84,1513315197.11,228929052.43,740892347.93,601998619.37,612032839.68,547608330.24,353674027.19
Jan 30 2026,OP,0,3084006646.34,1513315197.11,228852802.06,740040538.06,601798109.12,612032839.68,547608330.24,353674027.19
Jan 28 2026,OP,0,3083254266.00,1513315197.11,228801968.47,739472664.81,601664435.61,612032839.68,547608330.24,353674027.19
Jan 26 2026,OP,0,3058342694.63,1489156006.07,228751134.88,738904791.56,601530762.11,599282155.52,536199823.36,353674027.19
Jan 23 2026,OP,0,3057214124.12,1489156006.07,228674884.51,738052981.69,601330251.86,599282155.52,536199823.36,353674027.19
Jan 21 2026,OP,0,3056461743.79,1489156006.07,228624050.92,737485108.44,601196578.36,599282155.52,536199823.36,353674027.19
Jan 19 2026,OP,0,3055709363.45,1489156006.07,228573217.33,736917235.19,601062904.85,599282155.52,536199823.36,353674027.19
Jan 17 2026,OP,0,3054956983.12,1489156006.07,228522383.75,736349361.95,600929231.35,599282155.52,536199823.36,353674027.19
Jan 14 2026,OP,0,3053828412.61,1489156006.07,228446133.37,735497552.07,600728721.10,599282155.52,536199823.36,353674027.19
Jan 12 2026,OP,0,3053076032.28,1489156006.07,228395299.79,734929678.83,600595047.59,599282155.52,536199823.36,353674027.19
Jan 10 2026,OP,0,3052323651.94,1489156006.07,228344466.20,734361805.58,600461374.09,599282155.52,536199823.36,353674027.19
Jan 08 2026,OP,0,3051571271.60,1489156006.07,228293632.61,733793932.33,600327700.59,599282155.52,536199823.36,353674027.19
Jan 05 2026,OP,0,3050442701.10,1489156006.07,228217382.24,732942122.46,600127190.33,599282155.52,536199823.36,353674027.19
Jan 03 2026,OP,0,3049690320.76,1489156006.07,228166548.65,732374249.21,599993516.83,599282155.52,536199823.36,353674027.19
Jan 01 2026,OP,0,3048937940.43,1489156006.07,228115715.06,731806375.96,599859843.33,599282155.52,536199823.36,353674027.19
Dec 29 2025,OP,0,3047809369.92,1489156006.07,228039464.69,730954566.09,599659333.07,599282155.52,536199823.36,353674027.19
Dec 27 2025,OP,0,3022897798.55,1464996815.03,227988631.10,730386692.84,599525659.57,586531471.36,524791316.48,353674027.19
Dec 25 2025,OP,0,3022145418.21,1464996815.03,227937797.52,729818819.60,599391986.07,586531471.36,524791316.48,353674027.19
Dec 23 2025,OP,0,3021393037.88,1464996815.03,227886963.93,729250946.35,599258312.57,586531471.36,524791316.48,353674027.19
Dec 20 2025,OP,0,3020264467.37,1464996815.03,227810713.55,728399136.48,599057802.31,586531471.36,524791316.48,353674027.19
Dec 18 2025,OP,0,3019512087.04,1464996815.03,227759879.97,727831263.23,598924128.81,586531471.36,524791316.48,353674027.19
Dec 16 2025,OP,0,3018759706.70,1464996815.03,227709046.38,727263389.98,598790455.31,586531471.36,524791316.48,353674027.19
Dec 14 2025,OP,0,3018007326.36,1464996815.03,227658212.80,726695516.73,598656781.80,586531471.36,524791316.48,353674027.19
Dec 11 2025,OP,0,3016878755.86,1464996815.03,227581962.42,725843706.86,598456271.55,586531471.36,524791316.48,353674027.19
Dec 09 2025,OP,0,3016126375.52,1464996815.03,227531128.83,725275833.61,598322598.05,586531471.36,524791316.48,353674027.19
Dec 07 2025,OP,0,3015373995.19,1464996815.03,227480295.25,724707960.37,598188924.55,586531471.36,524791316.48,353674027.19
Dec 04 2025,OP,0,3014245424.68,1464996815.03,227404044.87,723856150.49,597988414.29,586531471.36,524791316.48,353674027.19
Dec 02 2025,OP,0,3013493044.35,1464996815.03,227353211.28,723288277.25,597854740.79,586531471.36,524791316.48,353674027.19
Nov 30 2025,OP,0,3012740664.01,1464996815.03,227302377.70,722720404.00,597721067.29,586531471.36,524791316.48,353674027.19
Nov 28 2025,OP,0,3011988283.67,1464996815.03,227251544.11,722152530.75,597587393.78,586531471.36,524791316.48,353674027.19
Nov 25 2025,OP,0,2986700522.13,1440837623.99,227175293.73,721300720.88,597386883.53,573780787.20,513382809.60,353674027.19
Nov 23 2025,OP,0,2985948141.79,1440837623.99,227124460.15,720732847.63,597253210.03,573780787.20,513382809.60,353674027.19
Nov 21 2025,OP,0,2985195761.46,1440837623.99,227073626.56,720164974.38,597119536.52,573780787.20,513382809.60,353674027.19
Nov 19 2025,OP,0,2984443381.12,1440837623.99,227022792.98,719597101.14,596985863.02,573780787.20,513382809.60,353674027.19
Nov 16 2025,OP,0,2983314810.62,1440837623.99,226946542.60,718745291.26,596785352.77,573780787.20,513382809.60,353674027.19
Nov 14 2025,OP,0,2982562430.28,1440837623.99,226895709.01,718177418.02,596651679.26,573780787.20,513382809.60,353674027.19
Nov 12 2025,OP,0,2981810049.95,1440837623.99,226844875.43,717609544.77,596518005.76,573780787.20,513382809.60,353674027.19
Nov 09 2025,OP,0,2980681479.44,1440837623.99,226768625.05,716757734.90,596317495.51,573780787.20,513382809.60,353674027.19
Nov 07 2025,OP,0,2979929099.11,1440837623.99,226717791.46,716189861.65,596183822.00,573780787.20,513382809.60,353674027.19
Nov 05 2025,OP,0,2979176718.77,1440837623.99,226666957.88,715621988.40,596050148.50,573780787.20,513382809.60,353674027.19
Nov 03 2025,OP,0,2978424338.43,1440837623.99,226616124.29,715054115.15,595916475.00,573780787.20,513382809.60,353674027.19
Oct 31 2025,OP,0,2977295767.93,1440837623.99,226539873.91,714202305.28,595715964.75,573780787.20,513382809.60,353674027.19
Oct 29 2025,OP,0,2976543387.59,1440837623.99,226489040.33,713634432.03,595582291.24,573780787.20,513382809.60,353674027.19
Oct 27 2025,OP,0,2951631816.22,1416678432.95,226438206.74,713066558.79,595448617.74,561030103.04,501974302.72,353674027.19
Oct 25 2025,OP,0,2950879435.88,1416678432.95,226387373.16,712498685.54,595314944.24,561030103.04,501974302.72,353674027.19
Oct 22 2025,OP,0,2949750865.38,1416678432.95,226311122.78,711646875.67,595114433.98,561030103.04,501974302.72,353674027.19
Oct 20 2025,OP,0,2948998485.04,1416678432.95,226260289.19,711079002.42,594980760.48,561030103.04,501974302.72,353674027.19
Oct 18 2025,OP,0,2948246104.71,1416678432.95,226209455.61,710511129.17,594847086.98,561030103.04,501974302.72,353674027.19
Oct 16 2025,OP,0,2947493724.37,1416678432.95,226158622.02,709943255.92,594713413.48,561030103.04,501974302.72,353674027.19
Oct 13 2025,OP,0,2946365153.87,1416678432.95,226082371.64,709091446.05,594512903.22,561030103.04,501974302.72,353674027.19
Oct 11 2025,OP,0,2945612773.53,1416678432.95,226031538.06,708523572.80,594379229.72,561030103.04,501974302.72,353674027.19
Oct 09 2025,OP,0,2944860393.19,1416678432.95,225980704.47,707955699.55,594245556.22,561030103.04,501974302.72,353674027.19
Oct 06 2025,OP,0,2943731822.69,1416678432.95,225904454.09,707103889.68,594045045.96,561030103.04,501974302.72,353674027.19
Oct 04 2025,OP,0,2942979442.35,1416678432.95,225853620.51,706536016.44,593911372.46,561030103.04,501974302.72,353674027.19
Oct 02 2025,OP,0,2942227062.02,1416678432.95,225802786.92,705968143.19,593777698.96,561030103.04,501974302.72,353674027.19
Sep 30 2025,OP,0,2941474681.68,1416678432.95,225751953.34,705400269.94,593644025.45,561030103.04,501974302.72,353674027.19
Sep 27 2025,OP,0,2916186920.14,1392519241.91,225675702.96,704548460.07,593443515.20,548279418.88,490565795.84,353674027.19
Sep 25 2025,OP,0,2915434539.80,1392519241.91,225624869.37,703980586.82,593309841.70,548279418.88,490565795.84,353674027.19
Sep 23 2025,OP,0,2914682159.46,1392519241.91,225574035.79,703412713.57,593176168.19,548279418.88,490565795.84,353674027.19
Sep 21 2025,OP,0,2913929779.13,1392519241.91,225523202.20,702844840.32,593042494.69,548279418.88,490565795.84,353674027.19
Sep 18 2025,OP,0,2912801208.62,1392519241.91,225446951.82,701993030.45,592841984.44,548279418.88,490565795.84,353674027.19
Sep 16 2025,OP,0,2912048828.29,1392519241.91,225396118.24,701425157.20,592708310.93,548279418.88,490565795.84,353674027.19
Sep 14 2025,OP,0,2911296447.95,1392519241.91,225345284.65,700857283.96,592574637.43,548279418.88,490565795.84,353674027.19
Sep 11 2025,OP,0,2910167877.45,1392519241.91,225269034.28,700005474.09,592374127.18,548279418.88,490565795.84,353674027.19
Sep 09 2025,OP,0,2909415497.11,1392519241.91,225218200.69,699437600.84,592240453.68,548279418.88,490565795.84,353674027.19
Sep 07 2025,OP,0,2908663116.78,1392519241.91,225167367.10,698869727.59,592106780.17,548279418.88,490565795.84,353674027.19
Sep 05 2025,OP,0,2907910736.44,1392519241.91,225116533.52,698301854.34,591973106.67,548279418.88,490565795.84,353674027.19
Sep 02 2025,OP,0,2906782165.94,1392519241.91,225040283.14,697450044.47,591772596.42,548279418.88,490565795.84,353674027.19
Aug 31 2025,OP,0,2906029785.60,1392519241.91,224989449.55,696882171.22,591638922.91,548279418.88,490565795.84,353674027.19
Aug 29 2025,OP,0,2905277405.26,1392519241.91,224938615.97,696314297.97,591505249.41,548279418.88,490565795.84,353674027.19
Aug 27 2025,OP,0,2880365833.89,1368360050.87,224887782.38,695746424.73,591371575.91,535528734.72,479157288.96,353674027.19
Aug 24 2025,OP,0,2879237263.38,1368360050.87,224811532.01,694894614.85,591171065.65,535528734.72,479157288.96,353674027.19
Aug 22 2025,OP,0,2878484883.05,1368360050.87,224760698.42,694326741.61,591037392.15,535528734.72,479157288.96,353674027.19
Aug 20 2025,OP,0,2877732502.71,1368360050.87,224709864.83,693758868.36,590903718.65,535528734.72,479157288.96,353674027.19
Aug 17 2025,OP,0,2876603932.21,1368360050.87,224633614.46,692907058.49,590703208.39,535528734.72,479157288.96,353674027.19
Aug 15 2025,OP,0,2875851551.87,1368360050.87,224582780.87,692339185.24,590569534.89,535528734.72,479157288.96,353674027.19
Aug 13 2025,OP,0,2875099171.54,1368360050.87,224531947.28,691771311.99,590435861.39,535528734.72,479157288.96,353674027.19
Aug 11 2025,OP,0,2874346791.20,1368360050.87,224481113.70,691203438.74,590302187.89,535528734.72,479157288.96,353674027.19
Aug 08 2025,OP,0,2873218220.70,1368360050.87,224404863.32,690351628.87,590101677.63,535528734.72,479157288.96,353674027.19
Aug 06 2025,OP,0,2872465840.36,1368360050.87,224354029.74,689783755.62,589968004.13,535528734.72,479157288.96,353674027.19
Aug 04 2025,OP,0,2871713460.02,1368360050.87,224303196.15,689215882.38,589834330.63,535528734.72,479157288.96,353674027.19
Aug 02 2025,OP,0,2870961079.69,1368360050.87,224252362.56,688648009.13,589700657.12,535528734.72,479157288.96,353674027.19
Jul 30 2025,OP,0,2869832509.18,1368360050.87,224176112.19,687796199.26,589500146.87,535528734.72,479157288.96,353674027.19
Jul 28 2025,OP,0,2869080128.85,1368360050.87,224125278.60,687228326.01,589366473.37,535528734.72,479157288.96,353674027.19
Jul 26 2025,OP,0,2844168557.47,1344200859.83,224074445.01,686660452.76,589232799.87,522778050.56,467748782.08,353674027.19
Jul 23 2025,OP,0,2843039986.97,1344200859.83,223998194.64,685808642.89,589032289.61,522778050.56,467748782.08,353674027.19
Jul 21 2025,OP,0,2842287606.63,1344200859.83,223947361.05,685240769.64,588898616.11,522778050.56,467748782.08,353674027.19
Jul 19 2025,OP,0,2841535226.29,1344200859.83,223896527.47,684672896.39,588764942.61,522778050.56,467748782.08,353674027.19
Jul 17 2025,OP,0,2840782845.96,1344200859.83,223845693.88,684105023.15,588631269.10,522778050.56,467748782.08,353674027.19
Jul 14 2025,OP,0,2839654275.45,1344200859.83,223769443.50,683253213.27,588430758.85,522778050.56,467748782.08,353674027.19
Jul 12 2025,OP,0,2838901895.12,1344200859.83,223718609.92,682685340.03,588297085.35,522778050.56,467748782.08,353674027.19
Jul 10 2025,OP,0,2838149514.78,1344200859.83,223667776.33,682117466.78,588163411.84,522778050.56,467748782.08,353674027.19
Jul 08 2025,OP,0,2837397134.45,1344200859.83,223616942.75,681549593.53,588029738.34,522778050.56,467748782.08,353674027.19
Jul 05 2025,OP,0,2836268563.94,1344200859.83,223540692.37,680697783.66,587829228.09,522778050.56,467748782.08,353674027.19
Jul 03 2025,OP,0,2835516183.61,1344200859.83,223489858.78,680129910.41,587695554.58,522778050.56,467748782.08,353674027.19
Jul 01 2025,OP,0,2834763803.27,1344200859.83,223439025.20,679562037.16,587561881.08,522778050.56,467748782.08,353674027.19
Jun 28 2025,OP,0,2833635232.77,1344200859.83,223362774.82,678710227.29,587361370.83,522778050.56,467748782.08,353674027.19
Jun 26 2025,OP,0,2808723661.39,1320041668.79,223311941.23,678142354.04,587227697.32,510027366.40,456340275.20,353674027.19
Jun 24 2025,OP,0,2807971281.05,1320041668.79,223261107.65,677574480.80,587094023.82,510027366.40,456340275.20,353674027.19
Jun 22 2025,OP,0,2807218900.72,1320041668.79,223210274.06,677006607.55,586960350.32,510027366.40,456340275.20,353674027.19
Jun 19 2025,OP,0,2806090330.21,1320041668.79,223134023.68,676154797.68,586759840.07,510027366.40,456340275.20,353674027.19
Jun 17 2025,OP,0,2805337949.88,1320041668.79,223083190.10,675586924.43,586626166.56,510027366.40,456340275.20,353674027.19
Jun 15 2025,OP,0,2804585569.54,1320041668.79,223032356.51,675019051.18,586492493.06,510027366.40,456340275.20,353674027.19
Jun 13 2025,OP,0,2803833189.21,1320041668.79,222981522.93,674451177.93,586358819.56,510027366.40,456340275.20,353674027.19
Jun 10 2025,OP,0,2802704618.70,1320041668.79,222905272.55,673599368.06,586158309.30,510027366.40,456340275.20,353674027.19
Jun 08 2025,OP,0,2801952238.37,1320041668.79,222854438.96,673031494.81,586024635.80,510027366.40,456340275.20,353674027.19
Jun 06 2025,OP,0,2801199858.03,1320041668.79,222803605.38,672463621.57,585890962.30,510027366.40,456340275.20,353674027.19
Jun 03 2025,OP,0,2800071287.53,1320041668.79,222727355.00,671611811.69,585690452.04,510027366.40,456340275.20,353674027.19
Jun 01 2025,OP,0,2799318907.19,1320041668.79,222676521.41,671043938.45,585556778.54,510027366.40,456340275.20,353674027.19
May 30 2025,OP,0,2798248816.94,1320041668.79,222587562.64,670296735.60,585322849.91,510027366.40,456340275.20,353674027.19
May 28 2025,OP,0,2796915811.31,1320041668.79,222460478.67,669424997.69,584988666.15,510027366.40,456340275.20,353674027.19
May 25 2025,OP,0,2770757111.82,1295882477.75,222269852.73,668117390.82,584487390.52,497276682.24,444931768.32,353674027.19
May 23 2025,OP,0,2769424106.18,1295882477.75,222142768.76,667245652.91,584153206.76,497276682.24,444931768.32,353674027.19
May 21 2025,OP,0,2768091100.55,1295882477.75,222015684.80,666373914.99,583819023.01,497276682.24,444931768.32,353674027.19
May 19 2025,OP,0,2766758094.91,1295882477.75,221888600.84,665502177.08,583484839.25,497276682.24,444931768.32,353674027.19
May 16 2025,OP,0,2764758586.46,1295882477.75,221697974.89,664194570.21,582983563.61,497276682.24,444931768.32,353674027.19
May 14 2025,OP,0,2763425580.83,1295882477.75,221570890.93,663322832.29,582649379.86,497276682.24,444931768.32,353674027.19
May 12 2025,OP,0,2762092575.19,1295882477.75,221443806.96,662451094.38,582315196.10,497276682.24,444931768.32,353674027.19
May 09 2025,OP,0,2760093066.74,1295882477.75,221253181.02,661143487.51,581813920.47,497276682.24,444931768.32,353674027.19
May 07 2025,OP,0,2758760061.11,1295882477.75,221126097.05,660271749.59,581479736.71,497276682.24,444931768.32,353674027.19
May 05 2025,OP,0,2757427055.47,1295882477.75,220999013.09,659400011.68,581145552.95,497276682.24,444931768.32,353674027.19
May 03 2025,OP,0,2756094049.84,1295882477.75,220871929.13,658528273.76,580811369.20,497276682.24,444931768.32,353674027.19
Apr 30 2025,OP,0,2754094541.38,1295882477.75,220681303.18,657220666.89,580310093.56,497276682.24,444931768.32,353674027.19
Apr 28 2025,OP,0,2752761535.75,1295882477.75,220554219.22,656348928.98,579975909.80,497276682.24,444931768.32,353674027.19
Apr 26 2025,OP,0,2727269339.07,1271723286.71,220427135.25,655477191.06,579641726.05,484525998.08,433523261.44,353674027.19
Apr 24 2025,OP,0,2725936333.44,1271723286.71,220300051.29,654605453.15,579307542.29,484525998.08,433523261.44,353674027.19
Apr 21 2025,OP,0,2723936824.99,1271723286.71,220109425.34,653297846.28,578806266.65,484525998.08,433523261.44,353674027.19
Apr 19 2025,OP,0,2722603819.35,1271723286.71,219982341.38,652426108.37,578472082.90,484525998.08,433523261.44,353674027.19
Apr 17 2025,OP,0,2721270813.72,1271723286.71,219855257.42,651554370.45,578137899.14,484525998.08,433523261.44,353674027.19
Apr 15 2025,OP,0,2719937808.08,1271723286.71,219728173.45,650682632.54,577803715.38,484525998.08,433523261.44,353674027.19
Apr 12 2025,OP,0,2717938299.63,1271723286.71,219537547.51,649375025.67,577302439.75,484525998.08,433523261.44,353674027.19
Apr 10 2025,OP,0,2716605294.00,1271723286.71,219410463.54,648503287.75,576968255.99,484525998.08,433523261.44,353674027.19
Apr 08 2025,OP,0,2715272288.36,1271723286.71,219283379.58,647631549.84,576634072.24,484525998.08,433523261.44,353674027.19
Apr 05 2025,OP,0,2713272779.91,1271723286.71,219092753.63,646323942.97,576132796.60,484525998.08,433523261.44,353674027.19
Apr 03 2025,OP,0,2711939774.28,1271723286.71,218965669.67,645452205.05,575798612.84,484525998.08,433523261.44,353674027.19
Apr 01 2025,OP,0,2710606768.64,1271723286.71,218838585.70,644580467.14,575464429.09,484525998.08,433523261.44,353674027.19
Mar 30 2025,OP,0,2709273763.01,1271723286.71,218711501.74,643708729.22,575130245.33,484525998.08,433523261.44,353674027.19
Mar 27 2025,OP,0,2683115063.51,1247564095.67,218520875.80,642401122.35,574628969.70,471775313.92,422114754.56,353674027.19
Mar 25 2025,OP,0,2681782057.88,1247564095.67,218393791.83,641529384.44,574294785.94,471775313.92,422114754.56,353674027.19
Mar 23 2025,OP,0,2680449052.24,1247564095.67,218266707.87,640657646.53,573960602.18,471775313.92,422114754.56,353674027.19
Mar 21 2025,OP,0,2679116046.61,1247564095.67,218139623.90,639785908.61,573626418.42,471775313.92,422114754.56,353674027.19
Mar 18 2025,OP,0,2677116538.16,1247564095.67,217948997.96,638478301.74,573125142.79,471775313.92,422114754.56,353674027.19
Mar 16 2025,OP,0,2675783532.52,1247564095.67,217821913.99,637606563.83,572790959.03,471775313.92,422114754.56,353674027.19
Mar 14 2025,OP,0,2674450526.89,1247564095.67,217694830.03,636734825.91,572456775.28,471775313.92,422114754.56,353674027.19
Mar 11 2025,OP,0,2672451018.44,1247564095.67,217504204.08,635427219.04,571955499.64,471775313.92,422114754.56,353674027.19
Mar 09 2025,OP,0,2671118012.80,1247564095.67,217377120.12,634555481.13,571621315.88,471775313.92,422114754.56,353674027.19
Mar 07 2025,OP,0,2669785007.17,1247564095.67,217250036.16,633683743.21,571287132.13,471775313.92,422114754.56,353674027.19
Mar 05 2025,OP,0,2668452001.53,1247564095.67,217122952.19,632812005.30,570952948.37,471775313.92,422114754.56,353674027.19
Mar 02 2025,OP,0,2666452493.08,1247564095.67,216932326.25,631504398.43,570451672.74,471775313.92,422114754.56,353674027.19
Feb 28 2025,OP,0,2665119487.45,1247564095.67,216805242.28,630632660.51,570117488.98,471775313.92,422114754.56,353674027.19
Feb 26 2025,OP,0,2639627290.77,1223404904.63,216678158.32,629760922.60,569783305.22,459024629.76,410706247.68,353674027.19
Feb 24 2025,OP,0,2638294285.14,1223404904.63,216551074.36,628889184.69,569449121.47,459024629.76,410706247.68,353674027.19
Feb 21 2025,OP,0,2636294776.68,1223404904.63,216360448.41,627581577.81,568947845.83,459024629.76,410706247.68,353674027.19
Feb 19 2025,OP,0,2634961771.05,1223404904.63,216233364.45,626709839.90,568613662.07,459024629.76,410706247.68,353674027.19
Feb 17 2025,OP,0,2633628765.42,1223404904.63,216106280.48,625838101.99,568279478.32,459024629.76,410706247.68,353674027.19
Feb 14 2025,OP,0,2631629256.96,1223404904.63,215915654.54,624530495.12,567778202.68,459024629.76,410706247.68,353674027.19
Feb 12 2025,OP,0,2630296251.33,1223404904.63,215788570.57,623658757.20,567444018.92,459024629.76,410706247.68,353674027.19
Feb 10 2025,OP,0,2628963245.69,1223404904.63,215661486.61,622787019.29,567109835.17,459024629.76,410706247.68,353674027.19
Feb 08 2025,OP,0,2627630240.06,1223404904.63,215534402.65,621915281.37,566775651.41,459024629.76,410706247.68,353674027.19
Feb 05 2025,OP,0,2625630731.61,1223404904.63,215343776.70,620607674.50,566274375.78,459024629.76,410706247.68,353674027.19
Feb 03 2025,OP,0,2624297725.97,1223404904.63,215216692.74,619735936.59,565940192.02,459024629.76,410706247.68,353674027.19
Feb 01 2025,OP,0,2622964720.34,1223404904.63,215089608.77,618864198.67,565606008.26,459024629.76,410706247.68,353674027.19
Jan 30 2025,OP,0,2621631714.70,1223404904.63,214962524.81,617992460.76,565271824.51,459024629.76,410706247.68,353674027.19
Jan 27 2025,OP,0,2595473015.21,1199245713.59,214771898.86,616684853.89,564770548.87,446273945.60,399297740.80,353674027.19
Jan 25 2025,OP,0,2594140009.58,1199245713.59,214644814.90,615813115.97,564436365.11,446273945.60,399297740.80,353674027.19
Jan 23 2025,OP,0,2592807003.94,1199245713.59,214517730.93,614941378.06,564102181.36,446273945.60,399297740.80,353674027.19
Jan 20 2025,OP,0,2590807495.49,1199245713.59,214327104.99,613633771.19,563600905.72,446273945.60,399297740.80,353674027.19
Jan 18 2025,OP,0,2589474489.85,1199245713.59,214200021.02,612762033.27,563266721.96,446273945.60,399297740.80,353674027.19
Jan 16 2025,OP,0,2588141484.22,1199245713.59,214072937.06,611890295.36,562932538.21,446273945.60,399297740.80,353674027.19
Jan 14 2025,OP,0,2586808478.59,1199245713.59,213945853.10,611018557.45,562598354.45,446273945.60,399297740.80,353674027.19
Jan 14 2025,OP,0,2586808478.59,1199245713.59,213945853.10,611018557.45,562598354.45,446273945.60,399297740.80,353674027.19
Jan 11 2025,OP,0,2584808970.13,1199245713.59,213755227.15,609710950.58,562097078.82,446273945.60,399297740.80,353674027.19
Jan 09 2025,OP,0,2583475964.50,1199245713.59,213628143.19,608839212.66,561762895.06,446273945.60,399297740.80,353674027.19
Jan 07 2025,OP,0,2582142958.86,1199245713.59,213501059.22,607967474.75,561428711.30,446273945.60,399297740.80,353674027.19
Jan 05 2025,OP,0,2580809953.23,1199245713.59,213373975.26,607095736.83,561094527.55,446273945.60,399297740.80,353674027.19
Jan 02 2025,OP,0,2578810444.78,1199245713.59,213183349.31,605788129.96,560593251.91,446273945.60,399297740.80,353674027.19
Dec 31 2024,OP,0,2577477439.14,1199245713.59,213056265.35,604916392.05,560259068.15,446273945.60,399297740.80,353674027.19
Dec 29 2024,OP,0,2576144433.51,1199245713.59,212929181.39,604044654.13,559924884.40,446273945.60,399297740.80,353674027.19
Dec 26 2024,OP,0,2549985734.02,1175086522.55,212738555.44,602737047.26,559423608.76,433523261.44,387889233.92,353674027.19
Dec 24 2024,OP,0,2548652728.38,1175086522.55,212611471.48,601865309.35,559089425.01,433523261.44,387889233.92,353674027.19
