Date,Symbol,Price,Available Supply,Unlocked Supply,Private Investors,Public Investors,Reserved,Community & Other
Dec 19 2022,DOT,$4.68,0,1278621917.81,200000000.00,500000000.00,300000000.00,278621917.81
Dec 14 2022,DOT,$5.28,0,1276964383.56,200000000.00,500000000.00,300000000.00,276964383.56
Dec 10 2022,DOT,$5.29,0,1275638356.16,200000000.00,500000000.00,300000000.00,275638356.16
Dec 05 2022,DOT,$5.58,0,1273980821.92,200000000.00,500000000.00,300000000.00,273980821.92
Nov 30 2022,DOT,$5.31,0,1272323287.67,200000000.00,500000000.00,300000000.00,272323287.67
Nov 26 2022,DOT,$5.27,0,1270997260.27,200000000.00,500000000.00,300000000.00,270997260.27
Nov 21 2022,DOT,$5.30,0,1269339726.03,200000000.00,500000000.00,300000000.00,269339726.03
Nov 17 2022,DOT,$5.72,0,1268013698.63,200000000.00,500000000.00,300000000.00,268013698.63
Nov 12 2022,DOT,$5.78,0,1266356164.38,200000000.00,500000000.00,300000000.00,266356164.38
Nov 07 2022,DOT,$6.82,0,1264698630.14,200000000.00,500000000.00,300000000.00,264698630.14
Nov 03 2022,DOT,$6.25,0,1263372602.74,200000000.00,500000000.00,300000000.00,263372602.74
Oct 29 2022,DOT,$6.52,0,1261715068.49,200000000.00,500000000.00,300000000.00,261715068.49
Oct 25 2022,DOT,$5.91,0,1260389041.10,200000000.00,500000000.00,300000000.00,260389041.10
Oct 20 2022,DOT,$6.10,0,1258731506.85,200000000.00,500000000.00,300000000.00,258731506.85
Oct 15 2022,DOT,$6.05,0,1257073972.60,200000000.00,500000000.00,300000000.00,257073972.60
Oct 11 2022,DOT,$6.26,0,1255747945.21,200000000.00,500000000.00,300000000.00,255747945.21
Oct 06 2022,DOT,$6.43,0,1254090410.96,200000000.00,500000000.00,300000000.00,254090410.96
Oct 02 2022,DOT,$6.27,0,1252764383.56,200000000.00,500000000.00,300000000.00,252764383.56
Sep 27 2022,DOT,$6.54,0,1251106849.32,200000000.00,500000000.00,300000000.00,251106849.32
Sep 23 2022,DOT,$6.46,0,1249780821.92,200000000.00,500000000.00,300000000.00,249780821.92
Sep 18 2022,DOT,$7.06,0,1248123287.67,200000000.00,500000000.00,300000000.00,248123287.67
Sep 13 2022,DOT,$7.64,0,1246465753.42,200000000.00,500000000.00,300000000.00,246465753.42
Sep 09 2022,DOT,$7.40,0,1245139726.03,200000000.00,500000000.00,300000000.00,245139726.03
Sep 04 2022,DOT,$7.28,0,1243482191.78,200000000.00,500000000.00,300000000.00,243482191.78
Aug 31 2022,DOT,$6.98,0,1242156164.38,200000000.00,500000000.00,300000000.00,242156164.38
Aug 26 2022,DOT,$7.59,0,1240498630.14,200000000.00,500000000.00,300000000.00,240498630.14
Aug 21 2022,DOT,$7.23,0,1238841095.89,200000000.00,500000000.00,300000000.00,238841095.89
Aug 17 2022,DOT,$8.86,0,1237515068.49,200000000.00,500000000.00,300000000.00,237515068.49
Aug 12 2022,DOT,$9.20,0,1235857534.25,200000000.00,500000000.00,300000000.00,235857534.25
Aug 08 2022,DOT,$8.65,0,1234531506.85,200000000.00,500000000.00,300000000.00,234531506.85
Aug 03 2022,DOT,$7.99,0,1232873972.60,200000000.00,500000000.00,300000000.00,232873972.60
Jul 29 2022,DOT,$7.86,0,1231216438.36,200000000.00,500000000.00,300000000.00,231216438.36
Jul 25 2022,DOT,$7.42,0,1229890410.96,200000000.00,500000000.00,300000000.00,229890410.96
Jul 20 2022,DOT,$7.81,0,1228232876.71,200000000.00,500000000.00,300000000.00,228232876.71
Jul 16 2022,DOT,$6.80,0,1226906849.32,200000000.00,500000000.00,300000000.00,226906849.32
Jul 11 2022,DOT,$6.85,0,1225249315.07,200000000.00,500000000.00,300000000.00,225249315.07
Jul 06 2022,DOT,$6.84,0,1223591780.82,200000000.00,500000000.00,300000000.00,223591780.82
Jul 02 2022,DOT,$6.79,0,1222265753.42,200000000.00,500000000.00,300000000.00,222265753.42
Jun 27 2022,DOT,$7.86,0,1220608219.18,200000000.00,500000000.00,300000000.00,220608219.18
Jun 23 2022,DOT,$7.42,0,1219282191.78,200000000.00,500000000.00,300000000.00,219282191.78
Jun 18 2022,DOT,$7.33,0,1217624657.53,200000000.00,500000000.00,300000000.00,217624657.53
Jun 13 2022,DOT,$7.45,0,1215967123.29,200000000.00,500000000.00,300000000.00,215967123.29
Jun 09 2022,DOT,$9.00,0,1214641095.89,200000000.00,500000000.00,300000000.00,214641095.89
Jun 04 2022,DOT,$9.37,0,1212983561.64,200000000.00,500000000.00,300000000.00,212983561.64
May 31 2022,DOT,$10.46,0,1211657534.25,200000000.00,500000000.00,300000000.00,211657534.25
May 26 2022,DOT,$9.86,0,1210000000.00,200000000.00,500000000.00,300000000.00,210000000.00
May 22 2022,DOT,$10.00,0,1208794520.55,200000000.00,500000000.00,300000000.00,208794520.55
May 17 2022,DOT,$10.66,0,1207287671.23,200000000.00,500000000.00,300000000.00,207287671.23
May 12 2022,DOT,$8.90,0,1205780821.92,200000000.00,500000000.00,300000000.00,205780821.92
May 08 2022,DOT,$13.80,0,1204575342.47,200000000.00,500000000.00,300000000.00,204575342.47
May 03 2022,DOT,$14.99,0,1203068493.15,200000000.00,500000000.00,300000000.00,203068493.15
Apr 29 2022,DOT,$16.98,0,1201863013.70,200000000.00,500000000.00,300000000.00,201863013.70
Apr 24 2022,DOT,$18.74,0,1200356164.38,200000000.00,500000000.00,300000000.00,200356164.38
Apr 19 2022,DOT,$18.18,0,1198849315.07,200000000.00,500000000.00,300000000.00,198849315.07
Apr 15 2022,DOT,$17.95,0,1197643835.62,200000000.00,500000000.00,300000000.00,197643835.62
Apr 10 2022,DOT,$19.79,0,1196136986.30,200000000.00,500000000.00,300000000.00,196136986.30
Apr 06 2022,DOT,$21.84,0,1194931506.85,200000000.00,500000000.00,300000000.00,194931506.85
Apr 01 2022,DOT,$21.32,0,1193424657.53,200000000.00,500000000.00,300000000.00,193424657.53
Mar 27 2022,DOT,$20.87,0,1191917808.22,200000000.00,500000000.00,300000000.00,191917808.22
Mar 23 2022,DOT,$20.37,0,1190712328.77,200000000.00,500000000.00,300000000.00,190712328.77
Mar 18 2022,DOT,$18.76,0,1189205479.45,200000000.00,500000000.00,300000000.00,189205479.45
Mar 14 2022,DOT,$17.23,0,1188000000.00,200000000.00,500000000.00,300000000.00,188000000.00
Mar 09 2022,DOT,$16.95,0,1186493150.68,200000000.00,500000000.00,300000000.00,186493150.68
Mar 04 2022,DOT,$18.03,0,1184986301.37,200000000.00,500000000.00,300000000.00,184986301.37
Feb 28 2022,DOT,$17.52,0,1183780821.92,200000000.00,500000000.00,300000000.00,183780821.92
Feb 23 2022,DOT,$16.58,0,1182273972.60,200000000.00,500000000.00,300000000.00,182273972.60
Feb 19 2022,DOT,$17.87,0,1181068493.15,200000000.00,500000000.00,300000000.00,181068493.15
Feb 14 2022,DOT,$18.84,0,1179561643.84,200000000.00,500000000.00,300000000.00,179561643.84
Feb 10 2022,DOT,$21.96,0,1178356164.38,200000000.00,500000000.00,300000000.00,178356164.38
Feb 05 2022,DOT,$20.49,0,1176849315.07,200000000.00,500000000.00,300000000.00,176849315.07
Jan 31 2022,DOT,$18.22,0,1175342465.75,200000000.00,500000000.00,300000000.00,175342465.75
Jan 27 2022,DOT,$18.10,0,1174136986.30,200000000.00,500000000.00,300000000.00,174136986.30
Jan 22 2022,DOT,$19.57,0,1172630136.99,200000000.00,500000000.00,300000000.00,172630136.99
Jan 18 2022,DOT,$25.75,0,1171424657.53,200000000.00,500000000.00,300000000.00,171424657.53
Jan 13 2022,DOT,$27.35,0,1169917808.22,200000000.00,500000000.00,300000000.00,169917808.22
Jan 08 2022,DOT,$24.97,0,1168410958.90,200000000.00,500000000.00,300000000.00,168410958.90
Jan 04 2022,DOT,$30.15,0,1167205479.45,200000000.00,500000000.00,300000000.00,167205479.45
Dec 30 2021,DOT,$26.75,0,1165698630.14,200000000.00,500000000.00,300000000.00,165698630.14
Dec 26 2021,DOT,$28.95,0,1164493150.68,200000000.00,500000000.00,300000000.00,164493150.68
Dec 21 2021,DOT,$24.24,0,1162986301.37,200000000.00,500000000.00,300000000.00,162986301.37
Dec 16 2021,DOT,$27.23,0,1161479452.05,200000000.00,500000000.00,300000000.00,161479452.05
Dec 12 2021,DOT,$27.74,0,1160273972.60,200000000.00,500000000.00,300000000.00,160273972.60
Dec 07 2021,DOT,$28.28,0,1158767123.29,200000000.00,500000000.00,300000000.00,158767123.29
Dec 03 2021,DOT,$35.72,0,1157561643.84,200000000.00,500000000.00,300000000.00,157561643.84
Nov 28 2021,DOT,$34.95,0,1156054794.52,200000000.00,500000000.00,300000000.00,156054794.52
Nov 23 2021,DOT,$39.46,0,1154547945.21,200000000.00,500000000.00,300000000.00,154547945.21
Nov 19 2021,DOT,$38.93,0,1153342465.75,200000000.00,500000000.00,300000000.00,153342465.75
Nov 14 2021,DOT,$47.28,0,1151835616.44,200000000.00,500000000.00,300000000.00,151835616.44
Nov 10 2021,DOT,$50.97,0,1150630136.99,200000000.00,500000000.00,300000000.00,150630136.99
Nov 05 2021,DOT,$54.14,0,1149123287.67,200000000.00,500000000.00,300000000.00,149123287.67
Oct 31 2021,DOT,$42.74,0,1147616438.36,200000000.00,500000000.00,300000000.00,147616438.36
Oct 27 2021,DOT,$45.30,0,1146410958.90,200000000.00,500000000.00,300000000.00,146410958.90
Oct 22 2021,DOT,$43.00,0,1144904109.59,200000000.00,500000000.00,300000000.00,144904109.59
Oct 18 2021,DOT,$42.13,0,1143698630.14,200000000.00,500000000.00,300000000.00,143698630.14
Oct 13 2021,DOT,$35.13,0,1142191780.82,200000000.00,500000000.00,300000000.00,142191780.82
Oct 09 2021,DOT,$33.37,0,1140986301.37,200000000.00,500000000.00,300000000.00,140986301.37
Oct 04 2021,DOT,$32.20,0,1139479452.05,200000000.00,500000000.00,300000000.00,139479452.05
Sep 29 2021,DOT,$26.23,0,1137972602.74,200000000.00,500000000.00,300000000.00,137972602.74
Sep 25 2021,DOT,$30.77,0,1136767123.29,200000000.00,500000000.00,300000000.00,136767123.29
Sep 20 2021,DOT,$33.74,0,1135260273.97,200000000.00,500000000.00,300000000.00,135260273.97
Sep 16 2021,DOT,$36.33,0,1134054794.52,200000000.00,500000000.00,300000000.00,134054794.52
Sep 11 2021,DOT,$29.00,0,1132547945.21,200000000.00,500000000.00,300000000.00,132547945.21
Sep 06 2021,DOT,$34.27,0,1131041095.89,200000000.00,500000000.00,300000000.00,131041095.89
Sep 02 2021,DOT,$32.97,0,1129835616.44,200000000.00,500000000.00,300000000.00,129835616.44
Aug 28 2021,DOT,$26.55,0,1128328767.12,200000000.00,500000000.00,300000000.00,128328767.12
Aug 24 2021,DOT,$27.87,0,1127123287.67,200000000.00,500000000.00,300000000.00,127123287.67
Aug 19 2021,DOT,$24.22,0,1125616438.36,200000000.00,500000000.00,300000000.00,125616438.36
Aug 14 2021,DOT,$22.60,0,1124109589.04,200000000.00,500000000.00,300000000.00,124109589.04
Aug 10 2021,DOT,$20.63,0,1122904109.59,200000000.00,500000000.00,300000000.00,122904109.59
Aug 05 2021,DOT,$19.18,0,1121397260.27,200000000.00,500000000.00,300000000.00,121397260.27
Aug 01 2021,DOT,$16.91,0,1120191780.82,200000000.00,500000000.00,300000000.00,120191780.82
Jul 27 2021,DOT,$13.94,0,1118684931.51,200000000.00,500000000.00,300000000.00,118684931.51
Jul 22 2021,DOT,$12.40,0,1117178082.19,200000000.00,500000000.00,300000000.00,117178082.19
Jul 18 2021,DOT,$12.27,0,1115972602.74,200000000.00,500000000.00,300000000.00,115972602.74
Jul 13 2021,DOT,$14.93,0,1114465753.42,200000000.00,500000000.00,300000000.00,114465753.42
Jul 09 2021,DOT,$15.38,0,1113260273.97,200000000.00,500000000.00,300000000.00,113260273.97
Jul 04 2021,DOT,$15.51,0,1111753424.66,200000000.00,500000000.00,300000000.00,111753424.66
Jun 29 2021,DOT,$15.78,0,1110246575.34,200000000.00,500000000.00,300000000.00,110246575.34
Jun 25 2021,DOT,$16.26,0,1109041095.89,200000000.00,500000000.00,300000000.00,109041095.89
Jun 20 2021,DOT,$20.38,0,1107534246.58,200000000.00,500000000.00,300000000.00,107534246.58
Jun 16 2021,DOT,$24.12,0,1106328767.12,200000000.00,500000000.00,300000000.00,106328767.12
Jun 11 2021,DOT,$22.68,0,1104821917.81,200000000.00,500000000.00,300000000.00,104821917.81
Jun 07 2021,DOT,$24.15,0,1103616438.36,200000000.00,500000000.00,300000000.00,103616438.36
Jun 02 2021,DOT,$22.90,0,1102109589.04,200000000.00,500000000.00,300000000.00,102109589.04
May 28 2021,DOT,$23.99,0,1100602739.73,200000000.00,500000000.00,300000000.00,100602739.73
May 24 2021,DOT,$18.06,0,1099452054.79,200000000.00,500000000.00,300000000.00,99452054.79
May 19 2021,DOT,$40.78,0,1098082191.78,200000000.00,500000000.00,300000000.00,98082191.78
May 15 2021,DOT,$47.33,0,1096986301.37,200000000.00,500000000.00,300000000.00,96986301.37
May 10 2021,DOT,$40.31,0,1095616438.36,200000000.00,500000000.00,300000000.00,95616438.36
May 05 2021,DOT,$34.66,0,1094246575.34,200000000.00,500000000.00,300000000.00,94246575.34
May 01 2021,DOT,$36.56,0,1093150684.93,200000000.00,500000000.00,300000000.00,93150684.93
Apr 26 2021,DOT,$29.77,0,1091780821.92,200000000.00,500000000.00,300000000.00,91780821.92
Apr 22 2021,DOT,$34.02,0,1090684931.51,200000000.00,500000000.00,300000000.00,90684931.51
Apr 17 2021,DOT,$41.51,0,1089315068.49,200000000.00,500000000.00,300000000.00,89315068.49
Apr 12 2021,DOT,$41.38,0,1087945205.48,200000000.00,500000000.00,300000000.00,87945205.48
Apr 08 2021,DOT,$39.75,0,1086849315.07,200000000.00,500000000.00,300000000.00,86849315.07
Apr 03 2021,DOT,$40.94,0,1085479452.05,200000000.00,500000000.00,300000000.00,85479452.05
Mar 30 2021,DOT,$34.33,0,1084383561.64,200000000.00,500000000.00,300000000.00,84383561.64
Mar 25 2021,DOT,$30.57,0,1083013698.63,200000000.00,500000000.00,300000000.00,83013698.63
Mar 20 2021,DOT,$38.22,0,1081643835.62,200000000.00,500000000.00,300000000.00,81643835.62
Mar 16 2021,DOT,$34.35,0,1080547945.21,200000000.00,500000000.00,300000000.00,80547945.21
Mar 11 2021,DOT,$37.78,0,1079178082.19,200000000.00,500000000.00,300000000.00,79178082.19
Mar 07 2021,DOT,$33.49,0,1078082191.78,200000000.00,500000000.00,300000000.00,78082191.78
Mar 02 2021,DOT,$35.57,0,1076712328.77,200000000.00,500000000.00,300000000.00,76712328.77
Feb 26 2021,DOT,$31.19,0,1075616438.36,200000000.00,500000000.00,300000000.00,75616438.36
Feb 21 2021,DOT,$39.37,0,1074246575.34,200000000.00,500000000.00,300000000.00,74246575.34
Feb 16 2021,DOT,$27.69,0,1072876712.33,200000000.00,500000000.00,300000000.00,72876712.33
Feb 12 2021,DOT,$25.12,0,1071780821.92,200000000.00,500000000.00,300000000.00,71780821.92
Feb 07 2021,DOT,$20.40,0,1070410958.90,200000000.00,500000000.00,300000000.00,70410958.90
Feb 03 2021,DOT,$17.25,0,1069315068.49,200000000.00,500000000.00,300000000.00,69315068.49
Jan 29 2021,DOT,$16.95,0,1067945205.48,200000000.00,500000000.00,300000000.00,67945205.48
Jan 24 2021,DOT,$18.60,0,1066575342.47,200000000.00,500000000.00,300000000.00,66575342.47
Jan 20 2021,DOT,$16.50,0,1065479452.05,200000000.00,500000000.00,300000000.00,65479452.05
Jan 15 2021,DOT,$14.39,0,1064109589.04,200000000.00,500000000.00,300000000.00,64109589.04
Jan 11 2021,DOT,$9.33,0,1063013698.63,200000000.00,500000000.00,300000000.00,63013698.63
Jan 06 2021,DOT,$9.74,0,1061643835.62,200000000.00,500000000.00,300000000.00,61643835.62
Jan 01 2021,DOT,$9.36,0,1060273972.60,200000000.00,500000000.00,300000000.00,60273972.60
Dec 28 2020,DOT,$5.17,0,1059178082.19,200000000.00,500000000.00,300000000.00,59178082.19
Dec 23 2020,DOT,$5.15,0,1057808219.18,200000000.00,500000000.00,300000000.00,57808219.18
Dec 19 2020,DOT,$5.36,0,1056712328.77,200000000.00,500000000.00,300000000.00,56712328.77
Dec 14 2020,DOT,$4.89,0,1055342465.75,200000000.00,500000000.00,300000000.00,55342465.75
Dec 09 2020,DOT,$4.74,0,1053972602.74,200000000.00,500000000.00,300000000.00,53972602.74
Dec 05 2020,DOT,$5.05,0,1052876712.33,200000000.00,500000000.00,300000000.00,52876712.33
Nov 30 2020,DOT,$5.19,0,1051506849.32,200000000.00,500000000.00,300000000.00,51506849.32
Nov 26 2020,DOT,$5.30,0,1050410958.90,200000000.00,500000000.00,300000000.00,50410958.90
Nov 21 2020,DOT,$5.23,0,1049041095.89,200000000.00,500000000.00,300000000.00,49041095.89
Nov 16 2020,DOT,$4.37,0,1047671232.88,200000000.00,500000000.00,300000000.00,47671232.88
Nov 12 2020,DOT,$4.45,0,1046575342.47,200000000.00,500000000.00,300000000.00,46575342.47
Nov 07 2020,DOT,$4.57,0,1045205479.45,200000000.00,500000000.00,300000000.00,45205479.45
Nov 03 2020,DOT,$4.02,0,1044109589.04,200000000.00,500000000.00,300000000.00,44109589.04
Oct 29 2020,DOT,$4.36,0,1042739726.03,200000000.00,500000000.00,300000000.00,42739726.03
Oct 25 2020,DOT,$4.35,0,1041643835.62,200000000.00,500000000.00,300000000.00,41643835.62
Oct 20 2020,DOT,$3.99,0,1040273972.60,200000000.00,500000000.00,300000000.00,40273972.60
Oct 15 2020,DOT,$4.19,0,1038904109.59,200000000.00,500000000.00,300000000.00,38904109.59
Oct 11 2020,DOT,$4.25,0,1037808219.18,200000000.00,500000000.00,300000000.00,37808219.18
Oct 06 2020,DOT,$4.16,0,1036438356.16,200000000.00,500000000.00,300000000.00,36438356.16
Oct 02 2020,DOT,$4.34,0,1035342465.75,200000000.00,500000000.00,300000000.00,35342465.75
Sep 27 2020,DOT,$4.34,0,1033972602.74,200000000.00,500000000.00,300000000.00,33972602.74
Sep 22 2020,DOT,$4.09,0,1032602739.73,200000000.00,500000000.00,300000000.00,32602739.73
Sep 18 2020,DOT,$5.32,0,1031506849.32,200000000.00,500000000.00,300000000.00,31506849.32
Sep 13 2020,DOT,$5.14,0,1030136986.30,200000000.00,500000000.00,300000000.00,30136986.30
Sep 09 2020,DOT,$4.28,0,1029041095.89,200000000.00,500000000.00,300000000.00,29041095.89
Sep 04 2020,DOT,$5.68,0,1027671232.88,200000000.00,500000000.00,300000000.00,27671232.88
Aug 30 2020,DOT,$6.15,0,1026301369.86,200000000.00,500000000.00,300000000.00,26301369.86
Aug 26 2020,DOT,$5.49,0,1025205479.45,200000000.00,500000000.00,300000000.00,25205479.45
Aug 21 2020,DOT,$2.90,0,1023835616.44,200000000.00,500000000.00,300000000.00,23835616.44
Aug 17 2020,DOT,0,0,22739726.03,0,0,0,22739726.03
Aug 12 2020,DOT,0,0,21369863.01,0,0,0,21369863.01
Aug 07 2020,DOT,0,0,20000000.00,0,0,0,20000000.00
Aug 03 2020,DOT,0,0,18904109.59,0,0,0,18904109.59
Jul 29 2020,DOT,0,0,17534246.58,0,0,0,17534246.58
Jul 25 2020,DOT,0,0,16438356.16,0,0,0,16438356.16
Jul 20 2020,DOT,0,0,15068493.15,0,0,0,15068493.15
Jul 16 2020,DOT,0,0,13972602.74,0,0,0,13972602.74
Jul 11 2020,DOT,0,0,12602739.73,0,0,0,12602739.73
Jul 06 2020,DOT,0,0,11232876.71,0,0,0,11232876.71
Jul 02 2020,DOT,0,0,10136986.30,0,0,0,10136986.30
Jun 27 2020,DOT,0,0,8767123.29,0,0,0,8767123.29
Jun 23 2020,DOT,0,0,7671232.88,0,0,0,7671232.88
Jun 18 2020,DOT,0,0,6301369.86,0,0,0,6301369.86
Jun 13 2020,DOT,0,0,4931506.85,0,0,0,4931506.85
Jun 09 2020,DOT,0,0,3835616.44,0,0,0,3835616.44
Jun 04 2020,DOT,0,0,2465753.42,0,0,0,2465753.42
May 31 2020,DOT,0,0,1369863.01,0,0,0,1369863.01
May 26 2020,DOT,0,0.00,0.00,0,0,0,0
