Date,Symbol,Price,Unlocked Supply,Founder / Team,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2023-01-27,EUL,5,14092785,6612048,6612048,16911.0,0.25641620484911837,linear unlock,16911.0,84555.0,46.91796546956474,0.16337120381037426
2023-01-28,EUL,5,14115770,6628958,6628958,16910.0,0.25574526984680085,linear unlock,16910.0,84550.0,46.96136307123167,0.16309764180749226
2023-01-29,EUL,5,14138756,6645869,6645869,16911.0,0.2551079671948442,linear unlock,16911.0,84555.0,47.004623320467516,0.1628391508220947
2023-01-30,EUL,5,14161742,6662780,6662780,16911.0,0.2544588224655045,linear unlock,16911.0,84555.0,47.04774313781454,0.16257441602358794
2023-01-31,EUL,5,14274524,6679690,6679690,16910.0,0.2537979642131363,linear unlock,16910.0,84550.0,46.79448505603409,0.796385077485524
2023-02-01,EUL,5,14297509,6696601,6696601,16911.0,0.25317043156194374,linear unlock,16911.0,84555.0,46.8375365247191,0.16102113107239163
2023-02-02,EUL,6,14320495,6713512,6713512,16911.0,0.2525310974925936,linear unlock,16911.0,6798067.0,46.880446520877946,0.1607692640725038
2023-02-03,EUL,6,14343481,6730422,6730422,16910.0,0.2518800889906803,linear unlock,16910.0,101460.0,46.92321201527021,0.1605112113792156
2023-02-04,EUL,6,14366466,6747333,6747333,16911.0,0.25126210511019964,linear unlock,16911.0,101466.0,46.96585089193125,0.16024701395707222
2023-02-05,EUL,6,14389452,6764243,6764243,16910.0,0.2506175402933278,linear unlock,16910.0,101460.0,47.00834333371417,0.15999759439795425
2023-02-06,EUL,6,14412438,6781154,6781154,16911.0,0.2500058025709603,linear unlock,16911.0,101466.0,47.05070717390076,0.1597420110230744
2023-02-07,EUL,7,14435424,6798065,6798065,16911.0,0.24938233226969925,linear unlock,16911.0,6899531.0,47.092936099417656,0.15948724289395036
2023-02-08,EUL,7,14458409,6814975,6814975,16910.0,0.2487472538141368,linear unlock,16910.0,118370.0,47.1350270973798,0.15922635871312127
2023-02-09,EUL,8,14481395,6831886,6831886,16911.0,0.2481447107289462,linear unlock,16911.0,6950263.0,47.17698812856082,0.15898014781571057
2023-02-10,EUL,7,14504381,6848796,6848796,16910.0,0.2475158396963884,linear unlock,16910.0,-6713516.0,47.2188092687306,0.15872780212127355
2023-02-11,EUL,7,14527366,6865707,6865707,16911.0,0.24691931253318103,linear unlock,16911.0,118377.0,47.260508202243955,0.15846936177421153
2023-02-12,EUL,7,14550352,6882618,6882618,16911.0,0.2463111228020654,linear unlock,16911.0,118377.0,47.30207214230969,0.1582255172754648
2023-02-13,EUL,7,14573338,6899528,6899528,16910.0,0.2456913924323564,linear unlock,16910.0,118370.0,47.34349810592467,0.1579755596290729
2023-02-14,EUL,7,14691861,6916439,6916439,16911.0,0.24510372303728603,linear unlock,16911.0,118377.0,47.076670545685126,0.8132865648213197
2023-02-15,EUL,7,14714846,6933349,6933349,16910.0,0.24448997526039049,linear unlock,16910.0,118370.0,47.11805342713067,0.15644716486223223
2023-02-16,EUL,7,14737832,6950260,6950260,16911.0,0.24390810270765256,linear unlock,16911.0,118377.0,47.1593108131508,0.1562095858835356
2023-02-17,EUL,7,14760818,6967171,6967171,16911.0,0.24331463858905997,linear unlock,16911.0,118377.0,47.200439704628835,0.15596595211561645
2023-02-18,EUL,6,14783803,6984081,6984081,16910.0,0.24270970240288345,linear unlock,16910.0,-6865711.0,47.24143713224534,0.15571630244340118
2023-02-19,EUL,6,14806789,7000992,7000992,16911.0,0.24213636697512528,linear unlock,16911.0,101466.0,47.282310837278764,0.15548096792144755
2023-02-20,EUL,6,14829775,7017902,7017902,16910.0,0.2415371992997564,linear unlock,16910.0,101460.0,47.3230510914697,0.15523959988894284
2023-02-21,EUL,7,14852761,7034813,7034813,16911.0,0.24096945212401083,linear unlock,16911.0,7136279.0,47.36367197991,0.15499898009241544
2023-02-22,EUL,7,14875746,7051724,7051724,16911.0,0.2403901852117462,linear unlock,16911.0,118377.0,47.404170520254915,0.1547523723030351
2023-02-23,EUL,7,14898732,7068634,7068634,16910.0,0.23979951569290006,linear unlock,16910.0,118370.0,47.4445342059982,0.1545199817205806
2023-02-24,EUL,8,14921718,7085545,7085545,16911.0,0.2392400002603049,linear unlock,16911.0,7203922.0,47.48478023777155,0.1542815858423388
2023-02-25,EUL,7,14944703,7102456,7102456,16911.0,0.23866900852369155,linear unlock,16911.0,-6967168.0,47.524905647171444,0.15403722279163834
2023-02-26,EUL,7,14967689,7119366,7119366,16910.0,0.23808665622145356,linear unlock,16910.0,118370.0,47.56489796120162,0.1538070043948013
2023-02-27,EUL,7,14990675,7136277,7136277,16911.0,0.23753519625202582,linear unlock,16911.0,118377.0,47.604774301357345,0.1535708017450122
2023-02-28,EUL,9,15115194,7153187,7153187,16910.0,0.2369582907165739,linear unlock,16910.0,14424744.0,47.32448025476881,0.8306430497626024
2023-03-01,EUL,9,15138179,7170098,7170098,16911.0,0.2364121055412084,linear unlock,16911.0,152199.0,47.364336225645104,0.1520655308823691
2023-03-02,EUL,8,15161165,7187009,7187009,16911.0,0.23585451691176326,linear unlock,16911.0,-7034810.0,47.40406822298946,0.15184124854118847
2023-03-03,EUL,8,15184151,7203919,7203919,16910.0,0.23528563829542998,linear unlock,16910.0,135280.0,47.44367334070901,0.1516110404444513
2023-03-04,EUL,8,15207136,7220830,7220830,16911.0,0.23474722578085624,linear unlock,16911.0,135288.0,47.48316842829577,0.15137494351840944
2023-03-05,EUL,8,15230122,7237740,7237740,16910.0,0.23418360493184304,linear unlock,16910.0,135280.0,47.52253461922366,0.15115272198525745
2023-03-06,EUL,7,15253108,7254651,7254651,16911.0,0.23365028309942057,linear unlock,16911.0,-7119363.0,47.56178871873195,0.1509245953512388
2023-03-07,EUL,7,15276094,7271562,7271562,16911.0,0.23310563113235908,linear unlock,16911.0,118377.0,47.60092468663783,0.15069715627792055
2023-03-08,EUL,7,15299079,7288472,7288472,16910.0,0.23254976028534172,linear unlock,16910.0,118370.0,47.63993963296745,0.15046385548557112
2023-03-09,EUL,7,15322065,7305383,7305383,16911.0,0.23202394136932952,linear unlock,16911.0,118377.0,47.678840939520875,0.1502443382376155
2023-03-10,EUL,7,15345051,7322293,7322293,16910.0,0.23147314795131207,linear unlock,16910.0,118370.0,47.717619185495046,0.1500189432690698
2023-03-11,EUL,6,15368036,7339204,7339204,16911.0,0.2309522440579747,linear unlock,16911.0,-7220827.0,47.75629104460713,0.14978770679875877
2023-03-12,EUL,6,15391022,7356115,7356115,16911.0,0.2304200837039003,linear unlock,16911.0,101466.0,47.794844292991066,0.14957018580643616
2023-03-13,EUL,6,15414008,7373025,7373025,16910.0,0.22987677598841236,linear unlock,16910.0,101460.0,47.83327606940389,0.14934680750894905
2023-03-14,EUL,3,15436994,7389936,7389936,16911.0,0.22936311758064024,linear unlock,16911.0,-22068342.0,47.871599872358566,0.14912409543319297
2023-03-15,EUL,3,15567702,7406846,7406846,16910.0,0.228824715126085,linear unlock,16910.0,50730.0,47.57828740555286,0.8467192511702732
2023-03-16,EUL,2,15590688,7423757,7423757,16911.0,0.22831580405478932,linear unlock,16911.0,-7373024.0,47.61660935040199,0.14765184996475395
2023-03-17,EUL,2,15613674,7440668,7440668,16911.0,0.22779571044688018,linear unlock,16911.0,33822.0,47.65481846232988,0.14743416069900186
2023-03-18,EUL,2,15636659,7457578,7457578,16910.0,0.22726454130193685,linear unlock,16910.0,33820.0,47.692911893774756,0.14721070774245704
2023-03-19,EUL,3,15659645,7474489,7474489,16911.0,0.22676262990477605,linear unlock,16911.0,7508311.0,47.730896837061124,0.14700071159702338
2023-03-20,EUL,2,15682631,7491399,7491399,16910.0,0.22623620156508356,linear unlock,16910.0,-7440669.0,47.76876405495991,0.14678493669556367
2023-03-21,EUL,3,15705617,7508310,7508310,16911.0,0.2257388773445387,linear unlock,16911.0,7542132.0,47.806526798660634,0.14656979431576245
2023-03-22,EUL,3,15728602,7525221,7525221,16911.0,0.22523044466730863,linear unlock,16911.0,50733.0,47.844182210218044,0.14634891453166088
2023-03-23,EUL,3,15751588,7542131,7542131,16910.0,0.22471100848732548,linear unlock,16910.0,50730.0,47.881718338493876,0.14614140532006595
2023-03-24,EUL,3,15774574,7559042,7559042,16911.0,0.22422044910118902,linear unlock,16911.0,50733.0,47.91915141416814,0.14592814387984246
2023-03-25,EUL,3,15797559,7575953,7575953,16911.0,0.22371882574537885,linear unlock,16911.0,50733.0,47.95647859267372,0.1457091646341765
2023-03-26,EUL,4,15820545,7592863,7592863,16910.0,0.22320624217177695,linear unlock,16910.0,7643593.0,47.99368795449209,0.14550349202683782
2023-03-27,EUL,4,15843531,7609774,7609774,16911.0,0.2227223117287906,linear unlock,16911.0,67644.0,48.030795660386566,0.14529208696666265
2023-03-28,EUL,4,15866517,7626684,7626684,16910.0,0.2222142208165446,linear unlock,16910.0,67640.0,48.06778954700644,0.14508129532488687
2023-03-29,EUL,4,16003530,7643595,7643595,16911.0,0.22173463591778547,linear unlock,16911.0,67644.0,47.761931273912694,0.8635354564584024
2023-03-30,EUL,4,16026516,7660506,7660506,16911.0,0.2212440612041847,linear unlock,16911.0,67644.0,47.79894769393423,0.14363081145222337
2023-03-31,EUL,4,16049502,7677416,7677416,16910.0,0.2207425984654277,linear unlock,16910.0,67640.0,47.83585185384568,0.14342480923489545
2023-04-01,EUL,4,16072487,7694327,7694327,16911.0,0.22026942398327773,linear unlock,16911.0,67644.0,47.87265965746309,0.14321316636491274
2023-04-02,EUL,4,16095473,7711237,7711237,16910.0,0.2197723075715394,linear unlock,16910.0,67640.0,47.909353145446545,0.14301458137748066
2023-04-03,EUL,4,16118459,7728148,7728148,16911.0,0.21930333615735065,linear unlock,16911.0,67644.0,47.94594818276362,0.14281034176504165
2023-04-04,EUL,3,16141445,7745059,7745059,16911.0,0.21882344903332596,linear unlock,16911.0,-7677415.0,47.982438994774014,0.1426066846712828
2023-04-05,EUL,4,16164430,7761969,7761969,16910.0,0.21833274607720873,linear unlock,16910.0,7812699.0,48.01882281033108,0.14239741237541
2023-04-06,EUL,4,16187416,7778880,7778880,16911.0,0.21786997603314315,linear unlock,16911.0,67644.0,48.055106509896326,0.1422011168967913
2023-04-07,EUL,4,16210402,7795790,7795790,16910.0,0.21738347936978075,linear unlock,16910.0,67640.0,48.09128114157811,0.14199919245912998
2023-04-08,EUL,4,16233388,7812701,7812701,16911.0,0.21692477606502997,linear unlock,16911.0,67644.0,48.1273594889742,0.14179784067045345
2023-04-09,EUL,3,16256373,7829612,7829612,16911.0,0.21645523103981582,linear unlock,16911.0,-7761968.0,48.16333877181583,0.14159089895467292
2023-04-10,EUL,4,16279359,7846522,7846522,16910.0,0.2159749423087632,linear unlock,16910.0,7897252.0,48.19920735208309,0.14139685402149668
2023-04-11,EUL,3,16302345,7863433,7863433,16911.0,0.2155222402995875,linear unlock,16911.0,-7795789.0,48.23498091838935,0.1411972056147911
2023-04-12,EUL,3,16445680,7880343,7880343,16910.0,0.21504602379138985,linear unlock,16910.0,50730.0,47.91740444907112,0.8792293378651967
2023-04-13,EUL,4,16468666,7897254,7897254,16911.0,0.214597258012754,linear unlock,16911.0,7947987.0,47.953210053564746,0.13976922814988496
2023-04-14,EUL,4,16491652,7914165,7914165,16911.0,0.21413772432797526,linear unlock,16911.0,67644.0,47.98891584663562,0.1395741464427052
2023-04-15,EUL,4,16514638,7931075,7931075,16910.0,0.2136675189359838,linear unlock,16910.0,67640.0,48.024516189818996,0.13937960854376505
2023-04-16,EUL,3,16537623,7947986,7947986,16911.0,0.21322456287451574,linear unlock,16911.0,-7880342.0,48.060026522554054,0.13917955694820558
2023-04-17,EUL,3,16560609,7964897,7964897,16911.0,0.21277088308912473,linear unlock,16911.0,50733.0,48.09543537921824,0.13899216350499707
2023-04-18,EUL,3,16583595,7981807,7981807,16910.0,0.21230657471151226,linear unlock,16910.0,50730.0,48.13074004761935,0.1387992434336201
2023-04-19,EUL,3,16606580,7998718,7998718,16911.0,0.2118693173112304,linear unlock,16911.0,50733.0,48.16595590422592,0.1386008281075364
2023-04-20,EUL,3,16629566,8015628,8015628,16910.0,0.2114088782727432,linear unlock,16910.0,50730.0,48.20106549984528,0.13841501380777982
2023-04-21,EUL,3,16652552,8032539,8032539,16911.0,0.21097535963495312,linear unlock,16911.0,50733.0,48.236084174966095,0.13822369146615132
2023-04-22,EUL,3,16675538,8049450,8049450,16911.0,0.21053119069823376,linear unlock,16911.0,50733.0,48.27100630876197,0.1380328973000655
2023-04-23,EUL,2,16698523,8066360,8066360,16910.0,0.21007646485163584,linear unlock,16910.0,-8015630.0,48.30582920417572,0.13783663231735013
2023-04-24,EUL,2,16721509,8083271,8083271,16911.0,0.20964846597473952,linear unlock,16911.0,33822.0,48.340559455489334,0.13765289301335212
2023-04-25,EUL,2,16744495,8100181,8100181,16910.0,0.20919748948167147,linear unlock,16910.0,33820.0,48.3751883828088,0.1374636702943496
2023-04-26,EUL,3,16894056,8117092,8117092,16911.0,0.2087731126008172,linear unlock,16911.0,8150914.0,48.04702908525933,0.8931950470886104
2023-04-27,EUL,3,16917042,8134003,8134003,16911.0,0.20833815854249282,linear unlock,16911.0,50733.0,48.0817095565525,0.1360596886857721
2023-04-28,EUL,3,16940028,8150913,8150913,16910.0,0.2078927189970301,linear unlock,16910.0,50730.0,48.11629000849349,0.135874817831628
2023-04-29,EUL,3,16963014,8167824,8167824,16911.0,0.20747369037063698,linear unlock,16911.0,50733.0,48.150782638038265,0.13569044868166688
2023-04-30,EUL,3,16985999,8184734,8184734,16910.0,0.20703188511407689,linear unlock,16910.0,50730.0,48.18517886407505,0.13550068401759263
2023-05-01,EUL,3,17008985,8201645,8201645,16911.0,0.20661636651844761,linear unlock,16911.0,50733.0,48.219485172101685,0.13532321531397712
2023-05-02,EUL,2,17031971,8218556,8218556,16911.0,0.20619034352254945,linear unlock,16911.0,-8167823.0,48.25369888194385,0.13514033906197226
2023-05-03,EUL,2,17054956,8235466,8235466,16910.0,0.20575390616064426,linear unlock,16910.0,33820.0,48.287817335911036,0.13495208511099507
2023-05-04,EUL,3,17077942,8252377,8252377,16911.0,0.20534357132917552,linear unlock,16911.0,8286199.0,48.321846976643904,0.13477607330092203
2023-05-05,EUL,2,17100928,8269287,8269287,16910.0,0.20491065786257703,linear unlock,16910.0,-8218557.0,48.35577928870293,0.13459467188728008
2023-05-06,EUL,2,17123914,8286198,8286198,16911.0,0.20450372565373534,linear unlock,16911.0,33822.0,48.38962634360345,0.13441375813055292
2023-05-07,EUL,2,17146899,8303109,8303109,16911.0,0.20408636144103723,linear unlock,16911.0,33822.0,48.423385476289326,0.1342274902805515
2023-05-08,EUL,2,17169885,8320019,8320019,16910.0,0.20365865364407476,linear unlock,16910.0,33820.0,48.457045577183536,0.13405339356113313
2023-05-09,EUL,2,17192871,8336930,8336930,16911.0,0.20325674737040866,linear unlock,16911.0,33822.0,48.49062149073299,0.13387393101351583
2023-05-10,EUL,2,17348435,8353841,8353841,16911.0,0.2028444523343725,linear unlock,16911.0,33822.0,48.153282990655924,0.9048168860221193
2023-05-11,EUL,2,17371421,8370751,8370751,16910.0,0.20242185600611745,linear unlock,16910.0,33820.0,48.186909982781486,0.13249610123333894
2023-05-12,EUL,2,17394407,8387662,8387662,16911.0,0.2020248840277294,linear unlock,16911.0,33822.0,48.22045385048194,0.13232078135691952
2023-05-13,EUL,2,17417393,8404572,8404572,16910.0,0.2016056440996311,linear unlock,16910.0,33820.0,48.25390344008429,0.13214592483664434
2023-05-14,EUL,2,17440378,8421483,8421483,16911.0,0.20121191180229045,linear unlock,16911.0,33822.0,48.28727336070354,0.13196578845065962
2023-05-15,EUL,2,17463364,8438394,8438394,16911.0,0.20080786246317897,linear unlock,16911.0,33822.0,48.32055267244043,0.1317976020932574
2023-05-16,EUL,2,17486350,8455304,8455304,16910.0,0.2003935820015041,linear unlock,16910.0,33820.0,48.3537387733861,0.13162412465318823
2023-05-17,EUL,2,17509335,8472215,8472215,16911.0,0.20000463614318303,linear unlock,16911.0,33822.0,48.386846216603885,0.13144538454280053
2023-05-18,EUL,2,17532321,8489125,8489125,16910.0,0.19959361276832566,linear unlock,16910.0,33820.0,48.419858386120126,0.13127854370254496
2023-05-19,EUL,2,17555307,8506036,8506036,16911.0,0.19920780999219592,linear unlock,16911.0,33822.0,48.45278980310626,0.13110642909173292
2023-05-20,EUL,2,17578293,8522947,8522947,16911.0,0.19881176143623186,linear unlock,16911.0,33822.0,48.4856350955124,0.13093476519664396
2023-05-21,EUL,2,17601278,8539857,8539857,16910.0,0.1984055515070081,linear unlock,16910.0,33820.0,48.51839167587717,0.13075786141464363
2023-05-22,EUL,2,17624264,8556768,8556768,16911.0,0.19802439314850354,linear unlock,16911.0,33822.0,48.55106573528404,0.1305927899099145
2023-05-23,EUL,2,17647250,8573678,8573678,16910.0,0.19762134488161887,linear unlock,16910.0,33820.0,48.58364901046905,0.13042246757084436
2023-05-24,EUL,2,17808454,8590589,8590589,16911.0,0.19724323679988914,linear unlock,16911.0,33822.0,48.23882522312156,0.9134794373060959
2023-05-25,EUL,2,17831440,8607500,8607500,16911.0,0.19685495371737607,linear unlock,16911.0,33822.0,48.271480037506784,0.12907352878582273
2023-05-26,EUL,2,17854426,8624410,8624410,16910.0,0.19645657856520474,linear unlock,16910.0,33820.0,48.30404517064844,0.12890714378648052
2023-05-27,EUL,2,17877412,8641321,8641321,16911.0,0.1960829784298288,linear unlock,16911.0,33822.0,48.33653215577288,0.12874118719918523
2023-05-28,EUL,2,17900397,8658231,8658231,16910.0,0.19568767321570396,linear unlock,16910.0,33820.0,48.368932823110015,0.12857006372063248
2023-05-29,EUL,2,17923383,8675142,8675142,16911.0,0.19531703416090423,linear unlock,16911.0,33822.0,48.401253267868015,0.128410559832835
2023-05-30,EUL,2,17946369,8692053,8692053,16911.0,0.19493629038003066,linear unlock,16911.0,33822.0,48.43349091952807,0.12824587858218509
2023-05-31,EUL,2,17969354,8708963,8708963,16910.0,0.19454552336484832,linear unlock,16910.0,33820.0,48.46564322790903,0.12807604702656006
2023-06-01,EUL,2,17992340,8725874,8725874,16911.0,0.19417926106701797,linear unlock,16911.0,33822.0,48.49771625035987,0.12791778713914814
2023-06-02,EUL,2,18015326,8742785,8742785,16911.0,0.19380293595804846,linear unlock,16911.0,33822.0,48.52970742799769,0.12775436658044478
2023-06-03,EUL,2,18038312,8759695,8759695,16910.0,0.19341662868296544,linear unlock,16910.0,33820.0,48.56161152994803,0.12759136304277816
2023-06-04,EUL,2,18061297,8776606,8776606,16911.0,0.1930546668576931,linear unlock,16911.0,33822.0,48.5934426525404,0.12742323117595483
2023-06-05,EUL,2,18084283,8793516,8793516,16910.0,0.19267129001803202,linear unlock,16910.0,33820.0,48.62518464237703,0.12726660770818396
2023-06-06,EUL,2,18107269,8810427,8810427,16911.0,0.19231215363683876,linear unlock,16911.0,33822.0,48.65685156607548,0.1271048456828507
2023-06-07,EUL,2,18273610,8827338,8827338,16911.0,0.19194302387387124,linear unlock,16911.0,33822.0,48.3064813137634,0.9186421210178078
2023-06-08,EUL,2,18296596,8844248,8844248,16910.0,0.19156397999034364,linear unlock,16910.0,33820.0,48.33821548008165,0.1257879532287271
2023-06-09,EUL,2,18319582,8861159,8861159,16911.0,0.1912090208234776,linear unlock,16911.0,33822.0,48.36987546986607,0.12562992591627428
2023-06-10,EUL,2,18342568,8878069,8878069,16910.0,0.1908328244646101,linear unlock,16910.0,33820.0,48.401450658381094,0.12547229516481326
2023-06-11,EUL,2,18365553,8894980,8894980,16911.0,0.19048061014168732,linear unlock,16911.0,33822.0,48.43295489114866,0.12530960768415852
2023-06-12,EUL,2,18388539,8911891,8911891,16911.0,0.19011847131752965,linear unlock,16911.0,33822.0,48.464377730063276,0.125158224203758
2023-06-13,EUL,2,18411525,8928801,8928801,16910.0,0.18974648590293575,linear unlock,16910.0,33820.0,48.49571667746154,0.12500177420294237
2023-06-14,EUL,2,18434510,8945712,8945712,16911.0,0.18939833019013416,linear unlock,16911.0,33822.0,48.52698552877185,0.12484028346375435
2023-06-15,EUL,2,18457496,8962622,8962622,16910.0,0.1890291124954615,linear unlock,16910.0,33820.0,48.55816845361906,0.12469005143071338
2023-06-16,EUL,1,18480482,8979533,8979533,16911.0,0.1886836240555498,linear unlock,16911.0,-8945711.0,48.58927921901604,0.12453476896324399
2023-06-17,EUL,1,18503468,8996444,8996444,16911.0,0.18832827943279457,linear unlock,16911.0,16911.0,48.620312689491506,0.12437987277604556
2023-06-18,EUL,2,18526453,9013354,9013354,16910.0,0.18796315521999582,linear unlock,16910.0,9030264.0,48.65126638110382,0.12421995703724296
2023-06-19,EUL,2,18549439,9030265,9030265,16911.0,0.18762161122263699,linear unlock,16911.0,33822.0,48.682146128516344,0.12407124018828644
2023-06-20,EUL,2,18572425,9047175,9047175,16910.0,0.1872591778868062,linear unlock,16910.0,33820.0,48.71294405550164,0.12391749421640191
2023-06-21,EUL,2,18743258,9064086,9064086,16911.0,0.18692022647953643,linear unlock,16911.0,33822.0,48.35918067179142,0.9198206480844585
2023-06-22,EUL,2,18766244,9080997,9080997,16911.0,0.18657148663417358,linear unlock,16911.0,33822.0,48.39006143157896,0.12263609667006664
2023-06-23,EUL,2,18789230,9097907,9097907,16910.0,0.18621303365698721,linear unlock,16910.0,33820.0,48.420861312571084,0.1224858847620227
2023-06-24,EUL,2,18812216,9114818,9114818,16911.0,0.18587791675601872,linear unlock,16911.0,33822.0,48.4515912426266,0.12233604038057973
2023-06-25,EUL,2,18835201,9131728,9131728,16910.0,0.18552208063836273,linear unlock,16910.0,33820.0,48.482243433452076,0.12218124648366785
2023-06-26,EUL,2,18840308,9135627,9135627,3899.0,0.04269728577110488,small cliff unlock,3899.0,7798.0,48.48979645131067,0.02711412530187493
2023-06-27,EUL,2,18845414,9139525,9139525,3898.0,0.0426681168134382,linear unlock,3898.0,7796.0,48.49734264261852,0.027101467767936704
2023-06-28,EUL,2,18850520,9143423,9143423,3898.0,0.04264991889622273,linear unlock,3898.0,7796.0,48.50488474588499,0.02709412486242011
2023-06-29,EUL,2,18855626,9147321,9147321,3898.0,0.042631736495183474,linear unlock,3898.0,7796.0,48.51242276443116,0.027086785934817715
2023-06-30,EUL,2,18860732,9151219,9151219,3898.0,0.04261356959048447,linear unlock,3898.0,7796.0,48.519956701574465,0.027079450981897922
2023-07-01,EUL,2,18865839,9155117,9155117,3898.0,0.04259541816232351,linear unlock,3898.0,7796.0,48.52748398838769,0.027077422021584318
2023-07-02,EUL,2,18870945,9159015,9159015,3898.0,0.04257728219093213,linear unlock,3898.0,7796.0,48.5350097729605,0.027064791552604685
2023-07-03,EUL,2,18876051,9162913,9162913,3898.0,0.042559161656575514,linear unlock,3898.0,7796.0,48.54253148606136,0.027057468505154354
2023-07-04,EUL,2,18881157,9166811,9166811,3898.0,0.04254105653955243,linear unlock,3898.0,7796.0,48.5500491309934,0.027050149419494574
2023-07-05,EUL,2,19037825,9170709,9170709,3898.0,0.04252296682019516,linear unlock,3898.0,7796.0,48.170991171523006,0.8297584729579865
2023-07-06,EUL,2,19042932,9174608,9174608,3899.0,0.04251579676118825,linear unlock,3899.0,7798.0,48.178547295132915,0.026825543359075943
2023-07-07,EUL,2,19048038,9178506,9178506,3898.0,0.04248682886505887,linear unlock,3898.0,7796.0,48.18609664680425,0.026813097899000007
2023-07-08,EUL,2,19053144,9182404,9182404,3898.0,0.04246878522495927,linear unlock,3898.0,7796.0,48.19364195221534,0.026805910404000665
2023-07-09,EUL,2,19058250,9186302,9186302,3898.0,0.04245075690418326,linear unlock,3898.0,7796.0,48.20118321461834,0.02679872676131561
2023-07-10,EUL,2,19063357,9190200,9190200,3898.0,0.042432743883229616,linear unlock,3898.0,7796.0,48.208717908393574,0.0267967940393268
2023-07-11,EUL,2,19068463,9194098,9194098,3898.0,0.042414746142630196,linear unlock,3898.0,7796.0,48.216251094805074,0.026784369615487975
2023-07-12,EUL,2,19073569,9197996,9197996,3898.0,0.04239676366294986,linear unlock,3898.0,7796.0,48.22378024794416,0.02677719751193371
2023-07-13,EUL,2,19078675,9201894,9201894,3898.0,0.04237879642478644,linear unlock,3898.0,7796.0,48.23130537104909,0.02677002924832788
2023-07-14,EUL,2,19083781,9205792,9205792,3898.0,0.04236084440877063,linear unlock,3898.0,7796.0,48.23882646735466,0.026762864821587455
2023-07-15,EUL,2,19088888,9209690,9209690,3898.0,0.04234290759556592,linear unlock,3898.0,7796.0,48.2463410126352,0.026760944280381335
2023-07-16,EUL,2,19093994,9213588,9213588,3898.0,0.04232498596586856,linear unlock,3898.0,7796.0,48.25385406531499,0.02674854606512438
2023-07-17,EUL,2,19099100,9217487,9217487,3899.0,0.042317933035425505,linear unlock,3899.0,7798.0,48.26136833672791,0.026741393131264207
2023-07-18,EUL,3,19104206,9221385,9221385,3898.0,0.042289183592013745,linear unlock,3898.0,9229181.0,48.26887335699793,0.02673424402196962
2023-07-19,EUL,3,19263695,9225283,9225283,3898.0,0.0422713074012201,linear unlock,3898.0,11694.0,47.88947810895054,0.8348371034106312
2023-07-20,EUL,3,19268801,9229181,9229181,3898.0,0.04225344631703982,linear unlock,3898.0,11694.0,47.89701756741377,0.02650581832820754
2023-07-21,EUL,3,19273907,9233079,9233079,3898.0,0.04223560032033178,linear unlock,3898.0,11694.0,47.90455303120431,0.02649879460585015
2023-07-22,EUL,3,19279013,9236977,9236977,3898.0,0.04221776939198722,linear unlock,3898.0,11694.0,47.912084503496104,0.02649177460491015
2023-07-23,EUL,3,19284119,9240875,9240875,3898.0,0.04219995351292961,linear unlock,3898.0,11694.0,47.91961198745973,0.026484758322430718
2023-07-24,EUL,3,19289226,9244773,9244773,3898.0,0.042182152664114604,linear unlock,3898.0,11694.0,47.927133001604105,0.026482931369589662
2023-07-25,EUL,3,19294332,9248671,9248671,3898.0,0.04216436682652997,linear unlock,3898.0,11694.0,47.93465251867751,0.026470735528735058
2023-07-26,EUL,3,19299438,9252569,9252569,3898.0,0.04214659598119557,linear unlock,3898.0,11694.0,47.942168056914404,0.0264637303846539
2023-07-27,EUL,3,19304544,9256467,9256467,3898.0,0.04212884010916319,linear unlock,3898.0,11694.0,47.94967961947197,0.026456728947236705
2023-07-28,EUL,3,19309650,9260366,9260366,3899.0,0.04212190244939025,linear unlock,3899.0,11697.0,47.957192388261824,0.026449731213542264
2023-07-29,EUL,3,19314757,9264264,9264264,3898.0,0.04209336866383035,linear unlock,3898.0,11694.0,47.96469352423124,0.026447915938403854
2023-07-30,EUL,3,19319863,9268162,9268162,3898.0,0.042075657602158145,linear unlock,3898.0,11694.0,47.97219317756032,0.02643574547689106
2023-07-31,EUL,3,19324969,9272060,9272060,3898.0,0.042057961438308915,linear unlock,3898.0,11694.0,47.9796888678062,0.02642875883747209
2023-08-01,EUL,3,19330075,9275958,9275958,3898.0,0.0420402801534934,linear unlock,3898.0,11694.0,47.987180598109425,0.026421775890041528
2023-08-02,EUL,3,19491402,9279856,9279856,3898.0,0.042022613728953925,linear unlock,3898.0,11694.0,47.60999747478401,0.8345906573047439
2023-08-03,EUL,3,19496508,9283754,9283754,3898.0,0.04200496214596433,linear unlock,3898.0,11694.0,47.617522071131916,0.026196165878678197
2023-08-04,EUL,3,19501614,9287652,9287652,3898.0,0.041987325385829916,linear unlock,3898.0,11694.0,47.62504272723273,0.026189305284823314
2023-08-05,EUL,3,19506720,9291550,9291550,3898.0,0.04196970342988734,linear unlock,3898.0,11694.0,47.6325594461806,0.026182448283511305
2023-08-06,EUL,3,19511826,9295448,9295448,3898.0,0.041952096259504607,linear unlock,3898.0,11694.0,47.64007223106643,0.026175594871921063
