Date,Symbol,Price,Unlocked Supply,Founder / Team,Private Investors,Public Investors,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2024-05-16,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-17,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-18,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-19,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-20,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-21,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-22,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-23,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-24,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-25,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-26,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-27,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-28,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-29,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-30,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-31,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-01,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-02,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-03,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-04,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-05,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-06,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-07,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-08,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-09,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-10,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-11,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-12,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-13,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-14,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-15,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-16,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-17,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-18,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-19,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-20,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-21,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-22,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-23,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-24,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-25,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-26,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-27,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-28,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-29,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-06-30,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-07-01,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-07-02,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-07-03,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-07-04,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-07-05,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
