Date,Symbol,Price,Unlocked Supply,Community & Other (TBD),Founder / Team,Private Investors,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2024-10-17,FIL,0,768712412,300000000,200319489,200000000,400319489,136924.0,0.03421538367120017,linear unlock,136924.0,0.0,52.07662615443759,0.041694601951066036
2024-10-18,FIL,0,769032790,300000000,200456413,200000000,400456413,136924.0,0.03420368075060168,linear unlock,136924.0,0.0,52.072735806232664,0.041677224798082224
2024-10-19,FIL,0,769353167,300000000,200593336,200000000,400593336,136923.0,0.0341917361178581,linear unlock,136923.0,0.0,52.068848635804734,0.04165973209022726
2024-10-20,FIL,0,769673545,300000000,200730260,200000000,400730260,136924.0,0.03418029899528833,linear unlock,136924.0,0.0,52.06496476372979,0.04164251396394135
2024-10-21,FIL,0,769993922,300000000,200867184,200000000,400867184,136924.0,0.03416862005878967,linear unlock,136924.0,0.0,52.06108419125937,0.04162505026725324
2024-10-22,FIL,0,770314300,300000000,201004108,200000000,401004108,136924.0,0.034156949100627804,linear unlock,136924.0,0.0,52.057206779103026,0.04160786089945266
2024-10-23,FIL,0,770634677,300000000,201141031,200000000,401141031,136923.0,0.03414503673862613,linear unlock,136923.0,0.0,52.053332528663255,0.04159042614164114
2024-10-24,FIL,0,770955055,300000000,201277955,200000000,401277955,136924.0,0.034133631171726235,linear unlock,136924.0,0.0,52.04946156037592,0.04157326546051599
2024-10-25,FIL,0,771275433,300000000,201414879,200000000,401414879,136924.0,0.03412198409952523,linear unlock,136924.0,0.0,52.04559380799051,0.041555989278778384
2024-10-26,FIL,0,771595810,300000000,201551803,200000000,401551803,136924.0,0.034110344973037235,linear unlock,136924.0,0.0,52.04172933494805,0.04153859779428499
2024-10-27,FIL,0,771916188,300000000,201688727,200000000,401688727,136924.0,0.0340987137841341,linear unlock,136924.0,0.0,52.037868002322554,0.041521480009073665
2024-10-28,FIL,0,772236565,300000000,201825650,200000000,401825650,136923.0,0.03408684157571591,linear unlock,136923.0,0.0,52.03400981148827,0.04150411728377952
2024-10-29,FIL,0,772556943,300000000,201962574,200000000,401962574,136924.0,0.0340754752714268,linear unlock,136924.0,0.0,52.03015488270617,0.041487028006761115
2024-10-30,FIL,0,772877321,300000000,202099498,200000000,402099498,136924.0,0.034063867846562255,linear unlock,136924.0,0.0,52.026303149863026,0.04146982340950885
2024-10-31,FIL,0,773197698,300000000,202236422,200000000,402236422,136924.0,0.03405226832688063,linear unlock,136924.0,0.0,52.02245467626832,0.04145250368913335
2024-11-01,FIL,0,773518076,300000000,202373346,200000000,402373346,136924.0,0.034040676704308985,linear unlock,136924.0,0.0,52.01860932335859,0.04143545704141504
2024-11-02,FIL,0,773838453,300000000,202510269,200000000,402510269,136923.0,0.034028844445377356,linear unlock,136923.0,0.0,52.014767092479964,0.04141816590204674
2024-11-03,FIL,0,774158831,300000000,202647193,200000000,402647193,136924.0,0.03401751720277229,linear unlock,136924.0,0.0,52.01092810371881,0.0414011475855155
2024-11-04,FIL,0,774479209,300000000,202784117,200000000,402784117,136924.0,0.034005949223145336,linear unlock,136924.0,0.0,52.007092291098544,0.041384014128749244
2024-11-05,FIL,0,774799586,300000000,202921041,200000000,402921041,136924.0,0.0339943891084464,linear unlock,136924.0,0.0,52.003259717797526,0.04136676572811653
2024-11-06,FIL,0,775119964,300000000,203057964,200000000,403057964,136923.0,0.03398258866307258,linear unlock,136923.0,0.0,51.99943011660063,0.04134978977647518
2024-11-07,FIL,0,775440341,300000000,203194888,200000000,403194888,136924.0,0.03397129252605464,linear unlock,136924.0,0.0,51.99560387586284,0.04133256978012761
2024-11-08,FIL,0,775760719,300000000,203331812,200000000,403331812,136924.0,0.03395975595801701,linear unlock,136924.0,0.0,51.99178072845939,0.041315621984128886
2024-11-09,FIL,0,776081096,300000000,203468736,200000000,403468736,136924.0,0.033948227222900036,linear unlock,136924.0,0.0,51.987960804549736,0.04129843032178586
2024-11-10,FIL,0,776401474,300000000,203605660,200000000,403605660,136924.0,0.03393670631272903,linear unlock,136924.0,0.0,51.98414396621818,0.04128151061161784
2024-11-11,FIL,0,776721852,300000000,203742583,200000000,403742583,136923.0,0.03392494545294533,linear unlock,136923.0,0.0,51.98033014783778,0.041264476012573874
2024-11-12,FIL,0,777042229,300000000,203879507,200000000,403879507,136924.0,0.03391368801937843,linear unlock,136924.0,0.0,51.976519669949624,0.04124732671999037
2024-11-13,FIL,0,777362607,300000000,204016431,200000000,404016431,136924.0,0.033902190536248225,linear unlock,136924.0,0.0,51.972712266053215,0.041230449008196696
2024-11-14,FIL,0,777682984,300000000,204153355,200000000,404153355,136924.0,0.033890700846273256,linear unlock,136924.0,0.0,51.96890806601473,0.041213327874928256
2024-11-15,FIL,0,778003362,300000000,204290278,200000000,404290278,136923.0,0.03387897151070291,linear unlock,136923.0,0.0,51.96510680374155,0.0411964780754416
2024-11-16,FIL,0,778323740,300000000,204427202,200000000,404427202,136924.0,0.03386774489788746,linear unlock,136924.0,0.0,51.96130879934358,0.04117951356616374
2024-11-17,FIL,0,778644117,300000000,204564126,200000000,404564126,136924.0,0.03385627853983966,linear unlock,136924.0,0.0,51.95751398709919,0.041162434541698545
2024-11-18,FIL,0,778964495,300000000,204701050,200000000,404701050,136924.0,0.03384481994332834,linear unlock,136924.0,0.0,51.95372222966337,0.04114562648137236
2024-11-19,FIL,0,779284872,300000000,204837974,200000000,404837974,136924.0,0.03383336910047552,linear unlock,136924.0,0.0,51.949933656610234,0.041128575442966754
2024-11-20,FIL,0,779605250,300000000,204974897,200000000,404974897,136923.0,0.033821678991012835,linear unlock,136923.0,0.0,51.94614800246663,0.0411117951228495
2024-11-21,FIL,0,779925628,300000000,205111821,200000000,405111821,136924.0,0.033810490727774666,linear unlock,136924.0,0.0,51.942365586683856,0.041094900271643885
2024-11-22,FIL,0,780246005,300000000,205248745,200000000,405248745,136924.0,0.03379906309867961,linear unlock,136924.0,0.0,51.93858634367503,0.04107789108322518
2024-11-23,FIL,0,780566383,300000000,205385669,200000000,405385669,136924.0,0.03378764319183765,linear unlock,136924.0,0.0,51.934810136449336,0.041061152245181955
2024-11-24,FIL,0,780886760,300000000,205522592,200000000,405522592,136923.0,0.03377598432074815,linear unlock,136923.0,0.0,51.93103696623055,0.04104417087098664
2024-11-25,FIL,0,781207138,300000000,205659516,200000000,405659516,136924.0,0.033764826596886614,linear unlock,136924.0,0.0,51.927266952340624,0.041027459602465274
2024-11-26,FIL,0,781527515,300000000,205796440,200000000,405796440,136924.0,0.03375342980984082,linear unlock,136924.0,0.0,51.92350009583476,0.041010505974153046
2024-11-27,FIL,0,781847893,300000000,205933364,200000000,405933364,136924.0,0.03374204071381208,linear unlock,136924.0,0.0,51.91973626000422,0.04099382220727059
2024-11-28,FIL,0,782168271,300000000,206070288,200000000,406070288,136924.0,0.03373065930101769,linear unlock,136924.0,0.0,51.915975507526056,0.04097702415884109
2024-11-29,FIL,0,782488648,300000000,206207211,200000000,406207211,136923.0,0.03371903930090054,linear unlock,136923.0,0.0,51.912217773158034,0.040960112021726336
2024-11-30,FIL,0,782809026,300000000,206344135,200000000,406344135,136924.0,0.03370791957703577,linear unlock,136924.0,0.0,51.90846317604928,0.0409434693805296
2024-12-01,FIL,0,783129403,300000000,206481059,200000000,406481059,136924.0,0.03369656116729727,linear unlock,136924.0,0.0,51.90471171722817,0.0409265848194244
2024-12-02,FIL,0,783449781,300000000,206617983,200000000,406617983,136924.0,0.03368521040976721,linear unlock,136924.0,0.0,51.90096326033691,0.04090996951113072
2024-12-03,FIL,0,783770159,300000000,206754906,200000000,406754906,136923.0,0.03367362136563449,linear unlock,136923.0,0.0,51.89721774033502,0.04089324009907407
2024-12-04,FIL,0,784090536,300000000,206891830,200000000,406891830,136924.0,0.03366253190318005,linear unlock,136924.0,0.0,51.89347547487807,0.040876396775397006
2024-12-05,FIL,0,784410914,300000000,207028754,200000000,407028754,136924.0,0.03365120405587893,linear unlock,136924.0,0.0,51.88973620017735,0.0408598223407201
2024-12-06,FIL,0,784731291,300000000,207165678,200000000,407165678,136924.0,0.03363988382992716,linear unlock,136924.0,0.0,51.886000044822985,0.04084300642456385
2024-12-07,FIL,0,785051669,300000000,207302602,200000000,407302602,136924.0,0.033628571217635884,linear unlock,136924.0,0.0,51.882266872806305,0.04082645915543082
2024-12-08,FIL,0,785372047,300000000,207439525,200000000,407439525,136923.0,0.03361702069362179,linear unlock,136923.0,0.0,51.87853661921839,0.0408097979599353
2024-12-09,FIL,0,785692424,300000000,207576449,200000000,407576449,136924.0,0.03360596888581195,linear unlock,136924.0,0.0,51.87480960106598,0.04079302302950439
2024-12-10,FIL,0,786012802,300000000,207713373,200000000,407713373,136924.0,0.03359467906841693,linear unlock,136924.0,0.0,51.87108555516886,0.040776516383973685
2024-12-11,FIL,0,786333179,300000000,207850297,200000000,407850297,136924.0,0.03358339683403026,linear unlock,136924.0,0.0,51.86736460983036,0.04075976869394552
2024-12-12,FIL,0,786653557,300000000,207987220,200000000,407987220,136923.0,0.033571876987011244,linear unlock,136923.0,0.0,51.863646502268345,0.0407432890479622
2024-12-13,FIL,0,786973934,300000000,208124144,200000000,408124144,136924.0,0.033560855166002504,linear unlock,136924.0,0.0,51.85993161496503,0.04072656853187025
2024-12-14,FIL,0,787294312,300000000,208261068,200000000,408261068,136924.0,0.03354959563480273,linear unlock,136924.0,0.0,51.8562196852249,0.04071011581941417
2024-12-15,FIL,0,787614690,300000000,208397992,200000000,408397992,136924.0,0.03353834365612349,linear unlock,136924.0,0.0,51.852510775287854,0.040693549428310875
2024-12-16,FIL,0,787935067,300000000,208534916,200000000,408534916,136924.0,0.033527099222368364,linear unlock,136924.0,0.0,51.84880494727365,0.04067686954899229
2024-12-17,FIL,0,788255445,300000000,208671839,200000000,408671839,136923.0,0.03351561754883149,linear unlock,136923.0,0.0,51.845101939004046,0.04066045711353015
2024-12-18,FIL,0,788575822,300000000,208808763,200000000,408808763,136924.0,0.03350463304127985,linear unlock,136924.0,0.0,51.84140213215921,0.04064380424292534
2024-12-19,FIL,0,788896200,300000000,208945687,200000000,408945687,136924.0,0.03349341119676537,linear unlock,136924.0,0.0,51.837705264646985,0.04062741857687845
2024-12-20,FIL,0,789216578,300000000,209082611,200000000,409082611,136924.0,0.03348219686689103,linear unlock,136924.0,0.0,51.83401139857962,0.040610919408662384
2024-12-21,FIL,0,789536955,300000000,209219534,200000000,409219534,136923.0,0.03347074559470826,linear unlock,136923.0,0.0,51.8303204692933,0.04059430692800272
2024-12-22,FIL,0,789857333,300000000,209356458,200000000,409356458,136924.0,0.033459790802655084,linear unlock,136924.0,0.0,51.82663259518032,0.04057796129378137
2024-12-23,FIL,0,790177710,300000000,209493382,200000000,409493382,136924.0,0.033448598971412835,linear unlock,136924.0,0.0,51.822947777152564,0.04056137565795062
2024-12-24,FIL,0,790498088,300000000,209630306,200000000,409630306,136924.0,0.03343741462468861,linear unlock,136924.0,0.0,51.81926588037491,0.04054505663036231
2024-12-25,FIL,0,790818466,300000000,209767230,200000000,409767230,136924.0,0.033426237754977044,linear unlock,136924.0,0.0,51.815586966832406,0.0405286242766978
2024-12-26,FIL,0,791138843,300000000,209904153,200000000,409904153,136923.0,0.03341482431379396,linear unlock,136923.0,0.0,51.81191097199105,0.0405120787859802
2024-12-27,FIL,0,791459221,300000000,210041077,200000000,410041077,136924.0,0.0334039064981125,linear unlock,136924.0,0.0,51.80823801407198,0.040495799547033494
2024-12-28,FIL,0,791779598,300000000,210178001,200000000,410178001,136924.0,0.033392752014452444,linear unlock,136924.0,0.0,51.80456809396091,0.040479280738584006
2024-12-29,FIL,0,792099976,300000000,210314925,200000000,410314925,136924.0,0.033381604977883735,linear unlock,136924.0,0.0,51.80090107716403,0.04046302794480441
2024-12-30,FIL,0,792420354,300000000,210451848,200000000,410451848,136923.0,0.03337022166571202,linear unlock,136923.0,0.0,51.79723689934396,0.040446662000656344
2024-12-31,FIL,0,792740731,300000000,210588772,200000000,410588772,136924.0,0.03335933329748341,linear unlock,136924.0,0.0,51.793575874682794,0.04043018309446403
2025-01-01,FIL,0,793061109,300000000,210725696,200000000,410725696,136924.0,0.033348208557442,linear unlock,136924.0,0.0,51.789917742643965,0.04041396984810662
2025-01-02,FIL,0,793381486,300000000,210862620,200000000,410862620,136924.0,0.033337091234730054,linear unlock,136924.0,0.0,51.78626263028276,0.04039751746293235
2025-01-03,FIL,0,793701864,300000000,210999544,200000000,410999544,136924.0,0.03332598132193189,linear unlock,136924.0,0.0,51.782610403444885,0.04038133050157916
2025-01-04,FIL,0,794022241,300000000,211136467,200000000,411136467,136923.0,0.033314635502369315,linear unlock,136923.0,0.0,51.778961063132236,0.04036490457328698
2025-01-05,FIL,0,794342619,300000000,211273391,200000000,411273391,136924.0,0.03330378377746774,linear unlock,136924.0,0.0,51.77531472725877,0.04034874383323477
2025-01-06,FIL,0,794662997,300000000,211410315,200000000,411410315,136924.0,0.03329269604996157,linear unlock,136924.0,0.0,51.771671331514135,0.04033247018815693
2025-01-07,FIL,0,794983374,300000000,211547239,200000000,411547239,136924.0,0.03328161570280512,linear unlock,136924.0,0.0,51.76803093746209,0.04031608382540555
2025-01-08,FIL,0,795303752,300000000,211684162,200000000,411684162,136923.0,0.033270299743160224,linear unlock,136923.0,0.0,51.76439328554808,0.040299962298331035
2025-01-09,FIL,0,795624129,300000000,211821086,200000000,411821086,136924.0,0.0332594772008742,linear unlock,136924.0,0.0,51.760758753961824,0.040283602233024546
2025-01-10,FIL,0,795944507,300000000,211958010,200000000,411958010,136924.0,0.033248418950553686,linear unlock,136924.0,0.0,51.7571270832327,0.04026750676889036
2025-01-11,FIL,0,796264885,300000000,212094934,200000000,412094934,136924.0,0.03323736805117589,linear unlock,136924.0,0.0,51.75349833491653,0.040251298574512304
2025-01-12,FIL,0,796585262,300000000,212231858,200000000,412231858,136924.0,0.033226324495413476,linear unlock,136924.0,0.0,51.74987257045185,0.04023497783655247
2025-01-13,FIL,0,796905640,300000000,212368781,200000000,412368781,136923.0,0.03321504569401815,linear unlock,136923.0,0.0,51.746249530872944,0.040218921348811
2025-01-14,FIL,0,797226017,300000000,212505705,200000000,412505705,136924.0,0.03320425946599483,linear unlock,136924.0,0.0,51.74262959358488,0.0402026267501382
2025-01-15,FIL,0,797546395,300000000,212642629,200000000,412642629,136924.0,0.0331932378971583,linear unlock,136924.0,0.0,51.739012499705424,0.04018659616824823
2025-01-16,FIL,0,797866773,300000000,212779553,200000000,412779553,136924.0,0.033182223642724995,linear unlock,136924.0,0.0,51.73539831066508,0.04017045303050991
2025-01-17,FIL,0,798187150,300000000,212916476,200000000,412916476,136923.0,0.03317097443535436,linear unlock,136923.0,0.0,51.7317869624937,0.04015419752289898
2025-01-18,FIL,0,798507528,300000000,213053400,200000000,413053400,136924.0,0.03316021712826978,linear unlock,136924.0,0.0,51.728178572663374,0.04013820568271489
2025-01-19,FIL,0,798827905,300000000,213190324,200000000,413190324,136924.0,0.0331492247733586,linear unlock,136924.0,0.0,51.72457314194601,0.04012197615749967
2025-01-20,FIL,0,799148283,300000000,213327248,200000000,413327248,136924.0,0.03313823970379325,linear unlock,136924.0,0.0,51.720970537328924,0.04010601006733735
2025-01-21,FIL,0,799468660,300000000,213464172,200000000,413464172,136924.0,0.03312726191233344,linear unlock,136924.0,0.0,51.71737088480741,0.04008980646211312
2025-01-22,FIL,0,799789038,300000000,213601095,200000000,413601095,136923.0,0.03311604953282385,linear unlock,136923.0,0.0,51.71377392646884,0.040073866059990394
2025-01-23,FIL,0,800109416,300000000,213738019,200000000,413738019,136924.0,0.033105328214858815,linear unlock,136924.0,0.0,51.710179973685,0.040057813345523746
2025-01-24,FIL,0,800429793,300000000,213874943,200000000,413874943,136924.0,0.03309437221431662,linear unlock,136924.0,0.0,51.70658896251255,0.040041648503734144
2025-01-25,FIL,0,800750171,300000000,214011867,200000000,414011867,136924.0,0.03308342346301453,linear unlock,136924.0,0.0,51.70300076027083,0.040025746517908536
2025-01-26,FIL,0,801070548,300000000,214148791,200000000,414148791,136924.0,0.03307248195376004,linear unlock,136924.0,0.0,51.699415492678924,0.0400096074409705
2025-01-27,FIL,0,801390926,300000000,214285714,200000000,414285714,136923.0,0.03306130622025648,linear unlock,136923.0,0.0,51.69583290240548,0.03999373098909636
2025-01-28,FIL,0,801711304,300000000,214422638,200000000,414422638,136924.0,0.03305062071244871,linear unlock,136924.0,0.0,51.69225330019794,0.03997774239834605
2025-01-29,FIL,0,802031681,300000000,214559562,200000000,414559562,136924.0,0.03303970088622427,linear unlock,136924.0,0.0,51.68867662223931,0.03996164185306286
2025-01-30,FIL,0,802352059,300000000,214696486,200000000,414696486,136924.0,0.033028788273372404,linear unlock,136924.0,0.0,51.68510273617931,0.0399458035872775
2025-01-31,FIL,0,802672436,300000000,214833409,200000000,414833409,136923.0,0.0330176417265325,linear unlock,136923.0,0.0,51.68153164287804,0.039929728652942864
2025-02-01,FIL,0,802992814,300000000,214970333,200000000,414970333,136924.0,0.03300698473878221,linear unlock,136924.0,0.0,51.67796345933427,0.03991391576824995
2025-02-02,FIL,0,803313192,300000000,215107257,200000000,415107257,136924.0,0.03299609372316262,linear unlock,136924.0,0.0,51.67439812192204,0.03989799091776181
2025-02-03,FIL,0,803633569,300000000,215244181,200000000,415244181,136924.0,0.03298520989239174,linear unlock,136924.0,0.0,51.67083569153393,0.039881954285147604
2025-02-04,FIL,0,803953947,300000000,215381105,200000000,415381105,136924.0,0.032974333239362115,linear unlock,136924.0,0.0,51.66727603614838,0.03986617935816964
2025-02-05,FIL,0,804274324,300000000,215518028,200000000,415518028,136923.0,0.03296322301420041,linear unlock,136923.0,0.0,51.663719156599605,0.039850168183825085
2025-02-06,FIL,0,804594702,300000000,215654952,200000000,415654952,136924.0,0.03295260151744848,linear unlock,136924.0,0.0,51.660165169717956,0.039834418486297464
2025-02-07,FIL,0,804915079,300000000,215791876,200000000,415791876,136924.0,0.032941746355039214,linear unlock,136924.0,0.0,51.65661407617884,0.03981843270949104
2025-02-08,FIL,0,805235457,300000000,215928800,200000000,415928800,136924.0,0.03293089834203494,linear unlock,136924.0,0.0,51.65306574422244,0.039802708181094965
2025-02-09,FIL,0,805555835,300000000,216065723,200000000,416065723,136923.0,0.03291981704560973,linear unlock,136923.0,0.0,51.64952011054578,0.03978687192856685
2025-02-10,FIL,0,805876212,300000000,216202647,200000000,416202647,136924.0,0.03290922381510385,linear unlock,136924.0,0.0,51.64597748419456,0.03977092413463804
2025-02-11,FIL,0,806196590,300000000,216339571,200000000,416339571,136924.0,0.03289839720793511,linear unlock,136924.0,0.0,51.64243760941732,0.039755237247280854
2025-02-12,FIL,0,806516967,300000000,216476495,200000000,416476495,136924.0,0.03288757772198406,linear unlock,136924.0,0.0,51.63890061100227,0.039739314699904646
2025-02-13,FIL,0,806837345,300000000,216613419,200000000,416613419,136924.0,0.03287676535022703,linear unlock,136924.0,0.0,51.635366357515345,0.03972365283172028
2025-02-14,FIL,0,807157723,300000000,216750342,200000000,416750342,136923.0,0.03286572005497499,linear unlock,136923.0,0.0,51.63183478577705,0.03970787941155599
2025-02-15,FIL,0,807478100,300000000,216887266,200000000,416887266,136924.0,0.03285516200008302,linear unlock,136924.0,0.0,51.6283062042178,0.03969199462147747
2025-02-16,FIL,0,807798478,300000000,217024190,200000000,417024190,136924.0,0.032844370928806446,linear unlock,136924.0,0.0,51.62478035765747,0.03967637017028697
2025-02-17,FIL,0,808118855,300000000,217161114,200000000,417161114,136924.0,0.03283358694372142,linear unlock,136924.0,0.0,51.621257370612895,0.03966051047697072
2025-02-18,FIL,0,808439233,300000000,217298037,200000000,417298037,136923.0,0.032822570322314365,linear unlock,136923.0,0.0,51.61773698827899,0.03964491089618247
2025-02-19,FIL,0,808759611,300000000,217434961,200000000,417434961,136924.0,0.03281204028285424,linear unlock,136924.0,0.0,51.61421951868464,0.03962919993517929
2025-02-20,FIL,0,809079988,300000000,217571885,200000000,417571885,136924.0,0.032801277514462907,linear unlock,136924.0,0.0,51.6107048985619,0.039613377775364694
2025-02-21,FIL,0,809400366,300000000,217708809,200000000,417708809,136924.0,0.032790521804407405,linear unlock,136924.0,0.0,51.60719299699452,0.03959781538929869
2025-02-22,FIL,0,809720743,300000000,217845733,200000000,417845733,136924.0,0.03277977314574661,linear unlock,136924.0,0.0,51.60368393822906,0.03958201817763942
2025-02-23,FIL,0,810041121,300000000,217982656,200000000,417982656,136923.0,0.03276879220877433,linear unlock,136923.0,0.0,51.600177468027574,0.03956648051438149
2025-02-24,FIL,0,810361498,300000000,218119580,200000000,418119580,136924.0,0.03275829703326255,linear unlock,136924.0,0.0,51.596673957478664,0.03955070819176351
2025-02-25,FIL,0,810681876,300000000,218256504,200000000,418256504,136924.0,0.03274756948717877,linear unlock,136924.0,0.0,51.5931731524241,0.0395351951926028
2025-02-26,FIL,0,811002254,300000000,218393428,200000000,418393428,136924.0,0.032736848964816094,linear unlock,136924.0,0.0,51.58967511328273,0.039519571053047695
2025-02-27,FIL,0,811322631,300000000,218530351,200000000,418530351,136923.0,0.032725896449788405,linear unlock,136923.0,0.0,51.58617977710522,0.039503835953580466
2025-02-28,FIL,0,811643009,300000000,218667275,200000000,418667275,136924.0,0.03271542904184743,linear unlock,136924.0,0.0,51.58268725998476,0.039488359840907726
2025-03-01,FIL,0,811963386,300000000,218804199,200000000,418804199,136924.0,0.03270472954925842,linear unlock,136924.0,0.0,51.57919756248713,0.03947264948351203
2025-03-02,FIL,0,812283764,300000000,218941123,200000000,418941123,136924.0,0.032694037052861544,linear unlock,136924.0,0.0,51.57571055427373,0.03945719788896984
2025-03-03,FIL,0,812604142,300000000,219078047,200000000,419078047,136924.0,0.032683351545797046,linear unlock,136924.0,0.0,51.57222629564199,0.03944163532486906
2025-03-04,FIL,0,812924519,300000000,219214970,200000000,419214970,136923.0,0.032672434402177125,linear unlock,136923.0,0.0,51.568744723764446,0.039425961971038044
2025-03-05,FIL,0,813244897,300000000,219351894,200000000,419351894,136924.0,0.032662001550183194,linear unlock,136924.0,0.0,51.565265954567685,0.039410547044897284
2025-03-06,FIL,0,813565274,300000000,219488818,200000000,419488818,136924.0,0.0326513369699959,linear unlock,136924.0,0.0,51.56178998859286,0.03939489828732365
2025-03-07,FIL,0,813885652,300000000,219625742,200000000,419625742,136924.0,0.03264067935179145,linear unlock,136924.0,0.0,51.55831669582006,0.039379507734495556
2025-03-08,FIL,0,814206030,300000000,219762665,200000000,419762665,136923.0,0.03262979038116303,linear unlock,136923.0,0.0,51.55484601360666,0.039364006382557534
2025-03-09,FIL,0,814526407,300000000,219899589,200000000,419899589,136924.0,0.032619385051788734,linear unlock,136924.0,0.0,51.55137824770364,0.03934839441068742
2025-03-10,FIL,0,814846785,300000000,220036513,200000000,420036513,136924.0,0.032608748278627156,linear unlock,136924.0,0.0,51.547913145414206,0.039333040309888934
2025-03-11,FIL,0,815167162,300000000,220173437,200000000,420173437,136924.0,0.03259811844024141,linear unlock,136924.0,0.0,51.54445083007404,0.039317452789606334
2025-03-12,FIL,0,815487540,300000000,220310361,200000000,420310361,136924.0,0.03258749552985188,linear unlock,136924.0,0.0,51.54099117198039,0.03930212291844013
2025-03-13,FIL,0,815807917,300000000,220447284,200000000,420447284,136923.0,0.03257664162126139,linear unlock,136923.0,0.0,51.537534171784706,0.03928655979219499
2025-03-14,FIL,0,816128295,300000000,220584208,200000000,420584208,136924.0,0.032566270543443444,linear unlock,136924.0,0.0,51.534079945114506,0.03927125409350495
2025-03-15,FIL,0,816448673,300000000,220721132,200000000,420721132,136924.0,0.03255566837640276,linear unlock,136924.0,0.0,51.53062842935137,0.03925583783368276
2025-03-16,FIL,0,816769050,300000000,220858056,200000000,420858056,136924.0,0.0325450731103281,linear unlock,136924.0,0.0,51.52717968439181,0.03924031119100123
2025-03-17,FIL,0,817089428,300000000,220994979,200000000,420994979,136923.0,0.03253424712868037,linear unlock,136923.0,0.0,51.523733458463006,0.03922504164426897
2025-03-18,FIL,0,817409805,300000000,221131903,200000000,421131903,136924.0,0.032523903331398166,linear unlock,136924.0,0.0,51.5202901193484,0.039209539252538214
2025-03-19,FIL,0,817730183,300000000,221268827,200000000,421268827,136924.0,0.03251332872779292,linear unlock,136924.0,0.0,51.51684941535294,0.03919429373617558
2025-03-20,FIL,0,818050561,300000000,221405751,200000000,421405751,136924.0,0.03250276099826394,linear unlock,136924.0,0.0,51.51341140636416,0.039178937828200484
2025-03-21,FIL,0,818370938,300000000,221542675,200000000,421542675,136924.0,0.03249220013611063,linear unlock,136924.0,0.0,51.50997615215901,0.03916347170624335
2025-03-22,FIL,0,818691316,300000000,221679598,200000000,421679598,136923.0,0.03248140891073484,linear unlock,136923.0,0.0,51.50654340151814,0.039148262129513695
2025-03-23,FIL,0,819011693,300000000,221816522,200000000,421816522,136924.0,0.03247109906417621,linear unlock,136924.0,0.0,51.5031135214818,0.039132820116538285
2025-03-24,FIL,0,819332071,300000000,221953446,200000000,421953446,136924.0,0.03246055876398317,linear unlock,136924.0,0.0,51.49968626090801,0.03911763442918269
2025-03-25,FIL,0,819652449,300000000,222090370,200000000,422090370,136924.0,0.03245002530445029,linear unlock,136924.0,0.0,51.496261679564626,0.03910233851934743
2025-03-26,FIL,0,819972826,300000000,222227293,200000000,422227293,136923.0,0.03243926176283055,linear unlock,136923.0,0.0,51.49283971515417,0.03908693256402385
2025-03-27,FIL,0,820293204,300000000,222364217,200000000,422364217,136924.0,0.032428978957549294,linear unlock,136924.0,0.0,51.489420482874074,0.03907178260563479
2025-03-28,FIL,0,820613581,300000000,222501141,200000000,422501141,136924.0,0.032418465980038266,linear unlock,136924.0,0.0,51.48600398315855,0.039056400618430576
2025-03-29,FIL,0,820933959,300000000,222638065,200000000,422638065,136924.0,0.03240795981661029,linear unlock,136924.0,0.0,51.48259008737145,0.03904127440952016
2025-03-30,FIL,0,821254336,300000000,222774989,200000000,422774989,136924.0,0.0323974604606426,linear unlock,136924.0,0.0,51.479178917845005,0.03902591633439785
2025-03-31,FIL,0,821574714,300000000,222911912,200000000,422911912,136923.0,0.03238673137308035,linear unlock,136923.0,0.0,51.475770224349915,0.03901081381931358
2025-04-01,FIL,0,821895092,300000000,223048836,200000000,423048836,136924.0,0.03237648222119598,linear unlock,136924.0,0.0,51.47236430996962,0.03899560131788574
2025-04-02,FIL,0,822215469,300000000,223185760,200000000,423185760,136924.0,0.03236600324790871,linear unlock,136924.0,0.0,51.46896111243073,0.03898027900621652
2025-04-03,FIL,0,822535847,300000000,223322684,200000000,423322684,136924.0,0.03235553105567635,linear unlock,136924.0,0.0,51.46556050340746,0.03896521192792105
2025-04-04,FIL,0,822856224,300000000,223459607,200000000,423459607,136923.0,0.03234482941150397,linear unlock,136923.0,0.0,51.462162483442555,0.03894991338900273
2025-04-05,FIL,0,823176602,300000000,223596531,200000000,423596531,136924.0,0.03233460706442303,linear unlock,136924.0,0.0,51.45876716743706,0.03893486986616024
2025-04-06,FIL,0,823496980,300000000,223733455,200000000,423733455,136924.0,0.03232415517586002,linear unlock,136924.0,0.0,51.45537449329808,0.038919716525178887
2025-04-07,FIL,0,823817357,300000000,223870379,200000000,423870379,136924.0,0.03231371004208294,linear unlock,136924.0,0.0,51.45198452039897,0.03890445354152969
2025-04-08,FIL,0,824137735,300000000,224007303,200000000,424007303,136924.0,0.032303271656545736,linear unlock,136924.0,0.0,51.44859712072278,0.03888944524872398
2025-04-09,FIL,0,824458112,300000000,224144226,200000000,424144226,136923.0,0.03229260416771643,linear unlock,136923.0,0.0,51.44521229478788,0.03887420589957575
