Date,Symbol,Price,Unlocked Supply,Founder / Team,Private Investors,Public Investors,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2029-04-24,BAL,0,87225941,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.25955791064495,0.007060324834791207
2029-04-25,BAL,0,87232099,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.25692763623629,0.007059826388115435
2029-04-26,BAL,0,87238258,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.25429730611998,0.007060474378817826
2029-04-27,BAL,0,87244416,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.25166777435934,0.007058829624956519
2029-04-28,BAL,0,87250575,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.24903818685436,0.007059477594531666
2029-04-29,BAL,0,87256733,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.24640939742724,0.0070578331432199735
2029-04-30,BAL,0,87262891,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.2437809790189,0.007057335048287906
2029-05-01,BAL,0,87269050,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.24115250481127,0.007057982986146997
2029-05-02,BAL,0,87275208,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.23852482826509,0.007056338988450086
2029-05-03,BAL,0,87281367,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.23589709588302,0.0070569869051472205
2029-05-04,BAL,0,87287525,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.23327016088496,0.007055343209736851
2029-05-05,BAL,0,87293683,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.23064359651316,0.007054845466176295
2029-05-06,BAL,0,87299842,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.22801697625066,0.007055493351105371
2029-05-07,BAL,0,87306000,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.22539115295626,0.007053850108915433
2029-05-08,BAL,0,87312159,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.22276527373467,0.007054497972647927
2029-05-09,BAL,0,87318317,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.220140191204095,0.0070528550324817875
2029-05-10,BAL,0,87324475,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.21751547890783,0.007052357639921071
2029-05-11,BAL,0,87330634,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.214890710629675,0.007053005471833641
2029-05-12,BAL,0,87336792,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.21226673862718,0.007051362984494078
2029-05-13,BAL,0,87342951,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.209642710606374,0.007052010795175532
2029-05-14,BAL,0,87349109,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.20701947858449,0.007050368609597356
2029-05-15,BAL,0,87355267,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.20439661640551,0.007049871567665333
2029-05-16,BAL,0,87361426,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.20177369815369,0.0070505193464751245
2029-05-17,BAL,0,87367584,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.19915157548594,0.0070488776133301664
2029-05-18,BAL,0,87373742,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.19652982242651,0.007048380781595151
2029-05-19,BAL,0,87379901,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.1939080132398,0.007049028528502305
2029-05-20,BAL,0,87386059,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.19128699922261,0.007047387247554789
2029-05-21,BAL,0,87392218,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.188665929041875,0.007048034973175755
2029-05-22,BAL,0,87398376,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.186045653754476,0.007046393993570458
2029-05-23,BAL,0,87404534,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.18342574768489,0.007045897511871388
2029-05-24,BAL,0,87410693,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.180805785397446,0.007046545205538194
2029-05-25,BAL,0,87416851,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.178186617589326,0.007044904677737768
2029-05-26,BAL,0,87423010,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.175567393527174,0.007045552350084081
2029-05-27,BAL,0,87429168,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.17294896366851,0.007043912123364318
2029-05-28,BAL,0,87435326,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.17033090263768,0.007043415991331406
2029-05-29,BAL,0,87441485,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.167712785298654,0.007044063631672168
2029-05-30,BAL,0,87447643,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.16509546174961,0.007042423856365203
2029-05-31,BAL,0,87453802,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.16247808185629,0.007043071475351256
2029-06-01,BAL,0,87459960,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.15986149547747,0.007041432000863724
2029-06-02,BAL,0,87466118,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.15724527753707,0.0070409362181277
2029-06-03,BAL,0,87472277,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.15462900319835,0.007041583805056947
2029-06-04,BAL,0,87478435,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.15201352196116,0.007039944781590629
2029-06-05,BAL,0,87484594,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.149397984289664,0.007040592347131038
2029-06-06,BAL,0,87490752,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.14678323944455,0.007038953624223255
2029-06-07,BAL,0,87496910,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.14416886264898,0.007038458190415371
2029-06-08,BAL,0,87503069,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.141554429365215,0.007039105723847848
2029-06-09,BAL,0,87509227,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.13894078849537,0.0070374674515701835
2029-06-10,BAL,0,87515386,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.13632709110144,0.007038114963579783
2029-06-11,BAL,0,87521544,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.13371418584663,0.007036476991600083
2029-06-12,BAL,0,87527702,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.13110164825303,0.007035981906352109
2029-06-13,BAL,0,87533861,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.1284890540816,0.007036629386202782
2029-06-14,BAL,0,87540019,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.125877251637334,0.007034991864462599
2029-06-15,BAL,0,87546178,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.12326539257945,0.007035639322856442
2029-06-16,BAL,0,87552336,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.12065432497427,0.007034002101153977
2029-06-17,BAL,0,87558494,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.11804362464252,0.007033507364098201
2029-06-18,BAL,0,87564653,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.11543286764352,0.0070341547902822545
2029-06-19,BAL,0,87570811,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.11282290168582,0.007032518018429194
2029-06-20,BAL,0,87576970,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.11021287902516,0.007033165423122551
2029-06-21,BAL,0,87583128,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.10760364713167,0.007031528951047291
2029-06-22,BAL,0,87589286,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.10499478212438,0.007031034561816517
2029-06-23,BAL,0,87595445,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.10238586036066,0.007031681934249356
2029-06-24,BAL,0,87601603,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.09977772895321,0.0070300459116338756
2029-06-25,BAL,0,87607761,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.097169964199864,0.00702955173091981
2029-06-26,BAL,0,87613920,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.0945621426367,0.007030199071061752
2029-06-27,BAL,0,87620078,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.09195511101919,0.007028563497672515
2029-06-28,BAL,0,87626237,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.0893480225563,0.00702921081626976
2029-06-29,BAL,0,87632395,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.086741723765506,0.00702757554224313
2029-06-30,BAL,0,87638553,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.08413579124247,0.007027081708767631
2029-07-01,BAL,0,87644712,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.08152980182079,0.007027728995023457
2029-07-02,BAL,0,87650870,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.078924601661114,0.0070260941698342275
2029-07-03,BAL,0,87657029,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.07631934456734,0.007026741434511717
2029-07-04,BAL,0,87663187,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.07371487646234,0.007025106908426021
2029-07-05,BAL,0,87669345,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.07111077423927,0.007024613421823233
2029-07-06,BAL,0,87675504,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.06850661502899,0.007025260654108913
2029-07-07,BAL,0,87681662,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.0659032443979,0.00702362657647226
2029-07-08,BAL,0,87687821,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.06329981674422,0.007024273787146052
2029-07-09,BAL,0,87693979,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.06069717739687,0.007022640008354182
2029-07-10,BAL,0,87700137,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.058094903546156,0.007022146868258766
2029-07-11,BAL,0,87706296,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.055492572619876,0.0070227940464904865
2029-07-12,BAL,0,87712454,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.05289102959085,0.00702116071575979
2029-07-13,BAL,0,87718613,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.05028942945097,0.007021807872346154
2029-07-14,BAL,0,87724771,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.0476886169358,0.007020174840201816
2029-07-15,BAL,0,87730929,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.04508816953255,0.007019682046248944
2029-07-16,BAL,0,87737088,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.042487664965584,0.0070203291703431064
2029-07-17,BAL,0,87743246,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.039887947614794,0.007018696585872556
2029-07-18,BAL,0,87749405,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.0372881730651,0.007019343688287985
2029-07-19,BAL,0,87755563,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.034689185459385,0.007017711402145689
2029-07-20,BAL,0,87761721,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.032090562581374,0.007017218953971043
2029-07-21,BAL,0,87767880,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.02949188245176,0.007017866023844269
2029-07-22,BAL,0,87774038,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.02689398885807,0.007016234184988859
2029-07-23,BAL,0,87780197,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.02429603797768,0.007016881233150057
2029-07-24,BAL,0,87786355,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.02169887336135,0.007015249692365124
2029-07-25,BAL,0,87792513,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.01910207308908,0.0070147575896048996
2029-07-26,BAL,0,87798672,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.016505215477515,0.00701540460517402
2029-07-27,BAL,0,87804830,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.0139091437225,0.007013773511289556
2029-07-28,BAL,0,87810988,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.0113134360816,0.007013281615601328
2029-07-29,BAL,0,87817147,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.00871767104891,0.007013928598548509
2029-07-30,BAL,0,87823305,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.006122691465556,0.0070122979513328985
2029-07-31,BAL,0,87829464,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.00352765445546,0.007012944912514963
2029-08-01,BAL,0,87835622,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,37.00093340262337,0.007011314562958052
2029-08-02,BAL,0,87841780,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.99833951452259,0.007010823012103221
2029-08-03,BAL,0,87847939,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.995745568942716,0.007011469940613681
2029-08-04,BAL,0,87854097,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.99315240813414,0.007009840037339976
2029-08-05,BAL,0,87860256,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.9905591898116,0.007010486944052251
2029-08-06,BAL,0,87866414,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.98796675598938,0.007008857338180303
2029-08-07,BAL,0,87872572,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.985374685516206,0.007008366131796387
2029-08-08,BAL,0,87878731,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.98278255747685,0.007009013005787517
2029-08-09,BAL,0,87884889,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.9801912135316,0.007007383845813613
2029-08-10,BAL,0,87891048,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.9775998119854,0.007008030697973573
2029-08-11,BAL,0,87897206,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.97500919426267,0.007006401835144803
2029-08-12,BAL,0,87903364,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.97241893950725,0.007005910972869831
2029-08-13,BAL,0,87909523,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.96982862709879,0.007006557792259237
2029-08-14,BAL,0,87915681,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.96723909810811,0.007004929374943828
2029-08-15,BAL,0,87921840,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.9646495114297,0.007005576172469164
2029-08-16,BAL,0,87927998,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.96206070789875,0.007003948052042587
2029-08-17,BAL,0,87934156,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.959472266953924,0.007003457533515093
2029-08-18,BAL,0,87940315,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.95688376826942,0.007004104298220592
2029-08-19,BAL,0,87946473,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.95429605232719,0.007002476622923172
2029-08-20,BAL,0,87952632,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.951708278610695,0.0070031233657317895
2029-08-21,BAL,0,87958790,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.9491212873665,0.0070014959870672204
2029-08-22,BAL,0,87964948,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.94653465832777,0.007001005811926244
2029-08-23,BAL,0,87971107,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.94394797146295,0.007001652521865869
2029-08-24,BAL,0,87977265,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.94136206666575,0.007000025587946734
2029-08-25,BAL,0,87983424,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.93877610400796,0.007000672275956748
2029-08-26,BAL,0,87989582,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.93619092314815,0.0069990456384148
2029-08-27,BAL,0,87995740,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.93360610411368,0.006998555806299886
2029-08-28,BAL,0,88001899,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.93102122716693,0.006999202461391882
2029-08-29,BAL,0,88008057,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.92843713161398,0.006997576268212121
2029-08-30,BAL,0,88014216,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.92585297811436,0.006998222901341863
2029-08-31,BAL,0,88020374,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.923269605739236,0.006996597004283944
2029-09-01,BAL,0,88026532,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.92068659480985,0.0069961075148351455
2029-09-02,BAL,0,88032691,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.918103525882216,0.006996754114997965
2029-09-03,BAL,0,88038849,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.91552123767543,0.006995128661919468
2029-09-04,BAL,0,88045007,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.912939310686866,0.006994639377895547
2029-09-05,BAL,0,88051166,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.91035732564859,0.006995285945062166
2029-09-06,BAL,0,88057324,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.90777612092777,0.006993660935733662
2029-09-07,BAL,0,88063483,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.905194858122975,0.006994307480885974
2029-09-08,BAL,0,88069641,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.90261437536687,0.006992682767271424
2029-09-09,BAL,0,88075799,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.90003425345026,0.006992193825338746
2029-09-10,BAL,0,88081958,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.89745407339832,0.006992840337446159
2029-09-11,BAL,0,88088116,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.89487467299221,0.006991216067199596
2029-09-12,BAL,0,88094275,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.8922952144166,0.0069918625572602785
2029-09-13,BAL,0,88100433,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.88971653521839,0.006990238582473152
2029-09-14,BAL,0,88106591,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.88713821648144,0.006989749982273073
2029-09-15,BAL,0,88112750,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.88455983952379,0.006990396439240283
2029-09-16,BAL,0,88118908,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.881982241541166,0.0069887729074396155
2029-09-17,BAL,0,88125067,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.879404585303746,0.006989419342327755
2029-09-18,BAL,0,88131225,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.876827707773266,0.006987796105732322
2029-09-19,BAL,0,88137383,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.874251190326355,0.006987307846906701
2029-09-20,BAL,0,88143542,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.87167461457358,0.006987954248652924
2029-09-21,BAL,0,88149700,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.86909881712587,0.006986331454662896
2029-09-22,BAL,0,88155859,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.86652296133828,0.006986977834297791
2029-09-23,BAL,0,88162017,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.86394788358801,0.0069853553352591125
2029-09-24,BAL,0,88168175,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.861373165544144,0.006984867417450306
2029-09-25,BAL,0,88174334,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.85879838910947,0.006985513763894965
2029-09-26,BAL,0,88180492,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.85622439031073,0.00698389170708111
2029-09-27,BAL,0,88186651,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.85365033308726,0.00698453803138227
2029-09-28,BAL,0,88192809,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.85107705323231,0.006982916269266195
2029-09-29,BAL,0,88198967,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.848504132707134,0.006982428692117063
2029-09-30,BAL,0,88205126,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.84593115370642,0.006983074983179792
2029-10-01,BAL,0,88211284,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.84335895167335,0.006981453662908434
2029-10-02,BAL,0,88217443,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.84078669113091,0.006982099931795574
2029-10-03,BAL,0,88223601,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.83821520728903,0.006980478905968744
2029-10-04,BAL,0,88229759,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.83564408240081,0.006979991669122642
2029-10-05,BAL,0,88235918,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.83307289895256,0.00698063790472328
2029-10-06,BAL,0,88242076,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.83050249180448,0.006979017320361533
2029-10-07,BAL,0,88248235,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.82793202606261,0.0069796635337545775
2029-10-08,BAL,0,88254393,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.825362336354175,0.006978043243584419
2029-10-09,BAL,0,88260551,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.82279300522382,0.006977556346685201
2029-10-10,BAL,0,88266710,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.82022361544913,0.006978202526743799
2029-10-11,BAL,0,88272868,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.81765500130799,0.0069765826776595615
2029-10-12,BAL,0,88279026,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.81508674551983,0.006976095984555526
2029-10-13,BAL,0,88285185,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.81251843103687,0.006976742131250973
2029-10-14,BAL,0,88291343,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.809950891787885,0.006975122723025386
2029-10-15,BAL,0,88297502,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.80738329381051,0.006975768847462203
2029-10-16,BAL,0,88303660,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.80481647080087,0.006974149733024158
2029-10-17,BAL,0,88309818,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.80225000576946,0.006973663379298208
2029-10-18,BAL,0,88315977,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.79968348195933,0.006974309470324126
2029-10-19,BAL,0,88322135,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.79711773271785,0.006972690796366325
2029-10-20,BAL,0,88328294,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.794551924664134,0.006973336865101824
2029-10-21,BAL,0,88334452,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.791986890913186,0.006971718484679439
2029-10-22,BAL,0,88340610,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.78942221476623,0.00697123246997672
2029-10-23,BAL,0,88346769,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.78685747975685,0.006971878505253699
2029-10-24,BAL,0,88352927,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.78429351865162,0.0069702605649336205
2029-10-25,BAL,0,88359086,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.78172949865054,0.006970906577888472
2029-10-26,BAL,0,88365244,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.77916625228806,0.006969288930852001
2029-10-27,BAL,0,88371402,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.77660336315588,0.00696880325481815
2029-10-28,BAL,0,88377561,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.77404041507776,0.006969449234266986
2029-10-29,BAL,0,88383719,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.77147824024015,0.00696783202695535
2029-10-30,BAL,0,88389878,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.76891600642327,0.006968477984050434
2029-10-31,BAL,0,88396036,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.766354545581656,0.006966861069770907
2029-11-01,BAL,0,88402194,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.763793441597166,0.006966375732052057
2029-11-02,BAL,0,88408353,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.76123227858345,0.0069670216555937515
2029-11-03,BAL,0,88414511,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.75867188814741,0.006965405180662058
2029-11-04,BAL,0,88420670,22500000,10000000,2500000,32500000,0.0,0.0,no unlock,0.0,0.0,36.7561114386489,0.006966051081818458
