Date,Symbol,Price,Unlocked Supply,Private Investors,Date_diff,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,insider_owned_float_percentage
2023-07-08,IMX,0.7,1051957361,181872469,1,181872469,0.0,0.0,no unlock,17.28895825464926
2023-07-09,IMX,0.7,1051957361,181872469,1,181872469,0.0,0.0,no unlock,17.28895825464926
2023-07-10,IMX,0.69,1051957361,181872469,1,181872469,0.0,0.0,no unlock,17.28895825464926
2023-07-11,IMX,0.69,1051957361,181872469,1,181872469,0.0,0.0,no unlock,17.28895825464926
2023-07-12,IMX,0.69,1051957361,181872469,1,181872469,0.0,0.0,no unlock,17.28895825464926
2023-07-13,IMX,0.68,1051957361,181872469,1,181872469,0.0,0.0,no unlock,17.28895825464926
2023-07-14,IMX,0.75,1094105517,190533063,1,190533063,8660594.0,4.761904892818055,small cliff unlock,17.414505277556334
2023-07-15,IMX,0.74,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-07-16,IMX,0.74,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-07-17,IMX,0.75,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-07-18,IMX,0.74,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-07-19,IMX,0.72,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-07-20,IMX,0.72,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-07-21,IMX,0.73,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-07-22,IMX,0.75,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-07-23,IMX,0.75,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-07-24,IMX,0.76,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-07-25,IMX,0.7,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-07-26,IMX,0.7,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-07-27,IMX,0.71,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-07-28,IMX,0.72,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-07-29,IMX,0.74,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-07-30,IMX,0.74,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-07-31,IMX,0.74,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-08-01,IMX,0.75,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-08-02,IMX,0.78,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-08-03,IMX,0.76,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-08-04,IMX,0.75,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-08-05,IMX,0.73,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-08-06,IMX,0.73,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-08-07,IMX,0.73,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-08-08,IMX,0.73,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-08-09,IMX,0.73,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-08-10,IMX,0.72,1094105517,190533063,1,190533063,0.0,0.0,no unlock,17.414505277556334
2023-08-11,IMX,0.71,1136253671,199193656,1,199193656,8660593.0,4.5454541398938195,small cliff unlock,17.53073816911787
2023-08-12,IMX,0.71,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-13,IMX,0.71,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-14,IMX,0.68,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-15,IMX,0.69,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-16,IMX,0.65,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-17,IMX,0.62,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-18,IMX,0.59,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-19,IMX,0.59,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-20,IMX,0.61,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-21,IMX,0.61,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-22,IMX,0.6,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-23,IMX,0.57,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-24,IMX,0.57,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-25,IMX,0.57,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-26,IMX,0.55,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-27,IMX,0.57,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-28,IMX,0.57,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-29,IMX,0.57,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-30,IMX,0.59,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-08-31,IMX,0.58,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-09-01,IMX,0.56,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-09-02,IMX,0.55,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-09-03,IMX,0.55,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-09-04,IMX,0.54,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-09-05,IMX,0.54,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-09-06,IMX,0.54,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-09-07,IMX,0.54,1136253671,199193656,1,199193656,0.0,0.0,no unlock,17.53073816911787
2023-09-08,IMX,0.55,1178401827,207854250,1,207854250,8660594.0,4.34782621791931,small cliff unlock,17.638656461451667
2023-09-09,IMX,0.54,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-10,IMX,0.53,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-11,IMX,0.51,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-12,IMX,0.49,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-13,IMX,0.48,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-14,IMX,0.49,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-15,IMX,0.5,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-16,IMX,0.51,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-17,IMX,0.53,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-18,IMX,0.51,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-19,IMX,0.53,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-20,IMX,0.54,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-21,IMX,0.55,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-22,IMX,0.68,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-23,IMX,0.64,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-24,IMX,0.61,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-25,IMX,0.59,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-26,IMX,0.6,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-27,IMX,0.58,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-28,IMX,0.56,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-29,IMX,0.57,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-09-30,IMX,0.58,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-10-01,IMX,0.58,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-10-02,IMX,0.62,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-10-03,IMX,0.57,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-10-04,IMX,0.56,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-10-05,IMX,0.57,1178401827,207854250,1,207854250,0.0,0.0,no unlock,17.638656461451667
2023-10-06,IMX,0.55,1220549982,216514844,1,216514844,8660594.0,4.166666786943255,small cliff unlock,17.739121477452123
2023-10-07,IMX,0.55,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-08,IMX,0.56,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-09,IMX,0.55,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-10,IMX,0.53,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-11,IMX,0.54,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-12,IMX,0.52,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-13,IMX,0.51,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-14,IMX,0.51,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-15,IMX,0.52,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-16,IMX,0.52,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-17,IMX,0.54,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-18,IMX,0.53,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-19,IMX,0.51,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-20,IMX,0.51,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-21,IMX,0.54,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-22,IMX,0.56,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-23,IMX,0.57,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-24,IMX,0.63,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-25,IMX,0.63,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-26,IMX,0.63,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-27,IMX,0.65,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-28,IMX,0.63,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-29,IMX,0.65,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-30,IMX,0.67,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-10-31,IMX,0.68,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-11-01,IMX,0.65,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-11-02,IMX,0.67,1220549982,216514844,1,216514844,0.0,0.0,no unlock,17.739121477452123
2023-11-03,IMX,0.67,1262698138,225175438,1,225175438,8660594.0,4.000000110846903,small cliff unlock,17.832879547653217
2023-11-04,IMX,0.68,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-05,IMX,0.81,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-06,IMX,0.92,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-07,IMX,0.9,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-08,IMX,0.84,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-09,IMX,0.86,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-10,IMX,0.9,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-11,IMX,1.09,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-12,IMX,1.15,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-13,IMX,1.19,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-14,IMX,1.13,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-15,IMX,1.11,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-16,IMX,1.2,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-17,IMX,1.13,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-18,IMX,1.17,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-19,IMX,1.15,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-20,IMX,1.33,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-21,IMX,1.35,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-22,IMX,1.26,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-23,IMX,1.38,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-24,IMX,1.43,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-25,IMX,1.42,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-26,IMX,1.42,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-27,IMX,1.37,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-28,IMX,1.34,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-29,IMX,1.34,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-11-30,IMX,1.28,1262698138,225175438,1,225175438,0.0,0.0,no unlock,17.832879547653217
2023-12-01,IMX,1.28,1296888901,233836031,1,233836031,8660593.0,3.846153504539869,small cliff unlock,18.03053683470455
2023-12-02,IMX,1.44,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-03,IMX,1.41,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-04,IMX,1.45,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-05,IMX,1.41,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-06,IMX,1.4,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-07,IMX,1.35,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-08,IMX,1.51,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-09,IMX,1.58,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-10,IMX,1.93,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-11,IMX,1.84,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-12,IMX,2.06,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-13,IMX,1.98,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-14,IMX,2.07,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-15,IMX,2.21,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-16,IMX,2.22,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-17,IMX,2.11,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-18,IMX,1.99,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-19,IMX,2.11,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-20,IMX,2.06,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-21,IMX,2.37,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-22,IMX,2.29,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-23,IMX,2.27,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-24,IMX,2.45,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-25,IMX,2.37,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-26,IMX,2.41,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-27,IMX,2.36,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-28,IMX,2.51,1296888901,233836031,1,233836031,0.0,0.0,no unlock,18.03053683470455
2023-12-29,IMX,2.3,1331079663,242496625,1,242496625,8660594.0,3.7037038145759498,small cliff unlock,18.21803996715409
2023-12-30,IMX,2.29,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2023-12-31,IMX,2.23,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-01,IMX,2.14,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-02,IMX,2.26,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-03,IMX,2.29,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-04,IMX,2.1,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-05,IMX,2.2,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-06,IMX,2.03,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-07,IMX,1.99,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-08,IMX,1.91,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-09,IMX,2.01,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-10,IMX,1.9,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-11,IMX,2.13,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-12,IMX,2.18,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-13,IMX,2.1,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-14,IMX,2.13,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-15,IMX,2.01,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-16,IMX,2.01,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-17,IMX,2.1,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-18,IMX,2.05,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-19,IMX,1.94,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-20,IMX,1.91,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-21,IMX,1.92,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-22,IMX,1.92,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-23,IMX,1.79,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-24,IMX,1.82,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-25,IMX,1.83,1331079663,242496625,1,242496625,0.0,0.0,no unlock,18.21803996715409
2024-01-26,IMX,1.84,1365270427,251157219,1,251157219,8660594.0,3.5714286745227897,small cliff unlock,18.39615170980335
2024-01-27,IMX,1.9,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-01-28,IMX,1.94,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-01-29,IMX,1.91,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-01-30,IMX,2.03,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-01-31,IMX,2.03,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-01,IMX,1.94,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-02,IMX,2.04,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-03,IMX,2.21,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-04,IMX,2.13,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-05,IMX,2.11,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-06,IMX,2.24,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-07,IMX,2.22,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-08,IMX,2.3,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-09,IMX,2.28,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-10,IMX,2.45,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-11,IMX,2.78,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-12,IMX,2.76,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-13,IMX,3.0,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-14,IMX,2.94,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-15,IMX,3.31,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-16,IMX,3.18,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-17,IMX,3.14,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-18,IMX,3.14,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-19,IMX,3.41,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-20,IMX,3.33,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-21,IMX,3.53,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-22,IMX,3.31,1365270427,251157219,1,251157219,0.0,0.0,no unlock,18.39615170980335
2024-02-23,IMX,3.27,1399461191,259817813,1,259817813,8660594.0,3.448275958175823,small cliff unlock,18.565560422175366
2024-02-24,IMX,3.04,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-02-25,IMX,3.08,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-02-26,IMX,3.2,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-02-27,IMX,3.3,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-02-28,IMX,3.34,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-02-29,IMX,3.36,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-01,IMX,3.16,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-02,IMX,3.2,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-03,IMX,3.2,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-04,IMX,3.3,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-05,IMX,3.15,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-06,IMX,2.86,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-07,IMX,3.11,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-08,IMX,3.33,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-09,IMX,3.36,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-10,IMX,3.54,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-11,IMX,3.35,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-12,IMX,3.6,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-13,IMX,3.59,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-14,IMX,3.47,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-15,IMX,3.31,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-16,IMX,3.06,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-17,IMX,2.83,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-18,IMX,2.97,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-19,IMX,2.81,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-20,IMX,2.58,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-21,IMX,2.9,1399461191,259817813,1,259817813,0.0,0.0,no unlock,18.565560422175366
2024-03-22,IMX,2.84,1433651952,268478406,1,268478406,8660593.0,3.333333038254771,small cliff unlock,18.726888742101053
2024-03-23,IMX,2.7,1433651952,268478406,1,268478406,0.0,0.0,no unlock,18.726888742101053
2024-03-24,IMX,2.94,1433651952,268478406,1,268478406,0.0,0.0,no unlock,18.726888742101053
2024-03-25,IMX,2.96,1433651952,268478406,1,268478406,0.0,0.0,no unlock,18.726888742101053
2024-03-26,IMX,3.1,1433651952,268478406,1,268478406,0.0,0.0,no unlock,18.726888742101053
2024-03-27,IMX,3.0,1433651952,268478406,1,268478406,0.0,0.0,no unlock,18.726888742101053
2024-03-28,IMX,2.95,1433651952,268478406,1,268478406,0.0,0.0,no unlock,18.726888742101053
2024-03-29,IMX,2.94,1433651952,268478406,1,268478406,0.0,0.0,no unlock,18.726888742101053
2024-03-30,IMX,3.08,1433651952,268478406,1,268478406,0.0,0.0,no unlock,18.726888742101053
2024-03-31,IMX,3.1,1433651952,268478406,1,268478406,0.0,0.0,no unlock,18.726888742101053
2024-04-01,IMX,3.03,1433651952,268478406,1,268478406,0.0,0.0,no unlock,18.726888742101053
2024-04-02,IMX,2.89,1433651952,268478406,1,268478406,0.0,0.0,no unlock,18.726888742101053
2024-04-03,IMX,2.69,1433651952,268478406,1,268478406,0.0,0.0,no unlock,18.726888742101053
