block_height,ExtraNonce,entity
13069,2207,Patoshi
13070,2215,Patoshi
13071,2216,Patoshi
13072,2218,Patoshi
13074,2229,Patoshi
13075,2238,Patoshi
13076,2243,Patoshi
13078,2244,Patoshi
13080,2250,Patoshi
13082,2251,Patoshi
13083,2257,Patoshi
13084,2268,Patoshi
13085,2284,Patoshi
13086,2292,Patoshi
13087,2310,Patoshi
13088,2315,Patoshi
13090,2317,Patoshi
13091,2326,Patoshi
13092,2331,Patoshi
13094,2332,Patoshi
13095,2335,Patoshi
13096,2338,Patoshi
13097,2345,Patoshi
13098,2362,Patoshi
13099,2368,Patoshi
13100,2370,Patoshi
13101,2371,Patoshi
13105,2373,Patoshi
13106,2376,Patoshi
13107,2377,Patoshi
13108,2379,Patoshi
13109,2387,Patoshi
13110,2395,Patoshi
13111,2396,Patoshi
13112,2397,Patoshi
13113,2402,Patoshi
13114,2404,Patoshi
13116,2415,Patoshi
13118,2434,Patoshi
13119,2440,Patoshi
13120,2441,Patoshi
13121,2449,Patoshi
13122,2450,Patoshi
13124,2456,Patoshi
13125,2459,Patoshi
13126,2465,Patoshi
13127,2472,Patoshi
13129,2477,Patoshi
13132,2479,Patoshi
13134,2480,Patoshi
13138,2519,Patoshi
13139,2520,Patoshi
13140,2523,Patoshi
13141,2528,Patoshi
13142,2534,Patoshi
13144,2538,Patoshi
13149,2555,Patoshi
13151,2557,Patoshi
13152,2567,Patoshi
13153,2568,Patoshi
13154,2571,Patoshi
13155,2572,Patoshi
13156,2573,Patoshi
13157,2587,Patoshi
13160,2597,Patoshi
13161,2599,Patoshi
13163,2605,Patoshi
13165,2609,Patoshi
13166,18,Patoshi
13168,29,Patoshi
13169,35,Patoshi
13171,36,Patoshi
13172,41,Patoshi
13173,44,Patoshi
13174,49,Patoshi
13175,51,Patoshi
13176,52,Patoshi
13177,63,Patoshi
13178,65,Patoshi
13180,66,Patoshi
13183,71,Patoshi
13184,73,Patoshi
13185,76,Patoshi
13187,81,Patoshi
13188,100,Patoshi
13190,116,Patoshi
13192,118,Patoshi
13193,121,Patoshi
13194,123,Patoshi
13197,130,Patoshi
13201,132,Patoshi
13202,136,Patoshi
13203,145,Patoshi
13204,153,Patoshi
13206,158,Patoshi
13207,172,Patoshi
13208,177,Patoshi
13209,178,Patoshi
13211,194,Patoshi
13212,202,Patoshi
13214,208,Patoshi
13215,210,Patoshi
13218,211,Patoshi
13219,219,Patoshi
13221,222,Patoshi
13222,246,Patoshi
13223,256,Patoshi
13224,257,Patoshi
13225,261,Patoshi
13226,262,Patoshi
13227,266,Patoshi
13228,275,Patoshi
13229,279,Patoshi
13230,282,Patoshi
13231,288,Patoshi
13232,292,Patoshi
13233,293,Patoshi
13234,294,Patoshi
13235,297,Patoshi
13236,305,Patoshi
13237,322,Patoshi
13238,324,Patoshi
13240,328,Patoshi
13241,330,Patoshi
13242,342,Patoshi
13244,346,Patoshi
13247,364,Patoshi
13249,367,Patoshi
13250,380,Patoshi
13252,383,Patoshi
13253,398,Patoshi
13255,406,Patoshi
13258,408,Patoshi
13259,421,Patoshi
13260,426,Patoshi
13261,429,Patoshi
13262,430,Patoshi
13263,433,Patoshi
13266,435,Patoshi
13267,438,Patoshi
13268,445,Patoshi
13269,452,Patoshi
13273,453,Patoshi
13274,458,Patoshi
13275,459,Patoshi
13276,466,Patoshi
13278,470,Patoshi
13279,478,Patoshi
13280,489,Patoshi
13281,491,Patoshi
13282,498,Patoshi
13283,499,Patoshi
13284,506,Patoshi
13286,510,Patoshi
13287,512,Patoshi
13288,518,Patoshi
13289,522,Patoshi
13292,527,Patoshi
13293,540,Patoshi
13296,566,Patoshi
13298,567,Patoshi
13299,570,Patoshi
13300,573,Patoshi
13301,574,Patoshi
13302,578,Patoshi
13303,581,Patoshi
13304,587,Patoshi
13305,588,Patoshi
13306,597,Patoshi
13309,600,Patoshi
13310,602,Patoshi
13311,607,Patoshi
13312,612,Patoshi
13313,616,Patoshi
13314,622,Patoshi
13317,623,Patoshi
13320,629,Patoshi
13321,641,Patoshi
13322,666,Patoshi
13323,678,Patoshi
13325,687,Patoshi
13326,688,Patoshi
13327,689,Patoshi
13328,695,Patoshi
13329,706,Patoshi
13330,713,Patoshi
13333,715,Patoshi
13335,720,Patoshi
13336,731,Patoshi
13337,735,Patoshi
13338,744,Patoshi
13340,748,Patoshi
13344,751,Patoshi
13347,752,Patoshi
13348,754,Patoshi
13349,761,Patoshi
13352,768,Patoshi
13353,787,Patoshi
13354,805,Patoshi
13355,809,Patoshi
13357,827,Patoshi
13360,833,Patoshi
13361,834,Patoshi
13362,841,Patoshi
13364,849,Patoshi
13365,850,Patoshi
13366,852,Patoshi
13367,862,Patoshi
13369,868,Patoshi
13370,869,Patoshi
13371,870,Patoshi
13372,872,Patoshi
13375,876,Patoshi
13376,889,Patoshi
13377,892,Patoshi
13378,918,Patoshi
13380,930,Patoshi
13381,940,Patoshi
13382,960,Patoshi
13383,975,Patoshi
13386,979,Patoshi
13389,997,Patoshi
13390,1001,Patoshi
13391,1010,Patoshi
13392,1012,Patoshi
13394,1025,Patoshi
13395,1028,Patoshi
13396,1031,Patoshi
13397,1039,Patoshi
13398,1040,Patoshi
13399,1041,Patoshi
13400,1045,Patoshi
13401,1053,Patoshi
13402,1054,Patoshi
13403,1057,Patoshi
13404,1061,Patoshi
13405,1067,Patoshi
13406,1069,Patoshi
13407,1073,Patoshi
13408,1078,Patoshi
13409,1092,Patoshi
13410,1094,Patoshi
13411,1095,Patoshi
13415,1097,Patoshi
13416,1099,Patoshi
13417,1105,Patoshi
13419,1109,Patoshi
13421,1119,Patoshi
13422,1122,Patoshi
13427,1124,Patoshi
13429,1125,Patoshi
13430,1139,Patoshi
13431,1140,Patoshi
13432,1157,Patoshi
13434,1158,Patoshi
13437,1159,Patoshi
13439,1160,Patoshi
13440,1171,Patoshi
13442,1177,Patoshi
13443,1182,Patoshi
13445,1190,Patoshi
13446,1193,Patoshi
13447,1205,Patoshi
13448,1208,Patoshi
13451,1209,Patoshi
13452,1213,Patoshi
13456,1224,Patoshi
13458,1225,Patoshi
13460,1230,Patoshi
13461,1232,Patoshi
13462,1265,Patoshi
13465,1276,Patoshi
13466,1278,Patoshi
13469,1279,Patoshi
13470,1284,Patoshi
13473,1290,Patoshi
13474,1296,Patoshi
13475,1298,Patoshi
13476,1305,Patoshi
13477,1306,Patoshi
13478,1310,Patoshi
13479,1314,Patoshi
13480,1321,Patoshi
13482,1329,Patoshi
13483,1331,Patoshi
13484,1332,Patoshi
13485,1333,Patoshi
13487,1350,Patoshi
13488,1351,Patoshi
13491,1359,Patoshi
13492,1360,Patoshi
13493,1362,Patoshi
13496,1373,Patoshi
13497,1376,Patoshi
13498,1381,Patoshi
13499,1383,Patoshi
13500,1387,Patoshi
13501,1388,Patoshi
13502,1394,Patoshi
13503,1404,Patoshi
13504,1414,Patoshi
13506,1421,Patoshi
13507,1425,Patoshi
13508,1427,Patoshi
13509,1436,Patoshi
13512,1456,Patoshi
13513,1466,Patoshi
13514,1469,Patoshi
13515,1474,Patoshi
13517,1475,Patoshi
13519,1476,Patoshi
13520,1478,Patoshi
13521,1479,Patoshi
13524,1481,Patoshi
13526,1484,Patoshi
13527,1487,Patoshi
13528,1495,Patoshi
13530,1497,Patoshi
13531,1504,Patoshi
13532,1516,Patoshi
13535,1523,Patoshi
13538,1530,Patoshi
13541,1540,Patoshi
13542,1544,Patoshi
13544,1558,Patoshi
13545,1563,Patoshi
13547,1564,Patoshi
13549,1565,Patoshi
13550,1567,Patoshi
13551,1568,Patoshi
13552,1570,Patoshi
13553,1577,Patoshi
13554,1580,Patoshi
13555,1581,Patoshi
13557,1585,Patoshi
13558,1587,Patoshi
13559,1589,Patoshi
13560,1591,Patoshi
13561,1593,Patoshi
13562,1597,Patoshi
13563,1598,Patoshi
13564,1610,Patoshi
13566,1620,Patoshi
13569,1621,Patoshi
13572,1632,Patoshi
13574,1634,Patoshi
13575,1638,Patoshi
13576,1641,Patoshi
13577,1642,Patoshi
13580,1650,Patoshi
13584,1659,Patoshi
13585,1662,Patoshi
13587,1675,Patoshi
13589,1679,Patoshi
13590,1695,Patoshi
13591,1700,Patoshi
13592,1702,Patoshi
13594,1710,Patoshi
13596,1712,Patoshi
13597,1722,Patoshi
13598,1724,Patoshi
13599,1725,Patoshi
13601,1726,Patoshi
13602,1727,Patoshi
13604,1730,Patoshi
13605,1731,Patoshi
13607,1737,Patoshi
13608,1738,Patoshi
13609,1739,Patoshi
13610,1740,Patoshi
13612,1741,Patoshi
13614,1743,Patoshi
13615,1745,Patoshi
13616,1746,Patoshi
13617,1749,Patoshi
13619,1756,Patoshi
13620,1760,Patoshi
13622,1769,Patoshi
13624,1770,Patoshi
13625,1778,Patoshi
13626,1782,Patoshi
13627,1787,Patoshi
13628,1792,Patoshi
13629,1798,Patoshi
13631,1802,Patoshi
13633,1807,Patoshi
13636,1810,Patoshi
13637,1815,Patoshi
13639,1823,Patoshi
13640,1824,Patoshi
13641,1832,Patoshi
13642,1835,Patoshi
13644,1838,Patoshi
13645,1839,Patoshi
13647,1847,Patoshi
13649,1851,Patoshi
13650,1859,Patoshi
13652,1860,Patoshi
13653,1861,Patoshi
13654,1876,Patoshi
13655,1893,Patoshi
13657,1898,Patoshi
13658,1905,Patoshi
13660,1910,Patoshi
13663,1917,Patoshi
13664,1924,Patoshi
13666,1931,Patoshi
13668,1933,Patoshi
13670,1934,Patoshi
13671,1950,Patoshi
13672,1953,Patoshi
13673,1957,Patoshi
13674,1969,Patoshi
13676,1970,Patoshi
13677,1994,Patoshi
13678,2000,Patoshi
13679,2002,Patoshi
13680,2009,Patoshi
13681,2010,Patoshi
13682,2014,Patoshi
13685,2024,Patoshi
13686,2029,Patoshi
13688,2036,Patoshi
13689,2037,Patoshi
13690,2045,Patoshi
13691,2046,Patoshi
13692,2051,Patoshi
13695,2054,Patoshi
13697,2055,Patoshi
13698,2073,Patoshi
13699,2082,Patoshi
13702,2085,Patoshi
13705,2086,Patoshi
13707,2104,Patoshi
13708,2105,Patoshi
13709,2109,Patoshi
13710,2118,Patoshi
13711,2121,Patoshi
13712,2122,Patoshi
13714,2124,Patoshi
13715,2126,Patoshi
13717,2133,Patoshi
13719,2135,Patoshi
13720,2142,Patoshi
13722,2145,Patoshi
13723,2148,Patoshi
13724,2149,Patoshi
13725,2150,Patoshi
13726,2151,Patoshi
13728,2158,Patoshi
13730,2160,Patoshi
13731,2164,Patoshi
13732,2174,Patoshi
13733,2182,Patoshi
13735,2191,Patoshi
13736,2205,Patoshi
13738,2206,Patoshi
13739,2212,Patoshi
13740,2215,Patoshi
13741,2220,Patoshi
13743,2221,Patoshi
13744,2231,Patoshi
13745,2232,Patoshi
13747,2233,Patoshi
13751,2253,Patoshi
13752,2258,Patoshi
13753,2267,Patoshi
13754,2274,Patoshi
13755,2275,Patoshi
13757,2276,Patoshi
13759,2284,Patoshi
13760,2286,Patoshi
13761,2293,Patoshi
13762,2294,Patoshi
13763,2306,Patoshi
13766,2317,Patoshi
13767,2324,Patoshi
13768,2330,Patoshi
13769,2332,Patoshi
13771,2354,Patoshi
13772,2358,Patoshi
13773,2362,Patoshi
13774,2371,Patoshi
13775,2375,Patoshi
13776,2388,Patoshi
13778,2402,Patoshi
13779,2409,Patoshi
13780,2414,Patoshi
13781,2424,Patoshi
13783,2425,Patoshi
13784,2426,Patoshi
13785,2428,Patoshi
13786,2436,Patoshi
13787,2440,Patoshi
13788,2452,Patoshi
13790,2455,Patoshi
13791,2456,Patoshi
13793,2475,Patoshi
13794,2480,Patoshi
13795,2486,Patoshi
13796,2492,Patoshi
13797,2502,Patoshi
13798,2509,Patoshi
13799,2512,Patoshi
13801,2517,Patoshi
13802,2528,Patoshi
13803,2531,Patoshi
13805,2555,Patoshi
13806,2575,Patoshi
13807,2577,Patoshi
13808,2604,Patoshi
13810,2611,Patoshi
13811,2615,Patoshi
13812,2,Patoshi
13813,3,Patoshi
13814,22,Patoshi
13815,24,Patoshi
13817,25,Patoshi
13820,26,Patoshi
13822,37,Patoshi
13823,47,Patoshi
13824,48,Patoshi
13825,49,Patoshi
13826,68,Patoshi
13827,76,Patoshi
13829,83,Patoshi
13830,85,Patoshi
13836,104,Patoshi
13837,108,Patoshi
13838,114,Patoshi
13839,121,Patoshi
13841,124,Patoshi
13843,125,Patoshi
13844,128,Patoshi
13846,139,Patoshi
13847,142,Patoshi
13849,161,Patoshi
13850,166,Patoshi
13855,173,Patoshi
13856,179,Patoshi
13857,182,Patoshi
13858,187,Patoshi
13859,197,Patoshi
13860,202,Patoshi
13861,209,Patoshi
13862,210,Patoshi
13863,224,Patoshi
13864,225,Patoshi
13865,231,Patoshi
13866,232,Patoshi
13867,236,Patoshi
13868,242,Patoshi
13870,244,Patoshi
13871,247,Patoshi
13872,256,Patoshi
13873,263,Patoshi
13874,274,Patoshi
13875,277,Patoshi
13876,280,Patoshi
13877,281,Patoshi
13878,282,Patoshi
13899,296,Patoshi
13900,312,Patoshi
13901,315,Patoshi
13902,316,Patoshi
13903,317,Patoshi
13905,325,Patoshi
13906,331,Patoshi
13907,345,Patoshi
13908,350,Patoshi
13909,356,Patoshi
13910,365,Patoshi
13911,371,Patoshi
13914,372,Patoshi
13915,375,Patoshi
13916,381,Patoshi
13917,394,Patoshi
13919,396,Patoshi
13920,398,Patoshi
13921,418,Patoshi
13922,425,Patoshi
13924,436,Patoshi
13925,441,Patoshi
13928,448,Patoshi
13930,452,Patoshi
13932,453,Patoshi
13933,454,Patoshi
13935,456,Patoshi
13936,465,Patoshi
13937,469,Patoshi
13938,470,Patoshi
13939,484,Patoshi
13940,487,Patoshi
13941,489,Patoshi
13942,497,Patoshi
13943,506,Patoshi
13944,508,Patoshi
13946,510,Patoshi
13947,516,Patoshi
13948,524,Patoshi
13949,531,Patoshi
13951,557,Patoshi
13953,567,Patoshi
13954,570,Patoshi
13955,572,Patoshi
13957,589,Patoshi
13958,593,Patoshi
13959,604,Patoshi
13960,611,Patoshi
13961,616,Patoshi
13963,617,Patoshi
13964,620,Patoshi
13965,622,Patoshi
13968,623,Patoshi
13969,637,Patoshi
13970,638,Patoshi
13972,649,Patoshi
13974,664,Patoshi
13975,672,Patoshi
13976,680,Patoshi
13978,688,Patoshi
13979,692,Patoshi
13980,696,Patoshi
13981,713,Patoshi
13982,715,Patoshi
13985,738,Patoshi
13986,741,Patoshi
13987,744,Patoshi
13989,748,Patoshi
13990,752,Patoshi
13991,760,Patoshi
13993,761,Patoshi
13994,772,Patoshi
13995,776,Patoshi
13996,783,Patoshi
13998,787,Patoshi
13999,792,Patoshi
14000,798,Patoshi
14001,808,Patoshi
14003,811,Patoshi
14004,813,Patoshi
14006,814,Patoshi
14008,817,Patoshi
14009,820,Patoshi
14010,831,Patoshi
14012,837,Patoshi
14015,849,Patoshi
14016,850,Patoshi
14019,870,Patoshi
14020,876,Patoshi
14021,881,Patoshi
14023,889,Patoshi
14024,895,Patoshi
14025,898,Patoshi
14026,903,Patoshi
14027,904,Patoshi
14028,906,Patoshi
14030,912,Patoshi
14031,915,Patoshi
14032,921,Patoshi
14033,930,Patoshi
14034,934,Patoshi
14035,938,Patoshi
14038,943,Patoshi
14039,944,Patoshi
14040,950,Patoshi
14041,955,Patoshi
14043,959,Patoshi
14045,960,Patoshi
14046,961,Patoshi
14048,970,Patoshi
14049,985,Patoshi
14051,1002,Patoshi
14052,1006,Patoshi
14053,1008,Patoshi
14057,1019,Patoshi
14058,1020,Patoshi
14059,1021,Patoshi
14060,1032,Patoshi
14062,1033,Patoshi
14063,1035,Patoshi
14064,1039,Patoshi
14065,1042,Patoshi
14066,1044,Patoshi
14067,1047,Patoshi
14068,1053,Patoshi
14069,1057,Patoshi
14070,1061,Patoshi
14071,1065,Patoshi
14072,1072,Patoshi
14073,1081,Patoshi
14074,1095,Patoshi
14075,1097,Patoshi
14077,1100,Patoshi
14078,1105,Patoshi
14080,1107,Patoshi
14081,1113,Patoshi
14082,1127,Patoshi
14084,1137,Patoshi
14086,1143,Patoshi
14087,1147,Patoshi
14088,1150,Patoshi
14089,1151,Patoshi
14091,1152,Patoshi
14092,1157,Patoshi
14093,1158,Patoshi
14094,1160,Patoshi
14095,1166,Patoshi
14096,1168,Patoshi
14098,1181,Patoshi
14099,1193,Patoshi
14100,1197,Patoshi
14101,1198,Patoshi
14103,1202,Patoshi
14105,1222,Patoshi
14107,1226,Patoshi
14108,1240,Patoshi
14111,1257,Patoshi
14112,1264,Patoshi
14114,1278,Patoshi
14115,1279,Patoshi
14116,1280,Patoshi
14117,1288,Patoshi
14118,1290,Patoshi
14120,1297,Patoshi
14121,1299,Patoshi
14123,1305,Patoshi
14124,1314,Patoshi
14125,1315,Patoshi
14127,1317,Patoshi
14129,1324,Patoshi
14131,1327,Patoshi
14132,1336,Patoshi
14134,1337,Patoshi
14135,1351,Patoshi
14136,1356,Patoshi
14137,1382,Patoshi
14139,1383,Patoshi
14140,1389,Patoshi
14141,1390,Patoshi
14142,1396,Patoshi
14144,1406,Patoshi
14145,1423,Patoshi
14147,1426,Patoshi
14148,1427,Patoshi
14149,1437,Patoshi
14152,1440,Patoshi
14153,1448,Patoshi
14154,1457,Patoshi
14156,1468,Patoshi
14157,1482,Patoshi
14158,1483,Patoshi
14160,1497,Patoshi
14161,1507,Patoshi
14162,1511,Patoshi
14163,1514,Patoshi
14164,1518,Patoshi
14165,1521,Patoshi
14167,1522,Patoshi
14168,1523,Patoshi
14169,1536,Patoshi
14172,1550,Patoshi
14173,1558,Patoshi
14174,1559,Patoshi
14176,1564,Patoshi
14177,1571,Patoshi
14178,1574,Patoshi
14180,1580,Patoshi
14182,1604,Patoshi
14183,1610,Patoshi
14184,1611,Patoshi
14185,1614,Patoshi
14186,1623,Patoshi
14187,1624,Patoshi
14188,1625,Patoshi
14190,1627,Patoshi
14192,1630,Patoshi
14193,1647,Patoshi
14194,1649,Patoshi
14195,1660,Patoshi
14196,1661,Patoshi
14197,1662,Patoshi
14198,1670,Patoshi
14200,1671,Patoshi
14202,1674,Patoshi
14204,1675,Patoshi
14206,1681,Patoshi
14207,1686,Patoshi
14208,1695,Patoshi
14209,1700,Patoshi
14210,1702,Patoshi
14211,1706,Patoshi
14213,1709,Patoshi
14214,1713,Patoshi
14216,1715,Patoshi
14218,1716,Patoshi
14219,1722,Patoshi
14220,1727,Patoshi
14221,1729,Patoshi
14222,1730,Patoshi
14224,1732,Patoshi
14225,1734,Patoshi
14227,1735,Patoshi
14229,1736,Patoshi
14230,1738,Patoshi
14231,1745,Patoshi
14233,1754,Patoshi
14234,1759,Patoshi
14237,1760,Patoshi
14238,1763,Patoshi
14240,1769,Patoshi
14242,1773,Patoshi
14244,1783,Patoshi
14245,1785,Patoshi
14246,1808,Patoshi
14248,1812,Patoshi
14249,1818,Patoshi
14250,1820,Patoshi
14251,1824,Patoshi
14252,1829,Patoshi
14253,1830,Patoshi
14254,1846,Patoshi
14255,1850,Patoshi
14256,1860,Patoshi
14258,1862,Patoshi
14259,1865,Patoshi
14261,1869,Patoshi
14262,1870,Patoshi
14265,1873,Patoshi
14267,1881,Patoshi
14268,1889,Patoshi
14269,1896,Patoshi
14270,1904,Patoshi
14272,1929,Patoshi
14273,1937,Patoshi
14274,1951,Patoshi
14275,1952,Patoshi
14277,1957,Patoshi
14278,1961,Patoshi
14280,1974,Patoshi
14281,1984,Patoshi
14283,1998,Patoshi
14285,2002,Patoshi
14286,2004,Patoshi
14287,2005,Patoshi
14289,2012,Patoshi
14290,2017,Patoshi
14293,2028,Patoshi
14294,2063,Patoshi
14299,2083,Patoshi
14300,2089,Patoshi
14301,2100,Patoshi
14302,2104,Patoshi
14304,2107,Patoshi
14306,2112,Patoshi
14307,2123,Patoshi
14308,2130,Patoshi
14309,2133,Patoshi
14312,2137,Patoshi
14313,2143,Patoshi
14314,2145,Patoshi
14315,2149,Patoshi
14316,2153,Patoshi
14318,2165,Patoshi
14320,2169,Patoshi
14321,2184,Patoshi
14322,2195,Patoshi
14326,2201,Patoshi
14329,2205,Patoshi
14330,2207,Patoshi
14332,2211,Patoshi
14333,2217,Patoshi
14334,2229,Patoshi
14335,2233,Patoshi
14336,2234,Patoshi
14337,2240,Patoshi
14339,2244,Patoshi
14341,2249,Patoshi
14342,2260,Patoshi
14343,2267,Patoshi
14344,2269,Patoshi
14345,2275,Patoshi
14347,2293,Patoshi
14348,2296,Patoshi
14349,2297,Patoshi
14351,2306,Patoshi
14352,2307,Patoshi
14354,2314,Patoshi
14357,2316,Patoshi
14358,2324,Patoshi
14360,2325,Patoshi
14364,2329,Patoshi
14366,2333,Patoshi
14367,2337,Patoshi
14368,2339,Patoshi
14369,2341,Patoshi
14370,2354,Patoshi
14371,2357,Patoshi
14373,2361,Patoshi
14375,2364,Patoshi
14376,2366,Patoshi
14377,2368,Patoshi
14378,2378,Patoshi
14379,2380,Patoshi
14380,2414,Patoshi
14381,2421,Patoshi
14382,2432,Patoshi
14383,2441,Patoshi
14384,2445,Patoshi
14387,2446,Patoshi
14389,2454,Patoshi
14391,2456,Patoshi
14392,2462,Patoshi
14393,2471,Patoshi
14396,2476,Patoshi
14398,2481,Patoshi
14400,2484,Patoshi
14402,2491,Patoshi
14403,2497,Patoshi
14404,2506,Patoshi
14405,2508,Patoshi
14406,2524,Patoshi
14407,2532,Patoshi
14408,2540,Patoshi
14409,2541,Patoshi
14410,2545,Patoshi
14411,2553,Patoshi
14413,2556,Patoshi
14416,2566,Patoshi
14417,2567,Patoshi
14419,2569,Patoshi
14420,2575,Patoshi
14422,2582,Patoshi
14423,2583,Patoshi
14426,2584,Patoshi
14427,2586,Patoshi
14428,2589,Patoshi
14429,2592,Patoshi
14431,2596,Patoshi
14433,2597,Patoshi
14435,2614,Patoshi
14436,2616,Patoshi
14445,3,Patoshi
14446,5,Patoshi
14447,6,Patoshi
14448,10,Patoshi
14449,12,Patoshi
14453,28,Patoshi
14455,33,Patoshi
14458,35,Patoshi
14460,40,Patoshi
14462,63,Patoshi
14464,67,Patoshi
14467,80,Patoshi
14468,85,Patoshi
14469,86,Patoshi
14470,92,Patoshi
14472,93,Patoshi
14474,96,Patoshi
14475,103,Patoshi
14477,124,Patoshi
14479,125,Patoshi
14481,151,Patoshi
14482,152,Patoshi
14484,156,Patoshi
14485,157,Patoshi
14488,158,Patoshi
14489,164,Patoshi
14490,167,Patoshi
14491,174,Patoshi
14494,175,Patoshi
14495,179,Patoshi
14497,186,Patoshi
14498,192,Patoshi
14499,196,Patoshi
14501,198,Patoshi
14502,203,Patoshi
14503,206,Patoshi
14505,211,Patoshi
14506,212,Patoshi
14508,220,Patoshi
14511,223,Patoshi
14513,233,Patoshi
14515,234,Patoshi
14516,238,Patoshi
14517,241,Patoshi
14518,249,Patoshi
14519,251,Patoshi
14520,252,Patoshi
14521,259,Patoshi
14523,262,Patoshi
14525,271,Patoshi
14526,276,Patoshi
14529,277,Patoshi
14531,282,Patoshi
14534,287,Patoshi
14535,289,Patoshi
14539,292,Patoshi
14540,294,Patoshi
14541,295,Patoshi
14543,298,Patoshi
14545,315,Patoshi
14549,316,Patoshi
14551,319,Patoshi
14552,326,Patoshi
14553,334,Patoshi
14554,336,Patoshi
14555,337,Patoshi
14556,343,Patoshi
14558,345,Patoshi
14559,356,Patoshi
14560,360,Patoshi
14561,362,Patoshi
14562,363,Patoshi
14563,370,Patoshi
14566,378,Patoshi
14567,380,Patoshi
14568,384,Patoshi
14569,391,Patoshi
14571,401,Patoshi
14572,416,Patoshi
14573,418,Patoshi
14576,428,Patoshi
14577,437,Patoshi
14578,438,Patoshi
14580,441,Patoshi
14581,456,Patoshi
14582,460,Patoshi
14583,461,Patoshi
14585,462,Patoshi
14586,463,Patoshi
14588,473,Patoshi
14589,477,Patoshi
14590,483,Patoshi
14591,487,Patoshi
14592,497,Patoshi
14593,507,Patoshi
14594,509,Patoshi
14595,511,Patoshi
14596,519,Patoshi
14597,520,Patoshi
14598,528,Patoshi
14599,534,Patoshi
14600,537,Patoshi
14601,549,Patoshi
14602,551,Patoshi
14603,552,Patoshi
14604,561,Patoshi
14606,563,Patoshi
14608,564,Patoshi
14610,569,Patoshi
14611,570,Patoshi
14612,575,Patoshi
14614,577,Patoshi
14615,584,Patoshi
14617,586,Patoshi
14618,588,Patoshi
14619,595,Patoshi
14621,602,Patoshi
14623,609,Patoshi
14625,626,Patoshi
14626,633,Patoshi
14627,634,Patoshi
14630,635,Patoshi
14631,637,Patoshi
14632,639,Patoshi
14633,655,Patoshi
14635,659,Patoshi
14637,660,Patoshi
14639,666,Patoshi
14641,675,Patoshi
14642,676,Patoshi
14643,677,Patoshi
14644,684,Patoshi
14645,699,Patoshi
14647,722,Patoshi
14648,723,Patoshi
14649,751,Patoshi
14651,754,Patoshi
14652,757,Patoshi
14654,764,Patoshi
14656,767,Patoshi
14657,778,Patoshi
14658,779,Patoshi
14661,787,Patoshi
14662,794,Patoshi
14664,798,Patoshi
14666,801,Patoshi
14667,811,Patoshi
14668,820,Patoshi
14669,821,Patoshi
14670,822,Patoshi
14671,826,Patoshi
14672,840,Patoshi
14673,846,Patoshi
14675,851,Patoshi
14676,852,Patoshi
14677,860,Patoshi
14678,861,Patoshi
14680,872,Patoshi
14681,884,Patoshi
14682,888,Patoshi
14683,890,Patoshi
14684,893,Patoshi
14685,903,Patoshi
14686,911,Patoshi
14687,914,Patoshi
14688,916,Patoshi
14689,917,Patoshi
14690,925,Patoshi
14692,927,Patoshi
14693,935,Patoshi
14694,940,Patoshi
14695,944,Patoshi
14696,956,Patoshi
14697,960,Patoshi
14698,963,Patoshi
14699,966,Patoshi
14700,968,Patoshi
14701,970,Patoshi
14704,973,Patoshi
14706,980,Patoshi
14709,986,Patoshi
14710,991,Patoshi
14711,999,Patoshi
14712,1010,Patoshi
14713,1026,Patoshi
14715,1032,Patoshi
14716,1034,Patoshi
14717,1037,Patoshi
14719,1039,Patoshi
14720,1050,Patoshi
14721,1053,Patoshi
14722,1065,Patoshi
14723,1067,Patoshi
14724,1082,Patoshi
14727,1093,Patoshi
14728,1100,Patoshi
14729,1105,Patoshi
14730,1107,Patoshi
14731,1108,Patoshi
14732,1111,Patoshi
14733,1117,Patoshi
14734,1121,Patoshi
14735,1128,Patoshi
14737,1135,Patoshi
14738,1141,Patoshi
14739,1159,Patoshi
14740,1167,Patoshi
14741,1178,Patoshi
14743,1181,Patoshi
14745,1182,Patoshi
14746,1185,Patoshi
14747,1188,Patoshi
14749,1189,Patoshi
14750,1190,Patoshi
14751,1192,Patoshi
14752,1209,Patoshi
14753,1220,Patoshi
14754,1221,Patoshi
14755,1226,Patoshi
14756,1232,Patoshi
14758,1237,Patoshi
14759,1238,Patoshi
14760,1244,Patoshi
14761,1251,Patoshi
14762,1260,Patoshi
14763,1272,Patoshi
14764,1293,Patoshi
14765,1294,Patoshi
14766,1296,Patoshi
14768,1302,Patoshi
14769,1303,Patoshi
14771,1308,Patoshi
14772,1311,Patoshi
14773,1314,Patoshi
14774,1326,Patoshi
14776,1333,Patoshi
14777,1350,Patoshi
14779,1357,Patoshi
14780,1358,Patoshi
14782,1359,Patoshi
14783,1362,Patoshi
14785,1367,Patoshi
14787,1370,Patoshi
14789,1376,Patoshi
14790,1377,Patoshi
14792,1380,Patoshi
14793,1384,Patoshi
14794,1385,Patoshi
14795,1393,Patoshi
14797,1399,Patoshi
14798,1402,Patoshi
14799,1409,Patoshi
14801,1411,Patoshi
14803,1416,Patoshi
14804,1419,Patoshi
14805,1422,Patoshi
14806,1428,Patoshi
14808,1435,Patoshi
14809,1443,Patoshi
14810,1459,Patoshi
14811,1460,Patoshi
14812,1461,Patoshi
14814,1469,Patoshi
14816,1472,Patoshi
