block_height,entity,ExtraNonce
446,Point Click,": Patoshi, BN: 446, ExtraNonce=905
447,Point Click,": Patoshi, BN: 447, ExtraNonce=907
448,Point Click,": Patoshi, BN: 448, ExtraNonce=908
449,Point Click,": Patoshi, BN: 449, ExtraNonce=920
450,Point Click,": Other, BN: 450, ExtraNonce=165
451,Point Click,": Patoshi, BN: 451, ExtraNonce=943
452,Point Click,": Patoshi, BN: 452, ExtraNonce=948
453,Point Click,": Patoshi, BN: 453, ExtraNonce=952
454,Point Click,": Patoshi, BN: 454, ExtraNonce=953
455,Point Click,": Patoshi, BN: 455, ExtraNonce=955
456,Point Click,": Patoshi, BN: 456, ExtraNonce=967
457,Point Click,": Patoshi, BN: 457, ExtraNonce=975
458,Point Click,": Patoshi, BN: 458, ExtraNonce=977
459,Point Click,": Patoshi, BN: 459, ExtraNonce=979
460,Point Click,": Patoshi, BN: 460, ExtraNonce=980
461,Point Click,": Other, BN: 461, ExtraNonce=76
462,Point Click,": Patoshi, BN: 462, ExtraNonce=982
463,Point Click,": Other, BN: 463, ExtraNonce=190
464,Point Click,": Patoshi, BN: 464, ExtraNonce=984
465,Point Click,": Other, BN: 465, ExtraNonce=80
466,Point Click,": Patoshi, BN: 466, ExtraNonce=990
467,Point Click,": Patoshi, BN: 467, ExtraNonce=991
468,Point Click,": Patoshi, BN: 468, ExtraNonce=1001
469,Point Click,": Patoshi, BN: 469, ExtraNonce=1013
