block_height,recipient_hash,reward_amount
8399,1EFuD3G32jnxFgZMeuo8JjyM7UUfGRF2wY,50.0
8400,1Q6paDQLSEzehNjhfZL9xcAb3Zxsj2koTL,50.0
8403,1NZrJbHC7fRxTUiS8tzxUK9dqNbZhD48Cj,50.0
8404,1Da2i6wX8DC4CSY2qYWLzUPMvHATB883YQ,50.0
8405,1L5CtKBe1UKqKKGgDz8wfYCPzV8nP2wNRb,50.0
8406,1Ntu8KnEYu2JcKKShd2JErj9BMpzCqXT6v,50.0
8407,1JtEj8H7n4hPBw5S7tK7jo9XRA6Sws2Gne,50.0
8408,1GZkXaV2u6EEjkM1qYFUjZnjAyrVKy2nCN,50.0
8409,19cFkKThSG4PJaspqGBNd96Bt7PV5sEmme,50.0
8410,19D5jpvXquRv2cm5rBT9Wx3oh8irDMi9Nt,50.0
8411,1FJMM5yw38g6SDhD2hhCZD38Ks91uVndsG,50.0
8412,1JxHy3c9N2LGkt34Qo8GZ6BFUNdNT9caAM,50.0
8416,1KBBhXCrgB4zwaZ74ugVD2JNjdZhApSJ26,50.0
8418,15TvvW73J6vhvV9NP7KM9Phi5Q5cMpJeuC,50.0
8419,1QJwedcFLFoNriHKYyBXoePNhi5ye5VKH3,50.0
8420,1KZEanSHMDCCkGhGjWLnwkNE36K1Wgs99E,50.0
8421,1Bj6rWEMC9vGKRg3DLcA1HUFo7y3wCe4Ri,50.0
8422,1EzJfsZd2mmoJwDrCU2D21bNHaFvVtpMR8,50.0
8424,18cbAXk8NjcH7Q2f79eo48hUkyQsaySJGk,50.0
8428,1DoomxfquYTtiFFK5ziYVwZ55Sb6iviVq4,50.0
8429,1Eoo5ercf3G9K1MiQeSsTduKCMd5r7BCuH,50.0
8431,1PdRD7Tsvj6uhEatt2fqaHU1rgjJGBwKwm,50.0
8432,1Faa7pmJ2pdiK73ENZaKJnjBbQhR7TTGQ3,50.0
8434,13mhJzt2mAiZV3rQBS4679DDXjkMaji1T5,50.0
8435,18HaitxAL9gtXHcWkD8uFnWspTXZW25wR2,50.0
8436,197pfJZPTxLJgAWH43iTWBFwLsXddY1urZ,50.0
8438,1E6pv6pbK6yws81yJKRBnnnDRNjw7ZQzko,50.0
8439,19gvUDGTPVjvzPmhKhYfJLkhTv1LjnVVUT,50.0
8440,1EqiJ7gtp9wWqXtyhg7h4aNTLesiuCMDEQ,50.0
8441,1CE1xcVgpXs7zM42yuEYETTsYVrpjxDuEC,50.0
8442,13PrCPk7FouSamy4u1nVnd3VsJ2YxXYJ3o,50.0
8444,1QCjm89MzuBhQ1NGQfkL7cYpj7Pos8i69H,50.0
8445,146vn1W1rbQ7bJ6Wqu4sR18A15VvJ9zHh9,50.0
8447,1MRz3gm3hqc7Yp1Ri5pMaphDgMaMJ1N5LR,50.0
8449,1PHHqcfvRDvGGiJH66XZ4UofwkqAaxrcCi,50.0
8450,1NjGr4JcessGSDXqTysWmNhx9fLhLrWNZe,50.0
8452,1P2ipYMau5gzZ2qekg4kmQc9KP6b5qCRHv,50.0
8453,1NEyDfsLLwBfuwpCazMBXfSNQC4zKoMEUm,50.0
8454,1EbhndmCscXhpbVtNVyCNL1ttxoihn5EJs,50.0
8455,1LSRyXpTyMj9UwomDHhdPqocCivStf131A,50.0
8456,1KnKvz7UGJWgxPiNuaPXD9kSvsHE7BctEP,50.0
8457,1gyzYMEWSx9jxdhAeZRQnXtm71NVg87AV,50.0
8459,1LSzrrRuLnrjnXZeatFXZ1Tvda2g9a1u3C,50.0
8460,136RbbahYa5bNBhkbeFpsju375oQw1nTDM,50.0
8461,1NkEQc7nSau1ibz5cUyw2bYT2UNhzSj5FJ,50.0
8462,1zqZ1GcNJPSzHV8QcZt5gPah7UnmWZNch,50.0
8463,18y4eejbPoCyWDmKqf8CKUD4DAdHNgYeC2,50.0
8464,1F3iKUvuGAZYV4jP2KqUHKoCTxWy2iJaEa,50.0
8465,1iVfuecJ7w4LPwvxun9dgH53jWKkGRD51,50.0
8466,1Lqj1pHaCyuv2TknvZn7LpMG7UyrCVofto,50.0
8467,1J9cSAhJEkTXNGnhQeSN7g51L8j5RTPQ1T,50.0
8468,15cJPTxrJgCQrU6rQpaCq6jXoKvEzkjfVi,50.0
8469,15wCexrk6Xgvq95Dgq3144EB1GiYHmY3PJ,50.0
8470,128NmYeb35LRJgU8yQFi3Py4tHe4tGqj8a,50.0
8471,15QAE6FGq9DrK1PBwSejs9ubPncYwNCwgf,50.0
8473,17UeNRutzjAkU6wNrRFDCGWEWScrE8DGUx,50.0
8474,1BgCazzTWF6kJNrK6CExkC47ZLzvpXLpFA,50.0
8475,1FRw3poiEdaMSzwUK7XVb5E8mTW7reoqyQ,50.0
8476,1P7uWgX2V5iNtw2ERqh8qgFdaRRtcZ8tAd,50.0
8477,13op2QgjLmnVdA9hhTACWvBJ3jDodZ366p,50.0
8478,1C6KTzHoqxGSdDUJHFRVsgShmGZ9tuzWyT,50.0
8479,1NiFfnFHrbTZtZvVVBBRDwchSniYf3TbZw,50.0
8480,1JcojemFUyJKw6jkca22wCpucsfArkWXtZ,50.0
8481,1GkefGZq7NHobmaY9fbxAgrhEdXcKTGM4C,50.0
8482,13zsoHwbmmrKK7HPLFoVUaYay5PphRo5pK,50.0
8483,16ib1M5GNgsNJa2AZnGwMmD5zF6rTMxH9D,50.0
8484,1JNi1ZhvF4SYsbjAeNSnEE83MchvAMZjpS,50.0
8485,1GVLEdNJtsWygtzzHcHnqZZgNW5GMkvHEp,50.0
8486,1LEkGXo1Fw1FqugayiBoU57H8JM4QwPc1w,50.0
8487,15HmmH4AYvkbQNbceqxcpLA1DXPYb6Mkuy,50.0
8489,17mEvZXK2cuAhKF78eHeuYMUV5nSb8fomk,50.0
8490,14tVsrrswdLXQXJXuEVMgE2sT7V9dH5Ybb,50.0
8491,13wb5xjn1jxidPV86AXaeRSbwKswPzaXvf,50.0
8492,14rEpWC7u3AGggmsLxbdg2imxpAjmVECKZ,50.0
8494,1CBcc61c66etjvPVJSfzZUXwMcFUeHa7oQ,50.0
8495,121GjBQRneEkW2ay9ppnTpYRFDfJckqpSx,50.0
8496,19s11vzFuiKDi9YnteWmAq2GyAarf7gzqJ,50.0
8497,1AxRvFFDqj3QXXqd7jNwp3CpZwi2pCWavP,50.0
8498,1JehPhbx28DoTvHhbHiwMUYnc1TRsNZoae,50.0
8499,1PYbYqaKvdK9NZdsJFHNvYgfqAEWNQYtGs,50.0
8500,13zMF1FhcytS9iU3ayBw6zrJHfh2nuLQLZ,50.0
8501,1NBv2TzdeEsjLvabQKnzK5yYd8B43FxRjy,50.0
8502,1EjVfXUdnUJ5tYsE6S76Nk7LjrJqBubx2v,50.0
8503,19tB9MNsCpZxEgKDosY9hmYQGcxRDjHPFr,50.0
8506,1CJc1z55ZeQiyAv2DCUyyExvEzpJNp9sHY,50.0
8507,1HGDXRCczYZkXJK3Dcq7f1bkjYbpvwcGb1,50.0
8508,1Kiza1jmzfdErZ4E2xejAppD33iX9f4jUu,50.0
8510,1Q3AW9sTyKtGk1oCr2CecvJ1BNnnFb6a5G,50.0
8511,1GatPiJGP5Zuhbr6bEVRcUNu46T1NnTmL4,50.0
8512,1Ckx2rRZ6svuZcAT7BNzCkDFV2pEcd6Wqs,50.0
8513,1CNvZmjaRM6aCjhd9fCCX8c7cQFgXmWBCD,50.0
8514,14YCSRVRWFFL78tdnfs8FVdbC8uCVud5LG,50.0
8515,14hLQJ1vSDrRGQNjohoS9Ln1Cih3wfT8JU,50.0
8516,1FC2vt5xzDYNZdKpuhXjve5kkMMgRbt6mu,50.0
8518,1GeWeptBTk1FUZazNtyhcpRtSYgV1yCsfh,50.0
8519,1Nw7dN2Xmm3UayiyGGy6zBiLig69EubWip,50.0
8520,1M482Khe6C4aPLWiUCCstsvXmuvSRhKzyK,50.0
8521,1QL1PtjuVVvt169EdmKXQYufQfGAiphtg7,50.0
8522,17N5sJRmSazytsaCciRCAW5iFL4nF8PZ7n,50.0
8523,1EdyWf9wkesEcVBKHc9HMDGx2duncEX7yb,50.0
8524,12sTymfC4PUK8t87VHrjbKv8dWn4hgST2s,50.0
8525,19BhWEyiorz3VWxSoKmehtP29hBDJ4c38m,50.0
8526,1K3oTt4dA9GnoNEE2fhZBTqndy5DkKk4iB,50.0
8527,15UVK7XrjqmTGJ4Mx7wGmW8q9Ug9TWKo3Z,50.0
8528,1KYdTC8TfZrBbrW2jN6euDUMNJbFXB16FP,50.0
8531,1A2MWohbh6SAjDRr1FZMdeDUATEuyiTXP4,50.0
8534,15iCeLQyH3L2bcReP5vbGU5vgoDboY9E3i,50.0
8535,1LWQoM9NGrGtnBEhXYFrpsGMp2fNSJfJqr,50.0
8536,1HkTfBN3ZdLSWaiMHBJ4P27nx13sfGYthz,50.0
8537,1PkQ7gaYMXanvPiWULFWPGtwMidtWzrjy2,50.0
8538,18C6WVV9qQ6a114TpukzAWNfdyiF61Wd6e,50.0
8539,1G9dUXBgAT2jab5cmCffXVN9ncSnfLa1wh,50.0
8540,14kLqdYCqBKyEL19CqDy6xPsTUa6tQxDsm,50.0
8541,12HvzsPu3Zp15FrXjLWcvETjk4hrqQxSxZ,50.0
8542,1CX572hGXSHByGhrBcaVrtRV6DRJ2LeHfc,50.0
8543,1Pf3zNc4CfZsxKngSaaNgsNU6hzaZacW2f,50.0
8544,1FwrvAnuWXmnLFFyJCVNkxp9FEJpvWcysX,50.0
8546,17W3s8rQ3aWssB9nEYpRSMTxB8zBr3bXkC,50.0
8547,15cF3fyge3hYL7UhqVqb28Fype6xmHfB6A,50.0
8548,1AL9k1zBcKUoQag7uR6ctGiFtsNAW4QVdU,50.0
8549,1M6aEKMEoSXJ18YQVVBovToKenuYeW5MWY,50.0
8550,115HiSUC83MopeWUhk3GPcdNreseyMAABw,50.0
8551,18bZb5oXE9JpGhcD3NecoZCmd4fy29yoVN,50.0
8552,1NopprDjLg47Rp6kwaEt1ux6RsKtX5knSC,50.0
8553,1NGoneHmmqVtjz5cuoRnAnE5KAuwrFoy1v,50.0
8555,13LHCW7EiGuMj6e7gDKuUB5f6DsRuLqSZa,50.0
8556,1GJ6CPqk2S2Dh57HkVyQkAMXqCKDAWKXt,50.0
8557,16uArExedjSWw81RSDLXSeuWCwLG3QMAUB,50.0
8558,1DxUFsG3GCRQKc44XYui1M4rpg4saA4C6P,50.0
8559,1PuyCHgpLeS4jKoW1HGJWGsxvnpgJDBrrt,50.0
8560,1PVW2sX91D4woKw7BgezSz8fDa82vUcs6Z,50.0
8561,1MGkEQYP2gwPJAUL9JJwDhecTNZf2j5Jf3,50.0
8563,12kgs5StrxKXPVc34rTbGsXvVPm6su12ff,50.0
8564,15Grd5PuwcWJ3pGuhbHY4PRe7L7iKfgZAT,50.0
8565,1LvfEAnh9ADHu2nNDjB5LgoabsXD2tRS1M,50.0
8566,1JR8fMU5xugY2gK2EawYDPurUeJLydnnp9,50.0
8567,12HFN4e55Y8SYojj6azVDjRDymXzC4ibCr,50.0
8569,1GN8EwNNXbDKyQSbZ231LyWh2dQE1wq2qg,50.0
8570,1NEU2Db1Pnc5pyccX5KZZmwBMBFDecPXhn,50.0
8571,174AafPFs3pwF2B7QJtmB1AqPq4P1FR6Cc,50.0
8573,1JXwjN58VArpkPurDjwLETnB5ZF6hzAB6N,50.0
8574,18UcrSn7h3HXRGSokYgXnpctbKnX5eHdQw,50.0
8575,1JnUXrCcgugr2eprbHKqzD7FcqSnBEwAwu,50.0
8576,18V1CuhezWWEWYnMWAyyPPZMbKsbw6UJQ5,50.0
8577,1PKSMvozTum2PbrcK9B4rGpqVHHpna3QwK,50.0
8579,17PHFyiLgK6NHFPK1KrmJEHnZp7EhyMpKS,50.0
8580,16EgCa3913dnGBQAtE3ciymWFCn79faVYr,50.0
8581,1PKxN2AnJGN18bYghwozwAv9Wu7SKkSWLP,50.0
8582,1Fs7C1MR5GthSoPtJjN3v2Eiw8oFf1vqS6,50.0
8583,17Ln7DD3z4CyUo2xKsmfg9S1AHhTGGpszC,50.0
8585,1PckGdgwscdziiFBFUpydv59zh9ht3Qs4Z,50.0
8586,12bGvKTL1QWidsCKjtEA8tiXtj8UNGSs3m,50.0
8588,1FQAkZu2CWrMr4y4HgV2MFnZ4cTFygD4CC,50.0
8589,1EsNz4NvgWsj2356GkWpM9rBr7dprs3BWF,50.0
8590,15vbe84jDxCnGrCTkDiH1tfBfwXZR6Hsn1,50.0
8591,1CHCLp4PBrdmTX6gA1aBogj5HEsT6Bbs61,50.0
8592,1APNy5J515ZYkdHinpyHektZTFpC9iVM9p,50.0
8593,1NANxf1DeRScYvNFS8wo36XbKkdirasTrt,50.0
8596,18NJRiCaqCiaM7zGnoK18XHzP4Zsbv4si,50.0
8598,1EXK7CkDomwHb5WhTcartUV1KF1Vo9YaVq,50.0
8599,1J4pvnsrijiZZrfHbJDBPLGnKFKfM2dAa6,50.0
8600,1P5s19CgVucu3qZ5UAuZxAMmPeVpoFWXYk,50.0
8601,17kEx1CZGPK97Ljo7mvT95z63P79dHmXyn,50.0
8603,1ac9hf4ftodHsrqJDr62MFsvvvtF1vkYW,50.0
8605,15rAhyouvJDPYvvzkTdFkEvA2FscVBTMcF,50.0
8606,1BY27UzLDn3R1nxGbqGn86gNihep9VzUc7,50.0
8607,1CNzB2zbyiyCVRetWzaKUSWWLxPqQSLvnB,50.0
8608,12zxnDKGXHSgc7TJ2TyDj4GrRhj9GWab88,50.0
8609,14AjcYo75U4deP2pWVkpUhvisFdfijQ77N,50.0
8610,1aooDAy9HuACew795Kxzo6ZhqmZ9T2xiP,50.0
8612,1BmWkPhvELTHBHqNtd8j1hPyNaH1tBkKsS,50.0
8613,17otcSF8Ebf86YcXGeps4KAb97E5Qq61t4,50.0
8614,19QpYtdRU7EbdTEgMcsMLGt9GZhiRhmhD2,50.0
8616,1EkHezG3YYpvdKVQHhcYxNWssaAZ13C99n,50.0
8617,1Dhk7W18j9Swsej4H52Bc8cEFSYM7D9GaR,50.0
8618,1KULyH6ZZ5jwNyZTtbnY6nmtfSgQNC4qEJ,50.0
8619,16AHKKfLzWunn7LaCvFfmRFD2PM9Y9PpgF,50.0
8621,1Go8aRGuo8ftJAmNAp8F7LUgJk1vawnZ44,50.0
8622,19BPq2wFuYaQy6sYA8PHCAArdiRnEpUxAA,50.0
8624,1ADkcYL9vLxPiUgoiWAfSfVamoCWUDtB1v,50.0
8625,1GH2BrPbaHwfE5ESu6D6Uysi9oTh6cCgUa,50.0
8628,19MT5mCQotzd3mLBNST2g2WVNiGqLGnpMC,50.0
8629,13EvW82WJ437EA3uL2zuXjiL94icBC3zb5,50.0
8630,15TnBqNLqMNNEArAfPcNZJ32c5yMzRkQsj,50.0
8631,15oaGZGmByMcZdfqcek7WfE1dcV4gNodKh,50.0
8632,1BBwEz5Fjvb2KZg9DKDhk1atx2tjCHcwSG,50.0
8634,1F7yeesZsVYby1mwvXnVFxePySb1CX1y9f,50.0
8635,1M19LkZT1CS15wsxqXVJ6Xoj76SMNgwoBE,50.0
8636,1KJ5wwQgxx46yshk2KYFxES6zC7xrPuXjD,50.0
8638,1B3DArBo4Uz5mzA72nqboxMWbKqNCGXhAe,50.0
8639,16YggtEn6zdhV6FY6HeQTjzDkUhyk64wb2,50.0
8640,1Pm5XKrzENG9pH7Vkiddd7M1VgTJjkPbLF,50.0
8641,13oagBeuFqNdhGbHzrcupRB9WK2pcUMNMQ,50.0
8642,1DPa1EcxKL75qpSgqrxXEyn8AVCxqbLYLA,50.0
8643,12huKp3NE9fimAN2BXQC97PGou3HASCHwk,50.0
8644,12j55m8ujDYdMRzeF9tEhoDJxHeaeSPFmR,50.0
8650,13cvb1YhzkssS4KMJR8uqkSXegiR45GA72,50.0
8652,1WSLMoxU9F1SATBnfThsXgbrnvcrdg7v2,50.0
8653,1KuEJ5GxfiRVGCVVEZzwHxUfiNtibpsGz6,50.0
8655,1LpTCGAZM9XA46suToSJCC2QVqaeJrR9z6,50.0
8656,1PYbb6zZpWHXSRfjPR8aLTAjqN7ijgqw9L,50.0
8657,1LU2wFWa4uocrjgUjT4WnPgi8DrQcyc13q,50.0
8658,1AiAipAn3Lnvk2AT21koCr7BqxXjSuR1sx,50.0
8659,1CnFKvUnC7bjNx2B2TqhSmUc7BxhaHNMeW,50.0
8661,1EDTicXnXpJvzRY6pXpxUxxWX4Brwz9cT1,50.0
8663,1NfrSzwVfvn2Ass3Boaw4jTMjqefQZAKHA,50.0
8664,1G89dqsT78wG4WXo33pxQ2jgetvjuoUK5J,50.0
8665,1KoMXkXLqaBsCddqxm2vSVmijqN7Bbojqx,50.0
8667,13vkJ7j9n9B5euhhh4FoGneRwhysshtVqk,50.0
8668,14bEeMfYbvAEeiyM8FrEEnbAHnzivHbx2K,50.0
8669,14a13u7q1gAMXMFcbgX77P6UnZ8RLg4Su2,50.0
8670,13Q2fo95B3vobe8ewRAN8LRFYiiukGrLhz,50.0
8671,13CveqRJQevEunAtKhzSrUwJ4Av8QLZg3q,50.0
8672,1DXAdQZGfhjf18Yfyk8kxQ7xEb5MEJtRqN,50.0
8673,1CZAxuYdSzBLFdQM3rougWx1qPw1F2yaKc,50.0
8674,1KaEafmpBKGyXwToMK5ZRBC29kP8PZbASE,50.0
8675,1AAKahbzMuVYmiD2razdA57vuBuhH49iur,50.0
8676,13L1VJBwithgbcNjcwa3yF5Y1Fup4Z1Dq4,50.0
8677,1Q7ME1Z93jBvNvvTm7F12bTc6gxeaQ1YrF,50.0
8678,1PpwazDunuRnLhZq7aCTwdr1yLCCB5Hgbe,50.0
8679,1FBUNGjXFyq1tWd7YJ4WGS1XDNo3EXPeg5,50.0
8680,18oH5E2Dn7RHv8KtHHgVwwsqw3TX7rSWMQ,50.0
8681,1M3pF5m1QNFbXEBtb9psxH3cU4K7Dr9nve,50.0
8682,1Aq7DuRBvvk6mSqnxJEhVxaZ4v6jpRiZQw,50.0
8683,1DP8xueEeXTCyyBsSREgbhXs1UyYzKHtsS,50.0
8685,1BZ96TsihLSYHgfcaM9JDcEMGcxBMQRF9Y,50.0
8686,1NbkSNBhqjkXWyrkkpsYuakEpvLu8Pd3Hx,50.0
8688,14wPkUXwg4hjKavUEgzZRLi4RuhL4zzCQP,50.0
8690,1HNragqWPtAX1EVh3yZdqYCmhDnkip5qre,50.0
8691,144hSAKfQRbEk63cPAnrZKZ9jjsAjX2fow,50.0
8693,15xy3AeE8UxHwrM8ht9frjcgASNDG7a8DT,50.0
8694,1CExV3U129JYbjGw1Va1HE75Z4ytjYY8dd,50.0
8695,19GL4p7WqQWM4Nnc2PnvPBvTgwMHEXfusa,50.0
8696,15xE5v4XoqLKCFCwzZcXDLsSCRUn9jioz8,50.0
8697,156zeTjARbsokYcYnPjmRTxbbo5tSyi6LK,50.0
8699,1FoaXzRsitvNiRS8UcXBkGjLj57RvwasS,50.0
8701,19DCcdHKMcLUZ5ABU2tpP14d3jv2chHTEs,50.0
8702,1NpwktNrDm2uC2VPKNvWFfao5GAM4fMR7n,50.0
8704,12qgRk9P3EdMCSV4mGQyRkqXjjHyU4A1rk,50.0
8705,1Cict7C4QKQD55gydh6rXPMUw5dWFRcjo5,50.0
8706,14EdepmcXSc1N6V8M4zaxZGZBeUNjLqSHr,50.0
8707,1LEgwdW7tN2K9qHF7yj78FW5ati1kn8Wjz,50.0
8710,151oj9HezKxjVKmz1HYHBPVn9zRLfrf6Lg,50.0
8712,1G8S8k7Kjx5qARnBVyKCm9bKQFYGz4U9Wq,50.0
8713,1mmBQV4qiVeaYLCAVLpgRJfaP88uHbMYY,50.0
8715,1JxKzueW9zohYEaZKM31JgeqrXFoTSmkMm,50.0
8718,1ATeKwUQhineaxXqoVSXHmPkC2imKtPxCZ,50.0
8719,1L6CndaadinXADAJiE6FArS7yagebVV23M,50.0
8720,1Dea3iTRP3mpTXT6QbUM3cEgpcb7oNdz9R,50.0
8722,1E1iVo5NrQApNRCHG3oyqpXX9wUTckqFVX,50.0
8724,1NNFHfysfZ6QMkoYWBQ6afDNrPDDJpjNQr,50.0
8725,1FUwxVhfXdNTEZV6X8KTCrGAVGmvDL7Tq2,50.0
8726,1AN3dMB1uudUjbDKNsqtAivZZ62sG7n2jk,50.0
8728,17CZ4Jn6pjJ3sNP3XHzW7GaAKoikU5W5gL,50.0
8729,1Jj8S2YXYm6TA83KSJs2kCLkDNTSjnbaoo,50.0
8730,13Nyu6fYXdgXxfn2MZ9Q17dEfoTTdA5HWV,50.0
8732,17YdBmmykzomL7yiQ71YkBfpA2GBajoy6c,50.0
8733,1BHX11hXK7riVikqcXxyMqkDDcECDJBE7a,50.0
8734,1NNfhcqvFPRTMnFxaYs4vSx5MaUZiJ2xyT,50.0
8735,1Hd7vnZbUYQQ5C84Lcqo7GcWYfcT2qyHjD,50.0
8736,13FoFs1yMvere5ZSHXncrbMKCPrGFvECVW,50.0
8737,1Gim6L3U2svvj4LcmEiVDKR8pgmFqm16k5,50.0
8738,1GRyMBAUUPsrmT5RV8HARt5QMZUWVz6rZ5,50.0
8739,1GMpFhYMGCbQqMRGCGdDfHk74miwcqMZWZ,50.0
8740,19984SVEnshrcXjkD7nD5fY2RCkHaMmpPX,50.0
8742,1Pn1WnYy7NHN7wijDDMEQJUSJjWXqie7az,50.0
8743,1M4GnR4wgn7TMWGg3neK28iLqEii9jwFJh,50.0
8744,1BcvxHs55xFvYC55RJCiNMyPn5bpUdURkE,50.0
8745,17ikPmqnTAZg6DGgtTi2DFzoojPnYyo2Zk,50.0
8746,19JnhxeRFqhGkbYuEz3qHjgNp3Fv96dQoA,50.0
8747,1E65gdUBTwYn3xCq4MRRedzytuhyLkdmkX,50.0
8748,1QLHm2WSpcrCDx53b68GgcNUDMdWwd7A5w,50.0
8749,1CtBUQdaaWkeckYCUbaCswn4YXaZG1oAgQ,50.0
8751,12EMZkMeRNUiDGM9VmVnif3ua4wCDmDGu4,50.0
8752,1BH1oWJ3T3wV1nkLegpiL4BaPWE726e3Gt,50.0
8753,1HZVPiubdj31DEZgf5xugJ575UHmK8BzPM,50.0
8754,17A1nfajY9fW6eFtHp9uT6KvWrZNpBJH1E,50.0
8755,1CAEkmdS7BKdcqcbNF3NkoC7mFzKRr1Zhn,50.0
8756,17oMa3wwYwbLTCX5hdcu6EvbkKBBsjCkue,50.0
8757,178fN8PovKpa31Eg7txAREZL9B6pjEiAk9,50.0
8758,19HwBvuoEbuJFA1VxUQDaG1dFZ73qdDbEp,50.0
8759,13LJiHWfn8FNVxAYopJ3crw84LXtdWqCDS,50.0
8760,1AKUyXNjHJBh4CWLKTGDyfQXgZXNvr6uES,50.0
8761,1NGac2PaQiJCQs6TaHyYKaVDicTacicW5Y,50.0
8762,14TVzgWA1nL2otpG8vVLTu18Bvp7ABc8qj,50.0
8763,18FX3Z9bPV7KxMk5yZUW5WymJYeKsfJqbt,50.0
8766,1CrGomCBv2FUSZew1jBaG6TQqoSewMjfFZ,50.0
8768,1MMLcTAe1SHZXRpp7M7bB5vt9NFcXHzHZS,50.0
8769,14CC8Ue9YDpAhEtDTZYT1RGYT4SDk2BNjd,50.0
8770,1LV9UZ59kTh72BS59qoxzKKLNYH2ScUfYT,50.0
8771,1ADSKKcvk6rwSdQnAmFHj9iQsddXtiW3t1,50.0
8772,1FyWvQFMWGF3EadWrYq6L8JkUX7pYrkXCU,50.0
8773,1Bx2xFRSykBEcvaHLRfctiJtXcbG5uKh56,50.0
8774,184KXA6UVM71DciNrN2JcLBaKM2E7inS8w,50.0
8775,1XfzWV3x9UHmUajNkyWgivG6KZoagnFkR,50.0
8776,1Ac3MtYdWnnPZFNs98r3cNzfX3G25dGekZ,50.0
8777,1Eap55NMGVRdaikDi6r4HSzx1Qebzu44hy,50.0
8778,1CCPrtwHvGPwQpKaEJqgAzHXAzkDk1Znuu,50.0
8779,1AsRzMVb2AVYMzwonMRYAg4wYg4nNj71JM,50.0
8781,1Gu4RiXVXfqHWAh2EbqSqHEZpowtJ6FXNn,50.0
8783,1Me5aJkx1RRiXgizz9qVbsZPqrZRFBgXe6,50.0
8785,1Hv5iKpsaasa1pp8vGyimCzdMZYM4jdJQp,50.0
8786,13kzDU2JtyTZKkFXxRA4WSQaKA3woDbnbE,50.0
8787,1FSShvZzce8QYoFmp5CiuwBJQg4SK9dKHg,50.0
8788,18tvto16HiRv218zjijG7NYMZ1RX3pqiR8,50.0
8789,12D3gVocufHMdTptL3C5E7gxEcUJpzozYq,50.0
8790,1Ns8bRxR2Uaifzbsax2LkRrbgA46GNnPeQ,50.0
8791,13RxmbS2sRG5xj3cWQux4ec2EUHhCB8gDt,50.0
8792,1K9Rob1MJSmawPTmRyGGrFAARPPR47NinZ,50.0
8793,15e9Rbw3aTmxaCm5GepucRwDWRbCKEESFD,50.0
8795,16pnBuT8b1bTh3X5Z5PGT4scuUbcb6QeSW,50.0
8796,18ov57wUTkeGRbrRwuJs18wRjKs95bfust,50.0
8797,1BDPR6HMFd1iY7QV7eKJ56ubnUKiE1g4aF,50.0
8798,1D1ognHAjeBXaxoaRfpJKkHSaR3jak7uUP,50.0
8799,1AtEQLDq3rJ5CbSGywJAS5bjNqzkyjFno,50.0
8800,1AC9AQzpmF695Wy67WjAjQAe2fKbVYvUfH,50.0
8801,13gdmzYXfnVHkLRkXkvajtYdBD46CHb2AC,50.0
8802,1NegQ4ioBX3zYzhDh7NgvvGJ9ErMypjEdT,50.0
8803,13sLptmZRcxkqFqou5WeyrVkzSbwC2qZff,50.0
8804,1LUGCLaZBSSWSnbvUxZ4jnBcKvk3wZ2S5G,50.0
8806,1HmHzgCsfbrUB4mxeKVX8tESUyPVWeSEaU,50.0
8807,1B1vXEdVmbTgTgX4xFiCvxMdTNrYVUYmdY,50.0
8809,15p6Wp1A67Cg9hP37tMHR9mT21TYXhQq9h,50.0
8810,12RLZJNFGhHRAhxNxq87jd3bPnJDQ6gHSL,50.0
8811,1KshSUQTNQ3zfQ147D9L6EfZXNpnf8MDMj,50.0
8812,1JmEsKtSZSUbqbZU6iH2PvgFWemXeiwgcr,50.0
8813,1Dnrz9VNcVRZdXE96G4vFg2PVy5VzS3Wgy,50.0
8815,15KPBdiKUZEBcyYJZyq8eA9HwjPmRHPLFS,50.0
8816,1KLx8LUtjbC3P4EXsdhdkgyesUgK5miQYJ,50.0
8818,16qbsoT1rPVVeg9tjnZddpnu6y6LU7kBYp,50.0
8820,1A8ZRYAnPXjv3xLdzYhWFEGufjL9LJQhpR,50.0
8821,1FfPULUsNcks35i3YtDrmviMEfFx6FaRnK,50.0
8822,13QxP6Znei8YnhKFMRF1XoHg8J8yfFCKLh,50.0
8823,1B74GrRe5FECKpWiccQLGfm5k6w78yjMiv,50.0
8824,16wFUJJhWnvj9epqXX6YPLuaDNzDP39gnH,50.0
8825,1JoHihiToUgaMo7zD8VQKiv3GSfm5BKbWc,50.0
8826,1Ee8j972ZdH2Z2niWWMHYnRk1TtbjR3vmQ,50.0
8828,1NmYXjTCRfmvXDwVVJkuTpFBTMZHqgtayg,50.0
8829,1N1WSZpEdCV4aJk5tkBrTmEMfPrSbyYp9s,50.0
8830,1NZcbwAYRXS8npMHjrVGgFDYGQoUkap6AT,50.0
8831,17S2TfPzNqsLA5yjxmuASG35Y9UPwBNxg2,50.0
8832,16dYTzVKy3ex82uqyopz7kcbtWtTVuwb68,50.0
8833,1Jvo3QYDfjShpEVe5muZGmjTneLvcWPo9x,50.0
8834,1HmHsf5VRJpMtumDn11xKc6DGCnM1MtwqH,50.0
8835,1JEpdiQhQ6Aoq3ke3antDFaFmqiJabfi23,50.0
8836,1JuabyzRBbzC9Fe8Cdp9n3EnHboKMshVTh,50.0
8837,1BVpqjJq8Tf5HvAqYtvnpyDCccreDybbyF,50.0
8839,16DrN1LqnbthQRhDfKvDAD82eGhciaCPB3,50.0
