Date,Symbol,Available Supply,Unlocked Supply,Private Sales,Protocol Development,Ecosystem Growth,Community Access Sale
Apr 21 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Apr 19 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Apr 17 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Apr 15 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Apr 12 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Apr 10 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Apr 08 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Apr 06 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Apr 04 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Apr 02 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Mar 31 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Mar 28 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Mar 26 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Mar 24 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Mar 22 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Mar 20 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Mar 18 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Mar 15 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Mar 13 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Mar 11 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Mar 09 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Mar 07 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Mar 05 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Mar 03 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Feb 28 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Feb 26 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Feb 24 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Feb 22 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Feb 20 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Feb 18 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Feb 15 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Feb 13 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Feb 11 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Feb 09 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Feb 07 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Feb 05 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Feb 03 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Jan 31 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Jan 29 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Jan 27 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Jan 25 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Jan 23 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Jan 21 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Jan 19 2026,ONDO,5328720465.00,5328720465.00,645123022.00,1650000000.00,2834713032.00,198884411.00
Jan 16 2026,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jan 14 2026,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jan 12 2026,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jan 10 2026,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jan 08 2026,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jan 06 2026,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jan 03 2026,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jan 01 2026,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Dec 30 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Dec 28 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Dec 26 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Dec 24 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Dec 22 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Dec 19 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Dec 17 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Dec 15 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Dec 13 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Dec 11 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Dec 09 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Dec 06 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Dec 04 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Dec 02 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Nov 30 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Nov 28 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Nov 26 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Nov 24 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Nov 21 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Nov 19 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Nov 17 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Nov 15 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Nov 13 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Nov 11 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Nov 09 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Nov 06 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Nov 04 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Nov 02 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Oct 31 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Oct 29 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Oct 27 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Oct 24 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Oct 22 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Oct 20 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Oct 18 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Oct 16 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Oct 14 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Oct 12 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Oct 09 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Oct 07 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Oct 05 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Oct 03 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Oct 01 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Sep 29 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Sep 26 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Sep 24 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Sep 22 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Sep 20 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Sep 18 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Sep 16 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Sep 14 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Sep 11 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Sep 09 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Sep 07 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Sep 05 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Sep 03 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Sep 01 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Aug 30 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Aug 27 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Aug 25 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Aug 23 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Aug 21 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Aug 19 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Aug 17 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Aug 14 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Aug 12 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Aug 10 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Aug 08 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Aug 06 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Aug 04 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Aug 02 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jul 30 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jul 28 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jul 26 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jul 24 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jul 22 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jul 20 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jul 17 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jul 15 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jul 13 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jul 11 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jul 09 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jul 07 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jul 05 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jul 02 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jun 30 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jun 28 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jun 26 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jun 24 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jun 22 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jun 20 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jun 17 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jun 15 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jun 13 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jun 11 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jun 09 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jun 07 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jun 04 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jun 02 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
May 31 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
May 29 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
May 27 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
May 25 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
May 23 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
May 20 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
May 18 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
May 16 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
May 14 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
May 12 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
May 10 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
May 07 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
May 05 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
May 03 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
May 01 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Apr 29 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Apr 27 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Apr 25 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Apr 22 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Apr 20 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Apr 18 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Apr 16 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Apr 14 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Apr 12 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Apr 10 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Apr 07 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Apr 05 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Apr 03 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Apr 01 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Mar 30 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Mar 28 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Mar 25 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Mar 23 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Mar 21 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Mar 19 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Mar 17 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Mar 15 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Mar 13 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Mar 10 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Mar 08 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Mar 06 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Mar 04 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Mar 02 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Feb 28 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Feb 25 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Feb 23 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Feb 21 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Feb 19 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Feb 17 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Feb 15 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Feb 13 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Feb 10 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Feb 08 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Feb 06 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Feb 04 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Feb 02 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jan 31 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jan 29 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jan 26 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jan 24 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jan 22 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jan 20 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jan 18 2025,ONDO,3389106784.00,3389106784.00,322561511.00,825000000.00,2042660862.00,198884411.00
Jan 16 2025,ONDO,1449384273.32,1449384273.32,0,0,1250608691.00,198775582.32
Jan 13 2025,ONDO,1449221030.30,1449221030.30,0,0,1250608691.00,198612339.30
Jan 11 2025,ONDO,1449112201.63,1449112201.63,0,0,1250608691.00,198503510.63
Jan 09 2025,ONDO,1449003372.95,1449003372.95,0,0,1250608691.00,198394681.95
Jan 07 2025,ONDO,1448894544.27,1448894544.27,0,0,1250608691.00,198285853.27
Jan 05 2025,ONDO,1448785715.59,1448785715.59,0,0,1250608691.00,198177024.59
Jan 03 2025,ONDO,1448676886.91,1448676886.91,0,0,1250608691.00,198068195.91
Jan 01 2025,ONDO,1448568058.23,1448568058.23,0,0,1250608691.00,197959367.23
Dec 29 2024,ONDO,1448404815.21,1448404815.21,0,0,1250608691.00,197796124.21
Dec 27 2024,ONDO,1448295986.54,1448295986.54,0,0,1250608691.00,197687295.54
Dec 25 2024,ONDO,1448187157.86,1448187157.86,0,0,1250608691.00,197578466.86
Dec 23 2024,ONDO,1448078329.18,1448078329.18,0,0,1250608691.00,197469638.18
Dec 21 2024,ONDO,1447969500.50,1447969500.50,0,0,1250608691.00,197360809.50
Dec 19 2024,ONDO,1447860671.82,1447860671.82,0,0,1250608691.00,197251980.82
Dec 16 2024,ONDO,1447697428.80,1447697428.80,0,0,1250608691.00,197088737.80
Dec 14 2024,ONDO,1447588600.13,1447588600.13,0,0,1250608691.00,196979909.13
Dec 12 2024,ONDO,1447479771.45,1447479771.45,0,0,1250608691.00,196871080.45
Dec 10 2024,ONDO,1447370942.77,1447370942.77,0,0,1250608691.00,196762251.77
Dec 08 2024,ONDO,1447262114.09,1447262114.09,0,0,1250608691.00,196653423.09
Dec 06 2024,ONDO,1447153285.41,1447153285.41,0,0,1250608691.00,196544594.41
Dec 04 2024,ONDO,1447044456.73,1447044456.73,0,0,1250608691.00,196435765.73
Dec 01 2024,ONDO,1446881213.72,1446881213.72,0,0,1250608691.00,196272522.72
Nov 29 2024,ONDO,1446772385.04,1446772385.04,0,0,1250608691.00,196163694.04
Nov 27 2024,ONDO,1446663556.36,1446663556.36,0,0,1250608691.00,196054865.36
Nov 25 2024,ONDO,1446554727.68,1446554727.68,0,0,1250608691.00,195946036.68
Nov 23 2024,ONDO,1446445899.00,1446445899.00,0,0,1250608691.00,195837208.00
Nov 21 2024,ONDO,1446337070.32,1446337070.32,0,0,1250608691.00,195728379.32
Nov 19 2024,ONDO,1446228241.64,1446228241.64,0,0,1250608691.00,195619550.64
Nov 16 2024,ONDO,1446064998.63,1446064998.63,0,0,1250608691.00,195456307.63
Nov 14 2024,ONDO,1445956169.95,1445956169.95,0,0,1250608691.00,195347478.95
Nov 12 2024,ONDO,1445847341.27,1445847341.27,0,0,1250608691.00,195238650.27
Nov 10 2024,ONDO,1445738512.59,1445738512.59,0,0,1250608691.00,195129821.59
Nov 08 2024,ONDO,1445629683.91,1445629683.91,0,0,1250608691.00,195020992.91
Nov 06 2024,ONDO,1445520855.23,1445520855.23,0,0,1250608691.00,194912164.23
Nov 03 2024,ONDO,1445357612.22,1445357612.22,0,0,1250608691.00,194748921.22
Nov 01 2024,ONDO,1445248783.54,1445248783.54,0,0,1250608691.00,194640092.54
Oct 30 2024,ONDO,1445139954.86,1445139954.86,0,0,1250608691.00,194531263.86
Oct 28 2024,ONDO,1445031126.18,1445031126.18,0,0,1250608691.00,194422435.18
Oct 26 2024,ONDO,1444922297.50,1444922297.50,0,0,1250608691.00,194313606.50
Oct 24 2024,ONDO,1444813468.82,1444813468.82,0,0,1250608691.00,194204777.82
Oct 22 2024,ONDO,1444704640.15,1444704640.15,0,0,1250608691.00,194095949.15
Oct 19 2024,ONDO,1444541397.13,1444541397.13,0,0,1250608691.00,193932706.13
Oct 17 2024,ONDO,1444432568.45,1444432568.45,0,0,1250608691.00,193823877.45
Oct 15 2024,ONDO,1444323739.77,1444323739.77,0,0,1250608691.00,193715048.77
Oct 13 2024,ONDO,1444214911.09,1444214911.09,0,0,1250608691.00,193606220.09
Oct 11 2024,ONDO,1444106082.41,1444106082.41,0,0,1250608691.00,193497391.41
Oct 09 2024,ONDO,1443997253.73,1443997253.73,0,0,1250608691.00,193388562.73
Oct 06 2024,ONDO,1443834010.72,1443834010.72,0,0,1250608691.00,193225319.72
Oct 04 2024,ONDO,1443725182.04,1443725182.04,0,0,1250608691.00,193116491.04
Oct 02 2024,ONDO,1443616353.36,1443616353.36,0,0,1250608691.00,193007662.36
Sep 30 2024,ONDO,1443507524.68,1443507524.68,0,0,1250608691.00,192898833.68
Sep 28 2024,ONDO,1443398696.00,1443398696.00,0,0,1250608691.00,192790005.00
Sep 26 2024,ONDO,1443289867.32,1443289867.32,0,0,1250608691.00,192681176.32
Sep 24 2024,ONDO,1443181038.65,1443181038.65,0,0,1250608691.00,192572347.65
Sep 21 2024,ONDO,1443017795.63,1443017795.63,0,0,1250608691.00,192409104.63
Sep 19 2024,ONDO,1442908966.95,1442908966.95,0,0,1250608691.00,192300275.95
Sep 17 2024,ONDO,1442800138.27,1442800138.27,0,0,1250608691.00,192191447.27
