Date,Symbol,Available Supply,Unlocked Supply,Mining,Vendors & Marketing,Testnets,Ecosystem,Team & Advisors,Investors,Foundation,Public Sale
Jan 01 2031,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 28 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 24 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 19 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 15 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 11 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 07 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 03 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 28 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 24 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 20 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 16 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 11 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 07 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 03 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 30 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 26 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 21 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 17 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 13 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 09 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 05 2030,AKT,344134861.00,344134861.00,244134861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 30 2030,AKT,344111596.10,344111596.10,244111596.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 26 2030,AKT,344018536.50,344018536.50,244018536.50,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 22 2030,AKT,343925476.90,343925476.90,243925476.90,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 18 2030,AKT,343832417.30,343832417.30,243832417.30,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 14 2030,AKT,343739357.70,343739357.70,243739357.70,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 09 2030,AKT,343623033.20,343623033.20,243623033.20,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 05 2030,AKT,343529973.60,343529973.60,243529973.60,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 01 2030,AKT,343436914.00,343436914.00,243436914.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 28 2030,AKT,343345440.71,343345440.71,243345440.71,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 24 2030,AKT,343253967.42,343253967.42,243253967.42,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 19 2030,AKT,343139625.81,343139625.81,243139625.81,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 15 2030,AKT,343048152.52,343048152.52,243048152.52,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 11 2030,AKT,342956679.23,342956679.23,242956679.23,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 07 2030,AKT,342865205.94,342865205.94,242865205.94,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 02 2030,AKT,342750864.32,342750864.32,242750864.32,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 29 2030,AKT,342658312.77,342658312.77,242658312.77,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 25 2030,AKT,342565401.81,342565401.81,242565401.81,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 21 2030,AKT,342472490.84,342472490.84,242472490.84,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 17 2030,AKT,342379579.87,342379579.87,242379579.87,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 12 2030,AKT,342263441.16,342263441.16,242263441.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 08 2030,AKT,342170530.19,342170530.19,242170530.19,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 04 2030,AKT,342077619.23,342077619.23,242077619.23,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 30 2030,AKT,341983556.73,341983556.73,241983556.73,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 26 2030,AKT,341886039.67,341886039.67,241886039.67,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 21 2030,AKT,341764143.33,341764143.33,241764143.33,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 17 2030,AKT,341666626.27,341666626.27,241666626.27,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 13 2030,AKT,341569109.20,341569109.20,241569109.20,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 09 2030,AKT,341471592.13,341471592.13,241471592.13,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 05 2030,AKT,341374075.07,341374075.07,241374075.07,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 31 2030,AKT,341252594.32,341252594.32,241252594.32,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 27 2030,AKT,341156739.61,341156739.61,241156739.61,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 23 2030,AKT,341060884.90,341060884.90,241060884.90,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 19 2030,AKT,340965030.19,340965030.19,240965030.19,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 15 2030,AKT,340869175.48,340869175.48,240869175.48,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 10 2030,AKT,340749357.10,340749357.10,240749357.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 06 2030,AKT,340653502.39,340653502.39,240653502.39,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 02 2030,AKT,340557647.68,340557647.68,240557647.68,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 28 2030,AKT,340458228.90,340458228.90,240458228.90,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 23 2030,AKT,340332470.40,340332470.40,240332470.40,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 19 2030,AKT,340231863.60,340231863.60,240231863.60,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 15 2030,AKT,340131256.80,340131256.80,240131256.80,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 11 2030,AKT,340030650.00,340030650.00,240030650.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 07 2030,AKT,339930043.20,339930043.20,239930043.20,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 02 2030,AKT,339804284.70,339804284.70,239804284.70,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 29 2030,AKT,339704964.19,339704964.19,239704964.19,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 25 2030,AKT,339606072.45,339606072.45,239606072.45,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 21 2030,AKT,339507180.71,339507180.71,239507180.71,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 17 2030,AKT,339408288.97,339408288.97,239408288.97,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 12 2030,AKT,339284674.29,339284674.29,239284674.29,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 08 2030,AKT,339185782.55,339185782.55,239185782.55,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 04 2030,AKT,339086890.81,339086890.81,239086890.81,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 28 2030,AKT,338984919.96,338984919.96,238984919.96,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 24 2030,AKT,338873711.82,338873711.82,238873711.82,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 19 2030,AKT,338734701.64,338734701.64,238734701.64,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 15 2030,AKT,338623493.50,338623493.50,238623493.50,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 11 2030,AKT,338512285.36,338512285.36,238512285.36,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 07 2030,AKT,338401077.21,338401077.21,238401077.21,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 03 2030,AKT,338289869.07,338289869.07,238289869.07,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 29 2030,AKT,338157746.32,338157746.32,238157746.32,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 25 2030,AKT,338055721.42,338055721.42,238055721.42,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 21 2030,AKT,337953696.52,337953696.52,237953696.52,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 17 2030,AKT,337851671.61,337851671.61,237851671.61,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 12 2030,AKT,337724140.48,337724140.48,237724140.48,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 08 2030,AKT,337622115.58,337622115.58,237622115.58,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 04 2030,AKT,337520090.68,337520090.68,237520090.68,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 31 2029,AKT,337417664.87,337417664.87,237417664.87,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 27 2029,AKT,337314036.35,337314036.35,237314036.35,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 22 2029,AKT,337184500.71,337184500.71,237184500.71,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 18 2029,AKT,337080872.19,337080872.19,237080872.19,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 14 2029,AKT,336977243.68,336977243.68,236977243.68,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 10 2029,AKT,336873615.16,336873615.16,236873615.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 06 2029,AKT,336769986.65,336769986.65,236769986.65,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 01 2029,AKT,336640451.00,336640451.00,236640451.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 27 2029,AKT,336531685.00,336531685.00,236531685.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 23 2029,AKT,336422919.00,336422919.00,236422919.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 19 2029,AKT,336314153.00,336314153.00,236314153.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 15 2029,AKT,336205387.00,336205387.00,236205387.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 10 2029,AKT,336069429.50,336069429.50,236069429.50,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 06 2029,AKT,335960663.50,335960663.50,235960663.50,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 02 2029,AKT,335851897.50,335851897.50,235851897.50,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 29 2029,AKT,335744522.10,335744522.10,235744522.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 24 2029,AKT,335610882.26,335610882.26,235610882.26,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 20 2029,AKT,335503970.39,335503970.39,235503970.39,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 16 2029,AKT,335397058.52,335397058.52,235397058.52,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 12 2029,AKT,335290146.65,335290146.65,235290146.65,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 08 2029,AKT,335183234.77,335183234.77,235183234.77,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 03 2029,AKT,335049594.94,335049594.94,235049594.94,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 29 2029,AKT,334940033.00,334940033.00,234940033.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 25 2029,AKT,334827821.00,334827821.00,234827821.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 21 2029,AKT,334715609.00,334715609.00,234715609.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 17 2029,AKT,334603397.00,334603397.00,234603397.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 12 2029,AKT,334463132.00,334463132.00,234463132.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 08 2029,AKT,334350920.00,334350920.00,234350920.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 04 2029,AKT,334238708.00,334238708.00,234238708.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 31 2029,AKT,334126974.23,334126974.23,234126974.23,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 27 2029,AKT,334016675.13,334016675.13,234016675.13,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 22 2029,AKT,333878801.26,333878801.26,233878801.26,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 18 2029,AKT,333768502.16,333768502.16,233768502.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 14 2029,AKT,333658203.06,333658203.06,233658203.06,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 10 2029,AKT,333547903.97,333547903.97,233547903.97,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 06 2029,AKT,333437604.87,333437604.87,233437604.87,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 01 2029,AKT,333299731.00,333299731.00,233299731.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 28 2029,AKT,333187698.23,333187698.23,233187698.23,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 24 2029,AKT,333075665.45,333075665.45,233075665.45,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 20 2029,AKT,332963632.68,332963632.68,232963632.68,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 15 2029,AKT,332823591.71,332823591.71,232823591.71,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 11 2029,AKT,332711558.94,332711558.94,232711558.94,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 07 2029,AKT,332599526.16,332599526.16,232599526.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 03 2029,AKT,332487493.39,332487493.39,232487493.39,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 29 2029,AKT,332372683.53,332372683.53,232372683.53,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 24 2029,AKT,332225699.87,332225699.87,232225699.87,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 20 2029,AKT,332108112.93,332108112.93,232108112.93,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 16 2029,AKT,331990526.00,331990526.00,231990526.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 12 2029,AKT,331872939.07,331872939.07,231872939.07,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 08 2029,AKT,331755352.13,331755352.13,231755352.13,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 03 2029,AKT,331608368.47,331608368.47,231608368.47,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 30 2029,AKT,331491783.84,331491783.84,231491783.84,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 26 2029,AKT,331376201.52,331376201.52,231376201.52,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 22 2029,AKT,331260619.19,331260619.19,231260619.19,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 18 2029,AKT,331145036.87,331145036.87,231145036.87,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 13 2029,AKT,331000558.97,331000558.97,231000558.97,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 09 2029,AKT,330884976.65,330884976.65,230884976.65,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 05 2029,AKT,330769394.32,330769394.32,230769394.32,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 01 2029,AKT,330653812.00,330653812.00,230653812.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 27 2029,AKT,330532499.60,330532499.60,230532499.60,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 22 2029,AKT,330380859.10,330380859.10,230380859.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 18 2029,AKT,330259546.70,330259546.70,230259546.70,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 14 2029,AKT,330138234.30,330138234.30,230138234.30,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 10 2029,AKT,330016921.90,330016921.90,230016921.90,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 05 2029,AKT,329865281.40,329865281.40,229865281.40,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 01 2029,AKT,329743969.00,329743969.00,229743969.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 28 2029,AKT,329624724.61,329624724.61,229624724.61,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 24 2029,AKT,329505480.23,329505480.23,229505480.23,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 20 2029,AKT,329386235.84,329386235.84,229386235.84,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 15 2029,AKT,329237180.35,329237180.35,229237180.35,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 11 2029,AKT,329117935.97,329117935.97,229117935.97,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 07 2029,AKT,328998691.58,328998691.58,228998691.58,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 03 2029,AKT,328879447.19,328879447.19,228879447.19,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 27 2029,AKT,328752777.14,328752777.14,228752777.14,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 22 2029,AKT,328585157.50,328585157.50,228585157.50,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 18 2029,AKT,328451061.79,328451061.79,228451061.79,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 14 2029,AKT,328316966.07,328316966.07,228316966.07,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 10 2029,AKT,328182870.36,328182870.36,228182870.36,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 06 2029,AKT,328048774.64,328048774.64,228048774.64,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 01 2029,AKT,327881155.00,327881155.00,227881155.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 28 2029,AKT,327758132.55,327758132.55,227758132.55,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 24 2029,AKT,327635110.10,327635110.10,227635110.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 20 2029,AKT,327512087.65,327512087.65,227512087.65,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 16 2029,AKT,327389065.19,327389065.19,227389065.19,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 11 2029,AKT,327235287.13,327235287.13,227235287.13,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 07 2029,AKT,327112264.68,327112264.68,227112264.68,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 03 2029,AKT,326989242.23,326989242.23,226989242.23,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 30 2028,AKT,326865252.94,326865252.94,226865252.94,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 25 2028,AKT,326709057.77,326709057.77,226709057.77,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 21 2028,AKT,326584101.65,326584101.65,226584101.65,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 17 2028,AKT,326459145.52,326459145.52,226459145.52,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 13 2028,AKT,326334189.39,326334189.39,226334189.39,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 09 2028,AKT,326209233.26,326209233.26,226209233.26,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 04 2028,AKT,326053038.10,326053038.10,226053038.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 30 2028,AKT,325926533.30,325926533.30,225926533.30,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 26 2028,AKT,325795382.50,325795382.50,225795382.50,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 22 2028,AKT,325664231.70,325664231.70,225664231.70,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 18 2028,AKT,325533080.90,325533080.90,225533080.90,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 13 2028,AKT,325369142.40,325369142.40,225369142.40,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 09 2028,AKT,325237991.60,325237991.60,225237991.60,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 05 2028,AKT,325106840.80,325106840.80,225106840.80,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 01 2028,AKT,324975690.00,324975690.00,224975690.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 28 2028,AKT,324846774.90,324846774.90,224846774.90,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 23 2028,AKT,324685631.03,324685631.03,224685631.03,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
