Date,Symbol,Available Supply,Unlocked Supply,Company Tokens,Team Tokens,Round 1 (Seed),Round 2,Other Rounds,Round 3,Advisors Tokens,Backstop Fund,Safety Fund,User Acquisition Fund,Ecosystem Fund,FTT Liquidity Fund
Dec 04 2021,FTT,0,303952275.90,157089873.71,17554538.19,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 02 2021,FTT,0,303549219.08,156723874.58,17517480.50,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 30 2021,FTT,0,303146162.27,156357875.46,17480422.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 28 2021,FTT,0,302743105.45,155991876.34,17443365.11,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 26 2021,FTT,0,302340048.63,155625877.21,17406307.42,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 24 2021,FTT,0,301936991.82,155259878.09,17369249.73,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 22 2021,FTT,0,301533935.00,154893878.97,17332192.03,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 19 2021,FTT,0,300929349.77,154344880.28,17276605.49,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 17 2021,FTT,0,300526292.96,153978881.16,17239547.80,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 15 2021,FTT,0,300123236.14,153612882.04,17202490.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 13 2021,FTT,0,299720179.32,153246882.91,17165432.41,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 11 2021,FTT,0,299317122.51,152880883.79,17128374.72,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 09 2021,FTT,0,298914065.69,152514884.67,17091317.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 07 2021,FTT,0,298511008.87,152148885.54,17054259.33,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 05 2021,FTT,0,298107952.06,151782886.42,17017201.64,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 03 2021,FTT,0,297704895.24,151416887.30,16980143.94,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 31 2021,FTT,0,297100310.02,150867888.61,16924557.40,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 29 2021,FTT,0,296697253.20,150501889.49,16887499.71,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 27 2021,FTT,0,296294196.38,150135890.37,16850442.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 25 2021,FTT,0,295891139.57,149769891.24,16813384.32,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 23 2021,FTT,0,295488082.75,149403892.12,16776326.63,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 21 2021,FTT,0,295085025.93,149037893.00,16739268.94,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 19 2021,FTT,0,294681969.12,148671893.87,16702211.24,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 17 2021,FTT,0,294278912.30,148305894.75,16665153.55,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 14 2021,FTT,0,293674327.07,147756896.06,16609567.01,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 12 2021,FTT,0,293271270.26,147390896.94,16572509.32,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 10 2021,FTT,0,292868213.44,147024897.82,16535451.62,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 10 2021,FTT,0,292868213.44,147024897.82,16535451.62,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 08 2021,FTT,0,292465156.62,146658898.69,16498393.93,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 06 2021,FTT,0,292062099.81,146292899.57,16461336.24,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 04 2021,FTT,0,291659042.99,145926900.45,16424278.54,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 02 2021,FTT,0,291255986.17,145560901.32,16387220.85,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 30 2021,FTT,0,290852929.36,145194902.20,16350163.16,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 28 2021,FTT,0,290449872.54,144828903.08,16313105.46,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 25 2021,FTT,0,289845287.31,144279904.39,16257518.92,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 23 2021,FTT,0,289442230.50,143913905.27,16220461.23,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 21 2021,FTT,0,289039173.68,143547906.15,16183403.54,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 19 2021,FTT,0,288636116.86,143181907.02,16146345.84,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 17 2021,FTT,0,288233060.05,142815907.90,16109288.15,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 15 2021,FTT,0,287830003.23,142449908.78,16072230.45,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 13 2021,FTT,0,287426946.41,142083909.65,16035172.76,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 11 2021,FTT,0,287023889.60,141717910.53,15998115.07,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 09 2021,FTT,0,286620832.78,141351911.41,15961057.37,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 06 2021,FTT,0,286016247.56,140802912.72,15905470.83,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 04 2021,FTT,0,285613190.74,140436913.60,15868413.14,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 02 2021,FTT,0,285210133.92,140070914.47,15831355.45,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 31 2021,FTT,0,284807077.11,139704915.35,15794297.75,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 29 2021,FTT,0,284404020.29,139338916.23,15757240.06,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 27 2021,FTT,0,284000963.47,138972917.11,15720182.37,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 25 2021,FTT,0,283597906.66,138606917.98,15683124.67,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 23 2021,FTT,0,283194849.84,138240918.86,15646066.98,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 20 2021,FTT,0,282590264.61,137691920.17,15590480.44,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 18 2021,FTT,0,282187207.80,137325921.05,15553422.75,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 16 2021,FTT,0,281784150.98,136959921.93,15516365.05,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 14 2021,FTT,0,281381094.16,136593922.80,15479307.36,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 12 2021,FTT,0,280978037.35,136227923.68,15442249.67,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 10 2021,FTT,0,280574980.53,135861924.56,15405191.97,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 08 2021,FTT,0,280171923.71,135495925.43,15368134.28,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 06 2021,FTT,0,279768866.90,135129926.31,15331076.59,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 04 2021,FTT,0,279365810.08,134763927.19,15294018.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 01 2021,FTT,0,278761224.86,134214928.50,15238432.35,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 30 2021,FTT,0,278358168.04,133848929.38,15201374.66,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 28 2021,FTT,0,277955111.22,133482930.26,15164316.97,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 26 2021,FTT,0,277552054.40,133116931.13,15127259.27,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 24 2021,FTT,0,277148997.59,132750932.01,15090201.58,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 22 2021,FTT,0,276745940.77,132384932.89,15053143.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 20 2021,FTT,0,276342883.95,132018933.76,15016086.19,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 18 2021,FTT,0,275939827.14,131652934.64,14979028.50,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 15 2021,FTT,0,275335241.91,131103935.95,14923441.96,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 13 2021,FTT,0,274932185.10,130737936.83,14886384.27,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 11 2021,FTT,0,274529128.28,130371937.71,14849326.57,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 09 2021,FTT,0,274126071.46,130005938.58,14812268.88,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 07 2021,FTT,0,273723014.65,129639939.46,14775211.18,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 05 2021,FTT,0,273319957.83,129273940.34,14738153.49,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 03 2021,FTT,0,272916901.01,128907941.21,14701095.80,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 01 2021,FTT,0,272513844.20,128541942.09,14664038.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 29 2021,FTT,0,272110787.38,128175942.97,14626980.41,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 26 2021,FTT,0,271506202.15,127626944.28,14571393.87,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 24 2021,FTT,0,271103145.34,127260945.16,14534336.18,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 22 2021,FTT,0,270700088.52,126894946.04,14497278.48,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 20 2021,FTT,0,270297031.70,126528946.91,14460220.79,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 18 2021,FTT,0,269893974.89,126162947.79,14423163.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 16 2021,FTT,0,269490918.07,125796948.67,14386105.40,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 14 2021,FTT,0,269087861.25,125430949.54,14349047.71,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 12 2021,FTT,0,268684804.44,125064950.42,14311990.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 09 2021,FTT,0,268080219.21,124515951.74,14256403.48,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 07 2021,FTT,0,267677162.40,124149952.61,14219345.78,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 05 2021,FTT,0,267274105.58,123783953.49,14182288.09,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 03 2021,FTT,0,266871048.76,123417954.37,14145230.40,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 01 2021,FTT,0,266467991.95,123051955.24,14108172.70,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 30 2021,FTT,0,266064935.13,122685956.12,14071115.01,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 28 2021,FTT,0,265661878.31,122319957.00,14034057.32,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 26 2021,FTT,0,265258821.50,121953957.87,13996999.62,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 24 2021,FTT,0,264855764.68,121587958.75,13959941.93,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 21 2021,FTT,0,264251179.45,121038960.06,13904355.39,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 19 2021,FTT,0,263848122.64,120672960.94,13867297.70,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 17 2021,FTT,0,263445065.82,120306961.82,13830240.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 15 2021,FTT,0,263042009.00,119940962.69,13793182.31,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 13 2021,FTT,0,262638952.19,119574963.57,13756124.62,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 11 2021,FTT,0,262235895.37,119208964.45,13719066.92,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 09 2021,FTT,0,261832838.55,118842965.32,13682009.23,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 07 2021,FTT,0,261429781.74,118476966.20,13644951.54,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 05 2021,FTT,0,261026724.92,118110967.08,13607893.84,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 02 2021,FTT,0,260422139.69,117561968.39,13552307.30,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 30 2021,FTT,0,260019082.88,117195969.27,13515249.61,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 28 2021,FTT,0,259616026.06,116829970.15,13478191.91,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 26 2021,FTT,0,259212969.24,116463971.02,13441134.22,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 24 2021,FTT,0,258809912.43,116097971.90,13404076.53,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 22 2021,FTT,0,258406855.61,115731972.78,13367018.83,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 20 2021,FTT,0,258003798.79,115365973.65,13329961.14,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 18 2021,FTT,0,257600741.98,114999974.53,13292903.45,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 15 2021,FTT,0,256996156.75,114450975.84,13237316.91,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 13 2021,FTT,0,256593099.94,114084976.72,13200259.21,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 11 2021,FTT,0,256190043.12,113718977.60,13163201.52,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 09 2021,FTT,0,255786986.30,113352978.47,13126143.83,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 07 2021,FTT,0,255383929.49,112986979.35,13089086.13,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 05 2021,FTT,0,254980872.67,112620980.23,13052028.44,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 03 2021,FTT,0,254577815.85,112254981.11,13014970.75,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 01 2021,FTT,0,254174759.04,111888981.98,12977913.05,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 30 2021,FTT,0,253771702.22,111522982.86,12940855.36,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 27 2021,FTT,0,253167116.99,110973984.17,12885268.82,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 25 2021,FTT,0,252764060.18,110607985.05,12848211.13,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 23 2021,FTT,0,252361003.36,110241985.93,12811153.43,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 21 2021,FTT,0,251957946.54,109875986.80,12774095.74,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 19 2021,FTT,0,251554889.73,109509987.68,12737038.05,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 17 2021,FTT,0,251151832.91,109143988.56,12699980.35,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 15 2021,FTT,0,250748776.09,108777989.43,12662922.66,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 13 2021,FTT,0,250345719.28,108411990.31,12625864.97,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 10 2021,FTT,0,249741134.05,107862991.63,12570278.43,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 08 2021,FTT,0,249338077.23,107496992.50,12533220.73,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 06 2021,FTT,0,248935020.42,107130993.38,12496163.04,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 04 2021,FTT,0,248531963.60,106764994.26,12459105.35,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 02 2021,FTT,0,248128906.78,106398995.13,12422047.65,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 28 2021,FTT,0,247725849.97,106032996.01,12384989.96,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 26 2021,FTT,0,247322793.15,105666996.89,12347932.27,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 24 2021,FTT,0,246919736.33,105300997.76,12310874.57,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 22 2021,FTT,0,246516679.52,104934998.64,12273816.88,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 19 2021,FTT,0,245912094.29,104385999.95,12218230.34,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 17 2021,FTT,0,245509037.48,104020000.83,12181172.64,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 15 2021,FTT,0,245105980.66,103654001.71,12144114.95,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 13 2021,FTT,0,244702923.84,103288002.58,12107057.26,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 11 2021,FTT,0,244299867.03,102922003.46,12069999.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 09 2021,FTT,0,243896810.21,102556004.34,12032941.87,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 07 2021,FTT,0,243493753.39,102190005.21,11995884.18,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 05 2021,FTT,0,243090696.58,101824006.09,11958826.48,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 02 2021,FTT,0,242486111.35,101275007.41,11903239.94,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 31 2021,FTT,0,242083054.53,100909008.28,11866182.25,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 29 2021,FTT,0,241679997.72,100543009.16,11829124.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 27 2021,FTT,0,241276940.90,100177010.04,11792066.86,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
