Date,Symbol,Available Supply,Unlocked Supply,Staking Reward,Dapper Labs,Development Team,Community,Pre Launch Backers,Ecosystem Development
Sep 07 2025,FLOW,1572588517.81,1572588517.81,337796851.11,244791666.70,225000000.00,115000000.00,250000000.00,400000000.00
Sep 03 2025,FLOW,1571808690.84,1571808690.84,337017024.14,244791666.70,225000000.00,115000000.00,250000000.00,400000000.00
Aug 30 2025,FLOW,1571028863.88,1571028863.88,336237197.18,244791666.70,225000000.00,115000000.00,250000000.00,400000000.00
Aug 26 2025,FLOW,1570249036.92,1570249036.92,335457370.22,244791666.70,225000000.00,115000000.00,250000000.00,400000000.00
Aug 22 2025,FLOW,1569469209.96,1569469209.96,334677543.26,244791666.70,225000000.00,115000000.00,250000000.00,400000000.00
Aug 18 2025,FLOW,1568689382.99,1568689382.99,333897716.29,244791666.70,225000000.00,115000000.00,250000000.00,400000000.00
Aug 13 2025,FLOW,1565110432.62,1565110432.62,332922932.59,242187500.03,225000000.00,115000000.00,250000000.00,400000000.00
Aug 09 2025,FLOW,1564330605.66,1564330605.66,332143105.63,242187500.03,225000000.00,115000000.00,250000000.00,400000000.00
Aug 05 2025,FLOW,1563550778.69,1563550778.69,331363278.66,242187500.03,225000000.00,115000000.00,250000000.00,400000000.00
Aug 01 2025,FLOW,1562770951.73,1562770951.73,330583451.70,242187500.03,225000000.00,115000000.00,250000000.00,400000000.00
Jul 28 2025,FLOW,1561991124.77,1561991124.77,329803624.74,242187500.03,225000000.00,115000000.00,250000000.00,400000000.00
Jul 24 2025,FLOW,1561211297.81,1561211297.81,329023797.78,242187500.03,225000000.00,115000000.00,250000000.00,400000000.00
Jul 20 2025,FLOW,1560431470.84,1560431470.84,328243970.81,242187500.03,225000000.00,115000000.00,250000000.00,400000000.00
Jul 16 2025,FLOW,1559651643.88,1559651643.88,327464143.85,242187500.03,225000000.00,115000000.00,250000000.00,400000000.00
Jul 12 2025,FLOW,1556267650.25,1556267650.25,326684316.89,239583333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jul 07 2025,FLOW,1555292866.55,1555292866.55,325709533.19,239583333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jul 03 2025,FLOW,1554513039.58,1554513039.58,324929706.22,239583333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jun 29 2025,FLOW,1553733212.62,1553733212.62,324149879.26,239583333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jun 25 2025,FLOW,1552953385.66,1552953385.66,323370052.30,239583333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jun 21 2025,FLOW,1552173558.70,1552173558.70,322590225.34,239583333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jun 17 2025,FLOW,1551393731.73,1551393731.73,321810398.37,239583333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jun 13 2025,FLOW,1548009738.11,1548009738.11,321030571.41,236979166.70,225000000.00,115000000.00,250000000.00,400000000.00
Jun 09 2025,FLOW,1547229911.15,1547229911.15,320250744.45,236979166.70,225000000.00,115000000.00,250000000.00,400000000.00
Jun 04 2025,FLOW,1546255127.45,1546255127.45,319275960.75,236979166.70,225000000.00,115000000.00,250000000.00,400000000.00
May 31 2025,FLOW,1545475300.48,1545475300.48,318496133.78,236979166.70,225000000.00,115000000.00,250000000.00,400000000.00
May 27 2025,FLOW,1544695473.52,1544695473.52,317716306.82,236979166.70,225000000.00,115000000.00,250000000.00,400000000.00
May 23 2025,FLOW,1543915646.56,1543915646.56,316936479.86,236979166.70,225000000.00,115000000.00,250000000.00,400000000.00
May 19 2025,FLOW,1543135819.59,1543135819.59,316156652.89,236979166.70,225000000.00,115000000.00,250000000.00,400000000.00
May 15 2025,FLOW,1539751825.96,1539751825.96,315376825.93,234375000.03,225000000.00,115000000.00,250000000.00,400000000.00
May 11 2025,FLOW,1538971999.00,1538971999.00,314596998.97,234375000.03,225000000.00,115000000.00,250000000.00,400000000.00
May 07 2025,FLOW,1538192172.04,1538192172.04,313817172.01,234375000.03,225000000.00,115000000.00,250000000.00,400000000.00
May 03 2025,FLOW,1537412345.07,1537412345.07,313037345.04,234375000.03,225000000.00,115000000.00,250000000.00,400000000.00
Apr 28 2025,FLOW,1536437561.37,1536437561.37,312062561.34,234375000.03,225000000.00,115000000.00,250000000.00,400000000.00
Apr 24 2025,FLOW,1535657734.41,1535657734.41,311282734.38,234375000.03,225000000.00,115000000.00,250000000.00,400000000.00
Apr 20 2025,FLOW,1534877907.45,1534877907.45,310502907.42,234375000.03,225000000.00,115000000.00,250000000.00,400000000.00
Apr 16 2025,FLOW,1534098080.48,1534098080.48,309723080.45,234375000.03,225000000.00,115000000.00,250000000.00,400000000.00
Apr 12 2025,FLOW,1530714086.85,1530714086.85,308943253.49,231770833.36,225000000.00,115000000.00,250000000.00,400000000.00
Apr 08 2025,FLOW,1529934259.89,1529934259.89,308163426.53,231770833.36,225000000.00,115000000.00,250000000.00,400000000.00
Apr 04 2025,FLOW,1529154432.93,1529154432.93,307383599.57,231770833.36,225000000.00,115000000.00,250000000.00,400000000.00
Mar 31 2025,FLOW,1528374605.96,1528374605.96,306603772.60,231770833.36,225000000.00,115000000.00,250000000.00,400000000.00
Mar 26 2025,FLOW,1527399822.26,1527399822.26,305628988.90,231770833.36,225000000.00,115000000.00,250000000.00,400000000.00
Mar 22 2025,FLOW,1526619995.30,1526619995.30,304849161.94,231770833.36,225000000.00,115000000.00,250000000.00,400000000.00
Mar 18 2025,FLOW,1525840168.34,1525840168.34,304069334.98,231770833.36,225000000.00,115000000.00,250000000.00,400000000.00
Mar 14 2025,FLOW,1522456174.74,1522456174.74,303289508.01,229166666.73,225000000.00,115000000.00,250000000.00,400000000.00
Mar 10 2025,FLOW,1521676347.78,1521676347.78,302509681.05,229166666.73,225000000.00,115000000.00,250000000.00,400000000.00
Mar 06 2025,FLOW,1520896520.82,1520896520.82,301729854.09,229166666.73,225000000.00,115000000.00,250000000.00,400000000.00
Mar 02 2025,FLOW,1520116693.85,1520116693.85,300950027.12,229166666.73,225000000.00,115000000.00,250000000.00,400000000.00
Feb 26 2025,FLOW,1519336866.89,1519336866.89,300170200.16,229166666.73,225000000.00,115000000.00,250000000.00,400000000.00
Feb 22 2025,FLOW,1518557039.93,1518557039.93,299390373.20,229166666.73,225000000.00,115000000.00,250000000.00,400000000.00
Feb 17 2025,FLOW,1517582256.23,1517582256.23,298415589.50,229166666.73,225000000.00,115000000.00,250000000.00,400000000.00
Feb 13 2025,FLOW,1514198262.59,1514198262.59,297635762.53,226562500.06,225000000.00,115000000.00,250000000.00,400000000.00
Feb 09 2025,FLOW,1513418435.63,1513418435.63,296855935.57,226562500.06,225000000.00,115000000.00,250000000.00,400000000.00
Feb 05 2025,FLOW,1512638608.67,1512638608.67,296076108.61,226562500.06,225000000.00,115000000.00,250000000.00,400000000.00
Feb 01 2025,FLOW,1511858781.71,1511858781.71,295296281.65,226562500.06,225000000.00,115000000.00,250000000.00,400000000.00
Jan 28 2025,FLOW,1511078954.74,1511078954.74,294516454.68,226562500.06,225000000.00,115000000.00,250000000.00,400000000.00
Jan 24 2025,FLOW,1510299127.78,1510299127.78,293736627.72,226562500.06,225000000.00,115000000.00,250000000.00,400000000.00
Jan 20 2025,FLOW,1509519300.82,1509519300.82,292956800.76,226562500.06,225000000.00,115000000.00,250000000.00,400000000.00
Jan 15 2025,FLOW,1505940350.45,1505940350.45,291982017.06,223958333.39,225000000.00,115000000.00,250000000.00,400000000.00
Jan 11 2025,FLOW,1505160523.48,1505160523.48,291202190.09,223958333.39,225000000.00,115000000.00,250000000.00,400000000.00
Jan 07 2025,FLOW,1504380696.52,1504380696.52,290422363.13,223958333.39,225000000.00,115000000.00,250000000.00,400000000.00
Jan 03 2025,FLOW,1503600869.56,1503600869.56,289642536.17,223958333.39,225000000.00,115000000.00,250000000.00,400000000.00
Dec 30 2024,FLOW,1502821042.60,1502821042.60,288862709.21,223958333.39,225000000.00,115000000.00,250000000.00,400000000.00
Dec 26 2024,FLOW,1502041215.63,1502041215.63,288082882.24,223958333.39,225000000.00,115000000.00,250000000.00,400000000.00
Dec 22 2024,FLOW,1501261388.67,1501261388.67,287303055.28,223958333.39,225000000.00,115000000.00,250000000.00,400000000.00
Dec 18 2024,FLOW,1500481561.71,1500481561.71,286523228.32,223958333.39,225000000.00,115000000.00,250000000.00,400000000.00
Dec 14 2024,FLOW,1497097568.08,1497097568.08,285743401.35,221354166.73,225000000.00,115000000.00,250000000.00,400000000.00
Dec 09 2024,FLOW,1496122784.38,1496122784.38,284768617.65,221354166.73,225000000.00,115000000.00,250000000.00,400000000.00
Dec 05 2024,FLOW,1495342957.42,1495342957.42,283988790.69,221354166.73,225000000.00,115000000.00,250000000.00,400000000.00
Dec 01 2024,FLOW,1494563130.46,1494563130.46,283208963.73,221354166.73,225000000.00,115000000.00,250000000.00,400000000.00
Nov 27 2024,FLOW,1493783303.49,1493783303.49,282429136.76,221354166.73,225000000.00,115000000.00,250000000.00,400000000.00
Nov 23 2024,FLOW,1493003476.53,1493003476.53,281649309.80,221354166.73,225000000.00,115000000.00,250000000.00,400000000.00
Nov 19 2024,FLOW,1492223649.57,1492223649.57,280869482.84,221354166.73,225000000.00,115000000.00,250000000.00,400000000.00
Nov 15 2024,FLOW,1488839655.94,1488839655.94,280089655.88,218750000.06,225000000.00,115000000.00,250000000.00,400000000.00
Nov 11 2024,FLOW,1488059828.97,1488059828.97,279309828.91,218750000.06,225000000.00,115000000.00,250000000.00,400000000.00
Nov 07 2024,FLOW,1487280002.01,1487280002.01,278530001.95,218750000.06,225000000.00,115000000.00,250000000.00,400000000.00
Nov 02 2024,FLOW,1486305218.31,1486305218.31,277555218.25,218750000.06,225000000.00,115000000.00,250000000.00,400000000.00
Oct 29 2024,FLOW,1485525391.35,1485525391.35,276775391.29,218750000.06,225000000.00,115000000.00,250000000.00,400000000.00
Oct 25 2024,FLOW,1484745564.38,1484745564.38,275995564.32,218750000.06,225000000.00,115000000.00,250000000.00,400000000.00
Oct 21 2024,FLOW,1483965737.42,1483965737.42,275215737.36,218750000.06,225000000.00,115000000.00,250000000.00,400000000.00
Oct 17 2024,FLOW,1483185910.46,1483185910.46,274435910.40,218750000.06,225000000.00,115000000.00,250000000.00,400000000.00
Oct 13 2024,FLOW,1479801916.83,1479801916.83,273656083.44,216145833.39,225000000.00,115000000.00,250000000.00,400000000.00
Oct 09 2024,FLOW,1479022089.86,1479022089.86,272876256.47,216145833.39,225000000.00,115000000.00,250000000.00,400000000.00
Oct 05 2024,FLOW,1478242262.90,1478242262.90,272096429.51,216145833.39,225000000.00,115000000.00,250000000.00,400000000.00
Sep 30 2024,FLOW,1477267479.20,1477267479.20,271121645.81,216145833.39,225000000.00,115000000.00,250000000.00,400000000.00
Sep 26 2024,FLOW,1476487652.23,1476487652.23,270341818.84,216145833.39,225000000.00,115000000.00,250000000.00,400000000.00
Sep 22 2024,FLOW,1475707825.27,1475707825.27,269561991.88,216145833.39,225000000.00,115000000.00,250000000.00,400000000.00
Sep 18 2024,FLOW,1474927998.31,1474927998.31,268782164.92,216145833.39,225000000.00,115000000.00,250000000.00,400000000.00
Sep 14 2024,FLOW,1471544004.69,1471544004.69,268002337.96,213541666.73,225000000.00,115000000.00,250000000.00,400000000.00
Sep 10 2024,FLOW,1470764177.72,1470764177.72,267222510.99,213541666.73,225000000.00,115000000.00,250000000.00,400000000.00
Sep 06 2024,FLOW,1469984350.76,1469984350.76,266442684.03,213541666.73,225000000.00,115000000.00,250000000.00,400000000.00
Sep 02 2024,FLOW,1469204523.80,1469204523.80,265662857.07,213541666.73,225000000.00,115000000.00,250000000.00,400000000.00
Aug 29 2024,FLOW,1468424696.84,1468424696.84,264883030.11,213541666.73,225000000.00,115000000.00,250000000.00,400000000.00
Aug 24 2024,FLOW,1467449913.13,1467449913.13,263908246.40,213541666.73,225000000.00,115000000.00,250000000.00,400000000.00
Aug 20 2024,FLOW,1466670086.17,1466670086.17,263128419.44,213541666.73,225000000.00,115000000.00,250000000.00,400000000.00
Aug 16 2024,FLOW,1465890259.21,1465890259.21,262348592.48,213541666.73,225000000.00,115000000.00,250000000.00,400000000.00
Aug 12 2024,FLOW,1462506265.58,1462506265.58,261568765.52,210937500.06,225000000.00,115000000.00,250000000.00,400000000.00
Aug 08 2024,FLOW,1461726438.61,1461726438.61,260788938.55,210937500.06,225000000.00,115000000.00,250000000.00,400000000.00
Aug 04 2024,FLOW,1460946611.65,1460946611.65,260009111.59,210937500.06,225000000.00,115000000.00,250000000.00,400000000.00
Jul 31 2024,FLOW,1460166784.69,1460166784.69,259229284.63,210937500.06,225000000.00,115000000.00,250000000.00,400000000.00
Jul 27 2024,FLOW,1459386957.73,1459386957.73,258449457.67,210937500.06,225000000.00,115000000.00,250000000.00,400000000.00
Jul 22 2024,FLOW,1458412174.02,1458412174.02,257474673.96,210937500.06,225000000.00,115000000.00,250000000.00,400000000.00
Jul 18 2024,FLOW,1457632347.06,1457632347.06,256694847.00,210937500.06,225000000.00,115000000.00,250000000.00,400000000.00
Jul 14 2024,FLOW,1454248353.40,1454248353.40,255915020.04,208333333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jul 10 2024,FLOW,1453468526.43,1453468526.43,255135193.07,208333333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jul 06 2024,FLOW,1452688699.47,1452688699.47,254355366.11,208333333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jul 02 2024,FLOW,1451908872.51,1451908872.51,253575539.15,208333333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jun 28 2024,FLOW,1451129045.55,1451129045.55,252795712.19,208333333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jun 24 2024,FLOW,1450349218.58,1450349218.58,252015885.22,208333333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jun 20 2024,FLOW,1449569391.62,1449569391.62,251236058.26,208333333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jun 15 2024,FLOW,1445990441.26,1445990441.26,250261274.56,205729166.70,225000000.00,115000000.00,250000000.00,400000000.00
Jun 11 2024,FLOW,1445210614.30,1445210614.30,249481447.60,205729166.70,225000000.00,115000000.00,250000000.00,400000000.00
Jun 07 2024,FLOW,1444430787.33,1444430787.33,248701620.63,205729166.70,225000000.00,115000000.00,250000000.00,400000000.00
Jun 03 2024,FLOW,1443650960.37,1443650960.37,247921793.67,205729166.70,225000000.00,115000000.00,250000000.00,400000000.00
May 30 2024,FLOW,1442871133.41,1442871133.41,247141966.71,205729166.70,225000000.00,115000000.00,250000000.00,400000000.00
May 26 2024,FLOW,1442091306.45,1442091306.45,246362139.75,205729166.70,225000000.00,115000000.00,250000000.00,400000000.00
May 22 2024,FLOW,1441311479.48,1441311479.48,245582312.78,205729166.70,225000000.00,115000000.00,250000000.00,400000000.00
May 18 2024,FLOW,1440531652.52,1440531652.52,244802485.82,205729166.70,225000000.00,115000000.00,250000000.00,400000000.00
May 13 2024,FLOW,1436952702.15,1436952702.15,243827702.12,203125000.03,225000000.00,115000000.00,250000000.00,400000000.00
May 09 2024,FLOW,1436172875.18,1436172875.18,243047875.15,203125000.03,225000000.00,115000000.00,250000000.00,400000000.00
May 05 2024,FLOW,1435393048.22,1435393048.22,242268048.19,203125000.03,225000000.00,115000000.00,250000000.00,400000000.00
May 01 2024,FLOW,1434613221.26,1434613221.26,241488221.23,203125000.03,225000000.00,115000000.00,250000000.00,400000000.00
Apr 27 2024,FLOW,1433833394.30,1433833394.30,240708394.27,203125000.03,225000000.00,115000000.00,250000000.00,400000000.00
Apr 23 2024,FLOW,1433053567.33,1433053567.33,239928567.30,203125000.03,225000000.00,115000000.00,250000000.00,400000000.00
Apr 19 2024,FLOW,1432273740.37,1432273740.37,239148740.34,203125000.03,225000000.00,115000000.00,250000000.00,400000000.00
Apr 15 2024,FLOW,1428889746.74,1428889746.74,238368913.38,200520833.36,225000000.00,115000000.00,250000000.00,400000000.00
Apr 11 2024,FLOW,1428109919.78,1428109919.78,237589086.42,200520833.36,225000000.00,115000000.00,250000000.00,400000000.00
Apr 06 2024,FLOW,1427135136.07,1427135136.07,236614302.71,200520833.36,225000000.00,115000000.00,250000000.00,400000000.00
Apr 02 2024,FLOW,1426355309.11,1426355309.11,235834475.75,200520833.36,225000000.00,115000000.00,250000000.00,400000000.00
Mar 29 2024,FLOW,0,1425575482.15,235054648.79,200520833.36,225000000.00,115000000.00,250000000.00,400000000.00
Mar 25 2024,FLOW,0,1424795655.19,234274821.83,200520833.36,225000000.00,115000000.00,250000000.00,400000000.00
Mar 21 2024,FLOW,0,1424015828.22,233494994.86,200520833.36,225000000.00,115000000.00,250000000.00,400000000.00
Mar 17 2024,FLOW,0,1423236001.26,232715167.90,200520833.36,225000000.00,115000000.00,250000000.00,400000000.00
Mar 13 2024,FLOW,0,1419852007.64,231935340.94,197916666.70,225000000.00,115000000.00,250000000.00,400000000.00
Mar 09 2024,FLOW,0,1419072180.68,231155513.98,197916666.70,225000000.00,115000000.00,250000000.00,400000000.00
Mar 04 2024,FLOW,0,1418097396.97,230180730.27,197916666.70,225000000.00,115000000.00,250000000.00,400000000.00
Feb 29 2024,FLOW,0,1417317570.01,229400903.31,197916666.70,225000000.00,115000000.00,250000000.00,400000000.00
Feb 25 2024,FLOW,0,1416537743.05,228621076.35,197916666.70,225000000.00,115000000.00,250000000.00,400000000.00
Feb 21 2024,FLOW,0,1415757916.08,227841249.38,197916666.70,225000000.00,115000000.00,250000000.00,400000000.00
Feb 17 2024,FLOW,0,1414978089.12,227061422.42,197916666.70,225000000.00,115000000.00,250000000.00,400000000.00
Feb 13 2024,FLOW,0,1411594095.49,226281595.46,195312500.03,225000000.00,115000000.00,250000000.00,400000000.00
Feb 09 2024,FLOW,0,1410814268.53,225501768.50,195312500.03,225000000.00,115000000.00,250000000.00,400000000.00
Feb 05 2024,FLOW,0,1410034441.56,224721941.53,195312500.03,225000000.00,115000000.00,250000000.00,400000000.00
Feb 01 2024,FLOW,0,1409254614.60,223942114.57,195312500.03,225000000.00,115000000.00,250000000.00,400000000.00
Jan 27 2024,FLOW,0,1408279830.90,222967330.87,195312500.03,225000000.00,115000000.00,250000000.00,400000000.00
Jan 23 2024,FLOW,0,1407500003.94,222187503.91,195312500.03,225000000.00,115000000.00,250000000.00,400000000.00
Jan 19 2024,FLOW,0,1406720176.97,221407676.94,195312500.03,225000000.00,115000000.00,250000000.00,400000000.00
Jan 15 2024,FLOW,0,1403336183.34,220627849.98,192708333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jan 11 2024,FLOW,0,1402556356.38,219848023.02,192708333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jan 07 2024,FLOW,0,1401776529.42,219068196.06,192708333.36,225000000.00,115000000.00,250000000.00,400000000.00
Jan 03 2024,FLOW,0,1400996702.45,218288369.09,192708333.36,225000000.00,115000000.00,250000000.00,400000000.00
Dec 30 2023,FLOW,0,1400216875.49,217508542.13,192708333.36,225000000.00,115000000.00,250000000.00,400000000.00
Dec 26 2023,FLOW,0,1399437048.53,216728715.17,192708333.36,225000000.00,115000000.00,250000000.00,400000000.00
Dec 21 2023,FLOW,0,1398462264.82,215753931.46,192708333.36,225000000.00,115000000.00,250000000.00,400000000.00
Dec 17 2023,FLOW,0,1397682437.86,214974104.50,192708333.36,225000000.00,115000000.00,250000000.00,400000000.00
Dec 13 2023,FLOW,0,1394298444.24,214194277.54,190104166.70,225000000.00,115000000.00,250000000.00,400000000.00
Dec 09 2023,FLOW,0,1393518617.28,213414450.58,190104166.70,225000000.00,115000000.00,250000000.00,400000000.00
Dec 05 2023,FLOW,0,1392738790.31,212634623.61,190104166.70,225000000.00,115000000.00,250000000.00,400000000.00
Dec 01 2023,FLOW,0,1391958963.35,211854796.65,190104166.70,225000000.00,115000000.00,250000000.00,400000000.00
Nov 27 2023,FLOW,0,1391179136.39,211074969.69,190104166.70,225000000.00,115000000.00,250000000.00,400000000.00
Nov 23 2023,FLOW,0,1390399309.43,210295142.73,190104166.70,225000000.00,115000000.00,250000000.00,400000000.00
Nov 18 2023,FLOW,0,1389424525.72,209320359.02,190104166.70,225000000.00,115000000.00,250000000.00,400000000.00
Nov 14 2023,FLOW,0,1386040532.09,208540532.06,187500000.03,225000000.00,115000000.00,250000000.00,400000000.00
Nov 10 2023,FLOW,0,1385260705.13,207760705.10,187500000.03,225000000.00,115000000.00,250000000.00,400000000.00
Nov 06 2023,FLOW,0,1384480878.17,206980878.14,187500000.03,225000000.00,115000000.00,250000000.00,400000000.00
Nov 02 2023,FLOW,0,1383701051.20,206201051.17,187500000.03,225000000.00,115000000.00,250000000.00,400000000.00
Oct 29 2023,FLOW,0,1382921224.24,205421224.21,187500000.03,225000000.00,115000000.00,250000000.00,400000000.00
Oct 25 2023,FLOW,0,1382141397.28,204641397.25,187500000.03,225000000.00,115000000.00,250000000.00,400000000.00
Oct 21 2023,FLOW,0,1381361570.32,203861570.29,187500000.03,225000000.00,115000000.00,250000000.00,400000000.00
Oct 17 2023,FLOW,0,1380581743.35,203081743.32,187500000.03,225000000.00,115000000.00,250000000.00,400000000.00
Oct 12 2023,FLOW,0,1372315292.95,202106959.62,184895833.33,220312500.00,115000000.00,250000000.00,400000000.00
Oct 08 2023,FLOW,0,1371535465.99,201327132.66,184895833.33,220312500.00,115000000.00,250000000.00,400000000.00
Oct 04 2023,FLOW,0,1370755639.02,200547305.69,184895833.33,220312500.00,115000000.00,250000000.00,400000000.00
Sep 30 2023,FLOW,0,1369975812.06,199767478.73,184895833.33,220312500.00,115000000.00,250000000.00,400000000.00
Sep 26 2023,FLOW,0,1369195985.10,198987651.77,184895833.33,220312500.00,115000000.00,250000000.00,400000000.00
Sep 22 2023,FLOW,0,1368416158.14,198207824.81,184895833.33,220312500.00,115000000.00,250000000.00,400000000.00
Sep 18 2023,FLOW,0,1367636331.17,197427997.84,184895833.33,220312500.00,115000000.00,250000000.00,400000000.00
Sep 14 2023,FLOW,0,1359564837.55,196648170.88,182291666.67,215625000.00,115000000.00,250000000.00,400000000.00
Sep 09 2023,FLOW,0,1358590053.85,195673387.18,182291666.67,215625000.00,115000000.00,250000000.00,400000000.00
Sep 05 2023,FLOW,0,1357810226.89,194893560.22,182291666.67,215625000.00,115000000.00,250000000.00,400000000.00
Sep 01 2023,FLOW,0,1357030399.92,194113733.25,182291666.67,215625000.00,115000000.00,250000000.00,400000000.00
Aug 28 2023,FLOW,0,1356250572.96,193333906.29,182291666.67,215625000.00,115000000.00,250000000.00,400000000.00
Aug 24 2023,FLOW,0,1355470746.00,192554079.33,182291666.67,215625000.00,115000000.00,250000000.00,400000000.00
Aug 20 2023,FLOW,0,1354690919.04,191774252.37,182291666.67,215625000.00,115000000.00,250000000.00,400000000.00
Aug 16 2023,FLOW,0,1353911092.07,190994425.40,182291666.67,215625000.00,115000000.00,250000000.00,400000000.00
Aug 12 2023,FLOW,0,1345839598.44,190214598.44,179687500.00,210937500.00,115000000.00,250000000.00,400000000.00
Aug 08 2023,FLOW,0,1345059771.48,189434771.48,179687500.00,210937500.00,115000000.00,250000000.00,400000000.00
Aug 03 2023,FLOW,0,1344084987.77,188459987.77,179687500.00,210937500.00,115000000.00,250000000.00,400000000.00
Jul 30 2023,FLOW,0,1343305160.81,187680160.81,179687500.00,210937500.00,115000000.00,250000000.00,400000000.00
Jul 26 2023,FLOW,0,1342525333.85,186900333.85,179687500.00,210937500.00,115000000.00,250000000.00,400000000.00
Jul 22 2023,FLOW,0,1341745506.89,186120506.89,179687500.00,210937500.00,115000000.00,250000000.00,400000000.00
Jul 18 2023,FLOW,0,1340965679.92,185340679.92,179687500.00,210937500.00,115000000.00,250000000.00,400000000.00
Jul 14 2023,FLOW,0,1332894186.29,184560852.96,177083333.33,206250000.00,115000000.00,250000000.00,400000000.00
Jul 10 2023,FLOW,0,1332114359.33,183781026.00,177083333.33,206250000.00,115000000.00,250000000.00,400000000.00
Jul 06 2023,FLOW,0,1331334532.37,183001199.04,177083333.33,206250000.00,115000000.00,250000000.00,400000000.00
Jul 01 2023,FLOW,0,1330359748.66,182026415.33,177083333.33,206250000.00,115000000.00,250000000.00,400000000.00
Jun 27 2023,FLOW,0,1329579921.70,181246588.37,177083333.33,206250000.00,115000000.00,250000000.00,400000000.00
Jun 23 2023,FLOW,0,1328800094.74,180466761.41,177083333.33,206250000.00,115000000.00,250000000.00,400000000.00
Jun 19 2023,FLOW,0,1328020267.78,179686934.45,177083333.33,206250000.00,115000000.00,250000000.00,400000000.00
Jun 15 2023,FLOW,0,1319948774.15,178907107.48,174479166.67,201562500.00,115000000.00,250000000.00,400000000.00
Jun 11 2023,FLOW,0,1319168947.19,178127280.52,174479166.67,201562500.00,115000000.00,250000000.00,400000000.00
Jun 07 2023,FLOW,0,1318389120.23,177347453.56,174479166.67,201562500.00,115000000.00,250000000.00,400000000.00
Jun 03 2023,FLOW,0,1317609293.27,176567626.60,174479166.67,201562500.00,115000000.00,250000000.00,400000000.00
May 30 2023,FLOW,0,1316829466.30,175787799.63,174479166.67,201562500.00,115000000.00,250000000.00,400000000.00
May 25 2023,FLOW,0,1315854682.60,174813015.93,174479166.67,201562500.00,115000000.00,250000000.00,400000000.00
May 21 2023,FLOW,0,1315074855.64,174033188.97,174479166.67,201562500.00,115000000.00,250000000.00,400000000.00
May 17 2023,FLOW,0,1314295028.67,173253362.00,174479166.67,201562500.00,115000000.00,250000000.00,400000000.00
May 13 2023,FLOW,0,1306223535.04,172473535.04,171875000.00,196875000.00,115000000.00,250000000.00,400000000.00
May 09 2023,FLOW,0,1305443708.08,171693708.08,171875000.00,196875000.00,115000000.00,250000000.00,400000000.00
May 05 2023,FLOW,0,1304663881.12,170913881.12,171875000.00,196875000.00,115000000.00,250000000.00,400000000.00
May 01 2023,FLOW,0,1303884054.15,170134054.15,171875000.00,196875000.00,115000000.00,250000000.00,400000000.00
Apr 27 2023,FLOW,0,1303104227.19,169354227.19,171875000.00,196875000.00,115000000.00,250000000.00,400000000.00
Apr 23 2023,FLOW,0,1302324400.23,168574400.23,171875000.00,196875000.00,115000000.00,250000000.00,400000000.00
Apr 18 2023,FLOW,0,1301349616.53,167599616.53,171875000.00,196875000.00,115000000.00,250000000.00,400000000.00
Apr 14 2023,FLOW,0,1293278122.89,166819789.56,169270833.33,192187500.00,115000000.00,250000000.00,400000000.00
Apr 10 2023,FLOW,0,1292498295.93,166039962.60,169270833.33,192187500.00,115000000.00,250000000.00,400000000.00
Apr 06 2023,FLOW,0,1291718468.97,165260135.64,169270833.33,192187500.00,115000000.00,250000000.00,400000000.00
Apr 02 2023,FLOW,0,1290938642.01,164480308.68,169270833.33,192187500.00,115000000.00,250000000.00,400000000.00
Mar 29 2023,FLOW,0,1290158815.04,163700481.71,169270833.33,192187500.00,115000000.00,250000000.00,400000000.00
Mar 25 2023,FLOW,0,1289378988.08,162920654.75,169270833.33,192187500.00,115000000.00,250000000.00,400000000.00
Mar 21 2023,FLOW,0,1288599161.12,162140827.79,169270833.33,192187500.00,115000000.00,250000000.00,400000000.00
Mar 16 2023,FLOW,0,1287624377.42,161166044.09,169270833.33,192187500.00,115000000.00,250000000.00,400000000.00
Mar 12 2023,FLOW,0,1279552883.79,160386217.12,166666666.67,187500000.00,115000000.00,250000000.00,400000000.00
Mar 08 2023,FLOW,0,1278773056.83,159606390.16,166666666.67,187500000.00,115000000.00,250000000.00,400000000.00
Mar 04 2023,FLOW,0,1277993229.87,158826563.20,166666666.67,187500000.00,115000000.00,250000000.00,400000000.00
Feb 28 2023,FLOW,0,1277213402.90,158046736.23,166666666.67,187500000.00,115000000.00,250000000.00,400000000.00
Feb 24 2023,FLOW,0,1276433575.94,157266909.27,166666666.67,187500000.00,115000000.00,250000000.00,400000000.00
