Date,Symbol,Available Supply,Unlocked Supply,Mix-Mining,Team,Backers,Coinlist Option 2,Testnet-Reward,Coinlist Option 1,Reserve & Community
Feb 22 2023,NYM,0,405106798.00,45731798.00,50000000.00,136875000.00,12500000.00,10000000.00,50000000.00,100000000.00
Feb 19 2023,NYM,0,405106798.00,45731798.00,50000000.00,136875000.00,12500000.00,10000000.00,50000000.00,100000000.00
Feb 15 2023,NYM,0,405106798.00,45731798.00,50000000.00,136875000.00,12500000.00,10000000.00,50000000.00,100000000.00
Feb 11 2023,NYM,0,405106798.00,45731798.00,50000000.00,136875000.00,12500000.00,10000000.00,50000000.00,100000000.00
Feb 08 2023,NYM,0,405106798.00,45731798.00,50000000.00,136875000.00,12500000.00,10000000.00,50000000.00,100000000.00
Feb 04 2023,NYM,0,356356798.00,45731798.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Jan 31 2023,NYM,0,356356798.00,45731798.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Jan 28 2023,NYM,0,356356798.00,45731798.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Jan 24 2023,NYM,0,356356798.00,45731798.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Jan 20 2023,NYM,0,352188059.00,41563059.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Jan 17 2023,NYM,0,352188059.00,41563059.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Jan 13 2023,NYM,0,352188059.00,41563059.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Jan 09 2023,NYM,0,352188059.00,41563059.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Jan 06 2023,NYM,0,352188059.00,41563059.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Jan 02 2023,NYM,0,352188059.00,41563059.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Dec 29 2022,NYM,0,352188059.00,41563059.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Dec 26 2022,NYM,0,352188059.00,41563059.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Dec 22 2022,NYM,0,347934244.00,37309244.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Dec 18 2022,NYM,0,347934244.00,37309244.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Dec 15 2022,NYM,0,347934244.00,37309244.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Dec 11 2022,NYM,0,347934244.00,37309244.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Dec 07 2022,NYM,0,347934244.00,37309244.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Dec 04 2022,NYM,0,347934244.00,37309244.00,50000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Nov 30 2022,NYM,0,322934244.00,37309244.00,25000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Nov 26 2022,NYM,0,322934244.00,37309244.00,25000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Nov 23 2022,NYM,0,318593617.00,32968617.00,25000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Nov 19 2022,NYM,0,318593617.00,32968617.00,25000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Nov 16 2022,NYM,0,318593617.00,32968617.00,25000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Nov 12 2022,NYM,0,318593617.00,32968617.00,25000000.00,91250000.00,9375000.00,10000000.00,50000000.00,100000000.00
Nov 08 2022,NYM,0,272968617.00,32968617.00,25000000.00,45625000.00,9375000.00,10000000.00,50000000.00,100000000.00
Nov 05 2022,NYM,0,269843617.00,32968617.00,25000000.00,45625000.00,6250000.00,10000000.00,50000000.00,100000000.00
Nov 01 2022,NYM,0,269843617.00,32968617.00,25000000.00,45625000.00,6250000.00,10000000.00,50000000.00,100000000.00
Oct 28 2022,NYM,0,265843617.00,32968617.00,25000000.00,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Oct 25 2022,NYM,0,261414405.00,28539405.00,25000000.00,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Oct 21 2022,NYM,0,261414405.00,28539405.00,25000000.00,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Oct 17 2022,NYM,0,261414405.00,28539405.00,25000000.00,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Oct 14 2022,NYM,0,261414405.00,28539405.00,25000000.00,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Oct 10 2022,NYM,0,261414405.00,28539405.00,25000000.00,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Oct 06 2022,NYM,0,261414405.00,28539405.00,25000000.00,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Oct 03 2022,NYM,0,261414405.00,28539405.00,25000000.00,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Sep 29 2022,NYM,0,261414405.00,28539405.00,25000000.00,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Sep 25 2022,NYM,0,256894801.00,24019801.00,25000000.00,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Sep 22 2022,NYM,0,256894801.00,24019801.00,25000000.00,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Sep 18 2022,NYM,0,256894801.00,24019801.00,25000000.00,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Sep 14 2022,NYM,0,256894801.00,24019801.00,25000000.00,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Sep 11 2022,NYM,0,256894801.00,24019801.00,25000000.00,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Sep 07 2022,NYM,0,256894801.00,24019801.00,25000000.00,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Sep 03 2022,NYM,0,231894801.00,24019801.00,0,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Aug 31 2022,NYM,0,231894801.00,24019801.00,0,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Aug 27 2022,NYM,0,231894801.00,24019801.00,0,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Aug 24 2022,NYM,0,227282960.00,19407960.00,0,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Aug 20 2022,NYM,0,227282960.00,19407960.00,0,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Aug 16 2022,NYM,0,227282960.00,19407960.00,0,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Aug 13 2022,NYM,0,227282960.00,19407960.00,0,45625000.00,6250000.00,6000000.00,50000000.00,100000000.00
Aug 09 2022,NYM,0,181657960.00,19407960.00,0,0,6250000.00,6000000.00,50000000.00,100000000.00
Aug 05 2022,NYM,0,178532960.00,19407960.00,0,0,3125000.00,6000000.00,50000000.00,100000000.00
Aug 02 2022,NYM,0,174532960.00,19407960.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
Jul 29 2022,NYM,0,174532960.00,19407960.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
Jul 25 2022,NYM,0,169827000.00,14702000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
Jul 22 2022,NYM,0,169827000.00,14702000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
Jul 18 2022,NYM,0,169827000.00,14702000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
Jul 14 2022,NYM,0,169827000.00,14702000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
Jul 11 2022,NYM,0,169827000.00,14702000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
Jul 07 2022,NYM,0,169827000.00,14702000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
Jul 03 2022,NYM,0,169827000.00,14702000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
Jun 30 2022,NYM,0,169827000.00,14702000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
Jun 26 2022,NYM,0,165025000.00,9900000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
Jun 22 2022,NYM,0,165025000.00,9900000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
Jun 19 2022,NYM,0,165025000.00,9900000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
Jun 15 2022,NYM,0,165025000.00,9900000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
Jun 11 2022,NYM,0,165025000.00,9900000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
Jun 08 2022,NYM,0,165025000.00,9900000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
Jun 04 2022,NYM,0,165025000.00,9900000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
May 31 2022,NYM,0,165025000.00,9900000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
May 28 2022,NYM,0,160125000.00,5000000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
May 24 2022,NYM,0,160125000.00,5000000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
May 21 2022,NYM,0,160125000.00,5000000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
May 17 2022,NYM,0,160125000.00,5000000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
May 13 2022,NYM,0,160125000.00,5000000.00,0,0,3125000.00,2000000.00,50000000.00,100000000.00
May 10 2022,NYM,0,157000000.00,5000000.00,0,0,0,2000000.00,50000000.00,100000000.00
May 06 2022,NYM,0,157000000.00,5000000.00,0,0,0,2000000.00,50000000.00,100000000.00
May 02 2022,NYM,0,155000000.00,5000000.00,0,0,0,0,50000000.00,100000000.00
Apr 29 2022,NYM,0,155000000.00,5000000.00,0,0,0,0,50000000.00,100000000.00
Apr 25 2022,NYM,0,150000000.00,0,0,0,0,0,50000000.00,100000000.00
Apr 21 2022,NYM,0,150000000.00,0,0,0,0,0,50000000.00,100000000.00
Apr 18 2022,NYM,0,150000000.00,0,0,0,0,0,50000000.00,100000000.00
Apr 14 2022,NYM,0,150000000.00,0,0,0,0,0,50000000.00,100000000.00
