Date,Symbol,Available Supply,Unlocked Supply,Marketing (TBD),BONK DAO (TBD),Early Contributor,Initial Liquidity,Solana Developer,Solana Artist and Collectors,Solana Market Participants and Defi Users,Solana NFT Projects
Mar 07 2025,BONK,94251824817518.06,73151824817518.06,5300000000000.00,15800000000000.00,15251824817518.06,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 06 2025,BONK,94232664233576.44,73132664233576.45,5300000000000.00,15800000000000.00,15232664233576.45,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 05 2025,BONK,94213503649634.84,73113503649634.84,5300000000000.00,15800000000000.00,15213503649634.85,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 03 2025,BONK,94175182481751.64,73075182481751.64,5300000000000.00,15800000000000.00,15175182481751.64,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 02 2025,BONK,94156021897810.05,73056021897810.03,5300000000000.00,15800000000000.00,15156021897810.03,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 01 2025,BONK,94136861313868.42,73036861313868.42,5300000000000.00,15800000000000.00,15136861313868.43,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 27 2025,BONK,94098540145985.22,72998540145985.22,5300000000000.00,15800000000000.00,15098540145985.22,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 26 2025,BONK,94079379562043.60,72979379562043.61,5300000000000.00,15800000000000.00,15079379562043.61,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 25 2025,BONK,94060218978102.00,72960218978102.00,5300000000000.00,15800000000000.00,15060218978102.01,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 23 2025,BONK,94021897810218.80,72921897810218.80,5300000000000.00,15800000000000.00,15021897810218.79,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 22 2025,BONK,94002737226277.20,72902737226277.19,5300000000000.00,15800000000000.00,15002737226277.19,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 21 2025,BONK,93983576642335.58,72883576642335.58,5300000000000.00,15800000000000.00,14983576642335.58,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 19 2025,BONK,93945255474452.38,72845255474452.38,5300000000000.00,15800000000000.00,14945255474452.37,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 18 2025,BONK,93926094890510.77,72826094890510.77,5300000000000.00,15800000000000.00,14926094890510.77,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 17 2025,BONK,93906934306569.16,72806934306569.16,5300000000000.00,15800000000000.00,14906934306569.16,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 15 2025,BONK,93868613138685.95,72768613138685.95,5300000000000.00,15800000000000.00,14868613138685.95,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 14 2025,BONK,93849452554744.34,72749452554744.34,5300000000000.00,15800000000000.00,14849452554744.35,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 13 2025,BONK,93830291970802.72,72730291970802.73,5300000000000.00,15800000000000.00,14830291970802.74,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 11 2025,BONK,93791970802919.52,72691970802919.53,5300000000000.00,15800000000000.00,14791970802919.53,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 10 2025,BONK,93772810218977.92,72672810218977.92,5300000000000.00,15800000000000.00,14772810218977.92,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 09 2025,BONK,93753649635036.31,72653649635036.31,5300000000000.00,15800000000000.00,14753649635036.32,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 07 2025,BONK,93715328467153.12,72615328467153.11,5300000000000.00,15800000000000.00,14715328467153.11,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 06 2025,BONK,93696167883211.50,72596167883211.50,5300000000000.00,15800000000000.00,14696167883211.50,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 05 2025,BONK,93677007299269.88,72577007299269.89,5300000000000.00,15800000000000.00,14677007299269.90,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 03 2025,BONK,93638686131386.69,72538686131386.69,5300000000000.00,15800000000000.00,14638686131386.69,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 02 2025,BONK,93619525547445.08,72519525547445.08,5300000000000.00,15800000000000.00,14619525547445.08,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 01 2025,BONK,93600364963503.48,72500364963503.47,5300000000000.00,15800000000000.00,14600364963503.47,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 30 2025,BONK,93562043795620.28,72462043795620.27,5300000000000.00,15800000000000.00,14562043795620.26,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 29 2025,BONK,93542883211678.66,72442883211678.66,5300000000000.00,15800000000000.00,14542883211678.66,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 28 2025,BONK,93523722627737.05,72423722627737.05,5300000000000.00,15800000000000.00,14523722627737.05,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 26 2025,BONK,93485401459853.84,72385401459853.84,5300000000000.00,15800000000000.00,14485401459853.84,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 25 2025,BONK,93466240875912.23,72366240875912.23,5300000000000.00,15800000000000.00,14466240875912.24,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 24 2025,BONK,93447080291970.62,72347080291970.62,5300000000000.00,15800000000000.00,14447080291970.63,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 22 2025,BONK,93408759124087.42,72308759124087.42,5300000000000.00,15800000000000.00,14408759124087.42,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 21 2025,BONK,93389598540145.80,72289598540145.81,5300000000000.00,15800000000000.00,14389598540145.81,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 20 2025,BONK,93370437956204.20,72270437956204.20,5300000000000.00,15800000000000.00,14370437956204.21,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 18 2025,BONK,93332116788321.00,72232116788321.00,5300000000000.00,15800000000000.00,14332116788321.00,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 17 2025,BONK,93312956204379.40,72212956204379.39,5300000000000.00,15800000000000.00,14312956204379.39,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 15 2025,BONK,93274635036496.20,72174635036496.19,5300000000000.00,15800000000000.00,14274635036496.18,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 14 2025,BONK,93255474452554.58,72155474452554.58,5300000000000.00,15800000000000.00,14255474452554.58,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 13 2025,BONK,93236313868612.95,72136313868612.97,5300000000000.00,15800000000000.00,14236313868612.97,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 11 2025,BONK,93197992700729.77,72097992700729.75,5300000000000.00,15800000000000.00,14197992700729.76,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 10 2025,BONK,93178832116788.16,72078832116788.16,5300000000000.00,15800000000000.00,14178832116788.15,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 09 2025,BONK,93159671532846.56,72059671532846.55,5300000000000.00,15800000000000.00,14159671532846.55,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 07 2025,BONK,93121350364963.34,72021350364963.34,5300000000000.00,15800000000000.00,14121350364963.34,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 06 2025,BONK,93102189781021.72,72002189781021.73,5300000000000.00,15800000000000.00,14102189781021.73,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 05 2025,BONK,93083029197080.12,71983029197080.12,5300000000000.00,15800000000000.00,14083029197080.13,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 03 2025,BONK,93044708029196.90,71944708029196.90,5300000000000.00,15800000000000.00,14044708029196.92,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 02 2025,BONK,93025547445255.31,71925547445255.31,5300000000000.00,15800000000000.00,14025547445255.31,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 01 2025,BONK,93006386861313.70,71906386861313.70,5300000000000.00,15800000000000.00,14006386861313.70,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 30 2024,BONK,92968065693430.50,71868065693430.50,5300000000000.00,15800000000000.00,13968065693430.49,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 29 2024,BONK,92948905109488.88,71848905109488.89,5300000000000.00,15800000000000.00,13948905109488.89,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 28 2024,BONK,92929744525547.28,71829744525547.28,5300000000000.00,15800000000000.00,13929744525547.28,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 26 2024,BONK,92891423357664.06,71791423357664.06,5300000000000.00,15800000000000.00,13891423357664.07,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 25 2024,BONK,92872262773722.48,71772262773722.47,5300000000000.00,15800000000000.00,13872262773722.47,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 24 2024,BONK,92853102189780.86,71753102189780.86,5300000000000.00,15800000000000.00,13853102189780.86,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 22 2024,BONK,92814781021897.66,71714781021897.66,5300000000000.00,15800000000000.00,13814781021897.65,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 21 2024,BONK,92795620437956.05,71695620437956.05,5300000000000.00,15800000000000.00,13795620437956.04,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 20 2024,BONK,92776459854014.44,71676459854014.44,5300000000000.00,15800000000000.00,13776459854014.44,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 18 2024,BONK,92738138686131.22,71638138686131.22,5300000000000.00,15800000000000.00,13738138686131.23,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 17 2024,BONK,92718978102189.62,71618978102189.62,5300000000000.00,15800000000000.00,13718978102189.62,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 16 2024,BONK,92699817518248.02,71599817518248.02,5300000000000.00,15800000000000.00,13699817518248.02,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 14 2024,BONK,92661496350364.80,71561496350364.81,5300000000000.00,15800000000000.00,13661496350364.81,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 13 2024,BONK,92642335766423.20,71542335766423.20,5300000000000.00,15800000000000.00,13642335766423.20,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 12 2024,BONK,92623175182481.60,71523175182481.60,5300000000000.00,15800000000000.00,13623175182481.60,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 10 2024,BONK,92584854014598.38,71484854014598.38,5300000000000.00,15800000000000.00,13584854014598.38,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 09 2024,BONK,92565693430656.78,71465693430656.78,5300000000000.00,15800000000000.00,13565693430656.78,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 08 2024,BONK,92546532846715.16,71446532846715.17,5300000000000.00,15800000000000.00,13546532846715.17,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 06 2024,BONK,92508211678831.95,71408211678831.97,5300000000000.00,15800000000000.00,13508211678831.96,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 05 2024,BONK,92489051094890.36,71389051094890.36,5300000000000.00,15800000000000.00,13489051094890.36,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 04 2024,BONK,92469890510948.77,71369890510948.75,5300000000000.00,15800000000000.00,13469890510948.75,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 02 2024,BONK,92431569343065.52,71331569343065.53,5300000000000.00,15800000000000.00,13431569343065.54,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 01 2024,BONK,92412408759123.94,71312408759123.94,5300000000000.00,15800000000000.00,13412408759123.94,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 30 2024,BONK,92393248175182.31,71293248175182.33,5300000000000.00,15800000000000.00,13393248175182.33,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 28 2024,BONK,92354927007299.12,71254927007299.12,5300000000000.00,15800000000000.00,13354927007299.12,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 27 2024,BONK,92335766423357.52,71235766423357.52,5300000000000.00,15800000000000.00,13335766423357.51,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 26 2024,BONK,92316605839415.90,71216605839415.90,5300000000000.00,15800000000000.00,13316605839415.91,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 24 2024,BONK,92278284671532.69,71178284671532.69,5300000000000.00,15800000000000.00,13278284671532.70,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 23 2024,BONK,92259124087591.10,71159124087591.10,5300000000000.00,15800000000000.00,13259124087591.09,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 22 2024,BONK,92239963503649.48,71139963503649.48,5300000000000.00,15800000000000.00,13239963503649.49,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 20 2024,BONK,92201642335766.28,71101642335766.28,5300000000000.00,15800000000000.00,13201642335766.27,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 19 2024,BONK,92182481751824.69,71082481751824.67,5300000000000.00,15800000000000.00,13182481751824.67,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 18 2024,BONK,92163321167883.06,71063321167883.06,5300000000000.00,15800000000000.00,13163321167883.06,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 16 2024,BONK,92124999999999.84,71024999999999.84,5300000000000.00,15800000000000.00,13124999999999.85,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 15 2024,BONK,92105839416058.23,71005839416058.25,5300000000000.00,15800000000000.00,13105839416058.25,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 14 2024,BONK,92086678832116.64,70986678832116.64,5300000000000.00,15800000000000.00,13086678832116.64,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 12 2024,BONK,92048357664233.44,70948357664233.44,5300000000000.00,15800000000000.00,13048357664233.43,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 11 2024,BONK,92029197080291.84,70929197080291.83,5300000000000.00,15800000000000.00,13029197080291.83,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 10 2024,BONK,92010036496350.22,70910036496350.22,5300000000000.00,15800000000000.00,13010036496350.22,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 08 2024,BONK,91971715328467.00,70871715328467.00,5300000000000.00,15800000000000.00,12971715328467.01,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 07 2024,BONK,91952554744525.40,70852554744525.40,5300000000000.00,15800000000000.00,12952554744525.40,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 06 2024,BONK,91933394160583.80,70833394160583.80,5300000000000.00,15800000000000.00,12933394160583.80,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 04 2024,BONK,91895072992700.60,70795072992700.60,5300000000000.00,15800000000000.00,12895072992700.59,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 03 2024,BONK,91875912408758.98,70775912408758.98,5300000000000.00,15800000000000.00,12875912408758.98,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 02 2024,BONK,91856751824817.38,70756751824817.38,5300000000000.00,15800000000000.00,12856751824817.38,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 31 2024,BONK,91818430656934.16,70718430656934.16,5300000000000.00,15800000000000.00,12818430656934.17,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 30 2024,BONK,91799270072992.56,70699270072992.56,5300000000000.00,15800000000000.00,12799270072992.56,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 28 2024,BONK,91760948905109.34,70660948905109.34,5300000000000.00,15800000000000.00,12760948905109.35,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 27 2024,BONK,91741788321167.77,70641788321167.75,5300000000000.00,15800000000000.00,12741788321167.74,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 26 2024,BONK,91722627737226.14,70622627737226.14,5300000000000.00,15800000000000.00,12722627737226.14,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 24 2024,BONK,91684306569342.92,70584306569342.92,5300000000000.00,15800000000000.00,12684306569342.93,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 23 2024,BONK,91665145985401.31,70565145985401.31,5300000000000.00,15800000000000.00,12665145985401.32,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 22 2024,BONK,91645985401459.72,70545985401459.72,5300000000000.00,15800000000000.00,12645985401459.72,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 20 2024,BONK,91607664233576.50,70507664233576.50,5300000000000.00,15800000000000.00,12607664233576.51,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 19 2024,BONK,91588503649634.90,70488503649634.90,5300000000000.00,15800000000000.00,12588503649634.90,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 18 2024,BONK,91569343065693.30,70469343065693.30,5300000000000.00,15800000000000.00,12569343065693.29,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 16 2024,BONK,91531021897810.08,70431021897810.08,5300000000000.00,15800000000000.00,12531021897810.08,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 15 2024,BONK,91511861313868.48,70411861313868.47,5300000000000.00,15800000000000.00,12511861313868.48,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 14 2024,BONK,91492700729926.88,70392700729926.88,5300000000000.00,15800000000000.00,12492700729926.87,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 12 2024,BONK,91454379562043.66,70354379562043.66,5300000000000.00,15800000000000.00,12454379562043.66,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 11 2024,BONK,91435218978102.06,70335218978102.06,5300000000000.00,15800000000000.00,12435218978102.06,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 10 2024,BONK,91416058394160.44,70316058394160.45,5300000000000.00,15800000000000.00,12416058394160.45,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 08 2024,BONK,91377737226277.23,70277737226277.23,5300000000000.00,15800000000000.00,12377737226277.24,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 07 2024,BONK,91358576642335.62,70258576642335.63,5300000000000.00,15800000000000.00,12358576642335.63,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 06 2024,BONK,91339416058394.05,70239416058394.03,5300000000000.00,15800000000000.00,12339416058394.03,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 04 2024,BONK,91301094890510.80,70201094890510.81,5300000000000.00,15800000000000.00,12301094890510.82,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 03 2024,BONK,91281934306569.22,70181934306569.21,5300000000000.00,15800000000000.00,12281934306569.21,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 02 2024,BONK,91262773722627.60,70162773722627.61,5300000000000.00,15800000000000.00,12262773722627.61,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 30 2024,BONK,91224452554744.40,70124452554744.39,5300000000000.00,15800000000000.00,12224452554744.40,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 29 2024,BONK,91205291970802.78,70105291970802.79,5300000000000.00,15800000000000.00,12205291970802.79,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 28 2024,BONK,91186131386861.20,70086131386861.19,5300000000000.00,15800000000000.00,12186131386861.19,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 26 2024,BONK,91147810218977.95,70047810218977.97,5300000000000.00,15800000000000.00,12147810218977.97,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 25 2024,BONK,91128649635036.38,70028649635036.37,5300000000000.00,15800000000000.00,12128649635036.37,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 24 2024,BONK,91109489051094.77,70009489051094.77,5300000000000.00,15800000000000.00,12109489051094.76,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 22 2024,BONK,91071167883211.56,69971167883211.55,5300000000000.00,15800000000000.00,12071167883211.55,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 21 2024,BONK,91052007299269.94,69952007299269.94,5300000000000.00,15800000000000.00,12052007299269.95,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 20 2024,BONK,91032846715328.34,69932846715328.34,5300000000000.00,15800000000000.00,12032846715328.34,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 18 2024,BONK,90994525547445.12,69894525547445.12,5300000000000.00,15800000000000.00,11994525547445.13,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 17 2024,BONK,90975364963503.52,69875364963503.52,5300000000000.00,15800000000000.00,11975364963503.52,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 16 2024,BONK,90956204379561.92,69856204379561.92,5300000000000.00,15800000000000.00,11956204379561.92,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 14 2024,BONK,90917883211678.70,69817883211678.70,5300000000000.00,15800000000000.00,11917883211678.71,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 13 2024,BONK,90898722627737.10,69798722627737.10,5300000000000.00,15800000000000.00,11898722627737.10,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 12 2024,BONK,90879562043795.50,69779562043795.50,5300000000000.00,15800000000000.00,11879562043795.50,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 10 2024,BONK,90841240875912.28,69741240875912.28,5300000000000.00,15800000000000.00,11841240875912.29,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 09 2024,BONK,90822080291970.69,69722080291970.68,5300000000000.00,15800000000000.00,11822080291970.68,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 08 2024,BONK,90802919708029.08,69702919708029.08,5300000000000.00,15800000000000.00,11802919708029.08,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 06 2024,BONK,90764598540145.86,69664598540145.86,5300000000000.00,15800000000000.00,11764598540145.86,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 05 2024,BONK,90745437956204.23,69645437956204.26,5300000000000.00,15800000000000.00,11745437956204.26,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 04 2024,BONK,90726277372262.66,69626277372262.66,5300000000000.00,15800000000000.00,11726277372262.65,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 02 2024,BONK,90687956204379.44,69587956204379.44,5300000000000.00,15800000000000.00,11687956204379.44,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 01 2024,BONK,90668795620437.84,69568795620437.84,5300000000000.00,15800000000000.00,11668795620437.84,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 31 2024,BONK,90649635036496.23,69549635036496.23,5300000000000.00,15800000000000.00,11649635036496.23,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 29 2024,BONK,90611313868613.02,69511313868613.02,5300000000000.00,15800000000000.00,11611313868613.02,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 28 2024,BONK,90592153284671.40,69492153284671.41,5300000000000.00,15800000000000.00,11592153284671.42,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 27 2024,BONK,90572992700729.80,69472992700729.81,5300000000000.00,15800000000000.00,11572992700729.81,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 25 2024,BONK,90534671532846.60,69434671532846.59,5300000000000.00,15800000000000.00,11534671532846.60,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 24 2024,BONK,90515510948905.00,69415510948904.99,5300000000000.00,15800000000000.00,11515510948904.99,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 23 2024,BONK,90496350364963.40,69396350364963.39,5300000000000.00,15800000000000.00,11496350364963.39,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 21 2024,BONK,90458029197080.16,69358029197080.17,5300000000000.00,15800000000000.00,11458029197080.18,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
