Date,Symbol,Available Supply,Unlocked Supply,Staking Rewards,Pre-launch distribution,Web3 foundation,Auction Sale
Dec 31 2030,DOT,2747846406.98,2747846406.98,1747846406.98,200000000.00,300000000.00,500000000.00
Dec 27 2030,DOT,2745056470.59,2745056470.59,1745056470.59,200000000.00,300000000.00,500000000.00
Dec 22 2030,DOT,2741569050.11,2741569050.11,1741569050.11,200000000.00,300000000.00,500000000.00
Dec 18 2030,DOT,2738779113.73,2738779113.73,1738779113.73,200000000.00,300000000.00,500000000.00
Dec 14 2030,DOT,2735989177.35,2735989177.35,1735989177.35,200000000.00,300000000.00,500000000.00
Dec 09 2030,DOT,2732501756.87,2732501756.87,1732501756.87,200000000.00,300000000.00,500000000.00
Dec 05 2030,DOT,2729711820.49,2729711820.49,1729711820.49,200000000.00,300000000.00,500000000.00
Dec 01 2030,DOT,2726921884.10,2726921884.10,1726921884.10,200000000.00,300000000.00,500000000.00
Nov 26 2030,DOT,2723434463.62,2723434463.62,1723434463.62,200000000.00,300000000.00,500000000.00
Nov 22 2030,DOT,2720644527.24,2720644527.24,1720644527.24,200000000.00,300000000.00,500000000.00
Nov 18 2030,DOT,2717854590.86,2717854590.86,1717854590.86,200000000.00,300000000.00,500000000.00
Nov 13 2030,DOT,2714367170.38,2714367170.38,1714367170.38,200000000.00,300000000.00,500000000.00
Nov 09 2030,DOT,2711577234.00,2711577234.00,1711577234.00,200000000.00,300000000.00,500000000.00
Nov 05 2030,DOT,2708787297.61,2708787297.61,1708787297.61,200000000.00,300000000.00,500000000.00
Oct 31 2030,DOT,2705299877.13,2705299877.13,1705299877.13,200000000.00,300000000.00,500000000.00
Oct 27 2030,DOT,2702509940.75,2702509940.75,1702509940.75,200000000.00,300000000.00,500000000.00
Oct 22 2030,DOT,2699022520.27,2699022520.27,1699022520.27,200000000.00,300000000.00,500000000.00
Oct 18 2030,DOT,2696232583.89,2696232583.89,1696232583.89,200000000.00,300000000.00,500000000.00
Oct 14 2030,DOT,2693442647.51,2693442647.51,1693442647.51,200000000.00,300000000.00,500000000.00
Oct 09 2030,DOT,2689955227.03,2689955227.03,1689955227.03,200000000.00,300000000.00,500000000.00
Oct 05 2030,DOT,2687165290.64,2687165290.64,1687165290.64,200000000.00,300000000.00,500000000.00
Oct 01 2030,DOT,2684375354.26,2684375354.26,1684375354.26,200000000.00,300000000.00,500000000.00
Sep 26 2030,DOT,2680887933.78,2680887933.78,1680887933.78,200000000.00,300000000.00,500000000.00
Sep 22 2030,DOT,2678097997.40,2678097997.40,1678097997.40,200000000.00,300000000.00,500000000.00
Sep 18 2030,DOT,2675308061.02,2675308061.02,1675308061.02,200000000.00,300000000.00,500000000.00
Sep 13 2030,DOT,2671820640.54,2671820640.54,1671820640.54,200000000.00,300000000.00,500000000.00
Sep 09 2030,DOT,2669030704.15,2669030704.15,1669030704.15,200000000.00,300000000.00,500000000.00
Sep 05 2030,DOT,2666240767.77,2666240767.77,1666240767.77,200000000.00,300000000.00,500000000.00
Aug 31 2030,DOT,2662753347.29,2662753347.29,1662753347.29,200000000.00,300000000.00,500000000.00
Aug 27 2030,DOT,2659963410.91,2659963410.91,1659963410.91,200000000.00,300000000.00,500000000.00
Aug 23 2030,DOT,2657173474.52,2657173474.52,1657173474.52,200000000.00,300000000.00,500000000.00
Aug 18 2030,DOT,2653686054.05,2653686054.05,1653686054.05,200000000.00,300000000.00,500000000.00
Aug 14 2030,DOT,2650896117.66,2650896117.66,1650896117.66,200000000.00,300000000.00,500000000.00
Aug 10 2030,DOT,2648106181.28,2648106181.28,1648106181.28,200000000.00,300000000.00,500000000.00
Aug 05 2030,DOT,2644618760.80,2644618760.80,1644618760.80,200000000.00,300000000.00,500000000.00
Aug 01 2030,DOT,2641828824.42,2641828824.42,1641828824.42,200000000.00,300000000.00,500000000.00
Jul 28 2030,DOT,2639038888.03,2639038888.03,1639038888.03,200000000.00,300000000.00,500000000.00
Jul 23 2030,DOT,2635551467.56,2635551467.56,1635551467.56,200000000.00,300000000.00,500000000.00
Jul 19 2030,DOT,2632761531.17,2632761531.17,1632761531.17,200000000.00,300000000.00,500000000.00
Jul 15 2030,DOT,2629971594.79,2629971594.79,1629971594.79,200000000.00,300000000.00,500000000.00
Jul 10 2030,DOT,2626484174.31,2626484174.31,1626484174.31,200000000.00,300000000.00,500000000.00
Jul 06 2030,DOT,2623694237.93,2623694237.93,1623694237.93,200000000.00,300000000.00,500000000.00
Jul 02 2030,DOT,2620904301.54,2620904301.54,1620904301.54,200000000.00,300000000.00,500000000.00
Jun 27 2030,DOT,2617416881.07,2617416881.07,1617416881.07,200000000.00,300000000.00,500000000.00
Jun 23 2030,DOT,2614626944.68,2614626944.68,1614626944.68,200000000.00,300000000.00,500000000.00
Jun 18 2030,DOT,2611139524.20,2611139524.20,1611139524.20,200000000.00,300000000.00,500000000.00
Jun 14 2030,DOT,2608349587.82,2608349587.82,1608349587.82,200000000.00,300000000.00,500000000.00
Jun 10 2030,DOT,2605559651.44,2605559651.44,1605559651.44,200000000.00,300000000.00,500000000.00
Jun 05 2030,DOT,2602072230.96,2602072230.96,1602072230.96,200000000.00,300000000.00,500000000.00
Jun 01 2030,DOT,2599282294.57,2599282294.57,1599282294.57,200000000.00,300000000.00,500000000.00
May 28 2030,DOT,2596492358.19,2596492358.19,1596492358.19,200000000.00,300000000.00,500000000.00
May 23 2030,DOT,2593158338.40,2593158338.40,1593158338.40,200000000.00,300000000.00,500000000.00
May 19 2030,DOT,2590572936.26,2590572936.26,1590572936.26,200000000.00,300000000.00,500000000.00
May 15 2030,DOT,2587987534.12,2587987534.12,1587987534.12,200000000.00,300000000.00,500000000.00
May 10 2030,DOT,2584755781.45,2584755781.45,1584755781.45,200000000.00,300000000.00,500000000.00
May 06 2030,DOT,2582170379.32,2582170379.32,1582170379.32,200000000.00,300000000.00,500000000.00
May 02 2030,DOT,2579584977.18,2579584977.18,1579584977.18,200000000.00,300000000.00,500000000.00
Apr 27 2030,DOT,2576353224.51,2576353224.51,1576353224.51,200000000.00,300000000.00,500000000.00
Apr 23 2030,DOT,2573767822.37,2573767822.37,1573767822.37,200000000.00,300000000.00,500000000.00
Apr 19 2030,DOT,2571182420.23,2571182420.23,1571182420.23,200000000.00,300000000.00,500000000.00
Apr 14 2030,DOT,2567950667.56,2567950667.56,1567950667.56,200000000.00,300000000.00,500000000.00
Apr 10 2030,DOT,2565365265.42,2565365265.42,1565365265.42,200000000.00,300000000.00,500000000.00
Apr 06 2030,DOT,2562779863.29,2562779863.29,1562779863.29,200000000.00,300000000.00,500000000.00
Apr 01 2030,DOT,2559548110.62,2559548110.62,1559548110.62,200000000.00,300000000.00,500000000.00
Mar 28 2030,DOT,2556962708.48,2556962708.48,1556962708.48,200000000.00,300000000.00,500000000.00
Mar 24 2030,DOT,2554377306.34,2554377306.34,1554377306.34,200000000.00,300000000.00,500000000.00
Mar 19 2030,DOT,2551145553.67,2551145553.67,1551145553.67,200000000.00,300000000.00,500000000.00
Mar 15 2030,DOT,2548560151.53,2548560151.53,1548560151.53,200000000.00,300000000.00,500000000.00
Mar 11 2030,DOT,2545974749.40,2545974749.40,1545974749.40,200000000.00,300000000.00,500000000.00
Mar 06 2030,DOT,2542742996.73,2542742996.73,1542742996.73,200000000.00,300000000.00,500000000.00
Mar 02 2030,DOT,2540157594.59,2540157594.59,1540157594.59,200000000.00,300000000.00,500000000.00
Feb 26 2030,DOT,2537572192.45,2537572192.45,1537572192.45,200000000.00,300000000.00,500000000.00
Feb 21 2030,DOT,2534340439.78,2534340439.78,1534340439.78,200000000.00,300000000.00,500000000.00
Feb 17 2030,DOT,2531755037.64,2531755037.64,1531755037.64,200000000.00,300000000.00,500000000.00
Feb 13 2030,DOT,2529169635.51,2529169635.51,1529169635.51,200000000.00,300000000.00,500000000.00
Feb 08 2030,DOT,2525937882.84,2525937882.84,1525937882.84,200000000.00,300000000.00,500000000.00
Feb 04 2030,DOT,2523352480.70,2523352480.70,1523352480.70,200000000.00,300000000.00,500000000.00
Jan 30 2030,DOT,2520120728.03,2520120728.03,1520120728.03,200000000.00,300000000.00,500000000.00
Jan 26 2030,DOT,2517535325.89,2517535325.89,1517535325.89,200000000.00,300000000.00,500000000.00
Jan 22 2030,DOT,2514949923.75,2514949923.75,1514949923.75,200000000.00,300000000.00,500000000.00
Jan 17 2030,DOT,2511718171.08,2511718171.08,1511718171.08,200000000.00,300000000.00,500000000.00
Jan 13 2030,DOT,2509132768.95,2509132768.95,1509132768.95,200000000.00,300000000.00,500000000.00
Jan 09 2030,DOT,2506547366.81,2506547366.81,1506547366.81,200000000.00,300000000.00,500000000.00
Jan 04 2030,DOT,2503315614.14,2503315614.14,1503315614.14,200000000.00,300000000.00,500000000.00
Dec 31 2029,DOT,2500730212.00,2500730212.00,1500730212.00,200000000.00,300000000.00,500000000.00
Dec 27 2029,DOT,2498144809.86,2498144809.86,1498144809.86,200000000.00,300000000.00,500000000.00
Dec 22 2029,DOT,2494913057.19,2494913057.19,1494913057.19,200000000.00,300000000.00,500000000.00
Dec 18 2029,DOT,2492327655.05,2492327655.05,1492327655.05,200000000.00,300000000.00,500000000.00
Dec 14 2029,DOT,2489742252.92,2489742252.92,1489742252.92,200000000.00,300000000.00,500000000.00
Dec 09 2029,DOT,2486510500.25,2486510500.25,1486510500.25,200000000.00,300000000.00,500000000.00
Dec 05 2029,DOT,2483925098.11,2483925098.11,1483925098.11,200000000.00,300000000.00,500000000.00
Dec 01 2029,DOT,2481339695.97,2481339695.97,1481339695.97,200000000.00,300000000.00,500000000.00
Nov 26 2029,DOT,2478107943.30,2478107943.30,1478107943.30,200000000.00,300000000.00,500000000.00
Nov 22 2029,DOT,2475522541.16,2475522541.16,1475522541.16,200000000.00,300000000.00,500000000.00
Nov 18 2029,DOT,2472937139.03,2472937139.03,1472937139.03,200000000.00,300000000.00,500000000.00
Nov 13 2029,DOT,2469705386.36,2469705386.36,1469705386.36,200000000.00,300000000.00,500000000.00
Nov 09 2029,DOT,2467119984.22,2467119984.22,1467119984.22,200000000.00,300000000.00,500000000.00
Nov 05 2029,DOT,2464534582.08,2464534582.08,1464534582.08,200000000.00,300000000.00,500000000.00
Oct 31 2029,DOT,2461302829.41,2461302829.41,1461302829.41,200000000.00,300000000.00,500000000.00
Oct 27 2029,DOT,2458717427.27,2458717427.27,1458717427.27,200000000.00,300000000.00,500000000.00
Oct 23 2029,DOT,2456132025.14,2456132025.14,1456132025.14,200000000.00,300000000.00,500000000.00
Oct 18 2029,DOT,2452900272.47,2452900272.47,1452900272.47,200000000.00,300000000.00,500000000.00
Oct 14 2029,DOT,2450314870.33,2450314870.33,1450314870.33,200000000.00,300000000.00,500000000.00
Oct 10 2029,DOT,2447729468.19,2447729468.19,1447729468.19,200000000.00,300000000.00,500000000.00
Oct 05 2029,DOT,2444497715.52,2444497715.52,1444497715.52,200000000.00,300000000.00,500000000.00
Oct 01 2029,DOT,2441912313.38,2441912313.38,1441912313.38,200000000.00,300000000.00,500000000.00
Sep 26 2029,DOT,2438680560.71,2438680560.71,1438680560.71,200000000.00,300000000.00,500000000.00
Sep 22 2029,DOT,2436095158.58,2436095158.58,1436095158.58,200000000.00,300000000.00,500000000.00
Sep 18 2029,DOT,2433509756.44,2433509756.44,1433509756.44,200000000.00,300000000.00,500000000.00
Sep 13 2029,DOT,2430278003.77,2430278003.77,1430278003.77,200000000.00,300000000.00,500000000.00
Sep 09 2029,DOT,2427692601.63,2427692601.63,1427692601.63,200000000.00,300000000.00,500000000.00
Sep 05 2029,DOT,2425107199.49,2425107199.49,1425107199.49,200000000.00,300000000.00,500000000.00
Aug 31 2029,DOT,2421875446.82,2421875446.82,1421875446.82,200000000.00,300000000.00,500000000.00
Aug 27 2029,DOT,2419290044.68,2419290044.68,1419290044.68,200000000.00,300000000.00,500000000.00
Aug 23 2029,DOT,2416704642.55,2416704642.55,1416704642.55,200000000.00,300000000.00,500000000.00
Aug 18 2029,DOT,2413472889.88,2413472889.88,1413472889.88,200000000.00,300000000.00,500000000.00
Aug 14 2029,DOT,2410887487.74,2410887487.74,1410887487.74,200000000.00,300000000.00,500000000.00
Aug 10 2029,DOT,2408302085.60,2408302085.60,1408302085.60,200000000.00,300000000.00,500000000.00
Aug 05 2029,DOT,2405070332.93,2405070332.93,1405070332.93,200000000.00,300000000.00,500000000.00
Aug 01 2029,DOT,2402484930.79,2402484930.79,1402484930.79,200000000.00,300000000.00,500000000.00
Jul 28 2029,DOT,2399899528.66,2399899528.66,1399899528.66,200000000.00,300000000.00,500000000.00
Jul 23 2029,DOT,2396667775.99,2396667775.99,1396667775.99,200000000.00,300000000.00,500000000.00
Jul 19 2029,DOT,2394082373.85,2394082373.85,1394082373.85,200000000.00,300000000.00,500000000.00
Jul 15 2029,DOT,2391496971.71,2391496971.71,1391496971.71,200000000.00,300000000.00,500000000.00
Jul 10 2029,DOT,2388265219.04,2388265219.04,1388265219.04,200000000.00,300000000.00,500000000.00
Jul 06 2029,DOT,2385679816.90,2385679816.90,1385679816.90,200000000.00,300000000.00,500000000.00
Jul 02 2029,DOT,2383094414.77,2383094414.77,1383094414.77,200000000.00,300000000.00,500000000.00
Jun 27 2029,DOT,2379862662.10,2379862662.10,1379862662.10,200000000.00,300000000.00,500000000.00
Jun 23 2029,DOT,2377277259.96,2377277259.96,1377277259.96,200000000.00,300000000.00,500000000.00
Jun 19 2029,DOT,2374691857.82,2374691857.82,1374691857.82,200000000.00,300000000.00,500000000.00
Jun 14 2029,DOT,2371460105.15,2371460105.15,1371460105.15,200000000.00,300000000.00,500000000.00
Jun 10 2029,DOT,2368874703.01,2368874703.01,1368874703.01,200000000.00,300000000.00,500000000.00
Jun 06 2029,DOT,2366289300.88,2366289300.88,1366289300.88,200000000.00,300000000.00,500000000.00
Jun 01 2029,DOT,2363057548.21,2363057548.21,1363057548.21,200000000.00,300000000.00,500000000.00
May 28 2029,DOT,2360472146.07,2360472146.07,1360472146.07,200000000.00,300000000.00,500000000.00
May 23 2029,DOT,2357416670.82,2357416670.82,1357416670.82,200000000.00,300000000.00,500000000.00
May 19 2029,DOT,2355066305.24,2355066305.24,1355066305.24,200000000.00,300000000.00,500000000.00
May 15 2029,DOT,2352715939.66,2352715939.66,1352715939.66,200000000.00,300000000.00,500000000.00
May 10 2029,DOT,2349777982.69,2349777982.69,1349777982.69,200000000.00,300000000.00,500000000.00
May 06 2029,DOT,2347427617.11,2347427617.11,1347427617.11,200000000.00,300000000.00,500000000.00
May 02 2029,DOT,2345077251.53,2345077251.53,1345077251.53,200000000.00,300000000.00,500000000.00
Apr 27 2029,DOT,2342139294.56,2342139294.56,1342139294.56,200000000.00,300000000.00,500000000.00
Apr 23 2029,DOT,2339788928.98,2339788928.98,1339788928.98,200000000.00,300000000.00,500000000.00
Apr 19 2029,DOT,2337438563.40,2337438563.40,1337438563.40,200000000.00,300000000.00,500000000.00
Apr 14 2029,DOT,2334500606.43,2334500606.43,1334500606.43,200000000.00,300000000.00,500000000.00
Apr 10 2029,DOT,2332150240.85,2332150240.85,1332150240.85,200000000.00,300000000.00,500000000.00
Apr 06 2029,DOT,2329799875.27,2329799875.27,1329799875.27,200000000.00,300000000.00,500000000.00
Apr 01 2029,DOT,2326861918.30,2326861918.30,1326861918.30,200000000.00,300000000.00,500000000.00
Mar 28 2029,DOT,2324511552.72,2324511552.72,1324511552.72,200000000.00,300000000.00,500000000.00
Mar 24 2029,DOT,2322161187.15,2322161187.15,1322161187.15,200000000.00,300000000.00,500000000.00
Mar 19 2029,DOT,2319223230.17,2319223230.17,1319223230.17,200000000.00,300000000.00,500000000.00
Mar 15 2029,DOT,2316872864.59,2316872864.59,1316872864.59,200000000.00,300000000.00,500000000.00
Mar 11 2029,DOT,2314522499.02,2314522499.02,1314522499.02,200000000.00,300000000.00,500000000.00
Mar 06 2029,DOT,2311584542.04,2311584542.04,1311584542.04,200000000.00,300000000.00,500000000.00
Mar 02 2029,DOT,2309234176.47,2309234176.47,1309234176.47,200000000.00,300000000.00,500000000.00
Feb 26 2029,DOT,2306883810.89,2306883810.89,1306883810.89,200000000.00,300000000.00,500000000.00
Feb 21 2029,DOT,2303945853.92,2303945853.92,1303945853.92,200000000.00,300000000.00,500000000.00
Feb 17 2029,DOT,2301595488.34,2301595488.34,1301595488.34,200000000.00,300000000.00,500000000.00
Feb 13 2029,DOT,2299245122.76,2299245122.76,1299245122.76,200000000.00,300000000.00,500000000.00
Feb 08 2029,DOT,2296307165.79,2296307165.79,1296307165.79,200000000.00,300000000.00,500000000.00
Feb 04 2029,DOT,2293956800.21,2293956800.21,1293956800.21,200000000.00,300000000.00,500000000.00
Jan 31 2029,DOT,2291606434.63,2291606434.63,1291606434.63,200000000.00,300000000.00,500000000.00
Jan 26 2029,DOT,2288668477.66,2288668477.66,1288668477.66,200000000.00,300000000.00,500000000.00
Jan 22 2029,DOT,2286318112.08,2286318112.08,1286318112.08,200000000.00,300000000.00,500000000.00
Jan 17 2029,DOT,2283380155.11,2283380155.11,1283380155.11,200000000.00,300000000.00,500000000.00
Jan 13 2029,DOT,2281029789.53,2281029789.53,1281029789.53,200000000.00,300000000.00,500000000.00
Jan 09 2029,DOT,2278679423.95,2278679423.95,1278679423.95,200000000.00,300000000.00,500000000.00
Jan 04 2029,DOT,2275741466.98,2275741466.98,1275741466.98,200000000.00,300000000.00,500000000.00
Dec 31 2028,DOT,2273391101.40,2273391101.40,1273391101.40,200000000.00,300000000.00,500000000.00
Dec 27 2028,DOT,2271040735.82,2271040735.82,1271040735.82,200000000.00,300000000.00,500000000.00
Dec 22 2028,DOT,2268102778.85,2268102778.85,1268102778.85,200000000.00,300000000.00,500000000.00
Dec 18 2028,DOT,2265752413.27,2265752413.27,1265752413.27,200000000.00,300000000.00,500000000.00
Dec 14 2028,DOT,2263402047.69,2263402047.69,1263402047.69,200000000.00,300000000.00,500000000.00
Dec 09 2028,DOT,2260464090.72,2260464090.72,1260464090.72,200000000.00,300000000.00,500000000.00
Dec 05 2028,DOT,2258113725.14,2258113725.14,1258113725.14,200000000.00,300000000.00,500000000.00
Dec 01 2028,DOT,2255763359.56,2255763359.56,1255763359.56,200000000.00,300000000.00,500000000.00
Nov 26 2028,DOT,2252825402.59,2252825402.59,1252825402.59,200000000.00,300000000.00,500000000.00
Nov 22 2028,DOT,2250475037.01,2250475037.01,1250475037.01,200000000.00,300000000.00,500000000.00
Nov 18 2028,DOT,2248124671.44,2248124671.44,1248124671.44,200000000.00,300000000.00,500000000.00
Nov 13 2028,DOT,2245186714.46,2245186714.46,1245186714.46,200000000.00,300000000.00,500000000.00
Nov 09 2028,DOT,2242836348.88,2242836348.88,1242836348.88,200000000.00,300000000.00,500000000.00
Nov 05 2028,DOT,2240485983.31,2240485983.31,1240485983.31,200000000.00,300000000.00,500000000.00
Oct 31 2028,DOT,2237548026.33,2237548026.33,1237548026.33,200000000.00,300000000.00,500000000.00
Oct 27 2028,DOT,2235197660.76,2235197660.76,1235197660.76,200000000.00,300000000.00,500000000.00
Oct 23 2028,DOT,2232847295.18,2232847295.18,1232847295.18,200000000.00,300000000.00,500000000.00
Oct 18 2028,DOT,2229909338.21,2229909338.21,1229909338.21,200000000.00,300000000.00,500000000.00
Oct 14 2028,DOT,2227558972.63,2227558972.63,1227558972.63,200000000.00,300000000.00,500000000.00
Oct 10 2028,DOT,2225208607.05,2225208607.05,1225208607.05,200000000.00,300000000.00,500000000.00
Oct 05 2028,DOT,2222270650.08,2222270650.08,1222270650.08,200000000.00,300000000.00,500000000.00
Oct 01 2028,DOT,2219920284.50,2219920284.50,1219920284.50,200000000.00,300000000.00,500000000.00
Sep 27 2028,DOT,2217569918.92,2217569918.92,1217569918.92,200000000.00,300000000.00,500000000.00
Sep 22 2028,DOT,2214631961.95,2214631961.95,1214631961.95,200000000.00,300000000.00,500000000.00
Sep 18 2028,DOT,2212281596.37,2212281596.37,1212281596.37,200000000.00,300000000.00,500000000.00
Sep 14 2028,DOT,2209931230.79,2209931230.79,1209931230.79,200000000.00,300000000.00,500000000.00
Sep 09 2028,DOT,2206993273.82,2206993273.82,1206993273.82,200000000.00,300000000.00,500000000.00
Sep 05 2028,DOT,2204642908.24,2204642908.24,1204642908.24,200000000.00,300000000.00,500000000.00
Aug 31 2028,DOT,2201704951.27,2201704951.27,1201704951.27,200000000.00,300000000.00,500000000.00
Aug 27 2028,DOT,2199354585.69,2199354585.69,1199354585.69,200000000.00,300000000.00,500000000.00
Aug 23 2028,DOT,2197004220.11,2197004220.11,1197004220.11,200000000.00,300000000.00,500000000.00
Aug 18 2028,DOT,2194066263.14,2194066263.14,1194066263.14,200000000.00,300000000.00,500000000.00
Aug 14 2028,DOT,2191715897.56,2191715897.56,1191715897.56,200000000.00,300000000.00,500000000.00
Aug 10 2028,DOT,2189365531.98,2189365531.98,1189365531.98,200000000.00,300000000.00,500000000.00
Aug 05 2028,DOT,2186427575.01,2186427575.01,1186427575.01,200000000.00,300000000.00,500000000.00
Aug 01 2028,DOT,2184077209.43,2184077209.43,1184077209.43,200000000.00,300000000.00,500000000.00
Jul 28 2028,DOT,2181726843.85,2181726843.85,1181726843.85,200000000.00,300000000.00,500000000.00
Jul 23 2028,DOT,2178788886.88,2178788886.88,1178788886.88,200000000.00,300000000.00,500000000.00
Jul 19 2028,DOT,2176438521.30,2176438521.30,1176438521.30,200000000.00,300000000.00,500000000.00
Jul 15 2028,DOT,2174088155.73,2174088155.73,1174088155.73,200000000.00,300000000.00,500000000.00
Jul 10 2028,DOT,2171150198.75,2171150198.75,1171150198.75,200000000.00,300000000.00,500000000.00
Jul 06 2028,DOT,2168799833.18,2168799833.18,1168799833.18,200000000.00,300000000.00,500000000.00
Jul 02 2028,DOT,2166449467.60,2166449467.60,1166449467.60,200000000.00,300000000.00,500000000.00
Jun 27 2028,DOT,2163511510.62,2163511510.62,1163511510.62,200000000.00,300000000.00,500000000.00
Jun 23 2028,DOT,2161161145.05,2161161145.05,1161161145.05,200000000.00,300000000.00,500000000.00
Jun 19 2028,DOT,2158810779.47,2158810779.47,1158810779.47,200000000.00,300000000.00,500000000.00
Jun 14 2028,DOT,2155872822.50,2155872822.50,1155872822.50,200000000.00,300000000.00,500000000.00
Jun 10 2028,DOT,2153522456.92,2153522456.92,1153522456.92,200000000.00,300000000.00,500000000.00
Jun 06 2028,DOT,2151172091.34,2151172091.34,1151172091.34,200000000.00,300000000.00,500000000.00
Jun 01 2028,DOT,2148234134.37,2148234134.37,1148234134.37,200000000.00,300000000.00,500000000.00
May 28 2028,DOT,2145883768.79,2145883768.79,1145883768.79,200000000.00,300000000.00,500000000.00
May 24 2028,DOT,2143640375.27,2143640375.27,1143640375.27,200000000.00,300000000.00,500000000.00
May 19 2028,DOT,2140969848.45,2140969848.45,1140969848.45,200000000.00,300000000.00,500000000.00
May 15 2028,DOT,2138833427.00,2138833427.00,1138833427.00,200000000.00,300000000.00,500000000.00
May 11 2028,DOT,2136697005.54,2136697005.54,1136697005.54,200000000.00,300000000.00,500000000.00
May 06 2028,DOT,2134026478.72,2134026478.72,1134026478.72,200000000.00,300000000.00,500000000.00
May 02 2028,DOT,2131890057.27,2131890057.27,1131890057.27,200000000.00,300000000.00,500000000.00
Apr 27 2028,DOT,2129219530.45,2129219530.45,1129219530.45,200000000.00,300000000.00,500000000.00
Apr 23 2028,DOT,2127083108.99,2127083108.99,1127083108.99,200000000.00,300000000.00,500000000.00
Apr 19 2028,DOT,2124946687.53,2124946687.53,1124946687.53,200000000.00,300000000.00,500000000.00
Apr 14 2028,DOT,2122276160.71,2122276160.71,1122276160.71,200000000.00,300000000.00,500000000.00
Apr 10 2028,DOT,2120139739.26,2120139739.26,1120139739.26,200000000.00,300000000.00,500000000.00
Apr 06 2028,DOT,2118003317.80,2118003317.80,1118003317.80,200000000.00,300000000.00,500000000.00
Apr 01 2028,DOT,2115332790.98,2115332790.98,1115332790.98,200000000.00,300000000.00,500000000.00
Mar 28 2028,DOT,2113196369.53,2113196369.53,1113196369.53,200000000.00,300000000.00,500000000.00
Mar 24 2028,DOT,2111059948.07,2111059948.07,1111059948.07,200000000.00,300000000.00,500000000.00
Mar 19 2028,DOT,2108389421.25,2108389421.25,1108389421.25,200000000.00,300000000.00,500000000.00
Mar 15 2028,DOT,2106252999.80,2106252999.80,1106252999.80,200000000.00,300000000.00,500000000.00
Mar 11 2028,DOT,2104116578.34,2104116578.34,1104116578.34,200000000.00,300000000.00,500000000.00
Mar 06 2028,DOT,2101446051.52,2101446051.52,1101446051.52,200000000.00,300000000.00,500000000.00
Mar 02 2028,DOT,2099309630.07,2099309630.07,1099309630.07,200000000.00,300000000.00,500000000.00
Feb 27 2028,DOT,2097173208.61,2097173208.61,1097173208.61,200000000.00,300000000.00,500000000.00
Feb 22 2028,DOT,2094502681.79,2094502681.79,1094502681.79,200000000.00,300000000.00,500000000.00
Feb 18 2028,DOT,2092366260.33,2092366260.33,1092366260.33,200000000.00,300000000.00,500000000.00
Feb 14 2028,DOT,2090229838.88,2090229838.88,1090229838.88,200000000.00,300000000.00,500000000.00
Feb 09 2028,DOT,2087559312.06,2087559312.06,1087559312.06,200000000.00,300000000.00,500000000.00
Feb 05 2028,DOT,2085422890.60,2085422890.60,1085422890.60,200000000.00,300000000.00,500000000.00
Feb 01 2028,DOT,2083286469.15,2083286469.15,1083286469.15,200000000.00,300000000.00,500000000.00
Jan 27 2028,DOT,2080615942.33,2080615942.33,1080615942.33,200000000.00,300000000.00,500000000.00
Jan 23 2028,DOT,2078479520.87,2078479520.87,1078479520.87,200000000.00,300000000.00,500000000.00
Jan 19 2028,DOT,2076343099.42,2076343099.42,1076343099.42,200000000.00,300000000.00,500000000.00
Jan 14 2028,DOT,2073672572.60,2073672572.60,1073672572.60,200000000.00,300000000.00,500000000.00
Jan 10 2028,DOT,2071536151.14,2071536151.14,1071536151.14,200000000.00,300000000.00,500000000.00
Jan 06 2028,DOT,2069399729.69,2069399729.69,1069399729.69,200000000.00,300000000.00,500000000.00
Jan 01 2028,DOT,2066729202.87,2066729202.87,1066729202.87,200000000.00,300000000.00,500000000.00
Dec 28 2027,DOT,2064592781.41,2064592781.41,1064592781.41,200000000.00,300000000.00,500000000.00
Dec 23 2027,DOT,2061922254.59,2061922254.59,1061922254.59,200000000.00,300000000.00,500000000.00
Dec 19 2027,DOT,2059785833.13,2059785833.13,1059785833.13,200000000.00,300000000.00,500000000.00
Dec 15 2027,DOT,2057649411.68,2057649411.68,1057649411.68,200000000.00,300000000.00,500000000.00
Dec 10 2027,DOT,2054978884.86,2054978884.86,1054978884.86,200000000.00,300000000.00,500000000.00
Dec 06 2027,DOT,2052842463.40,2052842463.40,1052842463.40,200000000.00,300000000.00,500000000.00
Dec 02 2027,DOT,2050706041.95,2050706041.95,1050706041.95,200000000.00,300000000.00,500000000.00
Nov 27 2027,DOT,2048035515.13,2048035515.13,1048035515.13,200000000.00,300000000.00,500000000.00
Nov 23 2027,DOT,2045899093.67,2045899093.67,1045899093.67,200000000.00,300000000.00,500000000.00
Nov 19 2027,DOT,2043762672.22,2043762672.22,1043762672.22,200000000.00,300000000.00,500000000.00
Nov 14 2027,DOT,2041092145.40,2041092145.40,1041092145.40,200000000.00,300000000.00,500000000.00
Nov 10 2027,DOT,2038955723.94,2038955723.94,1038955723.94,200000000.00,300000000.00,500000000.00
Nov 06 2027,DOT,2036819302.49,2036819302.49,1036819302.49,200000000.00,300000000.00,500000000.00
Nov 01 2027,DOT,2034148775.67,2034148775.67,1034148775.67,200000000.00,300000000.00,500000000.00
Oct 28 2027,DOT,2032012354.21,2032012354.21,1032012354.21,200000000.00,300000000.00,500000000.00
