Date,Symbol,Available Supply,Unlocked Supply,Network Inflation,Team,Protocol Treausury,Private Sale,MKT / Grants / Accerlerator Pool,Advisors,Community Fund,Ecosystem Rewards,IEO
Apr 02 2020,EGLD,0,11661212.97,1617879.30,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Mar 29 2020,EGLD,0,11637507.78,1594174.11,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Mar 25 2020,EGLD,0,11613802.59,1570468.92,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Mar 21 2020,EGLD,0,11590097.40,1546763.73,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Mar 16 2020,EGLD,0,11560465.91,1517132.24,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Mar 12 2020,EGLD,0,11536760.72,1493427.05,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Mar 08 2020,EGLD,0,11513055.53,1469721.86,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Mar 04 2020,EGLD,0,11489350.34,1446016.67,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Feb 29 2020,EGLD,0,11465645.15,1422311.48,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Feb 24 2020,EGLD,0,11436013.66,1392679.99,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Feb 20 2020,EGLD,0,11412308.47,1368974.80,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Feb 16 2020,EGLD,0,11388603.27,1345269.60,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Feb 12 2020,EGLD,0,11364898.08,1321564.41,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Feb 08 2020,EGLD,0,11341192.89,1297859.22,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Feb 03 2020,EGLD,0,11311561.40,1268227.73,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Jan 30 2020,EGLD,0,11287856.21,1244522.54,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Jan 26 2020,EGLD,0,11264151.02,1220817.35,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Jan 22 2020,EGLD,0,11240445.83,1197112.16,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Jan 18 2020,EGLD,0,11216740.64,1173406.97,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Jan 13 2020,EGLD,0,11187109.15,1143775.48,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Jan 09 2020,EGLD,0,11163403.96,1120070.29,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Jan 05 2020,EGLD,0,11139698.77,1096365.10,380000.00,0,1456667.00,1540000.00,0,266666.67,1400000.00,5000000.00
Jan 01 2020,EGLD,0,9156826.56,1072659.90,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Dec 28 2019,EGLD,0,9133121.37,1048954.71,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Dec 23 2019,EGLD,0,9103489.88,1019323.22,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Dec 19 2019,EGLD,0,9079784.69,995618.03,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Dec 15 2019,EGLD,0,9056079.50,971912.84,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Dec 11 2019,EGLD,0,9032374.31,948207.65,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Dec 07 2019,EGLD,0,9008669.12,924502.46,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Dec 02 2019,EGLD,0,8979037.63,894870.97,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Nov 28 2019,EGLD,0,8955332.44,871165.78,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Nov 24 2019,EGLD,0,8931627.25,847460.59,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Nov 20 2019,EGLD,0,8907922.06,823755.40,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Nov 16 2019,EGLD,0,8884216.86,800050.20,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Nov 11 2019,EGLD,0,8854585.38,770418.72,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Nov 07 2019,EGLD,0,8830880.18,746713.52,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Nov 03 2019,EGLD,0,8807174.99,723008.33,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Oct 30 2019,EGLD,0,8783469.80,699303.14,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Oct 25 2019,EGLD,0,8753838.31,669671.65,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Oct 21 2019,EGLD,0,8730133.12,645966.46,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Oct 17 2019,EGLD,0,8706427.93,622261.27,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Oct 13 2019,EGLD,0,8682722.74,598556.08,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Oct 09 2019,EGLD,0,8659017.55,574850.89,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Oct 04 2019,EGLD,0,8629386.06,545219.40,0,0,870833.33,1380000.00,0,133333.33,700000.00,5000000.00
Sep 30 2019,EGLD,0,8019847.54,521514.21,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Sep 26 2019,EGLD,0,7996142.35,497809.02,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Sep 22 2019,EGLD,0,7972437.16,474103.83,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Sep 18 2019,EGLD,0,7948731.96,450398.63,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Sep 13 2019,EGLD,0,7919100.47,420767.14,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Sep 09 2019,EGLD,0,7895395.28,397061.95,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Sep 05 2019,EGLD,0,7871690.09,373356.76,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Sep 01 2019,EGLD,0,7847984.90,349651.57,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Aug 28 2019,EGLD,0,7824279.71,325946.38,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Aug 23 2019,EGLD,0,7794648.22,296314.89,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Aug 19 2019,EGLD,0,7770943.03,272609.70,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Aug 15 2019,EGLD,0,7747237.84,248904.51,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Aug 11 2019,EGLD,0,7723532.65,225199.32,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Aug 07 2019,EGLD,0,7699827.46,201494.13,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Aug 02 2019,EGLD,0,7670195.97,171862.64,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Jul 29 2019,EGLD,0,7646490.78,148157.45,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Jul 25 2019,EGLD,0,7622785.58,124452.25,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Jul 21 2019,EGLD,0,7599080.39,100747.06,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Jul 17 2019,EGLD,0,7575375.20,77041.87,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Jul 12 2019,EGLD,0,7545743.71,47410.38,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Jul 08 2019,EGLD,0,7522038.52,23705.19,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
Jul 04 2019,EGLD,0,7498333.33,0,0,0,285000.00,1380000.00,0,133333.33,700000.00,5000000.00
