Date,Symbol,Available Supply,Unlocked Supply,Users,Founders & Team,Future team members,Community,Shareholders of Compound Inc.
May 23 2020,COMP,0,3598865.01,0,54851.01,372707.00,775000.00,2396307.00
May 21 2020,COMP,0,3595817.74,0,51803.74,372707.00,775000.00,2396307.00
May 20 2020,COMP,0,3594294.10,0,50280.10,372707.00,775000.00,2396307.00
May 18 2020,COMP,0,3591246.82,0,47232.82,372707.00,775000.00,2396307.00
May 16 2020,COMP,0,3588199.54,0,44185.54,372707.00,775000.00,2396307.00
May 14 2020,COMP,0,3585152.26,0,41138.26,372707.00,775000.00,2396307.00
May 12 2020,COMP,0,3582104.98,0,38090.98,372707.00,775000.00,2396307.00
May 11 2020,COMP,0,3580581.34,0,36567.34,372707.00,775000.00,2396307.00
May 09 2020,COMP,0,3577534.06,0,33520.06,372707.00,775000.00,2396307.00
May 07 2020,COMP,0,3574486.79,0,30472.79,372707.00,775000.00,2396307.00
May 05 2020,COMP,0,3571439.51,0,27425.51,372707.00,775000.00,2396307.00
May 03 2020,COMP,0,3568392.23,0,24378.23,372707.00,775000.00,2396307.00
May 01 2020,COMP,0,3565344.95,0,21330.95,372707.00,775000.00,2396307.00
Apr 30 2020,COMP,0,3563821.31,0,19807.31,372707.00,775000.00,2396307.00
Apr 28 2020,COMP,0,3560774.03,0,16760.03,372707.00,775000.00,2396307.00
Apr 26 2020,COMP,0,3557726.75,0,13712.75,372707.00,775000.00,2396307.00
Apr 24 2020,COMP,0,3554679.48,0,10665.48,372707.00,775000.00,2396307.00
Apr 22 2020,COMP,0,3551632.20,0,7618.20,372707.00,775000.00,2396307.00
Apr 21 2020,COMP,0,3550108.56,0,6094.56,372707.00,775000.00,2396307.00
Apr 19 2020,COMP,0,3547061.28,0,3047.28,372707.00,775000.00,2396307.00
Apr 17 2020,COMP,0,3544014.00,0,0,372707.00,775000.00,2396307.00
