Date,Symbol,Available Supply,Unlocked Supply,Liquidity Incentives,Team,Investors,Ecosystem Fund,Advisors,Liquidity Bootstrapping
Apr 06 2026,PENDLE,354606638.71,354606638.71,130775139.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 02 2026,PENDLE,354553954.14,354553954.14,130722455.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 29 2026,PENDLE,354500830.29,354500830.29,130669331.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 25 2026,PENDLE,354447560.00,354447560.00,130616061.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 21 2026,PENDLE,354393697.14,354393697.14,130562198.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 17 2026,PENDLE,354339684.43,354339684.43,130508185.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 13 2026,PENDLE,354285222.14,354285222.14,130453723.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 09 2026,PENDLE,354230457.29,354230457.29,130398958.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 05 2026,PENDLE,354175389.86,354175389.86,130343890.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 01 2026,PENDLE,354119862.57,354119862.57,130288363.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 26 2026,PENDLE,354078102.14,354078102.14,130246603.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 22 2026,PENDLE,354021957.43,354021957.43,130190458.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 18 2026,PENDLE,353965658.00,353965658.00,130134159.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 14 2026,PENDLE,353908732.29,353908732.29,130077233.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 10 2026,PENDLE,353851648.29,353851648.29,130020149.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 06 2026,PENDLE,353794089.43,353794089.43,129962590.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 02 2026,PENDLE,353736210.29,353736210.29,129904711.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 29 2026,PENDLE,353678010.86,353678010.86,129846511.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 25 2026,PENDLE,353619326.29,353619326.29,129787827.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 21 2026,PENDLE,353560480.00,353560480.00,129728981.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 17 2026,PENDLE,353500979.43,353500979.43,129669480.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 13 2026,PENDLE,353441313.29,353441313.29,129609814.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 09 2026,PENDLE,353381150.43,353381150.43,129549651.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 05 2026,PENDLE,353320653.00,353320653.00,129489154.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 01 2026,PENDLE,353259821.00,353259821.00,129428322.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 28 2025,PENDLE,353198481.57,353198481.57,129366982.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 24 2025,PENDLE,353136973.00,353136973.00,129305474.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 20 2025,PENDLE,353074780.43,353074780.43,129243281.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 16 2025,PENDLE,353012415.00,353012415.00,129180916.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 12 2025,PENDLE,352949531.00,352949531.00,129118032.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 08 2025,PENDLE,352886297.00,352886297.00,129054798.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 04 2025,PENDLE,352822713.00,352822713.00,128991214.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 30 2025,PENDLE,352758598.86,352758598.86,128927099.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 26 2025,PENDLE,352694308.00,352694308.00,128862809.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 26 2025,PENDLE,352694308.00,352694308.00,128862809.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 22 2025,PENDLE,352629302.29,352629302.29,128797803.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 18 2025,PENDLE,352564115.71,352564115.71,128732616.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 14 2025,PENDLE,352498386.57,352498386.57,128666887.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 10 2025,PENDLE,352432292.00,352432292.00,128600793.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 06 2025,PENDLE,352365832.00,352365832.00,128534333.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 02 2025,PENDLE,352298817.43,352298817.43,128467318.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 29 2025,PENDLE,352231618.00,352231618.00,128400119.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 26 2025,PENDLE,352180657.86,352180657.86,128349158.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 22 2025,PENDLE,352112711.00,352112711.00,128281212.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 18 2025,PENDLE,352044008.71,352044008.71,128212509.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 14 2025,PENDLE,351975115.43,351975115.43,128143616.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 10 2025,PENDLE,351905649.14,351905649.14,128074150.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 06 2025,PENDLE,351835796.29,351835796.29,128004297.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 02 2025,PENDLE,351765556.86,351765556.86,127934057.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 28 2025,PENDLE,351694732.00,351694732.00,127863233.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 24 2025,PENDLE,351623712.00,351623712.00,127792213.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 20 2025,PENDLE,351551901.71,351551901.71,127720402.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 16 2025,PENDLE,351479891.71,351479891.71,127648392.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 12 2025,PENDLE,351407282.57,351407282.57,127575783.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 08 2025,PENDLE,351334269.71,351334269.71,127502770.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 04 2025,PENDLE,351260853.14,351260853.14,127429354.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 31 2025,PENDLE,351186824.14,351186824.14,127355325.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 27 2025,PENDLE,351112591.00,351112591.00,127281092.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 23 2025,PENDLE,351037532.14,351037532.14,127206033.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 19 2025,PENDLE,350962264.57,350962264.57,127130765.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 15 2025,PENDLE,350886370.86,350886370.86,127054871.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 11 2025,PENDLE,350810055.14,350810055.14,126978556.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 07 2025,PENDLE,350733317.43,350733317.43,126901818.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 03 2025,PENDLE,350655939.86,350655939.86,126824440.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 30 2025,PENDLE,350578349.00,350578349.00,126746850.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 26 2025,PENDLE,350499894.71,350499894.71,126668395.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 22 2025,PENDLE,350421222.29,350421222.29,126589723.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 18 2025,PENDLE,350341895.43,350341895.43,126510396.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 14 2025,PENDLE,350262127.43,350262127.43,126430628.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 10 2025,PENDLE,350181918.29,350181918.29,126350419.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 06 2025,PENDLE,350101040.14,350101040.14,126269541.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 02 2025,PENDLE,350019939.00,350019939.00,126188440.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 29 2025,PENDLE,349958436.43,349958436.43,126126937.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 25 2025,PENDLE,349876433.00,349876433.00,126044934.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 21 2025,PENDLE,349793517.57,349793517.57,125962018.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 17 2025,PENDLE,349710371.57,349710371.57,125878872.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 13 2025,PENDLE,349626533.86,349626533.86,125795034.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 09 2025,PENDLE,349542230.14,349542230.14,125710731.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 05 2025,PENDLE,349457460.43,349457460.43,125625961.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 01 2025,PENDLE,349371983.14,349371983.14,125540484.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 28 2025,PENDLE,349286270.00,349286270.00,125454771.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 24 2025,PENDLE,349199603.71,349199603.71,125368104.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 20 2025,PENDLE,349112696.57,349112696.57,125281197.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 16 2025,PENDLE,349025066.86,349025066.86,125193567.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 12 2025,PENDLE,348936949.43,348936949.43,125105450.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 08 2025,PENDLE,348848344.29,348848344.29,125016845.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 04 2025,PENDLE,348759000.29,348759000.29,124927501.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 30 2025,PENDLE,348669410.00,348669410.00,124837911.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 26 2025,PENDLE,348578823.71,348578823.71,124747324.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 22 2025,PENDLE,348487985.43,348487985.43,124656486.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 18 2025,PENDLE,348396391.14,348396391.14,124564892.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 14 2025,PENDLE,348304287.43,348304287.43,124472788.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 10 2025,PENDLE,348211674.29,348211674.29,124380175.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 06 2025,PENDLE,348118288.86,348118288.86,124286789.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 02 2025,PENDLE,348024646.00,348024646.00,124193147.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 29 2025,PENDLE,347929960.86,347929960.86,124098461.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 25 2025,PENDLE,347835012.57,347835012.57,124003513.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 21 2025,PENDLE,347739274.86,347739274.86,123907775.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 17 2025,PENDLE,347643004.86,347643004.86,123811505.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 13 2025,PENDLE,347546202.57,347546202.57,123714703.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 09 2025,PENDLE,347448592.43,347448592.43,123617093.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 05 2025,PENDLE,347350713.00,347350713.00,123519214.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 01 2025,PENDLE,347251745.57,347251745.57,123420246.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 26 2025,PENDLE,347177520.00,347177520.00,123346021.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 22 2025,PENDLE,347077450.86,347077450.86,123245951.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 18 2025,PENDLE,346977103.71,346977103.71,123145604.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 14 2025,PENDLE,346875922.57,346875922.57,123044423.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 10 2025,PENDLE,346774178.29,346774178.29,122942679.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 06 2025,PENDLE,346671870.86,346671870.86,122840371.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 02 2025,PENDLE,346568710.57,346568710.57,122737211.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 29 2025,PENDLE,346465266.00,346465266.00,122633767.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 25 2025,PENDLE,346360670.57,346360670.57,122529171.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 21 2025,PENDLE,346255784.29,346255784.29,122424285.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 17 2025,PENDLE,346150025.43,346150025.43,122318526.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 13 2025,PENDLE,346043678.57,346043678.57,122212179.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 09 2025,PENDLE,345936743.71,345936743.71,122105244.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 05 2025,PENDLE,345828916.57,345828916.57,121997417.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 01 2025,PENDLE,345720792.00,345720792.00,121889293.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 28 2024,PENDLE,345611464.57,345611464.57,121779965.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 24 2024,PENDLE,345501833.29,345501833.29,121670334.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 20 2024,PENDLE,345391290.43,345391290.43,121559791.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 16 2024,PENDLE,345280132.71,345280132.71,121448633.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 12 2024,PENDLE,345168360.14,345168360.14,121336861.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 08 2024,PENDLE,345055655.43,345055655.43,121224156.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 04 2024,PENDLE,344942640.00,344942640.00,121111141.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 30 2024,PENDLE,344828367.43,344828367.43,120996868.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 26 2024,PENDLE,344713777.00,344713777.00,120882278.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 22 2024,PENDLE,344598233.00,344598233.00,120766734.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 18 2024,PENDLE,344482046.71,344482046.71,120650547.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 14 2024,PENDLE,344365218.14,344365218.14,120533719.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 10 2024,PENDLE,344247414.57,344247414.57,120415915.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 06 2024,PENDLE,344129286.00,344129286.00,120297787.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 02 2024,PENDLE,344009844.29,344009844.29,120178345.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 29 2024,PENDLE,343890070.29,343890070.29,120058571.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 26 2024,PENDLE,343799492.14,343799492.14,119967993.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 22 2024,PENDLE,343678385.57,343678385.57,119846886.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 18 2024,PENDLE,343556271.86,343556271.86,119724772.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 14 2024,PENDLE,343433479.00,343433479.00,119601980.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 10 2024,PENDLE,343310007.00,343310007.00,119478508.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 06 2024,PENDLE,343185505.14,343185505.14,119354006.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 02 2024,PENDLE,343060660.00,343060660.00,119229161.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 28 2024,PENDLE,342934426.29,342934426.29,119102927.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 24 2024,PENDLE,342807841.57,342807841.57,118976342.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 20 2024,PENDLE,342680203.86,342680203.86,118848704.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 16 2024,PENDLE,342551856.14,342551856.14,118720357.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 12 2024,PENDLE,342422798.43,342422798.43,118591299.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 08 2024,PENDLE,342292664.14,342292664.14,118461165.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 04 2024,PENDLE,342162171.00,342162171.00,118330672.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 31 2024,PENDLE,342030227.00,342030227.00,118198728.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 27 2024,PENDLE,341897916.00,341897916.00,118066417.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 23 2024,PENDLE,341764504.00,341764504.00,117933005.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 19 2024,PENDLE,341630350.29,341630350.29,117798851.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 15 2024,PENDLE,341495454.86,341495454.86,117663955.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 11 2024,PENDLE,341359434.00,341359434.00,117527935.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 07 2024,PENDLE,341223038.00,341223038.00,117391539.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 03 2024,PENDLE,341085124.86,341085124.86,117253625.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 30 2024,PENDLE,340946828.14,340946828.14,117115329.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 26 2024,PENDLE,340807380.71,340807380.71,116975881.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 22 2024,PENDLE,340667158.14,340667158.14,116835659.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 18 2024,PENDLE,340526160.43,340526160.43,116694661.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 14 2024,PENDLE,340383986.29,340383986.29,116552487.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 10 2024,PENDLE,340241420.00,340241420.00,116409921.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 06 2024,PENDLE,340097268.00,340097268.00,116265769.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 02 2024,PENDLE,339952715.29,339952715.29,116121216.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 28 2024,PENDLE,339806960.43,339806960.43,115975461.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 25 2024,PENDLE,339697238.86,339697238.86,115865739.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 21 2024,PENDLE,339549862.29,339549862.29,115718363.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 17 2024,PENDLE,339401666.29,339401666.29,115570167.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 13 2024,PENDLE,339252650.86,339252650.86,115421151.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 09 2024,PENDLE,339102392.57,339102392.57,115270893.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 05 2024,PENDLE,338951720.00,338951720.00,115120221.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 01 2024,PENDLE,338799370.86,338799370.86,114967871.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 28 2024,PENDLE,338646598.29,338646598.29,114815099.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 24 2024,PENDLE,338492555.43,338492555.43,114661056.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 20 2024,PENDLE,338337655.71,338337655.71,114506156.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 16 2024,PENDLE,338181899.14,338181899.14,114350400.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 12 2024,PENDLE,338024843.14,338024843.14,114193344.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 08 2024,PENDLE,337867354.00,337867354.00,114035855.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 04 2024,PENDLE,337708113.43,337708113.43,113876614.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 30 2024,PENDLE,337548430.14,337548430.14,113716931.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 26 2024,PENDLE,337387418.71,337387418.71,113555919.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 22 2024,PENDLE,337225511.57,337225511.57,113394012.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 18 2024,PENDLE,337062708.71,337062708.71,113231209.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 14 2024,PENDLE,336898548.14,336898548.14,113067049.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 10 2024,PENDLE,336733935.00,336733935.00,112902436.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 06 2024,PENDLE,336567491.00,336567491.00,112735992.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 02 2024,PENDLE,336400584.14,336400584.14,112569085.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 29 2024,PENDLE,0,336232288.71,112400789.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 25 2024,PENDLE,0,336063057.29,112231558.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 21 2024,PENDLE,0,335892889.86,112061390.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 17 2024,PENDLE,0,335721303.00,111889804.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 13 2024,PENDLE,0,335549243.00,111717744.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 09 2024,PENDLE,0,335375269.86,111543770.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 05 2024,PENDLE,0,335200812.86,111369313.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 01 2024,PENDLE,0,335024904.29,111193405.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 27 2024,PENDLE,0,334892483.71,111060984.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 23 2024,PENDLE,0,334714618.57,110883119.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 19 2024,PENDLE,0,334535764.29,110704265.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 15 2024,PENDLE,0,334355920.86,110524421.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 11 2024,PENDLE,0,334174577.00,110343078.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 07 2024,PENDLE,0,333992733.00,110161234.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 03 2024,PENDLE,0,333808866.71,109977367.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 30 2024,PENDLE,0,333624489.29,109792990.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 26 2024,PENDLE,0,333438578.43,109607079.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 22 2024,PENDLE,0,333251633.57,109420134.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 18 2024,PENDLE,0,333063654.71,109232155.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 14 2024,PENDLE,0,332874107.29,109042608.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 10 2024,PENDLE,0,332684037.00,108852538.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 06 2024,PENDLE,0,332491853.57,108660354.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 02 2024,PENDLE,0,332299135.71,108467636.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 29 2023,PENDLE,0,332104814.57,108273315.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 25 2023,PENDLE,0,331909412.57,108077913.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 21 2023,PENDLE,0,331712929.71,107881430.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 17 2023,PENDLE,0,331514808.00,107683309.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 13 2023,PENDLE,0,331316140.00,107484641.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 09 2023,PENDLE,0,331115262.29,107283763.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 05 2023,PENDLE,0,330913826.00,107082327.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 01 2023,PENDLE,0,330710714.00,106879215.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 27 2023,PENDLE,0,330506472.57,106674973.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 23 2023,PENDLE,0,330301101.71,106469602.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 19 2023,PENDLE,0,330094017.86,106262518.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 15 2023,PENDLE,0,329886363.00,106054864.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 11 2023,PENDLE,0,329676397.86,105844898.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
