Date,Symbol,Available Supply,Unlocked Supply,Mining Reserve,Team,Foundation Reserve,Private Sale,Seed Sale,Advisors,Strategic Sale,Binance Launchpad Sale
Sep 02 2023,CTSI,0,843324953.36,136182098.36,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Aug 30 2023,CTSI,0,842908494.34,135765639.34,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Aug 28 2023,CTSI,0,842630855.00,135488000.00,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Aug 25 2023,CTSI,0,842214395.98,135071540.98,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Aug 23 2023,CTSI,0,841936756.64,134793901.64,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Aug 21 2023,CTSI,0,841659117.30,134516262.30,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Aug 18 2023,CTSI,0,841242658.28,134099803.28,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Aug 16 2023,CTSI,0,840965018.93,133822163.93,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Aug 13 2023,CTSI,0,840548559.92,133405704.92,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Aug 11 2023,CTSI,0,840270920.57,133128065.57,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Aug 09 2023,CTSI,0,839993281.23,132850426.23,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Aug 06 2023,CTSI,0,839576822.21,132433967.21,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Aug 04 2023,CTSI,0,839299182.87,132156327.87,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Aug 01 2023,CTSI,0,838882723.85,131739868.85,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jul 30 2023,CTSI,0,838605084.51,131462229.51,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jul 28 2023,CTSI,0,838327445.16,131184590.16,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jul 25 2023,CTSI,0,837910986.15,130768131.15,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jul 23 2023,CTSI,0,837633346.80,130490491.80,107142855.00,402150000.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jul 20 2023,CTSI,0,835678551.79,130074032.79,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jul 18 2023,CTSI,0,835400912.44,129796393.44,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jul 16 2023,CTSI,0,835123273.10,129518754.10,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jul 13 2023,CTSI,0,834706814.08,129102295.08,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jul 11 2023,CTSI,0,834429174.74,128824655.74,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jul 08 2023,CTSI,0,834012715.72,128408196.72,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jul 06 2023,CTSI,0,833735076.38,128130557.38,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jul 04 2023,CTSI,0,833457437.03,127852918.03,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jul 01 2023,CTSI,0,833040978.02,127436459.02,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jun 29 2023,CTSI,0,832763338.67,127158819.67,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jun 26 2023,CTSI,0,832345354.16,126740835.16,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jun 24 2023,CTSI,0,832066189.33,126461670.33,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jun 22 2023,CTSI,0,831787024.49,126182505.49,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jun 19 2023,CTSI,0,831368277.24,125763758.24,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jun 17 2023,CTSI,0,831089112.41,125484593.41,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jun 14 2023,CTSI,0,830670365.15,125065846.15,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jun 12 2023,CTSI,0,830391200.32,124786681.32,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jun 10 2023,CTSI,0,830112035.48,124507516.48,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jun 07 2023,CTSI,0,829693288.23,124088769.23,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jun 05 2023,CTSI,0,829414123.40,123809604.40,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Jun 02 2023,CTSI,0,828995376.14,123390857.14,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
May 31 2023,CTSI,0,828716211.31,123111692.31,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
May 29 2023,CTSI,0,828437046.47,122832527.47,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
May 26 2023,CTSI,0,828018299.22,122413780.22,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
May 24 2023,CTSI,0,827739134.38,122134615.38,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
May 21 2023,CTSI,0,827320387.13,121715868.13,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
May 19 2023,CTSI,0,827041222.30,121436703.30,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
May 17 2023,CTSI,0,826762057.46,121157538.46,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
May 14 2023,CTSI,0,826343310.21,120738791.21,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
May 12 2023,CTSI,0,826064145.37,120459626.37,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
May 09 2023,CTSI,0,825645398.12,120040879.12,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
May 07 2023,CTSI,0,825366233.29,119761714.29,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
May 05 2023,CTSI,0,825087068.45,119482549.45,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
May 02 2023,CTSI,0,824668321.20,119063802.20,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Apr 30 2023,CTSI,0,824389156.36,118784637.36,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Apr 27 2023,CTSI,0,823970409.11,118365890.11,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Apr 25 2023,CTSI,0,823691244.27,118086725.27,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Apr 23 2023,CTSI,0,823412079.44,117807560.44,107142855.00,400611664.00,50000000.00,20000000.00,21150000.00,6700000.00,100000000.00
Apr 20 2023,CTSI,0,794470869.19,117388813.19,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Apr 18 2023,CTSI,0,794191704.35,117109648.35,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Apr 15 2023,CTSI,0,793772957.10,116690901.10,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Apr 13 2023,CTSI,0,793493792.26,116411736.26,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Apr 11 2023,CTSI,0,793214627.43,116132571.43,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Apr 08 2023,CTSI,0,792795880.18,115713824.18,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Apr 06 2023,CTSI,0,792516715.34,115434659.34,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Apr 03 2023,CTSI,0,792097968.09,115015912.09,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Apr 01 2023,CTSI,0,791818803.25,114736747.25,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Mar 30 2023,CTSI,0,791539638.42,114457582.42,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Mar 27 2023,CTSI,0,791120891.16,114038835.16,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Mar 25 2023,CTSI,0,790841726.33,113759670.33,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Mar 22 2023,CTSI,0,790422979.08,113340923.08,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Mar 20 2023,CTSI,0,790143814.24,113061758.24,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Mar 18 2023,CTSI,0,789864649.41,112782593.41,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Mar 15 2023,CTSI,0,789445902.15,112363846.15,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Mar 13 2023,CTSI,0,789166737.32,112084681.32,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Mar 10 2023,CTSI,0,788747990.07,111665934.07,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Mar 08 2023,CTSI,0,788468825.23,111386769.23,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Mar 06 2023,CTSI,0,788189660.40,111107604.40,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Mar 03 2023,CTSI,0,787770913.14,110688857.14,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Mar 01 2023,CTSI,0,787491748.31,110409692.31,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Feb 26 2023,CTSI,0,787073001.05,109990945.05,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Feb 24 2023,CTSI,0,786793836.22,109711780.22,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Feb 22 2023,CTSI,0,786514671.38,109432615.38,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Feb 19 2023,CTSI,0,786095924.13,109013868.13,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Feb 17 2023,CTSI,0,785816759.30,108734703.30,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Feb 14 2023,CTSI,0,785398012.04,108315956.04,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Feb 12 2023,CTSI,0,785118847.21,108036791.21,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Feb 10 2023,CTSI,0,784839682.37,107757626.37,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Feb 07 2023,CTSI,0,784420935.12,107338879.12,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Feb 05 2023,CTSI,0,784141770.29,107059714.29,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Feb 02 2023,CTSI,0,783723023.03,106640967.03,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Jan 31 2023,CTSI,0,783443858.20,106361802.20,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Jan 29 2023,CTSI,0,783164693.36,106082637.36,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Jan 29 2023,CTSI,0,783164693.36,106082637.36,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Jan 26 2023,CTSI,0,782745946.11,105663890.11,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Jan 24 2023,CTSI,0,782466781.27,105384725.27,85714283.00,399073331.00,44444442.00,20000000.00,21150000.00,6700000.00,100000000.00
Jan 21 2023,CTSI,0,754954143.02,104965978.02,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Jan 19 2023,CTSI,0,754674978.19,104686813.19,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Jan 17 2023,CTSI,0,754395813.35,104407648.35,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Jan 14 2023,CTSI,0,753977066.10,103988901.10,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Jan 12 2023,CTSI,0,753697901.26,103709736.26,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Jan 09 2023,CTSI,0,753279154.01,103290989.01,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Jan 07 2023,CTSI,0,752999989.18,103011824.18,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Jan 05 2023,CTSI,0,752720824.34,102732659.34,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Jan 02 2023,CTSI,0,752302077.09,102313912.09,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Dec 31 2022,CTSI,0,752022912.25,102034747.25,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Dec 28 2022,CTSI,0,751604165.00,101616000.00,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Dec 26 2022,CTSI,0,751326525.66,101338360.66,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Dec 24 2022,CTSI,0,751048886.31,101060721.31,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Dec 21 2022,CTSI,0,750632427.30,100644262.30,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Dec 19 2022,CTSI,0,750354787.95,100366622.95,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Dec 16 2022,CTSI,0,749938328.93,99950163.93,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Dec 14 2022,CTSI,0,749660689.59,99672524.59,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Dec 12 2022,CTSI,0,749383050.25,99394885.25,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Dec 09 2022,CTSI,0,748966591.23,98978426.23,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Dec 07 2022,CTSI,0,748688951.89,98700786.89,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Dec 04 2022,CTSI,0,748272492.87,98284327.87,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Dec 02 2022,CTSI,0,747994853.52,98006688.52,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Nov 30 2022,CTSI,0,747717214.18,97729049.18,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Nov 27 2022,CTSI,0,747300755.16,97312590.16,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Nov 25 2022,CTSI,0,747023115.82,97034950.82,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Nov 22 2022,CTSI,0,746606656.80,96618491.80,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Nov 20 2022,CTSI,0,746329017.46,96340852.46,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Nov 18 2022,CTSI,0,746051378.11,96063213.11,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Nov 15 2022,CTSI,0,745634919.10,95646754.10,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Nov 13 2022,CTSI,0,745357279.75,95369114.75,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Nov 10 2022,CTSI,0,744940820.74,94952655.74,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Nov 08 2022,CTSI,0,744663181.39,94675016.39,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Nov 06 2022,CTSI,0,744385542.05,94397377.05,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Nov 03 2022,CTSI,0,743969083.03,93980918.03,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Nov 01 2022,CTSI,0,743691443.69,93703278.69,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Oct 29 2022,CTSI,0,743274984.67,93286819.67,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Oct 27 2022,CTSI,0,742997345.33,93009180.33,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Oct 25 2022,CTSI,0,742719705.98,92731540.98,85714283.00,377534998.00,38888884.00,20000000.00,21150000.00,6700000.00,100000000.00
Oct 22 2022,CTSI,0,690923642.97,92315081.97,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Oct 20 2022,CTSI,0,690646003.62,92037442.62,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Oct 17 2022,CTSI,0,690229544.61,91620983.61,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Oct 15 2022,CTSI,0,689951905.26,91343344.26,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Oct 13 2022,CTSI,0,689674265.92,91065704.92,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Oct 10 2022,CTSI,0,689257806.90,90649245.90,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Oct 08 2022,CTSI,0,688980167.56,90371606.56,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Oct 05 2022,CTSI,0,688563708.54,89955147.54,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Oct 03 2022,CTSI,0,688286069.20,89677508.20,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Oct 01 2022,CTSI,0,688008429.85,89399868.85,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Sep 28 2022,CTSI,0,687591970.84,88983409.84,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Sep 26 2022,CTSI,0,687314331.49,88705770.49,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Sep 23 2022,CTSI,0,686897872.48,88289311.48,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Sep 21 2022,CTSI,0,686620233.13,88011672.13,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Sep 19 2022,CTSI,0,686342593.79,87734032.79,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Sep 16 2022,CTSI,0,685926134.77,87317573.77,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Sep 14 2022,CTSI,0,685648495.43,87039934.43,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Sep 11 2022,CTSI,0,685232036.41,86623475.41,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Sep 09 2022,CTSI,0,684954397.07,86345836.07,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Sep 07 2022,CTSI,0,684676757.72,86068196.72,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Sep 04 2022,CTSI,0,684260298.70,85651737.70,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Sep 02 2022,CTSI,0,683982659.36,85374098.36,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Aug 30 2022,CTSI,0,683566200.34,84957639.34,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Aug 28 2022,CTSI,0,683288561.00,84680000.00,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Aug 26 2022,CTSI,0,683010921.66,84402360.66,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Aug 23 2022,CTSI,0,682594462.64,83985901.64,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Aug 21 2022,CTSI,0,682316823.30,83708262.30,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Aug 18 2022,CTSI,0,681900364.28,83291803.28,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Aug 16 2022,CTSI,0,681622724.93,83014163.93,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Aug 14 2022,CTSI,0,681345085.59,82736524.59,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Aug 11 2022,CTSI,0,680928626.57,82320065.57,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Aug 09 2022,CTSI,0,680650987.23,82042426.23,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Aug 06 2022,CTSI,0,680234528.21,81625967.21,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Aug 04 2022,CTSI,0,679956888.87,81348327.87,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Aug 02 2022,CTSI,0,679679249.52,81070688.52,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Jul 30 2022,CTSI,0,679262790.51,80654229.51,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Jul 28 2022,CTSI,0,678985151.16,80376590.16,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Jul 25 2022,CTSI,0,678568692.15,79960131.15,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Jul 23 2022,CTSI,0,678291052.80,79682491.80,64285711.00,355996665.00,33333328.00,17142857.00,21150000.00,6700000.00,100000000.00
Jul 21 2022,CTSI,0,648062381.46,79404852.46,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jul 18 2022,CTSI,0,647645922.44,78988393.44,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jul 16 2022,CTSI,0,647368283.10,78710754.10,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jul 13 2022,CTSI,0,646951824.08,78294295.08,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jul 11 2022,CTSI,0,646674184.74,78016655.74,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jul 09 2022,CTSI,0,646396545.39,77739016.39,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jul 06 2022,CTSI,0,645980086.38,77322557.38,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jul 04 2022,CTSI,0,645702447.03,77044918.03,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jul 01 2022,CTSI,0,645285988.02,76628459.02,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jun 29 2022,CTSI,0,645008348.67,76350819.67,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jun 27 2022,CTSI,0,644729946.58,76072417.58,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jun 24 2022,CTSI,0,644311199.33,75653670.33,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jun 22 2022,CTSI,0,644032034.49,75374505.49,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jun 19 2022,CTSI,0,643613287.24,74955758.24,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jun 17 2022,CTSI,0,643334122.41,74676593.41,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jun 15 2022,CTSI,0,643054957.57,74397428.57,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jun 12 2022,CTSI,0,642636210.32,73978681.32,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jun 10 2022,CTSI,0,642357045.48,73699516.48,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jun 07 2022,CTSI,0,641938298.23,73280769.23,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jun 05 2022,CTSI,0,641659133.40,73001604.40,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Jun 03 2022,CTSI,0,641379968.56,72722439.56,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
May 31 2022,CTSI,0,640961221.31,72303692.31,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
May 29 2022,CTSI,0,640682056.47,72024527.47,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
May 26 2022,CTSI,0,640263309.22,71605780.22,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
May 24 2022,CTSI,0,639984144.38,71326615.38,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
May 22 2022,CTSI,0,639704979.55,71047450.55,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
May 19 2022,CTSI,0,639286232.30,70628703.30,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
May 17 2022,CTSI,0,639007067.46,70349538.46,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
