Date,Symbol,Available Supply,Unlocked Supply,Project Development,Node Emissions,Ecosystem Fund,Strategic Reserve,TGE & Liquidity Provision
Aug 29 2030,MYRIA,48557534246.58,48557534246.58,9500000000.00,16557534246.58,20000000000.00,1000000000.00,1500000000.00
Aug 18 2030,MYRIA,48540582191.78,48540582191.78,9500000000.00,16540582191.78,20000000000.00,1000000000.00,1500000000.00
Aug 06 2030,MYRIA,48522089041.10,48522089041.10,9500000000.00,16522089041.10,20000000000.00,1000000000.00,1500000000.00
Jul 26 2030,MYRIA,48505136986.30,48505136986.30,9500000000.00,16505136986.30,20000000000.00,1000000000.00,1500000000.00
Jul 15 2030,MYRIA,48488184931.51,48488184931.51,9500000000.00,16488184931.51,20000000000.00,1000000000.00,1500000000.00
Jul 04 2030,MYRIA,48471232876.71,48471232876.71,9500000000.00,16471232876.71,20000000000.00,1000000000.00,1500000000.00
Jun 22 2030,MYRIA,48452739726.03,48452739726.03,9500000000.00,16452739726.03,20000000000.00,1000000000.00,1500000000.00
Jun 11 2030,MYRIA,48435787671.23,48435787671.23,9500000000.00,16435787671.23,20000000000.00,1000000000.00,1500000000.00
May 31 2030,MYRIA,48418835616.44,48418835616.44,9500000000.00,16418835616.44,20000000000.00,1000000000.00,1500000000.00
May 20 2030,MYRIA,48401883561.65,48401883561.65,9500000000.00,16401883561.64,20000000000.00,1000000000.00,1500000000.00
May 09 2030,MYRIA,48384931506.85,48384931506.85,9500000000.00,16384931506.85,20000000000.00,1000000000.00,1500000000.00
Apr 27 2030,MYRIA,48366438356.17,48366438356.17,9500000000.00,16366438356.17,20000000000.00,1000000000.00,1500000000.00
Apr 16 2030,MYRIA,48349486301.37,48349486301.37,9500000000.00,16349486301.37,20000000000.00,1000000000.00,1500000000.00
Apr 05 2030,MYRIA,48332534246.58,48332534246.58,9500000000.00,16332534246.58,20000000000.00,1000000000.00,1500000000.00
Mar 25 2030,MYRIA,48315582191.78,48315582191.78,9500000000.00,16315582191.78,20000000000.00,1000000000.00,1500000000.00
Mar 13 2030,MYRIA,48297089041.10,48297089041.10,9500000000.00,16297089041.10,20000000000.00,1000000000.00,1500000000.00
Mar 02 2030,MYRIA,48280136986.30,48280136986.30,9500000000.00,16280136986.30,20000000000.00,1000000000.00,1500000000.00
Feb 19 2030,MYRIA,48263184931.51,48263184931.51,9500000000.00,16263184931.51,20000000000.00,1000000000.00,1500000000.00
Feb 08 2030,MYRIA,48246232876.71,48246232876.71,9500000000.00,16246232876.71,20000000000.00,1000000000.00,1500000000.00
Jan 28 2030,MYRIA,48229280821.92,48229280821.92,9500000000.00,16229280821.92,20000000000.00,1000000000.00,1500000000.00
Jan 16 2030,MYRIA,48210787671.23,48210787671.23,9500000000.00,16210787671.23,20000000000.00,1000000000.00,1500000000.00
Jan 05 2030,MYRIA,48193835616.44,48193835616.44,9500000000.00,16193835616.44,20000000000.00,1000000000.00,1500000000.00
Dec 25 2029,MYRIA,48176883561.65,48176883561.65,9500000000.00,16176883561.64,20000000000.00,1000000000.00,1500000000.00
Dec 14 2029,MYRIA,48159931506.85,48159931506.85,9500000000.00,16159931506.85,20000000000.00,1000000000.00,1500000000.00
Dec 02 2029,MYRIA,48141438356.17,48141438356.17,9500000000.00,16141438356.17,20000000000.00,1000000000.00,1500000000.00
Nov 21 2029,MYRIA,48124486301.37,48124486301.37,9500000000.00,16124486301.37,20000000000.00,1000000000.00,1500000000.00
Nov 10 2029,MYRIA,48107534246.58,48107534246.58,9500000000.00,16107534246.58,20000000000.00,1000000000.00,1500000000.00
Oct 30 2029,MYRIA,48090582191.78,48090582191.78,9500000000.00,16090582191.78,20000000000.00,1000000000.00,1500000000.00
Oct 19 2029,MYRIA,48073630136.99,48073630136.99,9500000000.00,16073630136.99,20000000000.00,1000000000.00,1500000000.00
Oct 07 2029,MYRIA,48055136986.30,48055136986.30,9500000000.00,16055136986.30,20000000000.00,1000000000.00,1500000000.00
Sep 26 2029,MYRIA,48038184931.51,48038184931.51,9500000000.00,16038184931.51,20000000000.00,1000000000.00,1500000000.00
Sep 15 2029,MYRIA,48021232876.71,48021232876.71,9500000000.00,16021232876.71,20000000000.00,1000000000.00,1500000000.00
Sep 04 2029,MYRIA,48004280821.92,48004280821.92,9500000000.00,16004280821.92,20000000000.00,1000000000.00,1500000000.00
Aug 23 2029,MYRIA,47985787671.23,47985787671.23,9500000000.00,15985787671.23,20000000000.00,1000000000.00,1500000000.00
Aug 12 2029,MYRIA,47968835616.44,47968835616.44,9500000000.00,15968835616.44,20000000000.00,1000000000.00,1500000000.00
Aug 01 2029,MYRIA,47951883561.65,47951883561.65,9500000000.00,15951883561.64,20000000000.00,1000000000.00,1500000000.00
Jul 21 2029,MYRIA,47934931506.85,47934931506.85,9500000000.00,15934931506.85,20000000000.00,1000000000.00,1500000000.00
Jul 10 2029,MYRIA,47917979452.06,47917979452.06,9500000000.00,15917979452.06,20000000000.00,1000000000.00,1500000000.00
Jun 28 2029,MYRIA,47899486301.37,47899486301.37,9500000000.00,15899486301.37,20000000000.00,1000000000.00,1500000000.00
Jun 17 2029,MYRIA,47882534246.58,47882534246.58,9500000000.00,15882534246.58,20000000000.00,1000000000.00,1500000000.00
Jun 06 2029,MYRIA,47865582191.78,47865582191.78,9500000000.00,15865582191.78,20000000000.00,1000000000.00,1500000000.00
May 26 2029,MYRIA,47848630136.99,47848630136.99,9500000000.00,15848630136.99,20000000000.00,1000000000.00,1500000000.00
May 14 2029,MYRIA,47830136986.30,47830136986.30,9500000000.00,15830136986.30,20000000000.00,1000000000.00,1500000000.00
May 03 2029,MYRIA,47813184931.51,47813184931.51,9500000000.00,15813184931.51,20000000000.00,1000000000.00,1500000000.00
Apr 22 2029,MYRIA,47796232876.71,47796232876.71,9500000000.00,15796232876.71,20000000000.00,1000000000.00,1500000000.00
Apr 11 2029,MYRIA,47779280821.92,47779280821.92,9500000000.00,15779280821.92,20000000000.00,1000000000.00,1500000000.00
Mar 31 2029,MYRIA,47762328767.12,47762328767.12,9500000000.00,15762328767.12,20000000000.00,1000000000.00,1500000000.00
Mar 19 2029,MYRIA,47737688098.50,47737688098.50,9500000000.00,15737688098.50,20000000000.00,1000000000.00,1500000000.00
Mar 08 2029,MYRIA,47703830369.36,47703830369.36,9500000000.00,15703830369.36,20000000000.00,1000000000.00,1500000000.00
Feb 25 2029,MYRIA,47669972640.22,47669972640.22,9500000000.00,15669972640.22,20000000000.00,1000000000.00,1500000000.00
Feb 14 2029,MYRIA,47636114911.08,47636114911.08,9500000000.00,15636114911.08,20000000000.00,1000000000.00,1500000000.00
Feb 02 2029,MYRIA,47599179206.57,47599179206.57,9500000000.00,15599179206.57,20000000000.00,1000000000.00,1500000000.00
Jan 22 2029,MYRIA,47565321477.43,47565321477.43,9500000000.00,15565321477.43,20000000000.00,1000000000.00,1500000000.00
Jan 11 2029,MYRIA,47531463748.29,47531463748.29,9500000000.00,15531463748.29,20000000000.00,1000000000.00,1500000000.00
Dec 31 2028,MYRIA,47497606019.15,47497606019.15,9500000000.00,15497606019.15,20000000000.00,1000000000.00,1500000000.00
Dec 20 2028,MYRIA,47463748290.01,47463748290.01,9500000000.00,15463748290.01,20000000000.00,1000000000.00,1500000000.00
Dec 08 2028,MYRIA,47426812585.50,47426812585.50,9500000000.00,15426812585.50,20000000000.00,1000000000.00,1500000000.00
Nov 27 2028,MYRIA,47392954856.36,47392954856.36,9500000000.00,15392954856.36,20000000000.00,1000000000.00,1500000000.00
Nov 16 2028,MYRIA,47359097127.22,47359097127.22,9500000000.00,15359097127.22,20000000000.00,1000000000.00,1500000000.00
Nov 05 2028,MYRIA,47325239398.09,47325239398.09,9500000000.00,15325239398.09,20000000000.00,1000000000.00,1500000000.00
Oct 24 2028,MYRIA,47288303693.57,47288303693.57,9500000000.00,15288303693.57,20000000000.00,1000000000.00,1500000000.00
Oct 13 2028,MYRIA,47254445964.43,47254445964.43,9500000000.00,15254445964.43,20000000000.00,1000000000.00,1500000000.00
Oct 02 2028,MYRIA,47220588235.30,47220588235.30,9500000000.00,15220588235.29,20000000000.00,1000000000.00,1500000000.00
Sep 21 2028,MYRIA,47186730506.16,47186730506.16,9500000000.00,15186730506.16,20000000000.00,1000000000.00,1500000000.00
Sep 10 2028,MYRIA,47152872777.02,47152872777.02,9500000000.00,15152872777.02,20000000000.00,1000000000.00,1500000000.00
Aug 29 2028,MYRIA,47115937072.50,47115937072.50,9500000000.00,15115937072.50,20000000000.00,1000000000.00,1500000000.00
Aug 18 2028,MYRIA,47082079343.37,47082079343.37,9500000000.00,15082079343.37,20000000000.00,1000000000.00,1500000000.00
Aug 07 2028,MYRIA,47048221614.23,47048221614.23,9500000000.00,15048221614.23,20000000000.00,1000000000.00,1500000000.00
Jul 27 2028,MYRIA,47014363885.09,47014363885.09,9500000000.00,15014363885.09,20000000000.00,1000000000.00,1500000000.00
Jul 15 2028,MYRIA,46977428180.58,46977428180.58,9500000000.00,14977428180.57,20000000000.00,1000000000.00,1500000000.00
Jul 04 2028,MYRIA,46943570451.44,46943570451.44,9500000000.00,14943570451.44,20000000000.00,1000000000.00,1500000000.00
Jun 23 2028,MYRIA,46909712722.30,46909712722.30,9500000000.00,14909712722.30,20000000000.00,1000000000.00,1500000000.00
Jun 12 2028,MYRIA,46875854993.16,46875854993.16,9500000000.00,14875854993.16,20000000000.00,1000000000.00,1500000000.00
Jun 01 2028,MYRIA,46841997264.02,46841997264.02,9500000000.00,14841997264.02,20000000000.00,1000000000.00,1500000000.00
May 20 2028,MYRIA,46805061559.51,46805061559.51,9500000000.00,14805061559.51,20000000000.00,1000000000.00,1500000000.00
May 09 2028,MYRIA,46771203830.37,46771203830.37,9500000000.00,14771203830.37,20000000000.00,1000000000.00,1500000000.00
Apr 28 2028,MYRIA,46737346101.23,46737346101.23,9500000000.00,14737346101.23,20000000000.00,1000000000.00,1500000000.00
Apr 17 2028,MYRIA,46703488372.09,46703488372.09,9500000000.00,14703488372.09,20000000000.00,1000000000.00,1500000000.00
Apr 05 2028,MYRIA,46666552667.58,46666552667.58,9500000000.00,14666552667.58,20000000000.00,1000000000.00,1500000000.00
Mar 25 2028,MYRIA,46632694938.44,46632694938.44,9500000000.00,14632694938.44,20000000000.00,1000000000.00,1500000000.00
Mar 14 2028,MYRIA,46598837209.30,46598837209.30,9500000000.00,14598837209.30,20000000000.00,1000000000.00,1500000000.00
Mar 03 2028,MYRIA,46564979480.17,46564979480.17,9500000000.00,14564979480.16,20000000000.00,1000000000.00,1500000000.00
Feb 21 2028,MYRIA,46531121751.03,46531121751.03,9500000000.00,14531121751.03,20000000000.00,1000000000.00,1500000000.00
Feb 09 2028,MYRIA,46494186046.51,46494186046.51,9500000000.00,14494186046.51,20000000000.00,1000000000.00,1500000000.00
Jan 29 2028,MYRIA,46460328317.37,46460328317.37,9500000000.00,14460328317.37,20000000000.00,1000000000.00,1500000000.00
Jan 18 2028,MYRIA,46426470588.24,46426470588.24,9500000000.00,14426470588.24,20000000000.00,1000000000.00,1500000000.00
Jan 07 2028,MYRIA,46392612859.10,46392612859.10,9500000000.00,14392612859.10,20000000000.00,1000000000.00,1500000000.00
Dec 26 2027,MYRIA,46355677154.58,46355677154.58,9500000000.00,14355677154.58,20000000000.00,1000000000.00,1500000000.00
Dec 15 2027,MYRIA,46321819425.45,46321819425.45,9500000000.00,14321819425.44,20000000000.00,1000000000.00,1500000000.00
Dec 04 2027,MYRIA,46287961696.31,46287961696.31,9500000000.00,14287961696.31,20000000000.00,1000000000.00,1500000000.00
Nov 23 2027,MYRIA,46254103967.17,46254103967.17,9500000000.00,14254103967.17,20000000000.00,1000000000.00,1500000000.00
Nov 12 2027,MYRIA,46220246238.03,46220246238.03,9500000000.00,14220246238.03,20000000000.00,1000000000.00,1500000000.00
Oct 31 2027,MYRIA,46183310533.52,46183310533.52,9500000000.00,14183310533.52,20000000000.00,1000000000.00,1500000000.00
Oct 20 2027,MYRIA,46149452804.38,46149452804.38,9500000000.00,14149452804.38,20000000000.00,1000000000.00,1500000000.00
Oct 09 2027,MYRIA,46115595075.24,46115595075.24,9500000000.00,14115595075.24,20000000000.00,1000000000.00,1500000000.00
Sep 28 2027,MYRIA,46081737346.10,46081737346.10,9500000000.00,14081737346.10,20000000000.00,1000000000.00,1500000000.00
Sep 16 2027,MYRIA,45999284872.25,45999284872.25,9454483230.66,14044801641.59,20000000000.00,1000000000.00,1500000000.00
Sep 05 2027,MYRIA,45893900791.30,45893900791.30,9382956878.85,14010943912.45,20000000000.00,1000000000.00,1500000000.00
Aug 25 2027,MYRIA,45788516710.35,45788516710.35,9311430527.04,13977086183.31,20000000000.00,1000000000.00,1500000000.00
Aug 14 2027,MYRIA,45683132629.40,45683132629.40,9239904175.22,13943228454.17,20000000000.00,1000000000.00,1500000000.00
Aug 03 2027,MYRIA,45577748548.44,45577748548.44,9168377823.41,13909370725.03,20000000000.00,1000000000.00,1500000000.00
Jul 22 2027,MYRIA,45462784096.50,45462784096.50,9090349075.98,13872435020.52,20000000000.00,1000000000.00,1500000000.00
Jul 11 2027,MYRIA,45357400015.54,45357400015.54,9018822724.16,13838577291.38,20000000000.00,1000000000.00,1500000000.00
Jun 30 2027,MYRIA,45252015934.59,45252015934.59,8947296372.35,13804719562.24,20000000000.00,1000000000.00,1500000000.00
Jun 19 2027,MYRIA,45146631853.64,45146631853.64,8875770020.53,13770861833.11,20000000000.00,1000000000.00,1500000000.00
Jun 07 2027,MYRIA,45031667401.69,45031667401.69,8797741273.10,13733926128.59,20000000000.00,1000000000.00,1500000000.00
May 27 2027,MYRIA,44926283320.74,44926283320.74,8726214921.29,13700068399.45,20000000000.00,1000000000.00,1500000000.00
May 16 2027,MYRIA,44820899239.79,44820899239.79,8654688569.47,13666210670.31,20000000000.00,1000000000.00,1500000000.00
May 05 2027,MYRIA,44715515158.84,44715515158.84,8583162217.66,13632352941.18,20000000000.00,1000000000.00,1500000000.00
Apr 24 2027,MYRIA,44610131077.88,44610131077.88,8511635865.85,13598495212.04,20000000000.00,1000000000.00,1500000000.00
Apr 12 2027,MYRIA,44495166625.94,44495166625.94,8433607118.41,13561559507.52,20000000000.00,1000000000.00,1500000000.00
Apr 01 2027,MYRIA,44389782544.98,44389782544.98,8362080766.60,13527701778.39,20000000000.00,1000000000.00,1500000000.00
Mar 21 2027,MYRIA,44278225647.66,44278225647.66,8290554414.78,13487671232.88,20000000000.00,1000000000.00,1500000000.00
Mar 10 2027,MYRIA,44138891076.67,44138891076.67,8219028062.97,13419863013.70,20000000000.00,1000000000.00,1500000000.00
Feb 26 2027,MYRIA,43986889726.50,43986889726.50,8140999315.54,13345890410.96,20000000000.00,1000000000.00,1500000000.00
Feb 15 2027,MYRIA,43847555155.51,43847555155.51,8069472963.72,13278082191.78,20000000000.00,1000000000.00,1500000000.00
Feb 04 2027,MYRIA,43708220584.51,43708220584.51,7997946611.91,13210273972.60,20000000000.00,1000000000.00,1500000000.00
Jan 24 2027,MYRIA,43568886013.52,43568886013.52,7926420260.10,13142465753.42,20000000000.00,1000000000.00,1500000000.00
Jan 13 2027,MYRIA,43429551442.53,43429551442.53,7854893908.28,13074657534.25,20000000000.00,1000000000.00,1500000000.00
Jan 01 2027,MYRIA,43277550092.36,43277550092.36,7776865160.85,13000684931.51,20000000000.00,1000000000.00,1500000000.00
Dec 21 2026,MYRIA,43138215521.36,43138215521.36,7705338809.04,12932876712.33,20000000000.00,1000000000.00,1500000000.00
Dec 10 2026,MYRIA,42998880950.37,42998880950.37,7633812457.22,12865068493.15,20000000000.00,1000000000.00,1500000000.00
Nov 29 2026,MYRIA,42859546379.38,42859546379.38,7562286105.41,12797260273.97,20000000000.00,1000000000.00,1500000000.00
Nov 17 2026,MYRIA,42707545029.21,42707545029.21,7484257357.97,12723287671.23,20000000000.00,1000000000.00,1500000000.00
Nov 06 2026,MYRIA,42568210458.22,42568210458.22,7412731006.16,12655479452.05,20000000000.00,1000000000.00,1500000000.00
Oct 26 2026,MYRIA,42428875887.22,42428875887.22,7341204654.35,12587671232.88,20000000000.00,1000000000.00,1500000000.00
Oct 15 2026,MYRIA,42289541316.23,42289541316.23,7269678302.53,12519863013.70,20000000000.00,1000000000.00,1500000000.00
Oct 04 2026,MYRIA,42150206745.24,42150206745.24,7198151950.72,12452054794.52,20000000000.00,1000000000.00,1500000000.00
Sep 22 2026,MYRIA,41998205395.07,41998205395.07,7120123203.29,12378082191.78,20000000000.00,1000000000.00,1500000000.00
Sep 11 2026,MYRIA,41858870824.08,41858870824.08,7048596851.47,12310273972.60,20000000000.00,1000000000.00,1500000000.00
Aug 31 2026,MYRIA,41719536253.08,41719536253.08,6977070499.66,12242465753.42,20000000000.00,1000000000.00,1500000000.00
Aug 20 2026,MYRIA,41580201682.09,41580201682.09,6905544147.84,12174657534.25,20000000000.00,1000000000.00,1500000000.00
Aug 08 2026,MYRIA,41428200331.92,41428200331.92,6827515400.41,12100684931.51,20000000000.00,1000000000.00,1500000000.00
Jul 28 2026,MYRIA,41288865760.93,41288865760.93,6755989048.60,12032876712.33,20000000000.00,1000000000.00,1500000000.00
Jul 17 2026,MYRIA,41149531189.93,41149531189.93,6684462696.78,11965068493.15,20000000000.00,1000000000.00,1500000000.00
Jul 06 2026,MYRIA,41010196618.94,41010196618.94,6612936344.97,11897260273.97,20000000000.00,1000000000.00,1500000000.00
Jun 25 2026,MYRIA,40870862047.95,40870862047.95,6541409993.16,11829452054.79,20000000000.00,1000000000.00,1500000000.00
Jun 13 2026,MYRIA,40718860697.78,40718860697.78,6463381245.72,11755479452.05,20000000000.00,1000000000.00,1500000000.00
Jun 02 2026,MYRIA,40579526126.79,40579526126.79,6391854893.91,11687671232.88,20000000000.00,1000000000.00,1500000000.00
May 22 2026,MYRIA,40440191555.79,40440191555.79,6320328542.09,11619863013.70,20000000000.00,1000000000.00,1500000000.00
May 11 2026,MYRIA,40300856984.80,40300856984.80,6248802190.28,11552054794.52,20000000000.00,1000000000.00,1500000000.00
Apr 29 2026,MYRIA,40148855634.63,40148855634.63,6170773442.85,11478082191.78,20000000000.00,1000000000.00,1500000000.00
Apr 18 2026,MYRIA,40009521063.64,40009521063.64,6099247091.03,11410273972.60,20000000000.00,1000000000.00,1500000000.00
Apr 07 2026,MYRIA,39870186492.65,39870186492.65,6027720739.22,11342465753.42,20000000000.00,1000000000.00,1500000000.00
Mar 27 2026,MYRIA,39730851921.65,39730851921.65,5956194387.41,11274657534.25,20000000000.00,1000000000.00,1500000000.00
Mar 16 2026,MYRIA,39480385963.80,39480385963.80,5884668035.59,11206849315.07,19888868613.14,1000000000.00,1500000000.00
Mar 04 2026,MYRIA,39137873664.72,39137873664.72,5806639288.16,11132876712.33,19698357664.23,1000000000.00,1500000000.00
Feb 21 2026,MYRIA,38823904057.23,38823904057.23,5735112936.35,11065068493.15,19523722627.74,1000000000.00,1500000000.00
Feb 10 2026,MYRIA,38509934449.75,38509934449.75,5663586584.53,10997260273.97,19349087591.24,1000000000.00,1500000000.00
Jan 30 2026,MYRIA,38195964842.26,38195964842.26,5592060232.72,10929452054.79,19174452554.75,1000000000.00,1500000000.00
Jan 18 2026,MYRIA,37853452543.18,37853452543.18,5514031485.28,10855479452.05,18983941605.84,1000000000.00,1500000000.00
Jan 07 2026,MYRIA,37539482935.69,37539482935.69,5442505133.47,10787671232.88,18809306569.34,1000000000.00,1500000000.00
Dec 27 2025,MYRIA,37225513328.20,37225513328.20,5370978781.66,10719863013.70,18634671532.85,1000000000.00,1500000000.00
Dec 16 2025,MYRIA,36911543720.71,36911543720.71,5299452429.84,10652054794.52,18460036496.35,1000000000.00,1500000000.00
Dec 05 2025,MYRIA,36597574113.23,36597574113.23,5227926078.03,10584246575.34,18285401459.85,1000000000.00,1500000000.00
Nov 23 2025,MYRIA,36255061814.15,36255061814.15,5149897330.60,10510273972.60,18094890510.95,1000000000.00,1500000000.00
Nov 12 2025,MYRIA,35941092206.66,35941092206.66,5078370978.78,10442465753.42,17920255474.45,1000000000.00,1500000000.00
Nov 01 2025,MYRIA,35627122599.17,35627122599.17,5006844626.97,10374657534.25,17745620437.96,1000000000.00,1500000000.00
Oct 21 2025,MYRIA,35313152991.68,35313152991.68,4935318275.15,10306849315.07,17570985401.46,1000000000.00,1500000000.00
Oct 09 2025,MYRIA,34970640692.60,34970640692.60,4857289527.72,10232876712.33,17380474452.56,1000000000.00,1500000000.00
Sep 28 2025,MYRIA,34656671085.12,34656671085.12,4785763175.91,10165068493.15,17205839416.06,1000000000.00,1500000000.00
Sep 17 2025,MYRIA,34342701477.63,34342701477.63,4714236824.09,10097260273.97,17031204379.56,1000000000.00,1500000000.00
Sep 06 2025,MYRIA,34028731870.14,34028731870.14,4642710472.28,10029452054.79,16856569343.07,1000000000.00,1500000000.00
Aug 26 2025,MYRIA,33714762262.65,33714762262.65,4571184120.47,9961643835.62,16681934306.57,1000000000.00,1500000000.00
Aug 14 2025,MYRIA,33372249963.57,33372249963.57,4493155373.03,9887671232.88,16491423357.66,1000000000.00,1500000000.00
Aug 03 2025,MYRIA,33058280356.09,33058280356.09,4421629021.22,9819863013.70,16316788321.17,1000000000.00,1500000000.00
Jul 23 2025,MYRIA,32744310748.60,32744310748.60,4350102669.40,9752054794.52,16142153284.67,1000000000.00,1500000000.00
Jul 12 2025,MYRIA,32430341141.11,32430341141.11,4278576317.59,9684246575.34,15967518248.18,1000000000.00,1500000000.00
Jun 30 2025,MYRIA,32087828842.03,32087828842.03,4200547570.16,9610273972.60,15777007299.27,1000000000.00,1500000000.00
Jun 19 2025,MYRIA,31773859234.54,31773859234.54,4129021218.34,9542465753.42,15602372262.77,1000000000.00,1500000000.00
Jun 08 2025,MYRIA,31459889627.05,31459889627.05,4057494866.53,9474657534.25,15427737226.28,1000000000.00,1500000000.00
May 28 2025,MYRIA,31145920019.57,31145920019.57,3985968514.72,9406849315.07,15253102189.78,1000000000.00,1500000000.00
May 17 2025,MYRIA,30831950412.08,30831950412.08,3914442162.90,9339041095.89,15078467153.29,1000000000.00,1500000000.00
May 05 2025,MYRIA,30489438113.00,30489438113.00,3836413415.47,9265068493.15,14887956204.38,1000000000.00,1500000000.00
Apr 24 2025,MYRIA,30175468505.51,30175468505.51,3764887063.66,9197260273.97,14713321167.88,1000000000.00,1500000000.00
Apr 13 2025,MYRIA,29861498898.02,29861498898.02,3693360711.84,9129452054.79,14538686131.39,1000000000.00,1500000000.00
Apr 02 2025,MYRIA,29547529290.53,29547529290.53,3621834360.03,9061643835.62,14364051094.89,1000000000.00,1500000000.00
Mar 21 2025,MYRIA,29192721955.57,29192721955.57,3543805612.59,8975376196.99,14173540145.99,1000000000.00,1500000000.00
Mar 10 2025,MYRIA,28811129650.71,28811129650.71,3472279260.78,8839945280.44,13998905109.49,1000000000.00,1500000000.00
Feb 27 2025,MYRIA,28429537345.84,28429537345.84,3400752908.97,8704514363.89,13824270072.99,1000000000.00,1500000000.00
Feb 16 2025,MYRIA,28047945040.98,28047945040.98,3329226557.15,8569083447.33,13649635036.50,1000000000.00,1500000000.00
Feb 05 2025,MYRIA,27666352736.12,27666352736.12,3257700205.34,8433652530.78,13475000000.00,1000000000.00,1500000000.00
Jan 24 2025,MYRIA,27250070221.72,27250070221.72,3179671457.91,8285909712.72,13284489051.10,1000000000.00,1500000000.00
Jan 13 2025,MYRIA,26868477916.86,26868477916.86,3108145106.09,8150478796.17,13109854014.60,1000000000.00,1500000000.00
Jan 02 2025,MYRIA,26486885612.00,26486885612.00,3036618754.28,8015047879.62,12935218978.10,1000000000.00,1500000000.00
Dec 22 2024,MYRIA,26105293307.13,26105293307.13,2965092402.46,7879616963.06,12760583941.61,1000000000.00,1500000000.00
Dec 10 2024,MYRIA,25689010792.74,25689010792.74,2887063655.03,7731874145.01,12570072992.70,1000000000.00,1500000000.00
Nov 29 2024,MYRIA,25307418487.88,25307418487.88,2815537303.22,7596443228.45,12395437956.20,1000000000.00,1500000000.00
Nov 18 2024,MYRIA,24925826183.01,24925826183.01,2744010951.40,7461012311.90,12220802919.71,1000000000.00,1500000000.00
Nov 07 2024,MYRIA,24544233878.15,24544233878.15,2672484599.59,7325581395.35,12046167883.21,1000000000.00,1500000000.00
Oct 27 2024,MYRIA,24162641573.29,24162641573.29,2600958247.78,7190150478.80,11871532846.72,1000000000.00,1500000000.00
Oct 15 2024,MYRIA,23746359058.89,23746359058.89,2522929500.34,7042407660.74,11681021897.81,1000000000.00,1500000000.00
Oct 04 2024,MYRIA,23364766754.03,23364766754.03,2451403148.53,6906976744.19,11506386861.31,1000000000.00,1500000000.00
Sep 23 2024,MYRIA,22983174449.17,22983174449.17,2379876796.71,6771545827.63,11331751824.82,1000000000.00,1500000000.00
Sep 12 2024,MYRIA,22601582144.30,22601582144.30,2308350444.90,6636114911.08,11157116788.32,1000000000.00,1500000000.00
Aug 31 2024,MYRIA,22185299629.91,22185299629.91,2230321697.47,6488372093.02,10966605839.42,1000000000.00,1500000000.00
Aug 20 2024,MYRIA,21803707325.04,21803707325.04,2158795345.65,6352941176.47,10791970802.92,1000000000.00,1500000000.00
Aug 09 2024,MYRIA,21422115020.18,21422115020.18,2087268993.84,6217510259.92,10617335766.42,1000000000.00,1500000000.00
Jul 29 2024,MYRIA,21040522715.32,21040522715.32,2015742642.03,6082079343.37,10442700729.93,1000000000.00,1500000000.00
Jul 18 2024,MYRIA,20658930410.46,20658930410.46,1944216290.21,5946648426.81,10268065693.43,1000000000.00,1500000000.00
Jul 06 2024,MYRIA,20242647896.06,20242647896.06,1866187542.78,5798905608.76,10077554744.53,1000000000.00,1500000000.00
Jun 25 2024,MYRIA,19861055591.20,19861055591.20,1794661190.97,5663474692.20,9902919708.03,1000000000.00,1500000000.00
Jun 14 2024,MYRIA,19479463286.33,19479463286.33,1723134839.15,5528043775.65,9728284671.53,1000000000.00,1500000000.00
Jun 03 2024,MYRIA,19097870981.47,19097870981.47,1651608487.34,5392612859.10,9553649635.04,1000000000.00,1500000000.00
May 22 2024,MYRIA,18681588467.08,18681588467.08,1573579739.90,5244870041.04,9363138686.13,1000000000.00,1500000000.00
May 11 2024,MYRIA,18299996162.21,18299996162.21,1502053388.09,5109439124.49,9188503649.64,1000000000.00,1500000000.00
Apr 30 2024,MYRIA,17918403857.35,17918403857.35,1430527036.28,4974008207.93,9013868613.14,1000000000.00,1500000000.00
Apr 19 2024,MYRIA,17536811552.49,17536811552.49,1359000684.46,4838577291.38,8839233576.64,1000000000.00,1500000000.00
Apr 08 2024,MYRIA,17155219247.62,17155219247.62,1287474332.65,4703146374.83,8664598540.15,1000000000.00,1500000000.00
Mar 27 2024,MYRIA,0,16738936733.23,1209445585.22,4555403556.77,8474087591.24,1000000000.00,1500000000.00
Mar 16 2024,MYRIA,0,16357344428.37,1137919233.40,4419972640.22,8299452554.74,1000000000.00,1500000000.00
Mar 05 2024,MYRIA,0,15975752123.50,1066392881.59,4284541723.67,8124817518.25,1000000000.00,1500000000.00
Feb 23 2024,MYRIA,0,15594159818.64,994866529.77,4149110807.11,7950182481.75,1000000000.00,1500000000.00
Feb 11 2024,MYRIA,0,15177877304.24,916837782.34,4001367989.06,7759671532.85,1000000000.00,1500000000.00
Jan 31 2024,MYRIA,0,14796284999.38,845311430.53,3865937072.50,7585036496.35,1000000000.00,1500000000.00
Jan 20 2024,MYRIA,0,14414692694.52,773785078.71,3730506155.95,7410401459.85,1000000000.00,1500000000.00
Jan 09 2024,MYRIA,0,14033100389.66,702258726.90,3595075239.40,7235766423.36,1000000000.00,1500000000.00
Dec 29 2023,MYRIA,0,13651508084.79,630732375.09,3459644322.85,7061131386.86,1000000000.00,1500000000.00
Dec 17 2023,MYRIA,0,13235225570.40,552703627.65,3311901504.79,6870620437.96,1000000000.00,1500000000.00
