Date,Symbol,Available Supply,Unlocked Supply,Transaction Mining,MetisLab Foundation,Founding Team,Advisors,Community Development,Airdrop,Liquidity Reserve,Strategic Round,Community Star,Private Round,Seed Investors,Angel Investors,Liquidity IDO
Nov 11 2022,METIS,0,5826276.97,1545338.97,265000.00,350000.00,96563.00,775000.00,475000.00,475000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Nov 06 2022,METIS,0,5821282.14,1540344.14,265000.00,350000.00,96563.00,775000.00,475000.00,475000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Nov 02 2022,METIS,0,5817286.28,1536348.28,265000.00,350000.00,96563.00,775000.00,475000.00,475000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Oct 29 2022,METIS,0,5813290.42,1532352.42,265000.00,350000.00,96563.00,775000.00,475000.00,475000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Oct 24 2022,METIS,0,5808295.59,1527357.59,265000.00,350000.00,96563.00,775000.00,475000.00,475000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Oct 20 2022,METIS,0,5804299.73,1523361.73,265000.00,350000.00,96563.00,775000.00,475000.00,475000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Oct 16 2022,METIS,0,5800303.87,1519365.87,265000.00,350000.00,96563.00,775000.00,475000.00,475000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Oct 11 2022,METIS,0,5720309.04,1514371.04,265000.00,350000.00,96563.00,750000.00,450000.00,450000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Oct 07 2022,METIS,0,5716313.17,1510375.17,265000.00,350000.00,96563.00,750000.00,450000.00,450000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Oct 03 2022,METIS,0,5712317.31,1506379.31,265000.00,350000.00,96563.00,750000.00,450000.00,450000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Sep 28 2022,METIS,0,5707322.48,1501384.48,265000.00,350000.00,96563.00,750000.00,450000.00,450000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Sep 24 2022,METIS,0,5703326.62,1497388.62,265000.00,350000.00,96563.00,750000.00,450000.00,450000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Sep 20 2022,METIS,0,5699330.76,1493392.76,265000.00,350000.00,96563.00,750000.00,450000.00,450000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Sep 15 2022,METIS,0,5694335.93,1488397.93,265000.00,350000.00,96563.00,750000.00,450000.00,450000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Sep 11 2022,METIS,0,5609193.34,1478255.34,265000.00,350000.00,96563.00,725000.00,425000.00,425000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Sep 07 2022,METIS,0,5592904.03,1461966.03,265000.00,350000.00,96563.00,725000.00,425000.00,425000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Sep 02 2022,METIS,0,5572542.38,1441604.38,265000.00,350000.00,96563.00,725000.00,425000.00,425000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Aug 29 2022,METIS,0,5556253.07,1425315.07,265000.00,350000.00,96563.00,725000.00,425000.00,425000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Aug 25 2022,METIS,0,5539963.75,1409025.75,265000.00,350000.00,96563.00,725000.00,425000.00,425000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Aug 20 2022,METIS,0,5519602.11,1388664.11,265000.00,350000.00,96563.00,725000.00,425000.00,425000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Aug 16 2022,METIS,0,5503312.79,1372374.79,265000.00,350000.00,96563.00,725000.00,425000.00,425000.00,150000.00,300000.00,700000.00,600000.00,64375.00,30000.00
Aug 12 2022,METIS,0,5249835.48,1356085.48,220000.00,262500.00,78750.00,700000.00,400000.00,400000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
Aug 07 2022,METIS,0,5229473.84,1335723.84,220000.00,262500.00,78750.00,700000.00,400000.00,400000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
Aug 03 2022,METIS,0,5213184.52,1319434.52,220000.00,262500.00,78750.00,700000.00,400000.00,400000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
Jul 30 2022,METIS,0,5196895.21,1303145.21,220000.00,262500.00,78750.00,700000.00,400000.00,400000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
Jul 25 2022,METIS,0,5176533.56,1282783.56,220000.00,262500.00,78750.00,700000.00,400000.00,400000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
Jul 21 2022,METIS,0,5160244.25,1266494.25,220000.00,262500.00,78750.00,700000.00,400000.00,400000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
Jul 17 2022,METIS,0,5143954.93,1250204.93,220000.00,262500.00,78750.00,700000.00,400000.00,400000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
Jul 12 2022,METIS,0,5048593.29,1229843.29,220000.00,262500.00,78750.00,675000.00,375000.00,375000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
Jul 08 2022,METIS,0,5032303.97,1213553.97,220000.00,262500.00,78750.00,675000.00,375000.00,375000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
Jul 04 2022,METIS,0,5016014.66,1197264.66,220000.00,262500.00,78750.00,675000.00,375000.00,375000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
Jun 29 2022,METIS,0,4995653.01,1176903.01,220000.00,262500.00,78750.00,675000.00,375000.00,375000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
Jun 25 2022,METIS,0,4979363.70,1160613.70,220000.00,262500.00,78750.00,675000.00,375000.00,375000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
Jun 21 2022,METIS,0,4963074.38,1144324.38,220000.00,262500.00,78750.00,675000.00,375000.00,375000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
Jun 16 2022,METIS,0,4942712.74,1123962.74,220000.00,262500.00,78750.00,675000.00,375000.00,375000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
Jun 12 2022,METIS,0,4851423.42,1107673.42,220000.00,262500.00,78750.00,650000.00,350000.00,350000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
Jun 08 2022,METIS,0,4835134.11,1091384.11,220000.00,262500.00,78750.00,650000.00,350000.00,350000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
Jun 03 2022,METIS,0,4814772.47,1071022.47,220000.00,262500.00,78750.00,650000.00,350000.00,350000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
May 30 2022,METIS,0,4798483.15,1054733.15,220000.00,262500.00,78750.00,650000.00,350000.00,350000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
May 25 2022,METIS,0,4778121.51,1034371.51,220000.00,262500.00,78750.00,650000.00,350000.00,350000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
May 21 2022,METIS,0,4761832.19,1018082.19,220000.00,262500.00,78750.00,650000.00,350000.00,350000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
May 17 2022,METIS,0,4745542.88,1001792.88,220000.00,262500.00,78750.00,650000.00,350000.00,350000.00,150000.00,300000.00,700000.00,600000.00,52500.00,30000.00
May 12 2022,METIS,0,4330494.23,981431.23,175000.00,175000.00,60938.00,625000.00,325000.00,325000.00,150000.00,300000.00,542500.00,600000.00,40625.00,30000.00
May 08 2022,METIS,0,4314204.92,965141.92,175000.00,175000.00,60938.00,625000.00,325000.00,325000.00,150000.00,300000.00,542500.00,600000.00,40625.00,30000.00
May 04 2022,METIS,0,4297915.60,948852.60,175000.00,175000.00,60938.00,625000.00,325000.00,325000.00,150000.00,300000.00,542500.00,600000.00,40625.00,30000.00
Apr 29 2022,METIS,0,4277553.96,928490.96,175000.00,175000.00,60938.00,625000.00,325000.00,325000.00,150000.00,300000.00,542500.00,600000.00,40625.00,30000.00
Apr 25 2022,METIS,0,4261264.64,912201.64,175000.00,175000.00,60938.00,625000.00,325000.00,325000.00,150000.00,300000.00,542500.00,600000.00,40625.00,30000.00
Apr 21 2022,METIS,0,4244975.33,895912.33,175000.00,175000.00,60938.00,625000.00,325000.00,325000.00,150000.00,300000.00,542500.00,600000.00,40625.00,30000.00
Apr 16 2022,METIS,0,4224613.68,875550.68,175000.00,175000.00,60938.00,625000.00,325000.00,325000.00,150000.00,300000.00,542500.00,600000.00,40625.00,30000.00
Apr 12 2022,METIS,0,3964574.37,859261.37,175000.00,175000.00,60938.00,600000.00,300000.00,300000.00,138750.00,277500.00,542500.00,465000.00,40625.00,30000.00
Apr 08 2022,METIS,0,3948285.05,842972.05,175000.00,175000.00,60938.00,600000.00,300000.00,300000.00,138750.00,277500.00,542500.00,465000.00,40625.00,30000.00
Apr 03 2022,METIS,0,3927923.41,822610.41,175000.00,175000.00,60938.00,600000.00,300000.00,300000.00,138750.00,277500.00,542500.00,465000.00,40625.00,30000.00
Mar 30 2022,METIS,0,3911634.10,806321.10,175000.00,175000.00,60938.00,600000.00,300000.00,300000.00,138750.00,277500.00,542500.00,465000.00,40625.00,30000.00
Mar 26 2022,METIS,0,3895344.78,790031.78,175000.00,175000.00,60938.00,600000.00,300000.00,300000.00,138750.00,277500.00,542500.00,465000.00,40625.00,30000.00
Mar 21 2022,METIS,0,3874983.14,769670.14,175000.00,175000.00,60938.00,600000.00,300000.00,300000.00,138750.00,277500.00,542500.00,465000.00,40625.00,30000.00
Mar 17 2022,METIS,0,3858693.82,753380.82,175000.00,175000.00,60938.00,600000.00,300000.00,300000.00,138750.00,277500.00,542500.00,465000.00,40625.00,30000.00
Mar 13 2022,METIS,0,3842404.51,737091.51,175000.00,175000.00,60938.00,600000.00,300000.00,300000.00,138750.00,277500.00,542500.00,465000.00,40625.00,30000.00
Mar 08 2022,METIS,0,3688292.86,716729.86,175000.00,175000.00,60938.00,550000.00,275000.00,275000.00,127500.00,255000.00,542500.00,465000.00,40625.00,30000.00
Mar 04 2022,METIS,0,3672003.55,700440.55,175000.00,175000.00,60938.00,550000.00,275000.00,275000.00,127500.00,255000.00,542500.00,465000.00,40625.00,30000.00
Feb 28 2022,METIS,0,3655714.23,684151.23,175000.00,175000.00,60938.00,550000.00,275000.00,275000.00,127500.00,255000.00,542500.00,465000.00,40625.00,30000.00
Feb 23 2022,METIS,0,3635352.59,663789.59,175000.00,175000.00,60938.00,550000.00,275000.00,275000.00,127500.00,255000.00,542500.00,465000.00,40625.00,30000.00
Feb 19 2022,METIS,0,3619063.27,647500.27,175000.00,175000.00,60938.00,550000.00,275000.00,275000.00,127500.00,255000.00,542500.00,465000.00,40625.00,30000.00
Feb 15 2022,METIS,0,3602773.96,631210.96,175000.00,175000.00,60938.00,550000.00,275000.00,275000.00,127500.00,255000.00,542500.00,465000.00,40625.00,30000.00
Feb 10 2022,METIS,0,3128974.32,610849.32,130000.00,87500.00,43125.00,500000.00,250000.00,250000.00,116250.00,232500.00,385000.00,465000.00,28750.00,30000.00
Feb 06 2022,METIS,0,3112685.00,594560.00,130000.00,87500.00,43125.00,500000.00,250000.00,250000.00,116250.00,232500.00,385000.00,465000.00,28750.00,30000.00
Feb 02 2022,METIS,0,3096395.68,578270.68,130000.00,87500.00,43125.00,500000.00,250000.00,250000.00,116250.00,232500.00,385000.00,465000.00,28750.00,30000.00
Jan 28 2022,METIS,0,3076034.04,557909.04,130000.00,87500.00,43125.00,500000.00,250000.00,250000.00,116250.00,232500.00,385000.00,465000.00,28750.00,30000.00
Jan 24 2022,METIS,0,3059744.73,541619.73,130000.00,87500.00,43125.00,500000.00,250000.00,250000.00,116250.00,232500.00,385000.00,465000.00,28750.00,30000.00
Jan 20 2022,METIS,0,3043455.41,525330.41,130000.00,87500.00,43125.00,500000.00,250000.00,250000.00,116250.00,232500.00,385000.00,465000.00,28750.00,30000.00
Jan 15 2022,METIS,0,3023093.77,504968.77,130000.00,87500.00,43125.00,500000.00,250000.00,250000.00,116250.00,232500.00,385000.00,465000.00,28750.00,30000.00
Jan 11 2022,METIS,0,2738054.45,488679.45,130000.00,87500.00,43125.00,450000.00,225000.00,225000.00,105000.00,210000.00,385000.00,330000.00,28750.00,30000.00
Jan 07 2022,METIS,0,2721765.14,472390.14,130000.00,87500.00,43125.00,450000.00,225000.00,225000.00,105000.00,210000.00,385000.00,330000.00,28750.00,30000.00
Jan 02 2022,METIS,0,2701403.49,452028.49,130000.00,87500.00,43125.00,450000.00,225000.00,225000.00,105000.00,210000.00,385000.00,330000.00,28750.00,30000.00
Dec 29 2021,METIS,0,2685114.18,435739.18,130000.00,87500.00,43125.00,450000.00,225000.00,225000.00,105000.00,210000.00,385000.00,330000.00,28750.00,30000.00
Dec 25 2021,METIS,0,2668824.86,419449.86,130000.00,87500.00,43125.00,450000.00,225000.00,225000.00,105000.00,210000.00,385000.00,330000.00,28750.00,30000.00
Dec 20 2021,METIS,0,2648463.22,399088.22,130000.00,87500.00,43125.00,450000.00,225000.00,225000.00,105000.00,210000.00,385000.00,330000.00,28750.00,30000.00
Dec 16 2021,METIS,0,2632173.90,382798.90,130000.00,87500.00,43125.00,450000.00,225000.00,225000.00,105000.00,210000.00,385000.00,330000.00,28750.00,30000.00
Dec 12 2021,METIS,0,2482134.59,366509.59,130000.00,87500.00,43125.00,400000.00,200000.00,200000.00,93750.00,187500.00,385000.00,330000.00,28750.00,30000.00
Dec 07 2021,METIS,0,2461772.95,346147.95,130000.00,87500.00,43125.00,400000.00,200000.00,200000.00,93750.00,187500.00,385000.00,330000.00,28750.00,30000.00
Dec 03 2021,METIS,0,2445483.63,329858.63,130000.00,87500.00,43125.00,400000.00,200000.00,200000.00,93750.00,187500.00,385000.00,330000.00,28750.00,30000.00
Nov 29 2021,METIS,0,2429194.32,313569.32,130000.00,87500.00,43125.00,400000.00,200000.00,200000.00,93750.00,187500.00,385000.00,330000.00,28750.00,30000.00
Nov 24 2021,METIS,0,2408832.67,293207.67,130000.00,87500.00,43125.00,400000.00,200000.00,200000.00,93750.00,187500.00,385000.00,330000.00,28750.00,30000.00
Nov 20 2021,METIS,0,2392543.36,276918.36,130000.00,87500.00,43125.00,400000.00,200000.00,200000.00,93750.00,187500.00,385000.00,330000.00,28750.00,30000.00
Nov 16 2021,METIS,0,2376254.04,260629.04,130000.00,87500.00,43125.00,400000.00,200000.00,200000.00,93750.00,187500.00,385000.00,330000.00,28750.00,30000.00
Nov 11 2021,METIS,0,1902455.40,240267.40,85000.00,0,25313.00,350000.00,175000.00,175000.00,82500.00,165000.00,227500.00,330000.00,16875.00,30000.00
Nov 07 2021,METIS,0,1886166.08,223978.08,85000.00,0,25313.00,350000.00,175000.00,175000.00,82500.00,165000.00,227500.00,330000.00,16875.00,30000.00
Nov 03 2021,METIS,0,1869876.77,207688.77,85000.00,0,25313.00,350000.00,175000.00,175000.00,82500.00,165000.00,227500.00,330000.00,16875.00,30000.00
Oct 29 2021,METIS,0,1849515.12,187327.12,85000.00,0,25313.00,350000.00,175000.00,175000.00,82500.00,165000.00,227500.00,330000.00,16875.00,30000.00
Oct 25 2021,METIS,0,1833225.81,171037.81,85000.00,0,25313.00,350000.00,175000.00,175000.00,82500.00,165000.00,227500.00,330000.00,16875.00,30000.00
Oct 21 2021,METIS,0,1816936.49,154748.49,85000.00,0,25313.00,350000.00,175000.00,175000.00,82500.00,165000.00,227500.00,330000.00,16875.00,30000.00
Oct 16 2021,METIS,0,1796574.85,134386.85,85000.00,0,25313.00,350000.00,175000.00,175000.00,82500.00,165000.00,227500.00,330000.00,16875.00,30000.00
Oct 12 2021,METIS,0,1511535.53,118097.53,85000.00,0,25313.00,300000.00,150000.00,150000.00,71250.00,142500.00,227500.00,195000.00,16875.00,30000.00
Oct 08 2021,METIS,0,1495246.22,101808.22,85000.00,0,25313.00,300000.00,150000.00,150000.00,71250.00,142500.00,227500.00,195000.00,16875.00,30000.00
Oct 03 2021,METIS,0,1474884.58,81446.58,85000.00,0,25313.00,300000.00,150000.00,150000.00,71250.00,142500.00,227500.00,195000.00,16875.00,30000.00
Sep 29 2021,METIS,0,1458595.26,65157.26,85000.00,0,25313.00,300000.00,150000.00,150000.00,71250.00,142500.00,227500.00,195000.00,16875.00,30000.00
Sep 25 2021,METIS,0,1442305.95,48867.95,85000.00,0,25313.00,300000.00,150000.00,150000.00,71250.00,142500.00,227500.00,195000.00,16875.00,30000.00
Sep 20 2021,METIS,0,1421944.30,28506.30,85000.00,0,25313.00,300000.00,150000.00,150000.00,71250.00,142500.00,227500.00,195000.00,16875.00,30000.00
Sep 16 2021,METIS,0,1405654.99,12216.99,85000.00,0,25313.00,300000.00,150000.00,150000.00,71250.00,142500.00,227500.00,195000.00,16875.00,30000.00
Sep 11 2021,METIS,0,1259688.00,0,85000.00,0,25313.00,250000.00,125000.00,125000.00,60000.00,120000.00,227500.00,195000.00,16875.00,30000.00
Sep 07 2021,METIS,0,1259688.00,0,85000.00,0,25313.00,250000.00,125000.00,125000.00,60000.00,120000.00,227500.00,195000.00,16875.00,30000.00
Sep 03 2021,METIS,0,1259688.00,0,85000.00,0,25313.00,250000.00,125000.00,125000.00,60000.00,120000.00,227500.00,195000.00,16875.00,30000.00
Aug 29 2021,METIS,0,1259688.00,0,85000.00,0,25313.00,250000.00,125000.00,125000.00,60000.00,120000.00,227500.00,195000.00,16875.00,30000.00
Aug 25 2021,METIS,0,1259688.00,0,85000.00,0,25313.00,250000.00,125000.00,125000.00,60000.00,120000.00,227500.00,195000.00,16875.00,30000.00
Aug 21 2021,METIS,0,1259688.00,0,85000.00,0,25313.00,250000.00,125000.00,125000.00,60000.00,120000.00,227500.00,195000.00,16875.00,30000.00
Aug 16 2021,METIS,0,1259688.00,0,85000.00,0,25313.00,250000.00,125000.00,125000.00,60000.00,120000.00,227500.00,195000.00,16875.00,30000.00
Aug 12 2021,METIS,0,893750.00,0,40000.00,0,7500.00,200000.00,100000.00,100000.00,48750.00,97500.00,70000.00,195000.00,5000.00,30000.00
Aug 08 2021,METIS,0,893750.00,0,40000.00,0,7500.00,200000.00,100000.00,100000.00,48750.00,97500.00,70000.00,195000.00,5000.00,30000.00
Aug 03 2021,METIS,0,893750.00,0,40000.00,0,7500.00,200000.00,100000.00,100000.00,48750.00,97500.00,70000.00,195000.00,5000.00,30000.00
Jul 30 2021,METIS,0,893750.00,0,40000.00,0,7500.00,200000.00,100000.00,100000.00,48750.00,97500.00,70000.00,195000.00,5000.00,30000.00
Jul 26 2021,METIS,0,893750.00,0,40000.00,0,7500.00,200000.00,100000.00,100000.00,48750.00,97500.00,70000.00,195000.00,5000.00,30000.00
Jul 21 2021,METIS,0,893750.00,0,40000.00,0,7500.00,200000.00,100000.00,100000.00,48750.00,97500.00,70000.00,195000.00,5000.00,30000.00
Jul 17 2021,METIS,0,893750.00,0,40000.00,0,7500.00,200000.00,100000.00,100000.00,48750.00,97500.00,70000.00,195000.00,5000.00,30000.00
Jul 13 2021,METIS,0,893750.00,0,40000.00,0,7500.00,200000.00,100000.00,100000.00,48750.00,97500.00,70000.00,195000.00,5000.00,30000.00
Jul 08 2021,METIS,0,625000.00,0,40000.00,0,7500.00,150000.00,75000.00,75000.00,37500.00,75000.00,70000.00,60000.00,5000.00,30000.00
Jul 04 2021,METIS,0,625000.00,0,40000.00,0,7500.00,150000.00,75000.00,75000.00,37500.00,75000.00,70000.00,60000.00,5000.00,30000.00
Jun 30 2021,METIS,0,625000.00,0,40000.00,0,7500.00,150000.00,75000.00,75000.00,37500.00,75000.00,70000.00,60000.00,5000.00,30000.00
Jun 25 2021,METIS,0,625000.00,0,40000.00,0,7500.00,150000.00,75000.00,75000.00,37500.00,75000.00,70000.00,60000.00,5000.00,30000.00
Jun 21 2021,METIS,0,625000.00,0,40000.00,0,7500.00,150000.00,75000.00,75000.00,37500.00,75000.00,70000.00,60000.00,5000.00,30000.00
Jun 17 2021,METIS,0,625000.00,0,40000.00,0,7500.00,150000.00,75000.00,75000.00,37500.00,75000.00,70000.00,60000.00,5000.00,30000.00
Jun 12 2021,METIS,0,491250.00,0,40000.00,0,7500.00,100000.00,50000.00,50000.00,26250.00,52500.00,70000.00,60000.00,5000.00,30000.00
Jun 08 2021,METIS,0,491250.00,0,40000.00,0,7500.00,100000.00,50000.00,50000.00,26250.00,52500.00,70000.00,60000.00,5000.00,30000.00
Jun 04 2021,METIS,0,491250.00,0,40000.00,0,7500.00,100000.00,50000.00,50000.00,26250.00,52500.00,70000.00,60000.00,5000.00,30000.00
May 30 2021,METIS,0,491250.00,0,40000.00,0,7500.00,100000.00,50000.00,50000.00,26250.00,52500.00,70000.00,60000.00,5000.00,30000.00
May 26 2021,METIS,0,491250.00,0,40000.00,0,7500.00,100000.00,50000.00,50000.00,26250.00,52500.00,70000.00,60000.00,5000.00,30000.00
May 22 2021,METIS,0,491250.00,0,40000.00,0,7500.00,100000.00,50000.00,50000.00,26250.00,52500.00,70000.00,60000.00,5000.00,30000.00
May 17 2021,METIS,0,491250.00,0,40000.00,0,7500.00,100000.00,50000.00,50000.00,26250.00,52500.00,70000.00,60000.00,5000.00,30000.00
May 13 2021,METIS,0,491250.00,0,40000.00,0,7500.00,100000.00,50000.00,50000.00,26250.00,52500.00,70000.00,60000.00,5000.00,30000.00
