Date,Symbol,Available Supply,Unlocked Supply,Community Treasury,Team/Investors/Advisors,LP Staking Reward,Early Airdrop
Jan 31 2022,UNI,0,594095890.41,219712328.77,204383561.64,20000000.00,150000000.00
Jan 29 2022,UNI,0,592731506.85,219005479.45,203726027.40,20000000.00,150000000.00
Jan 27 2022,UNI,0,591367123.29,218298630.14,203068493.15,20000000.00,150000000.00
Jan 26 2022,UNI,0,590684931.51,217945205.48,202739726.03,20000000.00,150000000.00
Jan 24 2022,UNI,0,589320547.95,217238356.16,202082191.78,20000000.00,150000000.00
Jan 22 2022,UNI,0,587956164.38,216531506.85,201424657.53,20000000.00,150000000.00
Jan 21 2022,UNI,0,587273972.60,216178082.19,201095890.41,20000000.00,150000000.00
Jan 19 2022,UNI,0,585909589.04,215471232.88,200438356.16,20000000.00,150000000.00
Jan 17 2022,UNI,0,584545205.48,214764383.56,199780821.92,20000000.00,150000000.00
Jan 15 2022,UNI,0,583180821.92,214057534.25,199123287.67,20000000.00,150000000.00
Jan 14 2022,UNI,0,582498630.14,213704109.59,198794520.55,20000000.00,150000000.00
Jan 12 2022,UNI,0,581134246.58,212997260.27,198136986.30,20000000.00,150000000.00
Jan 10 2022,UNI,0,579769863.01,212290410.96,197479452.05,20000000.00,150000000.00
Jan 08 2022,UNI,0,578405479.45,211583561.64,196821917.81,20000000.00,150000000.00
Jan 07 2022,UNI,0,577723287.67,211230136.99,196493150.68,20000000.00,150000000.00
Jan 05 2022,UNI,0,576358904.11,210523287.67,195835616.44,20000000.00,150000000.00
Jan 03 2022,UNI,0,574994520.55,209816438.36,195178082.19,20000000.00,150000000.00
Jan 01 2022,UNI,0,573630136.99,209109589.04,194520547.95,20000000.00,150000000.00
Dec 31 2021,UNI,0,572947945.21,208756164.38,194191780.82,20000000.00,150000000.00
Dec 29 2021,UNI,0,571583561.64,208049315.07,193534246.58,20000000.00,150000000.00
Dec 27 2021,UNI,0,570219178.08,207342465.75,192876712.33,20000000.00,150000000.00
Dec 25 2021,UNI,0,568854794.52,206635616.44,192219178.08,20000000.00,150000000.00
Dec 24 2021,UNI,0,568172602.74,206282191.78,191890410.96,20000000.00,150000000.00
Dec 22 2021,UNI,0,566808219.18,205575342.47,191232876.71,20000000.00,150000000.00
Dec 20 2021,UNI,0,565443835.62,204868493.15,190575342.47,20000000.00,150000000.00
Dec 18 2021,UNI,0,564079452.05,204161643.84,189917808.22,20000000.00,150000000.00
Dec 17 2021,UNI,0,563397260.27,203808219.18,189589041.10,20000000.00,150000000.00
Dec 15 2021,UNI,0,562032876.71,203101369.86,188931506.85,20000000.00,150000000.00
Dec 13 2021,UNI,0,560668493.15,202394520.55,188273972.60,20000000.00,150000000.00
Dec 11 2021,UNI,0,559304109.59,201687671.23,187616438.36,20000000.00,150000000.00
Dec 10 2021,UNI,0,558621917.81,201334246.58,187287671.23,20000000.00,150000000.00
Dec 08 2021,UNI,0,557257534.25,200627397.26,186630136.99,20000000.00,150000000.00
Dec 06 2021,UNI,0,555893150.68,199920547.95,185972602.74,20000000.00,150000000.00
Dec 04 2021,UNI,0,554528767.12,199213698.63,185315068.49,20000000.00,150000000.00
Dec 03 2021,UNI,0,553846575.34,198860273.97,184986301.37,20000000.00,150000000.00
Dec 01 2021,UNI,0,552482191.78,198153424.66,184328767.12,20000000.00,150000000.00
Nov 29 2021,UNI,0,551117808.22,197446575.34,183671232.88,20000000.00,150000000.00
Nov 27 2021,UNI,0,549753424.66,196739726.03,183013698.63,20000000.00,150000000.00
Nov 26 2021,UNI,0,549071232.88,196386301.37,182684931.51,20000000.00,150000000.00
Nov 24 2021,UNI,0,547706849.32,195679452.05,182027397.26,20000000.00,150000000.00
Nov 22 2021,UNI,0,546342465.75,194972602.74,181369863.01,20000000.00,150000000.00
Nov 21 2021,UNI,0,545660273.97,194619178.08,181041095.89,20000000.00,150000000.00
Nov 19 2021,UNI,0,544295890.41,193912328.77,180383561.64,20000000.00,150000000.00
Nov 17 2021,UNI,0,542931506.85,193205479.45,179726027.40,20000000.00,150000000.00
Nov 15 2021,UNI,0,541567123.29,192498630.14,179068493.15,20000000.00,150000000.00
Nov 14 2021,UNI,0,540884931.51,192145205.48,178739726.03,20000000.00,150000000.00
Nov 12 2021,UNI,0,539520547.95,191438356.16,178082191.78,20000000.00,150000000.00
Nov 10 2021,UNI,0,538156164.38,190731506.85,177424657.53,20000000.00,150000000.00
Nov 08 2021,UNI,0,536791780.82,190024657.53,176767123.29,20000000.00,150000000.00
Nov 07 2021,UNI,0,536109589.04,189671232.88,176438356.16,20000000.00,150000000.00
Nov 05 2021,UNI,0,534745205.48,188964383.56,175780821.92,20000000.00,150000000.00
Nov 03 2021,UNI,0,533380821.92,188257534.25,175123287.67,20000000.00,150000000.00
Nov 01 2021,UNI,0,532016438.36,187550684.93,174465753.42,20000000.00,150000000.00
Oct 31 2021,UNI,0,531334246.58,187197260.27,174136986.30,20000000.00,150000000.00
Oct 29 2021,UNI,0,529969863.01,186490410.96,173479452.05,20000000.00,150000000.00
Oct 27 2021,UNI,0,528605479.45,185783561.64,172821917.81,20000000.00,150000000.00
Oct 25 2021,UNI,0,527241095.89,185076712.33,172164383.56,20000000.00,150000000.00
Oct 24 2021,UNI,0,526558904.11,184723287.67,171835616.44,20000000.00,150000000.00
Oct 22 2021,UNI,0,525194520.55,184016438.36,171178082.19,20000000.00,150000000.00
Oct 20 2021,UNI,0,523830136.99,183309589.04,170520547.95,20000000.00,150000000.00
Oct 18 2021,UNI,0,522465753.42,182602739.73,169863013.70,20000000.00,150000000.00
Oct 17 2021,UNI,0,521783561.64,182249315.07,169534246.58,20000000.00,150000000.00
Oct 15 2021,UNI,0,520419178.08,181542465.75,168876712.33,20000000.00,150000000.00
Oct 13 2021,UNI,0,519054794.52,180835616.44,168219178.08,20000000.00,150000000.00
Oct 11 2021,UNI,0,517690410.96,180128767.12,167561643.84,20000000.00,150000000.00
Oct 10 2021,UNI,0,517008219.18,179775342.47,167232876.71,20000000.00,150000000.00
Oct 08 2021,UNI,0,515643835.62,179068493.15,166575342.47,20000000.00,150000000.00
Oct 06 2021,UNI,0,514279452.05,178361643.84,165917808.22,20000000.00,150000000.00
Oct 04 2021,UNI,0,512915068.49,177654794.52,165260273.97,20000000.00,150000000.00
Oct 03 2021,UNI,0,512232876.71,177301369.86,164931506.85,20000000.00,150000000.00
Oct 01 2021,UNI,0,510868493.15,176594520.55,164273972.60,20000000.00,150000000.00
Sep 29 2021,UNI,0,509504109.59,175887671.23,163616438.36,20000000.00,150000000.00
Sep 27 2021,UNI,0,508139726.03,175180821.92,162958904.11,20000000.00,150000000.00
Sep 26 2021,UNI,0,507457534.25,174827397.26,162630136.99,20000000.00,150000000.00
Sep 24 2021,UNI,0,506093150.68,174120547.95,161972602.74,20000000.00,150000000.00
Sep 22 2021,UNI,0,504728767.12,173413698.63,161315068.49,20000000.00,150000000.00
Sep 21 2021,UNI,0,504046575.34,173060273.97,160986301.37,20000000.00,150000000.00
Sep 19 2021,UNI,0,502682191.78,172353424.66,160328767.12,20000000.00,150000000.00
Sep 17 2021,UNI,0,501090410.96,171528767.12,159561643.84,20000000.00,150000000.00
Sep 15 2021,UNI,0,499271232.88,170586301.37,158684931.51,20000000.00,150000000.00
Sep 14 2021,UNI,0,498361643.84,170115068.49,158246575.34,20000000.00,150000000.00
Sep 12 2021,UNI,0,496542465.75,169172602.74,157369863.01,20000000.00,150000000.00
Sep 10 2021,UNI,0,494723287.67,168230136.99,156493150.68,20000000.00,150000000.00
Sep 08 2021,UNI,0,492904109.59,167287671.23,155616438.36,20000000.00,150000000.00
Sep 07 2021,UNI,0,491994520.55,166816438.36,155178082.19,20000000.00,150000000.00
Sep 05 2021,UNI,0,490175342.47,165873972.60,154301369.86,20000000.00,150000000.00
Sep 03 2021,UNI,0,488356164.38,164931506.85,153424657.53,20000000.00,150000000.00
Sep 01 2021,UNI,0,486536986.30,163989041.10,152547945.21,20000000.00,150000000.00
Aug 31 2021,UNI,0,485627397.26,163517808.22,152109589.04,20000000.00,150000000.00
Aug 29 2021,UNI,0,483808219.18,162575342.47,151232876.71,20000000.00,150000000.00
Aug 27 2021,UNI,0,481989041.10,161632876.71,150356164.38,20000000.00,150000000.00
Aug 25 2021,UNI,0,480169863.01,160690410.96,149479452.05,20000000.00,150000000.00
Aug 24 2021,UNI,0,479260273.97,160219178.08,149041095.89,20000000.00,150000000.00
Aug 22 2021,UNI,0,477441095.89,159276712.33,148164383.56,20000000.00,150000000.00
Aug 20 2021,UNI,0,475621917.81,158334246.58,147287671.23,20000000.00,150000000.00
Aug 18 2021,UNI,0,473802739.73,157391780.82,146410958.90,20000000.00,150000000.00
Aug 17 2021,UNI,0,472893150.68,156920547.95,145972602.74,20000000.00,150000000.00
Aug 15 2021,UNI,0,471073972.60,155978082.19,145095890.41,20000000.00,150000000.00
Aug 13 2021,UNI,0,469254794.52,155035616.44,144219178.08,20000000.00,150000000.00
Aug 11 2021,UNI,0,467435616.44,154093150.68,143342465.75,20000000.00,150000000.00
Aug 10 2021,UNI,0,466526027.40,153621917.81,142904109.59,20000000.00,150000000.00
Aug 08 2021,UNI,0,464706849.31,152679452.05,142027397.26,20000000.00,150000000.00
Aug 06 2021,UNI,0,462887671.23,151736986.30,141150684.93,20000000.00,150000000.00
Aug 04 2021,UNI,0,461068493.15,150794520.55,140273972.60,20000000.00,150000000.00
Aug 03 2021,UNI,0,460158904.11,150323287.67,139835616.44,20000000.00,150000000.00
Aug 01 2021,UNI,0,458339726.03,149380821.92,138958904.11,20000000.00,150000000.00
Jul 30 2021,UNI,0,456520547.95,148438356.16,138082191.78,20000000.00,150000000.00
Jul 28 2021,UNI,0,454701369.86,147495890.41,137205479.45,20000000.00,150000000.00
Jul 27 2021,UNI,0,453791780.82,147024657.53,136767123.29,20000000.00,150000000.00
Jul 25 2021,UNI,0,451972602.74,146082191.78,135890410.96,20000000.00,150000000.00
Jul 23 2021,UNI,0,450153424.66,145139726.03,135013698.63,20000000.00,150000000.00
Jul 22 2021,UNI,0,449243835.62,144668493.15,134575342.47,20000000.00,150000000.00
Jul 20 2021,UNI,0,447424657.53,143726027.40,133698630.14,20000000.00,150000000.00
Jul 18 2021,UNI,0,445605479.45,142783561.64,132821917.81,20000000.00,150000000.00
Jul 16 2021,UNI,0,443786301.37,141841095.89,131945205.48,20000000.00,150000000.00
Jul 15 2021,UNI,0,442876712.33,141369863.01,131506849.32,20000000.00,150000000.00
Jul 13 2021,UNI,0,441057534.25,140427397.26,130630136.99,20000000.00,150000000.00
Jul 11 2021,UNI,0,439238356.16,139484931.51,129753424.66,20000000.00,150000000.00
Jul 09 2021,UNI,0,437419178.08,138542465.75,128876712.33,20000000.00,150000000.00
Jul 08 2021,UNI,0,436509589.04,138071232.88,128438356.16,20000000.00,150000000.00
Jul 06 2021,UNI,0,434690410.96,137128767.12,127561643.84,20000000.00,150000000.00
Jul 04 2021,UNI,0,432871232.88,136186301.37,126684931.51,20000000.00,150000000.00
Jul 02 2021,UNI,0,431052054.79,135243835.62,125808219.18,20000000.00,150000000.00
Jul 01 2021,UNI,0,430142465.75,134772602.74,125369863.01,20000000.00,150000000.00
Jun 29 2021,UNI,0,428323287.67,133830136.99,124493150.68,20000000.00,150000000.00
Jun 27 2021,UNI,0,426504109.59,132887671.23,123616438.36,20000000.00,150000000.00
Jun 25 2021,UNI,0,424684931.51,131945205.48,122739726.03,20000000.00,150000000.00
Jun 24 2021,UNI,0,423775342.47,131473972.60,122301369.86,20000000.00,150000000.00
Jun 22 2021,UNI,0,421956164.38,130531506.85,121424657.53,20000000.00,150000000.00
Jun 20 2021,UNI,0,420136986.30,129589041.10,120547945.21,20000000.00,150000000.00
Jun 18 2021,UNI,0,418317808.22,128646575.34,119671232.88,20000000.00,150000000.00
Jun 17 2021,UNI,0,417408219.18,128175342.47,119232876.71,20000000.00,150000000.00
Jun 15 2021,UNI,0,415589041.10,127232876.71,118356164.38,20000000.00,150000000.00
Jun 13 2021,UNI,0,413769863.01,126290410.96,117479452.05,20000000.00,150000000.00
Jun 11 2021,UNI,0,411950684.93,125347945.21,116602739.73,20000000.00,150000000.00
Jun 10 2021,UNI,0,411041095.89,124876712.33,116164383.56,20000000.00,150000000.00
Jun 08 2021,UNI,0,409221917.81,123934246.57,115287671.23,20000000.00,150000000.00
Jun 06 2021,UNI,0,407402739.73,122991780.82,114410958.90,20000000.00,150000000.00
Jun 04 2021,UNI,0,405583561.64,122049315.07,113534246.58,20000000.00,150000000.00
Jun 03 2021,UNI,0,404673972.60,121578082.19,113095890.41,20000000.00,150000000.00
Jun 01 2021,UNI,0,402854794.52,120635616.44,112219178.08,20000000.00,150000000.00
May 30 2021,UNI,0,401035616.44,119693150.68,111342465.75,20000000.00,150000000.00
May 28 2021,UNI,0,399216438.36,118750684.93,110465753.42,20000000.00,150000000.00
May 27 2021,UNI,0,398306849.31,118279452.05,110027397.26,20000000.00,150000000.00
May 25 2021,UNI,0,396487671.23,117336986.30,109150684.93,20000000.00,150000000.00
May 23 2021,UNI,0,394668493.15,116394520.55,108273972.60,20000000.00,150000000.00
May 22 2021,UNI,0,393758904.11,115923287.67,107835616.44,20000000.00,150000000.00
May 20 2021,UNI,0,391939726.03,114980821.92,106958904.11,20000000.00,150000000.00
May 18 2021,UNI,0,390120547.94,114038356.16,106082191.78,20000000.00,150000000.00
May 16 2021,UNI,0,388301369.86,113095890.41,105205479.45,20000000.00,150000000.00
May 15 2021,UNI,0,387391780.82,112624657.53,104767123.29,20000000.00,150000000.00
May 13 2021,UNI,0,385572602.74,111682191.78,103890410.96,20000000.00,150000000.00
May 11 2021,UNI,0,383753424.66,110739726.03,103013698.63,20000000.00,150000000.00
May 09 2021,UNI,0,381934246.57,109797260.27,102136986.30,20000000.00,150000000.00
May 08 2021,UNI,0,381024657.53,109326027.40,101698630.14,20000000.00,150000000.00
May 06 2021,UNI,0,379205479.45,108383561.64,100821917.81,20000000.00,150000000.00
May 04 2021,UNI,0,377386301.37,107441095.89,99945205.48,20000000.00,150000000.00
May 02 2021,UNI,0,375567123.29,106498630.14,99068493.15,20000000.00,150000000.00
May 01 2021,UNI,0,374657534.25,106027397.26,98630136.99,20000000.00,150000000.00
Apr 29 2021,UNI,0,372838356.16,105084931.51,97753424.66,20000000.00,150000000.00
Apr 27 2021,UNI,0,371019178.08,104142465.75,96876712.33,20000000.00,150000000.00
Apr 25 2021,UNI,0,369200000.00,103200000.00,96000000.00,20000000.00,150000000.00
Apr 24 2021,UNI,0,368290410.96,102728767.12,95561643.84,20000000.00,150000000.00
Apr 22 2021,UNI,0,366471232.88,101786301.37,94684931.51,20000000.00,150000000.00
Apr 20 2021,UNI,0,364652054.79,100843835.62,93808219.18,20000000.00,150000000.00
Apr 18 2021,UNI,0,362832876.71,99901369.86,92931506.85,20000000.00,150000000.00
Apr 17 2021,UNI,0,361923287.67,99430136.99,92493150.68,20000000.00,150000000.00
Apr 15 2021,UNI,0,360104109.59,98487671.23,91616438.36,20000000.00,150000000.00
Apr 13 2021,UNI,0,358284931.51,97545205.48,90739726.03,20000000.00,150000000.00
Apr 11 2021,UNI,0,356465753.42,96602739.73,89863013.70,20000000.00,150000000.00
Apr 10 2021,UNI,0,355556164.38,96131506.85,89424657.53,20000000.00,150000000.00
Apr 08 2021,UNI,0,353736986.30,95189041.10,88547945.21,20000000.00,150000000.00
Apr 06 2021,UNI,0,351917808.22,94246575.34,87671232.88,20000000.00,150000000.00
Apr 04 2021,UNI,0,350098630.14,93304109.59,86794520.55,20000000.00,150000000.00
Apr 03 2021,UNI,0,349189041.10,92832876.71,86356164.38,20000000.00,150000000.00
Apr 01 2021,UNI,0,347369863.01,91890410.96,85479452.05,20000000.00,150000000.00
Mar 30 2021,UNI,0,345550684.93,90947945.20,84602739.73,20000000.00,150000000.00
Mar 28 2021,UNI,0,343731506.85,90005479.45,83726027.40,20000000.00,150000000.00
Mar 27 2021,UNI,0,342821917.81,89534246.57,83287671.23,20000000.00,150000000.00
Mar 25 2021,UNI,0,341002739.73,88591780.82,82410958.90,20000000.00,150000000.00
Mar 23 2021,UNI,0,339183561.64,87649315.07,81534246.58,20000000.00,150000000.00
Mar 21 2021,UNI,0,337364383.56,86706849.31,80657534.25,20000000.00,150000000.00
Mar 20 2021,UNI,0,336454794.52,86235616.44,80219178.08,20000000.00,150000000.00
Mar 18 2021,UNI,0,334635616.44,85293150.68,79342465.75,20000000.00,150000000.00
Mar 16 2021,UNI,0,332816438.36,84350684.93,78465753.42,20000000.00,150000000.00
Mar 15 2021,UNI,0,331906849.31,83879452.05,78027397.26,20000000.00,150000000.00
Mar 13 2021,UNI,0,330087671.23,82936986.30,77150684.93,20000000.00,150000000.00
Mar 11 2021,UNI,0,328268493.15,81994520.55,76273972.60,20000000.00,150000000.00
Mar 09 2021,UNI,0,326449315.07,81052054.79,75397260.27,20000000.00,150000000.00
Mar 08 2021,UNI,0,325539726.03,80580821.92,74958904.11,20000000.00,150000000.00
Mar 06 2021,UNI,0,323720547.94,79638356.16,74082191.78,20000000.00,150000000.00
Mar 04 2021,UNI,0,321901369.86,78695890.41,73205479.45,20000000.00,150000000.00
Mar 02 2021,UNI,0,320082191.78,77753424.66,72328767.12,20000000.00,150000000.00
Mar 01 2021,UNI,0,319172602.74,77282191.78,71890410.96,20000000.00,150000000.00
Feb 27 2021,UNI,0,317353424.66,76339726.03,71013698.63,20000000.00,150000000.00
Feb 25 2021,UNI,0,315534246.57,75397260.27,70136986.30,20000000.00,150000000.00
Feb 23 2021,UNI,0,313715068.49,74454794.52,69260273.97,20000000.00,150000000.00
Feb 22 2021,UNI,0,312805479.45,73983561.64,68821917.81,20000000.00,150000000.00
Feb 20 2021,UNI,0,310986301.37,73041095.89,67945205.48,20000000.00,150000000.00
Feb 18 2021,UNI,0,309167123.29,72098630.14,67068493.15,20000000.00,150000000.00
Feb 16 2021,UNI,0,307347945.20,71156164.38,66191780.82,20000000.00,150000000.00
Feb 15 2021,UNI,0,306438356.16,70684931.51,65753424.66,20000000.00,150000000.00
Feb 13 2021,UNI,0,304619178.08,69742465.75,64876712.33,20000000.00,150000000.00
Feb 11 2021,UNI,0,302800000.00,68800000.00,64000000.00,20000000.00,150000000.00
Feb 09 2021,UNI,0,300980821.92,67857534.25,63123287.67,20000000.00,150000000.00
Feb 08 2021,UNI,0,300071232.88,67386301.37,62684931.51,20000000.00,150000000.00
Feb 06 2021,UNI,0,298252054.79,66443835.62,61808219.18,20000000.00,150000000.00
Feb 04 2021,UNI,0,296432876.71,65501369.86,60931506.85,20000000.00,150000000.00
Feb 02 2021,UNI,0,294613698.63,64558904.11,60054794.52,20000000.00,150000000.00
Feb 01 2021,UNI,0,293704109.59,64087671.23,59616438.36,20000000.00,150000000.00
Jan 30 2021,UNI,0,291884931.51,63145205.48,58739726.03,20000000.00,150000000.00
Jan 28 2021,UNI,0,290065753.42,62202739.73,57863013.70,20000000.00,150000000.00
Jan 26 2021,UNI,0,288246575.34,61260273.97,56986301.37,20000000.00,150000000.00
Jan 25 2021,UNI,0,287336986.30,60789041.09,56547945.21,20000000.00,150000000.00
Jan 23 2021,UNI,0,285517808.22,59846575.34,55671232.88,20000000.00,150000000.00
Jan 21 2021,UNI,0,283698630.14,58904109.59,54794520.55,20000000.00,150000000.00
Jan 19 2021,UNI,0,281879452.05,57961643.83,53917808.22,20000000.00,150000000.00
Jan 18 2021,UNI,0,280969863.01,57490410.96,53479452.05,20000000.00,150000000.00
Jan 16 2021,UNI,0,279150684.93,56547945.20,52602739.73,20000000.00,150000000.00
Jan 14 2021,UNI,0,277331506.85,55605479.45,51726027.40,20000000.00,150000000.00
Jan 13 2021,UNI,0,276421917.81,55134246.57,51287671.23,20000000.00,150000000.00
Jan 11 2021,UNI,0,274602739.73,54191780.82,50410958.90,20000000.00,150000000.00
Jan 09 2021,UNI,0,272783561.64,53249315.07,49534246.58,20000000.00,150000000.00
Jan 07 2021,UNI,0,270964383.56,52306849.31,48657534.25,20000000.00,150000000.00
Jan 06 2021,UNI,0,270054794.52,51835616.44,48219178.08,20000000.00,150000000.00
Jan 04 2021,UNI,0,268235616.44,50893150.68,47342465.75,20000000.00,150000000.00
Jan 02 2021,UNI,0,266416438.36,49950684.93,46465753.42,20000000.00,150000000.00
Dec 31 2020,UNI,0,264597260.27,49008219.18,45589041.10,20000000.00,150000000.00
Dec 30 2020,UNI,0,263687671.23,48536986.30,45150684.93,20000000.00,150000000.00
Dec 28 2020,UNI,0,261868493.15,47594520.55,44273972.60,20000000.00,150000000.00
Dec 26 2020,UNI,0,260049315.07,46652054.79,43397260.27,20000000.00,150000000.00
Dec 24 2020,UNI,0,258230136.99,45709589.04,42520547.95,20000000.00,150000000.00
Dec 23 2020,UNI,0,257320547.94,45238356.16,42082191.78,20000000.00,150000000.00
Dec 21 2020,UNI,0,255501369.86,44295890.41,41205479.45,20000000.00,150000000.00
Dec 19 2020,UNI,0,253682191.78,43353424.66,40328767.12,20000000.00,150000000.00
Dec 17 2020,UNI,0,251863013.70,42410958.90,39452054.79,20000000.00,150000000.00
Dec 16 2020,UNI,0,250953424.66,41939726.03,39013698.63,20000000.00,150000000.00
Dec 14 2020,UNI,0,249134246.57,40997260.27,38136986.30,20000000.00,150000000.00
Dec 12 2020,UNI,0,247315068.49,40054794.52,37260273.97,20000000.00,150000000.00
Dec 10 2020,UNI,0,245495890.41,39112328.77,36383561.64,20000000.00,150000000.00
Dec 09 2020,UNI,0,244586301.37,38641095.89,35945205.48,20000000.00,150000000.00
Dec 07 2020,UNI,0,242767123.29,37698630.14,35068493.15,20000000.00,150000000.00
Dec 05 2020,UNI,0,240947945.20,36756164.38,34191780.82,20000000.00,150000000.00
Dec 03 2020,UNI,0,239128767.12,35813698.63,33315068.49,20000000.00,150000000.00
Dec 02 2020,UNI,0,238219178.08,35342465.75,32876712.33,20000000.00,150000000.00
Nov 30 2020,UNI,0,236400000.00,34400000.00,32000000.00,20000000.00,150000000.00
Nov 28 2020,UNI,0,234580821.92,33457534.25,31123287.67,20000000.00,150000000.00
Nov 26 2020,UNI,0,232761643.83,32515068.49,30246575.34,20000000.00,150000000.00
Nov 25 2020,UNI,0,231852054.79,32043835.62,29808219.18,20000000.00,150000000.00
Nov 23 2020,UNI,0,230032876.71,31101369.86,28931506.85,20000000.00,150000000.00
Nov 21 2020,UNI,0,228213698.63,30158904.11,28054794.52,20000000.00,150000000.00
Nov 19 2020,UNI,0,226394520.55,29216438.35,27178082.19,20000000.00,150000000.00
Nov 18 2020,UNI,0,225484931.51,28745205.48,26739726.03,20000000.00,150000000.00
Nov 16 2020,UNI,0,223332227.19,27802739.72,25863013.70,19666473.77,150000000.00
Nov 14 2020,UNI,0,220846382.44,26860273.97,24986301.37,18999807.10,150000000.00
Nov 13 2020,UNI,0,219603460.07,26389041.09,24547945.21,18666473.77,150000000.00
Nov 11 2020,UNI,0,217117615.32,25446575.34,23671232.88,17999807.10,150000000.00
Nov 09 2020,UNI,0,214631770.57,24504109.59,22794520.55,17333140.43,150000000.00
Nov 07 2020,UNI,0,212145925.82,23561643.83,21917808.22,16666473.77,150000000.00
Nov 06 2020,UNI,0,210903003.44,23090410.96,21479452.05,16333140.43,150000000.00
Nov 04 2020,UNI,0,208417158.70,22147945.20,20602739.73,15666473.77,150000000.00
Nov 02 2020,UNI,0,205931313.95,21205479.45,19726027.40,14999807.10,150000000.00
Oct 31 2020,UNI,0,203445469.20,20263013.70,18849315.07,14333140.43,150000000.00
Oct 30 2020,UNI,0,202202546.82,19791780.82,18410958.90,13999807.10,150000000.00
Oct 28 2020,UNI,0,199716702.07,18849315.07,17534246.58,13333140.43,150000000.00
Oct 26 2020,UNI,0,197230857.33,17906849.31,16657534.25,12666473.77,150000000.00
Oct 24 2020,UNI,0,194745012.58,16964383.56,15780821.92,11999807.10,150000000.00
Oct 23 2020,UNI,0,193502090.20,16493150.68,15342465.75,11666473.77,150000000.00
Oct 21 2020,UNI,0,191016245.45,15550684.93,14465753.42,10999807.10,150000000.00
Oct 19 2020,UNI,0,188530400.70,14608219.18,13589041.10,10333140.43,150000000.00
Oct 17 2020,UNI,0,172378802.53,0,12712328.77,9666473.77,150000000.00
Oct 16 2020,UNI,0,171607113.03,0,12273972.60,9333140.43,150000000.00
Oct 14 2020,UNI,0,170063734.04,0,11397260.27,8666473.77,150000000.00
Oct 12 2020,UNI,0,168520355.04,0,10520547.95,7999807.10,150000000.00
Oct 10 2020,UNI,0,166976976.05,0,9643835.62,7333140.43,150000000.00
Oct 09 2020,UNI,0,166205286.55,0,9205479.45,6999807.10,150000000.00
Oct 07 2020,UNI,0,164661907.56,0,8328767.12,6333140.43,150000000.00
Oct 05 2020,UNI,0,163118528.56,0,7452054.79,5666473.77,150000000.00
Oct 03 2020,UNI,0,161575149.56,0,6575342.47,4999807.10,150000000.00
Oct 02 2020,UNI,0,160803460.07,0,6136986.30,4666473.77,150000000.00
Sep 30 2020,UNI,0,159260081.07,0,5260273.97,3999807.10,150000000.00
Sep 28 2020,UNI,0,157716702.08,0,4383561.64,3333140.43,150000000.00
Sep 26 2020,UNI,0,156173323.08,0,3506849.32,2666473.77,150000000.00
Sep 25 2020,UNI,0,155401633.58,0,3068493.15,2333140.43,150000000.00
Sep 23 2020,UNI,0,153858254.59,0,2191780.82,1666473.77,150000000.00
Sep 21 2020,UNI,0,152314875.59,0,1315068.49,999807.10,150000000.00
Sep 19 2020,UNI,0,150771496.60,0,438356.16,333140.43,150000000.00
Sep 18 2020,UNI,0,150000000.00,0,0,0,150000000.00
Sep 16 2020,UNI,0,150000000.00,0,0,0,150000000.00
