Date,Symbol,Available Supply,Unlocked Supply,Seed Sale,Team,Marketing,Foundation,Strategic Sale,Advisors,Ecosystem Fund,Community Airdrop,Public Sale
Mar 22 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 20 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 17 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 15 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 12 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 10 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 07 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 05 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 02 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 28 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 25 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 23 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 20 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 18 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 16 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 13 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 11 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 08 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 06 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 03 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 01 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 29 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 27 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 24 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 22 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 19 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 17 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 15 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 12 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 10 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 07 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 05 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 02 2029,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 31 2028,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 28 2028,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 26 2028,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 23 2028,ID,2000000000.00,2000000000.00,400000000.00,300000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 21 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 19 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 16 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 14 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 11 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 09 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 06 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 04 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 01 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 29 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 26 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 24 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 21 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 19 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 17 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 14 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 12 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 09 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 07 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 04 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 02 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 30 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 28 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 25 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 23 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 20 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 18 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 16 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 13 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 11 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 08 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 06 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 03 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 01 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 28 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 26 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 23 2028,ID,1965000000.00,1965000000.00,380000000.00,285000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 21 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 18 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 16 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 14 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 11 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 09 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 06 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 04 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 01 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 30 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 27 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 25 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 22 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 20 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 18 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 15 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 13 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 10 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 08 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 05 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 03 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 31 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 29 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 26 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 24 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 21 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 19 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 17 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 14 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 12 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 09 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 07 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 04 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 02 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 29 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 27 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 24 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 22 2028,ID,1930000000.00,1930000000.00,360000000.00,270000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 19 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 17 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 15 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 12 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 10 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 07 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 05 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 02 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 31 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 28 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 26 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 23 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 21 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 18 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 16 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 14 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 11 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 09 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 06 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 04 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 01 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 29 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 26 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 24 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 21 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 19 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 16 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 14 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 12 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 09 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 07 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 04 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 02 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 30 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 28 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 25 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 23 2028,ID,1895000000.00,1895000000.00,340000000.00,255000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 20 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 18 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 16 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 13 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 11 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 08 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 06 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 03 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 01 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 27 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 25 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 22 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 20 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 17 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 15 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 13 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 10 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 08 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 05 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 03 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 31 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 29 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 26 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 24 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 21 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
