Date,Symbol,Available Supply,Unlocked Supply,POOL Token Treasury,Team/Contributors,Investors,Liquidity mining,Voters,New user education,Retroactive depositors
Sep 24 2022,POOL,0,8850215.50,4604215.50,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 22 2022,POOL,0,8834450.96,4588450.96,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 21 2022,POOL,0,8826568.69,4580568.69,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 21 2022,POOL,0,8826568.69,4580568.69,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 20 2022,POOL,0,8818686.42,4572686.42,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 18 2022,POOL,0,8802921.88,4556921.88,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 17 2022,POOL,0,8795039.61,4549039.61,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 16 2022,POOL,0,8787157.34,4541157.34,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 14 2022,POOL,0,8771392.80,4525392.80,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 13 2022,POOL,0,8763510.52,4517510.52,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 11 2022,POOL,0,8747745.98,4501745.98,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 10 2022,POOL,0,8739863.71,4493863.71,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 09 2022,POOL,0,8731981.44,4485981.44,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 07 2022,POOL,0,8716216.90,4470216.90,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 06 2022,POOL,0,8708334.63,4462334.63,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 05 2022,POOL,0,8700452.36,4454452.36,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 03 2022,POOL,0,8684687.82,4438687.82,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Sep 02 2022,POOL,0,8676805.55,4430805.55,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 31 2022,POOL,0,8661041.01,4415041.01,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 30 2022,POOL,0,8653158.74,4407158.74,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 29 2022,POOL,0,8645276.47,4399276.47,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 27 2022,POOL,0,8629511.93,4383511.93,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 26 2022,POOL,0,8621629.66,4375629.66,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 24 2022,POOL,0,8605865.12,4359865.12,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 23 2022,POOL,0,8597982.85,4351982.85,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 22 2022,POOL,0,8590100.58,4344100.58,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 20 2022,POOL,0,8574336.04,4328336.04,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 19 2022,POOL,0,8566453.77,4320453.77,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 18 2022,POOL,0,8558571.49,4312571.49,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 16 2022,POOL,0,8542806.95,4296806.95,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 15 2022,POOL,0,8534924.68,4288924.68,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 13 2022,POOL,0,8519160.14,4273160.14,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 12 2022,POOL,0,8511277.87,4265277.87,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 11 2022,POOL,0,8503395.60,4257395.60,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 09 2022,POOL,0,8487631.06,4241631.06,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 08 2022,POOL,0,8479748.79,4233748.79,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 07 2022,POOL,0,8471866.52,4225866.52,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 05 2022,POOL,0,8456101.98,4210101.98,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 04 2022,POOL,0,8448219.71,4202219.71,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 02 2022,POOL,0,8432455.17,4186455.17,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Aug 01 2022,POOL,0,8424572.90,4178572.90,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 31 2022,POOL,0,8416690.63,4170690.63,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 29 2022,POOL,0,8400926.09,4154926.09,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 28 2022,POOL,0,8393043.82,4147043.82,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 27 2022,POOL,0,8385161.55,4139161.55,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 25 2022,POOL,0,8369397.01,4123397.01,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 24 2022,POOL,0,8361514.74,4115514.74,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 22 2022,POOL,0,8345750.19,4099750.19,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 21 2022,POOL,0,8337867.92,4091867.92,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 20 2022,POOL,0,8329985.65,4083985.65,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 18 2022,POOL,0,8314221.11,4068221.11,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 17 2022,POOL,0,8306338.84,4060338.84,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 15 2022,POOL,0,8290574.30,4044574.30,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 14 2022,POOL,0,8282692.03,4036692.03,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 13 2022,POOL,0,8274809.76,4028809.76,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 11 2022,POOL,0,8259045.22,4013045.22,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 10 2022,POOL,0,8251162.95,4005162.95,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 09 2022,POOL,0,8243280.68,3997280.68,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 07 2022,POOL,0,8227516.14,3981516.14,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 06 2022,POOL,0,8219633.87,3973633.87,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 04 2022,POOL,0,8203869.33,3957869.33,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 03 2022,POOL,0,8195987.06,3949987.06,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jul 02 2022,POOL,0,8188104.79,3942104.79,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 30 2022,POOL,0,8172340.25,3926340.25,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 29 2022,POOL,0,8164457.98,3918457.98,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 28 2022,POOL,0,8156575.70,3910575.70,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 26 2022,POOL,0,8140811.16,3894811.16,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 25 2022,POOL,0,8132928.89,3886928.89,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 23 2022,POOL,0,8117164.35,3871164.35,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 22 2022,POOL,0,8109282.08,3863282.08,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 21 2022,POOL,0,8101399.81,3855399.81,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 19 2022,POOL,0,8085635.27,3839635.27,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 18 2022,POOL,0,8077753.00,3831753.00,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 17 2022,POOL,0,8069870.73,3823870.73,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 15 2022,POOL,0,8054106.19,3808106.19,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 14 2022,POOL,0,8046223.92,3800223.92,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 12 2022,POOL,0,8030459.38,3784459.38,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 11 2022,POOL,0,8022577.11,3776577.11,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 10 2022,POOL,0,8014694.84,3768694.84,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 08 2022,POOL,0,7998930.30,3752930.30,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 07 2022,POOL,0,7991048.03,3745048.03,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 05 2022,POOL,0,7975283.49,3729283.49,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 04 2022,POOL,0,7967401.22,3721401.22,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 03 2022,POOL,0,7959518.95,3713518.95,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Jun 01 2022,POOL,0,7943754.40,3697754.40,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 31 2022,POOL,0,7935872.13,3689872.13,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 30 2022,POOL,0,7927989.86,3681989.86,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 28 2022,POOL,0,7912225.32,3666225.32,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 27 2022,POOL,0,7904343.05,3658343.05,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 25 2022,POOL,0,7888578.51,3642578.51,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 24 2022,POOL,0,7880696.24,3634696.24,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 23 2022,POOL,0,7872813.97,3626813.97,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 21 2022,POOL,0,7857049.43,3611049.43,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 20 2022,POOL,0,7849167.16,3603167.16,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 19 2022,POOL,0,7841284.89,3595284.89,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 17 2022,POOL,0,7825520.35,3579520.35,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 16 2022,POOL,0,7817638.08,3571638.08,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 14 2022,POOL,0,7801873.54,3555873.54,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 13 2022,POOL,0,7793991.27,3547991.27,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 12 2022,POOL,0,7786109.00,3540109.00,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 10 2022,POOL,0,7770344.46,3524344.46,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 09 2022,POOL,0,7762462.19,3516462.19,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 08 2022,POOL,0,7754579.92,3508579.92,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 06 2022,POOL,0,7738815.37,3492815.37,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 05 2022,POOL,0,7730933.10,3484933.10,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 03 2022,POOL,0,7715168.56,3469168.56,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 02 2022,POOL,0,7707286.29,3461286.29,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
May 01 2022,POOL,0,7699404.02,3453404.02,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 29 2022,POOL,0,7683639.48,3437639.48,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 28 2022,POOL,0,7675757.21,3429757.21,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 26 2022,POOL,0,7659992.67,3413992.67,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 25 2022,POOL,0,7652110.40,3406110.40,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 24 2022,POOL,0,7644228.13,3398228.13,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 22 2022,POOL,0,7628463.59,3382463.59,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 21 2022,POOL,0,7620581.32,3374581.32,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 20 2022,POOL,0,7612699.05,3366699.05,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 18 2022,POOL,0,7596934.51,3350934.51,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 17 2022,POOL,0,7589052.24,3343052.24,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 15 2022,POOL,0,7573287.70,3327287.70,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 14 2022,POOL,0,7565405.43,3319405.43,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 13 2022,POOL,0,7557523.16,3311523.16,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 11 2022,POOL,0,7541758.61,3295758.61,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 10 2022,POOL,0,7533876.34,3287876.34,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 09 2022,POOL,0,7525994.07,3279994.07,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 07 2022,POOL,0,7510229.53,3264229.53,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 06 2022,POOL,0,7502347.26,3256347.26,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 04 2022,POOL,0,7486582.72,3240582.72,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 03 2022,POOL,0,7478700.45,3232700.45,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Apr 02 2022,POOL,0,7470818.18,3224818.18,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 31 2022,POOL,0,7455053.64,3209053.64,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 30 2022,POOL,0,7447171.37,3201171.37,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 29 2022,POOL,0,7439289.10,3193289.10,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 27 2022,POOL,0,7423524.56,3177524.56,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 26 2022,POOL,0,7415642.29,3169642.29,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 24 2022,POOL,0,7399877.75,3153877.75,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 23 2022,POOL,0,7391995.48,3145995.48,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 22 2022,POOL,0,7384113.21,3138113.21,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 20 2022,POOL,0,7368348.67,3122348.67,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 19 2022,POOL,0,7360466.40,3114466.40,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 17 2022,POOL,0,7344701.85,3098701.85,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 16 2022,POOL,0,7336819.58,3090819.58,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 15 2022,POOL,0,7328937.31,3082937.31,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 13 2022,POOL,0,7313172.77,3067172.77,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 12 2022,POOL,0,7305290.50,3059290.50,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 11 2022,POOL,0,7297408.23,3051408.23,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 09 2022,POOL,0,7281643.69,3035643.69,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 08 2022,POOL,0,7273761.42,3027761.42,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 06 2022,POOL,0,7257996.88,3011996.88,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 05 2022,POOL,0,7250114.61,3004114.61,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 04 2022,POOL,0,7242232.34,2996232.34,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 02 2022,POOL,0,7226467.80,2980467.80,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Mar 01 2022,POOL,0,7218585.53,2972585.53,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Feb 28 2022,POOL,0,7210703.26,2964703.26,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Feb 26 2022,POOL,0,7194938.72,2948938.72,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Feb 25 2022,POOL,0,7187056.45,2941056.45,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Feb 23 2022,POOL,0,7171291.91,2925291.91,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Feb 22 2022,POOL,0,7163409.64,2917409.64,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Feb 21 2022,POOL,0,7155527.37,2909527.37,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Feb 19 2022,POOL,0,7139762.82,2893762.82,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Feb 18 2022,POOL,0,7131880.55,2885880.55,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Feb 17 2022,POOL,0,7123998.28,2877998.28,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Feb 15 2022,POOL,0,7097296.76,2862233.74,1237183.56,747879.45,500000.00,100000.00,250000.00,1400000.00
Feb 14 2022,POOL,0,7083945.99,2854351.47,1233775.34,745819.18,500000.00,100000.00,250000.00,1400000.00
Feb 12 2022,POOL,0,7057244.47,2838586.93,1226958.90,741698.63,500000.00,100000.00,250000.00,1400000.00
Feb 11 2022,POOL,0,7043893.70,2830704.66,1223550.68,739638.36,500000.00,100000.00,250000.00,1400000.00
Feb 10 2022,POOL,0,7030542.94,2822822.39,1220142.47,737578.08,500000.00,100000.00,250000.00,1400000.00
Feb 08 2022,POOL,0,7003841.41,2807057.85,1213326.03,733457.53,500000.00,100000.00,250000.00,1400000.00
Feb 07 2022,POOL,0,6990490.65,2799175.58,1209917.81,731397.26,500000.00,100000.00,250000.00,1400000.00
Feb 05 2022,POOL,0,6963789.12,2783411.04,1203101.37,727276.71,500000.00,100000.00,250000.00,1400000.00
Feb 04 2022,POOL,0,6950438.36,2775528.77,1199693.15,725216.44,500000.00,100000.00,250000.00,1400000.00
Feb 03 2022,POOL,0,6937087.59,2767646.50,1196284.93,723156.16,500000.00,100000.00,250000.00,1400000.00
Feb 01 2022,POOL,0,6910386.07,2751881.96,1189468.49,719035.62,500000.00,100000.00,250000.00,1400000.00
Jan 31 2022,POOL,0,6897035.30,2743999.69,1186060.27,716975.34,500000.00,100000.00,250000.00,1400000.00
Jan 30 2022,POOL,0,6883684.54,2736117.42,1182652.05,714915.07,500000.00,100000.00,250000.00,1400000.00
Jan 28 2022,POOL,0,6856983.01,2720352.88,1175835.62,710794.52,500000.00,100000.00,250000.00,1400000.00
Jan 27 2022,POOL,0,6843632.25,2712470.61,1172427.40,708734.25,500000.00,100000.00,250000.00,1400000.00
Jan 25 2022,POOL,0,6816930.72,2696706.07,1165610.96,704613.70,500000.00,100000.00,250000.00,1400000.00
Jan 24 2022,POOL,0,6803579.96,2688823.79,1162202.74,702553.42,500000.00,100000.00,250000.00,1400000.00
Jan 23 2022,POOL,0,6790229.20,2680941.52,1158794.52,700493.15,500000.00,100000.00,250000.00,1400000.00
Jan 21 2022,POOL,0,6763527.67,2665176.98,1151978.08,696372.60,500000.00,100000.00,250000.00,1400000.00
Jan 20 2022,POOL,0,6750176.90,2657294.71,1148569.86,694312.33,500000.00,100000.00,250000.00,1400000.00
Jan 19 2022,POOL,0,6736826.14,2649412.44,1145161.64,692252.05,500000.00,100000.00,250000.00,1400000.00
Jan 17 2022,POOL,0,6710124.61,2633647.90,1138345.21,688131.51,500000.00,100000.00,250000.00,1400000.00
Jan 16 2022,POOL,0,6696773.85,2625765.63,1134936.99,686071.23,500000.00,100000.00,250000.00,1400000.00
Jan 14 2022,POOL,0,6670072.32,2610001.09,1128120.55,681950.68,500000.00,100000.00,250000.00,1400000.00
Jan 13 2022,POOL,0,6656721.56,2602118.82,1124712.33,679890.41,500000.00,100000.00,250000.00,1400000.00
Jan 12 2022,POOL,0,6643370.80,2594236.55,1121304.11,677830.14,500000.00,100000.00,250000.00,1400000.00
Jan 10 2022,POOL,0,6616669.27,2578472.01,1114487.67,673709.59,500000.00,100000.00,250000.00,1400000.00
Jan 09 2022,POOL,0,6603318.51,2570589.74,1111079.45,671649.32,500000.00,100000.00,250000.00,1400000.00
Jan 08 2022,POOL,0,6589967.74,2562707.47,1107671.23,669589.04,500000.00,100000.00,250000.00,1400000.00
Jan 06 2022,POOL,0,6563266.22,2546942.93,1100854.79,665468.49,500000.00,100000.00,250000.00,1400000.00
Jan 05 2022,POOL,0,6549915.45,2539060.66,1097446.58,663408.22,500000.00,100000.00,250000.00,1400000.00
Jan 03 2022,POOL,0,6523213.92,2523296.12,1090630.14,659287.67,500000.00,100000.00,250000.00,1400000.00
Jan 02 2022,POOL,0,6509863.16,2515413.85,1087221.92,657227.40,500000.00,100000.00,250000.00,1400000.00
Jan 01 2022,POOL,0,6496512.40,2507531.58,1083813.70,655167.12,500000.00,100000.00,250000.00,1400000.00
Dec 30 2021,POOL,0,6469810.87,2491767.04,1076997.26,651046.58,500000.00,100000.00,250000.00,1400000.00
Dec 29 2021,POOL,0,6456460.11,2483884.76,1073589.04,648986.30,500000.00,100000.00,250000.00,1400000.00
Dec 27 2021,POOL,0,6429758.58,2468120.22,1066772.60,644865.75,500000.00,100000.00,250000.00,1400000.00
Dec 26 2021,POOL,0,6416407.82,2460237.95,1063364.38,642805.48,500000.00,100000.00,250000.00,1400000.00
Dec 25 2021,POOL,0,6403057.05,2452355.68,1059956.16,640745.21,500000.00,100000.00,250000.00,1400000.00
Dec 23 2021,POOL,0,6376355.53,2436591.14,1053139.73,636624.66,500000.00,100000.00,250000.00,1400000.00
Dec 22 2021,POOL,0,6363004.76,2428708.87,1049731.51,634564.38,500000.00,100000.00,250000.00,1400000.00
Dec 21 2021,POOL,0,6349654.00,2420826.60,1046323.29,632504.11,500000.00,100000.00,250000.00,1400000.00
Dec 19 2021,POOL,0,6322952.47,2405062.06,1039506.85,628383.56,500000.00,100000.00,250000.00,1400000.00
Dec 18 2021,POOL,0,6309601.71,2397179.79,1036098.63,626323.29,500000.00,100000.00,250000.00,1400000.00
Dec 16 2021,POOL,0,6282900.18,2381415.25,1029282.19,622202.74,500000.00,100000.00,250000.00,1400000.00
Dec 15 2021,POOL,0,6269549.42,2373532.98,1025873.97,620142.47,500000.00,100000.00,250000.00,1400000.00
Dec 14 2021,POOL,0,6256198.65,2365650.71,1022465.75,618082.19,500000.00,100000.00,250000.00,1400000.00
Dec 12 2021,POOL,0,6229497.13,2349886.17,1015649.32,613961.64,500000.00,100000.00,250000.00,1400000.00
Dec 11 2021,POOL,0,6216146.36,2342003.90,1012241.10,611901.37,500000.00,100000.00,250000.00,1400000.00
Dec 10 2021,POOL,0,6202795.60,2334121.63,1008832.88,609841.10,500000.00,100000.00,250000.00,1400000.00
Dec 08 2021,POOL,0,6176094.07,2318357.09,1002016.44,605720.55,500000.00,100000.00,250000.00,1400000.00
Dec 07 2021,POOL,0,6162743.31,2310474.82,998608.22,603660.27,500000.00,100000.00,250000.00,1400000.00
Dec 05 2021,POOL,0,6136041.78,2294710.28,991791.78,599539.73,500000.00,100000.00,250000.00,1400000.00
Dec 04 2021,POOL,0,6122691.02,2286828.00,988383.56,597479.45,500000.00,100000.00,250000.00,1400000.00
Dec 03 2021,POOL,0,6109340.26,2278945.73,984975.34,595419.18,500000.00,100000.00,250000.00,1400000.00
Dec 01 2021,POOL,0,6082638.73,2263181.19,978158.90,591298.63,500000.00,100000.00,250000.00,1400000.00
Nov 30 2021,POOL,0,6069287.96,2255298.92,974750.68,589238.36,500000.00,100000.00,250000.00,1400000.00
Nov 29 2021,POOL,0,6055937.20,2247416.65,971342.47,587178.08,500000.00,100000.00,250000.00,1400000.00
Nov 27 2021,POOL,0,6029235.67,2231652.11,964526.03,583057.53,500000.00,100000.00,250000.00,1400000.00
Nov 26 2021,POOL,0,6015884.91,2223769.84,961117.81,580997.26,500000.00,100000.00,250000.00,1400000.00
Nov 24 2021,POOL,0,5989183.38,2208005.30,954301.37,576876.71,500000.00,100000.00,250000.00,1400000.00
Nov 23 2021,POOL,0,5975832.62,2200123.03,950893.15,574816.44,500000.00,100000.00,250000.00,1400000.00
Nov 22 2021,POOL,0,5962481.86,2192240.76,947484.93,572756.16,500000.00,100000.00,250000.00,1400000.00
Nov 20 2021,POOL,0,5935780.33,2176476.22,940668.49,568635.62,500000.00,100000.00,250000.00,1400000.00
Nov 19 2021,POOL,0,5922429.57,2168593.95,937260.27,566575.34,500000.00,100000.00,250000.00,1400000.00
Nov 17 2021,POOL,0,5895728.04,2152829.41,930443.84,562454.79,500000.00,100000.00,250000.00,1400000.00
Nov 16 2021,POOL,0,5882377.27,2144947.14,927035.62,560394.52,500000.00,100000.00,250000.00,1400000.00
Nov 15 2021,POOL,0,5869026.51,2137064.87,923627.40,558334.25,500000.00,100000.00,250000.00,1400000.00
Nov 13 2021,POOL,0,5842324.98,2121300.33,916810.96,554213.70,500000.00,100000.00,250000.00,1400000.00
Nov 12 2021,POOL,0,5828974.22,2113418.06,913402.74,552153.42,500000.00,100000.00,250000.00,1400000.00
Nov 11 2021,POOL,0,5815623.46,2105535.79,909994.52,550093.15,500000.00,100000.00,250000.00,1400000.00
Nov 09 2021,POOL,0,5788921.93,2089771.25,903178.08,545972.60,500000.00,100000.00,250000.00,1400000.00
Nov 08 2021,POOL,0,5775571.17,2081888.97,899769.86,543912.33,500000.00,100000.00,250000.00,1400000.00
Nov 06 2021,POOL,0,5748869.64,2066124.43,892953.42,539791.78,500000.00,100000.00,250000.00,1400000.00
Nov 05 2021,POOL,0,5735518.88,2058242.16,889545.21,537731.51,500000.00,100000.00,250000.00,1400000.00
Nov 04 2021,POOL,0,5722168.11,2050359.89,886136.99,535671.23,500000.00,100000.00,250000.00,1400000.00
