Date,Symbol,Available Supply,Unlocked Supply,Foundation,Team,Staking Rewards,Ecosystem,Advisors,Private Investors,Binance IEO Investors
Mar 26 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Mar 24 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Mar 22 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Mar 20 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Mar 17 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Mar 15 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Mar 13 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Mar 11 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Mar 09 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Mar 07 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Mar 05 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Mar 03 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Feb 28 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Feb 26 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Feb 24 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Feb 22 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Feb 20 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Feb 18 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Feb 16 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Feb 13 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Feb 11 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Feb 09 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Feb 07 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Feb 05 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Feb 03 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Feb 01 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jan 30 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jan 27 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jan 25 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jan 23 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jan 21 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jan 19 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jan 17 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jan 15 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jan 13 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jan 10 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jan 08 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jan 06 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jan 04 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jan 02 2022,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Dec 31 2021,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Dec 29 2021,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Dec 27 2021,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Dec 24 2021,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Dec 22 2021,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Dec 20 2021,MATIC,0,9133390366.90,1639828897.00,1280000000.00,1200000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Dec 18 2021,MATIC,0,9108390366.90,1639828897.00,1280000000.00,1175000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Dec 16 2021,MATIC,0,9108390366.90,1639828897.00,1280000000.00,1175000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Dec 14 2021,MATIC,0,9108390366.90,1639828897.00,1280000000.00,1175000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Dec 12 2021,MATIC,0,9108390366.90,1639828897.00,1280000000.00,1175000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Dec 09 2021,MATIC,0,9108390366.90,1639828897.00,1280000000.00,1175000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Dec 07 2021,MATIC,0,9108390366.90,1639828897.00,1280000000.00,1175000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Dec 05 2021,MATIC,0,9108390366.90,1639828897.00,1280000000.00,1175000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Dec 03 2021,MATIC,0,9108390366.90,1639828897.00,1280000000.00,1175000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Dec 01 2021,MATIC,0,9108390366.90,1639828897.00,1280000000.00,1175000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Nov 29 2021,MATIC,0,9108390366.90,1639828897.00,1280000000.00,1175000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Nov 27 2021,MATIC,0,9108390366.90,1639828897.00,1280000000.00,1175000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Nov 25 2021,MATIC,0,9108390366.90,1639828897.00,1280000000.00,1175000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Nov 22 2021,MATIC,0,9108390366.90,1639828897.00,1280000000.00,1175000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Nov 20 2021,MATIC,0,9108390366.90,1639828897.00,1280000000.00,1175000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Nov 18 2021,MATIC,0,9083390366.90,1639828897.00,1280000000.00,1150000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Nov 16 2021,MATIC,0,9083390366.90,1639828897.00,1280000000.00,1150000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Nov 14 2021,MATIC,0,9083390366.90,1639828897.00,1280000000.00,1150000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Nov 12 2021,MATIC,0,9083390366.90,1639828897.00,1280000000.00,1150000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Nov 10 2021,MATIC,0,9083390366.90,1639828897.00,1280000000.00,1150000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Nov 08 2021,MATIC,0,9083390366.90,1639828897.00,1280000000.00,1150000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Nov 05 2021,MATIC,0,9083390366.90,1639828897.00,1280000000.00,1150000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Nov 03 2021,MATIC,0,9083390366.90,1639828897.00,1280000000.00,1150000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Nov 01 2021,MATIC,0,9083390366.90,1639828897.00,1280000000.00,1150000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Oct 30 2021,MATIC,0,9083390366.90,1639828897.00,1280000000.00,1150000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Oct 28 2021,MATIC,0,9083390366.90,1639828897.00,1280000000.00,1150000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Oct 26 2021,MATIC,0,9083390366.90,1639828897.00,1280000000.00,1150000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Oct 24 2021,MATIC,0,9083390366.90,1639828897.00,1280000000.00,1150000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Oct 21 2021,MATIC,0,9083390366.90,1639828897.00,1280000000.00,1150000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Oct 19 2021,MATIC,0,8465085550.90,1366524081.00,960000000.00,1125000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Oct 17 2021,MATIC,0,8465085550.90,1366524081.00,960000000.00,1125000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Oct 15 2021,MATIC,0,8465085550.90,1366524081.00,960000000.00,1125000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Oct 13 2021,MATIC,0,8465085550.90,1366524081.00,960000000.00,1125000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Oct 11 2021,MATIC,0,8465085550.90,1366524081.00,960000000.00,1125000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Oct 09 2021,MATIC,0,8465085550.90,1366524081.00,960000000.00,1125000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Oct 07 2021,MATIC,0,8465085550.90,1366524081.00,960000000.00,1125000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Oct 04 2021,MATIC,0,8465085550.90,1366524081.00,960000000.00,1125000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Oct 04 2021,MATIC,0,8465085550.90,1366524081.00,960000000.00,1125000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Oct 02 2021,MATIC,0,8465085550.90,1366524081.00,960000000.00,1125000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Sep 30 2021,MATIC,0,8465085550.90,1366524081.00,960000000.00,1125000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Sep 28 2021,MATIC,0,8465085550.90,1366524081.00,960000000.00,1125000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Sep 26 2021,MATIC,0,8465085550.90,1366524081.00,960000000.00,1125000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Sep 24 2021,MATIC,0,8465085550.90,1366524081.00,960000000.00,1125000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Sep 22 2021,MATIC,0,8465085550.90,1366524081.00,960000000.00,1125000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Sep 20 2021,MATIC,0,8465085550.90,1366524081.00,960000000.00,1125000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Sep 17 2021,MATIC,0,8440085550.90,1366524081.00,960000000.00,1100000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Sep 15 2021,MATIC,0,8440085550.90,1366524081.00,960000000.00,1100000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Sep 13 2021,MATIC,0,8440085550.90,1366524081.00,960000000.00,1100000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Sep 11 2021,MATIC,0,8440085550.90,1366524081.00,960000000.00,1100000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Sep 09 2021,MATIC,0,8440085550.90,1366524081.00,960000000.00,1100000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Sep 07 2021,MATIC,0,8440085550.90,1366524081.00,960000000.00,1100000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Sep 05 2021,MATIC,0,8440085550.90,1366524081.00,960000000.00,1100000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Sep 03 2021,MATIC,0,8440085550.90,1366524081.00,960000000.00,1100000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Aug 31 2021,MATIC,0,8440085550.90,1366524081.00,960000000.00,1100000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Aug 29 2021,MATIC,0,8440085550.90,1366524081.00,960000000.00,1100000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Aug 27 2021,MATIC,0,8440085550.90,1366524081.00,960000000.00,1100000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Aug 25 2021,MATIC,0,8440085550.90,1366524081.00,960000000.00,1100000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Aug 23 2021,MATIC,0,8440085550.90,1366524081.00,960000000.00,1100000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Aug 21 2021,MATIC,0,8440085550.90,1366524081.00,960000000.00,1100000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Aug 19 2021,MATIC,0,8415085550.90,1366524081.00,960000000.00,1075000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Aug 16 2021,MATIC,0,8415085550.90,1366524081.00,960000000.00,1075000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Aug 14 2021,MATIC,0,8415085550.90,1366524081.00,960000000.00,1075000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Aug 12 2021,MATIC,0,8415085550.90,1366524081.00,960000000.00,1075000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Aug 10 2021,MATIC,0,8415085550.90,1366524081.00,960000000.00,1075000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Aug 08 2021,MATIC,0,8415085550.90,1366524081.00,960000000.00,1075000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Aug 06 2021,MATIC,0,8415085550.90,1366524081.00,960000000.00,1075000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Aug 04 2021,MATIC,0,8415085550.90,1366524081.00,960000000.00,1075000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Aug 02 2021,MATIC,0,8415085550.90,1366524081.00,960000000.00,1075000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jul 30 2021,MATIC,0,8415085550.90,1366524081.00,960000000.00,1075000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jul 28 2021,MATIC,0,8415085550.90,1366524081.00,960000000.00,1075000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jul 26 2021,MATIC,0,8415085550.90,1366524081.00,960000000.00,1075000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jul 24 2021,MATIC,0,8415085550.90,1366524081.00,960000000.00,1075000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jul 22 2021,MATIC,0,8415085550.90,1366524081.00,960000000.00,1075000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jul 20 2021,MATIC,0,8415085550.90,1366524081.00,960000000.00,1075000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jul 18 2021,MATIC,0,8390085550.90,1366524081.00,960000000.00,1050000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jul 16 2021,MATIC,0,8390085550.90,1366524081.00,960000000.00,1050000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jul 13 2021,MATIC,0,8390085550.90,1366524081.00,960000000.00,1050000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jul 11 2021,MATIC,0,8390085550.90,1366524081.00,960000000.00,1050000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jul 09 2021,MATIC,0,8390085550.90,1366524081.00,960000000.00,1050000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jul 07 2021,MATIC,0,8390085550.90,1366524081.00,960000000.00,1050000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jul 05 2021,MATIC,0,8390085550.90,1366524081.00,960000000.00,1050000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jul 03 2021,MATIC,0,8390085550.90,1366524081.00,960000000.00,1050000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jul 01 2021,MATIC,0,8390085550.90,1366524081.00,960000000.00,1050000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jun 29 2021,MATIC,0,8390085550.90,1366524081.00,960000000.00,1050000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jun 26 2021,MATIC,0,8390085550.90,1366524081.00,960000000.00,1050000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jun 24 2021,MATIC,0,8390085550.90,1366524081.00,960000000.00,1050000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jun 22 2021,MATIC,0,8390085550.90,1366524081.00,960000000.00,1050000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jun 20 2021,MATIC,0,8390085550.90,1366524081.00,960000000.00,1050000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jun 18 2021,MATIC,0,8365085550.90,1366524081.00,960000000.00,1025000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jun 16 2021,MATIC,0,8365085550.90,1366524081.00,960000000.00,1025000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jun 14 2021,MATIC,0,8365085550.90,1366524081.00,960000000.00,1025000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jun 11 2021,MATIC,0,8365085550.90,1366524081.00,960000000.00,1025000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jun 09 2021,MATIC,0,8365085550.90,1366524081.00,960000000.00,1025000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jun 07 2021,MATIC,0,8365085550.90,1366524081.00,960000000.00,1025000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jun 05 2021,MATIC,0,8365085550.90,1366524081.00,960000000.00,1025000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jun 03 2021,MATIC,0,8365085550.90,1366524081.00,960000000.00,1025000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Jun 01 2021,MATIC,0,8365085550.90,1366524081.00,960000000.00,1025000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
May 30 2021,MATIC,0,8365085550.90,1366524081.00,960000000.00,1025000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
May 28 2021,MATIC,0,8365085550.90,1366524081.00,960000000.00,1025000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
May 25 2021,MATIC,0,8365085550.90,1366524081.00,960000000.00,1025000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
May 23 2021,MATIC,0,8365085550.90,1366524081.00,960000000.00,1025000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
May 21 2021,MATIC,0,8365085550.90,1366524081.00,960000000.00,1025000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
May 19 2021,MATIC,0,8340085550.90,1366524081.00,960000000.00,1000000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
May 17 2021,MATIC,0,8340085550.90,1366524081.00,960000000.00,1000000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
May 15 2021,MATIC,0,8340085550.90,1366524081.00,960000000.00,1000000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
May 13 2021,MATIC,0,8340085550.90,1366524081.00,960000000.00,1000000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
May 11 2021,MATIC,0,8340085550.90,1366524081.00,960000000.00,1000000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
May 08 2021,MATIC,0,8340085550.90,1366524081.00,960000000.00,1000000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
May 06 2021,MATIC,0,8340085550.90,1366524081.00,960000000.00,1000000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
May 04 2021,MATIC,0,8340085550.90,1366524081.00,960000000.00,1000000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
May 02 2021,MATIC,0,8340085550.90,1366524081.00,960000000.00,1000000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Apr 30 2021,MATIC,0,8340085550.90,1366524081.00,960000000.00,1000000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Apr 28 2021,MATIC,0,8340085550.90,1366524081.00,960000000.00,1000000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Apr 26 2021,MATIC,0,8340085550.90,1366524081.00,960000000.00,1000000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Apr 24 2021,MATIC,0,8340085550.90,1366524081.00,960000000.00,1000000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Apr 21 2021,MATIC,0,8340085550.90,1366524081.00,960000000.00,1000000000.00,2333333333.00,400000000.00,380228136.90,1900000000.00
Apr 19 2021,MATIC,0,7255114067.90,1093219265.00,640000000.00,975000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Apr 17 2021,MATIC,0,7255114067.90,1093219265.00,640000000.00,975000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Apr 15 2021,MATIC,0,7255114067.90,1093219265.00,640000000.00,975000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Apr 13 2021,MATIC,0,7255114067.90,1093219265.00,640000000.00,975000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Apr 11 2021,MATIC,0,7255114067.90,1093219265.00,640000000.00,975000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Apr 09 2021,MATIC,0,7255114067.90,1093219265.00,640000000.00,975000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Apr 06 2021,MATIC,0,7255114067.90,1093219265.00,640000000.00,975000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Apr 04 2021,MATIC,0,7255114067.90,1093219265.00,640000000.00,975000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Apr 02 2021,MATIC,0,7255114067.90,1093219265.00,640000000.00,975000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Mar 31 2021,MATIC,0,7255114067.90,1093219265.00,640000000.00,975000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Mar 29 2021,MATIC,0,7255114067.90,1093219265.00,640000000.00,975000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Mar 27 2021,MATIC,0,7255114067.90,1093219265.00,640000000.00,975000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Mar 25 2021,MATIC,0,7255114067.90,1093219265.00,640000000.00,975000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Mar 23 2021,MATIC,0,7255114067.90,1093219265.00,640000000.00,975000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Mar 20 2021,MATIC,0,7255114067.90,1093219265.00,640000000.00,975000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Mar 18 2021,MATIC,0,7230114067.90,1093219265.00,640000000.00,950000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Mar 16 2021,MATIC,0,7230114067.90,1093219265.00,640000000.00,950000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Mar 14 2021,MATIC,0,7230114067.90,1093219265.00,640000000.00,950000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Mar 12 2021,MATIC,0,7230114067.90,1093219265.00,640000000.00,950000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Mar 10 2021,MATIC,0,7230114067.90,1093219265.00,640000000.00,950000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Mar 08 2021,MATIC,0,7230114067.90,1093219265.00,640000000.00,950000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Mar 06 2021,MATIC,0,7230114067.90,1093219265.00,640000000.00,950000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Mar 03 2021,MATIC,0,7230114067.90,1093219265.00,640000000.00,950000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Mar 01 2021,MATIC,0,7230114067.90,1093219265.00,640000000.00,950000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Feb 27 2021,MATIC,0,7230114067.90,1093219265.00,640000000.00,950000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Feb 25 2021,MATIC,0,7230114067.90,1093219265.00,640000000.00,950000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Feb 23 2021,MATIC,0,7230114067.90,1093219265.00,640000000.00,950000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Feb 21 2021,MATIC,0,7230114067.90,1093219265.00,640000000.00,950000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Feb 19 2021,MATIC,0,7205114067.90,1093219265.00,640000000.00,925000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Feb 17 2021,MATIC,0,7205114067.90,1093219265.00,640000000.00,925000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Feb 14 2021,MATIC,0,7205114067.90,1093219265.00,640000000.00,925000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Feb 12 2021,MATIC,0,7205114067.90,1093219265.00,640000000.00,925000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Feb 10 2021,MATIC,0,7205114067.90,1093219265.00,640000000.00,925000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Feb 08 2021,MATIC,0,7205114067.90,1093219265.00,640000000.00,925000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Feb 06 2021,MATIC,0,7205114067.90,1093219265.00,640000000.00,925000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Feb 04 2021,MATIC,0,7205114067.90,1093219265.00,640000000.00,925000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Feb 02 2021,MATIC,0,7205114067.90,1093219265.00,640000000.00,925000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Jan 30 2021,MATIC,0,7205114067.90,1093219265.00,640000000.00,925000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Jan 28 2021,MATIC,0,7205114067.90,1093219265.00,640000000.00,925000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Jan 26 2021,MATIC,0,7205114067.90,1093219265.00,640000000.00,925000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
