Date,Symbol,Available Supply,Unlocked Supply,Team,Community,Investors,Future fundraise
Sep 23 2022,SWISE,0,434760079.49,60617370.89,188501026.69,164141681.90,21500000.00
Sep 21 2022,SWISE,0,432802773.18,60277777.78,187802874.74,163222120.66,21500000.00
Sep 19 2022,SWISE,0,430845466.87,59938184.66,187104722.79,162302559.41,21500000.00
Sep 18 2022,SWISE,0,429866813.72,59768388.11,186755646.82,161842778.79,21500000.00
Sep 16 2022,SWISE,0,427909507.41,59428794.99,186057494.87,160923217.55,21500000.00
Sep 14 2022,SWISE,0,425952201.10,59089201.88,185359342.92,160003656.31,21500000.00
Sep 13 2022,SWISE,0,424973547.95,58919405.32,185010266.94,159543875.69,21500000.00
Sep 11 2022,SWISE,0,423016241.64,58579812.21,184312114.99,158624314.44,21500000.00
Sep 09 2022,SWISE,0,421058935.33,58240219.09,183613963.04,157704753.20,21500000.00
Sep 07 2022,SWISE,0,419101629.02,57900625.98,182915811.09,156785191.96,21500000.00
Sep 06 2022,SWISE,0,418122975.87,57730829.42,182566735.11,156325411.33,21500000.00
Sep 04 2022,SWISE,0,416165669.56,57391236.31,181868583.16,155405850.09,21500000.00
Sep 02 2022,SWISE,0,414208363.25,57051643.19,181170431.21,154486288.85,21500000.00
Aug 31 2022,SWISE,0,412251056.94,56712050.08,180472279.26,153566727.61,21500000.00
Aug 30 2022,SWISE,0,411272403.79,56542253.52,180123203.29,153106946.98,21500000.00
Aug 28 2022,SWISE,0,409315097.48,56202660.41,179425051.33,152187385.74,21500000.00
Aug 26 2022,SWISE,0,407357791.17,55863067.29,178726899.38,151267824.50,21500000.00
Aug 24 2022,SWISE,0,405400484.87,55523474.18,178028747.43,150348263.25,21500000.00
Aug 23 2022,SWISE,0,404421831.71,55353677.62,177679671.46,149888482.63,21500000.00
Aug 21 2022,SWISE,0,402464525.40,55014084.51,176981519.51,148968921.39,21500000.00
Aug 19 2022,SWISE,0,400507219.10,54674491.39,176283367.56,148049360.15,21500000.00
Aug 17 2022,SWISE,0,398549912.79,54334898.28,175585215.61,147129798.90,21500000.00
Aug 16 2022,SWISE,0,397571259.63,54165101.72,175236139.63,146670018.28,21500000.00
Aug 14 2022,SWISE,0,395613953.33,53825508.61,174537987.68,145750457.04,21500000.00
Aug 12 2022,SWISE,0,393656647.02,53485915.49,173839835.73,144830895.80,21500000.00
Aug 10 2022,SWISE,0,391699340.71,53146322.38,173141683.78,143911334.55,21500000.00
Aug 09 2022,SWISE,0,390720687.56,52976525.82,172792607.80,143451553.93,21500000.00
Aug 07 2022,SWISE,0,388763381.25,52636932.71,172094455.85,142531992.69,21500000.00
Aug 05 2022,SWISE,0,386806074.94,52297339.59,171396303.90,141612431.44,21500000.00
Aug 03 2022,SWISE,0,384848768.63,51957746.48,170698151.95,140692870.20,21500000.00
Aug 02 2022,SWISE,0,383870115.48,51787949.92,170349075.98,140233089.58,21500000.00
Jul 31 2022,SWISE,0,381912809.17,51448356.81,169650924.02,139313528.34,21500000.00
Jul 29 2022,SWISE,0,379955502.86,51108763.69,168952772.07,138393967.09,21500000.00
Jul 27 2022,SWISE,0,377998196.55,50769170.58,168254620.12,137474405.85,21500000.00
Jul 26 2022,SWISE,0,377019543.40,50599374.02,167905544.15,137014625.23,21500000.00
Jul 24 2022,SWISE,0,375062237.09,50259780.91,167207392.20,136095063.99,21500000.00
Jul 22 2022,SWISE,0,373104930.78,49920187.79,166509240.25,135175502.74,21500000.00
Jul 21 2022,SWISE,0,372126277.63,49750391.24,166160164.27,134715722.12,21500000.00
Jul 19 2022,SWISE,0,370168971.32,49410798.12,165462012.32,133796160.88,21500000.00
Jul 17 2022,SWISE,0,368211665.01,49071205.01,164763860.37,132876599.63,21500000.00
Jul 15 2022,SWISE,0,366254358.70,48731611.89,164065708.42,131957038.39,21500000.00
Jul 14 2022,SWISE,0,365275705.55,48561815.34,163716632.44,131497257.77,21500000.00
Jul 12 2022,SWISE,0,363318399.24,48222222.22,163018480.49,130577696.53,21500000.00
Jul 10 2022,SWISE,0,361361092.93,47882629.11,162320328.54,129658135.28,21500000.00
Jul 08 2022,SWISE,0,359403786.63,47543035.99,161622176.59,128738574.04,21500000.00
Jul 07 2022,SWISE,0,358425133.47,47373239.44,161273100.62,128278793.42,21500000.00
Jul 05 2022,SWISE,0,356467827.16,47033646.32,160574948.67,127359232.18,21500000.00
Jul 03 2022,SWISE,0,354510520.86,46694053.21,159876796.71,126439670.93,21500000.00
Jul 01 2022,SWISE,0,352553214.55,46354460.09,159178644.76,125520109.69,21500000.00
Jun 30 2022,SWISE,0,351574561.39,46184663.54,158829568.79,125060329.07,21500000.00
Jun 28 2022,SWISE,0,349617255.08,45845070.42,158131416.84,124140767.82,21500000.00
Jun 26 2022,SWISE,0,347659948.78,45505477.31,157433264.89,123221206.58,21500000.00
Jun 24 2022,SWISE,0,345702642.47,45165884.19,156735112.94,122301645.34,21500000.00
Jun 23 2022,SWISE,0,344723989.31,44996087.64,156386036.96,121841864.72,21500000.00
Jun 21 2022,SWISE,0,342766683.01,44656494.52,155687885.01,120922303.47,21500000.00
Jun 19 2022,SWISE,0,340809376.70,44316901.41,154989733.06,120002742.23,21500000.00
Jun 17 2022,SWISE,0,338852070.39,43977308.29,154291581.11,119083180.99,21500000.00
Jun 16 2022,SWISE,0,337873417.24,43807511.74,153942505.13,118623400.37,21500000.00
Jun 14 2022,SWISE,0,335916110.93,43467918.62,153244353.18,117703839.12,21500000.00
Jun 12 2022,SWISE,0,333958804.62,43128325.51,152546201.23,116784277.88,21500000.00
Jun 10 2022,SWISE,0,332001498.31,42788732.39,151848049.28,115864716.64,21500000.00
Jun 09 2022,SWISE,0,331022845.16,42618935.84,151498973.31,115404936.01,21500000.00
Jun 07 2022,SWISE,0,329065538.85,42279342.72,150800821.36,114485374.77,21500000.00
Jun 05 2022,SWISE,0,327108232.54,41939749.61,150102669.40,113565813.53,21500000.00
Jun 03 2022,SWISE,0,325150926.23,41600156.49,149404517.45,112646252.29,21500000.00
Jun 02 2022,SWISE,0,324172273.08,41430359.94,149055441.48,112186471.66,21500000.00
May 31 2022,SWISE,0,322214966.77,41090766.82,148357289.53,111266910.42,21500000.00
May 29 2022,SWISE,0,320257660.46,40751173.71,147659137.58,110347349.18,21500000.00
May 28 2022,SWISE,0,319279007.31,40581377.15,147310061.60,109887568.56,21500000.00
May 26 2022,SWISE,0,317321701.00,40241784.04,146611909.65,108968007.31,21500000.00
May 24 2022,SWISE,0,315364394.69,39902190.92,145913757.70,108048446.07,21500000.00
May 22 2022,SWISE,0,313407088.38,39562597.81,145215605.75,107128884.83,21500000.00
May 21 2022,SWISE,0,312428435.23,39392801.25,144866529.77,106669104.20,21500000.00
May 19 2022,SWISE,0,310471128.92,39053208.14,144168377.82,105749542.96,21500000.00
May 17 2022,SWISE,0,308513822.61,38713615.02,143470225.87,104829981.72,21500000.00
May 15 2022,SWISE,0,306556516.31,38374021.91,142772073.92,103910420.48,21500000.00
May 14 2022,SWISE,0,305577863.15,38204225.35,142422997.95,103450639.85,21500000.00
May 12 2022,SWISE,0,303620556.84,37864632.24,141724846.00,102531078.61,21500000.00
May 10 2022,SWISE,0,301663250.54,37525039.12,141026694.05,101611517.37,21500000.00
May 08 2022,SWISE,0,299705944.23,37185446.01,140328542.09,100691956.12,21500000.00
May 07 2022,SWISE,0,298727291.07,37015649.45,139979466.12,100232175.50,21500000.00
May 05 2022,SWISE,0,296769984.77,36676056.34,139281314.17,99312614.26,21500000.00
May 03 2022,SWISE,0,294812678.46,36336463.22,138583162.22,98393053.02,21500000.00
May 01 2022,SWISE,0,292855372.15,35996870.11,137885010.27,97473491.77,21500000.00
Apr 30 2022,SWISE,0,291876719.00,35827073.55,137535934.29,97013711.15,21500000.00
Apr 28 2022,SWISE,0,289919412.69,35487480.44,136837782.34,96094149.91,21500000.00
Apr 26 2022,SWISE,0,287962106.38,35147887.32,136139630.39,95174588.67,21500000.00
Apr 24 2022,SWISE,0,286004800.07,34808294.21,135441478.44,94255027.42,21500000.00
Apr 23 2022,SWISE,0,285026146.92,34638497.65,135092402.46,93795246.80,21500000.00
Apr 21 2022,SWISE,0,283068840.61,34298904.54,134394250.51,92875685.56,21500000.00
Apr 19 2022,SWISE,0,281111534.30,33959311.42,133696098.56,91956124.31,21500000.00
Apr 17 2022,SWISE,0,279154227.99,33619718.31,132997946.61,91036563.07,21500000.00
Apr 16 2022,SWISE,0,278175574.84,33449921.75,132648870.64,90576782.45,21500000.00
Apr 14 2022,SWISE,0,276218268.53,33110328.64,131950718.69,89657221.21,21500000.00
Apr 12 2022,SWISE,0,274260962.22,32770735.52,131252566.74,88737659.96,21500000.00
Apr 11 2022,SWISE,0,273282309.07,32600938.97,130903490.76,88277879.34,21500000.00
Apr 09 2022,SWISE,0,271325002.76,32261345.85,130205338.81,87358318.10,21500000.00
Apr 07 2022,SWISE,0,269367696.45,31921752.74,129507186.86,86438756.86,21500000.00
Apr 05 2022,SWISE,0,267410390.14,31582159.62,128809034.91,85519195.61,21500000.00
Apr 04 2022,SWISE,0,266431736.99,31412363.07,128459958.93,85059414.99,21500000.00
Apr 02 2022,SWISE,0,264474430.68,31072769.95,127761806.98,84139853.75,21500000.00
Mar 31 2022,SWISE,0,262517124.37,30733176.84,127063655.03,83220292.50,21500000.00
Mar 29 2022,SWISE,0,260559818.07,30393583.72,126365503.08,82300731.26,21500000.00
Mar 28 2022,SWISE,0,259581164.91,30223787.17,126016427.10,81840950.64,21500000.00
Mar 26 2022,SWISE,0,257623858.60,29884194.05,125318275.15,80921389.40,21500000.00
Mar 24 2022,SWISE,0,255666552.30,29544600.94,124620123.20,80001828.15,21500000.00
Mar 22 2022,SWISE,0,253709245.99,29205007.82,123921971.25,79082266.91,21500000.00
Mar 21 2022,SWISE,0,252730592.83,29035211.27,123572895.28,78622486.29,21500000.00
Mar 19 2022,SWISE,0,250773286.53,28695618.15,122874743.33,77702925.05,21500000.00
Mar 17 2022,SWISE,0,248815980.22,28356025.04,122176591.38,76783363.80,21500000.00
Mar 15 2022,SWISE,0,246858673.91,28016431.92,121478439.43,75863802.56,21500000.00
Mar 14 2022,SWISE,0,245880020.76,27846635.37,121129363.45,75404021.94,21500000.00
Mar 12 2022,SWISE,0,243922714.45,27507042.25,120431211.50,74484460.69,21500000.00
Mar 10 2022,SWISE,0,241965408.14,27167449.14,119733059.55,73564899.45,21500000.00
Mar 08 2022,SWISE,0,240008101.83,26827856.03,119034907.60,72645338.21,21500000.00
Mar 07 2022,SWISE,0,239029448.68,26658059.47,118685831.62,72185557.59,21500000.00
Mar 05 2022,SWISE,0,237072142.37,26318466.35,117987679.67,71265996.34,21500000.00
Mar 03 2022,SWISE,0,235114836.06,25978873.24,117289527.72,70346435.10,21500000.00
Mar 01 2022,SWISE,0,233157529.75,25639280.13,116591375.77,69426873.86,21500000.00
Feb 28 2022,SWISE,0,232178876.60,25469483.57,116242299.79,68967093.24,21500000.00
Feb 26 2022,SWISE,0,230221570.29,25129890.45,115544147.84,68047531.99,21500000.00
Feb 24 2022,SWISE,0,228264263.98,24790297.34,114845995.89,67127970.75,21500000.00
Feb 22 2022,SWISE,0,226306957.67,24450704.23,114147843.94,66208409.51,21500000.00
Feb 21 2022,SWISE,0,225328304.52,24280907.67,113798767.97,65748628.88,21500000.00
Feb 19 2022,SWISE,0,223370998.21,23941314.55,113100616.02,64829067.64,21500000.00
Feb 17 2022,SWISE,0,221413691.90,23601721.44,112402464.07,63909506.40,21500000.00
Feb 16 2022,SWISE,0,220435038.75,23431924.88,112053388.09,63449725.78,21500000.00
Feb 14 2022,SWISE,0,218477732.44,23092331.77,111355236.14,62530164.53,21500000.00
Feb 12 2022,SWISE,0,216520426.13,22752738.65,110657084.19,61610603.29,21500000.00
Feb 10 2022,SWISE,0,214563119.83,22413145.54,109958932.24,60691042.05,21500000.00
Feb 09 2022,SWISE,0,213584466.67,22243348.98,109609856.26,60231261.43,21500000.00
Feb 07 2022,SWISE,0,211627160.36,21903755.87,108911704.31,59311700.18,21500000.00
Feb 05 2022,SWISE,0,209669854.06,21564162.75,108213552.36,58392138.94,21500000.00
Feb 03 2022,SWISE,0,207712547.75,21224569.64,107515400.41,57472577.70,21500000.00
Feb 02 2022,SWISE,0,206733894.59,21054773.08,107166324.44,57012797.07,21500000.00
Jan 31 2022,SWISE,0,204776588.29,20715179.97,106468172.48,56093235.83,21500000.00
Jan 29 2022,SWISE,0,202819281.98,20375586.85,105770020.53,55173674.59,21500000.00
Jan 27 2022,SWISE,0,200861975.67,20035993.74,105071868.58,54254113.35,21500000.00
Jan 26 2022,SWISE,0,199883322.51,19866197.18,104722792.61,53794332.72,21500000.00
Jan 24 2022,SWISE,0,197926016.21,19526604.07,104024640.66,52874771.48,21500000.00
Jan 22 2022,SWISE,0,195968709.90,19187010.95,103326488.71,51955210.24,21500000.00
Jan 20 2022,SWISE,0,194011403.59,18847417.84,102628336.76,51035648.99,21500000.00
Jan 19 2022,SWISE,0,193032750.44,18677621.28,102279260.78,50575868.37,21500000.00
Jan 17 2022,SWISE,0,191075444.13,18338028.17,101581108.83,49656307.13,21500000.00
Jan 15 2022,SWISE,0,189118137.82,17998435.05,100882956.88,48736745.89,21500000.00
Jan 13 2022,SWISE,0,187160831.51,17658841.94,100184804.93,47817184.64,21500000.00
Jan 12 2022,SWISE,0,186182178.36,17489045.38,99835728.95,47357404.02,21500000.00
Jan 10 2022,SWISE,0,184224872.05,17149452.27,99137577.00,46437842.78,21500000.00
Jan 08 2022,SWISE,0,182267565.74,16809859.15,98439425.05,45518281.54,21500000.00
Jan 06 2022,SWISE,0,180310259.43,16470266.04,97741273.10,44598720.29,21500000.00
Jan 05 2022,SWISE,0,179331606.28,16300469.48,97392197.13,44138939.67,21500000.00
Jan 03 2022,SWISE,0,177374299.97,15960876.37,96694045.17,43219378.43,21500000.00
Jan 01 2022,SWISE,0,175416993.66,15621283.26,95995893.22,42299817.18,21500000.00
Dec 30 2021,SWISE,0,173459687.36,15281690.14,95297741.27,41380255.94,21500000.00
Dec 29 2021,SWISE,0,172481034.20,15111893.58,94948665.30,40920475.32,21500000.00
Dec 27 2021,SWISE,0,170523727.89,14772300.47,94250513.35,40000914.08,21500000.00
Dec 25 2021,SWISE,0,168566421.59,14432707.36,93552361.40,39081352.83,21500000.00
Dec 24 2021,SWISE,0,167587768.43,14262910.80,93203285.42,38621572.21,21500000.00
Dec 22 2021,SWISE,0,165630462.12,13923317.68,92505133.47,37702010.97,21500000.00
Dec 20 2021,SWISE,0,163673155.81,13583724.57,91806981.52,36782449.73,21500000.00
Dec 18 2021,SWISE,0,161715849.51,13244131.46,91108829.57,35862888.48,21500000.00
Dec 17 2021,SWISE,0,160737196.35,13074334.90,90759753.59,35403107.86,21500000.00
Dec 15 2021,SWISE,0,158779890.04,12734741.78,90061601.64,34483546.62,21500000.00
Dec 13 2021,SWISE,0,156822583.74,12395148.67,89363449.69,33563985.37,21500000.00
Dec 11 2021,SWISE,0,154865277.43,12055555.56,88665297.74,32644424.13,21500000.00
Dec 10 2021,SWISE,0,153886624.27,11885759.00,88316221.77,32184643.51,21500000.00
Dec 08 2021,SWISE,0,151929317.97,11546165.88,87618069.82,31265082.27,21500000.00
Dec 06 2021,SWISE,0,149972011.66,11206572.77,86919917.86,30345521.02,21500000.00
Dec 04 2021,SWISE,0,148014705.35,10866979.66,86221765.91,29425959.78,21500000.00
Dec 03 2021,SWISE,0,147036052.20,10697183.10,85872689.94,28966179.16,21500000.00
Dec 01 2021,SWISE,0,145078745.89,10357589.98,85174537.99,28046617.92,21500000.00
Nov 29 2021,SWISE,0,143121439.58,10017996.87,84476386.04,27127056.67,21500000.00
Nov 27 2021,SWISE,0,141164133.27,9678403.76,83778234.09,26207495.43,21500000.00
Nov 26 2021,SWISE,0,140185480.12,9508607.20,83429158.11,25747714.81,21500000.00
Nov 24 2021,SWISE,0,138228173.81,9169014.08,82731006.16,24828153.56,21500000.00
Nov 22 2021,SWISE,0,136270867.50,8829420.97,82032854.21,23908592.32,21500000.00
Nov 20 2021,SWISE,0,134313561.19,8489827.86,81334702.26,22989031.08,21500000.00
Nov 19 2021,SWISE,0,133334908.04,8320031.30,80985626.28,22529250.46,21500000.00
Nov 17 2021,SWISE,0,131377601.73,7980438.18,80287474.33,21609689.21,21500000.00
Nov 15 2021,SWISE,0,129420295.42,7640845.07,79589322.38,20690127.97,21500000.00
Nov 13 2021,SWISE,0,127462989.12,7301251.96,78891170.43,19770566.73,21500000.00
Nov 12 2021,SWISE,0,126484335.96,7131455.40,78542094.46,19310786.11,21500000.00
Nov 10 2021,SWISE,0,124527029.65,6791862.28,77843942.51,18391224.86,21500000.00
Nov 08 2021,SWISE,0,122569723.34,6452269.17,77145790.55,17471663.62,21500000.00
Nov 06 2021,SWISE,0,120612417.04,6112676.06,76447638.60,16552102.38,21500000.00
Nov 05 2021,SWISE,0,119633763.88,5942879.50,76098562.63,16092321.76,21500000.00
Nov 03 2021,SWISE,0,117676457.57,5603286.38,75400410.68,15172760.51,21500000.00
Nov 01 2021,SWISE,0,115719151.27,5263693.27,74702258.73,14253199.27,21500000.00
Oct 31 2021,SWISE,0,114740498.11,5093896.71,74353182.75,13793418.65,21500000.00
Oct 29 2021,SWISE,0,112783191.80,4754303.60,73655030.80,12873857.40,21500000.00
Oct 27 2021,SWISE,0,110825885.50,4414710.49,72956878.85,11954296.16,21500000.00
Oct 25 2021,SWISE,0,108868579.19,4075117.37,72258726.90,11034734.92,21500000.00
Oct 24 2021,SWISE,0,107889926.03,3905320.81,71909650.92,10574954.30,21500000.00
Oct 22 2021,SWISE,0,105932619.73,3565727.70,71211498.97,9655393.05,21500000.00
Oct 20 2021,SWISE,0,103975313.42,3226134.59,70513347.02,8735831.81,21500000.00
Oct 18 2021,SWISE,0,102018007.11,2886541.47,69815195.07,7816270.57,21500000.00
Oct 17 2021,SWISE,0,101039353.96,2716744.91,69466119.10,7356489.95,21500000.00
Oct 15 2021,SWISE,0,99082047.65,2377151.80,68767967.15,6436928.70,21500000.00
Oct 13 2021,SWISE,0,97124741.34,2037558.69,68069815.20,5517367.46,21500000.00
Oct 11 2021,SWISE,0,95167435.03,1697965.57,67371663.24,4597806.22,21500000.00
Oct 10 2021,SWISE,0,94188781.88,1528169.01,67022587.27,4138025.59,21500000.00
Oct 08 2021,SWISE,0,92231475.57,1188575.90,66324435.32,3218464.35,21500000.00
Oct 06 2021,SWISE,0,90274169.26,848982.79,65626283.37,2298903.11,21500000.00
Oct 04 2021,SWISE,0,88316862.95,509389.67,64928131.42,1379341.86,21500000.00
Oct 03 2021,SWISE,0,87338209.80,339593.11,64579055.44,919561.24,21500000.00
Oct 01 2021,SWISE,0,85380903.49,0,63880903.49,0,21500000.00
Sep 29 2021,SWISE,0,84682751.54,0,63182751.54,0,21500000.00
Sep 27 2021,SWISE,0,83984599.59,0,62484599.59,0,21500000.00
Sep 26 2021,SWISE,0,83635523.61,0,62135523.61,0,21500000.00
Sep 24 2021,SWISE,0,82937371.66,0,61437371.66,0,21500000.00
Sep 22 2021,SWISE,0,82239219.71,0,60739219.71,0,21500000.00
Sep 20 2021,SWISE,0,81541067.76,0,60041067.76,0,21500000.00
Sep 19 2021,SWISE,0,81191991.79,0,59691991.79,0,21500000.00
Sep 17 2021,SWISE,0,80493839.84,0,58993839.84,0,21500000.00
Sep 15 2021,SWISE,0,79795687.89,0,58295687.89,0,21500000.00
Sep 13 2021,SWISE,0,79097535.93,0,57597535.93,0,21500000.00
Sep 12 2021,SWISE,0,78748459.96,0,57248459.96,0,21500000.00
Sep 10 2021,SWISE,0,78050308.01,0,56550308.01,0,21500000.00
Sep 08 2021,SWISE,0,77352156.06,0,55852156.06,0,21500000.00
Sep 07 2021,SWISE,0,77003080.08,0,55503080.08,0,21500000.00
Sep 05 2021,SWISE,0,76304928.13,0,54804928.13,0,21500000.00
Sep 03 2021,SWISE,0,75606776.18,0,54106776.18,0,21500000.00
Sep 01 2021,SWISE,0,74908624.23,0,53408624.23,0,21500000.00
Aug 31 2021,SWISE,0,74559548.25,0,53059548.25,0,21500000.00
Aug 29 2021,SWISE,0,73861396.30,0,52361396.30,0,21500000.00
Aug 27 2021,SWISE,0,73163244.35,0,51663244.35,0,21500000.00
Aug 25 2021,SWISE,0,72465092.40,0,50965092.40,0,21500000.00
Aug 24 2021,SWISE,0,72116016.43,0,50616016.43,0,21500000.00
Aug 22 2021,SWISE,0,71417864.48,0,49917864.48,0,21500000.00
Aug 20 2021,SWISE,0,70719712.53,0,49219712.53,0,21500000.00
Aug 18 2021,SWISE,0,70021560.57,0,48521560.57,0,21500000.00
Aug 17 2021,SWISE,0,69672484.60,0,48172484.60,0,21500000.00
Aug 15 2021,SWISE,0,68974332.65,0,47474332.65,0,21500000.00
Aug 13 2021,SWISE,0,68276180.70,0,46776180.70,0,21500000.00
Aug 11 2021,SWISE,0,67578028.75,0,46078028.75,0,21500000.00
Aug 10 2021,SWISE,0,67228952.77,0,45728952.77,0,21500000.00
Aug 08 2021,SWISE,0,66530800.82,0,45030800.82,0,21500000.00
Aug 06 2021,SWISE,0,65832648.87,0,44332648.87,0,21500000.00
Aug 04 2021,SWISE,0,65134496.92,0,43634496.92,0,21500000.00
Aug 03 2021,SWISE,0,64785420.94,0,43285420.94,0,21500000.00
Aug 01 2021,SWISE,0,64087268.99,0,42587268.99,0,21500000.00
Jul 30 2021,SWISE,0,63389117.04,0,41889117.04,0,21500000.00
Jul 28 2021,SWISE,0,62690965.09,0,41190965.09,0,21500000.00
Jul 27 2021,SWISE,0,62341889.12,0,40841889.12,0,21500000.00
Jul 25 2021,SWISE,0,61643737.17,0,40143737.17,0,21500000.00
Jul 23 2021,SWISE,0,60945585.22,0,39445585.22,0,21500000.00
Jul 21 2021,SWISE,0,60247433.26,0,38747433.26,0,21500000.00
Jul 20 2021,SWISE,0,59898357.29,0,38398357.29,0,21500000.00
Jul 18 2021,SWISE,0,59200205.34,0,37700205.34,0,21500000.00
Jul 16 2021,SWISE,0,58502053.39,0,37002053.39,0,21500000.00
Jul 15 2021,SWISE,0,58152977.41,0,36652977.41,0,21500000.00
Jul 13 2021,SWISE,0,57454825.46,0,35954825.46,0,21500000.00
Jul 11 2021,SWISE,0,56756673.51,0,35256673.51,0,21500000.00
Jul 09 2021,SWISE,0,56058521.56,0,34558521.56,0,21500000.00
Jul 08 2021,SWISE,0,55709445.59,0,34209445.59,0,21500000.00
Jul 06 2021,SWISE,0,55011293.63,0,33511293.63,0,21500000.00
Jul 04 2021,SWISE,0,54313141.68,0,32813141.68,0,21500000.00
Jul 02 2021,SWISE,0,53614989.73,0,32114989.73,0,21500000.00
Jul 01 2021,SWISE,0,53265913.76,0,31765913.76,0,21500000.00
Jun 29 2021,SWISE,0,52567761.81,0,31067761.81,0,21500000.00
Jun 27 2021,SWISE,0,51869609.86,0,30369609.86,0,21500000.00
Jun 25 2021,SWISE,0,51171457.91,0,29671457.91,0,21500000.00
Jun 24 2021,SWISE,0,50822381.93,0,29322381.93,0,21500000.00
Jun 22 2021,SWISE,0,50124229.98,0,28624229.98,0,21500000.00
Jun 20 2021,SWISE,0,49426078.03,0,27926078.03,0,21500000.00
Jun 18 2021,SWISE,0,48727926.08,0,27227926.08,0,21500000.00
Jun 17 2021,SWISE,0,48378850.10,0,26878850.10,0,21500000.00
Jun 15 2021,SWISE,0,47680698.15,0,26180698.15,0,21500000.00
Jun 13 2021,SWISE,0,46982546.20,0,25482546.20,0,21500000.00
Jun 11 2021,SWISE,0,46284394.25,0,24784394.25,0,21500000.00
Jun 10 2021,SWISE,0,45935318.28,0,24435318.28,0,21500000.00
Jun 08 2021,SWISE,0,45237166.32,0,23737166.32,0,21500000.00
Jun 06 2021,SWISE,0,44539014.37,0,23039014.37,0,21500000.00
Jun 04 2021,SWISE,0,43840862.42,0,22340862.42,0,21500000.00
Jun 03 2021,SWISE,0,43491786.45,0,21991786.45,0,21500000.00
Jun 01 2021,SWISE,0,42793634.50,0,21293634.50,0,21500000.00
May 30 2021,SWISE,0,42095482.55,0,20595482.55,0,21500000.00
May 28 2021,SWISE,0,41397330.60,0,19897330.60,0,21500000.00
May 27 2021,SWISE,0,41048254.62,0,19548254.62,0,21500000.00
May 25 2021,SWISE,0,40350102.67,0,18850102.67,0,21500000.00
May 23 2021,SWISE,0,39651950.72,0,18151950.72,0,21500000.00
May 22 2021,SWISE,0,39302874.74,0,17802874.74,0,21500000.00
May 20 2021,SWISE,0,38604722.79,0,17104722.79,0,21500000.00
May 18 2021,SWISE,0,37906570.84,0,16406570.84,0,21500000.00
May 16 2021,SWISE,0,37208418.89,0,15708418.89,0,21500000.00
May 15 2021,SWISE,0,36859342.92,0,15359342.92,0,21500000.00
May 13 2021,SWISE,0,36161190.97,0,14661190.97,0,21500000.00
May 11 2021,SWISE,0,35463039.01,0,13963039.01,0,21500000.00
May 09 2021,SWISE,0,34764887.06,0,13264887.06,0,21500000.00
May 08 2021,SWISE,0,34415811.09,0,12915811.09,0,21500000.00
May 06 2021,SWISE,0,33717659.14,0,12217659.14,0,21500000.00
May 04 2021,SWISE,0,33019507.19,0,11519507.19,0,21500000.00
May 02 2021,SWISE,0,32321355.24,0,10821355.24,0,21500000.00
May 01 2021,SWISE,0,31972279.26,0,10472279.26,0,21500000.00
Apr 29 2021,SWISE,0,31274127.31,0,9774127.31,0,21500000.00
Apr 27 2021,SWISE,0,30575975.36,0,9075975.36,0,21500000.00
Apr 25 2021,SWISE,0,29877823.41,0,8377823.41,0,21500000.00
Apr 24 2021,SWISE,0,29528747.43,0,8028747.43,0,21500000.00
Apr 22 2021,SWISE,0,28830595.48,0,7330595.48,0,21500000.00
Apr 20 2021,SWISE,0,28132443.53,0,6632443.53,0,21500000.00
Apr 18 2021,SWISE,0,27434291.58,0,5934291.58,0,21500000.00
Apr 17 2021,SWISE,0,27085215.61,0,5585215.61,0,21500000.00
Apr 15 2021,SWISE,0,26387063.66,0,4887063.66,0,21500000.00
Apr 13 2021,SWISE,0,25688911.70,0,4188911.70,0,21500000.00
Apr 11 2021,SWISE,0,24990759.75,0,3490759.75,0,21500000.00
Apr 10 2021,SWISE,0,24641683.78,0,3141683.78,0,21500000.00
Apr 08 2021,SWISE,0,23943531.83,0,2443531.83,0,21500000.00
Apr 06 2021,SWISE,0,23245379.88,0,1745379.88,0,21500000.00
Apr 04 2021,SWISE,0,22547227.93,0,1047227.93,0,21500000.00
Apr 03 2021,SWISE,0,22198151.95,0,698151.95,0,21500000.00
Apr 01 2021,SWISE,0,21500000.00,0,0,0,21500000.00
