Date,Symbol,Available Supply,Unlocked Supply,New Issuance,Graph Foundation,Edge & Node,Curator Program Grants,Early Team & Advisors,Testnet Indexer Rewards,Backers,Early Backers,Strategic GRT Sale,Public GRT Sale,Bug Bounties,Educational Programs
Dec 17 2028,GRT,10335000000.00,10335000000.00,300000000.00,2030000000.00,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 14 2028,GRT,10332960109.49,10332960109.49,299671532.85,2028288576.64,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 10 2028,GRT,10330240255.47,10330240255.47,299233576.64,2026006678.83,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 07 2028,GRT,10328200364.96,10328200364.96,298905109.49,2024295255.47,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 04 2028,GRT,10326160474.45,10326160474.45,298576642.34,2022583832.12,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 01 2028,GRT,10324120583.94,10324120583.94,298248175.18,2020872408.76,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 27 2028,GRT,10321400729.93,10321400729.93,297810218.98,2018590510.95,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 24 2028,GRT,10319360839.42,10319360839.42,297481751.82,2016879087.59,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 21 2028,GRT,10317320948.91,10317320948.91,297153284.67,2015167664.23,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 17 2028,GRT,10314601094.89,10314601094.89,296715328.47,2012885766.42,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 14 2028,GRT,10312561204.38,10312561204.38,296386861.31,2011174343.07,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 11 2028,GRT,10310521313.87,10310521313.87,296058394.16,2009462919.71,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 08 2028,GRT,10308481423.36,10308481423.36,295729927.01,2007751496.35,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 04 2028,GRT,10305761569.34,10305761569.34,295291970.80,2005469598.54,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 01 2028,GRT,10303721678.83,10303721678.83,294963503.65,2003758175.18,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 29 2028,GRT,10301681788.32,10301681788.32,294635036.50,2002046751.82,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 26 2028,GRT,10299641897.81,10299641897.81,294306569.34,2000335328.47,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 22 2028,GRT,10296922043.80,10296922043.80,293868613.14,1998053430.66,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 19 2028,GRT,10294882153.28,10294882153.28,293540145.99,1996342007.30,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 16 2028,GRT,10292842262.77,10292842262.77,293211678.83,1994630583.94,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 12 2028,GRT,10290122408.76,10290122408.76,292773722.63,1992348686.13,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 09 2028,GRT,10288082518.25,10288082518.25,292445255.47,1990637262.77,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 06 2028,GRT,10286042627.74,10286042627.74,292116788.32,1988925839.42,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 03 2028,GRT,10284002737.23,10284002737.23,291788321.17,1987214416.06,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 29 2028,GRT,10281282883.21,10281282883.21,291350364.96,1984932518.25,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 26 2028,GRT,10279242992.70,10279242992.70,291021897.81,1983221094.89,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 23 2028,GRT,10277203102.19,10277203102.19,290693430.66,1981509671.53,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 19 2028,GRT,10274483248.18,10274483248.18,290255474.45,1979227773.72,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 16 2028,GRT,10272443357.66,10272443357.66,289927007.30,1977516350.36,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 13 2028,GRT,10270403467.15,10270403467.15,289598540.15,1975804927.01,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 10 2028,GRT,10268363576.64,10268363576.64,289270072.99,1974093503.65,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 06 2028,GRT,10265643722.63,10265643722.63,288832116.79,1971811605.84,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 03 2028,GRT,10263603832.12,10263603832.12,288503649.64,1970100182.48,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 31 2028,GRT,10261563941.61,10261563941.61,288175182.48,1968388759.12,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 27 2028,GRT,10258844087.59,10258844087.59,287737226.28,1966106861.31,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 24 2028,GRT,10256804197.08,10256804197.08,287408759.12,1964395437.96,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 21 2028,GRT,10254764306.57,10254764306.57,287080291.97,1962684014.60,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 18 2028,GRT,10252724416.06,10252724416.06,286751824.82,1960972591.24,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 14 2028,GRT,10250004562.04,10250004562.04,286313868.61,1958690693.43,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 11 2028,GRT,10247964671.53,10247964671.53,285985401.46,1956979270.07,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 08 2028,GRT,10245924781.02,10245924781.02,285656934.31,1955267846.72,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 05 2028,GRT,10243884890.51,10243884890.51,285328467.15,1953556423.36,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 01 2028,GRT,10241165036.50,10241165036.50,284890510.95,1951274525.55,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 29 2028,GRT,10239125145.99,10239125145.99,284562043.80,1949563102.19,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 26 2028,GRT,10237085255.47,10237085255.47,284233576.64,1947851678.83,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 22 2028,GRT,10234365401.46,10234365401.46,283795620.44,1945569781.02,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 19 2028,GRT,10232325510.95,10232325510.95,283467153.28,1943858357.66,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 16 2028,GRT,10230285620.44,10230285620.44,283138686.13,1942146934.31,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 13 2028,GRT,10228245729.93,10228245729.93,282810218.98,1940435510.95,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 09 2028,GRT,10225525875.91,10225525875.91,282372262.77,1938153613.14,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 06 2028,GRT,10223485985.40,10223485985.40,282043795.62,1936442189.78,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 03 2028,GRT,10221446094.89,10221446094.89,281715328.47,1934730766.42,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jun 29 2028,GRT,10218726240.88,10218726240.88,281277372.26,1932448868.61,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jun 26 2028,GRT,10216686350.36,10216686350.36,280948905.11,1930737445.26,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jun 23 2028,GRT,10214646459.85,10214646459.85,280620437.96,1929026021.90,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jun 20 2028,GRT,10212606569.34,10212606569.34,280291970.80,1927314598.54,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jun 16 2028,GRT,10209886715.33,10209886715.33,279854014.60,1925032700.73,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jun 13 2028,GRT,10207846824.82,10207846824.82,279525547.45,1923321277.37,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jun 10 2028,GRT,10205806934.31,10205806934.31,279197080.29,1921609854.01,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jun 07 2028,GRT,10203767043.80,10203767043.80,278868613.14,1919898430.66,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jun 03 2028,GRT,10201047189.78,10201047189.78,278430656.93,1917616532.85,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
May 31 2028,GRT,10199007299.27,10199007299.27,278102189.78,1915905109.49,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
May 28 2028,GRT,10196967408.76,10196967408.76,277773722.63,1914193686.13,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
May 24 2028,GRT,10194247554.74,10194247554.74,277335766.42,1911911788.32,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
May 21 2028,GRT,10192207664.23,10192207664.23,277007299.27,1910200364.96,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
May 18 2028,GRT,10190167773.72,10190167773.72,276678832.12,1908488941.61,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
May 15 2028,GRT,10188127883.21,10188127883.21,276350364.96,1906777518.25,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
May 11 2028,GRT,10185408029.20,10185408029.20,275912408.76,1904495620.44,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
May 08 2028,GRT,10183368138.69,10183368138.69,275583941.61,1902784197.08,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
May 05 2028,GRT,10181328248.18,10181328248.18,275255474.45,1901072773.72,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
May 01 2028,GRT,10178608394.16,10178608394.16,274817518.25,1898790875.91,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Apr 28 2028,GRT,10176568503.65,10176568503.65,274489051.09,1897079452.55,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Apr 25 2028,GRT,10174528613.14,10174528613.14,274160583.94,1895368029.20,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Apr 22 2028,GRT,10172488722.63,10172488722.63,273832116.79,1893656605.84,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Apr 18 2028,GRT,10169768868.61,10169768868.61,273394160.58,1891374708.03,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Apr 15 2028,GRT,10167728978.10,10167728978.10,273065693.43,1889663284.67,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Apr 12 2028,GRT,10165689087.59,10165689087.59,272737226.28,1887951861.31,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Apr 08 2028,GRT,10162969233.58,10162969233.58,272299270.07,1885669963.50,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Apr 05 2028,GRT,10160929343.07,10160929343.07,271970802.92,1883958540.15,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Apr 02 2028,GRT,10158889452.55,10158889452.55,271642335.77,1882247116.79,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Mar 30 2028,GRT,10156849562.04,10156849562.04,271313868.61,1880535693.43,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Mar 26 2028,GRT,10154129708.03,10154129708.03,270875912.41,1878253795.62,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Mar 23 2028,GRT,10152089817.52,10152089817.52,270547445.26,1876542372.26,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Mar 20 2028,GRT,10150049927.01,10150049927.01,270218978.10,1874830948.91,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Mar 17 2028,GRT,10148010036.50,10148010036.50,269890510.95,1873119525.55,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Mar 13 2028,GRT,10145290182.48,10145290182.48,269452554.74,1870837627.74,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Mar 10 2028,GRT,10143250291.97,10143250291.97,269124087.59,1869126204.38,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Mar 07 2028,GRT,10141210401.46,10141210401.46,268795620.44,1867414781.02,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Mar 03 2028,GRT,10138490547.45,10138490547.45,268357664.23,1865132883.21,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Feb 29 2028,GRT,10136450656.93,10136450656.93,268029197.08,1863421459.85,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Feb 26 2028,GRT,10134410766.42,10134410766.42,267700729.93,1861710036.50,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Feb 23 2028,GRT,10132370875.91,10132370875.91,267372262.77,1859998613.14,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Feb 19 2028,GRT,10129651021.90,10129651021.90,266934306.57,1857716715.33,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Feb 16 2028,GRT,10127611131.39,10127611131.39,266605839.42,1856005291.97,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Feb 13 2028,GRT,10125571240.88,10125571240.88,266277372.26,1854293868.61,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Feb 09 2028,GRT,10122851386.86,10122851386.86,265839416.06,1852011970.80,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Feb 06 2028,GRT,10120811496.35,10120811496.35,265510948.91,1850300547.45,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Feb 03 2028,GRT,10118771605.84,10118771605.84,265182481.75,1848589124.09,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jan 31 2028,GRT,10116731715.33,10116731715.33,264854014.60,1846877700.73,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jan 27 2028,GRT,10114011861.31,10114011861.31,264416058.39,1844595802.92,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jan 24 2028,GRT,10111971970.80,10111971970.80,264087591.24,1842884379.56,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jan 21 2028,GRT,10109932080.29,10109932080.29,263759124.09,1841172956.20,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jan 17 2028,GRT,10107212226.28,10107212226.28,263321167.88,1838891058.39,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jan 14 2028,GRT,10105172335.77,10105172335.77,262992700.73,1837179635.04,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jan 11 2028,GRT,10103132445.26,10103132445.26,262664233.58,1835468211.68,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jan 08 2028,GRT,10101092554.74,10101092554.74,262335766.42,1833756788.32,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jan 04 2028,GRT,10098372700.73,10098372700.73,261897810.22,1831474890.51,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jan 01 2028,GRT,10096332810.22,10096332810.22,261569343.07,1829763467.15,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 29 2027,GRT,10094292919.71,10094292919.71,261240875.91,1828052043.80,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 26 2027,GRT,10092253029.20,10092253029.20,260912408.76,1826340620.44,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 22 2027,GRT,10089533175.18,10089533175.18,260474452.55,1824058722.63,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 19 2027,GRT,10087493284.67,10087493284.67,260145985.40,1822347299.27,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 16 2027,GRT,10085453394.16,10085453394.16,259817518.25,1820635875.91,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 12 2027,GRT,10082733540.15,10082733540.15,259379562.04,1818353978.10,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 09 2027,GRT,10080693649.64,10080693649.64,259051094.89,1816642554.74,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 06 2027,GRT,10078653759.12,10078653759.12,258722627.74,1814931131.39,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 03 2027,GRT,10076613868.61,10076613868.61,258394160.58,1813219708.03,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 29 2027,GRT,10073894014.60,10073894014.60,257956204.38,1810937810.22,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 26 2027,GRT,10071854124.09,10071854124.09,257627737.23,1809226386.86,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 23 2027,GRT,10069814233.58,10069814233.58,257299270.07,1807514963.50,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 19 2027,GRT,10067094379.56,10067094379.56,256861313.87,1805233065.69,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 16 2027,GRT,10065054489.05,10065054489.05,256532846.72,1803521642.34,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 13 2027,GRT,10063014598.54,10063014598.54,256204379.56,1801810218.98,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 10 2027,GRT,10060974708.03,10060974708.03,255875912.41,1800098795.62,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 06 2027,GRT,10058254854.01,10058254854.01,255437956.20,1797816897.81,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 03 2027,GRT,10056214963.50,10056214963.50,255109489.05,1796105474.45,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 31 2027,GRT,10054175072.99,10054175072.99,254781021.90,1794394051.09,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 28 2027,GRT,10052135182.48,10052135182.48,254452554.74,1792682627.74,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 24 2027,GRT,10049415328.47,10049415328.47,254014598.54,1790400729.93,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 21 2027,GRT,10047375437.96,10047375437.96,253686131.39,1788689306.57,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 18 2027,GRT,10045335547.45,10045335547.45,253357664.23,1786977883.21,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 14 2027,GRT,10042615693.43,10042615693.43,252919708.03,1784695985.40,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 11 2027,GRT,10040575802.92,10040575802.92,252591240.88,1782984562.04,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 08 2027,GRT,10038535912.41,10038535912.41,252262773.72,1781273138.69,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
