Date,Symbol,Available Supply,Unlocked Supply,Community,Foundation,Core contributors,Investors
Mar 31 2026,APT,593701103.12,593701103.12,256615931.25,59666666.67,162291666.67,115126838.53
Mar 27 2026,APT,593701103.12,593701103.12,256615931.25,59666666.67,162291666.67,115126838.53
Mar 23 2026,APT,593701103.12,593701103.12,256615931.25,59666666.67,162291666.67,115126838.53
Mar 19 2026,APT,593701103.12,593701103.12,256615931.25,59666666.67,162291666.67,115126838.53
Mar 14 2026,APT,593701103.12,593701103.12,256615931.25,59666666.67,162291666.67,115126838.53
Mar 10 2026,APT,582391320.11,582391320.11,253405786.59,58333333.33,158333333.33,112318866.86
Mar 06 2026,APT,582391320.11,582391320.11,253405786.59,58333333.33,158333333.33,112318866.86
Mar 02 2026,APT,582391320.11,582391320.11,253405786.59,58333333.33,158333333.33,112318866.86
Feb 26 2026,APT,582391320.11,582391320.11,253405786.59,58333333.33,158333333.33,112318866.86
Feb 22 2026,APT,582391320.11,582391320.11,253405786.59,58333333.33,158333333.33,112318866.86
Feb 18 2026,APT,582391320.11,582391320.11,253405786.59,58333333.33,158333333.33,112318866.86
Feb 14 2026,APT,582391320.11,582391320.11,253405786.59,58333333.33,158333333.33,112318866.86
Feb 10 2026,APT,582391320.11,582391320.11,253405786.59,58333333.33,158333333.33,112318866.86
Feb 06 2026,APT,571081537.11,571081537.11,250195641.92,57000000.00,154375000.00,109510895.19
Feb 01 2026,APT,571081537.11,571081537.11,250195641.92,57000000.00,154375000.00,109510895.19
Jan 28 2026,APT,571081537.11,571081537.11,250195641.92,57000000.00,154375000.00,109510895.19
Jan 24 2026,APT,571081537.11,571081537.11,250195641.92,57000000.00,154375000.00,109510895.19
Jan 20 2026,APT,571081537.11,571081537.11,250195641.92,57000000.00,154375000.00,109510895.19
Jan 16 2026,APT,571081537.11,571081537.11,250195641.92,57000000.00,154375000.00,109510895.19
Jan 12 2026,APT,571081537.11,571081537.11,250195641.92,57000000.00,154375000.00,109510895.19
Jan 08 2026,APT,559771754.12,559771754.12,246985497.26,55666666.67,150416666.67,106702923.52
Jan 04 2026,APT,559771754.12,559771754.12,246985497.26,55666666.67,150416666.67,106702923.52
Dec 31 2025,APT,559771754.12,559771754.12,246985497.26,55666666.67,150416666.67,106702923.52
Dec 27 2025,APT,559771754.12,559771754.12,246985497.26,55666666.67,150416666.67,106702923.52
Dec 23 2025,APT,559771754.12,559771754.12,246985497.26,55666666.67,150416666.67,106702923.52
Dec 18 2025,APT,559771754.12,559771754.12,246985497.26,55666666.67,150416666.67,106702923.52
Dec 14 2025,APT,559771754.12,559771754.12,246985497.26,55666666.67,150416666.67,106702923.52
Dec 10 2025,APT,548461971.10,548461971.10,243775352.59,54333333.33,146458333.33,103894951.85
Dec 06 2025,APT,548461971.10,548461971.10,243775352.59,54333333.33,146458333.33,103894951.85
Dec 02 2025,APT,548461971.10,548461971.10,243775352.59,54333333.33,146458333.33,103894951.85
Nov 28 2025,APT,548461971.10,548461971.10,243775352.59,54333333.33,146458333.33,103894951.85
Nov 24 2025,APT,548461971.10,548461971.10,243775352.59,54333333.33,146458333.33,103894951.85
Nov 20 2025,APT,548461971.10,548461971.10,243775352.59,54333333.33,146458333.33,103894951.85
Nov 16 2025,APT,548461971.10,548461971.10,243775352.59,54333333.33,146458333.33,103894951.85
Nov 12 2025,APT,548461971.10,548461971.10,243775352.59,54333333.33,146458333.33,103894951.85
Nov 07 2025,APT,537152188.10,537152188.10,240565207.93,53000000.00,142500000.00,101086980.17
Nov 03 2025,APT,537152188.10,537152188.10,240565207.93,53000000.00,142500000.00,101086980.17
Oct 30 2025,APT,537152188.10,537152188.10,240565207.93,53000000.00,142500000.00,101086980.17
Oct 22 2025,APT,537152188.10,537152188.10,240565207.93,53000000.00,142500000.00,101086980.17
Oct 18 2025,APT,537152188.10,537152188.10,240565207.93,53000000.00,142500000.00,101086980.17
Oct 14 2025,APT,537152188.10,537152188.10,240565207.93,53000000.00,142500000.00,101086980.17
Oct 10 2025,APT,525842405.11,525842405.11,237355063.27,51666666.67,138541666.67,98279008.50
Oct 06 2025,APT,525842405.11,525842405.11,237355063.27,51666666.67,138541666.67,98279008.50
Oct 02 2025,APT,525842405.11,525842405.11,237355063.27,51666666.67,138541666.67,98279008.50
Sep 27 2025,APT,525842405.11,525842405.11,237355063.27,51666666.67,138541666.67,98279008.50
Sep 23 2025,APT,525842405.11,525842405.11,237355063.27,51666666.67,138541666.67,98279008.50
Sep 19 2025,APT,525842405.11,525842405.11,237355063.27,51666666.67,138541666.67,98279008.50
Sep 15 2025,APT,525842405.11,525842405.11,237355063.27,51666666.67,138541666.67,98279008.50
Sep 11 2025,APT,525842405.11,525842405.11,237355063.27,51666666.67,138541666.67,98279008.50
Sep 07 2025,APT,514532622.09,514532622.09,234144918.60,50333333.33,134583333.33,95471036.83
Sep 03 2025,APT,514532622.09,514532622.09,234144918.60,50333333.33,134583333.33,95471036.83
Aug 30 2025,APT,514532622.09,514532622.09,234144918.60,50333333.33,134583333.33,95471036.83
Aug 26 2025,APT,514532622.09,514532622.09,234144918.60,50333333.33,134583333.33,95471036.83
Aug 22 2025,APT,514532622.09,514532622.09,234144918.60,50333333.33,134583333.33,95471036.83
Aug 18 2025,APT,514532622.09,514532622.09,234144918.60,50333333.33,134583333.33,95471036.83
Aug 13 2025,APT,514532622.09,514532622.09,234144918.60,50333333.33,134583333.33,95471036.83
Aug 09 2025,APT,503222839.10,503222839.10,230934773.94,49000000.00,130625000.00,92663065.16
Aug 05 2025,APT,503222839.10,503222839.10,230934773.94,49000000.00,130625000.00,92663065.16
Aug 01 2025,APT,503222839.10,503222839.10,230934773.94,49000000.00,130625000.00,92663065.16
Jul 28 2025,APT,503222839.10,503222839.10,230934773.94,49000000.00,130625000.00,92663065.16
Jul 24 2025,APT,503222839.10,503222839.10,230934773.94,49000000.00,130625000.00,92663065.16
Jul 20 2025,APT,503222839.10,503222839.10,230934773.94,49000000.00,130625000.00,92663065.16
Jul 16 2025,APT,503222839.10,503222839.10,230934773.94,49000000.00,130625000.00,92663065.16
Jul 12 2025,APT,503222839.10,503222839.10,230934773.94,49000000.00,130625000.00,92663065.16
Jul 08 2025,APT,491913056.10,491913056.10,227724629.27,47666666.67,126666666.67,89855093.49
Jul 03 2025,APT,491913056.10,491913056.10,227724629.27,47666666.67,126666666.67,89855093.49
Jun 29 2025,APT,491913056.10,491913056.10,227724629.27,47666666.67,126666666.67,89855093.49
Jun 25 2025,APT,491913056.10,491913056.10,227724629.27,47666666.67,126666666.67,89855093.49
Jun 21 2025,APT,491913056.10,491913056.10,227724629.27,47666666.67,126666666.67,89855093.49
Jun 17 2025,APT,491913056.10,491913056.10,227724629.27,47666666.67,126666666.67,89855093.49
Jun 13 2025,APT,491913056.10,491913056.10,227724629.27,47666666.67,126666666.67,89855093.49
Jun 09 2025,APT,480603273.09,480603273.09,224514484.61,46333333.33,122708333.33,87047121.82
Jun 05 2025,APT,480603273.09,480603273.09,224514484.61,46333333.33,122708333.33,87047121.82
Jun 01 2025,APT,480603273.09,480603273.09,224514484.61,46333333.33,122708333.33,87047121.82
May 28 2025,APT,480603273.09,480603273.09,224514484.61,46333333.33,122708333.33,87047121.82
May 23 2025,APT,480603273.09,480603273.09,224514484.61,46333333.33,122708333.33,87047121.82
May 19 2025,APT,480603273.09,480603273.09,224514484.61,46333333.33,122708333.33,87047121.82
May 15 2025,APT,480603273.09,480603273.09,224514484.61,46333333.33,122708333.33,87047121.82
May 11 2025,APT,469293490.09,469293490.09,221304339.94,45000000.00,118750000.00,84239150.15
May 07 2025,APT,469293490.09,469293490.09,221304339.94,45000000.00,118750000.00,84239150.15
May 03 2025,APT,469293490.09,469293490.09,221304339.94,45000000.00,118750000.00,84239150.15
Apr 29 2025,APT,469293490.09,469293490.09,221304339.94,45000000.00,118750000.00,84239150.15
Apr 25 2025,APT,469293490.09,469293490.09,221304339.94,45000000.00,118750000.00,84239150.15
Apr 21 2025,APT,469293490.09,469293490.09,221304339.94,45000000.00,118750000.00,84239150.15
Apr 17 2025,APT,469293490.09,469293490.09,221304339.94,45000000.00,118750000.00,84239150.15
Apr 13 2025,APT,469293490.09,469293490.09,221304339.94,45000000.00,118750000.00,84239150.15
Apr 08 2025,APT,457983707.09,457983707.09,218094195.28,43666666.67,114791666.67,81431178.47
Apr 04 2025,APT,457983707.09,457983707.09,218094195.28,43666666.67,114791666.67,81431178.47
Mar 31 2025,APT,457983707.09,457983707.09,218094195.28,43666666.67,114791666.67,81431178.47
Mar 27 2025,APT,457983707.09,457983707.09,218094195.28,43666666.67,114791666.67,81431178.47
Mar 23 2025,APT,457983707.09,457983707.09,218094195.28,43666666.67,114791666.67,81431178.47
Mar 19 2025,APT,457983707.09,457983707.09,218094195.28,43666666.67,114791666.67,81431178.47
Mar 15 2025,APT,457983707.09,457983707.09,218094195.28,43666666.67,114791666.67,81431178.47
Mar 11 2025,APT,446673924.07,446673924.07,214884050.61,42333333.33,110833333.33,78623206.80
Mar 07 2025,APT,446673924.07,446673924.07,214884050.61,42333333.33,110833333.33,78623206.80
Mar 03 2025,APT,446673924.07,446673924.07,214884050.61,42333333.33,110833333.33,78623206.80
Feb 26 2025,APT,446673924.07,446673924.07,214884050.61,42333333.33,110833333.33,78623206.80
Feb 22 2025,APT,446673924.07,446673924.07,214884050.61,42333333.33,110833333.33,78623206.80
Feb 18 2025,APT,446673924.07,446673924.07,214884050.61,42333333.33,110833333.33,78623206.80
Feb 14 2025,APT,446673924.07,446673924.07,214884050.61,42333333.33,110833333.33,78623206.80
Feb 10 2025,APT,446673924.07,446673924.07,214884050.61,42333333.33,110833333.33,78623206.80
Feb 06 2025,APT,435364141.08,435364141.08,211673905.95,41000000.00,106875000.00,75815235.13
Feb 02 2025,APT,435364141.08,435364141.08,211673905.95,41000000.00,106875000.00,75815235.13
Jan 29 2025,APT,435364141.08,435364141.08,211673905.95,41000000.00,106875000.00,75815235.13
Jan 25 2025,APT,435364141.08,435364141.08,211673905.95,41000000.00,106875000.00,75815235.13
Jan 21 2025,APT,435364141.08,435364141.08,211673905.95,41000000.00,106875000.00,75815235.13
Jan 16 2025,APT,435364141.08,435364141.08,211673905.95,41000000.00,106875000.00,75815235.13
Jan 12 2025,APT,435364141.08,435364141.08,211673905.95,41000000.00,106875000.00,75815235.13
Jan 08 2025,APT,424054358.08,424054358.08,208463761.28,39666666.67,102916666.67,73007263.46
Jan 04 2025,APT,424054358.08,424054358.08,208463761.28,39666666.67,102916666.67,73007263.46
Dec 31 2024,APT,424054358.08,424054358.08,208463761.28,39666666.67,102916666.67,73007263.46
Dec 27 2024,APT,424054358.08,424054358.08,208463761.28,39666666.67,102916666.67,73007263.46
Dec 23 2024,APT,424054358.08,424054358.08,208463761.28,39666666.67,102916666.67,73007263.46
Dec 19 2024,APT,424054358.08,424054358.08,208463761.28,39666666.67,102916666.67,73007263.46
Dec 15 2024,APT,424054358.08,424054358.08,208463761.28,39666666.67,102916666.67,73007263.46
Dec 11 2024,APT,424054358.08,424054358.08,208463761.28,39666666.67,102916666.67,73007263.46
Dec 07 2024,APT,412744575.07,412744575.07,205253616.62,38333333.33,98958333.33,70199291.79
Dec 02 2024,APT,412744575.07,412744575.07,205253616.62,38333333.33,98958333.33,70199291.79
Nov 28 2024,APT,412744575.07,412744575.07,205253616.62,38333333.33,98958333.33,70199291.79
Nov 24 2024,APT,412744575.07,412744575.07,205253616.62,38333333.33,98958333.33,70199291.79
Nov 20 2024,APT,412744575.07,412744575.07,205253616.62,38333333.33,98958333.33,70199291.79
Nov 16 2024,APT,412744575.07,412744575.07,205253616.62,38333333.33,98958333.33,70199291.79
Nov 12 2024,APT,412744575.07,412744575.07,205253616.62,38333333.33,98958333.33,70199291.79
Nov 08 2024,APT,401434792.07,401434792.07,202043471.95,37000000.00,95000000.00,67391320.12
Nov 04 2024,APT,401434792.07,401434792.07,202043471.95,37000000.00,95000000.00,67391320.12
Oct 31 2024,APT,401434792.07,401434792.07,202043471.95,37000000.00,95000000.00,67391320.12
Oct 27 2024,APT,401434792.07,401434792.07,202043471.95,37000000.00,95000000.00,67391320.12
Oct 22 2024,APT,401434792.07,401434792.07,202043471.95,37000000.00,95000000.00,67391320.12
Oct 18 2024,APT,401434792.07,401434792.07,202043471.95,37000000.00,95000000.00,67391320.12
Oct 14 2024,APT,401434792.07,401434792.07,202043471.95,37000000.00,95000000.00,67391320.12
Oct 10 2024,APT,390125009.07,390125009.07,198833327.29,35666666.67,91041666.67,64583348.44
Oct 06 2024,APT,390125009.07,390125009.07,198833327.29,35666666.67,91041666.67,64583348.44
Oct 02 2024,APT,390125009.07,390125009.07,198833327.29,35666666.67,91041666.67,64583348.44
Sep 28 2024,APT,390125009.07,390125009.07,198833327.29,35666666.67,91041666.67,64583348.44
Sep 24 2024,APT,390125009.07,390125009.07,198833327.29,35666666.67,91041666.67,64583348.44
Sep 20 2024,APT,390125009.07,390125009.07,198833327.29,35666666.67,91041666.67,64583348.44
Sep 16 2024,APT,390125009.07,390125009.07,198833327.29,35666666.67,91041666.67,64583348.44
Sep 12 2024,APT,390125009.07,390125009.07,198833327.29,35666666.67,91041666.67,64583348.44
Sep 07 2024,APT,378815226.05,378815226.05,195623182.62,34333333.33,87083333.33,61775376.77
Sep 03 2024,APT,378815226.05,378815226.05,195623182.62,34333333.33,87083333.33,61775376.77
Aug 30 2024,APT,378815226.05,378815226.05,195623182.62,34333333.33,87083333.33,61775376.77
Aug 26 2024,APT,378815226.05,378815226.05,195623182.62,34333333.33,87083333.33,61775376.77
Aug 22 2024,APT,378815226.05,378815226.05,195623182.62,34333333.33,87083333.33,61775376.77
Aug 18 2024,APT,378815226.05,378815226.05,195623182.62,34333333.33,87083333.33,61775376.77
Aug 14 2024,APT,378815226.05,378815226.05,195623182.62,34333333.33,87083333.33,61775376.77
Aug 10 2024,APT,367505443.06,367505443.06,192413037.96,33000000.00,83125000.00,58967405.10
Aug 06 2024,APT,367505443.06,367505443.06,192413037.96,33000000.00,83125000.00,58967405.10
Aug 02 2024,APT,367505443.06,367505443.06,192413037.96,33000000.00,83125000.00,58967405.10
Jul 28 2024,APT,367505443.06,367505443.06,192413037.96,33000000.00,83125000.00,58967405.10
Jul 24 2024,APT,367505443.06,367505443.06,192413037.96,33000000.00,83125000.00,58967405.10
Jul 20 2024,APT,367505443.06,367505443.06,192413037.96,33000000.00,83125000.00,58967405.10
Jul 16 2024,APT,367505443.06,367505443.06,192413037.96,33000000.00,83125000.00,58967405.10
Jul 12 2024,APT,367505443.06,367505443.06,192413037.96,33000000.00,83125000.00,58967405.10
Jul 08 2024,APT,356195660.06,356195660.06,189202893.29,31666666.67,79166666.67,56159433.43
Jul 04 2024,APT,356195660.06,356195660.06,189202893.29,31666666.67,79166666.67,56159433.43
Jun 30 2024,APT,356195660.06,356195660.06,189202893.29,31666666.67,79166666.67,56159433.43
Jun 26 2024,APT,356195660.06,356195660.06,189202893.29,31666666.67,79166666.67,56159433.43
Jun 22 2024,APT,356195660.06,356195660.06,189202893.29,31666666.67,79166666.67,56159433.43
Jun 17 2024,APT,356195660.06,356195660.06,189202893.29,31666666.67,79166666.67,56159433.43
Jun 13 2024,APT,356195660.06,356195660.06,189202893.29,31666666.67,79166666.67,56159433.43
Jun 09 2024,APT,344885877.05,344885877.05,185992748.63,30333333.33,75208333.33,53351461.76
Jun 05 2024,APT,344885877.05,344885877.05,185992748.63,30333333.33,75208333.33,53351461.76
Jun 01 2024,APT,344885877.05,344885877.05,185992748.63,30333333.33,75208333.33,53351461.76
May 28 2024,APT,344885877.05,344885877.05,185992748.63,30333333.33,75208333.33,53351461.76
May 24 2024,APT,344885877.05,344885877.05,185992748.63,30333333.33,75208333.33,53351461.76
May 20 2024,APT,344885877.05,344885877.05,185992748.63,30333333.33,75208333.33,53351461.76
May 16 2024,APT,344885877.05,344885877.05,185992748.63,30333333.33,75208333.33,53351461.76
May 12 2024,APT,344885877.05,344885877.05,185992748.63,30333333.33,75208333.33,53351461.76
May 08 2024,APT,333576094.06,333576094.06,182782603.97,29000000.00,71250000.00,50543490.09
May 03 2024,APT,333576094.06,333576094.06,182782603.97,29000000.00,71250000.00,50543490.09
Apr 29 2024,APT,333576094.06,333576094.06,182782603.97,29000000.00,71250000.00,50543490.09
Apr 25 2024,APT,333576094.06,333576094.06,182782603.97,29000000.00,71250000.00,50543490.09
Apr 21 2024,APT,333576094.06,333576094.06,182782603.97,29000000.00,71250000.00,50543490.09
Apr 17 2024,APT,333576094.06,333576094.06,182782603.97,29000000.00,71250000.00,50543490.09
Apr 13 2024,APT,333576094.06,333576094.06,182782603.97,29000000.00,71250000.00,50543490.09
Apr 09 2024,APT,308733701.04,308733701.04,179572459.30,27666666.67,59375000.00,42119575.07
Apr 05 2024,APT,308733701.04,308733701.04,179572459.30,27666666.67,59375000.00,42119575.07
Apr 01 2024,APT,308733701.04,308733701.04,179572459.30,27666666.67,59375000.00,42119575.07
Mar 28 2024,APT,0,308733701.04,179572459.30,27666666.67,59375000.00,42119575.07
Mar 23 2024,APT,0,308733701.04,179572459.30,27666666.67,59375000.00,42119575.07
Mar 19 2024,APT,0,308733701.04,179572459.30,27666666.67,59375000.00,42119575.07
Mar 15 2024,APT,0,308733701.04,179572459.30,27666666.67,59375000.00,42119575.07
Mar 11 2024,APT,0,283891308.03,176362314.64,26333333.33,47500000.00,33695660.06
Mar 07 2024,APT,0,283891308.03,176362314.64,26333333.33,47500000.00,33695660.06
Mar 03 2024,APT,0,283891308.03,176362314.64,26333333.33,47500000.00,33695660.06
Feb 28 2024,APT,0,283891308.03,176362314.64,26333333.33,47500000.00,33695660.06
Feb 24 2024,APT,0,283891308.03,176362314.64,26333333.33,47500000.00,33695660.06
Feb 20 2024,APT,0,283891308.03,176362314.64,26333333.33,47500000.00,33695660.06
Feb 16 2024,APT,0,283891308.03,176362314.64,26333333.33,47500000.00,33695660.06
Feb 11 2024,APT,0,283891308.03,176362314.64,26333333.33,47500000.00,33695660.06
Feb 07 2024,APT,0,259048915.01,173152169.97,25000000.00,35625000.00,25271745.04
Feb 03 2024,APT,0,259048915.01,173152169.97,25000000.00,35625000.00,25271745.04
Jan 30 2024,APT,0,259048915.01,173152169.97,25000000.00,35625000.00,25271745.04
Jan 26 2024,APT,0,259048915.01,173152169.97,25000000.00,35625000.00,25271745.04
Jan 22 2024,APT,0,259048915.01,173152169.97,25000000.00,35625000.00,25271745.04
Jan 18 2024,APT,0,259048915.01,173152169.97,25000000.00,35625000.00,25271745.04
Jan 14 2024,APT,0,259048915.01,173152169.97,25000000.00,35625000.00,25271745.04
Jan 10 2024,APT,0,234206522.01,169942025.31,23666666.67,23750000.00,16847830.03
Jan 06 2024,APT,0,234206522.01,169942025.31,23666666.67,23750000.00,16847830.03
Jan 02 2024,APT,0,234206522.01,169942025.31,23666666.67,23750000.00,16847830.03
Dec 28 2023,APT,0,234206522.01,169942025.31,23666666.67,23750000.00,16847830.03
Dec 24 2023,APT,0,234206522.01,169942025.31,23666666.67,23750000.00,16847830.03
Dec 20 2023,APT,0,234206522.01,169942025.31,23666666.67,23750000.00,16847830.03
Dec 16 2023,APT,0,234206522.01,169942025.31,23666666.67,23750000.00,16847830.03
Dec 12 2023,APT,0,234206522.01,169942025.31,23666666.67,23750000.00,16847830.03
Dec 08 2023,APT,0,209364128.98,166731880.64,22333333.33,11875000.00,8423915.01
Dec 04 2023,APT,0,209364128.98,166731880.64,22333333.33,11875000.00,8423915.01
Nov 30 2023,APT,0,209364128.98,166731880.64,22333333.33,11875000.00,8423915.01
Nov 26 2023,APT,0,209364128.98,166731880.64,22333333.33,11875000.00,8423915.01
Nov 22 2023,APT,0,209364128.98,166731880.64,22333333.33,11875000.00,8423915.01
Nov 17 2023,APT,0,209364128.98,166731880.64,22333333.33,11875000.00,8423915.01
Nov 13 2023,APT,0,209364128.98,166731880.64,22333333.33,11875000.00,8423915.01
Nov 09 2023,APT,0,184521735.98,163521735.98,21000000.00,0,0
Nov 05 2023,APT,0,184521735.98,163521735.98,21000000.00,0,0
Nov 01 2023,APT,0,184521735.98,163521735.98,21000000.00,0,0
Oct 28 2023,APT,0,184521735.98,163521735.98,21000000.00,0,0
Oct 24 2023,APT,0,184521735.98,163521735.98,21000000.00,0,0
Oct 20 2023,APT,0,184521735.98,163521735.98,21000000.00,0,0
Oct 16 2023,APT,0,184521735.98,163521735.98,21000000.00,0,0
Oct 12 2023,APT,0,184521735.98,163521735.98,21000000.00,0,0
Oct 07 2023,APT,0,179978257.98,160311591.31,19666666.67,0,0
Oct 03 2023,APT,0,179978257.98,160311591.31,19666666.67,0,0
Sep 29 2023,APT,0,179978257.98,160311591.31,19666666.67,0,0
Sep 25 2023,APT,0,179978257.98,160311591.31,19666666.67,0,0
Sep 21 2023,APT,0,179978257.98,160311591.31,19666666.67,0,0
Sep 17 2023,APT,0,179978257.98,160311591.31,19666666.67,0,0
Sep 13 2023,APT,0,179978257.98,160311591.31,19666666.67,0,0
Sep 09 2023,APT,0,175434779.98,157101446.65,18333333.33,0,0
Sep 05 2023,APT,0,175434779.98,157101446.65,18333333.33,0,0
Sep 01 2023,APT,0,175434779.98,157101446.65,18333333.33,0,0
Aug 28 2023,APT,0,175434779.98,157101446.65,18333333.33,0,0
Aug 23 2023,APT,0,175434779.98,157101446.65,18333333.33,0,0
Aug 19 2023,APT,0,175434779.98,157101446.65,18333333.33,0,0
Aug 15 2023,APT,0,175434779.98,157101446.65,18333333.33,0,0
Aug 11 2023,APT,0,170891301.98,153891301.98,17000000.00,0,0
Aug 07 2023,APT,0,170891301.98,153891301.98,17000000.00,0,0
Aug 03 2023,APT,0,170891301.98,153891301.98,17000000.00,0,0
Jul 30 2023,APT,0,170891301.98,153891301.98,17000000.00,0,0
Jul 26 2023,APT,0,170891301.98,153891301.98,17000000.00,0,0
Jul 22 2023,APT,0,170891301.98,153891301.98,17000000.00,0,0
Jul 18 2023,APT,0,170891301.98,153891301.98,17000000.00,0,0
Jul 13 2023,APT,0,170891301.98,153891301.98,17000000.00,0,0
Jul 09 2023,APT,0,166347823.99,150681157.32,15666666.67,0,0
Jul 05 2023,APT,0,166347823.99,150681157.32,15666666.67,0,0
Jul 01 2023,APT,0,166347823.99,150681157.32,15666666.67,0,0
Jun 27 2023,APT,0,166347823.99,150681157.32,15666666.67,0,0
Jun 23 2023,APT,0,166347823.99,150681157.32,15666666.67,0,0
Jun 19 2023,APT,0,166347823.99,150681157.32,15666666.67,0,0
Jun 15 2023,APT,0,166347823.99,150681157.32,15666666.67,0,0
Jun 11 2023,APT,0,161804345.98,147471012.65,14333333.33,0,0
Jun 07 2023,APT,0,161804345.98,147471012.65,14333333.33,0,0
Jun 03 2023,APT,0,161804345.98,147471012.65,14333333.33,0,0
May 29 2023,APT,0,161804345.98,147471012.65,14333333.33,0,0
May 25 2023,APT,0,161804345.98,147471012.65,14333333.33,0,0
May 21 2023,APT,0,161804345.98,147471012.65,14333333.33,0,0
May 17 2023,APT,0,161804345.98,147471012.65,14333333.33,0,0
May 13 2023,APT,0,161804345.98,147471012.65,14333333.33,0,0
May 09 2023,APT,0,157260867.99,144260867.99,13000000.00,0,0
May 05 2023,APT,0,157260867.99,144260867.99,13000000.00,0,0
May 01 2023,APT,0,157260867.99,144260867.99,13000000.00,0,0
Apr 27 2023,APT,0,157260867.99,144260867.99,13000000.00,0,0
Apr 23 2023,APT,0,157260867.99,144260867.99,13000000.00,0,0
Apr 18 2023,APT,0,157260867.99,144260867.99,13000000.00,0,0
Apr 14 2023,APT,0,157260867.99,144260867.99,13000000.00,0,0
Apr 10 2023,APT,0,152717389.99,141050723.32,11666666.67,0,0
Apr 06 2023,APT,0,152717389.99,141050723.32,11666666.67,0,0
Apr 02 2023,APT,0,152717389.99,141050723.32,11666666.67,0,0
Mar 29 2023,APT,0,152717389.99,141050723.32,11666666.67,0,0
Mar 25 2023,APT,0,152717389.99,141050723.32,11666666.67,0,0
Mar 21 2023,APT,0,152717389.99,141050723.32,11666666.67,0,0
Mar 17 2023,APT,0,152717389.99,141050723.32,11666666.67,0,0
Mar 13 2023,APT,0,152717389.99,141050723.32,11666666.67,0,0
Mar 08 2023,APT,0,148173911.99,137840578.66,10333333.33,0,0
Mar 04 2023,APT,0,148173911.99,137840578.66,10333333.33,0,0
Feb 28 2023,APT,0,148173911.99,137840578.66,10333333.33,0,0
Feb 24 2023,APT,0,148173911.99,137840578.66,10333333.33,0,0
Feb 20 2023,APT,0,148173911.99,137840578.66,10333333.33,0,0
Feb 16 2023,APT,0,148173911.99,137840578.66,10333333.33,0,0
Feb 12 2023,APT,0,148173911.99,137840578.66,10333333.33,0,0
Feb 08 2023,APT,0,143630433.99,134630433.99,9000000.00,0,0
Feb 04 2023,APT,0,143630433.99,134630433.99,9000000.00,0,0
Jan 31 2023,APT,0,143630433.99,134630433.99,9000000.00,0,0
Jan 27 2023,APT,0,143630433.99,134630433.99,9000000.00,0,0
Jan 22 2023,APT,0,143630433.99,134630433.99,9000000.00,0,0
Jan 18 2023,APT,0,143630433.99,134630433.99,9000000.00,0,0
Jan 14 2023,APT,0,143630433.99,134630433.99,9000000.00,0,0
Jan 10 2023,APT,0,139086956.00,131420289.33,7666666.67,0,0
Jan 06 2023,APT,0,139086956.00,131420289.33,7666666.67,0,0
Jan 02 2023,APT,0,139086956.00,131420289.33,7666666.67,0,0
Dec 29 2022,APT,0,139086956.00,131420289.33,7666666.67,0,0
Dec 25 2022,APT,0,139086956.00,131420289.33,7666666.67,0,0
Dec 21 2022,APT,0,139086956.00,131420289.33,7666666.67,0,0
Dec 17 2022,APT,0,139086956.00,131420289.33,7666666.67,0,0
Dec 12 2022,APT,0,139086956.00,131420289.33,7666666.67,0,0
Dec 08 2022,APT,0,134543477.99,128210144.66,6333333.33,0,0
Dec 04 2022,APT,0,134543477.99,128210144.66,6333333.33,0,0
Nov 30 2022,APT,0,134543477.99,128210144.66,6333333.33,0,0
Nov 26 2022,APT,0,134543477.99,128210144.66,6333333.33,0,0
Nov 22 2022,APT,0,134543477.99,128210144.66,6333333.33,0,0
Nov 18 2022,APT,0,134543477.99,128210144.66,6333333.33,0,0
Nov 14 2022,APT,0,134543477.99,128210144.66,6333333.33,0,0
Nov 10 2022,APT,0,130000000.00,125000000.00,5000000.00,0,0
Nov 06 2022,APT,0,130000000.00,125000000.00,5000000.00,0,0
Nov 01 2022,APT,0,130000000.00,125000000.00,5000000.00,0,0
Oct 28 2022,APT,0,130000000.00,125000000.00,5000000.00,0,0
Oct 24 2022,APT,0,130000000.00,125000000.00,5000000.00,0,0
Oct 20 2022,APT,0,130000000.00,125000000.00,5000000.00,0,0
Oct 16 2022,APT,0,130000000.00,125000000.00,5000000.00,0,0
Oct 12 2022,APT,0,130000000.00,125000000.00,5000000.00,0,0
