Date,Symbol,Available Supply,Unlocked Supply,Mining,Platform,Investor/Strategic and Contributor
Apr 18 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Apr 13 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Apr 09 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Apr 04 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Mar 30 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Mar 25 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Mar 21 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Mar 16 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Mar 11 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Mar 07 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Mar 02 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Feb 25 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Feb 20 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Feb 16 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Feb 11 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Feb 06 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Feb 02 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Jan 28 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Jan 23 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Jan 18 2031,KDA,516004712.00,516004712.00,226004712.00,197400000.00,92600000.00
Jan 14 2031,KDA,515805708.50,515805708.50,225805708.50,197400000.00,92600000.00
Jan 09 2031,KDA,515584593.50,515584593.50,225584593.50,197400000.00,92600000.00
Jan 04 2031,KDA,515363478.50,515363478.50,225363478.50,197400000.00,92600000.00
Dec 31 2030,KDA,515186586.50,515186586.50,225186586.50,197400000.00,92600000.00
Dec 26 2030,KDA,514965471.50,514965471.50,224965471.50,197400000.00,92600000.00
Dec 21 2030,KDA,514744356.50,514744356.50,224744356.50,197400000.00,92600000.00
Dec 16 2030,KDA,514519225.75,514519225.75,224519225.75,197400000.00,92600000.00
Dec 12 2030,KDA,514335908.55,514335908.55,224335908.55,197400000.00,92600000.00
Dec 07 2030,KDA,514106762.05,514106762.05,224106762.05,197400000.00,92600000.00
Dec 02 2030,KDA,513877615.55,513877615.55,223877615.55,197400000.00,92600000.00
Nov 28 2030,KDA,513694298.35,513694298.35,223694298.35,197400000.00,92600000.00
Nov 23 2030,KDA,513465151.85,513465151.85,223465151.85,197400000.00,92600000.00
Nov 18 2030,KDA,513258920.00,513258920.00,223258920.00,197400000.00,92600000.00
Nov 13 2030,KDA,513014284.44,513014284.44,223014284.44,197400000.00,92600000.00
Nov 09 2030,KDA,512836367.66,512836367.66,222836367.66,197400000.00,92600000.00
Nov 04 2030,KDA,512613971.69,512613971.69,222613971.69,197400000.00,92600000.00
Oct 30 2030,KDA,512391575.73,512391575.73,222391575.73,197400000.00,92600000.00
Oct 26 2030,KDA,512213658.95,512213658.95,222213658.95,197400000.00,92600000.00
Oct 21 2030,KDA,511991262.98,511991262.98,221991262.98,197400000.00,92600000.00
Oct 16 2030,KDA,511764828.08,511764828.08,221764828.08,197400000.00,92600000.00
Oct 11 2030,KDA,511534354.25,511534354.25,221534354.25,197400000.00,92600000.00
Oct 07 2030,KDA,511349975.18,511349975.18,221349975.18,197400000.00,92600000.00
Oct 02 2030,KDA,511119501.35,511119501.35,221119501.35,197400000.00,92600000.00
Sep 27 2030,KDA,510889027.52,510889027.52,220889027.52,197400000.00,92600000.00
Sep 23 2030,KDA,510704648.45,510704648.45,220704648.45,197400000.00,92600000.00
Sep 18 2030,KDA,510497222.00,510497222.00,220497222.00,197400000.00,92600000.00
Sep 13 2030,KDA,510251169.21,510251169.21,220251169.21,197400000.00,92600000.00
Sep 08 2030,KDA,510027484.85,510027484.85,220027484.85,197400000.00,92600000.00
Sep 04 2030,KDA,509848537.37,509848537.37,219848537.37,197400000.00,92600000.00
Aug 30 2030,KDA,509624853.02,509624853.02,219624853.02,197400000.00,92600000.00
Aug 25 2030,KDA,509401168.66,509401168.66,219401168.66,197400000.00,92600000.00
Aug 21 2030,KDA,509222221.18,509222221.18,219222221.18,197400000.00,92600000.00
Aug 16 2030,KDA,508998213.35,508998213.35,218998213.35,197400000.00,92600000.00
Aug 11 2030,KDA,508773882.06,508773882.06,218773882.06,197400000.00,92600000.00
Aug 06 2030,KDA,508549550.77,508549550.77,218549550.77,197400000.00,92600000.00
Aug 02 2030,KDA,508370085.74,508370085.74,218370085.74,197400000.00,92600000.00
Jul 28 2030,KDA,508145754.45,508145754.45,218145754.45,197400000.00,92600000.00
Jul 23 2030,KDA,507921423.16,507921423.16,217921423.16,197400000.00,92600000.00
Jul 19 2030,KDA,507741958.13,507741958.13,217741958.13,197400000.00,92600000.00
Jul 14 2030,KDA,507510293.45,507510293.45,217510293.45,197400000.00,92600000.00
Jul 09 2030,KDA,507277813.95,507277813.95,217277813.95,197400000.00,92600000.00
Jul 04 2030,KDA,507045334.45,507045334.45,217045334.45,197400000.00,92600000.00
Jun 30 2030,KDA,506859350.85,506859350.85,216859350.85,197400000.00,92600000.00
Jun 25 2030,KDA,506626871.35,506626871.35,216626871.35,197400000.00,92600000.00
Jun 20 2030,KDA,506394391.85,506394391.85,216394391.85,197400000.00,92600000.00
Jun 16 2030,KDA,506211832.52,506211832.52,216211832.52,197400000.00,92600000.00
Jun 11 2030,KDA,505986201.55,505986201.55,215986201.55,197400000.00,92600000.00
Jun 06 2030,KDA,505760570.58,505760570.58,215760570.58,197400000.00,92600000.00
Jun 01 2030,KDA,505534939.61,505534939.61,215534939.61,197400000.00,92600000.00
May 28 2030,KDA,505354434.84,505354434.84,215354434.84,197400000.00,92600000.00
May 23 2030,KDA,505128803.87,505128803.87,215128803.87,197400000.00,92600000.00
May 18 2030,KDA,504925736.00,504925736.00,214925736.00,197400000.00,92600000.00
May 14 2030,KDA,504715292.45,504715292.45,214715292.45,197400000.00,92600000.00
May 09 2030,KDA,504481466.28,504481466.28,214481466.28,197400000.00,92600000.00
May 04 2030,KDA,504247640.12,504247640.12,214247640.12,197400000.00,92600000.00
Apr 29 2030,KDA,504013813.95,504013813.95,214013813.95,197400000.00,92600000.00
Apr 25 2030,KDA,503826753.02,503826753.02,213826753.02,197400000.00,92600000.00
Apr 20 2030,KDA,503592926.85,503592926.85,213592926.85,197400000.00,92600000.00
Apr 15 2030,KDA,503363922.47,503363922.47,213363922.47,197400000.00,92600000.00
Apr 11 2030,KDA,503182372.15,503182372.15,213182372.15,197400000.00,92600000.00
Apr 06 2030,KDA,502955434.24,502955434.24,212955434.24,197400000.00,92600000.00
Apr 01 2030,KDA,502728496.34,502728496.34,212728496.34,197400000.00,92600000.00
Mar 27 2030,KDA,502501558.44,502501558.44,212501558.44,197400000.00,92600000.00
Mar 23 2030,KDA,502320008.11,502320008.11,212320008.11,197400000.00,92600000.00
Mar 18 2030,KDA,502115764.00,502115764.00,212115764.00,197400000.00,92600000.00
Mar 13 2030,KDA,501838586.59,501838586.59,211838586.59,197400000.00,92600000.00
Mar 09 2030,KDA,501637003.02,501637003.02,211637003.02,197400000.00,92600000.00
Mar 04 2030,KDA,501385023.55,501385023.55,211385023.55,197400000.00,92600000.00
Feb 27 2030,KDA,501133044.09,501133044.09,211133044.09,197400000.00,92600000.00
Feb 22 2030,KDA,500881064.63,500881064.63,210881064.63,197400000.00,92600000.00
Feb 18 2030,KDA,500704679.00,500704679.00,210704679.00,197400000.00,92600000.00
Feb 13 2030,KDA,500453601.34,500453601.34,210453601.34,197400000.00,92600000.00
Feb 08 2030,KDA,500225348.92,500225348.92,210225348.92,197400000.00,92600000.00
Feb 04 2030,KDA,500042746.98,500042746.98,210042746.98,197400000.00,92600000.00
Jan 30 2030,KDA,499814494.56,499814494.56,209814494.56,197400000.00,92600000.00
Jan 25 2030,KDA,499586242.15,499586242.15,209586242.15,197400000.00,92600000.00
Jan 20 2030,KDA,499357989.73,499357989.73,209357989.73,197400000.00,92600000.00
Jan 16 2030,KDA,499175057.55,499175057.55,209175057.55,197400000.00,92600000.00
Jan 11 2030,KDA,498946144.65,498946144.65,208946144.65,197400000.00,92600000.00
Jan 06 2030,KDA,498717231.74,498717231.74,208717231.74,197400000.00,92600000.00
Jan 02 2030,KDA,498534101.42,498534101.42,208534101.42,197400000.00,92600000.00
Dec 28 2029,KDA,498305188.52,498305188.52,208305188.52,197400000.00,92600000.00
Dec 23 2029,KDA,498076275.61,498076275.61,208076275.61,197400000.00,92600000.00
Dec 18 2029,KDA,497870254.00,497870254.00,207870254.00,197400000.00,92600000.00
Dec 14 2029,KDA,497656749.55,497656749.55,207656749.55,197400000.00,92600000.00
Dec 09 2029,KDA,497419522.38,497419522.38,207419522.38,197400000.00,92600000.00
Dec 04 2029,KDA,497182295.22,497182295.22,207182295.22,197400000.00,92600000.00
Nov 30 2029,KDA,496992513.48,496992513.48,206992513.48,197400000.00,92600000.00
Nov 25 2029,KDA,496755286.32,496755286.32,206755286.32,197400000.00,92600000.00
Nov 20 2029,KDA,496518059.15,496518059.15,206518059.15,197400000.00,92600000.00
Nov 15 2029,KDA,496059917.45,496059917.45,206285723.90,197174193.55,92600000.00
Nov 11 2029,KDA,495617661.97,495617661.97,206101532.94,196916129.03,92600000.00
Nov 06 2029,KDA,495064842.61,495064842.61,205871294.23,196593548.39,92600000.00
Nov 01 2029,KDA,494512023.26,494512023.26,205641055.52,196270967.74,92600000.00
Oct 28 2029,KDA,494069767.77,494069767.77,205456864.55,196012903.23,92600000.00
Oct 23 2029,KDA,493516948.42,493516948.42,205226625.84,195690322.58,92600000.00
Oct 18 2029,KDA,493019411.00,493019411.00,205019411.00,195400000.00,92600000.00
Oct 13 2029,KDA,492463615.83,492463615.83,204756949.17,195106666.67,92600000.00
Oct 09 2029,KDA,492059401.17,492059401.17,204566067.83,194893333.33,92600000.00
Oct 04 2029,KDA,491554132.83,491554132.83,204327466.17,194626666.67,92600000.00
Sep 29 2029,KDA,491048864.50,491048864.50,204088864.50,194360000.00,92600000.00
Sep 25 2029,KDA,490644649.83,490644649.83,203897983.17,194146666.67,92600000.00
Sep 20 2029,KDA,490139381.50,490139381.50,203659381.50,193880000.00,92600000.00
Sep 15 2029,KDA,489645055.03,489645055.03,203425700.19,193619354.84,92600000.00
Sep 10 2029,KDA,489155417.94,489155417.94,203194127.61,193361290.32,92600000.00
Sep 06 2029,KDA,488763708.26,488763708.26,203008869.55,193154838.71,92600000.00
Sep 01 2029,KDA,488274071.16,488274071.16,202777296.97,192896774.19,92600000.00
Aug 27 2029,KDA,487784434.06,487784434.06,202545724.39,192638709.68,92600000.00
Aug 23 2029,KDA,487392724.39,487392724.39,202360466.32,192432258.06,92600000.00
Aug 18 2029,KDA,486952051.00,486952051.00,202152051.00,192200000.00,92600000.00
Aug 13 2029,KDA,486412713.55,486412713.55,201896584.52,191916129.03,92600000.00
Aug 08 2029,KDA,485922406.77,485922406.77,201664342.26,191658064.52,92600000.00
Aug 04 2029,KDA,485530161.35,485530161.35,201478548.45,191451612.90,92600000.00
Jul 30 2029,KDA,485039854.58,485039854.58,201246306.19,191193548.39,92600000.00
Jul 25 2029,KDA,484549547.81,484549547.81,201014063.94,190935483.87,92600000.00
Jul 21 2029,KDA,484157302.39,484157302.39,200828270.13,190729032.26,92600000.00
Jul 16 2029,KDA,483658476.75,483658476.75,200591810.08,190466666.67,92600000.00
Jul 11 2029,KDA,483151132.25,483151132.25,200351132.25,190200000.00,92600000.00
Jul 06 2029,KDA,482643787.75,482643787.75,200110454.42,189933333.33,92600000.00
Jul 02 2029,KDA,482237912.15,482237912.15,199917912.15,189720000.00,92600000.00
Jun 27 2029,KDA,481730567.65,481730567.65,199677234.32,189453333.33,92600000.00
Jun 22 2029,KDA,481223223.15,481223223.15,199436556.48,189186666.67,92600000.00
Jun 18 2029,KDA,480868082.00,480868082.00,199268082.00,189000000.00,92600000.00
Jun 13 2029,KDA,480327264.52,480327264.52,199011135.48,188716129.03,92600000.00
Jun 08 2029,KDA,479835612.26,479835612.26,198777547.74,188458064.52,92600000.00
Jun 03 2029,KDA,479343960.00,479343960.00,198543960.00,188200000.00,92600000.00
May 30 2029,KDA,478950638.19,478950638.19,198357089.81,187993548.39,92600000.00
May 25 2029,KDA,478458985.94,478458985.94,198123502.06,187735483.87,92600000.00
May 20 2029,KDA,477967333.68,477967333.68,197889914.32,187477419.35,92600000.00
May 16 2029,KDA,477584135.33,477584135.33,197698802.00,187285333.33,92600000.00
May 11 2029,KDA,477112730.00,477112730.00,197456730.00,187056000.00,92600000.00
May 06 2029,KDA,476641324.67,476641324.67,197214658.00,186826666.67,92600000.00
May 02 2029,KDA,476264200.40,476264200.40,197021000.40,186643200.00,92600000.00
Apr 27 2029,KDA,475792795.07,475792795.07,196778928.40,186413866.67,92600000.00
Apr 22 2029,KDA,475321389.73,475321389.73,196536856.40,186184533.33,92600000.00
Apr 17 2029,KDA,474843504.40,474843504.40,196296923.76,185946580.65,92600000.00
Apr 13 2029,KDA,474449100.15,474449100.15,196108971.11,185740129.03,92600000.00
Apr 08 2029,KDA,473956094.82,473956094.82,195874030.31,185482064.52,92600000.00
Apr 03 2029,KDA,473463089.50,473463089.50,195639089.50,185224000.00,92600000.00
Mar 30 2029,KDA,473068685.24,473068685.24,195451136.85,185017548.39,92600000.00
Mar 25 2029,KDA,472575679.92,472575679.92,195216196.05,184759483.87,92600000.00
Mar 20 2029,KDA,472082674.60,472082674.60,194981255.24,184501419.35,92600000.00
Mar 15 2029,KDA,471552167.13,471552167.13,194728167.13,184224000.00,92600000.00
Mar 11 2029,KDA,471114903.27,471114903.27,194519474.70,183995428.57,92600000.00
Mar 06 2029,KDA,470568323.45,470568323.45,194258609.16,183709714.29,92600000.00
Mar 01 2029,KDA,470021743.63,470021743.63,193997743.63,183424000.00,92600000.00
Feb 25 2029,KDA,469584479.77,469584479.77,193789051.20,183195428.57,92600000.00
Feb 20 2029,KDA,469037899.95,469037899.95,193528185.66,182909714.29,92600000.00
Feb 15 2029,KDA,468527869.60,468527869.60,193284514.76,182643354.84,92600000.00
Feb 10 2029,KDA,468033503.31,468033503.31,193048212.98,182385290.32,92600000.00
Feb 06 2029,KDA,467638010.27,467638010.27,192859171.56,182178838.71,92600000.00
Feb 01 2029,KDA,467143643.98,467143643.98,192622869.79,181920774.19,92600000.00
Jan 27 2029,KDA,466649277.69,466649277.69,192386568.02,181662709.68,92600000.00
Jan 23 2029,KDA,466253784.66,466253784.66,192197526.60,181456258.06,92600000.00
Jan 18 2029,KDA,465808855.00,465808855.00,191984855.00,181224000.00,92600000.00
Jan 13 2029,KDA,465264300.18,465264300.18,191724171.15,180940129.03,92600000.00
Jan 08 2029,KDA,464769250.34,464769250.34,191487185.82,180682064.52,92600000.00
Jan 04 2029,KDA,464373210.47,464373210.47,191297597.56,180475612.90,92600000.00
Dec 30 2028,KDA,463878160.63,463878160.63,191060612.24,180217548.39,92600000.00
Dec 25 2028,KDA,463383110.79,463383110.79,190823626.92,179959483.87,92600000.00
Dec 21 2028,KDA,462987070.92,462987070.92,190634038.66,179753032.26,92600000.00
Dec 16 2028,KDA,462616749.42,462616749.42,190392749.42,179624000.00,92600000.00
Dec 11 2028,KDA,462371156.25,462371156.25,190147156.25,179624000.00,92600000.00
Dec 06 2028,KDA,462125563.08,462125563.08,189901563.08,179624000.00,92600000.00
Dec 02 2028,KDA,461929088.55,461929088.55,189705088.55,179624000.00,92600000.00
Nov 27 2028,KDA,461683495.38,461683495.38,189459495.38,179624000.00,92600000.00
Nov 22 2028,KDA,461437902.22,461437902.22,189213902.22,179624000.00,92600000.00
Nov 18 2028,KDA,461265987.00,461265987.00,189041987.00,179624000.00,92600000.00
Nov 13 2028,KDA,460648954.42,460648954.42,188779793.13,179269161.29,92600000.00
Nov 08 2028,KDA,460088015.71,460088015.71,188541435.06,178946580.65,92600000.00
Nov 03 2028,KDA,459527077.00,459527077.00,188303077.00,178624000.00,92600000.00
Oct 30 2028,KDA,459078326.03,459078326.03,188112390.55,178365935.48,92600000.00
Oct 25 2028,KDA,458517387.32,458517387.32,187874032.48,178043354.84,92600000.00
Oct 20 2028,KDA,457956448.61,457956448.61,187635674.42,177720774.19,92600000.00
Oct 16 2028,KDA,457497992.33,457497992.33,187440659.00,177457333.33,92600000.00
Oct 11 2028,KDA,456917643.00,456917643.00,187193643.00,177124000.00,92600000.00
Oct 06 2028,KDA,456337293.67,456337293.67,186946627.00,176790666.67,92600000.00
Oct 01 2028,KDA,455756944.33,455756944.33,186699611.00,176457333.33,92600000.00
Sep 27 2028,KDA,455292664.87,455292664.87,186501998.20,176190666.67,92600000.00
Sep 22 2028,KDA,454712315.53,454712315.53,186254982.20,175857333.33,92600000.00
Sep 17 2028,KDA,454137375.15,454137375.15,186010149.34,175527225.81,92600000.00
Sep 13 2028,KDA,453687519.53,453687519.53,185818358.24,175269161.29,92600000.00
Sep 08 2028,KDA,453125200.02,453125200.02,185578619.37,174946580.65,92600000.00
Sep 03 2028,KDA,452562880.50,452562880.50,185338880.50,174624000.00,92600000.00
Aug 29 2028,KDA,452000560.98,452000560.98,185099141.63,174301419.35,92600000.00
Aug 25 2028,KDA,451550705.37,451550705.37,184907350.53,174043354.84,92600000.00
Aug 20 2028,KDA,450988385.85,450988385.85,184667611.66,173720774.19,92600000.00
Aug 15 2028,KDA,450425580.85,450425580.85,184427387.31,173398193.55,92600000.00
Aug 11 2028,KDA,449975170.40,449975170.40,184235041.37,173140129.03,92600000.00
Aug 06 2028,KDA,449412157.34,449412157.34,183994608.95,172817548.39,92600000.00
Aug 01 2028,KDA,448849144.27,448849144.27,183754176.53,172494967.74,92600000.00
Jul 27 2028,KDA,448286131.21,448286131.21,183513744.11,172172387.10,92600000.00
Jul 23 2028,KDA,447835720.76,447835720.76,183321398.18,171914322.58,92600000.00
Jul 18 2028,KDA,447329009.00,447329009.00,183105009.00,171624000.00,92600000.00
Jul 13 2028,KDA,446688260.65,446688260.65,182830927.32,171257333.33,92600000.00
Jul 09 2028,KDA,446222261.85,446222261.85,182631595.18,170990666.67,92600000.00
Jul 04 2028,KDA,445639763.35,445639763.35,182382430.02,170657333.33,92600000.00
Jun 29 2028,KDA,445057264.85,445057264.85,182133264.85,170324000.00,92600000.00
Jun 24 2028,KDA,444474766.35,444474766.35,181884099.68,169990666.67,92600000.00
Jun 20 2028,KDA,444008767.55,444008767.55,181684767.55,169724000.00,92600000.00
Jun 15 2028,KDA,443438933.82,443438933.82,181440740.27,169398193.55,92600000.00
Jun 10 2028,KDA,442874527.85,442874527.85,181198914.95,169075612.90,92600000.00
Jun 06 2028,KDA,442423003.08,442423003.08,181005454.69,168817548.39,92600000.00
Jun 01 2028,KDA,441858597.11,441858597.11,180763629.37,168494967.74,92600000.00
May 27 2028,KDA,441294191.15,441294191.15,180521804.05,168172387.10,92600000.00
May 22 2028,KDA,440729785.18,440729785.18,180279978.73,167849806.45,92600000.00
May 18 2028,KDA,440334701.00,440334701.00,180110701.00,167624000.00,92600000.00
May 13 2028,KDA,439692364.98,439692364.98,179835031.65,167257333.33,92600000.00
May 08 2028,KDA,439108423.15,439108423.15,179584423.15,166924000.00,92600000.00
May 04 2028,KDA,438641269.68,438641269.68,179383936.35,166657333.33,92600000.00
Apr 29 2028,KDA,438057327.85,438057327.85,179133327.85,166324000.00,92600000.00
Apr 24 2028,KDA,437473386.02,437473386.02,178882719.35,165990666.67,92600000.00
Apr 19 2028,KDA,436889444.18,436889444.18,178632110.85,165657333.33,92600000.00
Apr 15 2028,KDA,436434985.15,436434985.15,178436791.60,165398193.55,92600000.00
Apr 10 2028,KDA,435869178.21,435869178.21,178193565.31,165075612.90,92600000.00
Apr 05 2028,KDA,435303371.27,435303371.27,177950339.02,164753032.26,92600000.00
Apr 01 2028,KDA,434850725.73,434850725.73,177755757.98,164494967.74,92600000.00
Mar 27 2028,KDA,434284918.79,434284918.79,177512531.69,164172387.10,92600000.00
Mar 22 2028,KDA,433719111.85,433719111.85,177269305.40,163849806.45,92600000.00
Mar 17 2028,KDA,433141373.10,433141373.10,177020821.38,163520551.72,92600000.00
Mar 13 2028,KDA,432656909.38,432656909.38,176812219.72,163244689.66,92600000.00
Mar 08 2028,KDA,432051329.72,432051329.72,176551467.66,162899862.07,92600000.00
Mar 03 2028,KDA,431445750.07,431445750.07,176290715.59,162555034.48,92600000.00
Feb 28 2028,KDA,430961286.34,430961286.34,176082113.93,162279172.41,92600000.00
Feb 23 2028,KDA,430355706.69,430355706.69,175821361.86,161934344.83,92600000.00
Feb 18 2028,KDA,429810685.00,429810685.00,175586685.00,161624000.00,92600000.00
Feb 13 2028,KDA,429186747.61,429186747.61,175317586.32,161269161.29,92600000.00
Feb 09 2028,KDA,428732974.97,428732974.97,175121878.19,161011096.77,92600000.00
Feb 04 2028,KDA,428165759.16,428165759.16,174877243.03,160688516.13,92600000.00
Jan 30 2028,KDA,427598543.35,427598543.35,174632607.87,160365935.48,92600000.00
Jan 26 2028,KDA,427144770.71,427144770.71,174436899.74,160107870.97,92600000.00
Jan 21 2028,KDA,426577554.90,426577554.90,174192264.58,159785290.32,92600000.00
Jan 16 2028,KDA,426009985.47,426009985.47,173947275.79,159462709.68,92600000.00
Jan 11 2028,KDA,425442062.40,425442062.40,173701933.37,159140129.03,92600000.00
Jan 07 2028,KDA,424987723.95,424987723.95,173505659.44,158882064.52,92600000.00
Jan 02 2028,KDA,424419800.89,424419800.89,173260317.02,158559483.87,92600000.00
Dec 28 2027,KDA,423851877.82,423851877.82,173014974.60,158236903.23,92600000.00
Dec 24 2027,KDA,423397539.37,423397539.37,172818700.66,157978838.71,92600000.00
Dec 19 2027,KDA,422829616.31,422829616.31,172573358.24,157656258.06,92600000.00
Dec 14 2027,KDA,422543995.25,422543995.25,172319995.25,157624000.00,92600000.00
Dec 09 2027,KDA,422289741.08,422289741.08,172065741.08,157624000.00,92600000.00
Dec 05 2027,KDA,422086337.75,422086337.75,171862337.75,157624000.00,92600000.00
Nov 30 2027,KDA,421832083.58,421832083.58,171608083.58,157624000.00,92600000.00
Nov 25 2027,KDA,421577829.42,421577829.42,171353829.42,157624000.00,92600000.00
Nov 21 2027,KDA,421374426.08,421374426.08,171150426.08,157624000.00,92600000.00
Nov 16 2027,KDA,420962626.90,420962626.90,170899917.23,157462709.68,92600000.00
Nov 11 2027,KDA,420393282.71,420393282.71,170653153.68,157140129.03,92600000.00
Nov 06 2027,KDA,419823938.52,419823938.52,170406390.13,156817548.39,92600000.00
Nov 02 2027,KDA,419368463.16,419368463.16,170208979.29,156559483.87,92600000.00
Oct 28 2027,KDA,418799118.97,418799118.97,169962215.74,156236903.23,92600000.00
Oct 23 2027,KDA,418229774.77,418229774.77,169715452.19,155914322.58,92600000.00
Oct 19 2027,KDA,417774299.42,417774299.42,169518041.35,155656258.06,92600000.00
Oct 14 2027,KDA,417187210.70,417187210.70,169263210.70,155324000.00,92600000.00
Oct 09 2027,KDA,416598150.37,416598150.37,169007483.70,154990666.67,92600000.00
Oct 04 2027,KDA,416009090.03,416009090.03,168751756.70,154657333.33,92600000.00
Sep 30 2027,KDA,415537841.77,415537841.77,168547175.10,154390666.67,92600000.00
Sep 25 2027,KDA,414948781.43,414948781.43,168291448.10,154057333.33,92600000.00
Sep 20 2027,KDA,414359721.10,414359721.10,168035721.10,153724000.00,92600000.00
Sep 16 2027,KDA,413897616.06,413897616.06,167834906.39,153462709.68,92600000.00
Sep 11 2027,KDA,413326842.19,413326842.19,167586713.16,153140129.03,92600000.00
Sep 06 2027,KDA,412756068.32,412756068.32,167338519.94,152817548.39,92600000.00
Sep 01 2027,KDA,412185294.45,412185294.45,167090326.71,152494967.74,92600000.00
Aug 28 2027,KDA,411728675.35,411728675.35,166891772.13,152236903.23,92600000.00
Aug 23 2027,KDA,411157901.48,411157901.48,166643578.90,151914322.58,92600000.00
Aug 18 2027,KDA,410644205.00,410644205.00,166420205.00,151624000.00,92600000.00
Aug 14 2027,KDA,410129862.26,410129862.26,166196184.84,151333677.42,92600000.00
Aug 09 2027,KDA,409558370.32,409558370.32,165947273.55,151011096.77,92600000.00
Aug 04 2027,KDA,408986878.39,408986878.39,165698362.26,150688516.13,92600000.00
Jul 30 2027,KDA,408415386.45,408415386.45,165449450.97,150365935.48,92600000.00
Jul 26 2027,KDA,407958192.90,407958192.90,165250321.94,150107870.97,92600000.00
Jul 21 2027,KDA,407386700.97,407386700.97,165001410.65,149785290.32,92600000.00
Jul 16 2027,KDA,406805312.33,406805312.33,164747979.00,149457333.33,92600000.00
Jul 12 2027,KDA,406332284.07,406332284.07,164541617.40,149190666.67,92600000.00
Jul 07 2027,KDA,405740998.73,405740998.73,164283665.40,148857333.33,92600000.00
Jul 02 2027,KDA,405149713.40,405149713.40,164025713.40,148524000.00,92600000.00
Jun 27 2027,KDA,404558428.07,404558428.07,163767761.40,148190666.67,92600000.00
Jun 23 2027,KDA,404085399.80,404085399.80,163561399.80,147924000.00,92600000.00
Jun 18 2027,KDA,403553243.00,403553243.00,163329243.00,147624000.00,92600000.00
Jun 13 2027,KDA,402923015.74,402923015.74,163053854.45,147269161.29,92600000.00
Jun 09 2027,KDA,402464668.65,402464668.65,162853571.87,147011096.77,92600000.00
Jun 04 2027,KDA,401891734.77,401891734.77,162603218.65,146688516.13,92600000.00
May 30 2027,KDA,401318800.90,401318800.90,162352865.42,146365935.48,92600000.00
May 25 2027,KDA,400745867.03,400745867.03,162102512.19,146043354.84,92600000.00
May 21 2027,KDA,400287519.94,400287519.94,161902229.61,145785290.32,92600000.00
May 16 2027,KDA,399704663.17,399704663.17,161647329.83,145457333.33,92600000.00
May 11 2027,KDA,399111883.50,399111883.50,161387883.50,145124000.00,92600000.00
May 07 2027,KDA,398637659.77,398637659.77,161180326.43,144857333.33,92600000.00
May 02 2027,KDA,398044880.10,398044880.10,160920880.10,144524000.00,92600000.00
Apr 27 2027,KDA,397452100.43,397452100.43,160661433.77,144190666.67,92600000.00
Apr 22 2027,KDA,396859320.77,396859320.77,160401987.43,143857333.33,92600000.00
Apr 18 2027,KDA,396444375.00,396444375.00,160220375.00,143624000.00,92600000.00
Apr 13 2027,KDA,395812552.56,395812552.56,159943391.27,143269161.29,92600000.00
Apr 08 2027,KDA,395238168.53,395238168.53,159691587.89,142946580.65,92600000.00
Apr 04 2027,KDA,394778661.31,394778661.31,159490145.18,142688516.13,92600000.00
Mar 30 2027,KDA,394204277.27,394204277.27,159238341.79,142365935.48,92600000.00
Mar 25 2027,KDA,393629893.24,393629893.24,158986538.40,142043354.84,92600000.00
Mar 20 2027,KDA,393055509.21,393055509.21,158734735.02,141720774.19,92600000.00
Mar 16 2027,KDA,392564828.29,392564828.29,158519399.71,141445428.57,92600000.00
Mar 11 2027,KDA,391928096.86,391928096.86,158239811.14,141088285.71,92600000.00
Mar 06 2027,KDA,391291365.43,391291365.43,157960222.57,140731142.86,92600000.00
Mar 02 2027,KDA,390781980.29,390781980.29,157736551.71,140445428.57,92600000.00
Feb 25 2027,KDA,390145248.86,390145248.86,157456963.14,140088285.71,92600000.00
Feb 20 2027,KDA,389508517.43,389508517.43,157177374.57,139731142.86,92600000.00
Feb 15 2027,KDA,388914407.97,388914407.97,156916214.42,139398193.55,92600000.00
Feb 11 2027,KDA,388453733.65,388453733.65,156713604.61,139140129.03,92600000.00
