Date,Symbol,Available Supply,Unlocked Supply,Crowdloan Participants,Strategic Partners,Acala Team,Ecosystem Development,Reserve
Jun 25 2022,ACA,0,152595205.00,27945205.00,0,0,37500000.00,87150000.00
Jun 22 2022,ACA,0,147937671.00,23287671.00,0,0,37500000.00,87150000.00
Jun 20 2022,ACA,0,147937671.00,23287671.00,0,0,37500000.00,87150000.00
Jun 17 2022,ACA,0,147937671.00,23287671.00,0,0,37500000.00,87150000.00
Jun 14 2022,ACA,0,147937671.00,23287671.00,0,0,37500000.00,87150000.00
Jun 11 2022,ACA,0,147937671.00,23287671.00,0,0,37500000.00,87150000.00
Jun 09 2022,ACA,0,147937671.00,23287671.00,0,0,37500000.00,87150000.00
Jun 06 2022,ACA,0,147937671.00,23287671.00,0,0,37500000.00,87150000.00
Jun 03 2022,ACA,0,147937671.00,23287671.00,0,0,37500000.00,87150000.00
Jun 01 2022,ACA,0,147937671.00,23287671.00,0,0,37500000.00,87150000.00
May 29 2022,ACA,0,143321004.00,23287671.00,0,0,36111111.00,83922222.00
May 26 2022,ACA,0,143321004.00,23287671.00,0,0,36111111.00,83922222.00
May 23 2022,ACA,0,138663470.00,18630137.00,0,0,36111111.00,83922222.00
May 21 2022,ACA,0,138663470.00,18630137.00,0,0,36111111.00,83922222.00
May 18 2022,ACA,0,138663470.00,18630137.00,0,0,36111111.00,83922222.00
May 15 2022,ACA,0,138663470.00,18630137.00,0,0,36111111.00,83922222.00
May 12 2022,ACA,0,138663470.00,18630137.00,0,0,36111111.00,83922222.00
May 10 2022,ACA,0,138663470.00,18630137.00,0,0,36111111.00,83922222.00
May 07 2022,ACA,0,138663470.00,18630137.00,0,0,36111111.00,83922222.00
May 04 2022,ACA,0,138663470.00,18630137.00,0,0,36111111.00,83922222.00
May 02 2022,ACA,0,138663470.00,18630137.00,0,0,36111111.00,83922222.00
Apr 29 2022,ACA,0,134046803.00,18630137.00,0,0,34722222.00,80694444.00
Apr 26 2022,ACA,0,134046803.00,18630137.00,0,0,34722222.00,80694444.00
Apr 23 2022,ACA,0,129389269.00,13972603.00,0,0,34722222.00,80694444.00
Apr 21 2022,ACA,0,129389269.00,13972603.00,0,0,34722222.00,80694444.00
Apr 18 2022,ACA,0,129389269.00,13972603.00,0,0,34722222.00,80694444.00
Apr 15 2022,ACA,0,129389269.00,13972603.00,0,0,34722222.00,80694444.00
Apr 12 2022,ACA,0,129389269.00,13972603.00,0,0,34722222.00,80694444.00
Apr 10 2022,ACA,0,129389269.00,13972603.00,0,0,34722222.00,80694444.00
Apr 07 2022,ACA,0,129389269.00,13972603.00,0,0,34722222.00,80694444.00
Apr 04 2022,ACA,0,129389269.00,13972603.00,0,0,34722222.00,80694444.00
Apr 02 2022,ACA,0,129389269.00,13972603.00,0,0,34722222.00,80694444.00
Mar 30 2022,ACA,0,124772603.00,13972603.00,0,0,33333333.00,77466667.00
Mar 27 2022,ACA,0,124772603.00,13972603.00,0,0,33333333.00,77466667.00
Mar 24 2022,ACA,0,120115068.00,9315068.00,0,0,33333333.00,77466667.00
Mar 22 2022,ACA,0,120115068.00,9315068.00,0,0,33333333.00,77466667.00
Mar 19 2022,ACA,0,120115068.00,9315068.00,0,0,33333333.00,77466667.00
Mar 16 2022,ACA,0,120115068.00,9315068.00,0,0,33333333.00,77466667.00
Mar 13 2022,ACA,0,120115068.00,9315068.00,0,0,33333333.00,77466667.00
Mar 11 2022,ACA,0,120115068.00,9315068.00,0,0,33333333.00,77466667.00
Mar 08 2022,ACA,0,120115068.00,9315068.00,0,0,33333333.00,77466667.00
Mar 05 2022,ACA,0,120115068.00,9315068.00,0,0,33333333.00,77466667.00
Mar 03 2022,ACA,0,120115068.00,9315068.00,0,0,33333333.00,77466667.00
Feb 28 2022,ACA,0,115498401.00,9315068.00,0,0,31944444.00,74238889.00
Feb 25 2022,ACA,0,115498401.00,9315068.00,0,0,31944444.00,74238889.00
Feb 22 2022,ACA,0,110840867.00,4657534.00,0,0,31944444.00,74238889.00
Feb 20 2022,ACA,0,110840867.00,4657534.00,0,0,31944444.00,74238889.00
Feb 17 2022,ACA,0,110840867.00,4657534.00,0,0,31944444.00,74238889.00
Feb 14 2022,ACA,0,110840867.00,4657534.00,0,0,31944444.00,74238889.00
Feb 12 2022,ACA,0,110840867.00,4657534.00,0,0,31944444.00,74238889.00
Feb 09 2022,ACA,0,110840867.00,4657534.00,0,0,31944444.00,74238889.00
Feb 06 2022,ACA,0,110840867.00,4657534.00,0,0,31944444.00,74238889.00
Feb 03 2022,ACA,0,110840867.00,4657534.00,0,0,31944444.00,74238889.00
Feb 01 2022,ACA,0,110840867.00,4657534.00,0,0,31944444.00,74238889.00
Jan 29 2022,ACA,0,106224201.00,4657534.00,0,0,30555556.00,71011111.00
Jan 26 2022,ACA,0,106224201.00,4657534.00,0,0,30555556.00,71011111.00
Jan 23 2022,ACA,0,101566667.00,0,0,0,30555556.00,71011111.00
Jan 21 2022,ACA,0,101566667.00,0,0,0,30555556.00,71011111.00
Jan 18 2022,ACA,0,101566667.00,0,0,0,30555556.00,71011111.00
Jan 15 2022,ACA,0,101566667.00,0,0,0,30555556.00,71011111.00
Jan 13 2022,ACA,0,101566667.00,0,0,0,30555556.00,71011111.00
Jan 10 2022,ACA,0,101566667.00,0,0,0,30555556.00,71011111.00
Jan 07 2022,ACA,0,101566667.00,0,0,0,30555556.00,71011111.00
Jan 04 2022,ACA,0,101566667.00,0,0,0,30555556.00,71011111.00
Jan 02 2022,ACA,0,101566667.00,0,0,0,30555556.00,71011111.00
Dec 30 2021,ACA,0,96950000.00,0,0,0,29166667.00,67783333.00
Dec 27 2021,ACA,0,96950000.00,0,0,0,29166667.00,67783333.00
Dec 24 2021,ACA,0,96950000.00,0,0,0,29166667.00,67783333.00
Dec 22 2021,ACA,0,96950000.00,0,0,0,29166667.00,67783333.00
Dec 19 2021,ACA,0,96950000.00,0,0,0,29166667.00,67783333.00
Dec 16 2021,ACA,0,96950000.00,0,0,0,29166667.00,67783333.00
Dec 14 2021,ACA,0,96950000.00,0,0,0,29166667.00,67783333.00
Dec 11 2021,ACA,0,96950000.00,0,0,0,29166667.00,67783333.00
Dec 08 2021,ACA,0,96950000.00,0,0,0,29166667.00,67783333.00
Dec 05 2021,ACA,0,96950000.00,0,0,0,29166667.00,67783333.00
Dec 03 2021,ACA,0,96950000.00,0,0,0,29166667.00,67783333.00
Nov 30 2021,ACA,0,92333334.00,0,0,0,27777778.00,64555556.00
Nov 27 2021,ACA,0,92333334.00,0,0,0,27777778.00,64555556.00
Nov 24 2021,ACA,0,92333334.00,0,0,0,27777778.00,64555556.00
Nov 22 2021,ACA,0,92333334.00,0,0,0,27777778.00,64555556.00
Nov 19 2021,ACA,0,92333334.00,0,0,0,27777778.00,64555556.00
Nov 16 2021,ACA,0,92333334.00,0,0,0,27777778.00,64555556.00
Nov 14 2021,ACA,0,92333334.00,0,0,0,27777778.00,64555556.00
Nov 11 2021,ACA,0,92333334.00,0,0,0,27777778.00,64555556.00
Nov 08 2021,ACA,0,92333334.00,0,0,0,27777778.00,64555556.00
Nov 05 2021,ACA,0,92333334.00,0,0,0,27777778.00,64555556.00
Nov 03 2021,ACA,0,92333334.00,0,0,0,27777778.00,64555556.00
Oct 31 2021,ACA,0,87716667.00,0,0,0,26388889.00,61327778.00
Oct 28 2021,ACA,0,87716667.00,0,0,0,26388889.00,61327778.00
Oct 26 2021,ACA,0,87716667.00,0,0,0,26388889.00,61327778.00
Oct 23 2021,ACA,0,87716667.00,0,0,0,26388889.00,61327778.00
Oct 20 2021,ACA,0,87716667.00,0,0,0,26388889.00,61327778.00
Oct 17 2021,ACA,0,87716667.00,0,0,0,26388889.00,61327778.00
Oct 15 2021,ACA,0,87716667.00,0,0,0,26388889.00,61327778.00
Oct 12 2021,ACA,0,87716667.00,0,0,0,26388889.00,61327778.00
Oct 09 2021,ACA,0,87716667.00,0,0,0,26388889.00,61327778.00
Oct 06 2021,ACA,0,87716667.00,0,0,0,26388889.00,61327778.00
Oct 04 2021,ACA,0,87716667.00,0,0,0,26388889.00,61327778.00
Oct 01 2021,ACA,0,87716667.00,0,0,0,26388889.00,61327778.00
Sep 28 2021,ACA,0,83100000.00,0,0,0,25000000.00,58100000.00
Sep 26 2021,ACA,0,83100000.00,0,0,0,25000000.00,58100000.00
Sep 23 2021,ACA,0,83100000.00,0,0,0,25000000.00,58100000.00
Sep 20 2021,ACA,0,83100000.00,0,0,0,25000000.00,58100000.00
Sep 17 2021,ACA,0,83100000.00,0,0,0,25000000.00,58100000.00
Sep 15 2021,ACA,0,83100000.00,0,0,0,25000000.00,58100000.00
Sep 12 2021,ACA,0,83100000.00,0,0,0,25000000.00,58100000.00
Sep 09 2021,ACA,0,83100000.00,0,0,0,25000000.00,58100000.00
Sep 06 2021,ACA,0,83100000.00,0,0,0,25000000.00,58100000.00
Sep 04 2021,ACA,0,83100000.00,0,0,0,25000000.00,58100000.00
Sep 01 2021,ACA,0,83100000.00,0,0,0,25000000.00,58100000.00
