Date,Symbol,Available Supply,Unlocked Supply,Team,Investors,Reserve,Ecosystem,Binance Launchpool,Community,DAC and Nodes
Jan 28 2026,XAI,1122585714.27,1122585714.27,285714285.70,415800000.00,40500000.00,128571428.57,75000000.00,125000000.00,52000000.00
Jan 26 2026,XAI,1122585714.27,1122585714.27,285714285.70,415800000.00,40500000.00,128571428.57,75000000.00,125000000.00,52000000.00
Jan 25 2026,XAI,1122585714.27,1122585714.27,285714285.70,415800000.00,40500000.00,128571428.57,75000000.00,125000000.00,52000000.00
Jan 23 2026,XAI,1122585714.27,1122585714.27,285714285.70,415800000.00,40500000.00,128571428.57,75000000.00,125000000.00,52000000.00
Jan 22 2026,XAI,1122585714.27,1122585714.27,285714285.70,415800000.00,40500000.00,128571428.57,75000000.00,125000000.00,52000000.00
Jan 20 2026,XAI,1122585714.27,1122585714.27,285714285.70,415800000.00,40500000.00,128571428.57,75000000.00,125000000.00,52000000.00
Jan 19 2026,XAI,1122585714.27,1122585714.27,285714285.70,415800000.00,40500000.00,128571428.57,75000000.00,125000000.00,52000000.00
Jan 17 2026,XAI,1122585714.27,1122585714.27,285714285.70,415800000.00,40500000.00,128571428.57,75000000.00,125000000.00,52000000.00
Jan 16 2026,XAI,1122585714.27,1122585714.27,285714285.70,415800000.00,40500000.00,128571428.57,75000000.00,125000000.00,52000000.00
Jan 14 2026,XAI,1122585714.27,1122585714.27,285714285.70,415800000.00,40500000.00,128571428.57,75000000.00,125000000.00,52000000.00
Jan 12 2026,XAI,1122585714.27,1122585714.27,285714285.70,415800000.00,40500000.00,128571428.57,75000000.00,125000000.00,52000000.00
Jan 11 2026,XAI,1122585714.27,1122585714.27,285714285.70,415800000.00,40500000.00,128571428.57,75000000.00,125000000.00,52000000.00
Jan 09 2026,XAI,1122585714.27,1122585714.27,285714285.70,415800000.00,40500000.00,128571428.57,75000000.00,125000000.00,52000000.00
Jan 08 2026,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Jan 06 2026,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Jan 05 2026,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Jan 03 2026,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Jan 02 2026,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Dec 31 2025,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Dec 30 2025,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Dec 28 2025,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Dec 27 2025,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Dec 25 2025,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Dec 23 2025,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Dec 22 2025,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Dec 20 2025,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Dec 19 2025,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Dec 17 2025,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Dec 16 2025,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Dec 14 2025,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Dec 13 2025,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Dec 11 2025,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Dec 10 2025,XAI,1090082142.85,1090082142.85,273809523.80,398475000.00,40500000.00,125297619.05,75000000.00,125000000.00,52000000.00
Dec 08 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Dec 07 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Dec 05 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Dec 03 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Dec 02 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Nov 30 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Nov 29 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Nov 27 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Nov 26 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Nov 24 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Nov 23 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Nov 21 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Nov 20 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Nov 18 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Nov 17 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Nov 15 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Nov 14 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Nov 12 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Nov 10 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Nov 09 2025,XAI,1057578571.42,1057578571.42,261904761.90,381150000.00,40500000.00,122023809.52,75000000.00,125000000.00,52000000.00
Nov 07 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Nov 06 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Nov 04 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Nov 03 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Nov 01 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 31 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 29 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 28 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 26 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 25 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 23 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 21 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 20 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 18 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 18 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 17 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 15 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 14 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 12 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 11 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 09 2025,XAI,1025075000.00,1025075000.00,250000000.00,363825000.00,40500000.00,118750000.00,75000000.00,125000000.00,52000000.00
Oct 08 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Oct 06 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Oct 05 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Oct 03 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Oct 01 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Sep 30 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Sep 28 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Sep 27 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Sep 25 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Sep 24 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Sep 22 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Sep 21 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Sep 19 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Sep 18 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Sep 16 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Sep 15 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Sep 13 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Sep 12 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Sep 10 2025,XAI,992571428.58,992571428.58,238095238.10,346500000.00,40500000.00,115476190.48,75000000.00,125000000.00,52000000.00
Sep 08 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Sep 07 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Sep 05 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Sep 04 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Sep 02 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Sep 01 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Aug 30 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Aug 29 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Aug 27 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Aug 26 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Aug 24 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Aug 23 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Aug 21 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Aug 19 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Aug 18 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Aug 16 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Aug 15 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Aug 13 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Aug 12 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Aug 10 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Aug 09 2025,XAI,960067857.15,960067857.15,226190476.20,329175000.00,40500000.00,112202380.95,75000000.00,125000000.00,52000000.00
Aug 07 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Aug 06 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Aug 04 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Aug 03 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Aug 01 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Jul 30 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Jul 29 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Jul 27 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Jul 26 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Jul 24 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Jul 23 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Jul 21 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Jul 20 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Jul 18 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Jul 17 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Jul 15 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Jul 14 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Jul 12 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Jul 11 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Jul 09 2025,XAI,927564285.73,927564285.73,214285714.30,311850000.00,40500000.00,108928571.43,75000000.00,125000000.00,52000000.00
Jul 07 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jul 06 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jul 04 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jul 03 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jul 01 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jun 30 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jun 28 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jun 27 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jun 25 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jun 24 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jun 22 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jun 21 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jun 19 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jun 17 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jun 16 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jun 14 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jun 13 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jun 11 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jun 10 2025,XAI,895060714.30,895060714.30,202380952.40,294525000.00,40500000.00,105654761.90,75000000.00,125000000.00,52000000.00
Jun 08 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
Jun 07 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
Jun 05 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
Jun 04 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
Jun 02 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
Jun 01 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
May 30 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
May 29 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
May 27 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
May 25 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
May 24 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
May 22 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
May 21 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
May 19 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
May 18 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
May 16 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
May 15 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
May 13 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
May 12 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
May 10 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
May 09 2025,XAI,859182142.88,859182142.88,190476190.50,277200000.00,37125000.00,102380952.38,75000000.00,125000000.00,52000000.00
May 07 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
May 05 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
May 04 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
May 02 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
May 01 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
Apr 29 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
Apr 28 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
Apr 26 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
Apr 25 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
Apr 23 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
Apr 22 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
Apr 20 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
Apr 19 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
Apr 17 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
Apr 15 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
Apr 14 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
Apr 12 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
Apr 11 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
Apr 09 2025,XAI,823303571.46,823303571.46,178571428.60,259875000.00,33750000.00,99107142.86,75000000.00,125000000.00,52000000.00
Apr 08 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Apr 06 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Apr 05 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Apr 03 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Apr 02 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Mar 31 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Mar 30 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Mar 28 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Mar 27 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Mar 25 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Mar 23 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Mar 22 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Mar 20 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
