Date,Symbol,Available Supply,Unlocked Supply,Foundation,Staking Reward,Airdrop,Strategic Partners,Team,Public Sale Option A2,Incentivized Testnet Program,Public Sale Option A1,Seed Sale,Private Sale,Community & Development Endowment,Public Sale Option B
Aug 13 2027,AVAX,592798400.00,592798400.00,46670400.00,252800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 08 2027,AVAX,592298400.00,592298400.00,46670400.00,252300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 04 2027,AVAX,590231600.00,590231600.00,45003600.00,251900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 31 2027,AVAX,589831600.00,589831600.00,45003600.00,251500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 27 2027,AVAX,589431600.00,589431600.00,45003600.00,251100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 23 2027,AVAX,589031600.00,589031600.00,45003600.00,250700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 19 2027,AVAX,588631600.00,588631600.00,45003600.00,250300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 15 2027,AVAX,588231600.00,588231600.00,45003600.00,249900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 10 2027,AVAX,587731600.00,587731600.00,45003600.00,249400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 06 2027,AVAX,587331600.00,587331600.00,45003600.00,249000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 02 2027,AVAX,586931600.00,586931600.00,45003600.00,248600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 28 2027,AVAX,586531600.00,586531600.00,45003600.00,248200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 24 2027,AVAX,586131600.00,586131600.00,45003600.00,247800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 20 2027,AVAX,585731600.00,585731600.00,45003600.00,247400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 16 2027,AVAX,585331600.00,585331600.00,45003600.00,247000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 11 2027,AVAX,584831600.00,584831600.00,45003600.00,246500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 07 2027,AVAX,584431600.00,584431600.00,45003600.00,246100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 03 2027,AVAX,584031600.00,584031600.00,45003600.00,245700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 30 2027,AVAX,583631600.00,583631600.00,45003600.00,245300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 26 2027,AVAX,583231600.00,583231600.00,45003600.00,244900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 22 2027,AVAX,582831600.00,582831600.00,45003600.00,244500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 18 2027,AVAX,582431600.00,582431600.00,45003600.00,244100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 13 2027,AVAX,581931600.00,581931600.00,45003600.00,243600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 09 2027,AVAX,581531600.00,581531600.00,45003600.00,243200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 05 2027,AVAX,579464800.00,579464800.00,43336800.00,242800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 01 2027,AVAX,579064800.00,579064800.00,43336800.00,242400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 27 2027,AVAX,578664800.00,578664800.00,43336800.00,242000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 23 2027,AVAX,578264800.00,578264800.00,43336800.00,241600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 19 2027,AVAX,577864800.00,577864800.00,43336800.00,241200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 14 2027,AVAX,577364800.00,577364800.00,43336800.00,240700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 10 2027,AVAX,576964800.00,576964800.00,43336800.00,240300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 06 2027,AVAX,576564800.00,576564800.00,43336800.00,239900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 02 2027,AVAX,576164800.00,576164800.00,43336800.00,239500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 29 2027,AVAX,575764800.00,575764800.00,43336800.00,239100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 25 2027,AVAX,575364800.00,575364800.00,43336800.00,238700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 21 2027,AVAX,574964800.00,574964800.00,43336800.00,238300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 16 2027,AVAX,574464800.00,574464800.00,43336800.00,237800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 12 2027,AVAX,574064800.00,574064800.00,43336800.00,237400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 08 2027,AVAX,573664800.00,573664800.00,43336800.00,237000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 04 2027,AVAX,573264800.00,573264800.00,43336800.00,236600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 28 2027,AVAX,572864800.00,572864800.00,43336800.00,236200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 24 2027,AVAX,572464800.00,572464800.00,43336800.00,235800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 20 2027,AVAX,572064800.00,572064800.00,43336800.00,235400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 15 2027,AVAX,571564800.00,571564800.00,43336800.00,234900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 11 2027,AVAX,571164800.00,571164800.00,43336800.00,234500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 07 2027,AVAX,570764800.00,570764800.00,43336800.00,234100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 03 2027,AVAX,568698000.00,568698000.00,41670000.00,233700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 30 2027,AVAX,568298000.00,568298000.00,41670000.00,233300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 26 2027,AVAX,567898000.00,567898000.00,41670000.00,232900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 22 2027,AVAX,567498000.00,567498000.00,41670000.00,232500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 17 2027,AVAX,566998000.00,566998000.00,41670000.00,232000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 13 2027,AVAX,566598000.00,566598000.00,41670000.00,231600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 09 2027,AVAX,566198000.00,566198000.00,41670000.00,231200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 05 2027,AVAX,565798000.00,565798000.00,41670000.00,230800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 01 2027,AVAX,565398000.00,565398000.00,41670000.00,230400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 28 2026,AVAX,564998000.00,564998000.00,41670000.00,230000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 24 2026,AVAX,564598000.00,564598000.00,41670000.00,229600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 19 2026,AVAX,564098000.00,564098000.00,41670000.00,229100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 15 2026,AVAX,563698000.00,563698000.00,41670000.00,228700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 11 2026,AVAX,563298000.00,563298000.00,41670000.00,228300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 07 2026,AVAX,562898000.00,562898000.00,41670000.00,227900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 03 2026,AVAX,562498000.00,562498000.00,41670000.00,227500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 29 2026,AVAX,562098000.00,562098000.00,41670000.00,227100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 25 2026,AVAX,561698000.00,561698000.00,41670000.00,226700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 20 2026,AVAX,561198000.00,561198000.00,41670000.00,226200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 16 2026,AVAX,560798000.00,560798000.00,41670000.00,225800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 12 2026,AVAX,560398000.00,560398000.00,41670000.00,225400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 08 2026,AVAX,559998000.00,559998000.00,41670000.00,225000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 04 2026,AVAX,557931200.00,557931200.00,40003200.00,224600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 31 2026,AVAX,557531200.00,557531200.00,40003200.00,224200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 27 2026,AVAX,557131200.00,557131200.00,40003200.00,223800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 22 2026,AVAX,556631200.00,556631200.00,40003200.00,223300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 18 2026,AVAX,556231200.00,556231200.00,40003200.00,222900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 14 2026,AVAX,555831200.00,555831200.00,40003200.00,222500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 10 2026,AVAX,555431200.00,555431200.00,40003200.00,222100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 06 2026,AVAX,555031200.00,555031200.00,40003200.00,221700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 02 2026,AVAX,554631200.00,554631200.00,40003200.00,221300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 28 2026,AVAX,554231200.00,554231200.00,40003200.00,220900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 23 2026,AVAX,553731200.00,553731200.00,40003200.00,220400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 19 2026,AVAX,553331200.00,553331200.00,40003200.00,220000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 15 2026,AVAX,552931200.00,552931200.00,40003200.00,219600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 11 2026,AVAX,552531200.00,552531200.00,40003200.00,219200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 07 2026,AVAX,552131200.00,552131200.00,40003200.00,218800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 03 2026,AVAX,551731200.00,551731200.00,40003200.00,218400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 30 2026,AVAX,551331200.00,551331200.00,40003200.00,218000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 25 2026,AVAX,550831200.00,550831200.00,40003200.00,217500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 21 2026,AVAX,550431200.00,550431200.00,40003200.00,217100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 17 2026,AVAX,550031200.00,550031200.00,40003200.00,216700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 13 2026,AVAX,549631200.00,549631200.00,40003200.00,216300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 09 2026,AVAX,547564400.00,547564400.00,38336400.00,215900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 05 2026,AVAX,547164400.00,547164400.00,38336400.00,215500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 01 2026,AVAX,546764400.00,546764400.00,38336400.00,215100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 27 2026,AVAX,546264400.00,546264400.00,38336400.00,214600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 23 2026,AVAX,545864400.00,545864400.00,38336400.00,214200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 19 2026,AVAX,545464400.00,545464400.00,38336400.00,213800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 15 2026,AVAX,545064400.00,545064400.00,38336400.00,213400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 11 2026,AVAX,544664400.00,544664400.00,38336400.00,213000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 07 2026,AVAX,544264400.00,544264400.00,38336400.00,212600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 03 2026,AVAX,543864400.00,543864400.00,38336400.00,212200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 28 2026,AVAX,543364400.00,543364400.00,38336400.00,211700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 24 2026,AVAX,542964400.00,542964400.00,38336400.00,211300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 20 2026,AVAX,542564400.00,542564400.00,38336400.00,210900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 16 2026,AVAX,542164400.00,542164400.00,38336400.00,210500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 12 2026,AVAX,541764400.00,541764400.00,38336400.00,210100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 08 2026,AVAX,541364400.00,541364400.00,38336400.00,209700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 04 2026,AVAX,540964400.00,540964400.00,38336400.00,209300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 30 2026,AVAX,540464400.00,540464400.00,38336400.00,208800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 26 2026,AVAX,540064400.00,540064400.00,38336400.00,208400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 22 2026,AVAX,539664400.00,539664400.00,38336400.00,208000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 18 2026,AVAX,539264400.00,539264400.00,38336400.00,207600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 14 2026,AVAX,538864400.00,538864400.00,38336400.00,207200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 10 2026,AVAX,536797600.00,536797600.00,36669600.00,206800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 06 2026,AVAX,536397600.00,536397600.00,36669600.00,206400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 01 2026,AVAX,535897600.00,535897600.00,36669600.00,205900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 27 2026,AVAX,535497600.00,535497600.00,36669600.00,205500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 23 2026,AVAX,535097600.00,535097600.00,36669600.00,205100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 19 2026,AVAX,534697600.00,534697600.00,36669600.00,204700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 15 2026,AVAX,534297600.00,534297600.00,36669600.00,204300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 11 2026,AVAX,533897600.00,533897600.00,36669600.00,203900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 07 2026,AVAX,533497600.00,533497600.00,36669600.00,203500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 02 2026,AVAX,532997600.00,532997600.00,36669600.00,203000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 29 2026,AVAX,532597600.00,532597600.00,36669600.00,202600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 25 2026,AVAX,532197600.00,532197600.00,36669600.00,202200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 21 2026,AVAX,531797600.00,531797600.00,36669600.00,201800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 17 2026,AVAX,531397600.00,531397600.00,36669600.00,201400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 13 2026,AVAX,530997600.00,530997600.00,36669600.00,201000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 09 2026,AVAX,530597600.00,530597600.00,36669600.00,200600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 04 2026,AVAX,530097600.00,530097600.00,36669600.00,200100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 28 2026,AVAX,529697600.00,529697600.00,36669600.00,199700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 24 2026,AVAX,529297600.00,529297600.00,36669600.00,199300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 20 2026,AVAX,528897600.00,528897600.00,36669600.00,198900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 16 2026,AVAX,528497600.00,528497600.00,36669600.00,198500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 12 2026,AVAX,528097600.00,528097600.00,36669600.00,198100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 08 2026,AVAX,526030800.00,526030800.00,35002800.00,197700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 03 2026,AVAX,525530800.00,525530800.00,35002800.00,197200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 30 2026,AVAX,525130800.00,525130800.00,35002800.00,196800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 26 2026,AVAX,524730800.00,524730800.00,35002800.00,196400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 22 2026,AVAX,524330800.00,524330800.00,35002800.00,196000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 18 2026,AVAX,523930800.00,523930800.00,35002800.00,195600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 14 2026,AVAX,523530800.00,523530800.00,35002800.00,195200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 10 2026,AVAX,523130800.00,523130800.00,35002800.00,194800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 05 2026,AVAX,522630800.00,522630800.00,35002800.00,194300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
