Date,Symbol,Available Supply,Unlocked Supply,Annual Inflation,Public Presale,Team,Foundation,Pre-Seed,Seed,Early Community,Public
Jan 26 2029,AZERO,502621013.94,502621013.94,202621013.94,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 22 2029,AZERO,502292350.50,502292350.50,202292350.50,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 18 2029,AZERO,501963687.05,501963687.05,201963687.05,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 14 2029,AZERO,501635023.61,501635023.61,201635023.61,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 11 2029,AZERO,501388526.02,501388526.02,201388526.02,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 07 2029,AZERO,501059862.58,501059862.58,201059862.58,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 03 2029,AZERO,500731199.13,500731199.13,200731199.13,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 30 2028,AZERO,500402535.69,500402535.69,200402535.69,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 27 2028,AZERO,500156038.10,500156038.10,200156038.10,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 23 2028,AZERO,499827374.66,499827374.66,199827374.66,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 19 2028,AZERO,499498711.21,499498711.21,199498711.21,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 15 2028,AZERO,499170047.77,499170047.77,199170047.77,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 12 2028,AZERO,498923550.18,498923550.18,198923550.18,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 08 2028,AZERO,498594886.74,498594886.74,198594886.74,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 04 2028,AZERO,498266223.29,498266223.29,198266223.29,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 30 2028,AZERO,497937559.85,497937559.85,197937559.85,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 27 2028,AZERO,497691062.26,497691062.26,197691062.26,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 23 2028,AZERO,497362398.82,497362398.82,197362398.82,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 19 2028,AZERO,497033735.37,497033735.37,197033735.37,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 16 2028,AZERO,496787237.79,496787237.79,196787237.79,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 12 2028,AZERO,496458574.34,496458574.34,196458574.34,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 08 2028,AZERO,496129910.90,496129910.90,196129910.90,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 04 2028,AZERO,495801247.45,495801247.45,195801247.45,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 01 2028,AZERO,495554749.87,495554749.87,195554749.87,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Oct 28 2028,AZERO,495226086.43,495226086.43,195226086.43,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Oct 24 2028,AZERO,494897422.98,494897422.98,194897422.98,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Oct 20 2028,AZERO,494568759.54,494568759.54,194568759.54,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Oct 17 2028,AZERO,494322261.95,494322261.95,194322261.95,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Oct 13 2028,AZERO,493993598.51,493993598.51,193993598.51,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Oct 09 2028,AZERO,493664935.06,493664935.06,193664935.06,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Oct 05 2028,AZERO,493336271.62,493336271.62,193336271.62,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Oct 02 2028,AZERO,493089774.03,493089774.03,193089774.03,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 28 2028,AZERO,492761110.59,492761110.59,192761110.59,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 24 2028,AZERO,492432447.14,492432447.14,192432447.14,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 20 2028,AZERO,492103783.70,492103783.70,192103783.70,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 17 2028,AZERO,491857286.11,491857286.11,191857286.11,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 13 2028,AZERO,491528622.67,491528622.67,191528622.67,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 09 2028,AZERO,491199959.22,491199959.22,191199959.22,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 05 2028,AZERO,490871295.78,490871295.78,190871295.78,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 02 2028,AZERO,490624798.19,490624798.19,190624798.19,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 29 2028,AZERO,490296134.75,490296134.75,190296134.75,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 25 2028,AZERO,489967471.30,489967471.30,189967471.30,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 21 2028,AZERO,489638807.86,489638807.86,189638807.86,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 18 2028,AZERO,489392310.27,489392310.27,189392310.27,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 14 2028,AZERO,489063646.83,489063646.83,189063646.83,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 10 2028,AZERO,488734983.38,488734983.38,188734983.38,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 06 2028,AZERO,488406319.94,488406319.94,188406319.94,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 03 2028,AZERO,488159822.35,488159822.35,188159822.35,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 30 2028,AZERO,487831158.91,487831158.91,187831158.91,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 26 2028,AZERO,487502495.46,487502495.46,187502495.46,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 22 2028,AZERO,487173832.02,487173832.02,187173832.02,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 19 2028,AZERO,486927334.44,486927334.44,186927334.44,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 15 2028,AZERO,486598670.99,486598670.99,186598670.99,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 11 2028,AZERO,486270007.54,486270007.54,186270007.54,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 07 2028,AZERO,485941344.10,485941344.10,185941344.10,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 04 2028,AZERO,485694846.52,485694846.52,185694846.52,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 30 2028,AZERO,485366183.07,485366183.07,185366183.07,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 26 2028,AZERO,485037519.63,485037519.63,185037519.63,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 22 2028,AZERO,484708856.18,484708856.18,184708856.18,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 19 2028,AZERO,484462358.60,484462358.60,184462358.60,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 15 2028,AZERO,484133695.15,484133695.15,184133695.15,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 11 2028,AZERO,483805031.71,483805031.71,183805031.71,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 07 2028,AZERO,483476368.26,483476368.26,183476368.26,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 04 2028,AZERO,483229870.68,483229870.68,183229870.68,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 31 2028,AZERO,482901207.23,482901207.23,182901207.23,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 27 2028,AZERO,482572543.79,482572543.79,182572543.79,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 23 2028,AZERO,482243880.34,482243880.34,182243880.34,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 20 2028,AZERO,481997382.76,481997382.76,181997382.76,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 16 2028,AZERO,481668719.31,481668719.31,181668719.31,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 12 2028,AZERO,481340055.87,481340055.87,181340055.87,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 08 2028,AZERO,481011392.42,481011392.42,181011392.42,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 05 2028,AZERO,480764894.84,480764894.84,180764894.84,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 01 2028,AZERO,480436231.39,480436231.39,180436231.39,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Apr 27 2028,AZERO,480107567.95,480107567.95,180107567.95,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Apr 23 2028,AZERO,479778904.50,479778904.50,179778904.50,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Apr 20 2028,AZERO,479532406.92,479532406.92,179532406.92,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Apr 16 2028,AZERO,479203743.47,479203743.47,179203743.47,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Apr 12 2028,AZERO,478875080.03,478875080.03,178875080.03,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Apr 08 2028,AZERO,478546416.58,478546416.58,178546416.58,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Apr 05 2028,AZERO,478299919.00,478299919.00,178299919.00,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Apr 01 2028,AZERO,477971255.55,477971255.55,177971255.55,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 28 2028,AZERO,477642592.11,477642592.11,177642592.11,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 24 2028,AZERO,477313928.66,477313928.66,177313928.66,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 21 2028,AZERO,477067431.08,477067431.08,177067431.08,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 17 2028,AZERO,476738767.64,476738767.64,176738767.64,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 13 2028,AZERO,476410104.19,476410104.19,176410104.19,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 09 2028,AZERO,476081440.74,476081440.74,176081440.74,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 06 2028,AZERO,475834943.16,475834943.16,175834943.16,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 02 2028,AZERO,475506279.72,475506279.72,175506279.72,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Feb 27 2028,AZERO,475177616.27,475177616.27,175177616.27,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Feb 24 2028,AZERO,474931118.69,474931118.69,174931118.69,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Feb 20 2028,AZERO,474602455.24,474602455.24,174602455.24,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Feb 16 2028,AZERO,474273791.80,474273791.80,174273791.80,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Feb 12 2028,AZERO,473945128.35,473945128.35,173945128.35,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Feb 09 2028,AZERO,473698630.77,473698630.77,173698630.77,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Feb 05 2028,AZERO,473369967.32,473369967.32,173369967.32,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Feb 01 2028,AZERO,473041303.88,473041303.88,173041303.88,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 28 2028,AZERO,472712640.43,472712640.43,172712640.43,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 25 2028,AZERO,472466142.85,472466142.85,172466142.85,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 21 2028,AZERO,472137479.40,472137479.40,172137479.40,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 17 2028,AZERO,471808815.96,471808815.96,171808815.96,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 13 2028,AZERO,471480152.51,471480152.51,171480152.51,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 10 2028,AZERO,471233654.93,471233654.93,171233654.93,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 06 2028,AZERO,470904991.48,470904991.48,170904991.48,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 02 2028,AZERO,470576328.04,470576328.04,170576328.04,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 29 2027,AZERO,470247664.59,470247664.59,170247664.59,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 26 2027,AZERO,470001167.01,470001167.01,170001167.01,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 22 2027,AZERO,469672503.56,469672503.56,169672503.56,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 18 2027,AZERO,469343840.12,469343840.12,169343840.12,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 14 2027,AZERO,469015176.67,469015176.67,169015176.67,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 11 2027,AZERO,468768679.09,468768679.09,168768679.09,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 07 2027,AZERO,468440015.64,468440015.64,168440015.64,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 03 2027,AZERO,468111352.20,468111352.20,168111352.20,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 29 2027,AZERO,467782688.75,467782688.75,167782688.75,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 26 2027,AZERO,467536191.17,467536191.17,167536191.17,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 22 2027,AZERO,467207527.73,467207527.73,167207527.73,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 18 2027,AZERO,466878864.28,466878864.28,166878864.28,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 14 2027,AZERO,466550200.84,466550200.84,166550200.84,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 11 2027,AZERO,466303703.25,466303703.25,166303703.25,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 07 2027,AZERO,465975039.81,465975039.81,165975039.81,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 03 2027,AZERO,465646376.36,465646376.36,165646376.36,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Oct 30 2027,AZERO,465317712.92,465317712.92,165317712.92,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Oct 27 2027,AZERO,465071215.33,465071215.33,165071215.33,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Oct 23 2027,AZERO,464742551.89,464742551.89,164742551.89,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Oct 19 2027,AZERO,464413888.44,464413888.44,164413888.44,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Oct 15 2027,AZERO,464085225.00,464085225.00,164085225.00,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Oct 12 2027,AZERO,463838727.41,463838727.41,163838727.41,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Oct 08 2027,AZERO,463510063.97,463510063.97,163510063.97,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Oct 04 2027,AZERO,463181400.52,463181400.52,163181400.52,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 30 2027,AZERO,462852737.08,462852737.08,162852737.08,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 27 2027,AZERO,462606239.49,462606239.49,162606239.49,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 23 2027,AZERO,462277576.05,462277576.05,162277576.05,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 19 2027,AZERO,461948912.60,461948912.60,161948912.60,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 15 2027,AZERO,461620249.16,461620249.16,161620249.16,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 12 2027,AZERO,461373751.57,461373751.57,161373751.57,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 08 2027,AZERO,461045088.13,461045088.13,161045088.13,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 04 2027,AZERO,460716424.68,460716424.68,160716424.68,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 31 2027,AZERO,460387761.24,460387761.24,160387761.24,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 28 2027,AZERO,460141263.65,460141263.65,160141263.65,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 24 2027,AZERO,459812600.21,459812600.21,159812600.21,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 20 2027,AZERO,459483936.76,459483936.76,159483936.76,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 16 2027,AZERO,459155273.32,459155273.32,159155273.32,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 13 2027,AZERO,458908775.74,458908775.74,158908775.74,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 09 2027,AZERO,458580112.29,458580112.29,158580112.29,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 05 2027,AZERO,458251448.84,458251448.84,158251448.84,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 01 2027,AZERO,457922785.40,457922785.40,157922785.40,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 29 2027,AZERO,457676287.82,457676287.82,157676287.82,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 25 2027,AZERO,457347624.37,457347624.37,157347624.37,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 21 2027,AZERO,457018960.93,457018960.93,157018960.93,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 17 2027,AZERO,456690297.48,456690297.48,156690297.48,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 14 2027,AZERO,456443799.90,456443799.90,156443799.90,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 10 2027,AZERO,456115136.45,456115136.45,156115136.45,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 06 2027,AZERO,455786473.01,455786473.01,155786473.01,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 02 2027,AZERO,455457809.56,455457809.56,155457809.56,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 29 2027,AZERO,455211311.98,455211311.98,155211311.98,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 25 2027,AZERO,454882648.53,454882648.53,154882648.53,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 21 2027,AZERO,454553985.09,454553985.09,154553985.09,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 18 2027,AZERO,454307487.50,454307487.50,154307487.50,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 14 2027,AZERO,453978824.06,453978824.06,153978824.06,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 10 2027,AZERO,453650160.61,453650160.61,153650160.61,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 06 2027,AZERO,453321497.17,453321497.17,153321497.17,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 03 2027,AZERO,453074999.58,453074999.58,153074999.58,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 30 2027,AZERO,452746336.14,452746336.14,152746336.14,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 26 2027,AZERO,452417672.69,452417672.69,152417672.69,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 22 2027,AZERO,452089009.25,452089009.25,152089009.25,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 19 2027,AZERO,451842511.66,451842511.66,151842511.66,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 15 2027,AZERO,451513848.22,451513848.22,151513848.22,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 11 2027,AZERO,451185184.77,451185184.77,151185184.77,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 07 2027,AZERO,450856521.33,450856521.33,150856521.33,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
May 04 2027,AZERO,450610023.74,450610023.74,150610023.74,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Apr 30 2027,AZERO,450281360.30,450281360.30,150281360.30,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Apr 26 2027,AZERO,449952696.85,449952696.85,149952696.85,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Apr 22 2027,AZERO,449624033.41,449624033.41,149624033.41,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Apr 19 2027,AZERO,449377535.83,449377535.83,149377535.83,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Apr 15 2027,AZERO,449048872.38,449048872.38,149048872.38,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Apr 11 2027,AZERO,448720208.94,448720208.94,148720208.94,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Apr 07 2027,AZERO,448391545.49,448391545.49,148391545.49,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Apr 04 2027,AZERO,448145047.91,448145047.91,148145047.91,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 31 2027,AZERO,447816384.46,447816384.46,147816384.46,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 27 2027,AZERO,447487721.02,447487721.02,147487721.02,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 23 2027,AZERO,447159057.57,447159057.57,147159057.57,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 20 2027,AZERO,446912559.99,446912559.99,146912559.99,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 16 2027,AZERO,446583896.54,446583896.54,146583896.54,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 12 2027,AZERO,446255233.10,446255233.10,146255233.10,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 08 2027,AZERO,445926569.65,445926569.65,145926569.65,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 05 2027,AZERO,445680072.07,445680072.07,145680072.07,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Mar 01 2027,AZERO,445351408.62,445351408.62,145351408.62,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Feb 25 2027,AZERO,445022745.18,445022745.18,145022745.18,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
