Date,Symbol,Available Supply,Unlocked Supply,Team,Advisors,Gameplay Rewards,Community & Ecosystem,Pre-Sale,Airdrop,Launch Partners / CEXs
May 22 2027,MAVIA,163663342.00,163663342.00,30000000.00,4090908.00,15217380.00,66521738.00,32833316.00,8750000.00,6250000.00
May 19 2027,MAVIA,163663342.00,163663342.00,30000000.00,4090908.00,15217380.00,66521738.00,32833316.00,8750000.00,6250000.00
May 17 2027,MAVIA,163663342.00,163663342.00,30000000.00,4090908.00,15217380.00,66521738.00,32833316.00,8750000.00,6250000.00
May 14 2027,MAVIA,163663342.00,163663342.00,30000000.00,4090908.00,15217380.00,66521738.00,32833316.00,8750000.00,6250000.00
May 12 2027,MAVIA,163663342.00,163663342.00,30000000.00,4090908.00,15217380.00,66521738.00,32833316.00,8750000.00,6250000.00
May 09 2027,MAVIA,163663342.00,163663342.00,30000000.00,4090908.00,15217380.00,66521738.00,32833316.00,8750000.00,6250000.00
May 07 2027,MAVIA,163663342.00,163663342.00,30000000.00,4090908.00,15217380.00,66521738.00,32833316.00,8750000.00,6250000.00
May 04 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
May 02 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Apr 29 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Apr 27 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Apr 24 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Apr 22 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Apr 20 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Apr 17 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Apr 15 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Apr 12 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Apr 10 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Apr 07 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Apr 05 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Apr 02 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Mar 31 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Mar 28 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Mar 26 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Mar 24 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Mar 21 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Mar 19 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Mar 16 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Mar 14 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Mar 11 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Mar 09 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Mar 06 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Mar 04 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Mar 01 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Feb 27 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Feb 24 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Feb 22 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Feb 20 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Feb 17 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Feb 15 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Feb 12 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Feb 10 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Feb 07 2027,MAVIA,153163015.00,153163015.00,27500000.00,3749999.00,14239120.00,62173912.00,30499984.00,8750000.00,6250000.00
Feb 05 2027,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Feb 02 2027,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Jan 31 2027,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Jan 28 2027,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Jan 26 2027,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Jan 23 2027,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Jan 21 2027,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Jan 19 2027,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Jan 16 2027,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Jan 14 2027,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Jan 11 2027,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Jan 09 2027,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Jan 06 2027,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Jan 04 2027,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Jan 01 2027,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Dec 30 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Dec 27 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Dec 25 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Dec 22 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Dec 20 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Dec 18 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Dec 15 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Dec 13 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Dec 10 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Dec 10 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Dec 08 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Dec 05 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Dec 03 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Nov 30 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Nov 28 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Nov 25 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Nov 23 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Nov 21 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Nov 18 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Nov 16 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Nov 13 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Nov 11 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Nov 08 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Nov 06 2026,MAVIA,142662688.00,142662688.00,25000000.00,3409090.00,13260860.00,57826086.00,28166652.00,8750000.00,6250000.00
Nov 03 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Nov 01 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Oct 29 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Oct 27 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Oct 24 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Oct 22 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Oct 20 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Oct 17 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Oct 15 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Oct 12 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Oct 10 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Oct 07 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Oct 05 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Oct 02 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Sep 30 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Sep 27 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Sep 25 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Sep 22 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Sep 20 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Sep 18 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Sep 15 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Sep 13 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Sep 10 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Sep 08 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Sep 05 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Sep 03 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Aug 31 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Aug 29 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Aug 26 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Aug 24 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Aug 21 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Aug 19 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Aug 17 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Aug 14 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Aug 12 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Aug 09 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Aug 07 2026,MAVIA,132162361.00,132162361.00,22500000.00,3068181.00,12282600.00,53478260.00,25833320.00,8750000.00,6250000.00
Aug 04 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Aug 02 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jul 30 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jul 28 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jul 25 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jul 23 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jul 20 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jul 18 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jul 16 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jul 13 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jul 11 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jul 08 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jul 06 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jul 03 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jul 01 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jun 28 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jun 26 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jun 23 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jun 21 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jun 19 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jun 16 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jun 14 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jun 11 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jun 09 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jun 06 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jun 04 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
Jun 01 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
May 30 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
May 27 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
May 25 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
May 22 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
May 20 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
May 18 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
May 15 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
May 13 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
May 10 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
May 08 2026,MAVIA,121662034.00,121662034.00,20000000.00,2727272.00,11304340.00,49130434.00,23499988.00,8750000.00,6250000.00
May 05 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
May 03 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Apr 30 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Apr 28 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Apr 25 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Apr 23 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Apr 20 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Apr 18 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Apr 16 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Apr 13 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Apr 11 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Apr 08 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Apr 06 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Apr 03 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Apr 01 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Mar 29 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Mar 27 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Mar 24 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Mar 22 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Mar 19 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Mar 17 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Mar 15 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Mar 12 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Mar 10 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Mar 07 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Mar 05 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Mar 02 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Feb 28 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Feb 25 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Feb 23 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Feb 20 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Feb 18 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Feb 16 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Feb 13 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Feb 11 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Feb 08 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Feb 06 2026,MAVIA,111161707.00,111161707.00,17500000.00,2386363.00,10326080.00,44782608.00,21166656.00,8750000.00,6250000.00
Feb 03 2026,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Feb 01 2026,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Jan 29 2026,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Jan 27 2026,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Jan 24 2026,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Jan 22 2026,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Jan 19 2026,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Jan 17 2026,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Jan 15 2026,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
