Date,Symbol,Available Supply,Unlocked Supply,Current Investors,Current and Future Team,Liquidity Mining Participants,Community Treasury,Retroactive Airdrop Recipients,Initial Market Makers,Corporate Property
May 11 2022,RBN,0,353897810.22,0,0,10000000.00,223897810.22,30000000.00,10000000.00,80000000.00
May 10 2022,RBN,0,353540145.99,0,0,10000000.00,223540145.99,30000000.00,10000000.00,80000000.00
May 08 2022,RBN,0,352824817.52,0,0,10000000.00,222824817.52,30000000.00,10000000.00,80000000.00
May 07 2022,RBN,0,352467153.28,0,0,10000000.00,222467153.28,30000000.00,10000000.00,80000000.00
May 06 2022,RBN,0,352109489.05,0,0,10000000.00,222109489.05,30000000.00,10000000.00,80000000.00
May 04 2022,RBN,0,351394160.58,0,0,10000000.00,221394160.58,30000000.00,10000000.00,80000000.00
May 03 2022,RBN,0,351036496.35,0,0,10000000.00,221036496.35,30000000.00,10000000.00,80000000.00
May 02 2022,RBN,0,350678832.12,0,0,10000000.00,220678832.12,30000000.00,10000000.00,80000000.00
Apr 30 2022,RBN,0,349963503.65,0,0,10000000.00,219963503.65,30000000.00,10000000.00,80000000.00
Apr 29 2022,RBN,0,349605839.42,0,0,10000000.00,219605839.42,30000000.00,10000000.00,80000000.00
Apr 28 2022,RBN,0,349248175.18,0,0,10000000.00,219248175.18,30000000.00,10000000.00,80000000.00
Apr 26 2022,RBN,0,348532846.72,0,0,10000000.00,218532846.72,30000000.00,10000000.00,80000000.00
Apr 25 2022,RBN,0,348175182.48,0,0,10000000.00,218175182.48,30000000.00,10000000.00,80000000.00
Apr 24 2022,RBN,0,347817518.25,0,0,10000000.00,217817518.25,30000000.00,10000000.00,80000000.00
Apr 22 2022,RBN,0,347102189.78,0,0,10000000.00,217102189.78,30000000.00,10000000.00,80000000.00
Apr 21 2022,RBN,0,346744525.55,0,0,10000000.00,216744525.55,30000000.00,10000000.00,80000000.00
Apr 20 2022,RBN,0,346386861.31,0,0,10000000.00,216386861.31,30000000.00,10000000.00,80000000.00
Apr 18 2022,RBN,0,345671532.85,0,0,10000000.00,215671532.85,30000000.00,10000000.00,80000000.00
Apr 17 2022,RBN,0,345313868.61,0,0,10000000.00,215313868.61,30000000.00,10000000.00,80000000.00
Apr 16 2022,RBN,0,344956204.38,0,0,10000000.00,214956204.38,30000000.00,10000000.00,80000000.00
Apr 14 2022,RBN,0,344240875.91,0,0,10000000.00,214240875.91,30000000.00,10000000.00,80000000.00
Apr 13 2022,RBN,0,343883211.68,0,0,10000000.00,213883211.68,30000000.00,10000000.00,80000000.00
Apr 12 2022,RBN,0,343525547.45,0,0,10000000.00,213525547.45,30000000.00,10000000.00,80000000.00
Apr 10 2022,RBN,0,342810218.98,0,0,10000000.00,212810218.98,30000000.00,10000000.00,80000000.00
Apr 09 2022,RBN,0,342452554.74,0,0,10000000.00,212452554.74,30000000.00,10000000.00,80000000.00
Apr 08 2022,RBN,0,342094890.51,0,0,10000000.00,212094890.51,30000000.00,10000000.00,80000000.00
Apr 06 2022,RBN,0,341379562.04,0,0,10000000.00,211379562.04,30000000.00,10000000.00,80000000.00
Apr 05 2022,RBN,0,341021897.81,0,0,10000000.00,211021897.81,30000000.00,10000000.00,80000000.00
Apr 04 2022,RBN,0,340664233.58,0,0,10000000.00,210664233.58,30000000.00,10000000.00,80000000.00
Apr 02 2022,RBN,0,339948905.11,0,0,10000000.00,209948905.11,30000000.00,10000000.00,80000000.00
Apr 01 2022,RBN,0,339591240.88,0,0,10000000.00,209591240.88,30000000.00,10000000.00,80000000.00
Mar 31 2022,RBN,0,339233576.64,0,0,10000000.00,209233576.64,30000000.00,10000000.00,80000000.00
Mar 29 2022,RBN,0,338518248.18,0,0,10000000.00,208518248.18,30000000.00,10000000.00,80000000.00
Mar 28 2022,RBN,0,338160583.94,0,0,10000000.00,208160583.94,30000000.00,10000000.00,80000000.00
Mar 27 2022,RBN,0,337802919.71,0,0,10000000.00,207802919.71,30000000.00,10000000.00,80000000.00
Mar 25 2022,RBN,0,337087591.24,0,0,10000000.00,207087591.24,30000000.00,10000000.00,80000000.00
Mar 24 2022,RBN,0,336729927.01,0,0,10000000.00,206729927.01,30000000.00,10000000.00,80000000.00
Mar 23 2022,RBN,0,336372262.77,0,0,10000000.00,206372262.77,30000000.00,10000000.00,80000000.00
Mar 21 2022,RBN,0,335656934.31,0,0,10000000.00,205656934.31,30000000.00,10000000.00,80000000.00
Mar 20 2022,RBN,0,335299270.07,0,0,10000000.00,205299270.07,30000000.00,10000000.00,80000000.00
Mar 19 2022,RBN,0,334941605.84,0,0,10000000.00,204941605.84,30000000.00,10000000.00,80000000.00
Mar 17 2022,RBN,0,334226277.37,0,0,10000000.00,204226277.37,30000000.00,10000000.00,80000000.00
Mar 16 2022,RBN,0,333868613.14,0,0,10000000.00,203868613.14,30000000.00,10000000.00,80000000.00
Mar 15 2022,RBN,0,333510948.91,0,0,10000000.00,203510948.91,30000000.00,10000000.00,80000000.00
Mar 13 2022,RBN,0,332795620.44,0,0,10000000.00,202795620.44,30000000.00,10000000.00,80000000.00
Mar 12 2022,RBN,0,332437956.20,0,0,10000000.00,202437956.20,30000000.00,10000000.00,80000000.00
Mar 11 2022,RBN,0,332080291.97,0,0,10000000.00,202080291.97,30000000.00,10000000.00,80000000.00
Mar 09 2022,RBN,0,331364963.50,0,0,10000000.00,201364963.50,30000000.00,10000000.00,80000000.00
Mar 08 2022,RBN,0,331007299.27,0,0,10000000.00,201007299.27,30000000.00,10000000.00,80000000.00
Mar 07 2022,RBN,0,330649635.04,0,0,10000000.00,200649635.04,30000000.00,10000000.00,80000000.00
Mar 05 2022,RBN,0,329934306.57,0,0,10000000.00,199934306.57,30000000.00,10000000.00,80000000.00
Mar 04 2022,RBN,0,329576642.34,0,0,10000000.00,199576642.34,30000000.00,10000000.00,80000000.00
Mar 03 2022,RBN,0,329218978.10,0,0,10000000.00,199218978.10,30000000.00,10000000.00,80000000.00
Mar 01 2022,RBN,0,328503649.64,0,0,10000000.00,198503649.64,30000000.00,10000000.00,80000000.00
Feb 28 2022,RBN,0,328145985.40,0,0,10000000.00,198145985.40,30000000.00,10000000.00,80000000.00
Feb 27 2022,RBN,0,327788321.17,0,0,10000000.00,197788321.17,30000000.00,10000000.00,80000000.00
Feb 25 2022,RBN,0,327072992.70,0,0,10000000.00,197072992.70,30000000.00,10000000.00,80000000.00
Feb 24 2022,RBN,0,326715328.47,0,0,10000000.00,196715328.47,30000000.00,10000000.00,80000000.00
Feb 23 2022,RBN,0,326357664.23,0,0,10000000.00,196357664.23,30000000.00,10000000.00,80000000.00
Feb 21 2022,RBN,0,325642335.77,0,0,10000000.00,195642335.77,30000000.00,10000000.00,80000000.00
Feb 20 2022,RBN,0,325284671.53,0,0,10000000.00,195284671.53,30000000.00,10000000.00,80000000.00
Feb 19 2022,RBN,0,324927007.30,0,0,10000000.00,194927007.30,30000000.00,10000000.00,80000000.00
Feb 17 2022,RBN,0,324211678.83,0,0,10000000.00,194211678.83,30000000.00,10000000.00,80000000.00
Feb 16 2022,RBN,0,323854014.60,0,0,10000000.00,193854014.60,30000000.00,10000000.00,80000000.00
Feb 15 2022,RBN,0,323496350.36,0,0,10000000.00,193496350.36,30000000.00,10000000.00,80000000.00
Feb 13 2022,RBN,0,322781021.90,0,0,10000000.00,192781021.90,30000000.00,10000000.00,80000000.00
Feb 12 2022,RBN,0,322423357.66,0,0,10000000.00,192423357.66,30000000.00,10000000.00,80000000.00
Feb 11 2022,RBN,0,322065693.43,0,0,10000000.00,192065693.43,30000000.00,10000000.00,80000000.00
Feb 09 2022,RBN,0,321350364.96,0,0,10000000.00,191350364.96,30000000.00,10000000.00,80000000.00
Feb 08 2022,RBN,0,320992700.73,0,0,10000000.00,190992700.73,30000000.00,10000000.00,80000000.00
Feb 07 2022,RBN,0,320635036.50,0,0,10000000.00,190635036.50,30000000.00,10000000.00,80000000.00
Feb 05 2022,RBN,0,319919708.03,0,0,10000000.00,189919708.03,30000000.00,10000000.00,80000000.00
Feb 04 2022,RBN,0,319562043.80,0,0,10000000.00,189562043.80,30000000.00,10000000.00,80000000.00
Feb 03 2022,RBN,0,319204379.56,0,0,10000000.00,189204379.56,30000000.00,10000000.00,80000000.00
Feb 01 2022,RBN,0,318489051.09,0,0,10000000.00,188489051.09,30000000.00,10000000.00,80000000.00
Jan 31 2022,RBN,0,318131386.86,0,0,10000000.00,188131386.86,30000000.00,10000000.00,80000000.00
Jan 30 2022,RBN,0,317773722.63,0,0,10000000.00,187773722.63,30000000.00,10000000.00,80000000.00
Jan 28 2022,RBN,0,317058394.16,0,0,10000000.00,187058394.16,30000000.00,10000000.00,80000000.00
Jan 27 2022,RBN,0,316700729.93,0,0,10000000.00,186700729.93,30000000.00,10000000.00,80000000.00
Jan 26 2022,RBN,0,316343065.69,0,0,10000000.00,186343065.69,30000000.00,10000000.00,80000000.00
Jan 24 2022,RBN,0,315627737.23,0,0,10000000.00,185627737.23,30000000.00,10000000.00,80000000.00
Jan 23 2022,RBN,0,315270072.99,0,0,10000000.00,185270072.99,30000000.00,10000000.00,80000000.00
Jan 22 2022,RBN,0,314912408.76,0,0,10000000.00,184912408.76,30000000.00,10000000.00,80000000.00
Jan 20 2022,RBN,0,314197080.29,0,0,10000000.00,184197080.29,30000000.00,10000000.00,80000000.00
Jan 19 2022,RBN,0,313839416.06,0,0,10000000.00,183839416.06,30000000.00,10000000.00,80000000.00
Jan 18 2022,RBN,0,313481751.82,0,0,10000000.00,183481751.82,30000000.00,10000000.00,80000000.00
Jan 16 2022,RBN,0,312766423.36,0,0,10000000.00,182766423.36,30000000.00,10000000.00,80000000.00
Jan 15 2022,RBN,0,312408759.12,0,0,10000000.00,182408759.12,30000000.00,10000000.00,80000000.00
Jan 14 2022,RBN,0,312051094.89,0,0,10000000.00,182051094.89,30000000.00,10000000.00,80000000.00
Jan 12 2022,RBN,0,311335766.42,0,0,10000000.00,181335766.42,30000000.00,10000000.00,80000000.00
Jan 11 2022,RBN,0,310978102.19,0,0,10000000.00,180978102.19,30000000.00,10000000.00,80000000.00
Jan 10 2022,RBN,0,310620437.96,0,0,10000000.00,180620437.96,30000000.00,10000000.00,80000000.00
Jan 08 2022,RBN,0,309905109.49,0,0,10000000.00,179905109.49,30000000.00,10000000.00,80000000.00
Jan 07 2022,RBN,0,309547445.26,0,0,10000000.00,179547445.26,30000000.00,10000000.00,80000000.00
Jan 06 2022,RBN,0,309189781.02,0,0,10000000.00,179189781.02,30000000.00,10000000.00,80000000.00
Jan 04 2022,RBN,0,308474452.55,0,0,10000000.00,178474452.55,30000000.00,10000000.00,80000000.00
Jan 03 2022,RBN,0,308116788.32,0,0,10000000.00,178116788.32,30000000.00,10000000.00,80000000.00
Jan 02 2022,RBN,0,307759124.09,0,0,10000000.00,177759124.09,30000000.00,10000000.00,80000000.00
Dec 31 2021,RBN,0,307043795.62,0,0,10000000.00,177043795.62,30000000.00,10000000.00,80000000.00
Dec 30 2021,RBN,0,306686131.39,0,0,10000000.00,176686131.39,30000000.00,10000000.00,80000000.00
Dec 29 2021,RBN,0,306328467.15,0,0,10000000.00,176328467.15,30000000.00,10000000.00,80000000.00
Dec 27 2021,RBN,0,305613138.69,0,0,10000000.00,175613138.69,30000000.00,10000000.00,80000000.00
Dec 26 2021,RBN,0,305255474.45,0,0,10000000.00,175255474.45,30000000.00,10000000.00,80000000.00
Dec 25 2021,RBN,0,304897810.22,0,0,10000000.00,174897810.22,30000000.00,10000000.00,80000000.00
Dec 23 2021,RBN,0,304182481.75,0,0,10000000.00,174182481.75,30000000.00,10000000.00,80000000.00
Dec 22 2021,RBN,0,303824817.52,0,0,10000000.00,173824817.52,30000000.00,10000000.00,80000000.00
Dec 21 2021,RBN,0,303467153.28,0,0,10000000.00,173467153.28,30000000.00,10000000.00,80000000.00
Dec 19 2021,RBN,0,302751824.82,0,0,10000000.00,172751824.82,30000000.00,10000000.00,80000000.00
Dec 18 2021,RBN,0,302394160.58,0,0,10000000.00,172394160.58,30000000.00,10000000.00,80000000.00
Dec 17 2021,RBN,0,302036496.35,0,0,10000000.00,172036496.35,30000000.00,10000000.00,80000000.00
Dec 15 2021,RBN,0,301321167.88,0,0,10000000.00,171321167.88,30000000.00,10000000.00,80000000.00
Dec 14 2021,RBN,0,300963503.65,0,0,10000000.00,170963503.65,30000000.00,10000000.00,80000000.00
Dec 13 2021,RBN,0,300605839.42,0,0,10000000.00,170605839.42,30000000.00,10000000.00,80000000.00
Dec 11 2021,RBN,0,299890510.95,0,0,10000000.00,169890510.95,30000000.00,10000000.00,80000000.00
Dec 10 2021,RBN,0,299532846.72,0,0,10000000.00,169532846.72,30000000.00,10000000.00,80000000.00
Dec 09 2021,RBN,0,299175182.48,0,0,10000000.00,169175182.48,30000000.00,10000000.00,80000000.00
Dec 07 2021,RBN,0,298459854.01,0,0,10000000.00,168459854.01,30000000.00,10000000.00,80000000.00
Dec 06 2021,RBN,0,298102189.78,0,0,10000000.00,168102189.78,30000000.00,10000000.00,80000000.00
Dec 05 2021,RBN,0,297744525.55,0,0,10000000.00,167744525.55,30000000.00,10000000.00,80000000.00
Dec 03 2021,RBN,0,297029197.08,0,0,10000000.00,167029197.08,30000000.00,10000000.00,80000000.00
Dec 02 2021,RBN,0,296671532.85,0,0,10000000.00,166671532.85,30000000.00,10000000.00,80000000.00
Dec 01 2021,RBN,0,296313868.61,0,0,10000000.00,166313868.61,30000000.00,10000000.00,80000000.00
Nov 29 2021,RBN,0,295598540.15,0,0,10000000.00,165598540.15,30000000.00,10000000.00,80000000.00
Nov 28 2021,RBN,0,295240875.91,0,0,10000000.00,165240875.91,30000000.00,10000000.00,80000000.00
Nov 27 2021,RBN,0,294883211.68,0,0,10000000.00,164883211.68,30000000.00,10000000.00,80000000.00
Nov 25 2021,RBN,0,294167883.21,0,0,10000000.00,164167883.21,30000000.00,10000000.00,80000000.00
Nov 24 2021,RBN,0,293810218.98,0,0,10000000.00,163810218.98,30000000.00,10000000.00,80000000.00
Nov 23 2021,RBN,0,293452554.74,0,0,10000000.00,163452554.74,30000000.00,10000000.00,80000000.00
Nov 21 2021,RBN,0,292737226.28,0,0,10000000.00,162737226.28,30000000.00,10000000.00,80000000.00
Nov 20 2021,RBN,0,292379562.04,0,0,10000000.00,162379562.04,30000000.00,10000000.00,80000000.00
Nov 19 2021,RBN,0,292021897.81,0,0,10000000.00,162021897.81,30000000.00,10000000.00,80000000.00
Nov 17 2021,RBN,0,291306569.34,0,0,10000000.00,161306569.34,30000000.00,10000000.00,80000000.00
Nov 16 2021,RBN,0,290948905.11,0,0,10000000.00,160948905.11,30000000.00,10000000.00,80000000.00
Nov 15 2021,RBN,0,290591240.88,0,0,10000000.00,160591240.88,30000000.00,10000000.00,80000000.00
Nov 13 2021,RBN,0,289875912.41,0,0,10000000.00,159875912.41,30000000.00,10000000.00,80000000.00
Nov 12 2021,RBN,0,289518248.18,0,0,10000000.00,159518248.18,30000000.00,10000000.00,80000000.00
Nov 11 2021,RBN,0,289160583.94,0,0,10000000.00,159160583.94,30000000.00,10000000.00,80000000.00
Nov 09 2021,RBN,0,288445255.47,0,0,10000000.00,158445255.47,30000000.00,10000000.00,80000000.00
Nov 08 2021,RBN,0,288087591.24,0,0,10000000.00,158087591.24,30000000.00,10000000.00,80000000.00
Nov 07 2021,RBN,0,287729927.01,0,0,10000000.00,157729927.01,30000000.00,10000000.00,80000000.00
Nov 05 2021,RBN,0,287014598.54,0,0,10000000.00,157014598.54,30000000.00,10000000.00,80000000.00
Nov 04 2021,RBN,0,286656934.31,0,0,10000000.00,156656934.31,30000000.00,10000000.00,80000000.00
Nov 03 2021,RBN,0,286299270.07,0,0,10000000.00,156299270.07,30000000.00,10000000.00,80000000.00
Nov 01 2021,RBN,0,285583941.61,0,0,10000000.00,155583941.61,30000000.00,10000000.00,80000000.00
Oct 31 2021,RBN,0,285226277.37,0,0,10000000.00,155226277.37,30000000.00,10000000.00,80000000.00
Oct 30 2021,RBN,0,284868613.14,0,0,10000000.00,154868613.14,30000000.00,10000000.00,80000000.00
Oct 28 2021,RBN,0,284153284.67,0,0,10000000.00,154153284.67,30000000.00,10000000.00,80000000.00
Oct 27 2021,RBN,0,283795620.44,0,0,10000000.00,153795620.44,30000000.00,10000000.00,80000000.00
Oct 26 2021,RBN,0,283437956.20,0,0,10000000.00,153437956.20,30000000.00,10000000.00,80000000.00
Oct 24 2021,RBN,0,282722627.74,0,0,10000000.00,152722627.74,30000000.00,10000000.00,80000000.00
Oct 23 2021,RBN,0,282364963.50,0,0,10000000.00,152364963.50,30000000.00,10000000.00,80000000.00
Oct 22 2021,RBN,0,282007299.27,0,0,10000000.00,152007299.27,30000000.00,10000000.00,80000000.00
Oct 20 2021,RBN,0,281291970.80,0,0,10000000.00,151291970.80,30000000.00,10000000.00,80000000.00
Oct 19 2021,RBN,0,280934306.57,0,0,10000000.00,150934306.57,30000000.00,10000000.00,80000000.00
Oct 18 2021,RBN,0,280576642.34,0,0,10000000.00,150576642.34,30000000.00,10000000.00,80000000.00
Oct 16 2021,RBN,0,279861313.87,0,0,10000000.00,149861313.87,30000000.00,10000000.00,80000000.00
Oct 15 2021,RBN,0,279503649.64,0,0,10000000.00,149503649.64,30000000.00,10000000.00,80000000.00
Oct 14 2021,RBN,0,279145985.40,0,0,10000000.00,149145985.40,30000000.00,10000000.00,80000000.00
Oct 12 2021,RBN,0,278430656.93,0,0,10000000.00,148430656.93,30000000.00,10000000.00,80000000.00
Oct 11 2021,RBN,0,278072992.70,0,0,10000000.00,148072992.70,30000000.00,10000000.00,80000000.00
Oct 10 2021,RBN,0,277715328.47,0,0,10000000.00,147715328.47,30000000.00,10000000.00,80000000.00
Oct 08 2021,RBN,0,277000000.00,0,0,10000000.00,147000000.00,30000000.00,10000000.00,80000000.00
Oct 07 2021,RBN,0,276642335.77,0,0,10000000.00,146642335.77,30000000.00,10000000.00,80000000.00
Oct 06 2021,RBN,0,276284671.53,0,0,10000000.00,146284671.53,30000000.00,10000000.00,80000000.00
Oct 04 2021,RBN,0,275569343.07,0,0,10000000.00,145569343.07,30000000.00,10000000.00,80000000.00
Oct 03 2021,RBN,0,275211678.83,0,0,10000000.00,145211678.83,30000000.00,10000000.00,80000000.00
Oct 02 2021,RBN,0,274854014.60,0,0,10000000.00,144854014.60,30000000.00,10000000.00,80000000.00
Sep 30 2021,RBN,0,274138686.13,0,0,10000000.00,144138686.13,30000000.00,10000000.00,80000000.00
Sep 29 2021,RBN,0,273781021.90,0,0,10000000.00,143781021.90,30000000.00,10000000.00,80000000.00
Sep 28 2021,RBN,0,273423357.66,0,0,10000000.00,143423357.66,30000000.00,10000000.00,80000000.00
Sep 26 2021,RBN,0,272708029.20,0,0,10000000.00,142708029.20,30000000.00,10000000.00,80000000.00
Sep 25 2021,RBN,0,272350364.96,0,0,10000000.00,142350364.96,30000000.00,10000000.00,80000000.00
Sep 24 2021,RBN,0,271992700.73,0,0,10000000.00,141992700.73,30000000.00,10000000.00,80000000.00
Sep 22 2021,RBN,0,271277372.26,0,0,10000000.00,141277372.26,30000000.00,10000000.00,80000000.00
Sep 21 2021,RBN,0,270919708.03,0,0,10000000.00,140919708.03,30000000.00,10000000.00,80000000.00
Sep 20 2021,RBN,0,270562043.80,0,0,10000000.00,140562043.80,30000000.00,10000000.00,80000000.00
Sep 18 2021,RBN,0,269846715.33,0,0,10000000.00,139846715.33,30000000.00,10000000.00,80000000.00
Sep 17 2021,RBN,0,269489051.09,0,0,10000000.00,139489051.09,30000000.00,10000000.00,80000000.00
Sep 16 2021,RBN,0,269131386.86,0,0,10000000.00,139131386.86,30000000.00,10000000.00,80000000.00
Sep 14 2021,RBN,0,268416058.39,0,0,10000000.00,138416058.39,30000000.00,10000000.00,80000000.00
Sep 13 2021,RBN,0,268058394.16,0,0,10000000.00,138058394.16,30000000.00,10000000.00,80000000.00
Sep 12 2021,RBN,0,267700729.93,0,0,10000000.00,137700729.93,30000000.00,10000000.00,80000000.00
Sep 10 2021,RBN,0,266985401.46,0,0,10000000.00,136985401.46,30000000.00,10000000.00,80000000.00
Sep 09 2021,RBN,0,266627737.23,0,0,10000000.00,136627737.23,30000000.00,10000000.00,80000000.00
Sep 08 2021,RBN,0,266270072.99,0,0,10000000.00,136270072.99,30000000.00,10000000.00,80000000.00
Sep 06 2021,RBN,0,265554744.53,0,0,10000000.00,135554744.53,30000000.00,10000000.00,80000000.00
Sep 05 2021,RBN,0,265197080.29,0,0,10000000.00,135197080.29,30000000.00,10000000.00,80000000.00
Sep 04 2021,RBN,0,264839416.06,0,0,10000000.00,134839416.06,30000000.00,10000000.00,80000000.00
Sep 02 2021,RBN,0,264124087.59,0,0,10000000.00,134124087.59,30000000.00,10000000.00,80000000.00
Sep 01 2021,RBN,0,263766423.36,0,0,10000000.00,133766423.36,30000000.00,10000000.00,80000000.00
Aug 31 2021,RBN,0,263408759.12,0,0,10000000.00,133408759.12,30000000.00,10000000.00,80000000.00
Aug 29 2021,RBN,0,262693430.66,0,0,10000000.00,132693430.66,30000000.00,10000000.00,80000000.00
Aug 28 2021,RBN,0,262335766.42,0,0,10000000.00,132335766.42,30000000.00,10000000.00,80000000.00
Aug 27 2021,RBN,0,261978102.19,0,0,10000000.00,131978102.19,30000000.00,10000000.00,80000000.00
Aug 25 2021,RBN,0,261262773.72,0,0,10000000.00,131262773.72,30000000.00,10000000.00,80000000.00
Aug 24 2021,RBN,0,260905109.49,0,0,10000000.00,130905109.49,30000000.00,10000000.00,80000000.00
Aug 23 2021,RBN,0,260547445.26,0,0,10000000.00,130547445.26,30000000.00,10000000.00,80000000.00
Aug 21 2021,RBN,0,259832116.79,0,0,10000000.00,129832116.79,30000000.00,10000000.00,80000000.00
Aug 20 2021,RBN,0,259474452.55,0,0,10000000.00,129474452.55,30000000.00,10000000.00,80000000.00
Aug 19 2021,RBN,0,259116788.32,0,0,10000000.00,129116788.32,30000000.00,10000000.00,80000000.00
Aug 17 2021,RBN,0,258401459.85,0,0,10000000.00,128401459.85,30000000.00,10000000.00,80000000.00
Aug 16 2021,RBN,0,258043795.62,0,0,10000000.00,128043795.62,30000000.00,10000000.00,80000000.00
Aug 15 2021,RBN,0,257686131.39,0,0,10000000.00,127686131.39,30000000.00,10000000.00,80000000.00
Aug 13 2021,RBN,0,256970802.92,0,0,10000000.00,126970802.92,30000000.00,10000000.00,80000000.00
Aug 12 2021,RBN,0,256613138.69,0,0,10000000.00,126613138.69,30000000.00,10000000.00,80000000.00
Aug 11 2021,RBN,0,256255474.45,0,0,10000000.00,126255474.45,30000000.00,10000000.00,80000000.00
Aug 09 2021,RBN,0,255540145.99,0,0,10000000.00,125540145.99,30000000.00,10000000.00,80000000.00
Aug 08 2021,RBN,0,255182481.75,0,0,10000000.00,125182481.75,30000000.00,10000000.00,80000000.00
Aug 07 2021,RBN,0,254824817.52,0,0,10000000.00,124824817.52,30000000.00,10000000.00,80000000.00
Aug 05 2021,RBN,0,254109489.05,0,0,10000000.00,124109489.05,30000000.00,10000000.00,80000000.00
Aug 04 2021,RBN,0,253751824.82,0,0,10000000.00,123751824.82,30000000.00,10000000.00,80000000.00
Aug 03 2021,RBN,0,253394160.58,0,0,10000000.00,123394160.58,30000000.00,10000000.00,80000000.00
Aug 01 2021,RBN,0,252678832.12,0,0,10000000.00,122678832.12,30000000.00,10000000.00,80000000.00
Jul 31 2021,RBN,0,252321167.88,0,0,10000000.00,122321167.88,30000000.00,10000000.00,80000000.00
Jul 30 2021,RBN,0,251963503.65,0,0,10000000.00,121963503.65,30000000.00,10000000.00,80000000.00
Jul 28 2021,RBN,0,251248175.18,0,0,10000000.00,121248175.18,30000000.00,10000000.00,80000000.00
Jul 27 2021,RBN,0,250890510.95,0,0,10000000.00,120890510.95,30000000.00,10000000.00,80000000.00
Jul 26 2021,RBN,0,250532846.72,0,0,10000000.00,120532846.72,30000000.00,10000000.00,80000000.00
Jul 24 2021,RBN,0,249817518.25,0,0,10000000.00,119817518.25,30000000.00,10000000.00,80000000.00
Jul 23 2021,RBN,0,249459854.01,0,0,10000000.00,119459854.01,30000000.00,10000000.00,80000000.00
Jul 22 2021,RBN,0,249102189.78,0,0,10000000.00,119102189.78,30000000.00,10000000.00,80000000.00
Jul 20 2021,RBN,0,248386861.31,0,0,10000000.00,118386861.31,30000000.00,10000000.00,80000000.00
Jul 19 2021,RBN,0,248029197.08,0,0,10000000.00,118029197.08,30000000.00,10000000.00,80000000.00
Jul 18 2021,RBN,0,247671532.85,0,0,10000000.00,117671532.85,30000000.00,10000000.00,80000000.00
Jul 16 2021,RBN,0,246956204.38,0,0,10000000.00,116956204.38,30000000.00,10000000.00,80000000.00
Jul 15 2021,RBN,0,246598540.15,0,0,10000000.00,116598540.15,30000000.00,10000000.00,80000000.00
Jul 14 2021,RBN,0,236240875.91,0,0,0,116240875.91,30000000.00,10000000.00,80000000.00
Jul 12 2021,RBN,0,235525547.45,0,0,0,115525547.45,30000000.00,10000000.00,80000000.00
Jul 11 2021,RBN,0,235167883.21,0,0,0,115167883.21,30000000.00,10000000.00,80000000.00
Jul 10 2021,RBN,0,234810218.98,0,0,0,114810218.98,30000000.00,10000000.00,80000000.00
Jul 08 2021,RBN,0,234094890.51,0,0,0,114094890.51,30000000.00,10000000.00,80000000.00
Jul 07 2021,RBN,0,233737226.28,0,0,0,113737226.28,30000000.00,10000000.00,80000000.00
Jul 06 2021,RBN,0,233379562.04,0,0,0,113379562.04,30000000.00,10000000.00,80000000.00
Jul 04 2021,RBN,0,232664233.58,0,0,0,112664233.58,30000000.00,10000000.00,80000000.00
Jul 03 2021,RBN,0,232306569.34,0,0,0,112306569.34,30000000.00,10000000.00,80000000.00
Jul 02 2021,RBN,0,231948905.11,0,0,0,111948905.11,30000000.00,10000000.00,80000000.00
Jun 30 2021,RBN,0,231233576.64,0,0,0,111233576.64,30000000.00,10000000.00,80000000.00
Jun 29 2021,RBN,0,230875912.41,0,0,0,110875912.41,30000000.00,10000000.00,80000000.00
Jun 28 2021,RBN,0,230518248.18,0,0,0,110518248.18,30000000.00,10000000.00,80000000.00
Jun 26 2021,RBN,0,229802919.71,0,0,0,109802919.71,30000000.00,10000000.00,80000000.00
Jun 25 2021,RBN,0,229445255.47,0,0,0,109445255.47,30000000.00,10000000.00,80000000.00
Jun 24 2021,RBN,0,229087591.24,0,0,0,109087591.24,30000000.00,10000000.00,80000000.00
Jun 22 2021,RBN,0,228372262.77,0,0,0,108372262.77,30000000.00,10000000.00,80000000.00
Jun 21 2021,RBN,0,228014598.54,0,0,0,108014598.54,30000000.00,10000000.00,80000000.00
Jun 20 2021,RBN,0,227656934.31,0,0,0,107656934.31,30000000.00,10000000.00,80000000.00
Jun 18 2021,RBN,0,226941605.84,0,0,0,106941605.84,30000000.00,10000000.00,80000000.00
Jun 17 2021,RBN,0,226583941.61,0,0,0,106583941.61,30000000.00,10000000.00,80000000.00
Jun 16 2021,RBN,0,226226277.37,0,0,0,106226277.37,30000000.00,10000000.00,80000000.00
Jun 14 2021,RBN,0,225510948.91,0,0,0,105510948.91,30000000.00,10000000.00,80000000.00
Jun 13 2021,RBN,0,225153284.67,0,0,0,105153284.67,30000000.00,10000000.00,80000000.00
Jun 12 2021,RBN,0,224795620.44,0,0,0,104795620.44,30000000.00,10000000.00,80000000.00
Jun 10 2021,RBN,0,224080291.97,0,0,0,104080291.97,30000000.00,10000000.00,80000000.00
Jun 09 2021,RBN,0,223722627.74,0,0,0,103722627.74,30000000.00,10000000.00,80000000.00
Jun 08 2021,RBN,0,223364963.50,0,0,0,103364963.50,30000000.00,10000000.00,80000000.00
Jun 06 2021,RBN,0,222649635.04,0,0,0,102649635.04,30000000.00,10000000.00,80000000.00
