Date,Symbol,Available Supply,Unlocked Supply,Ecosystem Development,Project Development,Private Sales,Public Sales 2,Public Sales 1,Foundation Reserve
Feb 05 2022,IMX,0,259088708.00,95488708.00,0,0,24800000.00,58800000.00,80000000.00
Feb 03 2022,IMX,0,259088708.00,95488708.00,0,0,24800000.00,58800000.00,80000000.00
Feb 02 2022,IMX,0,259088708.00,95488708.00,0,0,24800000.00,58800000.00,80000000.00
Jan 31 2022,IMX,0,259088708.00,95488708.00,0,0,24800000.00,58800000.00,80000000.00
Jan 29 2022,IMX,0,259088708.00,95488708.00,0,0,24800000.00,58800000.00,80000000.00
Jan 27 2022,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Jan 26 2022,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Jan 24 2022,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Jan 22 2022,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Jan 20 2022,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Jan 19 2022,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Jan 17 2022,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Jan 15 2022,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Jan 13 2022,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Jan 12 2022,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Jan 10 2022,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Jan 08 2022,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Jan 07 2022,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Jan 05 2022,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Jan 03 2022,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Jan 01 2022,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Dec 31 2021,IMX,0,199392471.00,63659138.00,0,0,16533333.00,39200000.00,80000000.00
Dec 29 2021,IMX,0,139696236.00,31829569.00,0,0,8266667.00,19600000.00,80000000.00
Dec 27 2021,IMX,0,139696236.00,31829569.00,0,0,8266667.00,19600000.00,80000000.00
Dec 25 2021,IMX,0,139696236.00,31829569.00,0,0,8266667.00,19600000.00,80000000.00
Dec 24 2021,IMX,0,139696236.00,31829569.00,0,0,8266667.00,19600000.00,80000000.00
Dec 22 2021,IMX,0,139696236.00,31829569.00,0,0,8266667.00,19600000.00,80000000.00
Dec 20 2021,IMX,0,139696236.00,31829569.00,0,0,8266667.00,19600000.00,80000000.00
Dec 18 2021,IMX,0,139696236.00,31829569.00,0,0,8266667.00,19600000.00,80000000.00
Dec 17 2021,IMX,0,139696236.00,31829569.00,0,0,8266667.00,19600000.00,80000000.00
Dec 15 2021,IMX,0,139696236.00,31829569.00,0,0,8266667.00,19600000.00,80000000.00
Dec 13 2021,IMX,0,139696236.00,31829569.00,0,0,8266667.00,19600000.00,80000000.00
Dec 11 2021,IMX,0,139696236.00,31829569.00,0,0,8266667.00,19600000.00,80000000.00
Dec 10 2021,IMX,0,139696236.00,31829569.00,0,0,8266667.00,19600000.00,80000000.00
Dec 08 2021,IMX,0,139696236.00,31829569.00,0,0,8266667.00,19600000.00,80000000.00
Dec 06 2021,IMX,0,139696236.00,31829569.00,0,0,8266667.00,19600000.00,80000000.00
Dec 05 2021,IMX,0,139696236.00,31829569.00,0,0,8266667.00,19600000.00,80000000.00
Dec 03 2021,IMX,0,139696236.00,31829569.00,0,0,8266667.00,19600000.00,80000000.00
Dec 01 2021,IMX,0,80000000.00,0,0,0,0,0,80000000.00
Nov 29 2021,IMX,0,80000000.00,0,0,0,0,0,80000000.00
Nov 28 2021,IMX,0,80000000.00,0,0,0,0,0,80000000.00
Nov 26 2021,IMX,0,80000000.00,0,0,0,0,0,80000000.00
Nov 24 2021,IMX,0,80000000.00,0,0,0,0,0,80000000.00
Nov 22 2021,IMX,0,80000000.00,0,0,0,0,0,80000000.00
Nov 21 2021,IMX,0,80000000.00,0,0,0,0,0,80000000.00
Nov 19 2021,IMX,0,80000000.00,0,0,0,0,0,80000000.00
Nov 17 2021,IMX,0,80000000.00,0,0,0,0,0,80000000.00
Nov 15 2021,IMX,0,80000000.00,0,0,0,0,0,80000000.00
Nov 14 2021,IMX,0,80000000.00,0,0,0,0,0,80000000.00
Nov 12 2021,IMX,0,80000000.00,0,0,0,0,0,80000000.00
Nov 10 2021,IMX,0,80000000.00,0,0,0,0,0,80000000.00
Nov 08 2021,IMX,0,80000000.00,0,0,0,0,0,80000000.00
Nov 07 2021,IMX,0,80000000.00,0,0,0,0,0,80000000.00
Nov 05 2021,IMX,0,80000000.00,0,0,0,0,0,80000000.00
