Date,Symbol,Available Supply,Unlocked Supply,Treasury & Ecosystem,Development & Team,Presale,NFT Staking,Staking Reward,Liquidity Management,Airdrop
May 19 2023,X2Y2,0,754304049.09,62500000.00,50000000.00,15000000.00,301459241.70,191994739.13,13350068.25,120000000.00
May 18 2023,X2Y2,0,753601648.53,62500000.00,50000000.00,15000000.00,300799729.82,191959179.50,13342739.20,120000000.00
May 17 2023,X2Y2,0,752899247.96,62500000.00,50000000.00,15000000.00,300140217.93,191923619.88,13335410.15,120000000.00
May 16 2023,X2Y2,0,752196847.40,62500000.00,50000000.00,15000000.00,299480706.05,191888060.25,13328081.10,120000000.00
May 15 2023,X2Y2,0,751494446.84,62500000.00,50000000.00,15000000.00,298821194.16,191852500.63,13320752.05,120000000.00
May 14 2023,X2Y2,0,750792046.28,62500000.00,50000000.00,15000000.00,298161682.28,191816941.00,13313423.00,120000000.00
May 13 2023,X2Y2,0,750089645.72,62500000.00,50000000.00,15000000.00,297502170.39,191781381.37,13306093.95,120000000.00
May 12 2023,X2Y2,0,749387245.16,62500000.00,50000000.00,15000000.00,296842658.51,191745821.75,13298764.90,120000000.00
May 11 2023,X2Y2,0,748684844.59,62500000.00,50000000.00,15000000.00,296183146.62,191710262.12,13291435.85,120000000.00
May 10 2023,X2Y2,0,747982444.03,62500000.00,50000000.00,15000000.00,295523634.74,191674702.49,13284106.80,120000000.00
May 10 2023,X2Y2,0,747982444.03,62500000.00,50000000.00,15000000.00,295523634.74,191674702.49,13284106.80,120000000.00
May 09 2023,X2Y2,0,747280043.47,62500000.00,50000000.00,15000000.00,294864122.85,191639142.87,13276777.75,120000000.00
May 08 2023,X2Y2,0,746577642.91,62500000.00,50000000.00,15000000.00,294204610.97,191603583.24,13269448.70,120000000.00
May 07 2023,X2Y2,0,745875242.35,62500000.00,50000000.00,15000000.00,293545099.08,191568023.61,13262119.65,120000000.00
May 06 2023,X2Y2,0,745172841.79,62500000.00,50000000.00,15000000.00,292885587.20,191532463.99,13254790.60,120000000.00
May 05 2023,X2Y2,0,744470441.23,62500000.00,50000000.00,15000000.00,292226075.31,191496904.36,13247461.55,120000000.00
May 04 2023,X2Y2,0,743768040.66,62500000.00,50000000.00,15000000.00,291566563.43,191461344.74,13240132.50,120000000.00
May 03 2023,X2Y2,0,743065640.10,62500000.00,50000000.00,15000000.00,290907051.54,191425785.11,13232803.45,120000000.00
May 02 2023,X2Y2,0,742363239.54,62500000.00,50000000.00,15000000.00,290247539.65,191390225.48,13225474.40,120000000.00
May 01 2023,X2Y2,0,741660838.98,62500000.00,50000000.00,15000000.00,289588027.77,191354665.86,13218145.35,120000000.00
Apr 30 2023,X2Y2,0,740958438.42,62500000.00,50000000.00,15000000.00,288928515.88,191319106.23,13210816.30,120000000.00
Apr 29 2023,X2Y2,0,740256037.86,62500000.00,50000000.00,15000000.00,288269004.00,191283546.60,13203487.25,120000000.00
Apr 28 2023,X2Y2,0,739553637.29,62500000.00,50000000.00,15000000.00,287609492.11,191247986.98,13196158.20,120000000.00
Apr 27 2023,X2Y2,0,738851236.73,62500000.00,50000000.00,15000000.00,286949980.23,191212427.35,13188829.15,120000000.00
Apr 26 2023,X2Y2,0,725648836.17,50000000.00,50000000.00,15000000.00,286290468.34,191176867.72,13181500.10,120000000.00
Apr 25 2023,X2Y2,0,724946435.61,50000000.00,50000000.00,15000000.00,285630956.46,191141308.10,13174171.05,120000000.00
Apr 24 2023,X2Y2,0,724244035.05,50000000.00,50000000.00,15000000.00,284971444.57,191105748.47,13166842.00,120000000.00
Apr 23 2023,X2Y2,0,723541634.49,50000000.00,50000000.00,15000000.00,284311932.69,191070188.85,13159512.95,120000000.00
Apr 22 2023,X2Y2,0,722839233.93,50000000.00,50000000.00,15000000.00,283652420.80,191034629.22,13152183.90,120000000.00
Apr 21 2023,X2Y2,0,722136833.36,50000000.00,50000000.00,15000000.00,282992908.92,190999069.59,13144854.85,120000000.00
Apr 20 2023,X2Y2,0,721434432.80,50000000.00,50000000.00,15000000.00,282333397.03,190963509.97,13137525.80,120000000.00
Apr 19 2023,X2Y2,0,720732032.24,50000000.00,50000000.00,15000000.00,281673885.15,190927950.34,13130196.75,120000000.00
Apr 18 2023,X2Y2,0,720029631.68,50000000.00,50000000.00,15000000.00,281014373.26,190892390.71,13122867.70,120000000.00
Apr 17 2023,X2Y2,0,719327231.12,50000000.00,50000000.00,15000000.00,280354861.38,190856831.09,13115538.65,120000000.00
Apr 16 2023,X2Y2,0,718624830.56,50000000.00,50000000.00,15000000.00,279695349.49,190821271.46,13108209.60,120000000.00
Apr 15 2023,X2Y2,0,717922429.99,50000000.00,50000000.00,15000000.00,279035837.61,190785711.84,13100880.55,120000000.00
Apr 14 2023,X2Y2,0,717220029.43,50000000.00,50000000.00,15000000.00,278376325.72,190750152.21,13093551.50,120000000.00
Apr 13 2023,X2Y2,0,716517628.87,50000000.00,50000000.00,15000000.00,277716813.83,190714592.58,13086222.45,120000000.00
Apr 12 2023,X2Y2,0,715815228.31,50000000.00,50000000.00,15000000.00,277057301.95,190679032.96,13078893.41,120000000.00
Apr 11 2023,X2Y2,0,715112827.75,50000000.00,50000000.00,15000000.00,276397790.06,190643473.33,13071564.36,120000000.00
Apr 10 2023,X2Y2,0,714410427.19,50000000.00,50000000.00,15000000.00,275738278.18,190607913.70,13064235.31,120000000.00
Apr 09 2023,X2Y2,0,713708026.63,50000000.00,50000000.00,15000000.00,275078766.29,190572354.08,13056906.26,120000000.00
Apr 08 2023,X2Y2,0,713005626.06,50000000.00,50000000.00,15000000.00,274419254.41,190536794.45,13049577.21,120000000.00
Apr 07 2023,X2Y2,0,712303225.50,50000000.00,50000000.00,15000000.00,273759742.52,190501234.82,13042248.16,120000000.00
Apr 07 2023,X2Y2,0,712303225.50,50000000.00,50000000.00,15000000.00,273759742.52,190501234.82,13042248.16,120000000.00
Apr 06 2023,X2Y2,0,711600824.94,50000000.00,50000000.00,15000000.00,273100230.64,190465675.20,13034919.11,120000000.00
Apr 05 2023,X2Y2,0,710898424.38,50000000.00,50000000.00,15000000.00,272440718.75,190430115.57,13027590.06,120000000.00
Apr 04 2023,X2Y2,0,710196023.82,50000000.00,50000000.00,15000000.00,271781206.87,190394555.95,13020261.01,120000000.00
Apr 03 2023,X2Y2,0,709493623.26,50000000.00,50000000.00,15000000.00,271121694.98,190358996.32,13012931.96,120000000.00
Apr 02 2023,X2Y2,0,708791222.70,50000000.00,50000000.00,15000000.00,270462183.10,190323436.69,13005602.91,120000000.00
Apr 01 2023,X2Y2,0,708088822.13,50000000.00,50000000.00,15000000.00,269802671.21,190287877.07,12998273.86,120000000.00
Apr 01 2023,X2Y2,0,708088822.13,50000000.00,50000000.00,15000000.00,269802671.21,190287877.07,12998273.86,120000000.00
Mar 31 2023,X2Y2,0,707386421.57,50000000.00,50000000.00,15000000.00,269143159.33,190252317.44,12990944.81,120000000.00
Mar 30 2023,X2Y2,0,706684021.01,50000000.00,50000000.00,15000000.00,268483647.44,190216757.81,12983615.76,120000000.00
Mar 29 2023,X2Y2,0,705981620.45,50000000.00,50000000.00,15000000.00,267824135.56,190181198.19,12976286.71,120000000.00
Mar 28 2023,X2Y2,0,705279219.89,50000000.00,50000000.00,15000000.00,267164623.67,190145638.56,12968957.66,120000000.00
Mar 27 2023,X2Y2,0,704576819.33,50000000.00,50000000.00,15000000.00,266505111.78,190110078.93,12961628.61,120000000.00
Mar 26 2023,X2Y2,0,703874418.76,50000000.00,50000000.00,15000000.00,265845599.90,190074519.31,12954299.56,120000000.00
Mar 25 2023,X2Y2,0,703172018.20,50000000.00,50000000.00,15000000.00,265186088.01,190038959.68,12946970.51,120000000.00
Mar 24 2023,X2Y2,0,702469617.64,50000000.00,50000000.00,15000000.00,264526576.13,190003400.06,12939641.46,120000000.00
Mar 23 2023,X2Y2,0,701767217.08,50000000.00,50000000.00,15000000.00,263867064.24,189967840.43,12932312.41,120000000.00
Mar 22 2023,X2Y2,0,701064816.52,50000000.00,50000000.00,15000000.00,263207552.36,189932280.80,12924983.36,120000000.00
Mar 21 2023,X2Y2,0,700362415.96,50000000.00,50000000.00,15000000.00,262548040.47,189896721.18,12917654.31,120000000.00
Mar 20 2023,X2Y2,0,699660015.40,50000000.00,50000000.00,15000000.00,261888528.59,189861161.55,12910325.26,120000000.00
Mar 19 2023,X2Y2,0,698957614.83,50000000.00,50000000.00,15000000.00,261229016.70,189825601.92,12902996.21,120000000.00
Mar 18 2023,X2Y2,0,698255214.27,50000000.00,50000000.00,15000000.00,260569504.82,189790042.30,12895667.16,120000000.00
Mar 17 2023,X2Y2,0,697552813.71,50000000.00,50000000.00,15000000.00,259909992.93,189754482.67,12888338.11,120000000.00
Mar 16 2023,X2Y2,0,696850413.15,50000000.00,50000000.00,15000000.00,259250481.05,189718923.04,12881009.06,120000000.00
Mar 15 2023,X2Y2,0,696148012.59,50000000.00,50000000.00,15000000.00,258590969.16,189683363.42,12873680.01,120000000.00
Mar 14 2023,X2Y2,0,695445612.03,50000000.00,50000000.00,15000000.00,257931457.28,189647803.79,12866350.96,120000000.00
Mar 13 2023,X2Y2,0,694743211.46,50000000.00,50000000.00,15000000.00,257271945.39,189612244.17,12859021.91,120000000.00
Mar 12 2023,X2Y2,0,694040810.90,50000000.00,50000000.00,15000000.00,256612433.51,189576684.54,12851692.86,120000000.00
Mar 11 2023,X2Y2,0,693338410.34,50000000.00,50000000.00,15000000.00,255952921.62,189541124.91,12844363.81,120000000.00
Mar 10 2023,X2Y2,0,692636009.78,50000000.00,50000000.00,15000000.00,255293409.74,189505565.29,12837034.76,120000000.00
Mar 09 2023,X2Y2,0,691933609.22,50000000.00,50000000.00,15000000.00,254633897.85,189470005.66,12829705.71,120000000.00
Mar 08 2023,X2Y2,0,691231208.66,50000000.00,50000000.00,15000000.00,253974385.96,189434446.03,12822376.66,120000000.00
Mar 07 2023,X2Y2,0,690528808.10,50000000.00,50000000.00,15000000.00,253314874.08,189398886.41,12815047.61,120000000.00
Mar 06 2023,X2Y2,0,689826407.53,50000000.00,50000000.00,15000000.00,252655362.19,189363326.78,12807718.56,120000000.00
Mar 05 2023,X2Y2,0,689124006.97,50000000.00,50000000.00,15000000.00,251995850.31,189327767.15,12800389.51,120000000.00
Mar 05 2023,X2Y2,0,689124006.97,50000000.00,50000000.00,15000000.00,251995850.31,189327767.15,12800389.51,120000000.00
Mar 04 2023,X2Y2,0,688421606.41,50000000.00,50000000.00,15000000.00,251336338.42,189292207.53,12793060.46,120000000.00
Mar 03 2023,X2Y2,0,687719205.85,50000000.00,50000000.00,15000000.00,250676826.54,189256647.90,12785731.41,120000000.00
Mar 02 2023,X2Y2,0,687016805.29,50000000.00,50000000.00,15000000.00,250017314.65,189221088.28,12778402.36,120000000.00
Mar 01 2023,X2Y2,0,686314404.73,50000000.00,50000000.00,15000000.00,249357802.77,189185528.65,12771073.31,120000000.00
Feb 28 2023,X2Y2,0,685612004.16,50000000.00,50000000.00,15000000.00,248698290.88,189149969.02,12763744.26,120000000.00
Feb 27 2023,X2Y2,0,684909603.60,50000000.00,50000000.00,15000000.00,248038779.00,189114409.40,12756415.21,120000000.00
Feb 26 2023,X2Y2,0,684207203.04,50000000.00,50000000.00,15000000.00,247379267.11,189078849.77,12749086.16,120000000.00
Feb 25 2023,X2Y2,0,683504802.48,50000000.00,50000000.00,15000000.00,246719755.23,189043290.14,12741757.11,120000000.00
Feb 24 2023,X2Y2,0,682802401.92,50000000.00,50000000.00,15000000.00,246060243.34,189007730.52,12734428.06,120000000.00
Feb 23 2023,X2Y2,0,682100001.36,50000000.00,50000000.00,15000000.00,245400731.46,188972170.89,12727099.01,120000000.00
Feb 22 2023,X2Y2,0,681397600.80,50000000.00,50000000.00,15000000.00,244741219.57,188936611.27,12719769.96,120000000.00
Feb 21 2023,X2Y2,0,680695200.23,50000000.00,50000000.00,15000000.00,244081707.69,188901051.64,12712440.91,120000000.00
Feb 20 2023,X2Y2,0,679992799.67,50000000.00,50000000.00,15000000.00,243422195.80,188865492.01,12705111.86,120000000.00
Feb 19 2023,X2Y2,0,679290399.11,50000000.00,50000000.00,15000000.00,242762683.91,188829932.39,12697782.81,120000000.00
Feb 18 2023,X2Y2,0,678587998.55,50000000.00,50000000.00,15000000.00,242103172.03,188794372.76,12690453.76,120000000.00
Feb 17 2023,X2Y2,0,677885597.99,50000000.00,50000000.00,15000000.00,241443660.14,188758813.13,12683124.71,120000000.00
Feb 16 2023,X2Y2,0,677183197.43,50000000.00,50000000.00,15000000.00,240784148.26,188723253.51,12675795.66,120000000.00
Feb 15 2023,X2Y2,0,676480796.86,50000000.00,50000000.00,15000000.00,240124636.37,188687693.88,12668466.61,120000000.00
Feb 14 2023,X2Y2,0,675778396.30,50000000.00,50000000.00,15000000.00,239465124.49,188652134.25,12661137.56,120000000.00
Feb 13 2023,X2Y2,0,675075995.74,50000000.00,50000000.00,15000000.00,238805612.60,188616574.63,12653808.51,120000000.00
Feb 12 2023,X2Y2,0,674373595.18,50000000.00,50000000.00,15000000.00,238146100.72,188581015.00,12646479.46,120000000.00
Feb 11 2023,X2Y2,0,673671194.62,50000000.00,50000000.00,15000000.00,237486588.83,188545455.38,12639150.41,120000000.00
Feb 10 2023,X2Y2,0,672968794.06,50000000.00,50000000.00,15000000.00,236827076.95,188509895.75,12631821.36,120000000.00
Feb 09 2023,X2Y2,0,672266393.50,50000000.00,50000000.00,15000000.00,236167565.06,188474336.12,12624492.31,120000000.00
Feb 08 2023,X2Y2,0,671563992.93,50000000.00,50000000.00,15000000.00,235508053.18,188438776.50,12617163.26,120000000.00
Feb 07 2023,X2Y2,0,670861592.37,50000000.00,50000000.00,15000000.00,234848541.29,188403216.87,12609834.21,120000000.00
Feb 06 2023,X2Y2,0,670159191.81,50000000.00,50000000.00,15000000.00,234189029.41,188367657.24,12602505.16,120000000.00
Feb 05 2023,X2Y2,0,669456791.25,50000000.00,50000000.00,15000000.00,233529517.52,188332097.62,12595176.11,120000000.00
Feb 04 2023,X2Y2,0,668761946.70,50000000.00,50000000.00,15000000.00,232870005.64,188304094.00,12587847.06,120000000.00
Feb 03 2023,X2Y2,0,630419918.11,37500000.00,25000000.00,14948522.59,232210493.75,188180383.75,12580518.01,120000000.00
Feb 02 2023,X2Y2,0,629608591.13,37500000.00,25000000.00,14906066.60,231550981.87,188078353.71,12573188.96,120000000.00
Feb 01 2023,X2Y2,0,628797264.15,37500000.00,25000000.00,14863610.60,230891469.98,187976323.66,12565859.91,120000000.00
Jan 31 2023,X2Y2,0,627985937.17,37500000.00,25000000.00,14821154.60,230231958.09,187874293.62,12558530.86,120000000.00
Jan 30 2023,X2Y2,0,627174610.20,37500000.00,25000000.00,14778698.60,229572446.21,187772263.58,12551201.81,120000000.00
Jan 30 2023,X2Y2,0,627174610.20,37500000.00,25000000.00,14778698.60,229572446.21,187772263.58,12551201.81,120000000.00
Jan 29 2023,X2Y2,0,626363283.22,37500000.00,25000000.00,14736242.60,228912934.32,187670233.53,12543872.76,120000000.00
Jan 28 2023,X2Y2,0,625551956.24,37500000.00,25000000.00,14693786.60,228253422.44,187568203.49,12536543.71,120000000.00
Jan 27 2023,X2Y2,0,624740629.26,37500000.00,25000000.00,14651330.61,227593910.55,187466173.44,12529214.66,120000000.00
Jan 26 2023,X2Y2,0,623929302.29,37500000.00,25000000.00,14608874.61,226934398.67,187364143.40,12521885.61,120000000.00
Jan 25 2023,X2Y2,0,623117975.31,37500000.00,25000000.00,14566418.61,226274886.78,187262113.35,12514556.56,120000000.00
Jan 24 2023,X2Y2,0,622306648.33,37500000.00,25000000.00,14523962.61,225615374.90,187160083.31,12507227.51,120000000.00
Jan 23 2023,X2Y2,0,621495321.35,37500000.00,25000000.00,14481506.61,224955863.01,187058053.27,12499898.46,120000000.00
Jan 22 2023,X2Y2,0,620683994.37,37500000.00,25000000.00,14439050.61,224296351.13,186956023.22,12492569.41,120000000.00
Jan 21 2023,X2Y2,0,619872667.40,37500000.00,25000000.00,14396594.62,223636839.24,186853993.18,12485240.36,120000000.00
Jan 20 2023,X2Y2,0,619061340.42,37500000.00,25000000.00,14354138.62,222977327.36,186751963.13,12477911.31,120000000.00
Jan 19 2023,X2Y2,0,618250013.44,37500000.00,25000000.00,14311682.62,222317815.47,186649933.09,12470582.26,120000000.00
Jan 18 2023,X2Y2,0,617438686.46,37500000.00,25000000.00,14269226.62,221658303.59,186547903.04,12463253.21,120000000.00
Jan 17 2023,X2Y2,0,616627359.49,37500000.00,25000000.00,14226770.62,220998791.70,186445873.00,12455924.16,120000000.00
Jan 16 2023,X2Y2,0,615816032.51,37500000.00,25000000.00,14184314.62,220339279.82,186343842.96,12448595.11,120000000.00
Jan 15 2023,X2Y2,0,615004705.53,37500000.00,25000000.00,14141858.63,219679767.93,186241812.91,12441266.06,120000000.00
Jan 14 2023,X2Y2,0,614193378.55,37500000.00,25000000.00,14099402.63,219020256.04,186139782.87,12433937.01,120000000.00
Jan 13 2023,X2Y2,0,613382051.58,37500000.00,25000000.00,14056946.63,218360744.16,186037752.82,12426607.96,120000000.00
Jan 12 2023,X2Y2,0,612570724.60,37500000.00,25000000.00,14014490.63,217701232.27,185935722.78,12419278.91,120000000.00
Jan 11 2023,X2Y2,0,611759397.62,37500000.00,25000000.00,13972034.63,217041720.39,185833692.73,12411949.86,120000000.00
Jan 10 2023,X2Y2,0,610948070.64,37500000.00,25000000.00,13929578.64,216382208.50,185731662.69,12404620.81,120000000.00
Jan 09 2023,X2Y2,0,610136743.66,37500000.00,25000000.00,13887122.64,215722696.62,185629632.65,12397291.76,120000000.00
Jan 08 2023,X2Y2,0,609325416.69,37500000.00,25000000.00,13844666.64,215063184.73,185527602.60,12389962.71,120000000.00
Jan 07 2023,X2Y2,0,608514089.71,37500000.00,25000000.00,13802210.64,214403672.85,185425572.56,12382633.66,120000000.00
Jan 06 2023,X2Y2,0,607702762.73,37500000.00,25000000.00,13759754.64,213744160.96,185323542.51,12375304.61,120000000.00
Jan 05 2023,X2Y2,0,606891435.75,37500000.00,25000000.00,13717298.64,213084649.08,185221512.47,12367975.56,120000000.00
Jan 04 2023,X2Y2,0,606080108.78,37500000.00,25000000.00,13674842.65,212425137.19,185119482.42,12360646.51,120000000.00
Jan 03 2023,X2Y2,0,605268781.80,37500000.00,25000000.00,13632386.65,211765625.31,185017452.38,12353317.46,120000000.00
Jan 02 2023,X2Y2,0,604457454.82,37500000.00,25000000.00,13589930.65,211106113.42,184915422.34,12345988.41,120000000.00
Jan 01 2023,X2Y2,0,603646127.84,37500000.00,25000000.00,13547474.65,210446601.54,184813392.29,12338659.36,120000000.00
Dec 31 2022,X2Y2,0,602834800.86,37500000.00,25000000.00,13505018.65,209787089.65,184711362.25,12331330.31,120000000.00
Dec 30 2022,X2Y2,0,602023473.89,37500000.00,25000000.00,13462562.65,209127577.77,184609332.20,12324001.26,120000000.00
Dec 29 2022,X2Y2,0,601212146.91,37500000.00,25000000.00,13420106.66,208468065.88,184507302.16,12316672.21,120000000.00
Dec 28 2022,X2Y2,0,600400819.93,37500000.00,25000000.00,13377650.66,207808554.00,184405272.11,12309343.16,120000000.00
Dec 28 2022,X2Y2,0,600400819.93,37500000.00,25000000.00,13377650.66,207808554.00,184405272.11,12309343.16,120000000.00
Dec 27 2022,X2Y2,0,599589492.95,37500000.00,25000000.00,13335194.66,207149042.11,184303242.07,12302014.11,120000000.00
Dec 26 2022,X2Y2,0,598778165.98,37500000.00,25000000.00,13292738.66,206489530.22,184201212.03,12294685.06,120000000.00
Dec 25 2022,X2Y2,0,597966839.00,37500000.00,25000000.00,13250282.66,205830018.34,184099181.98,12287356.01,120000000.00
Dec 24 2022,X2Y2,0,597155512.02,37500000.00,25000000.00,13207826.67,205170506.45,183997151.94,12280026.96,120000000.00
Dec 23 2022,X2Y2,0,596344185.04,37500000.00,25000000.00,13165370.67,204510994.57,183895121.89,12272697.91,120000000.00
Dec 22 2022,X2Y2,0,595532858.07,37500000.00,25000000.00,13122914.67,203851482.68,183793091.85,12265368.86,120000000.00
Dec 21 2022,X2Y2,0,594721531.09,37500000.00,25000000.00,13080458.67,203191970.80,183691061.80,12258039.82,120000000.00
Dec 20 2022,X2Y2,0,593910204.11,37500000.00,25000000.00,13038002.67,202532458.91,183589031.76,12250710.77,120000000.00
Dec 19 2022,X2Y2,0,593098877.13,37500000.00,25000000.00,12995546.67,201872947.03,183487001.72,12243381.72,120000000.00
Dec 18 2022,X2Y2,0,592287550.15,37500000.00,25000000.00,12953090.68,201213435.14,183384971.67,12236052.67,120000000.00
Dec 17 2022,X2Y2,0,591476223.18,37500000.00,25000000.00,12910634.68,200553923.26,183282941.63,12228723.62,120000000.00
Dec 16 2022,X2Y2,0,590664896.20,37500000.00,25000000.00,12868178.68,199894411.37,183180911.58,12221394.57,120000000.00
Dec 15 2022,X2Y2,0,589853569.22,37500000.00,25000000.00,12825722.68,199234899.49,183078881.54,12214065.52,120000000.00
Dec 14 2022,X2Y2,0,589042242.24,37500000.00,25000000.00,12783266.68,198575387.60,182976851.49,12206736.47,120000000.00
Dec 13 2022,X2Y2,0,588230915.27,37500000.00,25000000.00,12740810.68,197915875.72,182874821.45,12199407.42,120000000.00
Dec 12 2022,X2Y2,0,587419588.29,37500000.00,25000000.00,12698354.69,197256363.83,182772791.41,12192078.37,120000000.00
Dec 11 2022,X2Y2,0,586608261.31,37500000.00,25000000.00,12655898.69,196596851.95,182670761.36,12184749.32,120000000.00
Dec 10 2022,X2Y2,0,585796934.33,37500000.00,25000000.00,12613442.69,195937340.06,182568731.32,12177420.27,120000000.00
Dec 09 2022,X2Y2,0,584985607.36,37500000.00,25000000.00,12570986.69,195277828.18,182466701.27,12170091.22,120000000.00
Dec 08 2022,X2Y2,0,584174280.38,37500000.00,25000000.00,12528530.69,194618316.29,182364671.23,12162762.17,120000000.00
Dec 07 2022,X2Y2,0,583362953.40,37500000.00,25000000.00,12486074.69,193958804.40,182262641.18,12155433.12,120000000.00
Dec 06 2022,X2Y2,0,582551626.42,37500000.00,25000000.00,12443618.70,193299292.52,182160611.14,12148104.07,120000000.00
Dec 05 2022,X2Y2,0,581740299.44,37500000.00,25000000.00,12401162.70,192639780.63,182058581.10,12140775.02,120000000.00
Dec 04 2022,X2Y2,0,580928972.47,37500000.00,25000000.00,12358706.70,191980268.75,181956551.05,12133445.97,120000000.00
Dec 03 2022,X2Y2,0,580117645.49,37500000.00,25000000.00,12316250.70,191320756.86,181854521.01,12126116.92,120000000.00
Dec 02 2022,X2Y2,0,579306318.51,37500000.00,25000000.00,12273794.70,190661244.98,181752490.96,12118787.87,120000000.00
Dec 01 2022,X2Y2,0,578494991.53,37500000.00,25000000.00,12231338.71,190001733.09,181650460.92,12111458.82,120000000.00
Nov 30 2022,X2Y2,0,577683664.56,37500000.00,25000000.00,12188882.71,189342221.21,181548430.87,12104129.77,120000000.00
Nov 29 2022,X2Y2,0,576872337.58,37500000.00,25000000.00,12146426.71,188682709.32,181446400.83,12096800.72,120000000.00
Nov 28 2022,X2Y2,0,576061010.60,37500000.00,25000000.00,12103970.71,188023197.44,181344370.79,12089471.67,120000000.00
Nov 27 2022,X2Y2,0,575249683.62,37500000.00,25000000.00,12061514.71,187363685.55,181242340.74,12082142.62,120000000.00
Nov 26 2022,X2Y2,0,574438356.64,37500000.00,25000000.00,12019058.71,186704173.67,181140310.70,12074813.57,120000000.00
Nov 25 2022,X2Y2,0,573627029.67,37500000.00,25000000.00,11976602.72,186044661.78,181038280.65,12067484.52,120000000.00
Nov 25 2022,X2Y2,0,573627029.67,37500000.00,25000000.00,11976602.72,186044661.78,181038280.65,12067484.52,120000000.00
Nov 24 2022,X2Y2,0,572815702.69,37500000.00,25000000.00,11934146.72,185385149.90,180936250.61,12060155.47,120000000.00
Nov 23 2022,X2Y2,0,572004375.71,37500000.00,25000000.00,11891690.72,184725638.01,180834220.56,12052826.42,120000000.00
Nov 22 2022,X2Y2,0,571193048.73,37500000.00,25000000.00,11849234.72,184066126.13,180732190.52,12045497.37,120000000.00
Nov 21 2022,X2Y2,0,570381721.76,37500000.00,25000000.00,11806778.72,183406614.24,180630160.48,12038168.32,120000000.00
Nov 20 2022,X2Y2,0,569570394.78,37500000.00,25000000.00,11764322.72,182747102.35,180528130.43,12030839.27,120000000.00
Nov 19 2022,X2Y2,0,568759067.80,37500000.00,25000000.00,11721866.73,182087590.47,180426100.39,12023510.22,120000000.00
Nov 18 2022,X2Y2,0,567947740.82,37500000.00,25000000.00,11679410.73,181428078.58,180324070.34,12016181.17,120000000.00
Nov 17 2022,X2Y2,0,567136413.85,37500000.00,25000000.00,11636954.73,180768566.70,180222040.30,12008852.12,120000000.00
Nov 16 2022,X2Y2,0,566325086.87,37500000.00,25000000.00,11594498.73,180109054.81,180120010.25,12001523.07,120000000.00
Nov 15 2022,X2Y2,0,565513759.89,37500000.00,25000000.00,11552042.73,179449542.93,180017980.21,11994194.02,120000000.00
Nov 14 2022,X2Y2,0,564702432.91,37500000.00,25000000.00,11509586.73,178790031.04,179915950.17,11986864.97,120000000.00
Nov 13 2022,X2Y2,0,551391105.93,25000000.00,25000000.00,11467130.74,178130519.16,179813920.12,11979535.92,120000000.00
Nov 12 2022,X2Y2,0,550579778.96,25000000.00,25000000.00,11424674.74,177471007.27,179711890.08,11972206.87,120000000.00
Nov 11 2022,X2Y2,0,549768451.98,25000000.00,25000000.00,11382218.74,176811495.39,179609860.03,11964877.82,120000000.00
Nov 10 2022,X2Y2,0,548957125.00,25000000.00,25000000.00,11339762.74,176151983.50,179507829.99,11957548.77,120000000.00
Nov 09 2022,X2Y2,0,548145798.02,25000000.00,25000000.00,11297306.74,175492471.62,179405799.94,11950219.72,120000000.00
Nov 08 2022,X2Y2,0,547334471.05,25000000.00,25000000.00,11254850.75,174832959.73,179303769.90,11942890.67,120000000.00
Nov 07 2022,X2Y2,0,546523144.07,25000000.00,25000000.00,11212394.75,174173447.85,179201739.86,11935561.62,120000000.00
Nov 06 2022,X2Y2,0,545711817.09,25000000.00,25000000.00,11169938.75,173513935.96,179099709.81,11928232.57,120000000.00
Nov 05 2022,X2Y2,0,544900490.11,25000000.00,25000000.00,11127482.75,172854424.08,178997679.77,11920903.52,120000000.00
Nov 04 2022,X2Y2,0,544089163.14,25000000.00,25000000.00,11085026.75,172194912.19,178895649.72,11913574.47,120000000.00
Nov 03 2022,X2Y2,0,543277836.16,25000000.00,25000000.00,11042570.75,171535400.31,178793619.68,11906245.42,120000000.00
Nov 02 2022,X2Y2,0,542466509.18,25000000.00,25000000.00,11000114.76,170875888.42,178691589.63,11898916.37,120000000.00
Nov 01 2022,X2Y2,0,541655182.20,25000000.00,25000000.00,10957658.76,170216376.53,178589559.59,11891587.32,120000000.00
Oct 31 2022,X2Y2,0,540843855.22,25000000.00,25000000.00,10915202.76,169556864.65,178487529.55,11884258.27,120000000.00
Oct 30 2022,X2Y2,0,540032528.25,25000000.00,25000000.00,10872746.76,168897352.76,178385499.50,11876929.22,120000000.00
Oct 29 2022,X2Y2,0,539221201.27,25000000.00,25000000.00,10830290.76,168237840.88,178283469.46,11869600.17,120000000.00
Oct 28 2022,X2Y2,0,538409874.29,25000000.00,25000000.00,10787834.76,167578328.99,178181439.41,11862271.12,120000000.00
Oct 27 2022,X2Y2,0,537598547.31,25000000.00,25000000.00,10745378.77,166918817.11,178079409.37,11854942.07,120000000.00
Oct 26 2022,X2Y2,0,536787220.34,25000000.00,25000000.00,10702922.77,166259305.22,177977379.32,11847613.02,120000000.00
Oct 25 2022,X2Y2,0,535975893.36,25000000.00,25000000.00,10660466.77,165599793.34,177875349.28,11840283.97,120000000.00
