Date,Symbol,Available Supply,Unlocked Supply,Inflation,Team,Strategic Round,Validator Round,Founding Round,Seed Round,Foundation,Grant Pool,Community,Coinlist Auction
May 06 2023,SOL,0,582509249.48,82509249.48,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 01 2023,SOL,0,582088923.51,82088923.51,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 26 2023,SOL,0,581668597.54,81668597.54,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 22 2023,SOL,0,581332336.76,81332336.76,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 17 2023,SOL,0,580912010.79,80912010.79,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 12 2023,SOL,0,580491684.81,80491684.81,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 07 2023,SOL,0,580071358.84,80071358.84,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 02 2023,SOL,0,579651032.87,79651032.87,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 29 2023,SOL,0,579314772.09,79314772.09,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 24 2023,SOL,0,578894446.12,78894446.12,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 19 2023,SOL,0,578474120.15,78474120.15,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 14 2023,SOL,0,578053794.17,78053794.17,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 09 2023,SOL,0,577633468.20,77633468.20,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 05 2023,SOL,0,577297207.42,77297207.42,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 28 2023,SOL,0,576876881.45,76876881.45,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 23 2023,SOL,0,576456555.48,76456555.48,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 18 2023,SOL,0,576036229.50,76036229.50,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 13 2023,SOL,0,575615903.53,75615903.53,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 09 2023,SOL,0,575279642.75,75279642.75,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 04 2023,SOL,0,574859316.78,74859316.78,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 30 2023,SOL,0,574438990.81,74438990.81,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 25 2023,SOL,0,574018664.84,74018664.84,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 20 2023,SOL,0,573598338.86,73598338.86,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 16 2023,SOL,0,573262078.08,73262078.08,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 11 2023,SOL,0,572841752.11,72841752.11,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 06 2023,SOL,0,571119342.81,72421426.14,61197916.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 01 2023,SOL,0,570699016.84,72001100.17,61197916.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Dec 27 2022,SOL,0,570278690.86,71580774.19,61197916.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Dec 23 2022,SOL,0,569914645.37,71216728.70,61197916.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Dec 18 2022,SOL,0,569448011.53,70750094.86,61197916.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Dec 13 2022,SOL,0,568981377.70,70283461.03,61197916.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Dec 08 2022,SOL,0,568514743.86,69816827.19,61197916.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Dec 03 2022,SOL,0,566746026.69,69350193.36,59895833.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Nov 29 2022,SOL,0,566372719.62,68976886.29,59895833.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Nov 24 2022,SOL,0,565906085.78,68510252.45,59895833.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Nov 19 2022,SOL,0,565439451.95,68043618.62,59895833.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Nov 14 2022,SOL,0,564972818.11,67576984.78,59895833.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Nov 09 2022,SOL,0,564506184.28,67110350.95,59895833.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Nov 05 2022,SOL,0,562830793.88,66737043.88,58593750.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 31 2022,SOL,0,562364160.04,66270410.04,58593750.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 26 2022,SOL,0,561897526.21,65803776.21,58593750.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 21 2022,SOL,0,561430892.37,65337142.37,58593750.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 16 2022,SOL,0,560964258.53,64870508.53,58593750.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 11 2022,SOL,0,560497624.70,64403874.70,58593750.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 07 2022,SOL,0,560124317.63,64030567.63,58593750.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 02 2022,SOL,0,558355600.46,63563933.79,57291666.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 27 2022,SOL,0,557888966.63,63097299.96,57291666.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 22 2022,SOL,0,557422332.79,62630666.12,57291666.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 17 2022,SOL,0,556955698.96,62164032.29,57291666.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 13 2022,SOL,0,556582391.89,61790725.22,57291666.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 08 2022,SOL,0,556115758.05,61324091.38,57291666.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 03 2022,SOL,0,554347040.88,60857457.55,55989583.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 29 2022,SOL,0,553880407.04,60390823.71,55989583.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 24 2022,SOL,0,553413773.21,59924189.88,55989583.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 20 2022,SOL,0,553040466.14,59550882.81,55989583.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 15 2022,SOL,0,552573832.30,59084248.97,55989583.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 10 2022,SOL,0,552107198.47,58617615.14,55989583.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 05 2022,SOL,0,550338481.30,58150981.30,54687500.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 31 2022,SOL,0,549871847.47,57684347.47,54687500.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 27 2022,SOL,0,549498540.40,57311040.40,54687500.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 22 2022,SOL,0,549031906.56,56844406.56,54687500.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 17 2022,SOL,0,548565272.73,56377772.73,54687500.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 12 2022,SOL,0,548098638.89,55911138.89,54687500.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 07 2022,SOL,0,547632005.05,55444505.05,54687500.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 03 2022,SOL,0,545956614.66,55071197.99,53385416.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 28 2022,SOL,0,545489980.82,54604564.15,53385416.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 23 2022,SOL,0,545023346.99,54137930.32,53385416.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 18 2022,SOL,0,544556713.15,53671296.48,53385416.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 13 2022,SOL,0,544090079.31,53204662.64,53385416.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 09 2022,SOL,0,543716772.25,52831355.58,53385416.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 04 2022,SOL,0,541948055.07,52364721.74,52083333.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 30 2022,SOL,0,541481421.23,51898087.90,52083333.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 25 2022,SOL,0,541014787.40,51431454.07,52083333.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 20 2022,SOL,0,540548153.56,50964820.23,52083333.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 16 2022,SOL,0,540174846.49,50591513.16,52083333.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 11 2022,SOL,0,539708212.66,50124879.33,52083333.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 06 2022,SOL,0,537939495.49,49658245.49,50781250.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 01 2022,SOL,0,537472861.66,49191611.66,50781250.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 26 2022,SOL,0,537006227.82,48724977.82,50781250.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 22 2022,SOL,0,536632920.75,48351670.75,50781250.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 17 2022,SOL,0,536166286.92,47885036.92,50781250.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 12 2022,SOL,0,535699653.08,47418403.08,50781250.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 07 2022,SOL,0,535233019.25,46951769.25,50781250.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 02 2022,SOL,0,533464302.08,46485135.41,49479166.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 29 2022,SOL,0,533090995.01,46111828.34,49479166.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 24 2022,SOL,0,532624361.18,45645194.51,49479166.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 19 2022,SOL,0,532157727.34,45178560.67,49479166.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 14 2022,SOL,0,531691093.51,44711926.84,49479166.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 09 2022,SOL,0,531224459.67,44245293.00,49479166.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 05 2022,SOL,0,529549069.26,43871985.93,48177083.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 28 2022,SOL,0,529082435.43,43405352.10,48177083.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 23 2022,SOL,0,528615801.59,42938718.26,48177083.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 18 2022,SOL,0,528149167.75,42472084.42,48177083.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 13 2022,SOL,0,527682533.92,42005450.59,48177083.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 09 2022,SOL,0,527309226.85,41632143.52,48177083.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 04 2022,SOL,0,525540509.68,41165509.68,46875000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 30 2022,SOL,0,525073875.85,40698875.85,46875000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 25 2022,SOL,0,524607242.01,40232242.01,46875000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 20 2022,SOL,0,524140608.18,39765608.18,46875000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 15 2022,SOL,0,523673974.34,39298974.34,46875000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 11 2022,SOL,0,523300667.27,38925667.27,46875000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 06 2022,SOL,0,521531950.11,38459033.44,45572916.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 01 2022,SOL,0,521065316.27,37992399.60,45572916.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Dec 27 2021,SOL,0,520598682.44,37525765.77,45572916.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Dec 22 2021,SOL,0,520095137.16,37022220.49,45572916.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Dec 18 2021,SOL,0,519684918.65,36612001.98,45572916.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Dec 13 2021,SOL,0,519172145.51,36099228.84,45572916.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Dec 08 2021,SOL,0,518659372.38,35586455.71,45572916.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Dec 03 2021,SOL,0,516844515.90,35073682.57,44270833.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Nov 28 2021,SOL,0,516331742.76,34560909.43,44270833.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Nov 24 2021,SOL,0,515921524.25,34150690.92,44270833.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Nov 19 2021,SOL,0,515408751.12,33637917.79,44270833.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Nov 14 2021,SOL,0,514895977.98,33125144.65,44270833.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Nov 09 2021,SOL,0,514383204.84,32612371.51,44270833.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Nov 04 2021,SOL,0,512568348.38,32099598.38,42968750.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 31 2021,SOL,0,512158129.87,31689379.87,42968750.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 26 2021,SOL,0,511645356.73,31176606.73,42968750.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 21 2021,SOL,0,511132583.59,30663833.59,42968750.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 16 2021,SOL,0,510619810.45,30151060.45,42968750.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 11 2021,SOL,0,510107037.32,29638287.32,42968750.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 07 2021,SOL,0,509696818.81,29228068.81,42968750.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 02 2021,SOL,0,507881962.34,28715295.67,41666666.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 27 2021,SOL,0,507369189.20,28202522.53,41666666.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 22 2021,SOL,0,506856416.07,27689749.40,41666666.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 17 2021,SOL,0,506343642.93,27176976.26,41666666.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 13 2021,SOL,0,505933424.42,26766757.75,41666666.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 08 2021,SOL,0,505420651.28,26253984.61,41666666.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 03 2021,SOL,0,503605794.81,25741211.48,40364583.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 29 2021,SOL,0,503093021.67,25228438.34,40364583.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 24 2021,SOL,0,502580248.53,24715665.20,40364583.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 20 2021,SOL,0,502170030.02,24305446.69,40364583.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 15 2021,SOL,0,501657256.89,23792673.56,40364583.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 10 2021,SOL,0,501144483.75,23279900.42,40364583.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 05 2021,SOL,0,499329627.28,22767127.28,39062500.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 31 2021,SOL,0,498816854.15,22254354.15,39062500.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 27 2021,SOL,0,498406635.64,21844135.64,39062500.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 22 2021,SOL,0,497893862.50,21331362.50,39062500.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 17 2021,SOL,0,497381089.36,20818589.36,39062500.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 12 2021,SOL,0,496868316.22,20305816.22,39062500.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 07 2021,SOL,0,496355543.09,19793043.09,39062500.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 03 2021,SOL,0,494643241.25,19382824.58,37760416.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 28 2021,SOL,0,494130468.11,18870051.44,37760416.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 23 2021,SOL,0,493617694.97,18357278.30,37760416.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 18 2021,SOL,0,493104921.84,17844505.17,37760416.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 13 2021,SOL,0,492592148.70,17331732.03,37760416.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 09 2021,SOL,0,492181930.19,16921513.52,37760416.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 04 2021,SOL,0,490367073.71,16408740.38,36458333.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 30 2021,SOL,0,489854300.58,15895967.25,36458333.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 25 2021,SOL,0,489341527.44,15383194.11,36458333.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 20 2021,SOL,0,488828754.30,14870420.97,36458333.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 16 2021,SOL,0,488418535.79,14460202.46,36458333.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 11 2021,SOL,0,487905762.66,13947429.33,36458333.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 06 2021,SOL,0,486090906.19,13434656.19,35156250.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 01 2021,SOL,0,485578133.05,12921883.05,35156250.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 26 2021,SOL,0,485065359.92,12409109.92,35156250.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 21 2021,SOL,0,484552586.78,11896336.78,35156250.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 17 2021,SOL,0,484142368.27,11486118.27,35156250.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 12 2021,SOL,0,483629595.13,10973345.13,35156250.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 07 2021,SOL,0,483116821.99,10460571.99,35156250.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 02 2021,SOL,0,481301965.53,9947798.86,33854166.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 28 2021,SOL,0,480789192.39,9435025.72,33854166.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 24 2021,SOL,0,480378973.88,9024807.21,33854166.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 19 2021,SOL,0,479866200.74,8512034.07,33854166.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 14 2021,SOL,0,479353427.61,7999260.94,33854166.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 09 2021,SOL,0,478840654.47,7486487.80,33854166.67,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Mar 04 2021,SOL,0,477025797.99,6973714.66,32552083.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 28 2021,SOL,0,476615579.48,6563496.15,32552083.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 23 2021,SOL,0,476102806.35,6050723.02,32552083.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 18 2021,SOL,0,475590033.21,5537949.88,32552083.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 13 2021,SOL,0,475077260.07,5025176.74,32552083.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 08 2021,SOL,0,474564486.94,4512403.61,32552083.33,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Feb 04 2021,SOL,0,472852185.10,4102185.10,31250000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
