Date,Symbol,Available Supply,Unlocked Supply,Block Rewards,Team and Founders,Advisor/Contributor,Market Development,Token Sale
Jun 29 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jun 27 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jun 24 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jun 22 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jun 19 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jun 17 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jun 14 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jun 12 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jun 09 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jun 07 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jun 05 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jun 02 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
May 31 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
May 28 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
May 26 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
May 23 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
May 21 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
May 18 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
May 16 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
May 14 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
May 11 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
May 09 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
May 06 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
May 04 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
May 01 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Apr 29 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Apr 26 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Apr 24 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Apr 22 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Apr 19 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Apr 17 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Apr 14 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Apr 12 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Apr 09 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Apr 07 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Apr 04 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Apr 02 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Mar 31 2024,FTM,3175000000.00,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Mar 28 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Mar 26 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Mar 23 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Mar 21 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Mar 18 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Mar 16 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Mar 13 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Mar 11 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Mar 09 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Mar 06 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Mar 04 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Mar 01 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Feb 28 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Feb 25 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Feb 23 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Feb 21 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Feb 18 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Feb 16 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Feb 13 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Feb 11 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Feb 08 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Feb 06 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Feb 03 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Feb 01 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jan 30 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jan 27 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jan 25 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jan 22 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jan 20 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jan 17 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jan 15 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jan 12 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jan 10 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jan 08 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jan 05 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Jan 03 2024,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Dec 31 2023,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Dec 29 2023,FTM,0,3175000000.00,1075000000.00,315000000.00,315000000.00,630000000.00,840000000.00
Dec 26 2023,FTM,0,3174143272.94,1074143272.94,315000000.00,315000000.00,630000000.00,840000000.00
Dec 24 2023,FTM,0,3172671678.14,1072671678.14,315000000.00,315000000.00,630000000.00,840000000.00
Dec 21 2023,FTM,0,3170464285.94,1070464285.94,315000000.00,315000000.00,630000000.00,840000000.00
Dec 19 2023,FTM,0,3168992691.14,1068992691.14,315000000.00,315000000.00,630000000.00,840000000.00
Dec 17 2023,FTM,0,3167521096.34,1067521096.34,315000000.00,315000000.00,630000000.00,840000000.00
Dec 14 2023,FTM,0,3165313704.15,1065313704.15,315000000.00,315000000.00,630000000.00,840000000.00
Dec 12 2023,FTM,0,3163842109.35,1063842109.35,315000000.00,315000000.00,630000000.00,840000000.00
Dec 09 2023,FTM,0,3161634717.15,1061634717.15,315000000.00,315000000.00,630000000.00,840000000.00
Dec 07 2023,FTM,0,3160163122.35,1060163122.35,315000000.00,315000000.00,630000000.00,840000000.00
Dec 04 2023,FTM,0,3157955730.16,1057955730.16,315000000.00,315000000.00,630000000.00,840000000.00
Dec 02 2023,FTM,0,3156484135.36,1056484135.36,315000000.00,315000000.00,630000000.00,840000000.00
Nov 29 2023,FTM,0,3154276743.16,1054276743.16,315000000.00,315000000.00,630000000.00,840000000.00
Nov 27 2023,FTM,0,3152805148.36,1052805148.36,315000000.00,315000000.00,630000000.00,840000000.00
Nov 25 2023,FTM,0,3151333553.57,1051333553.57,315000000.00,315000000.00,630000000.00,840000000.00
Nov 22 2023,FTM,0,3149126161.37,1049126161.37,315000000.00,315000000.00,630000000.00,840000000.00
Nov 20 2023,FTM,0,3147654566.57,1047654566.57,315000000.00,315000000.00,630000000.00,840000000.00
Nov 17 2023,FTM,0,3145447174.37,1045447174.37,315000000.00,315000000.00,630000000.00,840000000.00
Nov 15 2023,FTM,0,3143975579.58,1043975579.58,315000000.00,315000000.00,630000000.00,840000000.00
Nov 12 2023,FTM,0,3141768187.38,1041768187.38,315000000.00,315000000.00,630000000.00,840000000.00
Nov 10 2023,FTM,0,3140296592.58,1040296592.58,315000000.00,315000000.00,630000000.00,840000000.00
Nov 07 2023,FTM,0,3138089200.38,1038089200.38,315000000.00,315000000.00,630000000.00,840000000.00
Nov 05 2023,FTM,0,3136617605.58,1036617605.58,315000000.00,315000000.00,630000000.00,840000000.00
Nov 03 2023,FTM,0,3135146010.79,1035146010.79,315000000.00,315000000.00,630000000.00,840000000.00
Oct 31 2023,FTM,0,3132938618.59,1032938618.59,315000000.00,315000000.00,630000000.00,840000000.00
Oct 29 2023,FTM,0,3131467023.79,1031467023.79,315000000.00,315000000.00,630000000.00,840000000.00
Oct 26 2023,FTM,0,3129259631.59,1029259631.59,315000000.00,315000000.00,630000000.00,840000000.00
Oct 24 2023,FTM,0,3127788036.80,1027788036.80,315000000.00,315000000.00,630000000.00,840000000.00
Oct 21 2023,FTM,0,3125580644.60,1025580644.60,315000000.00,315000000.00,630000000.00,840000000.00
Oct 19 2023,FTM,0,3124109049.80,1024109049.80,315000000.00,315000000.00,630000000.00,840000000.00
Oct 16 2023,FTM,0,3121901657.60,1021901657.60,315000000.00,315000000.00,630000000.00,840000000.00
Oct 14 2023,FTM,0,3120430062.81,1020430062.81,315000000.00,315000000.00,630000000.00,840000000.00
Oct 12 2023,FTM,0,3118958468.01,1018958468.01,315000000.00,315000000.00,630000000.00,840000000.00
Oct 09 2023,FTM,0,3116751075.81,1016751075.81,315000000.00,315000000.00,630000000.00,840000000.00
Oct 07 2023,FTM,0,3115279481.01,1015279481.01,315000000.00,315000000.00,630000000.00,840000000.00
Oct 04 2023,FTM,0,3113072088.82,1013072088.82,315000000.00,315000000.00,630000000.00,840000000.00
Oct 02 2023,FTM,0,3111600494.02,1011600494.02,315000000.00,315000000.00,630000000.00,840000000.00
Sep 29 2023,FTM,0,3109393101.82,1009393101.82,315000000.00,315000000.00,630000000.00,840000000.00
Sep 27 2023,FTM,0,3107921507.02,1007921507.02,315000000.00,315000000.00,630000000.00,840000000.00
Sep 24 2023,FTM,0,3105714114.82,1005714114.82,315000000.00,315000000.00,630000000.00,840000000.00
Sep 22 2023,FTM,0,3104242520.03,1004242520.03,315000000.00,315000000.00,630000000.00,840000000.00
Sep 20 2023,FTM,0,3102770925.23,1002770925.23,315000000.00,315000000.00,630000000.00,840000000.00
Sep 17 2023,FTM,0,3100563533.03,1000563533.03,315000000.00,315000000.00,630000000.00,840000000.00
Sep 15 2023,FTM,0,3099091938.23,999091938.23,315000000.00,315000000.00,630000000.00,840000000.00
Sep 12 2023,FTM,0,3096884546.04,996884546.04,315000000.00,315000000.00,630000000.00,840000000.00
Sep 10 2023,FTM,0,3095412951.24,995412951.24,315000000.00,315000000.00,630000000.00,840000000.00
Sep 07 2023,FTM,0,3093205559.04,993205559.04,315000000.00,315000000.00,630000000.00,840000000.00
Sep 05 2023,FTM,0,3091733964.24,991733964.24,315000000.00,315000000.00,630000000.00,840000000.00
Sep 02 2023,FTM,0,3089526572.05,989526572.05,315000000.00,315000000.00,630000000.00,840000000.00
Aug 31 2023,FTM,0,3088054977.25,988054977.25,315000000.00,315000000.00,630000000.00,840000000.00
Aug 29 2023,FTM,0,3086583382.45,986583382.45,315000000.00,315000000.00,630000000.00,840000000.00
Aug 26 2023,FTM,0,3084375990.25,984375990.25,315000000.00,315000000.00,630000000.00,840000000.00
Aug 24 2023,FTM,0,3082904395.45,982904395.45,315000000.00,315000000.00,630000000.00,840000000.00
Aug 21 2023,FTM,0,3080697003.26,980697003.26,315000000.00,315000000.00,630000000.00,840000000.00
Aug 19 2023,FTM,0,3079225408.46,979225408.46,315000000.00,315000000.00,630000000.00,840000000.00
Aug 16 2023,FTM,0,3077018016.26,977018016.26,315000000.00,315000000.00,630000000.00,840000000.00
Aug 14 2023,FTM,0,3075546421.46,975546421.46,315000000.00,315000000.00,630000000.00,840000000.00
Aug 11 2023,FTM,0,3073339029.27,973339029.27,315000000.00,315000000.00,630000000.00,840000000.00
Aug 09 2023,FTM,0,3071867434.47,971867434.47,315000000.00,315000000.00,630000000.00,840000000.00
Aug 07 2023,FTM,0,3070395839.67,970395839.67,315000000.00,315000000.00,630000000.00,840000000.00
Aug 04 2023,FTM,0,3068188447.47,968188447.47,315000000.00,315000000.00,630000000.00,840000000.00
Aug 02 2023,FTM,0,3066716852.68,966716852.68,315000000.00,315000000.00,630000000.00,840000000.00
Jul 30 2023,FTM,0,3064509460.48,964509460.48,315000000.00,315000000.00,630000000.00,840000000.00
Jul 28 2023,FTM,0,3063037865.68,963037865.68,315000000.00,315000000.00,630000000.00,840000000.00
Jul 25 2023,FTM,0,3060830473.48,960830473.48,315000000.00,315000000.00,630000000.00,840000000.00
Jul 23 2023,FTM,0,3059358878.69,959358878.69,315000000.00,315000000.00,630000000.00,840000000.00
Jul 20 2023,FTM,0,3057151486.49,957151486.49,315000000.00,315000000.00,630000000.00,840000000.00
Jul 18 2023,FTM,0,3055679891.69,955679891.69,315000000.00,315000000.00,630000000.00,840000000.00
Jul 16 2023,FTM,0,3054208296.89,954208296.89,315000000.00,315000000.00,630000000.00,840000000.00
Jul 13 2023,FTM,0,3052000904.69,952000904.69,315000000.00,315000000.00,630000000.00,840000000.00
Jul 11 2023,FTM,0,3050529309.90,950529309.90,315000000.00,315000000.00,630000000.00,840000000.00
Jul 08 2023,FTM,0,3048321917.70,948321917.70,315000000.00,315000000.00,630000000.00,840000000.00
Jul 06 2023,FTM,0,3046850322.90,946850322.90,315000000.00,315000000.00,630000000.00,840000000.00
Jul 03 2023,FTM,0,3044642930.70,944642930.70,315000000.00,315000000.00,630000000.00,840000000.00
Jul 01 2023,FTM,0,3043171335.91,943171335.91,315000000.00,315000000.00,630000000.00,840000000.00
Jun 29 2023,FTM,0,3041699741.11,941699741.11,315000000.00,315000000.00,630000000.00,840000000.00
Jun 26 2023,FTM,0,3039492348.91,939492348.91,315000000.00,315000000.00,630000000.00,840000000.00
Jun 24 2023,FTM,0,3038020754.11,938020754.11,315000000.00,315000000.00,630000000.00,840000000.00
Jun 21 2023,FTM,0,3035813361.92,935813361.92,315000000.00,315000000.00,630000000.00,840000000.00
Jun 19 2023,FTM,0,3034341767.12,934341767.12,315000000.00,315000000.00,630000000.00,840000000.00
Jun 16 2023,FTM,0,3032134374.92,932134374.92,315000000.00,315000000.00,630000000.00,840000000.00
Jun 14 2023,FTM,0,3030662780.12,930662780.12,315000000.00,315000000.00,630000000.00,840000000.00
Jun 11 2023,FTM,0,3028455387.93,928455387.93,315000000.00,315000000.00,630000000.00,840000000.00
Jun 09 2023,FTM,0,3026983793.13,926983793.13,315000000.00,315000000.00,630000000.00,840000000.00
Jun 07 2023,FTM,0,3025512198.33,925512198.33,315000000.00,315000000.00,630000000.00,840000000.00
Jun 04 2023,FTM,0,3023304806.13,923304806.13,315000000.00,315000000.00,630000000.00,840000000.00
Jun 02 2023,FTM,0,3021833211.33,921833211.33,315000000.00,315000000.00,630000000.00,840000000.00
May 30 2023,FTM,0,3019625819.14,919625819.14,315000000.00,315000000.00,630000000.00,840000000.00
May 28 2023,FTM,0,3018154224.34,918154224.34,315000000.00,315000000.00,630000000.00,840000000.00
May 25 2023,FTM,0,3015946832.14,915946832.14,315000000.00,315000000.00,630000000.00,840000000.00
May 23 2023,FTM,0,3014475237.34,914475237.34,315000000.00,315000000.00,630000000.00,840000000.00
May 20 2023,FTM,0,3012267845.15,912267845.15,315000000.00,315000000.00,630000000.00,840000000.00
May 18 2023,FTM,0,3010796250.35,910796250.35,315000000.00,315000000.00,630000000.00,840000000.00
May 16 2023,FTM,0,3009324655.55,909324655.55,315000000.00,315000000.00,630000000.00,840000000.00
May 13 2023,FTM,0,3007117263.35,907117263.35,315000000.00,315000000.00,630000000.00,840000000.00
May 11 2023,FTM,0,3005645668.56,905645668.56,315000000.00,315000000.00,630000000.00,840000000.00
May 08 2023,FTM,0,3003438276.36,903438276.36,315000000.00,315000000.00,630000000.00,840000000.00
May 06 2023,FTM,0,3001966681.56,901966681.56,315000000.00,315000000.00,630000000.00,840000000.00
May 03 2023,FTM,0,2999759289.36,899759289.36,315000000.00,315000000.00,630000000.00,840000000.00
May 01 2023,FTM,0,2998287694.56,898287694.56,315000000.00,315000000.00,630000000.00,840000000.00
Apr 28 2023,FTM,0,2996080302.37,896080302.37,315000000.00,315000000.00,630000000.00,840000000.00
Apr 26 2023,FTM,0,2994608707.57,894608707.57,315000000.00,315000000.00,630000000.00,840000000.00
Apr 24 2023,FTM,0,2993137112.77,893137112.77,315000000.00,315000000.00,630000000.00,840000000.00
Apr 21 2023,FTM,0,2990929720.57,890929720.57,315000000.00,315000000.00,630000000.00,840000000.00
Apr 19 2023,FTM,0,2989458125.78,889458125.78,315000000.00,315000000.00,630000000.00,840000000.00
Apr 16 2023,FTM,0,2987250733.58,887250733.58,315000000.00,315000000.00,630000000.00,840000000.00
Apr 14 2023,FTM,0,2985779138.78,885779138.78,315000000.00,315000000.00,630000000.00,840000000.00
Apr 11 2023,FTM,0,2983571746.58,883571746.58,315000000.00,315000000.00,630000000.00,840000000.00
Apr 09 2023,FTM,0,2982100151.79,882100151.79,315000000.00,315000000.00,630000000.00,840000000.00
Apr 06 2023,FTM,0,2979892759.59,879892759.59,315000000.00,315000000.00,630000000.00,840000000.00
Apr 04 2023,FTM,0,2978421164.79,878421164.79,315000000.00,315000000.00,630000000.00,840000000.00
Apr 02 2023,FTM,0,2976949569.99,876949569.99,315000000.00,315000000.00,630000000.00,840000000.00
Mar 30 2023,FTM,0,2974742177.80,874742177.80,315000000.00,315000000.00,630000000.00,840000000.00
Mar 28 2023,FTM,0,2973270583.00,873270583.00,315000000.00,315000000.00,630000000.00,840000000.00
Mar 25 2023,FTM,0,2971063190.80,871063190.80,315000000.00,315000000.00,630000000.00,840000000.00
Mar 23 2023,FTM,0,2969591596.00,869591596.00,315000000.00,315000000.00,630000000.00,840000000.00
Mar 20 2023,FTM,0,2967384203.81,867384203.81,315000000.00,315000000.00,630000000.00,840000000.00
Mar 18 2023,FTM,0,2965912609.01,865912609.01,315000000.00,315000000.00,630000000.00,840000000.00
Mar 15 2023,FTM,0,2963705216.81,863705216.81,315000000.00,315000000.00,630000000.00,840000000.00
Mar 13 2023,FTM,0,2962233622.01,862233622.01,315000000.00,315000000.00,630000000.00,840000000.00
Mar 11 2023,FTM,0,2960762027.21,860762027.21,315000000.00,315000000.00,630000000.00,840000000.00
Mar 08 2023,FTM,0,2958554635.02,858554635.02,315000000.00,315000000.00,630000000.00,840000000.00
Mar 06 2023,FTM,0,2957083040.22,857083040.22,315000000.00,315000000.00,630000000.00,840000000.00
Mar 03 2023,FTM,0,2954875648.02,854875648.02,315000000.00,315000000.00,630000000.00,840000000.00
Mar 01 2023,FTM,0,2953404053.22,853404053.22,315000000.00,315000000.00,630000000.00,840000000.00
Feb 26 2023,FTM,0,2951196661.03,851196661.03,315000000.00,315000000.00,630000000.00,840000000.00
Feb 24 2023,FTM,0,2949725066.23,849725066.23,315000000.00,315000000.00,630000000.00,840000000.00
Feb 21 2023,FTM,0,2947517674.03,847517674.03,315000000.00,315000000.00,630000000.00,840000000.00
Feb 19 2023,FTM,0,2946046079.23,846046079.23,315000000.00,315000000.00,630000000.00,840000000.00
Feb 17 2023,FTM,0,2944574484.43,844574484.43,315000000.00,315000000.00,630000000.00,840000000.00
Feb 14 2023,FTM,0,2942367092.24,842367092.24,315000000.00,315000000.00,630000000.00,840000000.00
Feb 12 2023,FTM,0,2940895497.44,840895497.44,315000000.00,315000000.00,630000000.00,840000000.00
Feb 09 2023,FTM,0,2938688105.24,838688105.24,315000000.00,315000000.00,630000000.00,840000000.00
Feb 07 2023,FTM,0,2937216510.44,837216510.44,315000000.00,315000000.00,630000000.00,840000000.00
Feb 04 2023,FTM,0,2935009118.25,835009118.25,315000000.00,315000000.00,630000000.00,840000000.00
Feb 02 2023,FTM,0,2933537523.45,833537523.45,315000000.00,315000000.00,630000000.00,840000000.00
Jan 30 2023,FTM,0,2931330131.25,831330131.25,315000000.00,315000000.00,630000000.00,840000000.00
Jan 28 2023,FTM,0,2929858536.45,829858536.45,315000000.00,315000000.00,630000000.00,840000000.00
Jan 26 2023,FTM,0,2928386941.66,828386941.66,315000000.00,315000000.00,630000000.00,840000000.00
Jan 23 2023,FTM,0,2926179549.46,826179549.46,315000000.00,315000000.00,630000000.00,840000000.00
Jan 21 2023,FTM,0,2924707954.66,824707954.66,315000000.00,315000000.00,630000000.00,840000000.00
Jan 18 2023,FTM,0,2922500562.46,822500562.46,315000000.00,315000000.00,630000000.00,840000000.00
Jan 16 2023,FTM,0,2921028967.67,821028967.67,315000000.00,315000000.00,630000000.00,840000000.00
Jan 13 2023,FTM,0,2918821575.47,818821575.47,315000000.00,315000000.00,630000000.00,840000000.00
Jan 11 2023,FTM,0,2917349980.67,817349980.67,315000000.00,315000000.00,630000000.00,840000000.00
Jan 08 2023,FTM,0,2915142588.47,815142588.47,315000000.00,315000000.00,630000000.00,840000000.00
Jan 06 2023,FTM,0,2913670993.68,813670993.68,315000000.00,315000000.00,630000000.00,840000000.00
Jan 04 2023,FTM,0,2912199398.88,812199398.88,315000000.00,315000000.00,630000000.00,840000000.00
Jan 01 2023,FTM,0,2909992006.68,809992006.68,315000000.00,315000000.00,630000000.00,840000000.00
Dec 30 2022,FTM,0,2908520411.88,808520411.88,315000000.00,315000000.00,630000000.00,840000000.00
Dec 27 2022,FTM,0,2906313019.68,806313019.68,315000000.00,315000000.00,630000000.00,840000000.00
Dec 25 2022,FTM,0,2904841424.89,804841424.89,315000000.00,315000000.00,630000000.00,840000000.00
Dec 22 2022,FTM,0,2902634032.69,802634032.69,315000000.00,315000000.00,630000000.00,840000000.00
Dec 20 2022,FTM,0,2901162437.89,801162437.89,315000000.00,315000000.00,630000000.00,840000000.00
Dec 17 2022,FTM,0,2898955045.69,798955045.69,315000000.00,315000000.00,630000000.00,840000000.00
Dec 15 2022,FTM,0,2897483450.90,797483450.90,315000000.00,315000000.00,630000000.00,840000000.00
Dec 13 2022,FTM,0,2896011856.10,796011856.10,315000000.00,315000000.00,630000000.00,840000000.00
Dec 10 2022,FTM,0,2893804463.90,793804463.90,315000000.00,315000000.00,630000000.00,840000000.00
Dec 08 2022,FTM,0,2892332869.10,792332869.10,315000000.00,315000000.00,630000000.00,840000000.00
Dec 05 2022,FTM,0,2890125476.91,790125476.91,315000000.00,315000000.00,630000000.00,840000000.00
Dec 03 2022,FTM,0,2888653882.11,788653882.11,315000000.00,315000000.00,630000000.00,840000000.00
Nov 30 2022,FTM,0,2886446489.91,786446489.91,315000000.00,315000000.00,630000000.00,840000000.00
Nov 28 2022,FTM,0,2884974895.11,784974895.11,315000000.00,315000000.00,630000000.00,840000000.00
Nov 25 2022,FTM,0,2882767502.92,782767502.92,315000000.00,315000000.00,630000000.00,840000000.00
Nov 23 2022,FTM,0,2881295908.12,781295908.12,315000000.00,315000000.00,630000000.00,840000000.00
Nov 21 2022,FTM,0,2879824313.32,779824313.32,315000000.00,315000000.00,630000000.00,840000000.00
Nov 18 2022,FTM,0,2877616921.12,777616921.12,315000000.00,315000000.00,630000000.00,840000000.00
Nov 16 2022,FTM,0,2876145326.32,776145326.32,315000000.00,315000000.00,630000000.00,840000000.00
Nov 13 2022,FTM,0,2873937934.13,773937934.13,315000000.00,315000000.00,630000000.00,840000000.00
Nov 11 2022,FTM,0,2872466339.33,772466339.33,315000000.00,315000000.00,630000000.00,840000000.00
Nov 08 2022,FTM,0,2870258947.13,770258947.13,315000000.00,315000000.00,630000000.00,840000000.00
Nov 06 2022,FTM,0,2868787352.33,768787352.33,315000000.00,315000000.00,630000000.00,840000000.00
Nov 03 2022,FTM,0,2866579960.14,766579960.14,315000000.00,315000000.00,630000000.00,840000000.00
Nov 01 2022,FTM,0,2865108365.34,765108365.34,315000000.00,315000000.00,630000000.00,840000000.00
Oct 30 2022,FTM,0,2863636770.54,763636770.54,315000000.00,315000000.00,630000000.00,840000000.00
Oct 27 2022,FTM,0,2861429378.34,761429378.34,315000000.00,315000000.00,630000000.00,840000000.00
Oct 25 2022,FTM,0,2859957783.55,759957783.55,315000000.00,315000000.00,630000000.00,840000000.00
Oct 22 2022,FTM,0,2857750391.35,757750391.35,315000000.00,315000000.00,630000000.00,840000000.00
Oct 20 2022,FTM,0,2856278796.55,756278796.55,315000000.00,315000000.00,630000000.00,840000000.00
Oct 17 2022,FTM,0,2854071404.35,754071404.35,315000000.00,315000000.00,630000000.00,840000000.00
Oct 15 2022,FTM,0,2852599809.55,752599809.55,315000000.00,315000000.00,630000000.00,840000000.00
Oct 13 2022,FTM,0,2851128214.76,751128214.76,315000000.00,315000000.00,630000000.00,840000000.00
Oct 10 2022,FTM,0,2848920822.56,748920822.56,315000000.00,315000000.00,630000000.00,840000000.00
Oct 08 2022,FTM,0,2847449227.76,747449227.76,315000000.00,315000000.00,630000000.00,840000000.00
Oct 05 2022,FTM,0,2845241835.56,745241835.56,315000000.00,315000000.00,630000000.00,840000000.00
Oct 03 2022,FTM,0,2843770240.77,743770240.77,315000000.00,315000000.00,630000000.00,840000000.00
Sep 30 2022,FTM,0,2841562848.57,741562848.57,315000000.00,315000000.00,630000000.00,840000000.00
Sep 28 2022,FTM,0,2840091253.77,740091253.77,315000000.00,315000000.00,630000000.00,840000000.00
