Date,Symbol,Available Supply,Unlocked Supply,Partners & Reserve,Foundation,Community,Backers,Core Contributors
Feb 18 2031,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Feb 14 2031,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Feb 10 2031,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Feb 05 2031,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Feb 01 2031,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Jan 28 2031,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Jan 24 2031,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Jan 20 2031,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Jan 15 2031,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Jan 11 2031,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Jan 07 2031,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Jan 03 2031,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Dec 30 2030,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Dec 25 2030,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Dec 21 2030,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Dec 17 2030,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Dec 13 2030,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Dec 09 2030,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Dec 04 2030,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Nov 30 2030,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Nov 26 2030,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Nov 22 2030,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Nov 18 2030,ROSE,7650000000.00,7650000000.00,500000000.00,1000000000.00,1850000000.00,2300000000.00,2000000000.00
Nov 13 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Nov 09 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Nov 05 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Nov 01 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Oct 28 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Oct 23 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Oct 19 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Oct 15 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Oct 11 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Oct 07 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Oct 02 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Sep 28 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Sep 24 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Sep 20 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Sep 16 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Sep 11 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Sep 07 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Sep 03 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Aug 30 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Aug 26 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Aug 21 2030,ROSE,7594000000.00,7594000000.00,487500000.00,975000000.00,1831500000.00,2300000000.00,2000000000.00
Aug 17 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Aug 13 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Aug 09 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Aug 05 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Jul 31 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Jul 27 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Jul 23 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Jul 19 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Jul 14 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Jul 10 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Jul 06 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Jul 02 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Jun 28 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Jun 23 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Jun 19 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Jun 15 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Jun 11 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Jun 07 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
Jun 02 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
May 29 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
May 25 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
May 21 2030,ROSE,7538000000.00,7538000000.00,475000000.00,950000000.00,1813000000.00,2300000000.00,2000000000.00
May 17 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
May 12 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
May 08 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
May 04 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Apr 30 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Apr 26 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Apr 21 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Apr 17 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Apr 13 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Apr 09 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Apr 05 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Mar 31 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Mar 27 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Mar 23 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Mar 19 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Mar 15 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Mar 10 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Mar 06 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Mar 02 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Feb 26 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Feb 22 2030,ROSE,7482000000.00,7482000000.00,462500000.00,925000000.00,1794500000.00,2300000000.00,2000000000.00
Feb 17 2030,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Feb 13 2030,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Feb 09 2030,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Feb 05 2030,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Feb 01 2030,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Jan 27 2030,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Jan 23 2030,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Jan 19 2030,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Jan 15 2030,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Jan 11 2030,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Jan 06 2030,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Jan 02 2030,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Dec 29 2029,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Dec 25 2029,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Dec 21 2029,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Dec 16 2029,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Dec 12 2029,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Dec 08 2029,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Dec 04 2029,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Nov 30 2029,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Nov 25 2029,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Nov 21 2029,ROSE,7426000000.00,7426000000.00,450000000.00,900000000.00,1776000000.00,2300000000.00,2000000000.00
Nov 17 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Nov 13 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Nov 09 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Nov 04 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Oct 31 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Oct 27 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Oct 23 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Oct 19 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Oct 14 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Oct 10 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Oct 06 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Oct 02 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Sep 28 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Sep 23 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Sep 19 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Sep 15 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Sep 11 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Sep 07 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Sep 02 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Aug 29 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Aug 25 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Aug 21 2029,ROSE,7370000000.00,7370000000.00,437500000.00,875000000.00,1757500000.00,2300000000.00,2000000000.00
Aug 17 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Aug 12 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Aug 08 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Aug 04 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Jul 31 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Jul 27 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Jul 22 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Jul 18 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Jul 14 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Jul 10 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Jul 06 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Jul 01 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Jun 27 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Jun 23 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Jun 19 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Jun 15 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Jun 10 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Jun 06 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
Jun 02 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
May 29 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
May 24 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
May 20 2029,ROSE,7314000000.00,7314000000.00,425000000.00,850000000.00,1739000000.00,2300000000.00,2000000000.00
May 16 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
May 12 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
May 08 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
May 03 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Apr 29 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Apr 25 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Apr 21 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Apr 17 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Apr 12 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Apr 08 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Apr 04 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Mar 31 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Mar 27 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Mar 22 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Mar 18 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Mar 14 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Mar 10 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Mar 06 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Mar 01 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Feb 25 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Feb 21 2029,ROSE,7258000000.00,7258000000.00,412500000.00,825000000.00,1720500000.00,2300000000.00,2000000000.00
Feb 17 2029,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Feb 13 2029,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Feb 08 2029,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Feb 04 2029,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Jan 31 2029,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Jan 27 2029,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Jan 23 2029,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Jan 18 2029,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Jan 14 2029,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Jan 10 2029,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Jan 06 2029,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Jan 02 2029,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Dec 28 2028,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Dec 24 2028,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Dec 20 2028,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Dec 16 2028,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Dec 12 2028,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Dec 07 2028,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Dec 03 2028,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Nov 29 2028,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Nov 25 2028,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Nov 21 2028,ROSE,7202000000.00,7202000000.00,400000000.00,800000000.00,1702000000.00,2300000000.00,2000000000.00
Nov 16 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Nov 12 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Nov 08 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Nov 04 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Oct 31 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Oct 26 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Oct 22 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Oct 18 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Oct 14 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Oct 10 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Oct 05 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Oct 01 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Sep 27 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Sep 23 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Sep 19 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Sep 14 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Sep 10 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Sep 06 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Sep 02 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Aug 29 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Aug 24 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Aug 20 2028,ROSE,7146000000.00,7146000000.00,387500000.00,775000000.00,1683500000.00,2300000000.00,2000000000.00
Aug 16 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Aug 12 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Aug 08 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Aug 03 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Jul 30 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Jul 26 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Jul 22 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Jul 18 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Jul 13 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Jul 09 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
