Date,Symbol,Available Supply,Unlocked Supply,Public Sale,Participation Rewards,End User Grant,Node Running Grant,Foundation,Team and Investors
Feb 23 2022,ALGO,0,7832714285.71,1606101190.48,1093002976.19,133610119.05,2500000000.00,500000000.00,2000000000.00
Feb 21 2022,ALGO,0,7825857142.86,1602529761.90,1090074404.76,133252976.19,2500000000.00,500000000.00,2000000000.00
Feb 19 2022,ALGO,0,7821000000.00,1600000000.00,1088000000.00,133000000.00,2500000000.00,500000000.00,2000000000.00
Feb 16 2022,ALGO,0,7810134408.60,1594220430.11,1083376344.09,132537634.41,2500000000.00,500000000.00,2000000000.00
Feb 14 2022,ALGO,0,7804069892.47,1590994623.66,1080795698.92,132279569.89,2500000000.00,500000000.00,2000000000.00
Feb 12 2022,ALGO,0,7798005376.34,1587768817.20,1078215053.76,132021505.38,2500000000.00,500000000.00,2000000000.00
Feb 10 2022,ALGO,0,7791940860.22,1584543010.75,1075634408.60,131763440.86,2500000000.00,500000000.00,2000000000.00
Feb 08 2022,ALGO,0,7785876344.09,1581317204.30,1073053763.44,131505376.34,2500000000.00,500000000.00,2000000000.00
Feb 06 2022,ALGO,0,7779811827.96,1578091397.85,1070473118.28,131247311.83,2500000000.00,500000000.00,2000000000.00
Feb 04 2022,ALGO,0,7773747311.83,1574865591.40,1067892473.12,130989247.31,2500000000.00,500000000.00,2000000000.00
Feb 01 2022,ALGO,0,7764650537.63,1570026881.72,1064021505.38,130602150.54,2500000000.00,500000000.00,2000000000.00
Jan 30 2022,ALGO,0,7758586021.51,1566801075.27,1061440860.22,130344086.02,2500000000.00,500000000.00,2000000000.00
Jan 28 2022,ALGO,0,7752521505.38,1563575268.82,1058860215.05,130086021.51,2500000000.00,500000000.00,2000000000.00
Jan 26 2022,ALGO,0,7746456989.25,1560349462.37,1056279569.89,129827956.99,2500000000.00,500000000.00,2000000000.00
Jan 24 2022,ALGO,0,7740392473.12,1557123655.91,1053698924.73,129569892.47,2500000000.00,500000000.00,2000000000.00
Jan 22 2022,ALGO,0,7734327956.99,1553897849.46,1051118279.57,129311827.96,2500000000.00,500000000.00,2000000000.00
Jan 20 2022,ALGO,0,7728263440.86,1550672043.01,1048537634.41,129053763.44,2500000000.00,500000000.00,2000000000.00
Jan 17 2022,ALGO,0,7719166666.67,1545833333.33,1044666666.67,128666666.67,2500000000.00,500000000.00,2000000000.00
Jan 15 2022,ALGO,0,7713102150.54,1542607526.88,1042086021.51,128408602.15,2500000000.00,500000000.00,2000000000.00
Jan 13 2022,ALGO,0,7707037634.41,1539381720.43,1039505376.34,128150537.63,2500000000.00,500000000.00,2000000000.00
Jan 11 2022,ALGO,0,7700973118.28,1536155913.98,1036924731.18,127892473.12,2500000000.00,500000000.00,2000000000.00
Jan 09 2022,ALGO,0,7694908602.15,1532930107.53,1034344086.02,127634408.60,2500000000.00,500000000.00,2000000000.00
Jan 07 2022,ALGO,0,7688844086.02,1529704301.08,1031763440.86,127376344.09,2500000000.00,500000000.00,2000000000.00
Jan 04 2022,ALGO,0,7679747311.83,1524865591.40,1027892473.12,126989247.31,2500000000.00,500000000.00,2000000000.00
Jan 02 2022,ALGO,0,7673682795.70,1521639784.95,1025311827.96,126731182.80,2500000000.00,500000000.00,2000000000.00
Dec 31 2021,ALGO,0,7667618279.57,1518413978.49,1022731182.80,126473118.28,2500000000.00,500000000.00,2000000000.00
Dec 29 2021,ALGO,0,7661553763.44,1515188172.04,1020150537.63,126215053.76,2500000000.00,500000000.00,2000000000.00
Dec 27 2021,ALGO,0,7655489247.31,1511962365.59,1017569892.47,125956989.25,2500000000.00,500000000.00,2000000000.00
Dec 25 2021,ALGO,0,7649424731.18,1508736559.14,1014989247.31,125698924.73,2500000000.00,500000000.00,2000000000.00
Dec 23 2021,ALGO,0,7643360215.05,1505510752.69,1012408602.15,125440860.22,2500000000.00,500000000.00,2000000000.00
Dec 20 2021,ALGO,0,7634263440.86,1500672043.01,1008537634.41,125053763.44,2500000000.00,500000000.00,2000000000.00
Dec 18 2021,ALGO,0,7628091666.67,1497361111.11,1005941666.67,124788888.89,2500000000.00,500000000.00,2000000000.00
Dec 16 2021,ALGO,0,7621891666.67,1494027777.78,1003341666.67,124522222.22,2500000000.00,500000000.00,2000000000.00
Dec 14 2021,ALGO,0,7615691666.67,1490694444.44,1000741666.67,124255555.56,2500000000.00,500000000.00,2000000000.00
Dec 14 2021,ALGO,0,7615691666.67,1490694444.44,1000741666.67,124255555.56,2500000000.00,500000000.00,2000000000.00
Dec 12 2021,ALGO,0,7609491666.67,1487361111.11,998141666.67,123988888.89,2500000000.00,500000000.00,2000000000.00
Dec 10 2021,ALGO,0,7603291666.67,1484027777.78,995541666.67,123722222.22,2500000000.00,500000000.00,2000000000.00
Dec 07 2021,ALGO,0,7593991666.67,1479027777.78,991641666.67,123322222.22,2500000000.00,500000000.00,2000000000.00
Dec 05 2021,ALGO,0,7587791666.67,1475694444.44,989041666.67,123055555.56,2500000000.00,500000000.00,2000000000.00
Dec 03 2021,ALGO,0,7581591666.67,1472361111.11,986441666.67,122788888.89,2500000000.00,500000000.00,2000000000.00
Dec 01 2021,ALGO,0,7575391666.67,1469027777.78,983841666.67,122522222.22,2500000000.00,500000000.00,2000000000.00
Nov 29 2021,ALGO,0,7569191666.67,1465694444.44,981241666.67,122255555.56,2500000000.00,500000000.00,2000000000.00
Nov 27 2021,ALGO,0,7562991666.67,1462361111.11,978641666.67,121988888.89,2500000000.00,500000000.00,2000000000.00
Nov 25 2021,ALGO,0,7556791666.67,1459027777.78,976041666.67,121722222.22,2500000000.00,500000000.00,2000000000.00
Nov 22 2021,ALGO,0,7547491666.67,1454027777.78,972141666.67,121322222.22,2500000000.00,500000000.00,2000000000.00
Nov 20 2021,ALGO,0,7541291666.67,1450694444.44,969541666.67,121055555.56,2500000000.00,500000000.00,2000000000.00
Nov 18 2021,ALGO,0,7535250000.00,1447446236.56,967008064.52,120795698.92,2500000000.00,500000000.00,2000000000.00
Nov 16 2021,ALGO,0,7529250000.00,1444220430.11,964491935.48,120537634.41,2500000000.00,500000000.00,2000000000.00
Nov 14 2021,ALGO,0,7523250000.00,1440994623.66,961975806.45,120279569.89,2500000000.00,500000000.00,2000000000.00
Nov 12 2021,ALGO,0,7517250000.00,1437768817.20,959459677.42,120021505.38,2500000000.00,500000000.00,2000000000.00
Nov 09 2021,ALGO,0,7508250000.00,1432930107.53,955685483.87,119634408.60,2500000000.00,500000000.00,2000000000.00
Nov 07 2021,ALGO,0,7502250000.00,1429704301.08,953169354.84,119376344.09,2500000000.00,500000000.00,2000000000.00
Nov 05 2021,ALGO,0,7496250000.00,1426478494.62,950653225.81,119118279.57,2500000000.00,500000000.00,2000000000.00
Nov 03 2021,ALGO,0,7490250000.00,1423252688.17,948137096.77,118860215.05,2500000000.00,500000000.00,2000000000.00
Nov 01 2021,ALGO,0,7484250000.00,1420026881.72,945620967.74,118602150.54,2500000000.00,500000000.00,2000000000.00
Oct 30 2021,ALGO,0,7478250000.00,1416801075.27,943104838.71,118344086.02,2500000000.00,500000000.00,2000000000.00
Oct 28 2021,ALGO,0,7472250000.00,1413575268.82,940588709.68,118086021.51,2500000000.00,500000000.00,2000000000.00
Oct 25 2021,ALGO,0,7463250000.00,1408736559.14,936814516.13,117698924.73,2500000000.00,500000000.00,2000000000.00
Oct 23 2021,ALGO,0,7457250000.00,1405510752.69,934298387.10,117440860.22,2500000000.00,500000000.00,2000000000.00
Oct 21 2021,ALGO,0,7451250000.00,1402284946.24,931782258.06,117182795.70,2500000000.00,500000000.00,2000000000.00
Oct 19 2021,ALGO,0,7447000000.00,1400000000.00,930000000.00,117000000.00,2500000000.00,500000000.00,2000000000.00
Oct 17 2021,ALGO,0,7439077777.78,1395694444.44,926727777.78,116655555.56,2500000000.00,500000000.00,2000000000.00
Oct 15 2021,ALGO,0,7432944444.44,1392361111.11,924194444.44,116388888.89,2500000000.00,500000000.00,2000000000.00
Oct 12 2021,ALGO,0,7423744444.44,1387361111.11,920394444.44,115988888.89,2500000000.00,500000000.00,2000000000.00
Oct 10 2021,ALGO,0,7417611111.11,1384027777.78,917861111.11,115722222.22,2500000000.00,500000000.00,2000000000.00
Oct 08 2021,ALGO,0,7411477777.78,1380694444.44,915327777.78,115455555.56,2500000000.00,500000000.00,2000000000.00
Oct 06 2021,ALGO,0,7405344444.44,1377361111.11,912794444.44,115188888.89,2500000000.00,500000000.00,2000000000.00
Oct 04 2021,ALGO,0,7399211111.11,1374027777.78,910261111.11,114922222.22,2500000000.00,500000000.00,2000000000.00
Oct 02 2021,ALGO,0,7393077777.78,1370694444.44,907727777.78,114655555.56,2500000000.00,500000000.00,2000000000.00
Sep 30 2021,ALGO,0,7386944444.44,1367361111.11,905194444.44,114388888.89,2500000000.00,500000000.00,2000000000.00
Sep 27 2021,ALGO,0,7377744444.44,1362361111.11,901394444.44,113988888.89,2500000000.00,500000000.00,2000000000.00
Sep 25 2021,ALGO,0,7371611111.11,1359027777.78,898861111.11,113722222.22,2500000000.00,500000000.00,2000000000.00
Sep 23 2021,ALGO,0,7365477777.78,1355694444.44,896327777.78,113455555.56,2500000000.00,500000000.00,2000000000.00
Sep 21 2021,ALGO,0,7359344444.44,1352361111.11,893794444.44,113188888.89,2500000000.00,500000000.00,2000000000.00
Sep 19 2021,ALGO,0,7355000000.00,1350000000.00,892000000.00,113000000.00,2500000000.00,500000000.00,2000000000.00
Sep 17 2021,ALGO,0,7347250000.00,1345833333.33,888833333.33,112583333.33,2500000000.00,500000000.00,2000000000.00
Sep 14 2021,ALGO,0,7338250000.00,1340994623.66,885155913.98,112099462.37,2500000000.00,500000000.00,2000000000.00
Sep 12 2021,ALGO,0,7332250000.00,1337768817.20,882704301.08,111776881.72,2500000000.00,500000000.00,2000000000.00
Sep 10 2021,ALGO,0,7326250000.00,1334543010.75,880252688.17,111454301.08,2500000000.00,500000000.00,2000000000.00
Sep 08 2021,ALGO,0,7320250000.00,1331317204.30,877801075.27,111131720.43,2500000000.00,500000000.00,2000000000.00
Sep 06 2021,ALGO,0,7314250000.00,1328091397.85,875349462.37,110809139.78,2500000000.00,500000000.00,2000000000.00
Sep 04 2021,ALGO,0,7308250000.00,1324865591.40,872897849.46,110486559.14,2500000000.00,500000000.00,2000000000.00
Sep 02 2021,ALGO,0,7302250000.00,1321639784.95,870446236.56,110163978.49,2500000000.00,500000000.00,2000000000.00
Aug 30 2021,ALGO,0,7293250000.00,1316801075.27,866768817.20,109680107.53,2500000000.00,500000000.00,2000000000.00
Aug 28 2021,ALGO,0,7287250000.00,1313575268.82,864317204.30,109357526.88,2500000000.00,500000000.00,2000000000.00
Aug 26 2021,ALGO,0,7281250000.00,1310349462.37,861865591.40,109034946.24,2500000000.00,500000000.00,2000000000.00
Aug 24 2021,ALGO,0,7275250000.00,1307123655.91,859413978.49,108712365.59,2500000000.00,500000000.00,2000000000.00
Aug 22 2021,ALGO,0,7269250000.00,1303897849.46,856962365.59,108389784.95,2500000000.00,500000000.00,2000000000.00
Aug 20 2021,ALGO,0,7263250000.00,1300672043.01,854510752.69,108067204.30,2500000000.00,500000000.00,2000000000.00
Aug 17 2021,ALGO,0,7254416666.67,1295833333.33,850916666.67,107666666.67,2500000000.00,500000000.00,2000000000.00
Aug 15 2021,ALGO,0,7248545698.92,1292607526.88,848529569.89,107408602.15,2500000000.00,500000000.00,2000000000.00
Aug 13 2021,ALGO,0,7242674731.18,1289381720.43,846142473.12,107150537.63,2500000000.00,500000000.00,2000000000.00
Aug 11 2021,ALGO,0,7236803763.44,1286155913.98,843755376.34,106892473.12,2500000000.00,500000000.00,2000000000.00
Aug 09 2021,ALGO,0,7230932795.70,1282930107.53,841368279.57,106634408.60,2500000000.00,500000000.00,2000000000.00
Aug 07 2021,ALGO,0,7225061827.96,1279704301.08,838981182.80,106376344.09,2500000000.00,500000000.00,2000000000.00
Aug 05 2021,ALGO,0,7219190860.22,1276478494.62,836594086.02,106118279.57,2500000000.00,500000000.00,2000000000.00
Aug 02 2021,ALGO,0,7210384408.60,1271639784.95,833013440.86,105731182.80,2500000000.00,500000000.00,2000000000.00
Jul 31 2021,ALGO,0,7204513440.86,1268413978.49,830626344.09,105473118.28,2500000000.00,500000000.00,2000000000.00
Jul 29 2021,ALGO,0,7198642473.12,1265188172.04,828239247.31,105215053.76,2500000000.00,500000000.00,2000000000.00
Jul 27 2021,ALGO,0,7192771505.38,1261962365.59,825852150.54,104956989.25,2500000000.00,500000000.00,2000000000.00
Jul 25 2021,ALGO,0,7186900537.63,1258736559.14,823465053.76,104698924.73,2500000000.00,500000000.00,2000000000.00
Jul 23 2021,ALGO,0,7181029569.89,1255510752.69,821077956.99,104440860.22,2500000000.00,500000000.00,2000000000.00
Jul 20 2021,ALGO,0,7172223118.28,1250672043.01,817497311.83,104053763.44,2500000000.00,500000000.00,2000000000.00
Jul 18 2021,ALGO,0,7166197222.22,1247361111.11,815047222.22,103788888.89,2500000000.00,500000000.00,2000000000.00
Jul 16 2021,ALGO,0,7160130555.56,1244027777.78,812580555.56,103522222.22,2500000000.00,500000000.00,2000000000.00
Jul 14 2021,ALGO,0,7154063888.89,1240694444.44,810113888.89,103255555.56,2500000000.00,500000000.00,2000000000.00
Jul 12 2021,ALGO,0,7147997222.22,1237361111.11,807647222.22,102988888.89,2500000000.00,500000000.00,2000000000.00
Jul 10 2021,ALGO,0,7141930555.56,1234027777.78,805180555.56,102722222.22,2500000000.00,500000000.00,2000000000.00
Jul 08 2021,ALGO,0,7135863888.89,1230694444.44,802713888.89,102455555.56,2500000000.00,500000000.00,2000000000.00
Jul 05 2021,ALGO,0,7126763888.89,1225694444.44,799013888.89,102055555.56,2500000000.00,500000000.00,2000000000.00
Jul 03 2021,ALGO,0,7120697222.22,1222361111.11,796547222.22,101788888.89,2500000000.00,500000000.00,2000000000.00
Jul 01 2021,ALGO,0,7114630555.56,1219027777.78,794080555.56,101522222.22,2500000000.00,500000000.00,2000000000.00
Jun 29 2021,ALGO,0,7108563888.89,1215694444.44,791613888.89,101255555.56,2500000000.00,500000000.00,2000000000.00
Jun 27 2021,ALGO,0,7102497222.22,1212361111.11,789147222.22,100988888.89,2500000000.00,500000000.00,2000000000.00
Jun 25 2021,ALGO,0,7096430555.56,1209027777.78,786680555.56,100722222.22,2500000000.00,500000000.00,2000000000.00
Jun 22 2021,ALGO,0,7087330555.56,1204027777.78,782980555.56,100322222.22,2500000000.00,500000000.00,2000000000.00
Jun 20 2021,ALGO,0,7081263888.89,1200694444.44,780513888.89,100055555.56,2500000000.00,500000000.00,2000000000.00
Jun 18 2021,ALGO,0,7070091397.85,1197446236.56,778161290.32,99795698.92,2494688172.04,500000000.00,2000000000.00
Jun 16 2021,ALGO,0,7057575268.82,1194220430.11,775838709.68,99537634.41,2487978494.62,500000000.00,2000000000.00
Jun 14 2021,ALGO,0,7045059139.78,1190994623.66,773516129.03,99279569.89,2481268817.20,500000000.00,2000000000.00
Jun 12 2021,ALGO,0,7032543010.75,1187768817.20,771193548.39,99021505.38,2474559139.78,500000000.00,2000000000.00
Jun 10 2021,ALGO,0,7020026881.72,1184543010.75,768870967.74,98763440.86,2467849462.37,500000000.00,2000000000.00
Jun 07 2021,ALGO,0,7001252688.17,1179704301.08,765387096.77,98376344.09,2457784946.24,500000000.00,2000000000.00
Jun 05 2021,ALGO,0,6988736559.14,1176478494.62,763064516.13,98118279.57,2451075268.82,500000000.00,2000000000.00
Jun 03 2021,ALGO,0,6976220430.11,1173252688.17,760741935.48,97860215.05,2444365591.40,500000000.00,2000000000.00
Jun 01 2021,ALGO,0,6963704301.08,1170026881.72,758419354.84,97602150.54,2437655913.98,500000000.00,2000000000.00
May 30 2021,ALGO,0,6951188172.04,1166801075.27,756096774.19,97344086.02,2430946236.56,500000000.00,2000000000.00
May 28 2021,ALGO,0,6938672043.01,1163575268.82,753774193.55,97086021.51,2424236559.14,500000000.00,2000000000.00
May 25 2021,ALGO,0,6919897849.46,1158736559.14,750290322.58,96698924.73,2414172043.01,500000000.00,2000000000.00
May 23 2021,ALGO,0,6907381720.43,1155510752.69,747967741.94,96440860.22,2407462365.59,500000000.00,2000000000.00
May 21 2021,ALGO,0,6894865591.40,1152284946.24,745645161.29,96182795.70,2400752688.17,500000000.00,2000000000.00
May 19 2021,ALGO,0,6886000000.00,1150000000.00,744000000.00,96000000.00,2396000000.00,500000000.00,2000000000.00
May 17 2021,ALGO,0,6868519444.44,1145694444.44,740125000.00,95655555.56,2387044444.44,500000000.00,2000000000.00
May 15 2021,ALGO,0,6854986111.11,1142361111.11,737125000.00,95388888.89,2380111111.11,500000000.00,2000000000.00
May 13 2021,ALGO,0,6841452777.78,1139027777.78,734125000.00,95122222.22,2373177777.78,500000000.00,2000000000.00
May 10 2021,ALGO,0,6821152777.78,1134027777.78,729625000.00,94722222.22,2362777777.78,500000000.00,2000000000.00
May 08 2021,ALGO,0,6807619444.44,1130694444.44,726625000.00,94455555.56,2355844444.44,500000000.00,2000000000.00
May 06 2021,ALGO,0,6794086111.11,1127361111.11,723625000.00,94188888.89,2348911111.11,500000000.00,2000000000.00
May 04 2021,ALGO,0,6780552777.78,1124027777.78,720625000.00,93922222.22,2341977777.78,500000000.00,2000000000.00
May 02 2021,ALGO,0,6767019444.44,1120694444.44,717625000.00,93655555.56,2335044444.44,500000000.00,2000000000.00
Apr 30 2021,ALGO,0,6753486111.11,1117361111.11,714625000.00,93388888.89,2328111111.11,500000000.00,2000000000.00
Apr 27 2021,ALGO,0,6733186111.11,1112361111.11,710125000.00,92988888.89,2317711111.11,500000000.00,2000000000.00
Apr 25 2021,ALGO,0,6719652777.78,1109027777.78,707125000.00,92722222.22,2310777777.78,500000000.00,2000000000.00
Apr 23 2021,ALGO,0,6706119444.44,1105694444.44,704125000.00,92455555.56,2303844444.44,500000000.00,2000000000.00
Apr 21 2021,ALGO,0,6692586111.11,1102361111.11,701125000.00,92188888.89,2296911111.11,500000000.00,2000000000.00
Apr 19 2021,ALGO,0,6683000000.00,1100000000.00,699000000.00,92000000.00,2292000000.00,500000000.00,2000000000.00
Apr 17 2021,ALGO,0,6666083333.33,1095833333.33,695250000.00,91666666.67,2283333333.33,500000000.00,2000000000.00
Apr 15 2021,ALGO,0,6652986559.14,1092607526.88,692346774.19,91408602.15,2276623655.91,500000000.00,2000000000.00
Apr 12 2021,ALGO,0,6633341397.85,1087768817.20,687991935.48,91021505.38,2266559139.78,500000000.00,2000000000.00
Apr 10 2021,ALGO,0,6620244623.66,1084543010.75,685088709.68,90763440.86,2259849462.37,500000000.00,2000000000.00
Apr 08 2021,ALGO,0,6607147849.46,1081317204.30,682185483.87,90505376.34,2253139784.95,500000000.00,2000000000.00
Apr 06 2021,ALGO,0,6594051075.27,1078091397.85,679282258.06,90247311.83,2246430107.53,500000000.00,2000000000.00
Apr 04 2021,ALGO,0,6580954301.08,1074865591.40,676379032.26,89989247.31,2239720430.11,500000000.00,2000000000.00
Apr 02 2021,ALGO,0,6567857526.88,1071639784.95,673475806.45,89731182.80,2233010752.69,500000000.00,2000000000.00
Mar 30 2021,ALGO,0,6548212365.59,1066801075.27,669120967.74,89344086.02,2222946236.56,500000000.00,2000000000.00
Mar 28 2021,ALGO,0,6535115591.40,1063575268.82,666217741.94,89086021.51,2216236559.14,500000000.00,2000000000.00
Mar 26 2021,ALGO,0,6522018817.20,1060349462.37,663314516.13,88827956.99,2209526881.72,500000000.00,2000000000.00
Mar 24 2021,ALGO,0,6508922043.01,1057123655.91,660411290.32,88569892.47,2202817204.30,500000000.00,2000000000.00
Mar 22 2021,ALGO,0,6495825268.82,1053897849.46,657508064.52,88311827.96,2196107526.88,500000000.00,2000000000.00
Mar 20 2021,ALGO,0,6482728494.62,1050672043.01,654604838.71,88053763.44,2189397849.46,500000000.00,2000000000.00
Mar 18 2021,ALGO,0,6468464285.71,1047172619.05,651511904.76,87717261.90,2182062500.00,500000000.00,2000000000.00
Mar 15 2021,ALGO,0,6446607142.86,1041815476.19,646797619.05,87181547.62,2170812500.00,500000000.00,2000000000.00
Mar 13 2021,ALGO,0,6432035714.29,1038244047.62,643654761.90,86824404.76,2163312500.00,500000000.00,2000000000.00
Mar 11 2021,ALGO,0,6417464285.71,1034672619.05,640511904.76,86467261.90,2155812500.00,500000000.00,2000000000.00
Mar 09 2021,ALGO,0,6402892857.14,1031101190.48,637369047.62,86110119.05,2148312500.00,500000000.00,2000000000.00
Mar 07 2021,ALGO,0,6388321428.57,1027529761.90,634226190.48,85752976.19,2140812500.00,500000000.00,2000000000.00
Mar 05 2021,ALGO,0,6373750000.00,1023958333.33,631083333.33,85395833.33,2133312500.00,500000000.00,2000000000.00
Mar 02 2021,ALGO,0,6351892857.14,1018601190.48,626369047.62,84860119.05,2122062500.00,500000000.00,2000000000.00
Feb 28 2021,ALGO,0,6337321428.57,1015029761.90,623226190.48,84502976.19,2114562500.00,500000000.00,2000000000.00
Feb 26 2021,ALGO,0,6322750000.00,1011458333.33,620083333.33,84145833.33,2107062500.00,500000000.00,2000000000.00
Feb 24 2021,ALGO,0,6308178571.43,1007886904.76,616940476.19,83788690.48,2099562500.00,500000000.00,2000000000.00
Feb 22 2021,ALGO,0,6293607142.86,1004315476.19,613797619.05,83431547.62,2092062500.00,500000000.00,2000000000.00
Feb 20 2021,ALGO,0,6279035714.29,1000744047.62,610654761.90,83074404.76,2084562500.00,500000000.00,2000000000.00
Feb 18 2021,ALGO,0,6265784946.24,997446236.56,607854838.71,82795698.92,2077688172.04,500000000.00,2000000000.00
Feb 15 2021,ALGO,0,6246430107.53,992607526.88,603790322.58,82408602.15,2067623655.91,500000000.00,2000000000.00
Feb 13 2021,ALGO,0,6233526881.72,989381720.43,601080645.16,82150537.63,2060913978.49,500000000.00,2000000000.00
Feb 11 2021,ALGO,0,6220623655.91,986155913.98,598370967.74,81892473.12,2054204301.08,500000000.00,2000000000.00
Feb 09 2021,ALGO,0,6207720430.11,982930107.53,595661290.32,81634408.60,2047494623.66,500000000.00,2000000000.00
Feb 07 2021,ALGO,0,6194817204.30,979704301.08,592951612.90,81376344.09,2040784946.24,500000000.00,2000000000.00
Feb 05 2021,ALGO,0,6181913978.49,976478494.62,590241935.48,81118279.57,2034075268.82,500000000.00,2000000000.00
Feb 02 2021,ALGO,0,6162559139.78,971639784.95,586177419.35,80731182.80,2024010752.69,500000000.00,2000000000.00
Jan 31 2021,ALGO,0,6149655913.98,968413978.49,583467741.94,80473118.28,2017301075.27,500000000.00,2000000000.00
Jan 29 2021,ALGO,0,6136752688.17,965188172.04,580758064.52,80215053.76,2010591397.85,500000000.00,2000000000.00
Jan 27 2021,ALGO,0,6123849462.37,961962365.59,578048387.10,79956989.25,2003881720.43,500000000.00,2000000000.00
Jan 25 2021,ALGO,0,6110946236.56,958736559.14,575338709.68,79698924.73,1997172043.01,500000000.00,2000000000.00
Jan 23 2021,ALGO,0,6098043010.75,955510752.69,572629032.26,79440860.22,1990462365.59,500000000.00,2000000000.00
Jan 21 2021,ALGO,0,6085139784.95,952284946.24,569919354.84,79182795.70,1983752688.17,500000000.00,2000000000.00
Jan 18 2021,ALGO,0,6065836021.51,947446236.56,565905913.98,78795698.92,1973688172.04,500000000.00,2000000000.00
Jan 16 2021,ALGO,0,6052997311.83,944220430.11,563260752.69,78537634.41,1966978494.62,500000000.00,2000000000.00
Jan 14 2021,ALGO,0,6040158602.15,940994623.66,560615591.40,78279569.89,1960268817.20,500000000.00,2000000000.00
Jan 12 2021,ALGO,0,6027319892.47,937768817.20,557970430.11,78021505.38,1953559139.78,500000000.00,2000000000.00
Jan 10 2021,ALGO,0,6014481182.80,934543010.75,555325268.82,77763440.86,1946849462.37,500000000.00,2000000000.00
Jan 08 2021,ALGO,0,6001642473.12,931317204.30,552680107.53,77505376.34,1940139784.95,500000000.00,2000000000.00
Jan 05 2021,ALGO,0,5982384408.60,926478494.62,548712365.59,77118279.57,1930075268.82,500000000.00,2000000000.00
Jan 03 2021,ALGO,0,5969545698.92,923252688.17,546067204.30,76860215.05,1923365591.40,500000000.00,2000000000.00
Jan 01 2021,ALGO,0,5956706989.25,920026881.72,543422043.01,76602150.54,1916655913.98,500000000.00,2000000000.00
Dec 30 2020,ALGO,0,5943868279.57,916801075.27,540776881.72,76344086.02,1909946236.56,500000000.00,2000000000.00
Dec 28 2020,ALGO,0,5931029569.89,913575268.82,538131720.43,76086021.51,1903236559.14,500000000.00,2000000000.00
Dec 26 2020,ALGO,0,5918190860.22,910349462.37,535486559.14,75827956.99,1896526881.72,500000000.00,2000000000.00
Dec 24 2020,ALGO,0,5905352150.54,907123655.91,532841397.85,75569892.47,1889817204.30,500000000.00,2000000000.00
Dec 21 2020,ALGO,0,5886094086.02,902284946.24,528873655.91,75182795.70,1879752688.17,500000000.00,2000000000.00
Dec 19 2020,ALGO,0,5877000000.00,900000000.00,527000000.00,75000000.00,1875000000.00,500000000.00,2000000000.00
Dec 17 2020,ALGO,0,5859950000.00,895694444.44,523555555.56,74655555.56,1866044444.44,500000000.00,2000000000.00
Dec 15 2020,ALGO,0,5846750000.00,892361111.11,520888888.89,74388888.89,1859111111.11,500000000.00,2000000000.00
Dec 13 2020,ALGO,0,5833550000.00,889027777.78,518222222.22,74122222.22,1852177777.78,500000000.00,2000000000.00
Dec 11 2020,ALGO,0,5820350000.00,885694444.44,515555555.56,73855555.56,1845244444.44,500000000.00,2000000000.00
Dec 08 2020,ALGO,0,5800550000.00,880694444.44,511555555.56,73455555.56,1834844444.44,500000000.00,2000000000.00
Dec 06 2020,ALGO,0,5787350000.00,877361111.11,508888888.89,73188888.89,1827911111.11,500000000.00,2000000000.00
Dec 04 2020,ALGO,0,5774150000.00,874027777.78,506222222.22,72922222.22,1820977777.78,500000000.00,2000000000.00
Dec 02 2020,ALGO,0,5760950000.00,870694444.44,503555555.56,72655555.56,1814044444.44,500000000.00,2000000000.00
Nov 30 2020,ALGO,0,5747750000.00,867361111.11,500888888.89,72388888.89,1807111111.11,500000000.00,2000000000.00
Nov 28 2020,ALGO,0,5734550000.00,864027777.78,498222222.22,72122222.22,1800177777.78,500000000.00,2000000000.00
Nov 26 2020,ALGO,0,5721350000.00,860694444.44,495555555.56,71855555.56,1793244444.44,500000000.00,2000000000.00
Nov 23 2020,ALGO,0,5701550000.00,855694444.44,491555555.56,71455555.56,1782844444.44,500000000.00,2000000000.00
Nov 21 2020,ALGO,0,5688350000.00,852361111.11,488888888.89,71188888.89,1775911111.11,500000000.00,2000000000.00
Nov 19 2020,ALGO,0,5679000000.00,850000000.00,487000000.00,71000000.00,1771000000.00,500000000.00,2000000000.00
Nov 17 2020,ALGO,0,5662666666.67,845833333.33,483833333.33,70666666.67,1762333333.33,500000000.00,2000000000.00
Nov 15 2020,ALGO,0,5650021505.38,842607526.88,481381720.43,70408602.15,1755623655.91,500000000.00,2000000000.00
Nov 13 2020,ALGO,0,5637376344.09,839381720.43,478930107.53,70150537.63,1748913978.49,500000000.00,2000000000.00
Nov 10 2020,ALGO,0,5618408602.15,834543010.75,475252688.17,69763440.86,1738849462.37,500000000.00,2000000000.00
Nov 08 2020,ALGO,0,5605763440.86,831317204.30,472801075.27,69505376.34,1732139784.95,500000000.00,2000000000.00
Nov 06 2020,ALGO,0,5593118279.57,828091397.85,470349462.37,69247311.83,1725430107.53,500000000.00,2000000000.00
Nov 04 2020,ALGO,0,5580473118.28,824865591.40,467897849.46,68989247.31,1718720430.11,500000000.00,2000000000.00
Nov 02 2020,ALGO,0,5567827956.99,821639784.95,465446236.56,68731182.80,1712010752.69,500000000.00,2000000000.00
Oct 31 2020,ALGO,0,5555182795.70,818413978.49,462994623.66,68473118.28,1705301075.27,500000000.00,2000000000.00
