Date,Symbol,Available Supply,Unlocked Supply,Private Sale Investors,Team,Foundation,Ecosystem Reserve,Binance Launchpool
Feb 04 2027,SEI,6593915162.30,6593915162.30,1648401826.48,988499452.35,900000000.00,2757013883.46,300000000.00
Feb 02 2027,SEI,6585774390.45,6585774390.45,1644748858.45,986308871.85,900000000.00,2754716660.15,300000000.00
Jan 30 2027,SEI,6573563232.67,6573563232.67,1639269406.39,983023001.10,900000000.00,2751270825.19,300000000.00
Jan 27 2027,SEI,6561352074.90,6561352074.90,1633789954.34,979737130.34,900000000.00,2747824990.22,300000000.00
Jan 24 2027,SEI,6549140917.13,6549140917.13,1628310502.28,976451259.58,900000000.00,2744379155.26,300000000.00
Jan 21 2027,SEI,6536929759.35,6536929759.35,1622831050.23,973165388.83,900000000.00,2740933320.30,300000000.00
Jan 21 2027,SEI,6536929759.35,6536929759.35,1622831050.23,973165388.83,900000000.00,2740933320.30,300000000.00
Jan 18 2027,SEI,6524718601.58,6524718601.58,1617351598.17,969879518.07,900000000.00,2737487485.33,300000000.00
Jan 15 2027,SEI,6512507443.81,6512507443.81,1611872146.12,966593647.32,900000000.00,2734041650.37,300000000.00
Jan 12 2027,SEI,6500296286.03,6500296286.03,1606392694.06,963307776.56,900000000.00,2730595815.41,300000000.00
Jan 09 2027,SEI,6488085128.26,6488085128.26,1600913242.01,960021905.81,900000000.00,2727149980.45,300000000.00
Jan 06 2027,SEI,6475873970.49,6475873970.49,1595433789.95,956736035.05,900000000.00,2723704145.48,300000000.00
Jan 03 2027,SEI,6463662812.71,6463662812.71,1589954337.90,953450164.29,900000000.00,2720258310.52,300000000.00
Dec 31 2026,SEI,6451451654.94,6451451654.94,1584474885.84,950164293.54,900000000.00,2716812475.56,300000000.00
Dec 28 2026,SEI,6439240497.17,6439240497.17,1578995433.79,946878422.78,900000000.00,2713366640.59,300000000.00
Dec 25 2026,SEI,6427029339.39,6427029339.39,1573515981.74,943592552.03,900000000.00,2709920805.63,300000000.00
Dec 22 2026,SEI,6414818181.62,6414818181.62,1568036529.68,940306681.27,900000000.00,2706474970.67,300000000.00
Dec 19 2026,SEI,6402607023.85,6402607023.85,1562557077.63,937020810.51,900000000.00,2703029135.71,300000000.00
Dec 16 2026,SEI,6390395866.07,6390395866.07,1557077625.57,933734939.76,900000000.00,2699583300.74,300000000.00
Dec 13 2026,SEI,6378184708.30,6378184708.30,1551598173.52,930449069.00,900000000.00,2696137465.78,300000000.00
Dec 10 2026,SEI,6365973550.53,6365973550.53,1546118721.46,927163198.25,900000000.00,2692691630.82,300000000.00
Dec 07 2026,SEI,6353762392.75,6353762392.75,1540639269.41,923877327.49,900000000.00,2689245795.85,300000000.00
Dec 04 2026,SEI,6341551234.98,6341551234.98,1535159817.35,920591456.74,900000000.00,2685799960.89,300000000.00
Dec 01 2026,SEI,6329340077.21,6329340077.21,1529680365.30,917305585.98,900000000.00,2682354125.93,300000000.00
Nov 28 2026,SEI,6317128919.43,6317128919.43,1524200913.24,914019715.22,900000000.00,2678908290.97,300000000.00
Nov 25 2026,SEI,6304917761.66,6304917761.66,1518721461.19,910733844.47,900000000.00,2675462456.00,300000000.00
Nov 22 2026,SEI,6292706603.89,6292706603.89,1513242009.13,907447973.71,900000000.00,2672016621.04,300000000.00
Nov 19 2026,SEI,6280495446.11,6280495446.11,1507762557.08,904162102.96,900000000.00,2668570786.08,300000000.00
Nov 16 2026,SEI,6268284288.34,6268284288.34,1502283105.02,900876232.20,900000000.00,2665124951.11,300000000.00
Nov 13 2026,SEI,6256073130.57,6256073130.57,1496803652.97,897590361.45,900000000.00,2661679116.15,300000000.00
Nov 10 2026,SEI,6243861972.79,6243861972.79,1491324200.91,894304490.69,900000000.00,2658233281.19,300000000.00
Nov 07 2026,SEI,6231650815.02,6231650815.02,1485844748.86,891018619.93,900000000.00,2654787446.23,300000000.00
Nov 04 2026,SEI,6219439657.25,6219439657.25,1480365296.80,887732749.18,900000000.00,2651341611.26,300000000.00
Nov 01 2026,SEI,6207228499.47,6207228499.47,1474885844.75,884446878.42,900000000.00,2647895776.30,300000000.00
Oct 29 2026,SEI,6195017341.70,6195017341.70,1469406392.69,881161007.67,900000000.00,2644449941.34,300000000.00
Oct 26 2026,SEI,6182806183.93,6182806183.93,1463926940.64,877875136.91,900000000.00,2641004106.37,300000000.00
Oct 23 2026,SEI,6170595026.15,6170595026.15,1458447488.58,874589266.16,900000000.00,2637558271.41,300000000.00
Oct 20 2026,SEI,6158383868.38,6158383868.38,1452968036.53,871303395.40,900000000.00,2634112436.45,300000000.00
Oct 17 2026,SEI,6146172710.61,6146172710.61,1447488584.47,868017524.64,900000000.00,2630666601.49,300000000.00
Oct 15 2026,SEI,6138031938.76,6138031938.76,1443835616.44,865826944.14,900000000.00,2628369378.18,300000000.00
Oct 12 2026,SEI,6125820780.98,6125820780.98,1438356164.38,862541073.38,900000000.00,2624923543.21,300000000.00
Oct 09 2026,SEI,6113609623.21,6113609623.21,1432876712.33,859255202.63,900000000.00,2621477708.25,300000000.00
Oct 06 2026,SEI,6101398465.44,6101398465.44,1427397260.27,855969331.87,900000000.00,2618031873.29,300000000.00
Oct 03 2026,SEI,6089187307.66,6089187307.66,1421917808.22,852683461.12,900000000.00,2614586038.33,300000000.00
Sep 30 2026,SEI,6076976149.89,6076976149.89,1416438356.16,849397590.36,900000000.00,2611140203.36,300000000.00
Sep 27 2026,SEI,6064764992.12,6064764992.12,1410958904.11,846111719.61,900000000.00,2607694368.40,300000000.00
Sep 24 2026,SEI,6052553834.34,6052553834.34,1405479452.05,842825848.85,900000000.00,2604248533.44,300000000.00
Sep 21 2026,SEI,6040342676.57,6040342676.57,1400000000.00,839539978.09,900000000.00,2600802698.47,300000000.00
Sep 18 2026,SEI,6028131518.80,6028131518.80,1394520547.95,836254107.34,900000000.00,2597356863.51,300000000.00
Sep 15 2026,SEI,6015920361.02,6015920361.02,1389041095.89,832968236.58,900000000.00,2593911028.55,300000000.00
Sep 12 2026,SEI,6003709203.25,6003709203.25,1383561643.84,829682365.83,900000000.00,2590465193.59,300000000.00
Sep 09 2026,SEI,5991498045.48,5991498045.48,1378082191.78,826396495.07,900000000.00,2587019358.62,300000000.00
Sep 06 2026,SEI,5979286887.70,5979286887.70,1372602739.73,823110624.32,900000000.00,2583573523.66,300000000.00
Sep 03 2026,SEI,5967075729.93,5967075729.93,1367123287.67,819824753.56,900000000.00,2580127688.70,300000000.00
Aug 31 2026,SEI,5954864572.16,5954864572.16,1361643835.62,816538882.80,900000000.00,2576681853.73,300000000.00
Aug 28 2026,SEI,5942653414.38,5942653414.38,1356164383.56,813253012.05,900000000.00,2573236018.77,300000000.00
Aug 25 2026,SEI,5930442256.61,5930442256.61,1350684931.51,809967141.29,900000000.00,2569790183.81,300000000.00
Aug 22 2026,SEI,5918231098.84,5918231098.84,1345205479.45,806681270.54,900000000.00,2566344348.85,300000000.00
Aug 19 2026,SEI,5906019941.06,5906019941.06,1339726027.40,803395399.78,900000000.00,2562898513.88,300000000.00
Aug 16 2026,SEI,5893808783.29,5893808783.29,1334246575.34,800109529.03,900000000.00,2559452678.92,300000000.00
Aug 13 2026,SEI,5881597625.51,5881597625.51,1328767123.29,796823658.27,900000000.00,2556006843.96,300000000.00
Aug 10 2026,SEI,5869386467.74,5869386467.74,1323287671.23,793537787.51,900000000.00,2552561008.99,300000000.00
Aug 07 2026,SEI,5857175309.97,5857175309.97,1317808219.18,790251916.76,900000000.00,2549115174.03,300000000.00
Aug 04 2026,SEI,5844964152.19,5844964152.19,1312328767.12,786966046.00,900000000.00,2545669339.07,300000000.00
Aug 01 2026,SEI,5832752994.42,5832752994.42,1306849315.07,783680175.25,900000000.00,2542223504.11,300000000.00
Jul 29 2026,SEI,5820541836.65,5820541836.65,1301369863.01,780394304.49,900000000.00,2538777669.14,300000000.00
Jul 26 2026,SEI,5808330678.87,5808330678.87,1295890410.96,777108433.73,900000000.00,2535331834.18,300000000.00
Jul 23 2026,SEI,5796119521.10,5796119521.10,1290410958.90,773822562.98,900000000.00,2531885999.22,300000000.00
Jul 20 2026,SEI,5783908363.33,5783908363.33,1284931506.85,770536692.22,900000000.00,2528440164.26,300000000.00
Jul 17 2026,SEI,5771697205.55,5771697205.55,1279452054.79,767250821.47,900000000.00,2524994329.29,300000000.00
Jul 14 2026,SEI,5759486047.78,5759486047.78,1273972602.74,763964950.71,900000000.00,2521548494.33,300000000.00
Jul 11 2026,SEI,5747274890.01,5747274890.01,1268493150.68,760679079.96,900000000.00,2518102659.37,300000000.00
Jul 08 2026,SEI,5735063732.23,5735063732.23,1263013698.63,757393209.20,900000000.00,2514656824.40,300000000.00
Jul 05 2026,SEI,5722852574.46,5722852574.46,1257534246.58,754107338.44,900000000.00,2511210989.44,300000000.00
Jul 02 2026,SEI,5710641416.69,5710641416.69,1252054794.52,750821467.69,900000000.00,2507765154.48,300000000.00
Jun 29 2026,SEI,5698430258.91,5698430258.91,1246575342.47,747535596.93,900000000.00,2504319319.52,300000000.00
Jun 27 2026,SEI,5690289487.07,5690289487.07,1242922374.43,745345016.43,900000000.00,2502022096.21,300000000.00
Jun 24 2026,SEI,5678078329.29,5678078329.29,1237442922.37,742059145.67,900000000.00,2498576261.24,300000000.00
Jun 21 2026,SEI,5665867171.52,5665867171.52,1231963470.32,738773274.92,900000000.00,2495130426.28,300000000.00
Jun 18 2026,SEI,5653656013.74,5653656013.74,1226484018.26,735487404.16,900000000.00,2491684591.32,300000000.00
Jun 15 2026,SEI,5641444855.97,5641444855.97,1221004566.21,732201533.41,900000000.00,2488238756.36,300000000.00
Jun 12 2026,SEI,5629233698.20,5629233698.20,1215525114.16,728915662.65,900000000.00,2484792921.39,300000000.00
Jun 09 2026,SEI,5617022540.42,5617022540.42,1210045662.10,725629791.89,900000000.00,2481347086.43,300000000.00
Jun 06 2026,SEI,5604811382.65,5604811382.65,1204566210.05,722343921.14,900000000.00,2477901251.47,300000000.00
Jun 03 2026,SEI,5592600224.88,5592600224.88,1199086757.99,719058050.38,900000000.00,2474455416.50,300000000.00
May 31 2026,SEI,5580389067.10,5580389067.10,1193607305.94,715772179.63,900000000.00,2471009581.54,300000000.00
May 28 2026,SEI,5568177909.33,5568177909.33,1188127853.88,712486308.87,900000000.00,2467563746.58,300000000.00
May 25 2026,SEI,5555966751.56,5555966751.56,1182648401.83,709200438.12,900000000.00,2464117911.62,300000000.00
May 22 2026,SEI,5543755593.78,5543755593.78,1177168949.77,705914567.36,900000000.00,2460672076.65,300000000.00
May 19 2026,SEI,5531544436.01,5531544436.01,1171689497.72,702628696.60,900000000.00,2457226241.69,300000000.00
May 16 2026,SEI,5519333278.24,5519333278.24,1166210045.66,699342825.85,900000000.00,2453780406.73,300000000.00
May 13 2026,SEI,5507122120.46,5507122120.46,1160730593.61,696056955.09,900000000.00,2450334571.76,300000000.00
May 10 2026,SEI,5494910962.69,5494910962.69,1155251141.55,692771084.34,900000000.00,2446888736.80,300000000.00
May 07 2026,SEI,5482699804.92,5482699804.92,1149771689.50,689485213.58,900000000.00,2443442901.84,300000000.00
May 04 2026,SEI,5470488647.14,5470488647.14,1144292237.44,686199342.83,900000000.00,2439997066.88,300000000.00
May 01 2026,SEI,5458277489.37,5458277489.37,1138812785.39,682913472.07,900000000.00,2436551231.91,300000000.00
Apr 28 2026,SEI,5446066331.60,5446066331.60,1133333333.33,679627601.31,900000000.00,2433105396.95,300000000.00
Apr 25 2026,SEI,5433855173.82,5433855173.82,1127853881.28,676341730.56,900000000.00,2429659561.99,300000000.00
Apr 22 2026,SEI,5421644016.05,5421644016.05,1122374429.22,673055859.80,900000000.00,2426213727.02,300000000.00
Apr 19 2026,SEI,5409432858.28,5409432858.28,1116894977.17,669769989.05,900000000.00,2422767892.06,300000000.00
Apr 16 2026,SEI,5397221700.50,5397221700.50,1111415525.11,666484118.29,900000000.00,2419322057.10,300000000.00
Apr 13 2026,SEI,5385010542.73,5385010542.73,1105936073.06,663198247.54,900000000.00,2415876222.14,300000000.00
Apr 10 2026,SEI,5372799384.96,5372799384.96,1100456621.00,659912376.78,900000000.00,2412430387.17,300000000.00
Apr 07 2026,SEI,5360588227.18,5360588227.18,1094977168.95,656626506.02,900000000.00,2408984552.21,300000000.00
Apr 04 2026,SEI,5348377069.41,5348377069.41,1089497716.89,653340635.27,900000000.00,2405538717.25,300000000.00
Apr 01 2026,SEI,5336165911.64,5336165911.64,1084018264.84,650054764.51,900000000.00,2402092882.28,300000000.00
Mar 29 2026,SEI,5323954753.86,5323954753.86,1078538812.79,646768893.76,900000000.00,2398647047.32,300000000.00
Mar 26 2026,SEI,5311743596.09,5311743596.09,1073059360.73,643483023.00,900000000.00,2395201212.36,300000000.00
Mar 23 2026,SEI,5299532438.32,5299532438.32,1067579908.68,640197152.25,900000000.00,2391755377.40,300000000.00
Mar 20 2026,SEI,5287321280.54,5287321280.54,1062100456.62,636911281.49,900000000.00,2388309542.43,300000000.00
Mar 17 2026,SEI,5275110122.77,5275110122.77,1056621004.57,633625410.73,900000000.00,2384863707.47,300000000.00
Mar 14 2026,SEI,5262898965.00,5262898965.00,1051141552.51,630339539.98,900000000.00,2381417872.51,300000000.00
Mar 11 2026,SEI,5250687807.22,5250687807.22,1045662100.46,627053669.22,900000000.00,2377972037.54,300000000.00
Mar 09 2026,SEI,5242547035.37,5242547035.37,1042009132.42,624863088.72,900000000.00,2375674814.24,300000000.00
Mar 06 2026,SEI,5230335877.60,5230335877.60,1036529680.37,621577217.96,900000000.00,2372228979.27,300000000.00
Mar 03 2026,SEI,5218124719.83,5218124719.83,1031050228.31,618291347.21,900000000.00,2368783144.31,300000000.00
Feb 28 2026,SEI,5205913562.05,5205913562.05,1025570776.26,615005476.45,900000000.00,2365337309.35,300000000.00
Feb 25 2026,SEI,5193702404.28,5193702404.28,1020091324.20,611719605.70,900000000.00,2361891474.38,300000000.00
Feb 22 2026,SEI,5181491246.51,5181491246.51,1014611872.15,608433734.94,900000000.00,2358445639.42,300000000.00
Feb 19 2026,SEI,5169280088.73,5169280088.73,1009132420.09,605147864.18,900000000.00,2354999804.46,300000000.00
Feb 16 2026,SEI,5157068930.96,5157068930.96,1003652968.04,601861993.43,900000000.00,2351553969.50,300000000.00
Feb 13 2026,SEI,5144857773.19,5144857773.19,998173515.98,598576122.67,900000000.00,2348108134.53,300000000.00
Feb 10 2026,SEI,5132646615.41,5132646615.41,992694063.93,595290251.92,900000000.00,2344662299.57,300000000.00
Feb 07 2026,SEI,5120435457.64,5120435457.64,987214611.87,592004381.16,900000000.00,2341216464.61,300000000.00
Feb 04 2026,SEI,5108224299.87,5108224299.87,981735159.82,588718510.41,900000000.00,2337770629.64,300000000.00
Feb 01 2026,SEI,5096013142.09,5096013142.09,976255707.76,585432639.65,900000000.00,2334324794.68,300000000.00
Jan 29 2026,SEI,5083801984.32,5083801984.32,970776255.71,582146768.89,900000000.00,2330878959.72,300000000.00
Jan 26 2026,SEI,5071590826.55,5071590826.55,965296803.65,578860898.14,900000000.00,2327433124.76,300000000.00
Jan 23 2026,SEI,5059379668.77,5059379668.77,959817351.60,575575027.38,900000000.00,2323987289.79,300000000.00
Jan 20 2026,SEI,5047168511.00,5047168511.00,954337899.54,572289156.63,900000000.00,2320541454.83,300000000.00
Jan 17 2026,SEI,5034957353.23,5034957353.23,948858447.49,569003285.87,900000000.00,2317095619.87,300000000.00
Jan 14 2026,SEI,5022746195.45,5022746195.45,943378995.43,565717415.12,900000000.00,2313649784.90,300000000.00
Jan 11 2026,SEI,5010535037.68,5010535037.68,937899543.38,562431544.36,900000000.00,2310203949.94,300000000.00
Jan 08 2026,SEI,4998323879.91,4998323879.91,932420091.32,559145673.60,900000000.00,2306758114.98,300000000.00
Jan 05 2026,SEI,4986112722.13,4986112722.13,926940639.27,555859802.85,900000000.00,2303312280.02,300000000.00
Jan 02 2026,SEI,4973901564.36,4973901564.36,921461187.21,552573932.09,900000000.00,2299866445.05,300000000.00
Dec 30 2025,SEI,4961690406.59,4961690406.59,915981735.16,549288061.34,900000000.00,2296420610.09,300000000.00
Dec 27 2025,SEI,4949479248.81,4949479248.81,910502283.11,546002190.58,900000000.00,2292974775.13,300000000.00
Dec 24 2025,SEI,4937268091.04,4937268091.04,905022831.05,542716319.82,900000000.00,2289528940.16,300000000.00
Dec 21 2025,SEI,4925056933.27,4925056933.27,899543379.00,539430449.07,900000000.00,2286083105.20,300000000.00
Dec 18 2025,SEI,4912845775.49,4912845775.49,894063926.94,536144578.31,900000000.00,2282637270.24,300000000.00
Dec 15 2025,SEI,4900634617.72,4900634617.72,888584474.89,532858707.56,900000000.00,2279191435.28,300000000.00
Dec 12 2025,SEI,4888423459.95,4888423459.95,883105022.83,529572836.80,900000000.00,2275745600.31,300000000.00
Dec 09 2025,SEI,4876212302.17,4876212302.17,877625570.78,526286966.05,900000000.00,2272299765.35,300000000.00
Dec 06 2025,SEI,4864001144.40,4864001144.40,872146118.72,523001095.29,900000000.00,2268853930.39,300000000.00
Dec 03 2025,SEI,4851789986.63,4851789986.63,866666666.67,519715224.53,900000000.00,2265408095.42,300000000.00
Nov 30 2025,SEI,4839578828.85,4839578828.85,861187214.61,516429353.78,900000000.00,2261962260.46,300000000.00
Nov 27 2025,SEI,4827367671.08,4827367671.08,855707762.56,513143483.02,900000000.00,2258516425.50,300000000.00
Nov 24 2025,SEI,4815156513.31,4815156513.31,850228310.50,509857612.27,900000000.00,2255070590.54,300000000.00
Nov 21 2025,SEI,4802945355.53,4802945355.53,844748858.45,506571741.51,900000000.00,2251624755.57,300000000.00
Nov 19 2025,SEI,4794804583.68,4794804583.68,841095890.41,504381161.01,900000000.00,2249327532.26,300000000.00
Nov 16 2025,SEI,4782593425.91,4782593425.91,835616438.36,501095290.25,900000000.00,2245881697.30,300000000.00
Nov 13 2025,SEI,4770382268.14,4770382268.14,830136986.30,497809419.50,900000000.00,2242435862.34,300000000.00
Nov 10 2025,SEI,4758171110.36,4758171110.36,824657534.25,494523548.74,900000000.00,2238990027.38,300000000.00
Nov 07 2025,SEI,4745959952.59,4745959952.59,819178082.19,491237677.98,900000000.00,2235544192.41,300000000.00
Nov 04 2025,SEI,4733748794.82,4733748794.82,813698630.14,487951807.23,900000000.00,2232098357.45,300000000.00
Nov 01 2025,SEI,4721537637.04,4721537637.04,808219178.08,484665936.47,900000000.00,2228652522.49,300000000.00
Oct 29 2025,SEI,4709326479.27,4709326479.27,802739726.03,481380065.72,900000000.00,2225206687.52,300000000.00
Oct 26 2025,SEI,4697115321.50,4697115321.50,797260273.97,478094194.96,900000000.00,2221760852.56,300000000.00
Oct 23 2025,SEI,4684904163.72,4684904163.72,791780821.92,474808324.21,900000000.00,2218315017.60,300000000.00
Oct 20 2025,SEI,4672693005.95,4672693005.95,786301369.86,471522453.45,900000000.00,2214869182.64,300000000.00
Oct 17 2025,SEI,4660481848.18,4660481848.18,780821917.81,468236582.69,900000000.00,2211423347.67,300000000.00
Oct 14 2025,SEI,4648270690.40,4648270690.40,775342465.75,464950711.94,900000000.00,2207977512.71,300000000.00
Oct 11 2025,SEI,4636059532.63,4636059532.63,769863013.70,461664841.18,900000000.00,2204531677.75,300000000.00
Oct 08 2025,SEI,4623848374.86,4623848374.86,764383561.64,458378970.43,900000000.00,2201085842.78,300000000.00
Oct 05 2025,SEI,4611637217.08,4611637217.08,758904109.59,455093099.67,900000000.00,2197640007.82,300000000.00
Oct 02 2025,SEI,4599426059.31,4599426059.31,753424657.53,451807228.92,900000000.00,2194194172.86,300000000.00
Sep 29 2025,SEI,4587214901.54,4587214901.54,747945205.48,448521358.16,900000000.00,2190748337.90,300000000.00
Sep 26 2025,SEI,4575003743.76,4575003743.76,742465753.42,445235487.40,900000000.00,2187302502.93,300000000.00
Sep 23 2025,SEI,4562792585.99,4562792585.99,736986301.37,441949616.65,900000000.00,2183856667.97,300000000.00
Sep 20 2025,SEI,4550581428.22,4550581428.22,731506849.32,438663745.89,900000000.00,2180410833.01,300000000.00
Sep 17 2025,SEI,4538370270.44,4538370270.44,726027397.26,435377875.14,900000000.00,2176964998.04,300000000.00
Sep 14 2025,SEI,4526159112.67,4526159112.67,720547945.21,432092004.38,900000000.00,2173519163.08,300000000.00
Sep 11 2025,SEI,4513947954.89,4513947954.89,715068493.15,428806133.63,900000000.00,2170073328.12,300000000.00
Sep 08 2025,SEI,4501736797.12,4501736797.12,709589041.10,425520262.87,900000000.00,2166627493.16,300000000.00
Sep 05 2025,SEI,4489525639.35,4489525639.35,704109589.04,422234392.11,900000000.00,2163181658.19,300000000.00
Sep 02 2025,SEI,4477314481.57,4477314481.57,698630136.99,418948521.36,900000000.00,2159735823.23,300000000.00
Aug 30 2025,SEI,4465103323.80,4465103323.80,693150684.93,415662650.60,900000000.00,2156289988.27,300000000.00
Aug 27 2025,SEI,4452892166.03,4452892166.03,687671232.88,412376779.85,900000000.00,2152844153.30,300000000.00
Aug 24 2025,SEI,4440681008.25,4440681008.25,682191780.82,409090909.09,900000000.00,2149398318.34,300000000.00
Aug 21 2025,SEI,4428469850.48,4428469850.48,676712328.77,405805038.34,900000000.00,2145952483.38,300000000.00
Aug 18 2025,SEI,4416258692.71,4416258692.71,671232876.71,402519167.58,900000000.00,2142506648.42,300000000.00
Aug 15 2025,SEI,4404047534.93,4404047534.93,665753424.66,399233296.82,900000000.00,2139060813.45,300000000.00
Aug 12 2025,SEI,4388961633.83,4388961633.83,660273972.60,395947426.07,897125256.67,2135614978.49,300000000.00
Aug 09 2025,SEI,4373875732.73,4373875732.73,654794520.55,392661555.31,894250513.35,2132169143.53,300000000.00
Aug 06 2025,SEI,4358789831.63,4358789831.63,649315068.49,389375684.56,891375770.02,2128723308.56,300000000.00
Aug 03 2025,SEI,4343703930.53,4343703930.53,643835616.44,386089813.80,888501026.69,2125277473.60,300000000.00
Aug 01 2025,SEI,4333646663.14,4333646663.14,640182648.40,383899233.30,886584531.14,2122980250.29,300000000.00
Jul 29 2025,SEI,4318560762.04,4318560762.04,634703196.35,380613362.54,883709787.82,2119534415.33,300000000.00
Jul 26 2025,SEI,4303474860.94,4303474860.94,629223744.29,377327491.79,880835044.49,2116088580.37,300000000.00
Jul 23 2025,SEI,4288388959.84,4288388959.84,623744292.24,374041621.03,877960301.16,2112642745.40,300000000.00
Jul 20 2025,SEI,4273303058.74,4273303058.74,618264840.18,370755750.27,875085557.84,2109196910.44,300000000.00
Jul 17 2025,SEI,4258217157.64,4258217157.64,612785388.13,367469879.52,872210814.51,2105751075.48,300000000.00
Jul 14 2025,SEI,4243131256.54,4243131256.54,607305936.07,364184008.76,869336071.18,2102305240.52,300000000.00
Jul 11 2025,SEI,4228045355.44,4228045355.44,601826484.02,360898138.01,866461327.86,2098859405.55,300000000.00
Jul 08 2025,SEI,4212959454.34,4212959454.34,596347031.96,357612267.25,863586584.53,2095413570.59,300000000.00
Jul 05 2025,SEI,4197873553.24,4197873553.24,590867579.91,354326396.50,860711841.20,2091967735.63,300000000.00
Jul 02 2025,SEI,4182787652.14,4182787652.14,585388127.85,351040525.74,857837097.88,2088521900.66,300000000.00
Jun 29 2025,SEI,4167701751.04,4167701751.04,579908675.80,347754654.98,854962354.55,2085076065.70,300000000.00
Jun 26 2025,SEI,4152615849.94,4152615849.94,574429223.74,344468784.23,852087611.23,2081630230.74,300000000.00
Jun 23 2025,SEI,4137529948.84,4137529948.84,568949771.69,341182913.47,849212867.90,2078184395.78,300000000.00
Jun 20 2025,SEI,4122444047.74,4122444047.74,563470319.63,337897042.72,846338124.57,2074738560.81,300000000.00
Jun 17 2025,SEI,4107358146.64,4107358146.64,557990867.58,334611171.96,843463381.25,2071292725.85,300000000.00
Jun 14 2025,SEI,4092272245.54,4092272245.54,552511415.53,331325301.20,840588637.92,2067846890.89,300000000.00
Jun 11 2025,SEI,4077186344.44,4077186344.44,547031963.47,328039430.45,837713894.59,2064401055.92,300000000.00
Jun 08 2025,SEI,4062100443.34,4062100443.34,541552511.42,324753559.69,834839151.27,2060955220.96,300000000.00
Jun 05 2025,SEI,4047014542.24,4047014542.24,536073059.36,321467688.94,831964407.94,2057509386.00,300000000.00
Jun 02 2025,SEI,4031928641.14,4031928641.14,530593607.31,318181818.18,829089664.61,2054063551.04,300000000.00
May 30 2025,SEI,4016842740.04,4016842740.04,525114155.25,314895947.43,826214921.29,2050617716.07,300000000.00
May 27 2025,SEI,4001756838.94,4001756838.94,519634703.20,311610076.67,823340177.96,2047171881.11,300000000.00
May 24 2025,SEI,3986670937.84,3986670937.84,514155251.14,308324205.91,820465434.63,2043726046.15,300000000.00
May 21 2025,SEI,3971585036.74,3971585036.74,508675799.09,305038335.16,817590691.31,2040280211.18,300000000.00
May 18 2025,SEI,3956499135.64,3956499135.64,503196347.03,301752464.40,814715947.98,2036834376.22,300000000.00
May 15 2025,SEI,3941413234.54,3941413234.54,497716894.98,298466593.65,811841204.65,2033388541.26,300000000.00
May 12 2025,SEI,3926327333.44,3926327333.44,492237442.92,295180722.89,808966461.33,2029942706.30,300000000.00
May 09 2025,SEI,3911241432.34,3911241432.34,486757990.87,291894852.14,806091718.00,2026496871.33,300000000.00
May 06 2025,SEI,3896155531.24,3896155531.24,481278538.81,288608981.38,803216974.67,2023051036.37,300000000.00
May 03 2025,SEI,3881069630.14,3881069630.14,475799086.76,285323110.62,800342231.35,2019605201.41,300000000.00
Apr 30 2025,SEI,3865983729.04,3865983729.04,470319634.70,282037239.87,797467488.02,2016159366.45,300000000.00
Apr 27 2025,SEI,3850897827.94,3850897827.94,464840182.65,278751369.11,794592744.70,2012713531.48,300000000.00
Apr 24 2025,SEI,3835811926.84,3835811926.84,459360730.59,275465498.36,791718001.37,2009267696.52,300000000.00
Apr 21 2025,SEI,3820726025.74,3820726025.74,453881278.54,272179627.60,788843258.04,2005821861.56,300000000.00
Apr 18 2025,SEI,3805640124.64,3805640124.64,448401826.48,268893756.85,785968514.72,2002376026.59,300000000.00
Apr 15 2025,SEI,3790554223.54,3790554223.54,442922374.43,265607886.09,783093771.39,1998930191.63,300000000.00
Apr 13 2025,SEI,3780496956.14,3780496956.14,439269406.39,263417305.59,781177275.84,1996632968.32,300000000.00
Apr 10 2025,SEI,3765411055.04,3765411055.04,433789954.34,260131434.83,778302532.51,1993187133.36,300000000.00
Apr 07 2025,SEI,3750325153.94,3750325153.94,428310502.28,256845564.07,775427789.19,1989741298.40,300000000.00
Apr 04 2025,SEI,3735239252.84,3735239252.84,422831050.23,253559693.32,772553045.86,1986295463.43,300000000.00
Apr 01 2025,SEI,3720153351.74,3720153351.74,417351598.17,250273822.56,769678302.53,1982849628.47,300000000.00
Mar 29 2025,SEI,3705067450.64,3705067450.64,411872146.12,246987951.81,766803559.21,1979403793.51,300000000.00
Mar 26 2025,SEI,3689981549.54,3689981549.54,406392694.06,243702081.05,763928815.88,1975957958.55,300000000.00
Mar 23 2025,SEI,3674895648.44,3674895648.44,400913242.01,240416210.30,761054072.55,1972512123.58,300000000.00
Mar 20 2025,SEI,3659809747.34,3659809747.34,395433789.95,237130339.54,758179329.23,1969066288.62,300000000.00
Mar 17 2025,SEI,3644723846.24,3644723846.24,389954337.90,233844468.78,755304585.90,1965620453.66,300000000.00
Mar 14 2025,SEI,3629637945.14,3629637945.14,384474885.84,230558598.03,752429842.57,1962174618.69,300000000.00
Mar 11 2025,SEI,3614552044.04,3614552044.04,378995433.79,227272727.27,749555099.25,1958728783.73,300000000.00
Mar 08 2025,SEI,3599466142.94,3599466142.94,373515981.74,223986856.52,746680355.92,1955282948.77,300000000.00
Mar 05 2025,SEI,3584380241.84,3584380241.84,368036529.68,220700985.76,743805612.59,1951837113.81,300000000.00
