Date,Symbol,Available Supply,Unlocked Supply,Future Hires,Core Team,Early Investors,Community Rewards,Ecosystem Development
Dec 06 2022,HFT,0,187100884.40,0,0,0,98084168.00,89016716.40
Dec 03 2022,HFT,0,183915350.52,0,0,0,94919168.00,88996182.52
Dec 01 2022,HFT,0,181791661.27,0,0,0,92809168.00,88982493.27
Nov 28 2022,HFT,0,178606127.39,0,0,0,89644168.00,88961959.39
Nov 25 2022,HFT,0,175420593.51,0,0,0,86479168.00,88941425.51
Nov 22 2022,HFT,0,172235059.62,0,0,0,83314168.00,88920891.62
Nov 19 2022,HFT,0,169049525.74,0,0,0,80149168.00,88900357.74
Nov 16 2022,HFT,0,165863991.86,0,0,0,76984168.00,88879823.86
Nov 13 2022,HFT,0,162678457.98,0,0,0,73819168.00,88859289.98
Nov 10 2022,HFT,0,159492924.10,0,0,0,70654168.00,88838756.10
Nov 07 2022,HFT,0,156307390.22,0,0,0,67489168.00,88818222.22
