Date,Symbol,Available Supply,Unlocked Supply,AGIX-ADA Utility,Campaign Supporters,SingularityNET Foundation,Founders,Reward Pool,Token Sale
Jul 11 2035,AGIX,1924561088.20,1924561088.20,924561088.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 29 2035,AGIX,1924561088.20,1924561088.20,924561088.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 18 2035,AGIX,1923412272.30,1923412272.30,923412272.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 07 2035,AGIX,1923412272.30,1923412272.30,923412272.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 27 2035,AGIX,1922245961.70,1922245961.70,922245961.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 16 2035,AGIX,1922245961.70,1922245961.70,922245961.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 04 2035,AGIX,1922245961.70,1922245961.70,922245961.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 23 2035,AGIX,1921061890.10,1921061890.10,921061890.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 12 2035,AGIX,1921061890.10,1921061890.10,921061890.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 01 2035,AGIX,1921061890.10,1921061890.10,921061890.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 20 2035,AGIX,1919859786.90,1919859786.90,919859786.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 09 2035,AGIX,1919859786.90,1919859786.90,919859786.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 26 2035,AGIX,1918639377.50,1918639377.50,918639377.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 15 2035,AGIX,1918639377.50,1918639377.50,918639377.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 04 2035,AGIX,1918639377.50,1918639377.50,918639377.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 23 2035,AGIX,1917400383.30,1917400383.30,917400383.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 12 2035,AGIX,1917400383.30,1917400383.30,917400383.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 01 2035,AGIX,1917400383.30,1917400383.30,917400383.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 21 2034,AGIX,1916142521.10,1916142521.10,916142521.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 09 2034,AGIX,1916142521.10,1916142521.10,916142521.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 28 2034,AGIX,1916142521.10,1916142521.10,916142521.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 17 2034,AGIX,1914865503.70,1914865503.70,914865503.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 06 2034,AGIX,1914865503.70,1914865503.70,914865503.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 26 2034,AGIX,1913569039.20,1913569039.20,913569039.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 14 2034,AGIX,1913569039.20,1913569039.20,913569039.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 03 2034,AGIX,1913569039.20,1913569039.20,913569039.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 22 2034,AGIX,1912252831.70,1912252831.70,912252831.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 11 2034,AGIX,1912252831.70,1912252831.70,912252831.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 30 2034,AGIX,1912252831.70,1912252831.70,912252831.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 19 2034,AGIX,1910916580.40,1910916580.40,910916580.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 08 2034,AGIX,1910916580.40,1910916580.40,910916580.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 28 2034,AGIX,1910916580.40,1910916580.40,910916580.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 17 2034,AGIX,1909559980.10,1909559980.10,909559980.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 05 2034,AGIX,1909559980.10,1909559980.10,909559980.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 24 2034,AGIX,1908182720.90,1908182720.90,908182720.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 13 2034,AGIX,1908182720.90,1908182720.90,908182720.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 02 2034,AGIX,1908182720.90,1908182720.90,908182720.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 21 2034,AGIX,1906784488.30,1906784488.30,906784488.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 10 2034,AGIX,1906784488.30,1906784488.30,906784488.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 29 2034,AGIX,1906784488.30,1906784488.30,906784488.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 18 2034,AGIX,1905364962.70,1905364962.70,905364962.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 18 2034,AGIX,1905364962.70,1905364962.70,905364962.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 07 2034,AGIX,1905364962.70,1905364962.70,905364962.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 26 2034,AGIX,1903923820.00,1903923820.00,903923820.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 15 2034,AGIX,1903923820.00,1903923820.00,903923820.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 04 2034,AGIX,1903923820.00,1903923820.00,903923820.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 21 2034,AGIX,1902460731.00,1902460731.00,902460731.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 09 2034,AGIX,1902460731.00,1902460731.00,902460731.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 29 2034,AGIX,1902460731.00,1902460731.00,902460731.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 18 2034,AGIX,1900975361.40,1900975361.40,900975361.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 07 2034,AGIX,1900975361.40,1900975361.40,900975361.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 27 2033,AGIX,1899467372.00,1899467372.00,899467372.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 15 2033,AGIX,1899467372.00,1899467372.00,899467372.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 04 2033,AGIX,1899467372.00,1899467372.00,899467372.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 23 2033,AGIX,1897936418.20,1897936418.20,897936418.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 12 2033,AGIX,1897936418.20,1897936418.20,897936418.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 31 2033,AGIX,1897936418.20,1897936418.20,897936418.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 20 2033,AGIX,1896382150.50,1896382150.50,896382150.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 09 2033,AGIX,1896382150.50,1896382150.50,896382150.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 28 2033,AGIX,1896382150.50,1896382150.50,896382150.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 17 2033,AGIX,1894804213.70,1894804213.70,894804213.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 05 2033,AGIX,1894804213.70,1894804213.70,894804213.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 25 2033,AGIX,1893202247.40,1893202247.40,893202247.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 14 2033,AGIX,1893202247.40,1893202247.40,893202247.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 03 2033,AGIX,1893202247.40,1893202247.40,893202247.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 22 2033,AGIX,1891575885.70,1891575885.70,891575885.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 11 2033,AGIX,1891575885.70,1891575885.70,891575885.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 30 2033,AGIX,1891575885.70,1891575885.70,891575885.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 19 2033,AGIX,1889924757.10,1889924757.10,889924757.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 08 2033,AGIX,1889924757.10,1889924757.10,889924757.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 27 2033,AGIX,1888248484.30,1888248484.30,888248484.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 16 2033,AGIX,1888248484.30,1888248484.30,888248484.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 05 2033,AGIX,1888248484.30,1888248484.30,888248484.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 24 2033,AGIX,1886546684.60,1886546684.60,886546684.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 12 2033,AGIX,1886546684.60,1886546684.60,886546684.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 01 2033,AGIX,1886546684.60,1886546684.60,886546684.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 21 2033,AGIX,1884818969.10,1884818969.10,884818969.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 10 2033,AGIX,1884818969.10,1884818969.10,884818969.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 27 2033,AGIX,1883064943.30,1883064943.30,883064943.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 15 2033,AGIX,1883064943.30,1883064943.30,883064943.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 04 2033,AGIX,1883064943.30,1883064943.30,883064943.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 24 2033,AGIX,1881284206.40,1881284206.40,881284206.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 13 2033,AGIX,1881284206.40,1881284206.40,881284206.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 01 2033,AGIX,1881284206.40,1881284206.40,881284206.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 21 2032,AGIX,1879476351.60,1879476351.60,879476351.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 10 2032,AGIX,1879476351.60,1879476351.60,879476351.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 29 2032,AGIX,1879476351.60,1879476351.60,879476351.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 18 2032,AGIX,1877640966.10,1877640966.10,877640966.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 06 2032,AGIX,1877640966.10,1877640966.10,877640966.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 26 2032,AGIX,1875777630.60,1875777630.60,875777630.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 15 2032,AGIX,1875777630.60,1875777630.60,875777630.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 04 2032,AGIX,1875777630.60,1875777630.60,875777630.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 22 2032,AGIX,1873885919.40,1873885919.40,873885919.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 11 2032,AGIX,1873885919.40,1873885919.40,873885919.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 31 2032,AGIX,1873885919.40,1873885919.40,873885919.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 20 2032,AGIX,1871965400.40,1871965400.40,871965400.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 09 2032,AGIX,1871965400.40,1871965400.40,871965400.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 28 2032,AGIX,1871965400.40,1871965400.40,871965400.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 17 2032,AGIX,1870015634.90,1870015634.90,870015634.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 06 2032,AGIX,1870015634.90,1870015634.90,870015634.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 25 2032,AGIX,1868036177.60,1868036177.60,868036177.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 13 2032,AGIX,1868036177.60,1868036177.60,868036177.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 02 2032,AGIX,1868036177.60,1868036177.60,868036177.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 22 2032,AGIX,1866026576.20,1866026576.20,866026576.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 11 2032,AGIX,1866026576.20,1866026576.20,866026576.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 30 2032,AGIX,1866026576.20,1866026576.20,866026576.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 18 2032,AGIX,1863986371.80,1863986371.80,863986371.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 07 2032,AGIX,1863986371.80,1863986371.80,863986371.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 27 2032,AGIX,1861915098.30,1861915098.30,861915098.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 16 2032,AGIX,1861915098.30,1861915098.30,861915098.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 04 2032,AGIX,1861915098.30,1861915098.30,861915098.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 22 2032,AGIX,1859812282.50,1859812282.50,859812282.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 11 2032,AGIX,1859812282.50,1859812282.50,859812282.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 31 2032,AGIX,1859812282.50,1859812282.50,859812282.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 20 2032,AGIX,1857677444.20,1857677444.20,857677444.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 08 2032,AGIX,1857677444.20,1857677444.20,857677444.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 28 2031,AGIX,1857677444.20,1857677444.20,857677444.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 17 2031,AGIX,1855510095.60,1855510095.60,855510095.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 06 2031,AGIX,1855510095.60,1855510095.60,855510095.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 24 2031,AGIX,1853309741.70,1853309741.70,853309741.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 13 2031,AGIX,1853309741.70,1853309741.70,853309741.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 02 2031,AGIX,1853309741.70,1853309741.70,853309741.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 22 2031,AGIX,1851075879.90,1851075879.90,851075879.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 11 2031,AGIX,1851075879.90,1851075879.90,851075879.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 29 2031,AGIX,1851075879.90,1851075879.90,851075879.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 18 2031,AGIX,1848807999.90,1848807999.90,848807999.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 07 2031,AGIX,1848807999.90,1848807999.90,848807999.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 27 2031,AGIX,1846505583.70,1846505583.70,846505583.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 15 2031,AGIX,1846505583.70,1846505583.70,846505583.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 04 2031,AGIX,1846505583.70,1846505583.70,846505583.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 24 2031,AGIX,1844168105.30,1844168105.30,844168105.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 13 2031,AGIX,1844168105.30,1844168105.30,844168105.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 02 2031,AGIX,1844168105.30,1844168105.30,844168105.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 20 2031,AGIX,1841795030.70,1841795030.70,841795030.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 09 2031,AGIX,1841795030.70,1841795030.70,841795030.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 29 2031,AGIX,1841795030.70,1841795030.70,841795030.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 18 2031,AGIX,1839385818.00,1839385818.00,839385818.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 06 2031,AGIX,1839385818.00,1839385818.00,839385818.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 25 2031,AGIX,1836939916.80,1836939916.80,836939916.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 14 2031,AGIX,1836939916.80,1836939916.80,836939916.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 03 2031,AGIX,1836939916.80,1836939916.80,836939916.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 23 2031,AGIX,1834456768.30,1834456768.30,834456768.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 11 2031,AGIX,1834456768.30,1834456768.30,834456768.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 28 2031,AGIX,1834456768.30,1834456768.30,834456768.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 17 2031,AGIX,1831935805.40,1831935805.40,831935805.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 06 2031,AGIX,1831935805.40,1831935805.40,831935805.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 25 2031,AGIX,1829376452.10,1829376452.10,829376452.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 14 2031,AGIX,1829376452.10,1829376452.10,829376452.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 03 2031,AGIX,1829376452.10,1829376452.10,829376452.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 23 2030,AGIX,1826778124.00,1826778124.00,826778124.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 12 2030,AGIX,1826778124.00,1826778124.00,826778124.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 30 2030,AGIX,1826778124.00,1826778124.00,826778124.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 19 2030,AGIX,1824140227.40,1824140227.40,824140227.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 08 2030,AGIX,1824140227.40,1824140227.40,824140227.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 28 2030,AGIX,1824140227.40,1824140227.40,824140227.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 16 2030,AGIX,1821462159.80,1821462159.80,821462159.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 05 2030,AGIX,1821462159.80,1821462159.80,821462159.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 24 2030,AGIX,1818743309.40,1818743309.40,818743309.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 13 2030,AGIX,1818743309.40,1818743309.40,818743309.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 02 2030,AGIX,1818743309.40,1818743309.40,818743309.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 21 2030,AGIX,1815983055.30,1815983055.30,815983055.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 10 2030,AGIX,1815983055.30,1815983055.30,815983055.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 30 2030,AGIX,1815983055.30,1815983055.30,815983055.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 19 2030,AGIX,1813180766.80,1813180766.80,813180766.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 07 2030,AGIX,1813180766.80,1813180766.80,813180766.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 26 2030,AGIX,1810335803.80,1810335803.80,810335803.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 15 2030,AGIX,1810335803.80,1810335803.80,810335803.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 04 2030,AGIX,1810335803.80,1810335803.80,810335803.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 24 2030,AGIX,1807447516.60,1807447516.60,807447516.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 12 2030,AGIX,1807447516.60,1807447516.60,807447516.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 01 2030,AGIX,1807447516.60,1807447516.60,807447516.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 20 2030,AGIX,1804515245.30,1804515245.30,804515245.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 09 2030,AGIX,1804515245.30,1804515245.30,804515245.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 28 2030,AGIX,1804515245.30,1804515245.30,804515245.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 17 2030,AGIX,1801538320.10,1801538320.10,801538320.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 06 2030,AGIX,1801538320.10,1801538320.10,801538320.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 23 2030,AGIX,1798516061.00,1798516061.00,798516061.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 12 2030,AGIX,1798516061.00,1798516061.00,798516061.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 31 2030,AGIX,1798516061.00,1798516061.00,798516061.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 20 2030,AGIX,1795447777.60,1795447777.60,795447777.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 09 2030,AGIX,1795447777.60,1795447777.60,795447777.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 29 2029,AGIX,1795447777.60,1795447777.60,795447777.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 17 2029,AGIX,1792332769.20,1792332769.20,792332769.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 06 2029,AGIX,1792332769.20,1792332769.20,792332769.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 25 2029,AGIX,1789170324.00,1789170324.00,789170324.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 14 2029,AGIX,1789170324.00,1789170324.00,789170324.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 03 2029,AGIX,1789170324.00,1789170324.00,789170324.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 22 2029,AGIX,1785959719.80,1785959719.80,785959719.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 11 2029,AGIX,1785959719.80,1785959719.80,785959719.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 30 2029,AGIX,1785959719.80,1785959719.80,785959719.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 19 2029,AGIX,1782700223.20,1782700223.20,782700223.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 07 2029,AGIX,1782700223.20,1782700223.20,782700223.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 27 2029,AGIX,1779391089.50,1779391089.50,779391089.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 16 2029,AGIX,1779391089.50,1779391089.50,779391089.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 05 2029,AGIX,1779391089.50,1779391089.50,779391089.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 25 2029,AGIX,1776031563.00,1776031563.00,776031563.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 13 2029,AGIX,1776031563.00,1776031563.00,776031563.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 02 2029,AGIX,1776031563.00,1776031563.00,776031563.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 21 2029,AGIX,1772620876.10,1772620876.10,772620876.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 10 2029,AGIX,1772620876.10,1772620876.10,772620876.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 29 2029,AGIX,1772620876.10,1772620876.10,772620876.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 18 2029,AGIX,1769158249.90,1769158249.90,769158249.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 07 2029,AGIX,1769158249.90,1769158249.90,769158249.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 26 2029,AGIX,1765642893.30,1765642893.30,765642893.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 15 2029,AGIX,1765642893.30,1765642893.30,765642893.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 03 2029,AGIX,1765642893.30,1765642893.30,765642893.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 23 2029,AGIX,1762074003.30,1762074003.30,762074003.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 12 2029,AGIX,1762074003.30,1762074003.30,762074003.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 01 2029,AGIX,1762074003.30,1762074003.30,762074003.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 17 2029,AGIX,1758450764.80,1758450764.80,758450764.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 06 2029,AGIX,1758450764.80,1758450764.80,758450764.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 26 2029,AGIX,1754772350.00,1754772350.00,754772350.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 15 2029,AGIX,1754772350.00,1754772350.00,754772350.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 04 2029,AGIX,1754772350.00,1754772350.00,754772350.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 23 2028,AGIX,1751037918.80,1751037918.80,751037918.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 12 2028,AGIX,1751037918.80,1751037918.80,751037918.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 01 2028,AGIX,1751037918.80,1751037918.80,751037918.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 20 2028,AGIX,1747246618.10,1747246618.10,747246618.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
