Date,Symbol,Available Supply,Unlocked Supply,Liquidity Mining,Founder advisors investor,Initial Liquidity Mining,Options,Ecosystem,Fundraising
Nov 06 2047,BAL,100588484.36,100588484.36,60153484.36,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 26 2047,BAL,100585498.73,100585498.73,60150498.73,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 15 2047,BAL,100582513.10,100582513.10,60147513.10,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 03 2047,BAL,100579256.05,100579256.05,60144256.05,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 22 2047,BAL,100576270.42,100576270.42,60141270.42,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 11 2047,BAL,100573284.79,100573284.79,60138284.79,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 31 2047,BAL,100570299.16,100570299.16,60135299.16,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 19 2047,BAL,100567042.11,100567042.11,60132042.11,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 08 2047,BAL,100564056.49,100564056.49,60129056.49,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 28 2047,BAL,100561070.86,100561070.86,60126070.86,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 17 2047,BAL,100558085.23,100558085.23,60123085.23,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 06 2047,BAL,100555099.60,100555099.60,60120099.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 24 2047,BAL,100551842.55,100551842.55,60116842.55,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 13 2047,BAL,100548856.92,100548856.92,60113856.92,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 02 2047,BAL,100545871.30,100545871.30,60110871.30,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 22 2047,BAL,100542885.67,100542885.67,60107885.67,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 10 2047,BAL,100539628.62,100539628.62,60104628.62,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 29 2047,BAL,100536642.99,100536642.99,60101642.99,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 18 2047,BAL,100533657.36,100533657.36,60098657.36,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 07 2047,BAL,100530671.73,100530671.73,60095671.73,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 27 2047,BAL,100527686.10,100527686.10,60092686.10,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 15 2047,BAL,100524063.38,100524063.38,60089063.38,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 04 2047,BAL,100520503.12,100520503.12,60085503.12,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 21 2047,BAL,100516942.85,100516942.85,60081942.85,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 10 2047,BAL,100513382.59,100513382.59,60078382.59,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 29 2047,BAL,100509498.67,100509498.67,60074498.67,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 18 2047,BAL,100505938.40,100505938.40,60070938.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 07 2047,BAL,100502378.14,100502378.14,60067378.14,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 27 2046,BAL,100498817.88,100498817.88,60063817.88,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 16 2046,BAL,100495257.61,100495257.61,60060257.61,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 04 2046,BAL,100491373.69,100491373.69,60056373.69,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 23 2046,BAL,100487813.43,100487813.43,60052813.43,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 12 2046,BAL,100484253.16,100484253.16,60049253.16,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 01 2046,BAL,100480692.90,100480692.90,60045692.90,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 20 2046,BAL,100476808.98,100476808.98,60041808.98,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 09 2046,BAL,100473248.72,100473248.72,60038248.72,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 28 2046,BAL,100469688.45,100469688.45,60034688.45,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 17 2046,BAL,100466128.19,100466128.19,60031128.19,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 06 2046,BAL,100462567.93,100462567.93,60027567.93,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 25 2046,BAL,100458684.00,100458684.00,60023684.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 14 2046,BAL,100455123.74,100455123.74,60020123.74,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 03 2046,BAL,100451563.48,100451563.48,60016563.48,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 23 2046,BAL,100448003.21,100448003.21,60013003.21,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 11 2046,BAL,100444119.29,100444119.29,60009119.29,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 30 2046,BAL,100440559.03,100440559.03,60005559.03,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 19 2046,BAL,100436998.76,100436998.76,60001998.76,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 08 2046,BAL,100433438.50,100433438.50,59998438.50,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 28 2046,BAL,100429878.24,100429878.24,59994878.24,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 16 2046,BAL,100425994.32,100425994.32,59990994.32,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 05 2046,BAL,100422434.05,100422434.05,59987434.05,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 24 2046,BAL,100418873.79,100418873.79,59983873.79,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 13 2046,BAL,100415313.53,100415313.53,59980313.53,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 01 2046,BAL,100411429.60,100411429.60,59976429.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 21 2046,BAL,100407808.10,100407808.10,59972808.10,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 10 2046,BAL,100403574.22,100403574.22,59968574.22,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 27 2046,BAL,100399340.33,100399340.33,59964340.33,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 16 2046,BAL,100395106.45,100395106.45,59960106.45,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 04 2046,BAL,100390487.66,100390487.66,59955487.66,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 24 2046,BAL,100386253.78,100386253.78,59951253.78,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 13 2046,BAL,100382019.89,100382019.89,59947019.89,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 02 2046,BAL,100377786.01,100377786.01,59942786.01,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 21 2045,BAL,100373167.22,100373167.22,59938167.22,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 10 2045,BAL,100368933.34,100368933.34,59933933.34,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 29 2045,BAL,100364699.45,100364699.45,59929699.45,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 18 2045,BAL,100360465.57,100360465.57,59925465.57,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 07 2045,BAL,100356231.68,100356231.68,59921231.68,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 26 2045,BAL,100351612.90,100351612.90,59916612.90,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 15 2045,BAL,100347379.02,100347379.02,59912379.02,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 04 2045,BAL,100343145.13,100343145.13,59908145.13,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 23 2045,BAL,100338911.25,100338911.25,59903911.25,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 11 2045,BAL,100334292.46,100334292.46,59899292.46,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 31 2045,BAL,100330058.58,100330058.58,59895058.58,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 20 2045,BAL,100325824.69,100325824.69,59890824.69,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 09 2045,BAL,100321590.81,100321590.81,59886590.81,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 29 2045,BAL,100317356.92,100317356.92,59882356.92,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 17 2045,BAL,100312738.14,100312738.14,59877738.14,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 06 2045,BAL,100308504.25,100308504.25,59873504.25,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 25 2045,BAL,100304270.37,100304270.37,59869270.37,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 14 2045,BAL,100300036.48,100300036.48,59865036.48,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 02 2045,BAL,100295417.70,100295417.70,59860417.70,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 22 2045,BAL,100291183.82,100291183.82,59856183.82,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 11 2045,BAL,100286949.93,100286949.93,59851949.93,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 30 2045,BAL,100282716.05,100282716.05,59847716.05,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 19 2045,BAL,100278482.16,100278482.16,59843482.16,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 07 2045,BAL,100273863.38,100273863.38,59838863.38,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 27 2045,BAL,100269629.49,100269629.49,59834629.49,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 16 2045,BAL,100264958.64,100264958.64,59829958.64,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 05 2045,BAL,100259923.66,100259923.66,59824923.66,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 21 2045,BAL,100254430.95,100254430.95,59819430.95,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 10 2045,BAL,100249395.96,100249395.96,59814395.96,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 30 2045,BAL,100244360.97,100244360.97,59809360.97,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 19 2045,BAL,100239325.99,100239325.99,59804325.99,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 08 2045,BAL,100234291.00,100234291.00,59799291.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 27 2044,BAL,100228798.29,100228798.29,59793798.29,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 16 2044,BAL,100223763.30,100223763.30,59788763.30,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 05 2044,BAL,100218728.32,100218728.32,59783728.32,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 24 2044,BAL,100213693.33,100213693.33,59778693.33,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 12 2044,BAL,100208200.62,100208200.62,59773200.62,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 01 2044,BAL,100203165.63,100203165.63,59768165.63,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 21 2044,BAL,100198130.64,100198130.64,59763130.64,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 10 2044,BAL,100193095.66,100193095.66,59758095.66,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 29 2044,BAL,100188060.67,100188060.67,59753060.67,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 17 2044,BAL,100182567.96,100182567.96,59747567.96,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 06 2044,BAL,100177532.97,100177532.97,59742532.97,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 26 2044,BAL,100172497.99,100172497.99,59737497.99,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 15 2044,BAL,100167463.00,100167463.00,59732463.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 03 2044,BAL,100161970.29,100161970.29,59726970.29,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 23 2044,BAL,100156935.30,100156935.30,59721935.30,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 12 2044,BAL,100151900.32,100151900.32,59716900.32,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 01 2044,BAL,100146865.33,100146865.33,59711865.33,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 20 2044,BAL,100141830.34,100141830.34,59706830.34,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 08 2044,BAL,100136337.63,100136337.63,59701337.63,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 28 2044,BAL,100131302.64,100131302.64,59696302.64,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 17 2044,BAL,100126267.66,100126267.66,59691267.66,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 06 2044,BAL,100121232.67,100121232.67,59686232.67,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 24 2044,BAL,100115739.96,100115739.96,59680739.96,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 13 2044,BAL,100110704.97,100110704.97,59675704.97,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 02 2044,BAL,100105669.99,100105669.99,59670669.99,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 22 2044,BAL,100100635.00,100100635.00,59665635.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 11 2044,BAL,100094663.71,100094663.71,59659663.71,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 28 2044,BAL,100088149.58,100088149.58,59653149.58,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 17 2044,BAL,100082178.30,100082178.30,59647178.30,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 06 2044,BAL,100076207.01,100076207.01,59641207.01,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 26 2044,BAL,100070235.72,100070235.72,59635235.72,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 14 2044,BAL,100063721.59,100063721.59,59628721.59,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 03 2044,BAL,100057750.30,100057750.30,59622750.30,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 23 2043,BAL,100051779.02,100051779.02,59616779.02,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 12 2043,BAL,100045807.73,100045807.73,59610807.73,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 01 2043,BAL,100039836.44,100039836.44,59604836.44,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 19 2043,BAL,100033322.31,100033322.31,59598322.31,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 08 2043,BAL,100027351.02,100027351.02,59592351.02,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 28 2043,BAL,100021379.74,100021379.74,59586379.74,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 17 2043,BAL,100015408.45,100015408.45,59580408.45,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 05 2043,BAL,100008894.32,100008894.32,59573894.32,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 24 2043,BAL,100002923.03,100002923.03,59567923.03,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 13 2043,BAL,99996951.75,99996951.75,59561951.75,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 02 2043,BAL,99990980.46,99990980.46,59555980.46,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 22 2043,BAL,99985009.17,99985009.17,59550009.17,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 10 2043,BAL,99978495.04,99978495.04,59543495.04,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 30 2043,BAL,99972523.75,99972523.75,59537523.75,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 19 2043,BAL,99966552.47,99966552.47,59531552.47,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 08 2043,BAL,99960581.18,99960581.18,59525581.18,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 26 2043,BAL,99954067.05,99954067.05,59519067.05,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 15 2043,BAL,99948095.76,99948095.76,59513095.76,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 04 2043,BAL,99942124.48,99942124.48,59507124.48,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 24 2043,BAL,99936153.19,99936153.19,59501153.19,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 13 2043,BAL,99930181.90,99930181.90,59495181.90,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 01 2043,BAL,99923667.77,99923667.77,59488667.77,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 20 2043,BAL,99917696.48,99917696.48,59482696.48,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 09 2043,BAL,99911725.20,99911725.20,59476725.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 29 2043,BAL,99905753.91,99905753.91,59470753.91,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 17 2043,BAL,99898717.40,99898717.40,59463717.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 06 2043,BAL,99891596.87,99891596.87,59456596.87,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 23 2043,BAL,99884476.35,99884476.35,59449476.35,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 12 2043,BAL,99877355.82,99877355.82,59442355.82,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 01 2043,BAL,99870235.29,99870235.29,59435235.29,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 20 2043,BAL,99862467.45,99862467.45,59427467.45,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 09 2043,BAL,99855346.92,99855346.92,59420346.92,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 29 2042,BAL,99848226.39,99848226.39,59413226.39,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 18 2042,BAL,99841105.87,99841105.87,59406105.87,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 06 2042,BAL,99833338.02,99833338.02,59398338.02,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 25 2042,BAL,99826217.50,99826217.50,59391217.50,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 14 2042,BAL,99819096.97,99819096.97,59384096.97,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 03 2042,BAL,99811976.44,99811976.44,59376976.44,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 23 2042,BAL,99804855.92,99804855.92,59369855.92,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 11 2042,BAL,99797088.07,99797088.07,59362088.07,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 30 2042,BAL,99789967.55,99789967.55,59354967.55,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 19 2042,BAL,99782847.02,99782847.02,59347847.02,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 08 2042,BAL,99775726.49,99775726.49,59340726.49,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 27 2042,BAL,99767958.65,99767958.65,59332958.65,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 16 2042,BAL,99760838.12,99760838.12,59325838.12,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 05 2042,BAL,99753717.59,99753717.59,59318717.59,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 25 2042,BAL,99746597.07,99746597.07,59311597.07,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 14 2042,BAL,99739476.54,99739476.54,59304476.54,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 02 2042,BAL,99731708.70,99731708.70,59296708.70,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 21 2042,BAL,99724588.17,99724588.17,59289588.17,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 10 2042,BAL,99717467.64,99717467.64,59282467.64,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 30 2042,BAL,99710347.12,99710347.12,59275347.12,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 18 2042,BAL,99702579.27,99702579.27,59267579.27,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 07 2042,BAL,99695458.75,99695458.75,59260458.75,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 26 2042,BAL,99688338.22,99688338.22,59253338.22,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 15 2042,BAL,99681217.69,99681217.69,59246217.69,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 04 2042,BAL,99674097.17,99674097.17,59239097.17,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 23 2042,BAL,99666329.32,99666329.32,59231329.32,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 12 2042,BAL,99657984.00,99657984.00,59222984.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 01 2042,BAL,99649516.20,99649516.20,59214516.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 18 2042,BAL,99641048.40,99641048.40,59206048.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 06 2042,BAL,99631810.80,99631810.80,59196810.80,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 26 2042,BAL,99623343.00,99623343.00,59188343.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 15 2042,BAL,99614875.20,99614875.20,59179875.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 04 2042,BAL,99606407.40,99606407.40,59171407.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 24 2041,BAL,99597939.60,99597939.60,59162939.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 12 2041,BAL,99588702.00,99588702.00,59153702.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 01 2041,BAL,99580234.20,99580234.20,59145234.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 20 2041,BAL,99571766.40,99571766.40,59136766.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 09 2041,BAL,99563298.60,99563298.60,59128298.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 28 2041,BAL,99554061.00,99554061.00,59119061.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 17 2041,BAL,99545593.20,99545593.20,59110593.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 06 2041,BAL,99537125.40,99537125.40,59102125.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 25 2041,BAL,99528657.60,99528657.60,59093657.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 14 2041,BAL,99520189.80,99520189.80,59085189.80,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 02 2041,BAL,99510952.20,99510952.20,59075952.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 22 2041,BAL,99502484.40,99502484.40,59067484.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 11 2041,BAL,99494016.60,99494016.60,59059016.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 31 2041,BAL,99485548.80,99485548.80,59050548.80,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 19 2041,BAL,99476311.20,99476311.20,59041311.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 08 2041,BAL,99467843.40,99467843.40,59032843.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 27 2041,BAL,99459375.60,99459375.60,59024375.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 16 2041,BAL,99450907.80,99450907.80,59015907.80,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 05 2041,BAL,99442440.00,99442440.00,59007440.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 24 2041,BAL,99433202.40,99433202.40,58998202.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 13 2041,BAL,99424734.60,99424734.60,58989734.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 02 2041,BAL,99416266.80,99416266.80,58981266.80,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 21 2041,BAL,99407799.00,99407799.00,58972799.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 09 2041,BAL,99398561.40,99398561.40,58963561.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 29 2041,BAL,99390093.60,99390093.60,58955093.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 18 2041,BAL,99381043.19,99381043.19,58946043.19,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 07 2041,BAL,99370973.22,99370973.22,58935973.22,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 24 2041,BAL,99360903.25,99360903.25,58925903.25,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 12 2041,BAL,99349917.82,99349917.82,58914917.82,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 01 2041,BAL,99339847.85,99339847.85,58904847.85,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 21 2041,BAL,99329777.88,99329777.88,58894777.88,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 10 2041,BAL,99319707.90,99319707.90,58884707.90,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 29 2040,BAL,99308722.48,99308722.48,58873722.48,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 18 2040,BAL,99298652.51,99298652.51,58863652.51,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 07 2040,BAL,99288582.53,99288582.53,58853582.53,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 26 2040,BAL,99278512.56,99278512.56,58843512.56,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 15 2040,BAL,99268442.59,99268442.59,58833442.59,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 03 2040,BAL,99257457.16,99257457.16,58822457.16,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 23 2040,BAL,99247387.19,99247387.19,58812387.19,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 12 2040,BAL,99237317.22,99237317.22,58802317.22,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 01 2040,BAL,99227247.25,99227247.25,58792247.25,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
