Date,Symbol,Price,Available Supply,Unlocked Supply,Block Rewards,Interchain Foundation,Seed Contributors,Public Fund Raisers,All in Bits Inc (Tendermint Inc.),Strategic and Early Adopters
May 27 2023,ATOM,$10.54,0,373552945.22,137353987.22,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 26 2023,ATOM,$10.48,0,373491681.18,137292723.18,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 25 2023,ATOM,$10.39,0,373430417.13,137231459.13,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 24 2023,ATOM,$10.52,0,373369153.09,137170195.09,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 23 2023,ATOM,$10.47,0,373307889.04,137108931.04,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 22 2023,ATOM,$10.50,0,373246625.00,137047667.00,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 21 2023,ATOM,$10.61,0,373185360.95,136986402.95,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 20 2023,ATOM,$10.60,0,373124096.91,136925138.91,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 19 2023,ATOM,$10.87,0,373062832.87,136863874.87,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 18 2023,ATOM,$10.92,0,373001568.82,136802610.82,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 17 2023,ATOM,$10.86,0,372940304.78,136741346.78,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 16 2023,ATOM,$10.83,0,372879040.73,136680082.73,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 15 2023,ATOM,$10.91,0,372817776.69,136618818.69,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 14 2023,ATOM,$10.93,0,372756512.64,136557554.64,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 13 2023,ATOM,$11.11,0,372695248.60,136496290.60,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 13 2023,ATOM,$11.11,0,372695248.60,136496290.60,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 12 2023,ATOM,$10.99,0,372633984.56,136435026.56,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 11 2023,ATOM,$10.96,0,372572720.51,136373762.51,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 10 2023,ATOM,$10.34,0,372511456.47,136312498.47,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 09 2023,ATOM,$10.70,0,372450192.42,136251234.42,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 08 2023,ATOM,$11.01,0,372388928.38,136189970.38,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 07 2023,ATOM,$10.85,0,372327664.33,136128706.33,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 06 2023,ATOM,$11.24,0,372266400.29,136067442.29,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 05 2023,ATOM,$10.95,0,372205136.25,136006178.25,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 04 2023,ATOM,$11.15,0,372143872.20,135944914.20,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 03 2023,ATOM,$11.05,0,372082608.16,135883650.16,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 02 2023,ATOM,$10.99,0,372021344.11,135822386.11,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 01 2023,ATOM,$11.59,0,371960080.07,135761122.07,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 30 2023,ATOM,$11.66,0,371898816.03,135699858.03,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 29 2023,ATOM,$11.74,0,371837551.98,135638593.98,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 28 2023,ATOM,$11.54,0,371776287.94,135577329.94,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 28 2023,ATOM,$11.54,0,371776287.94,135577329.94,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 27 2023,ATOM,$10.83,0,371715023.89,135516065.89,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 26 2023,ATOM,$11.02,0,371653759.85,135454801.85,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 25 2023,ATOM,$10.85,0,371592495.80,135393537.80,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 24 2023,ATOM,$10.83,0,371531231.76,135332273.76,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 23 2023,ATOM,$11.05,0,371469967.72,135271009.72,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 22 2023,ATOM,$10.75,0,371408703.67,135209745.67,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 21 2023,ATOM,$11.43,0,371347439.63,135148481.63,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 20 2023,ATOM,$11.92,0,371286175.58,135087217.58,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 19 2023,ATOM,$12.55,0,371224911.54,135025953.54,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 18 2023,ATOM,$12.42,0,371163647.49,134964689.49,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 17 2023,ATOM,$12.78,0,371102383.45,134903425.45,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 16 2023,ATOM,$12.32,0,371041119.41,134842161.41,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 15 2023,ATOM,$12.30,0,370979855.36,134780897.36,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 14 2023,ATOM,$11.85,0,370918591.32,134719633.32,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 13 2023,ATOM,$11.29,0,370857327.27,134658369.27,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 12 2023,ATOM,$11.29,0,370796063.23,134597105.23,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 12 2023,ATOM,$11.29,0,370796063.23,134597105.23,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 11 2023,ATOM,$11.21,0,370734799.18,134535841.18,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 10 2023,ATOM,$11.08,0,370673535.14,134474577.14,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 09 2023,ATOM,$10.94,0,370612271.10,134413313.10,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 08 2023,ATOM,$11.08,0,370551007.05,134352049.05,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 07 2023,ATOM,$11.38,0,370489743.01,134290785.01,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 06 2023,ATOM,$11.50,0,370428478.96,134229520.96,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 05 2023,ATOM,$11.26,0,370367214.92,134168256.92,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 04 2023,ATOM,$11.10,0,370305950.87,134106992.87,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 03 2023,ATOM,$11.13,0,370244686.83,134045728.83,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 02 2023,ATOM,$11.43,0,370183422.79,133984464.79,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 01 2023,ATOM,$11.21,0,370122158.74,133923200.74,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 31 2023,ATOM,$11.11,0,370060894.70,133861936.70,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 30 2023,ATOM,$11.41,0,369999630.65,133800672.65,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 29 2023,ATOM,$11.22,0,369938366.61,133739408.61,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 28 2023,ATOM,$10.80,0,369877102.56,133678144.56,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 28 2023,ATOM,$10.80,0,369877102.56,133678144.56,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 27 2023,ATOM,$11.35,0,369815838.52,133616880.52,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 26 2023,ATOM,$11.17,0,369754574.48,133555616.48,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 25 2023,ATOM,$11.24,0,369693310.43,133494352.43,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 24 2023,ATOM,$11.72,0,369632046.39,133433088.39,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 23 2023,ATOM,$11.36,0,369570782.34,133371824.34,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 22 2023,ATOM,$11.94,0,369509518.30,133310560.30,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 21 2023,ATOM,$11.72,0,369448254.25,133249296.25,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 20 2023,ATOM,$12.43,0,369386990.21,133188032.21,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 19 2023,ATOM,$12.37,0,369325726.17,133126768.17,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 18 2023,ATOM,$13.11,0,369264462.12,133065504.12,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 17 2023,ATOM,$12.85,0,369203198.08,133004240.08,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 16 2023,ATOM,$12.66,0,369141934.03,132942976.03,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 15 2023,ATOM,$13.22,0,369080669.99,132881711.99,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 14 2023,ATOM,$12.08,0,369019405.95,132820447.95,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 13 2023,ATOM,$11.60,0,368958141.90,132759183.90,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 13 2023,ATOM,$11.60,0,368958141.90,132759183.90,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 12 2023,ATOM,$10.95,0,368896877.86,132697919.86,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 11 2023,ATOM,$11.13,0,368835613.81,132636655.81,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 10 2023,ATOM,$10.77,0,368774349.77,132575391.77,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 09 2023,ATOM,$11.04,0,368713085.72,132514127.72,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 08 2023,ATOM,$11.65,0,368651821.68,132452863.68,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 07 2023,ATOM,$12.05,0,368590557.64,132391599.64,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 06 2023,ATOM,$12.05,0,368529293.59,132330335.59,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 05 2023,ATOM,$11.79,0,368468029.55,132269071.55,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 04 2023,ATOM,$11.94,0,368406765.50,132207807.50,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 03 2023,ATOM,$12.48,0,368345501.46,132146543.46,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 02 2023,ATOM,$12.65,0,368284237.41,132085279.41,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 01 2023,ATOM,$12.28,0,368222973.37,132024015.37,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 28 2023,ATOM,$12.77,0,368161709.33,131962751.33,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 27 2023,ATOM,$12.92,0,368100445.28,131901487.28,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 26 2023,ATOM,$12.73,0,368039181.24,131840223.24,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 25 2023,ATOM,$13.00,0,367977917.19,131778959.19,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 25 2023,ATOM,$13.00,0,367977917.19,131778959.19,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 24 2023,ATOM,$13.63,0,367916653.15,131717695.15,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 23 2023,ATOM,$13.56,0,367855389.10,131656431.10,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 22 2023,ATOM,$13.79,0,367794125.06,131595167.06,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 21 2023,ATOM,$14.35,0,367732861.02,131533903.02,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 20 2023,ATOM,$14.17,0,367671596.97,131472638.97,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 19 2023,ATOM,$14.30,0,367610332.93,131411374.93,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 18 2023,ATOM,$14.14,0,367549068.88,131350110.88,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 17 2023,ATOM,$13.53,0,367487804.84,131288846.84,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 16 2023,ATOM,$14.08,0,367426540.79,131227582.79,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 15 2023,ATOM,$13.40,0,367365276.75,131166318.75,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 14 2023,ATOM,$13.00,0,367304012.71,131105054.71,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 13 2023,ATOM,$13.60,0,367242748.66,131043790.66,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 12 2023,ATOM,$13.74,0,367181484.62,130982526.62,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 11 2023,ATOM,$13.67,0,367120220.57,130921262.57,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 10 2023,ATOM,$13.50,0,367058956.53,130859998.53,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 10 2023,ATOM,$13.50,0,367058956.53,130859998.53,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 09 2023,ATOM,$15.05,0,366997692.48,130798734.48,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 08 2023,ATOM,$14.85,0,366936428.44,130737470.44,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 07 2023,ATOM,$14.35,0,366875164.40,130676206.40,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 06 2023,ATOM,$14.64,0,366813900.35,130614942.35,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 05 2023,ATOM,$14.86,0,366752636.31,130553678.31,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 04 2023,ATOM,$14.99,0,366691372.26,130492414.26,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 03 2023,ATOM,$14.47,0,366630108.22,130431150.22,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 02 2023,ATOM,$14.70,0,366568844.17,130369886.17,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 01 2023,ATOM,$13.28,0,366507580.13,130308622.13,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 31 2023,ATOM,$13.04,0,366446316.09,130247358.09,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 30 2023,ATOM,$13.79,0,366385052.04,130186094.04,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 29 2023,ATOM,$13.11,0,366323788.00,130124830.00,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 28 2023,ATOM,$13.23,0,366262523.95,130063565.95,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 27 2023,ATOM,$13.01,0,366201259.91,130002301.91,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 26 2023,ATOM,$13.45,0,366139995.87,129941037.87,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 25 2023,ATOM,$12.49,0,366078731.82,129879773.82,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 25 2023,ATOM,$12.49,0,366078731.82,129879773.82,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 24 2023,ATOM,$13.11,0,366017467.78,129818509.78,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 23 2023,ATOM,$13.19,0,365956203.73,129757245.73,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 22 2023,ATOM,$13.31,0,365894939.69,129695981.69,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 21 2023,ATOM,$13.11,0,365833675.64,129634717.64,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 20 2023,ATOM,$12.01,0,365772411.60,129573453.60,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 19 2023,ATOM,$11.70,0,365711147.56,129512189.56,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 18 2023,ATOM,$12.23,0,365649883.51,129450925.51,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 17 2023,ATOM,$12.36,0,365588619.47,129389661.47,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 16 2023,ATOM,$12.79,0,365527355.42,129328397.42,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 15 2023,ATOM,$12.80,0,365466091.38,129267133.38,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 14 2023,ATOM,$12.35,0,365404827.33,129205869.33,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 13 2023,ATOM,$12.27,0,365343563.29,129144605.29,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 12 2023,ATOM,$11.42,0,365282299.25,129083341.25,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 11 2023,ATOM,$11.26,0,365221035.20,129022077.20,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 10 2023,ATOM,$11.10,0,365159771.16,128960813.16,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 10 2023,ATOM,$11.10,0,365159771.16,128960813.16,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 09 2023,ATOM,$10.45,0,365098507.11,128899549.11,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 08 2023,ATOM,$10.18,0,365037243.07,128838285.07,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 07 2023,ATOM,$10.27,0,364975979.02,128777021.02,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 06 2023,ATOM,$10.10,0,364914714.98,128715756.98,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 05 2023,ATOM,$10.21,0,364853450.94,128654492.94,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 04 2023,ATOM,$10.12,0,364792186.89,128593228.89,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 03 2023,ATOM,$9.82,0,364730922.85,128531964.85,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 02 2023,ATOM,$9.44,0,364669658.80,128470700.80,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 01 2023,ATOM,$9.30,0,364608394.76,128409436.76,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 31 2022,ATOM,$9.34,0,364547130.71,128348172.71,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 30 2022,ATOM,$9.34,0,364485866.67,128286908.67,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 29 2022,ATOM,$9.13,0,364424602.63,128225644.63,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 28 2022,ATOM,$9.18,0,364363338.58,128164380.58,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 27 2022,ATOM,$9.12,0,364302074.54,128103116.54,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 26 2022,ATOM,$9.04,0,364240810.49,128041852.49,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 26 2022,ATOM,$9.04,0,364240810.49,128041852.49,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 25 2022,ATOM,$8.98,0,364179546.45,127980588.45,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 24 2022,ATOM,$8.91,0,364118282.40,127919324.40,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 23 2022,ATOM,$8.97,0,364057018.36,127858060.36,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 22 2022,ATOM,$8.78,0,363995754.32,127796796.32,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 21 2022,ATOM,$8.96,0,363934490.27,127735532.27,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 20 2022,ATOM,$8.67,0,363873226.23,127674268.23,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 19 2022,ATOM,$8.90,0,363811962.18,127613004.18,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 18 2022,ATOM,$8.75,0,363750698.14,127551740.14,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 17 2022,ATOM,$8.68,0,363689434.09,127490476.09,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 16 2022,ATOM,$9.41,0,363628170.05,127429212.05,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 15 2022,ATOM,$9.64,0,363566906.01,127367948.01,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 14 2022,ATOM,$9.74,0,363505641.96,127306683.96,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 13 2022,ATOM,$9.65,0,363444377.92,127245419.92,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 12 2022,ATOM,$9.57,0,363383113.87,127184155.87,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 11 2022,ATOM,$9.97,0,363321849.83,127122891.83,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 10 2022,ATOM,$9.72,0,363260585.79,127061627.79,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 10 2022,ATOM,$9.72,0,363260585.79,127061627.79,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 09 2022,ATOM,$9.81,0,363199321.74,127000363.74,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 08 2022,ATOM,$9.59,0,363138057.70,126939099.70,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 07 2022,ATOM,$10.06,0,363076793.65,126877835.65,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 06 2022,ATOM,$10.28,0,363015529.61,126816571.61,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 05 2022,ATOM,$10.24,0,362954265.56,126755307.56,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 04 2022,ATOM,$10.03,0,362893001.52,126694043.52,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 03 2022,ATOM,$10.33,0,362831737.48,126632779.48,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 02 2022,ATOM,$10.31,0,362770473.43,126571515.43,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 01 2022,ATOM,$10.54,0,362709209.39,126510251.39,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 30 2022,ATOM,$10.20,0,362647945.34,126448987.34,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 29 2022,ATOM,$9.88,0,362586681.30,126387723.30,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 28 2022,ATOM,$9.95,0,362525417.25,126326459.25,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 27 2022,ATOM,$10.12,0,362464153.21,126265195.21,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 26 2022,ATOM,$10.03,0,362402889.17,126203931.17,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 25 2022,ATOM,$10.18,0,362341625.12,126142667.12,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 25 2022,ATOM,$10.18,0,362341625.12,126142667.12,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 24 2022,ATOM,$9.93,0,362280361.08,126081403.08,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 23 2022,ATOM,$9.54,0,362219097.03,126020139.03,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 22 2022,ATOM,$9.04,0,362157832.99,125958874.99,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 21 2022,ATOM,$9.38,0,362096568.94,125897610.94,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 20 2022,ATOM,$10.00,0,362035304.90,125836346.90,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 19 2022,ATOM,$10.01,0,361974040.86,125775082.86,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 18 2022,ATOM,$9.93,0,361912776.81,125713818.81,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 17 2022,ATOM,$10.18,0,361851512.77,125652554.77,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 16 2022,ATOM,$10.56,0,361790248.72,125591290.72,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 15 2022,ATOM,$10.32,0,361728984.68,125530026.68,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 14 2022,ATOM,$10.21,0,361667720.63,125468762.63,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 13 2022,ATOM,$10.94,0,361606456.59,125407498.59,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 12 2022,ATOM,$11.74,0,361545192.55,125346234.55,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 11 2022,ATOM,$12.19,0,361483928.50,125284970.50,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 10 2022,ATOM,$9.71,0,361422664.46,125223706.46,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 09 2022,ATOM,$12.19,0,361361400.41,125162442.41,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 09 2022,ATOM,$12.19,0,361361400.41,125162442.41,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 08 2022,ATOM,$14.28,0,361300136.37,125101178.37,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 07 2022,ATOM,$14.48,0,361238872.32,125039914.32,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 06 2022,ATOM,$15.40,0,361177608.28,124978650.28,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 05 2022,ATOM,$15.04,0,361116344.24,124917386.24,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 04 2022,ATOM,$13.49,0,361055080.19,124856122.19,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 03 2022,ATOM,$13.31,0,360993816.15,124794858.15,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 02 2022,ATOM,$14.12,0,360932552.10,124733594.10,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 01 2022,ATOM,$14.31,0,360871288.06,124672330.06,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
