Date,Symbol,Price,Available Supply,Unlocked Supply,Users,Founders & Team,Future team members,Community,Shareholders of Compound Inc.
Mar 25 2022,COMP,$118.82,0,6497343.99,1876117.01,1077212.98,372707.00,775000.00,2396307.00
Mar 24 2022,COMP,$116.14,0,6492925.11,1873221.77,1075689.34,372707.00,775000.00,2396307.00
Mar 24 2022,COMP,$116.14,0,6492925.11,1873221.77,1075689.34,372707.00,775000.00,2396307.00
Mar 24 2022,COMP,$116.14,0,6492925.11,1873221.77,1075689.34,372707.00,775000.00,2396307.00
Mar 23 2022,COMP,$114.17,0,6488506.22,1870326.53,1074165.70,372707.00,775000.00,2396307.00
Mar 23 2022,COMP,$114.17,0,6488506.22,1870326.53,1074165.70,372707.00,775000.00,2396307.00
Mar 23 2022,COMP,$114.17,0,6488506.22,1870326.53,1074165.70,372707.00,775000.00,2396307.00
Mar 23 2022,COMP,$114.17,0,6488506.22,1870326.53,1074165.70,372707.00,775000.00,2396307.00
Mar 22 2022,COMP,$113.38,0,6484087.34,1867431.28,1072642.06,372707.00,775000.00,2396307.00
Mar 22 2022,COMP,$113.38,0,6484087.34,1867431.28,1072642.06,372707.00,775000.00,2396307.00
Mar 22 2022,COMP,$113.38,0,6484087.34,1867431.28,1072642.06,372707.00,775000.00,2396307.00
Mar 21 2022,COMP,$115.15,0,6479668.46,1864536.04,1071118.42,372707.00,775000.00,2396307.00
Mar 21 2022,COMP,$115.15,0,6479668.46,1864536.04,1071118.42,372707.00,775000.00,2396307.00
Mar 21 2022,COMP,$115.15,0,6479668.46,1864536.04,1071118.42,372707.00,775000.00,2396307.00
Mar 20 2022,COMP,$119.58,0,6475249.58,1861640.80,1069594.78,372707.00,775000.00,2396307.00
Mar 20 2022,COMP,$119.58,0,6475249.58,1861640.80,1069594.78,372707.00,775000.00,2396307.00
Mar 20 2022,COMP,$119.58,0,6475249.58,1861640.80,1069594.78,372707.00,775000.00,2396307.00
Mar 20 2022,COMP,$119.58,0,6475249.58,1861640.80,1069594.78,372707.00,775000.00,2396307.00
Mar 19 2022,COMP,$119.83,0,6470830.70,1858745.56,1068071.14,372707.00,775000.00,2396307.00
Mar 19 2022,COMP,$119.83,0,6470830.70,1858745.56,1068071.14,372707.00,775000.00,2396307.00
Mar 19 2022,COMP,$119.83,0,6470830.70,1858745.56,1068071.14,372707.00,775000.00,2396307.00
Mar 18 2022,COMP,$111.69,0,6466411.82,1855850.31,1066547.50,372707.00,775000.00,2396307.00
Mar 18 2022,COMP,$111.69,0,6466411.82,1855850.31,1066547.50,372707.00,775000.00,2396307.00
Mar 18 2022,COMP,$111.69,0,6466411.82,1855850.31,1066547.50,372707.00,775000.00,2396307.00
Mar 17 2022,COMP,$110.42,0,6461992.93,1852955.07,1065023.86,372707.00,775000.00,2396307.00
Mar 17 2022,COMP,$110.42,0,6461992.93,1852955.07,1065023.86,372707.00,775000.00,2396307.00
Mar 17 2022,COMP,$110.42,0,6461992.93,1852955.07,1065023.86,372707.00,775000.00,2396307.00
Mar 17 2022,COMP,$110.42,0,6461992.93,1852955.07,1065023.86,372707.00,775000.00,2396307.00
Mar 16 2022,COMP,$104.28,0,6457574.05,1850059.83,1063500.22,372707.00,775000.00,2396307.00
Mar 16 2022,COMP,$104.28,0,6457574.05,1850059.83,1063500.22,372707.00,775000.00,2396307.00
Mar 16 2022,COMP,$104.28,0,6457574.05,1850059.83,1063500.22,372707.00,775000.00,2396307.00
Mar 15 2022,COMP,$101.41,0,6453155.17,1847164.59,1061976.58,372707.00,775000.00,2396307.00
Mar 15 2022,COMP,$101.41,0,6453155.17,1847164.59,1061976.58,372707.00,775000.00,2396307.00
Mar 15 2022,COMP,$101.41,0,6453155.17,1847164.59,1061976.58,372707.00,775000.00,2396307.00
Mar 14 2022,COMP,$98.97,0,6448736.29,1844269.34,1060452.94,372707.00,775000.00,2396307.00
Mar 14 2022,COMP,$98.97,0,6448736.29,1844269.34,1060452.94,372707.00,775000.00,2396307.00
Mar 14 2022,COMP,$98.97,0,6448736.29,1844269.34,1060452.94,372707.00,775000.00,2396307.00
Mar 14 2022,COMP,$98.97,0,6448736.29,1844269.34,1060452.94,372707.00,775000.00,2396307.00
Mar 13 2022,COMP,$102.02,0,6444317.41,1841374.10,1058929.31,372707.00,775000.00,2396307.00
Mar 13 2022,COMP,$102.02,0,6444317.41,1841374.10,1058929.31,372707.00,775000.00,2396307.00
Mar 13 2022,COMP,$102.02,0,6444317.41,1841374.10,1058929.31,372707.00,775000.00,2396307.00
Mar 12 2022,COMP,$101.26,0,6439898.53,1838478.86,1057405.67,372707.00,775000.00,2396307.00
Mar 12 2022,COMP,$101.26,0,6439898.53,1838478.86,1057405.67,372707.00,775000.00,2396307.00
Mar 12 2022,COMP,$101.26,0,6439898.53,1838478.86,1057405.67,372707.00,775000.00,2396307.00
Mar 11 2022,COMP,$103.25,0,6435479.64,1835583.62,1055882.03,372707.00,775000.00,2396307.00
Mar 11 2022,COMP,$103.25,0,6435479.64,1835583.62,1055882.03,372707.00,775000.00,2396307.00
Mar 11 2022,COMP,$103.25,0,6435479.64,1835583.62,1055882.03,372707.00,775000.00,2396307.00
Mar 10 2022,COMP,$110.21,0,6431060.76,1832688.38,1054358.39,372707.00,775000.00,2396307.00
Mar 10 2022,COMP,$110.21,0,6431060.76,1832688.38,1054358.39,372707.00,775000.00,2396307.00
Mar 10 2022,COMP,$110.21,0,6431060.76,1832688.38,1054358.39,372707.00,775000.00,2396307.00
Mar 10 2022,COMP,$110.21,0,6431060.76,1832688.38,1054358.39,372707.00,775000.00,2396307.00
Mar 09 2022,COMP,$104.18,0,6426641.88,1829793.13,1052834.75,372707.00,775000.00,2396307.00
Mar 09 2022,COMP,$104.18,0,6426641.88,1829793.13,1052834.75,372707.00,775000.00,2396307.00
Mar 09 2022,COMP,$104.18,0,6426641.88,1829793.13,1052834.75,372707.00,775000.00,2396307.00
Mar 08 2022,COMP,$101.68,0,6422223.00,1826897.89,1051311.11,372707.00,775000.00,2396307.00
Mar 08 2022,COMP,$101.68,0,6422223.00,1826897.89,1051311.11,372707.00,775000.00,2396307.00
Mar 08 2022,COMP,$101.68,0,6422223.00,1826897.89,1051311.11,372707.00,775000.00,2396307.00
Mar 07 2022,COMP,$101.34,0,6417804.12,1824002.65,1049787.47,372707.00,775000.00,2396307.00
Mar 07 2022,COMP,$101.34,0,6417804.12,1824002.65,1049787.47,372707.00,775000.00,2396307.00
Mar 07 2022,COMP,$101.34,0,6417804.12,1824002.65,1049787.47,372707.00,775000.00,2396307.00
Mar 07 2022,COMP,$101.34,0,6417804.12,1824002.65,1049787.47,372707.00,775000.00,2396307.00
Mar 06 2022,COMP,$109.80,0,6413385.24,1821107.41,1048263.83,372707.00,775000.00,2396307.00
Mar 06 2022,COMP,$109.80,0,6413385.24,1821107.41,1048263.83,372707.00,775000.00,2396307.00
Mar 06 2022,COMP,$109.80,0,6413385.24,1821107.41,1048263.83,372707.00,775000.00,2396307.00
Mar 05 2022,COMP,$108.66,0,6408966.36,1818212.16,1046740.19,372707.00,775000.00,2396307.00
Mar 05 2022,COMP,$108.66,0,6408966.36,1818212.16,1046740.19,372707.00,775000.00,2396307.00
Mar 05 2022,COMP,$108.66,0,6408966.36,1818212.16,1046740.19,372707.00,775000.00,2396307.00
Mar 04 2022,COMP,$117.38,0,6404547.47,1815316.92,1045216.55,372707.00,775000.00,2396307.00
Mar 04 2022,COMP,$117.38,0,6404547.47,1815316.92,1045216.55,372707.00,775000.00,2396307.00
Mar 04 2022,COMP,$117.38,0,6404547.47,1815316.92,1045216.55,372707.00,775000.00,2396307.00
Mar 04 2022,COMP,$117.38,0,6404547.47,1815316.92,1045216.55,372707.00,775000.00,2396307.00
Mar 03 2022,COMP,$120.75,0,6400128.59,1812421.68,1043692.91,372707.00,775000.00,2396307.00
Mar 03 2022,COMP,$120.75,0,6400128.59,1812421.68,1043692.91,372707.00,775000.00,2396307.00
Mar 03 2022,COMP,$120.75,0,6400128.59,1812421.68,1043692.91,372707.00,775000.00,2396307.00
Mar 02 2022,COMP,$125.92,0,6395709.71,1809526.44,1042169.27,372707.00,775000.00,2396307.00
Mar 02 2022,COMP,$125.92,0,6395709.71,1809526.44,1042169.27,372707.00,775000.00,2396307.00
Mar 02 2022,COMP,$125.92,0,6395709.71,1809526.44,1042169.27,372707.00,775000.00,2396307.00
Mar 01 2022,COMP,$120.32,0,6391290.83,1806631.20,1040645.63,372707.00,775000.00,2396307.00
Mar 01 2022,COMP,$120.32,0,6391290.83,1806631.20,1040645.63,372707.00,775000.00,2396307.00
Mar 01 2022,COMP,$120.32,0,6391290.83,1806631.20,1040645.63,372707.00,775000.00,2396307.00
Mar 01 2022,COMP,$120.32,0,6391290.83,1806631.20,1040645.63,372707.00,775000.00,2396307.00
Feb 28 2022,COMP,$107.16,0,6386871.95,1803735.95,1039121.99,372707.00,775000.00,2396307.00
Feb 28 2022,COMP,$107.16,0,6386871.95,1803735.95,1039121.99,372707.00,775000.00,2396307.00
Feb 28 2022,COMP,$107.16,0,6386871.95,1803735.95,1039121.99,372707.00,775000.00,2396307.00
Feb 27 2022,COMP,$112.55,0,6382453.07,1800840.71,1037598.36,372707.00,775000.00,2396307.00
Feb 27 2022,COMP,$112.55,0,6382453.07,1800840.71,1037598.36,372707.00,775000.00,2396307.00
Feb 27 2022,COMP,$112.55,0,6382453.07,1800840.71,1037598.36,372707.00,775000.00,2396307.00
Feb 26 2022,COMP,$112.95,0,6378034.18,1797945.47,1036074.72,372707.00,775000.00,2396307.00
Feb 26 2022,COMP,$112.95,0,6378034.18,1797945.47,1036074.72,372707.00,775000.00,2396307.00
Feb 26 2022,COMP,$112.95,0,6378034.18,1797945.47,1036074.72,372707.00,775000.00,2396307.00
Feb 26 2022,COMP,$112.95,0,6378034.18,1797945.47,1036074.72,372707.00,775000.00,2396307.00
Feb 25 2022,COMP,$107.47,0,6373615.30,1795050.23,1034551.08,372707.00,775000.00,2396307.00
Feb 25 2022,COMP,$107.47,0,6373615.30,1795050.23,1034551.08,372707.00,775000.00,2396307.00
Feb 25 2022,COMP,$107.47,0,6373615.30,1795050.23,1034551.08,372707.00,775000.00,2396307.00
Feb 24 2022,COMP,$109.67,0,6369196.42,1792154.98,1033027.44,372707.00,775000.00,2396307.00
Feb 24 2022,COMP,$109.67,0,6369196.42,1792154.98,1033027.44,372707.00,775000.00,2396307.00
Feb 24 2022,COMP,$109.67,0,6369196.42,1792154.98,1033027.44,372707.00,775000.00,2396307.00
Feb 23 2022,COMP,$112.82,0,6364777.54,1789259.74,1031503.80,372707.00,775000.00,2396307.00
Feb 23 2022,COMP,$112.82,0,6364777.54,1789259.74,1031503.80,372707.00,775000.00,2396307.00
Feb 23 2022,COMP,$112.82,0,6364777.54,1789259.74,1031503.80,372707.00,775000.00,2396307.00
Feb 23 2022,COMP,$112.82,0,6364777.54,1789259.74,1031503.80,372707.00,775000.00,2396307.00
Feb 22 2022,COMP,$106.25,0,6360358.66,1786364.50,1029980.16,372707.00,775000.00,2396307.00
Feb 22 2022,COMP,$106.25,0,6360358.66,1786364.50,1029980.16,372707.00,775000.00,2396307.00
Feb 22 2022,COMP,$106.25,0,6360358.66,1786364.50,1029980.16,372707.00,775000.00,2396307.00
Feb 21 2022,COMP,$114.91,0,6355939.78,1783469.26,1028456.52,372707.00,775000.00,2396307.00
Feb 21 2022,COMP,$114.91,0,6355939.78,1783469.26,1028456.52,372707.00,775000.00,2396307.00
Feb 21 2022,COMP,$114.91,0,6355939.78,1783469.26,1028456.52,372707.00,775000.00,2396307.00
Feb 20 2022,COMP,$122.54,0,6351520.89,1780574.01,1026932.88,372707.00,775000.00,2396307.00
Feb 20 2022,COMP,$122.54,0,6351520.89,1780574.01,1026932.88,372707.00,775000.00,2396307.00
Feb 20 2022,COMP,$122.54,0,6351520.89,1780574.01,1026932.88,372707.00,775000.00,2396307.00
Feb 19 2022,COMP,$121.60,0,6347102.01,1777678.77,1025409.24,372707.00,775000.00,2396307.00
Feb 19 2022,COMP,$121.60,0,6347102.01,1777678.77,1025409.24,372707.00,775000.00,2396307.00
Feb 19 2022,COMP,$121.60,0,6347102.01,1777678.77,1025409.24,372707.00,775000.00,2396307.00
Feb 19 2022,COMP,$121.60,0,6347102.01,1777678.77,1025409.24,372707.00,775000.00,2396307.00
Feb 18 2022,COMP,$122.80,0,6342683.13,1774783.53,1023885.60,372707.00,775000.00,2396307.00
Feb 18 2022,COMP,$122.80,0,6342683.13,1774783.53,1023885.60,372707.00,775000.00,2396307.00
Feb 18 2022,COMP,$122.80,0,6342683.13,1774783.53,1023885.60,372707.00,775000.00,2396307.00
Feb 17 2022,COMP,$136.74,0,6338264.25,1771888.29,1022361.96,372707.00,775000.00,2396307.00
Feb 17 2022,COMP,$136.74,0,6338264.25,1771888.29,1022361.96,372707.00,775000.00,2396307.00
Feb 17 2022,COMP,$136.74,0,6338264.25,1771888.29,1022361.96,372707.00,775000.00,2396307.00
Feb 16 2022,COMP,$135.91,0,6333845.37,1768993.05,1020838.32,372707.00,775000.00,2396307.00
Feb 16 2022,COMP,$135.91,0,6333845.37,1768993.05,1020838.32,372707.00,775000.00,2396307.00
Feb 16 2022,COMP,$135.91,0,6333845.37,1768993.05,1020838.32,372707.00,775000.00,2396307.00
Feb 16 2022,COMP,$135.91,0,6333845.37,1768993.05,1020838.32,372707.00,775000.00,2396307.00
Feb 15 2022,COMP,$126.29,0,6329426.49,1766097.80,1019314.68,372707.00,775000.00,2396307.00
Feb 15 2022,COMP,$126.29,0,6329426.49,1766097.80,1019314.68,372707.00,775000.00,2396307.00
Feb 15 2022,COMP,$126.29,0,6329426.49,1766097.80,1019314.68,372707.00,775000.00,2396307.00
Feb 14 2022,COMP,$124.93,0,6325007.61,1763202.56,1017791.04,372707.00,775000.00,2396307.00
Feb 14 2022,COMP,$124.93,0,6325007.61,1763202.56,1017791.04,372707.00,775000.00,2396307.00
Feb 14 2022,COMP,$124.93,0,6325007.61,1763202.56,1017791.04,372707.00,775000.00,2396307.00
Feb 13 2022,COMP,$127.45,0,6320588.72,1760307.32,1016267.41,372707.00,775000.00,2396307.00
Feb 13 2022,COMP,$127.45,0,6320588.72,1760307.32,1016267.41,372707.00,775000.00,2396307.00
Feb 13 2022,COMP,$127.45,0,6320588.72,1760307.32,1016267.41,372707.00,775000.00,2396307.00
Feb 13 2022,COMP,$127.45,0,6320588.72,1760307.32,1016267.41,372707.00,775000.00,2396307.00
Feb 12 2022,COMP,$125.75,0,6316169.84,1757412.08,1014743.77,372707.00,775000.00,2396307.00
Feb 12 2022,COMP,$125.75,0,6316169.84,1757412.08,1014743.77,372707.00,775000.00,2396307.00
Feb 12 2022,COMP,$125.75,0,6316169.84,1757412.08,1014743.77,372707.00,775000.00,2396307.00
Feb 11 2022,COMP,$133.74,0,6311750.96,1754516.83,1013220.13,372707.00,775000.00,2396307.00
Feb 11 2022,COMP,$133.74,0,6311750.96,1754516.83,1013220.13,372707.00,775000.00,2396307.00
Feb 11 2022,COMP,$133.74,0,6311750.96,1754516.83,1013220.13,372707.00,775000.00,2396307.00
Feb 10 2022,COMP,$144.91,0,6307332.08,1751621.59,1011696.49,372707.00,775000.00,2396307.00
Feb 10 2022,COMP,$144.91,0,6307332.08,1751621.59,1011696.49,372707.00,775000.00,2396307.00
Feb 10 2022,COMP,$144.91,0,6307332.08,1751621.59,1011696.49,372707.00,775000.00,2396307.00
Feb 10 2022,COMP,$144.91,0,6307332.08,1751621.59,1011696.49,372707.00,775000.00,2396307.00
Feb 09 2022,COMP,$147.79,0,6302913.20,1748726.35,1010172.85,372707.00,775000.00,2396307.00
Feb 09 2022,COMP,$147.79,0,6302913.20,1748726.35,1010172.85,372707.00,775000.00,2396307.00
Feb 09 2022,COMP,$147.79,0,6302913.20,1748726.35,1010172.85,372707.00,775000.00,2396307.00
Feb 08 2022,COMP,$149.15,0,6298494.32,1745831.11,1008649.21,372707.00,775000.00,2396307.00
Feb 08 2022,COMP,$149.15,0,6298494.32,1745831.11,1008649.21,372707.00,775000.00,2396307.00
Feb 08 2022,COMP,$149.15,0,6298494.32,1745831.11,1008649.21,372707.00,775000.00,2396307.00
Feb 07 2022,COMP,$140.73,0,6294075.43,1742935.86,1007125.57,372707.00,775000.00,2396307.00
Feb 07 2022,COMP,$140.73,0,6294075.43,1742935.86,1007125.57,372707.00,775000.00,2396307.00
Feb 07 2022,COMP,$140.73,0,6294075.43,1742935.86,1007125.57,372707.00,775000.00,2396307.00
Feb 07 2022,COMP,$140.73,0,6294075.43,1742935.86,1007125.57,372707.00,775000.00,2396307.00
Feb 06 2022,COMP,$136.54,0,6289656.55,1740040.62,1005601.93,372707.00,775000.00,2396307.00
Feb 06 2022,COMP,$136.54,0,6289656.55,1740040.62,1005601.93,372707.00,775000.00,2396307.00
Feb 06 2022,COMP,$136.54,0,6289656.55,1740040.62,1005601.93,372707.00,775000.00,2396307.00
Feb 05 2022,COMP,$135.41,0,6285237.67,1737145.38,1004078.29,372707.00,775000.00,2396307.00
Feb 05 2022,COMP,$135.41,0,6285237.67,1737145.38,1004078.29,372707.00,775000.00,2396307.00
Feb 05 2022,COMP,$135.41,0,6285237.67,1737145.38,1004078.29,372707.00,775000.00,2396307.00
Feb 04 2022,COMP,$124.14,0,6280818.79,1734250.14,1002554.65,372707.00,775000.00,2396307.00
Feb 04 2022,COMP,$124.14,0,6280818.79,1734250.14,1002554.65,372707.00,775000.00,2396307.00
Feb 04 2022,COMP,$124.14,0,6280818.79,1734250.14,1002554.65,372707.00,775000.00,2396307.00
Feb 03 2022,COMP,$120.48,0,6276399.91,1731354.90,1001031.01,372707.00,775000.00,2396307.00
Feb 03 2022,COMP,$120.48,0,6276399.91,1731354.90,1001031.01,372707.00,775000.00,2396307.00
Feb 03 2022,COMP,$120.48,0,6276399.91,1731354.90,1001031.01,372707.00,775000.00,2396307.00
Feb 03 2022,COMP,$120.48,0,6276399.91,1731354.90,1001031.01,372707.00,775000.00,2396307.00
Feb 02 2022,COMP,$126.51,0,6271981.03,1728459.65,999507.37,372707.00,775000.00,2396307.00
Feb 02 2022,COMP,$126.51,0,6271981.03,1728459.65,999507.37,372707.00,775000.00,2396307.00
Feb 02 2022,COMP,$126.51,0,6271981.03,1728459.65,999507.37,372707.00,775000.00,2396307.00
Feb 01 2022,COMP,$122.08,0,6267562.14,1725564.41,997983.73,372707.00,775000.00,2396307.00
Feb 01 2022,COMP,$122.08,0,6267562.14,1725564.41,997983.73,372707.00,775000.00,2396307.00
Feb 01 2022,COMP,$122.08,0,6267562.14,1725564.41,997983.73,372707.00,775000.00,2396307.00
Jan 31 2022,COMP,$117.96,0,6263143.26,1722669.17,996460.09,372707.00,775000.00,2396307.00
Jan 31 2022,COMP,$117.96,0,6263143.26,1722669.17,996460.09,372707.00,775000.00,2396307.00
Jan 31 2022,COMP,$117.96,0,6263143.26,1722669.17,996460.09,372707.00,775000.00,2396307.00
Jan 31 2022,COMP,$117.96,0,6263143.26,1722669.17,996460.09,372707.00,775000.00,2396307.00
Jan 30 2022,COMP,$123.80,0,6258724.38,1719773.93,994936.46,372707.00,775000.00,2396307.00
Jan 30 2022,COMP,$123.80,0,6258724.38,1719773.93,994936.46,372707.00,775000.00,2396307.00
Jan 30 2022,COMP,$123.80,0,6258724.38,1719773.93,994936.46,372707.00,775000.00,2396307.00
Jan 30 2022,COMP,$123.80,0,6258724.38,1719773.93,994936.46,372707.00,775000.00,2396307.00
Jan 30 2022,COMP,$123.80,0,6258724.38,1719773.93,994936.46,372707.00,775000.00,2396307.00
Feb 17 2022,COMP,$136.74,0,6338264.25,1771888.29,1022361.96,372707.00,775000.00,2396307.00
Feb 17 2022,COMP,$136.74,0,6338264.25,1771888.29,1022361.96,372707.00,775000.00,2396307.00
Feb 17 2022,COMP,$136.74,0,6338264.25,1771888.29,1022361.96,372707.00,775000.00,2396307.00
Feb 16 2022,COMP,$135.91,0,6333845.37,1768993.05,1020838.32,372707.00,775000.00,2396307.00
Feb 16 2022,COMP,$135.91,0,6333845.37,1768993.05,1020838.32,372707.00,775000.00,2396307.00
Feb 16 2022,COMP,$135.91,0,6333845.37,1768993.05,1020838.32,372707.00,775000.00,2396307.00
Feb 15 2022,COMP,$126.29,0,6329426.49,1766097.80,1019314.68,372707.00,775000.00,2396307.00
Feb 15 2022,COMP,$126.29,0,6329426.49,1766097.80,1019314.68,372707.00,775000.00,2396307.00
Feb 15 2022,COMP,$126.29,0,6329426.49,1766097.80,1019314.68,372707.00,775000.00,2396307.00
Feb 14 2022,COMP,$124.93,0,6325007.61,1763202.56,1017791.04,372707.00,775000.00,2396307.00
Feb 14 2022,COMP,$124.93,0,6325007.61,1763202.56,1017791.04,372707.00,775000.00,2396307.00
Feb 14 2022,COMP,$124.93,0,6325007.61,1763202.56,1017791.04,372707.00,775000.00,2396307.00
Feb 14 2022,COMP,$124.93,0,6325007.61,1763202.56,1017791.04,372707.00,775000.00,2396307.00
Feb 13 2022,COMP,$127.45,0,6320588.72,1760307.32,1016267.41,372707.00,775000.00,2396307.00
Feb 13 2022,COMP,$127.45,0,6320588.72,1760307.32,1016267.41,372707.00,775000.00,2396307.00
Feb 13 2022,COMP,$127.45,0,6320588.72,1760307.32,1016267.41,372707.00,775000.00,2396307.00
Feb 12 2022,COMP,$125.75,0,6316169.84,1757412.08,1014743.77,372707.00,775000.00,2396307.00
Feb 12 2022,COMP,$125.75,0,6316169.84,1757412.08,1014743.77,372707.00,775000.00,2396307.00
Feb 12 2022,COMP,$125.75,0,6316169.84,1757412.08,1014743.77,372707.00,775000.00,2396307.00
Feb 11 2022,COMP,$133.74,0,6311750.96,1754516.83,1013220.13,372707.00,775000.00,2396307.00
Feb 11 2022,COMP,$133.74,0,6311750.96,1754516.83,1013220.13,372707.00,775000.00,2396307.00
Feb 11 2022,COMP,$133.74,0,6311750.96,1754516.83,1013220.13,372707.00,775000.00,2396307.00
Feb 11 2022,COMP,$133.74,0,6311750.96,1754516.83,1013220.13,372707.00,775000.00,2396307.00
Feb 10 2022,COMP,$144.91,0,6307332.08,1751621.59,1011696.49,372707.00,775000.00,2396307.00
Feb 10 2022,COMP,$144.91,0,6307332.08,1751621.59,1011696.49,372707.00,775000.00,2396307.00
Feb 10 2022,COMP,$144.91,0,6307332.08,1751621.59,1011696.49,372707.00,775000.00,2396307.00
Feb 09 2022,COMP,$147.79,0,6302913.20,1748726.35,1010172.85,372707.00,775000.00,2396307.00
Feb 09 2022,COMP,$147.79,0,6302913.20,1748726.35,1010172.85,372707.00,775000.00,2396307.00
Feb 09 2022,COMP,$147.79,0,6302913.20,1748726.35,1010172.85,372707.00,775000.00,2396307.00
Feb 08 2022,COMP,$149.15,0,6298494.32,1745831.11,1008649.21,372707.00,775000.00,2396307.00
Feb 08 2022,COMP,$149.15,0,6298494.32,1745831.11,1008649.21,372707.00,775000.00,2396307.00
Feb 08 2022,COMP,$149.15,0,6298494.32,1745831.11,1008649.21,372707.00,775000.00,2396307.00
Feb 08 2022,COMP,$149.15,0,6298494.32,1745831.11,1008649.21,372707.00,775000.00,2396307.00
Feb 07 2022,COMP,$140.73,0,6294075.43,1742935.86,1007125.57,372707.00,775000.00,2396307.00
Feb 07 2022,COMP,$140.73,0,6294075.43,1742935.86,1007125.57,372707.00,775000.00,2396307.00
Feb 07 2022,COMP,$140.73,0,6294075.43,1742935.86,1007125.57,372707.00,775000.00,2396307.00
Feb 06 2022,COMP,$136.54,0,6289656.55,1740040.62,1005601.93,372707.00,775000.00,2396307.00
Feb 06 2022,COMP,$136.54,0,6289656.55,1740040.62,1005601.93,372707.00,775000.00,2396307.00
Feb 06 2022,COMP,$136.54,0,6289656.55,1740040.62,1005601.93,372707.00,775000.00,2396307.00
Feb 05 2022,COMP,$135.41,0,6285237.67,1737145.38,1004078.29,372707.00,775000.00,2396307.00
Feb 05 2022,COMP,$135.41,0,6285237.67,1737145.38,1004078.29,372707.00,775000.00,2396307.00
Feb 05 2022,COMP,$135.41,0,6285237.67,1737145.38,1004078.29,372707.00,775000.00,2396307.00
Feb 05 2022,COMP,$135.41,0,6285237.67,1737145.38,1004078.29,372707.00,775000.00,2396307.00
Feb 04 2022,COMP,$124.14,0,6280818.79,1734250.14,1002554.65,372707.00,775000.00,2396307.00
Feb 04 2022,COMP,$124.14,0,6280818.79,1734250.14,1002554.65,372707.00,775000.00,2396307.00
Feb 04 2022,COMP,$124.14,0,6280818.79,1734250.14,1002554.65,372707.00,775000.00,2396307.00
Feb 03 2022,COMP,$120.48,0,6276399.91,1731354.90,1001031.01,372707.00,775000.00,2396307.00
Feb 03 2022,COMP,$120.48,0,6276399.91,1731354.90,1001031.01,372707.00,775000.00,2396307.00
Feb 03 2022,COMP,$120.48,0,6276399.91,1731354.90,1001031.01,372707.00,775000.00,2396307.00
Feb 02 2022,COMP,$126.51,0,6271981.03,1728459.65,999507.37,372707.00,775000.00,2396307.00
Feb 02 2022,COMP,$126.51,0,6271981.03,1728459.65,999507.37,372707.00,775000.00,2396307.00
Feb 02 2022,COMP,$126.51,0,6271981.03,1728459.65,999507.37,372707.00,775000.00,2396307.00
Feb 02 2022,COMP,$126.51,0,6271981.03,1728459.65,999507.37,372707.00,775000.00,2396307.00
Feb 01 2022,COMP,$122.08,0,6267562.14,1725564.41,997983.73,372707.00,775000.00,2396307.00
Feb 01 2022,COMP,$122.08,0,6267562.14,1725564.41,997983.73,372707.00,775000.00,2396307.00
Feb 01 2022,COMP,$122.08,0,6267562.14,1725564.41,997983.73,372707.00,775000.00,2396307.00
Jan 31 2022,COMP,$117.96,0,6263143.26,1722669.17,996460.09,372707.00,775000.00,2396307.00
Jan 31 2022,COMP,$117.96,0,6263143.26,1722669.17,996460.09,372707.00,775000.00,2396307.00
Jan 31 2022,COMP,$117.96,0,6263143.26,1722669.17,996460.09,372707.00,775000.00,2396307.00
Jan 30 2022,COMP,$123.80,0,6258724.38,1719773.93,994936.46,372707.00,775000.00,2396307.00
Jan 30 2022,COMP,$123.80,0,6258724.38,1719773.93,994936.46,372707.00,775000.00,2396307.00
Jan 30 2022,COMP,$123.80,0,6258724.38,1719773.93,994936.46,372707.00,775000.00,2396307.00
Jan 29 2022,COMP,$122.89,0,6254305.50,1716878.68,993412.82,372707.00,775000.00,2396307.00
Jan 29 2022,COMP,$122.89,0,6254305.50,1716878.68,993412.82,372707.00,775000.00,2396307.00
Jan 29 2022,COMP,$122.89,0,6254305.50,1716878.68,993412.82,372707.00,775000.00,2396307.00
Jan 29 2022,COMP,$122.89,0,6254305.50,1716878.68,993412.82,372707.00,775000.00,2396307.00
Jan 28 2022,COMP,$123.43,0,6249886.62,1713983.44,991889.18,372707.00,775000.00,2396307.00
Jan 28 2022,COMP,$123.43,0,6249886.62,1713983.44,991889.18,372707.00,775000.00,2396307.00
Jan 28 2022,COMP,$123.43,0,6249886.62,1713983.44,991889.18,372707.00,775000.00,2396307.00
Jan 27 2022,COMP,$125.69,0,6245467.74,1711088.20,990365.54,372707.00,775000.00,2396307.00
Jan 27 2022,COMP,$125.69,0,6245467.74,1711088.20,990365.54,372707.00,775000.00,2396307.00
Jan 27 2022,COMP,$125.69,0,6245467.74,1711088.20,990365.54,372707.00,775000.00,2396307.00
Jan 26 2022,COMP,$127.56,0,6241048.85,1708192.96,988841.90,372707.00,775000.00,2396307.00
Jan 26 2022,COMP,$127.56,0,6241048.85,1708192.96,988841.90,372707.00,775000.00,2396307.00
Jan 26 2022,COMP,$127.56,0,6241048.85,1708192.96,988841.90,372707.00,775000.00,2396307.00
Jan 26 2022,COMP,$127.56,0,6241048.85,1708192.96,988841.90,372707.00,775000.00,2396307.00
