Date,Symbol,Price,Available Supply,Unlocked Supply,Marketing,Treasury,Operational,Team,Advisors,Private Sale,Public Sale,Rewards,Airdrops,Liquidity
Jan 09 2023,KUJI,$0.45,0,101238849.90,3499657.30,3937114.46,6430620.29,15748457.85,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 09 2023,KUJI,$0.45,0,101238849.90,3499657.30,3937114.46,6430620.29,15748457.85,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 09 2023,KUJI,$0.45,0,101238849.90,3499657.30,3937114.46,6430620.29,15748457.85,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 08 2023,KUJI,$0.44,0,101169247.43,3491432.49,3927861.55,6415507.20,15711446.20,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 08 2023,KUJI,$0.44,0,101169247.43,3491432.49,3927861.55,6415507.20,15711446.20,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 08 2023,KUJI,$0.44,0,101169247.43,3491432.49,3927861.55,6415507.20,15711446.20,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 08 2023,KUJI,$0.44,0,101169247.43,3491432.49,3927861.55,6415507.20,15711446.20,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 08 2023,KUJI,$0.44,0,101169247.43,3491432.49,3927861.55,6415507.20,15711446.20,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 08 2023,KUJI,$0.44,0,101169247.43,3491432.49,3927861.55,6415507.20,15711446.20,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 07 2023,KUJI,$0.45,0,101099644.96,3483207.68,3918608.64,6400394.11,15674434.54,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 07 2023,KUJI,$0.45,0,101099644.96,3483207.68,3918608.64,6400394.11,15674434.54,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 07 2023,KUJI,$0.45,0,101099644.96,3483207.68,3918608.64,6400394.11,15674434.54,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 07 2023,KUJI,$0.45,0,101099644.96,3483207.68,3918608.64,6400394.11,15674434.54,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 07 2023,KUJI,$0.45,0,101099644.96,3483207.68,3918608.64,6400394.11,15674434.54,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 07 2023,KUJI,$0.45,0,101099644.96,3483207.68,3918608.64,6400394.11,15674434.54,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 06 2023,KUJI,$0.46,0,101030042.49,3474982.86,3909355.72,6385281.01,15637422.89,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 06 2023,KUJI,$0.46,0,101030042.49,3474982.86,3909355.72,6385281.01,15637422.89,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 06 2023,KUJI,$0.46,0,101030042.49,3474982.86,3909355.72,6385281.01,15637422.89,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 06 2023,KUJI,$0.46,0,101030042.49,3474982.86,3909355.72,6385281.01,15637422.89,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 06 2023,KUJI,$0.46,0,101030042.49,3474982.86,3909355.72,6385281.01,15637422.89,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 05 2023,KUJI,$0.46,0,100960440.03,3466758.05,3900102.81,6370167.92,15600411.24,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 05 2023,KUJI,$0.46,0,100960440.03,3466758.05,3900102.81,6370167.92,15600411.24,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 05 2023,KUJI,$0.46,0,100960440.03,3466758.05,3900102.81,6370167.92,15600411.24,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 05 2023,KUJI,$0.46,0,100960440.03,3466758.05,3900102.81,6370167.92,15600411.24,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 05 2023,KUJI,$0.46,0,100960440.03,3466758.05,3900102.81,6370167.92,15600411.24,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 05 2023,KUJI,$0.46,0,100960440.03,3466758.05,3900102.81,6370167.92,15600411.24,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 04 2023,KUJI,$0.45,0,100890837.56,3458533.24,3890849.90,6355054.83,15563399.59,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 04 2023,KUJI,$0.45,0,100890837.56,3458533.24,3890849.90,6355054.83,15563399.59,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 04 2023,KUJI,$0.45,0,100890837.56,3458533.24,3890849.90,6355054.83,15563399.59,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 04 2023,KUJI,$0.45,0,100890837.56,3458533.24,3890849.90,6355054.83,15563399.59,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 04 2023,KUJI,$0.45,0,100890837.56,3458533.24,3890849.90,6355054.83,15563399.59,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 04 2023,KUJI,$0.45,0,100890837.56,3458533.24,3890849.90,6355054.83,15563399.59,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 03 2023,KUJI,$0.44,0,100821235.09,3450308.43,3881596.98,6339941.74,15526387.94,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 03 2023,KUJI,$0.44,0,100821235.09,3450308.43,3881596.98,6339941.74,15526387.94,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 03 2023,KUJI,$0.44,0,100821235.09,3450308.43,3881596.98,6339941.74,15526387.94,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 03 2023,KUJI,$0.44,0,100821235.09,3450308.43,3881596.98,6339941.74,15526387.94,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 03 2023,KUJI,$0.44,0,100821235.09,3450308.43,3881596.98,6339941.74,15526387.94,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 03 2023,KUJI,$0.44,0,100821235.09,3450308.43,3881596.98,6339941.74,15526387.94,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 02 2023,KUJI,$0.42,0,100751632.63,3442083.62,3872344.07,6324828.65,15489376.29,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 02 2023,KUJI,$0.42,0,100751632.63,3442083.62,3872344.07,6324828.65,15489376.29,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 02 2023,KUJI,$0.42,0,100751632.63,3442083.62,3872344.07,6324828.65,15489376.29,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 02 2023,KUJI,$0.42,0,100751632.63,3442083.62,3872344.07,6324828.65,15489376.29,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 02 2023,KUJI,$0.42,0,100751632.63,3442083.62,3872344.07,6324828.65,15489376.29,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 01 2023,KUJI,$0.41,0,100682030.16,3433858.81,3863091.16,6309715.56,15452364.63,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 01 2023,KUJI,$0.41,0,100682030.16,3433858.81,3863091.16,6309715.56,15452364.63,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 01 2023,KUJI,$0.41,0,100682030.16,3433858.81,3863091.16,6309715.56,15452364.63,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 01 2023,KUJI,$0.41,0,100682030.16,3433858.81,3863091.16,6309715.56,15452364.63,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 01 2023,KUJI,$0.41,0,100682030.16,3433858.81,3863091.16,6309715.56,15452364.63,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Jan 01 2023,KUJI,$0.41,0,100682030.16,3433858.81,3863091.16,6309715.56,15452364.63,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 31 2022,KUJI,$0.43,0,100612427.69,3425634.00,3853838.25,6294602.47,15415352.98,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 31 2022,KUJI,$0.43,0,100612427.69,3425634.00,3853838.25,6294602.47,15415352.98,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 31 2022,KUJI,$0.43,0,100612427.69,3425634.00,3853838.25,6294602.47,15415352.98,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 31 2022,KUJI,$0.43,0,100612427.69,3425634.00,3853838.25,6294602.47,15415352.98,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 31 2022,KUJI,$0.43,0,100612427.69,3425634.00,3853838.25,6294602.47,15415352.98,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 31 2022,KUJI,$0.43,0,100612427.69,3425634.00,3853838.25,6294602.47,15415352.98,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 30 2022,KUJI,$0.43,0,100542825.22,3417409.18,3844585.33,6279489.38,15378341.33,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 30 2022,KUJI,$0.43,0,100542825.22,3417409.18,3844585.33,6279489.38,15378341.33,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 30 2022,KUJI,$0.43,0,100542825.22,3417409.18,3844585.33,6279489.38,15378341.33,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 30 2022,KUJI,$0.43,0,100542825.22,3417409.18,3844585.33,6279489.38,15378341.33,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 30 2022,KUJI,$0.43,0,100542825.22,3417409.18,3844585.33,6279489.38,15378341.33,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 30 2022,KUJI,$0.43,0,100542825.22,3417409.18,3844585.33,6279489.38,15378341.33,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 29 2022,KUJI,$0.46,0,100473222.76,3409184.37,3835332.42,6264376.29,15341329.68,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 29 2022,KUJI,$0.46,0,100473222.76,3409184.37,3835332.42,6264376.29,15341329.68,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 29 2022,KUJI,$0.46,0,100473222.76,3409184.37,3835332.42,6264376.29,15341329.68,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 29 2022,KUJI,$0.46,0,100473222.76,3409184.37,3835332.42,6264376.29,15341329.68,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 29 2022,KUJI,$0.46,0,100473222.76,3409184.37,3835332.42,6264376.29,15341329.68,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 28 2022,KUJI,$0.48,0,100403620.29,3400959.56,3826079.51,6249263.19,15304318.03,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 28 2022,KUJI,$0.48,0,100403620.29,3400959.56,3826079.51,6249263.19,15304318.03,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 28 2022,KUJI,$0.48,0,100403620.29,3400959.56,3826079.51,6249263.19,15304318.03,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 28 2022,KUJI,$0.48,0,100403620.29,3400959.56,3826079.51,6249263.19,15304318.03,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 28 2022,KUJI,$0.48,0,100403620.29,3400959.56,3826079.51,6249263.19,15304318.03,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 28 2022,KUJI,$0.48,0,100403620.29,3400959.56,3826079.51,6249263.19,15304318.03,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 27 2022,KUJI,$0.47,0,100334017.82,3392734.75,3816826.59,6234150.10,15267306.37,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 27 2022,KUJI,$0.47,0,100334017.82,3392734.75,3816826.59,6234150.10,15267306.37,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 27 2022,KUJI,$0.47,0,100334017.82,3392734.75,3816826.59,6234150.10,15267306.37,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 27 2022,KUJI,$0.47,0,100334017.82,3392734.75,3816826.59,6234150.10,15267306.37,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 27 2022,KUJI,$0.47,0,100334017.82,3392734.75,3816826.59,6234150.10,15267306.37,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 27 2022,KUJI,$0.47,0,100334017.82,3392734.75,3816826.59,6234150.10,15267306.37,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 26 2022,KUJI,$0.45,0,100264415.35,3384509.94,3807573.68,6219037.01,15230294.72,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 26 2022,KUJI,$0.45,0,100264415.35,3384509.94,3807573.68,6219037.01,15230294.72,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 26 2022,KUJI,$0.45,0,100264415.35,3384509.94,3807573.68,6219037.01,15230294.72,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 26 2022,KUJI,$0.45,0,100264415.35,3384509.94,3807573.68,6219037.01,15230294.72,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 26 2022,KUJI,$0.45,0,100264415.35,3384509.94,3807573.68,6219037.01,15230294.72,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 26 2022,KUJI,$0.45,0,100264415.35,3384509.94,3807573.68,6219037.01,15230294.72,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 25 2022,KUJI,$0.42,0,100194812.89,3376285.13,3798320.77,6203923.92,15193283.07,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 25 2022,KUJI,$0.42,0,100194812.89,3376285.13,3798320.77,6203923.92,15193283.07,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 25 2022,KUJI,$0.42,0,100194812.89,3376285.13,3798320.77,6203923.92,15193283.07,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 25 2022,KUJI,$0.42,0,100194812.89,3376285.13,3798320.77,6203923.92,15193283.07,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 25 2022,KUJI,$0.42,0,100194812.89,3376285.13,3798320.77,6203923.92,15193283.07,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 24 2022,KUJI,$0.42,0,100125210.42,3368060.32,3789067.85,6188810.83,15156271.42,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 24 2022,KUJI,$0.42,0,100125210.42,3368060.32,3789067.85,6188810.83,15156271.42,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 24 2022,KUJI,$0.42,0,100125210.42,3368060.32,3789067.85,6188810.83,15156271.42,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 24 2022,KUJI,$0.42,0,100125210.42,3368060.32,3789067.85,6188810.83,15156271.42,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 24 2022,KUJI,$0.42,0,100125210.42,3368060.32,3789067.85,6188810.83,15156271.42,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 24 2022,KUJI,$0.42,0,100125210.42,3368060.32,3789067.85,6188810.83,15156271.42,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 23 2022,KUJI,$0.40,0,100055607.95,3359835.50,3779814.94,6173697.74,15119259.77,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 23 2022,KUJI,$0.40,0,100055607.95,3359835.50,3779814.94,6173697.74,15119259.77,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 23 2022,KUJI,$0.40,0,100055607.95,3359835.50,3779814.94,6173697.74,15119259.77,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 23 2022,KUJI,$0.40,0,100055607.95,3359835.50,3779814.94,6173697.74,15119259.77,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 23 2022,KUJI,$0.40,0,100055607.95,3359835.50,3779814.94,6173697.74,15119259.77,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 23 2022,KUJI,$0.40,0,100055607.95,3359835.50,3779814.94,6173697.74,15119259.77,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 22 2022,KUJI,$0.39,0,99986005.48,3351610.69,3770562.03,6158584.65,15082248.12,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 22 2022,KUJI,$0.39,0,99986005.48,3351610.69,3770562.03,6158584.65,15082248.12,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 22 2022,KUJI,$0.39,0,99986005.48,3351610.69,3770562.03,6158584.65,15082248.12,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 22 2022,KUJI,$0.39,0,99986005.48,3351610.69,3770562.03,6158584.65,15082248.12,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 22 2022,KUJI,$0.39,0,99986005.48,3351610.69,3770562.03,6158584.65,15082248.12,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 21 2022,KUJI,$0.41,0,99916403.02,3343385.88,3761309.12,6143471.56,15045236.46,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 21 2022,KUJI,$0.41,0,99916403.02,3343385.88,3761309.12,6143471.56,15045236.46,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 21 2022,KUJI,$0.41,0,99916403.02,3343385.88,3761309.12,6143471.56,15045236.46,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 21 2022,KUJI,$0.41,0,99916403.02,3343385.88,3761309.12,6143471.56,15045236.46,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 21 2022,KUJI,$0.41,0,99916403.02,3343385.88,3761309.12,6143471.56,15045236.46,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 21 2022,KUJI,$0.41,0,99916403.02,3343385.88,3761309.12,6143471.56,15045236.46,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 20 2022,KUJI,$0.40,0,99846800.55,3335161.07,3752056.20,6128358.46,15008224.81,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 20 2022,KUJI,$0.40,0,99846800.55,3335161.07,3752056.20,6128358.46,15008224.81,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 20 2022,KUJI,$0.40,0,99846800.55,3335161.07,3752056.20,6128358.46,15008224.81,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 20 2022,KUJI,$0.40,0,99846800.55,3335161.07,3752056.20,6128358.46,15008224.81,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 20 2022,KUJI,$0.40,0,99846800.55,3335161.07,3752056.20,6128358.46,15008224.81,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 20 2022,KUJI,$0.40,0,99846800.55,3335161.07,3752056.20,6128358.46,15008224.81,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 19 2022,KUJI,$0.47,0,99777198.08,3326936.26,3742803.29,6113245.37,14971213.16,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 19 2022,KUJI,$0.47,0,99777198.08,3326936.26,3742803.29,6113245.37,14971213.16,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 19 2022,KUJI,$0.47,0,99777198.08,3326936.26,3742803.29,6113245.37,14971213.16,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 19 2022,KUJI,$0.47,0,99777198.08,3326936.26,3742803.29,6113245.37,14971213.16,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 19 2022,KUJI,$0.47,0,99777198.08,3326936.26,3742803.29,6113245.37,14971213.16,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 19 2022,KUJI,$0.47,0,99777198.08,3326936.26,3742803.29,6113245.37,14971213.16,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 18 2022,KUJI,$0.44,0,99707595.61,3318711.45,3733550.38,6098132.28,14934201.51,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 18 2022,KUJI,$0.44,0,99707595.61,3318711.45,3733550.38,6098132.28,14934201.51,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 18 2022,KUJI,$0.44,0,99707595.61,3318711.45,3733550.38,6098132.28,14934201.51,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 18 2022,KUJI,$0.44,0,99707595.61,3318711.45,3733550.38,6098132.28,14934201.51,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 18 2022,KUJI,$0.44,0,99707595.61,3318711.45,3733550.38,6098132.28,14934201.51,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 17 2022,KUJI,$0.49,0,99637993.15,3310486.63,3724297.46,6083019.19,14897189.86,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 17 2022,KUJI,$0.49,0,99637993.15,3310486.63,3724297.46,6083019.19,14897189.86,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 17 2022,KUJI,$0.49,0,99637993.15,3310486.63,3724297.46,6083019.19,14897189.86,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 17 2022,KUJI,$0.49,0,99637993.15,3310486.63,3724297.46,6083019.19,14897189.86,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 17 2022,KUJI,$0.49,0,99637993.15,3310486.63,3724297.46,6083019.19,14897189.86,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 17 2022,KUJI,$0.49,0,99637993.15,3310486.63,3724297.46,6083019.19,14897189.86,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 16 2022,KUJI,$0.52,0,99568390.68,3302261.82,3715044.55,6067906.10,14860178.20,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 16 2022,KUJI,$0.52,0,99568390.68,3302261.82,3715044.55,6067906.10,14860178.20,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 16 2022,KUJI,$0.52,0,99568390.68,3302261.82,3715044.55,6067906.10,14860178.20,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 16 2022,KUJI,$0.52,0,99568390.68,3302261.82,3715044.55,6067906.10,14860178.20,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 16 2022,KUJI,$0.52,0,99568390.68,3302261.82,3715044.55,6067906.10,14860178.20,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 16 2022,KUJI,$0.52,0,99568390.68,3302261.82,3715044.55,6067906.10,14860178.20,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 15 2022,KUJI,$0.54,0,99498788.21,3294037.01,3705791.64,6052793.01,14823166.55,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 15 2022,KUJI,$0.54,0,99498788.21,3294037.01,3705791.64,6052793.01,14823166.55,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 15 2022,KUJI,$0.54,0,99498788.21,3294037.01,3705791.64,6052793.01,14823166.55,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 15 2022,KUJI,$0.54,0,99498788.21,3294037.01,3705791.64,6052793.01,14823166.55,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 15 2022,KUJI,$0.54,0,99498788.21,3294037.01,3705791.64,6052793.01,14823166.55,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 15 2022,KUJI,$0.54,0,99498788.21,3294037.01,3705791.64,6052793.01,14823166.55,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 14 2022,KUJI,$0.54,0,99429185.74,3285812.20,3696538.73,6037679.92,14786154.90,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 14 2022,KUJI,$0.54,0,99429185.74,3285812.20,3696538.73,6037679.92,14786154.90,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 14 2022,KUJI,$0.54,0,99429185.74,3285812.20,3696538.73,6037679.92,14786154.90,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 14 2022,KUJI,$0.54,0,99429185.74,3285812.20,3696538.73,6037679.92,14786154.90,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 14 2022,KUJI,$0.54,0,99429185.74,3285812.20,3696538.73,6037679.92,14786154.90,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 13 2022,KUJI,$0.57,0,99359583.28,3277587.39,3687285.81,6022566.83,14749143.25,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 13 2022,KUJI,$0.57,0,99359583.28,3277587.39,3687285.81,6022566.83,14749143.25,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 13 2022,KUJI,$0.57,0,99359583.28,3277587.39,3687285.81,6022566.83,14749143.25,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 13 2022,KUJI,$0.57,0,99359583.28,3277587.39,3687285.81,6022566.83,14749143.25,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 13 2022,KUJI,$0.57,0,99359583.28,3277587.39,3687285.81,6022566.83,14749143.25,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 13 2022,KUJI,$0.57,0,99359583.28,3277587.39,3687285.81,6022566.83,14749143.25,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 12 2022,KUJI,$0.57,0,99289980.81,3269362.58,3678032.90,6007453.74,14712131.60,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 12 2022,KUJI,$0.57,0,99289980.81,3269362.58,3678032.90,6007453.74,14712131.60,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Dec 12 2022,KUJI,$0.57,0,99289980.81,3269362.58,3678032.90,6007453.74,14712131.60,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
