Date,Symbol,Price,Available Supply,Unlocked Supply,Public Sale,Participation Rewards,End User Grant,Node Running Grant,Foundation,Team and Investors
May 29 2022,ALGO,$0.36,0,8121908602.15,1765188172.04,1209505376.34,147215053.76,2500000000.00,500000000.00,2000000000.00
May 28 2022,ALGO,$0.35,0,8119263440.86,1763575268.82,1208602150.54,147086021.51,2500000000.00,500000000.00,2000000000.00
May 28 2022,ALGO,$0.35,0,8119263440.86,1763575268.82,1208602150.54,147086021.51,2500000000.00,500000000.00,2000000000.00
May 28 2022,ALGO,$0.35,0,8119263440.86,1763575268.82,1208602150.54,147086021.51,2500000000.00,500000000.00,2000000000.00
May 27 2022,ALGO,$0.38,0,8116618279.57,1761962365.59,1207698924.73,146956989.25,2500000000.00,500000000.00,2000000000.00
May 27 2022,ALGO,$0.38,0,8116618279.57,1761962365.59,1207698924.73,146956989.25,2500000000.00,500000000.00,2000000000.00
May 27 2022,ALGO,$0.38,0,8116618279.57,1761962365.59,1207698924.73,146956989.25,2500000000.00,500000000.00,2000000000.00
May 26 2022,ALGO,$0.40,0,8113973118.28,1760349462.37,1206795698.92,146827956.99,2500000000.00,500000000.00,2000000000.00
May 26 2022,ALGO,$0.40,0,8113973118.28,1760349462.37,1206795698.92,146827956.99,2500000000.00,500000000.00,2000000000.00
May 25 2022,ALGO,$0.41,0,8111327956.99,1758736559.14,1205892473.12,146698924.73,2500000000.00,500000000.00,2000000000.00
May 25 2022,ALGO,$0.41,0,8111327956.99,1758736559.14,1205892473.12,146698924.73,2500000000.00,500000000.00,2000000000.00
May 25 2022,ALGO,$0.41,0,8111327956.99,1758736559.14,1205892473.12,146698924.73,2500000000.00,500000000.00,2000000000.00
May 24 2022,ALGO,$0.41,0,8108682795.70,1757123655.91,1204989247.31,146569892.47,2500000000.00,500000000.00,2000000000.00
May 24 2022,ALGO,$0.41,0,8108682795.70,1757123655.91,1204989247.31,146569892.47,2500000000.00,500000000.00,2000000000.00
May 24 2022,ALGO,$0.41,0,8108682795.70,1757123655.91,1204989247.31,146569892.47,2500000000.00,500000000.00,2000000000.00
May 23 2022,ALGO,$0.44,0,8106037634.41,1755510752.69,1204086021.51,146440860.22,2500000000.00,500000000.00,2000000000.00
May 23 2022,ALGO,$0.44,0,8106037634.41,1755510752.69,1204086021.51,146440860.22,2500000000.00,500000000.00,2000000000.00
May 23 2022,ALGO,$0.44,0,8106037634.41,1755510752.69,1204086021.51,146440860.22,2500000000.00,500000000.00,2000000000.00
May 22 2022,ALGO,$0.43,0,8103392473.12,1753897849.46,1203182795.70,146311827.96,2500000000.00,500000000.00,2000000000.00
May 22 2022,ALGO,$0.43,0,8103392473.12,1753897849.46,1203182795.70,146311827.96,2500000000.00,500000000.00,2000000000.00
May 22 2022,ALGO,$0.43,0,8103392473.12,1753897849.46,1203182795.70,146311827.96,2500000000.00,500000000.00,2000000000.00
May 21 2022,ALGO,$0.43,0,8100747311.83,1752284946.24,1202279569.89,146182795.70,2500000000.00,500000000.00,2000000000.00
May 21 2022,ALGO,$0.43,0,8100747311.83,1752284946.24,1202279569.89,146182795.70,2500000000.00,500000000.00,2000000000.00
May 20 2022,ALGO,$0.44,0,8098102150.54,1750672043.01,1201376344.09,146053763.44,2500000000.00,500000000.00,2000000000.00
May 20 2022,ALGO,$0.44,0,8098102150.54,1750672043.01,1201376344.09,146053763.44,2500000000.00,500000000.00,2000000000.00
May 20 2022,ALGO,$0.44,0,8098102150.54,1750672043.01,1201376344.09,146053763.44,2500000000.00,500000000.00,2000000000.00
May 19 2022,ALGO,$0.43,0,8097000000.00,1750000000.00,1201000000.00,146000000.00,2500000000.00,500000000.00,2000000000.00
May 19 2022,ALGO,$0.43,0,8097000000.00,1750000000.00,1201000000.00,146000000.00,2500000000.00,500000000.00,2000000000.00
May 19 2022,ALGO,$0.43,0,8097000000.00,1750000000.00,1201000000.00,146000000.00,2500000000.00,500000000.00,2000000000.00
May 18 2022,ALGO,$0.49,0,8092513888.89,1747361111.11,1199363888.89,145788888.89,2500000000.00,500000000.00,2000000000.00
May 18 2022,ALGO,$0.49,0,8092513888.89,1747361111.11,1199363888.89,145788888.89,2500000000.00,500000000.00,2000000000.00
May 18 2022,ALGO,$0.49,0,8092513888.89,1747361111.11,1199363888.89,145788888.89,2500000000.00,500000000.00,2000000000.00
May 17 2022,ALGO,$0.45,0,8089680555.56,1745694444.44,1198330555.56,145655555.56,2500000000.00,500000000.00,2000000000.00
May 17 2022,ALGO,$0.45,0,8089680555.56,1745694444.44,1198330555.56,145655555.56,2500000000.00,500000000.00,2000000000.00
May 16 2022,ALGO,$0.49,0,8086847222.22,1744027777.78,1197297222.22,145522222.22,2500000000.00,500000000.00,2000000000.00
May 16 2022,ALGO,$0.49,0,8086847222.22,1744027777.78,1197297222.22,145522222.22,2500000000.00,500000000.00,2000000000.00
May 16 2022,ALGO,$0.49,0,8086847222.22,1744027777.78,1197297222.22,145522222.22,2500000000.00,500000000.00,2000000000.00
May 15 2022,ALGO,$0.46,0,8084013888.89,1742361111.11,1196263888.89,145388888.89,2500000000.00,500000000.00,2000000000.00
May 15 2022,ALGO,$0.46,0,8084013888.89,1742361111.11,1196263888.89,145388888.89,2500000000.00,500000000.00,2000000000.00
May 15 2022,ALGO,$0.46,0,8084013888.89,1742361111.11,1196263888.89,145388888.89,2500000000.00,500000000.00,2000000000.00
May 14 2022,ALGO,$0.44,0,8081180555.56,1740694444.44,1195230555.56,145255555.56,2500000000.00,500000000.00,2000000000.00
May 14 2022,ALGO,$0.44,0,8081180555.56,1740694444.44,1195230555.56,145255555.56,2500000000.00,500000000.00,2000000000.00
May 14 2022,ALGO,$0.44,0,8081180555.56,1740694444.44,1195230555.56,145255555.56,2500000000.00,500000000.00,2000000000.00
May 13 2022,ALGO,$0.41,0,8078347222.22,1739027777.78,1194197222.22,145122222.22,2500000000.00,500000000.00,2000000000.00
May 13 2022,ALGO,$0.41,0,8078347222.22,1739027777.78,1194197222.22,145122222.22,2500000000.00,500000000.00,2000000000.00
May 13 2022,ALGO,$0.41,0,8078347222.22,1739027777.78,1194197222.22,145122222.22,2500000000.00,500000000.00,2000000000.00
May 12 2022,ALGO,$0.44,0,8075513888.89,1737361111.11,1193163888.89,144988888.89,2500000000.00,500000000.00,2000000000.00
May 12 2022,ALGO,$0.44,0,8075513888.89,1737361111.11,1193163888.89,144988888.89,2500000000.00,500000000.00,2000000000.00
May 11 2022,ALGO,$0.58,0,8072680555.56,1735694444.44,1192130555.56,144855555.56,2500000000.00,500000000.00,2000000000.00
May 11 2022,ALGO,$0.58,0,8072680555.56,1735694444.44,1192130555.56,144855555.56,2500000000.00,500000000.00,2000000000.00
May 11 2022,ALGO,$0.58,0,8072680555.56,1735694444.44,1192130555.56,144855555.56,2500000000.00,500000000.00,2000000000.00
May 10 2022,ALGO,$0.58,0,8069847222.22,1734027777.78,1191097222.22,144722222.22,2500000000.00,500000000.00,2000000000.00
May 10 2022,ALGO,$0.58,0,8069847222.22,1734027777.78,1191097222.22,144722222.22,2500000000.00,500000000.00,2000000000.00
May 10 2022,ALGO,$0.58,0,8069847222.22,1734027777.78,1191097222.22,144722222.22,2500000000.00,500000000.00,2000000000.00
May 09 2022,ALGO,$0.72,0,8067013888.89,1732361111.11,1190063888.89,144588888.89,2500000000.00,500000000.00,2000000000.00
May 09 2022,ALGO,$0.72,0,8067013888.89,1732361111.11,1190063888.89,144588888.89,2500000000.00,500000000.00,2000000000.00
May 09 2022,ALGO,$0.72,0,8067013888.89,1732361111.11,1190063888.89,144588888.89,2500000000.00,500000000.00,2000000000.00
May 08 2022,ALGO,$0.75,0,8064180555.56,1730694444.44,1189030555.56,144455555.56,2500000000.00,500000000.00,2000000000.00
May 08 2022,ALGO,$0.75,0,8064180555.56,1730694444.44,1189030555.56,144455555.56,2500000000.00,500000000.00,2000000000.00
May 08 2022,ALGO,$0.75,0,8064180555.56,1730694444.44,1189030555.56,144455555.56,2500000000.00,500000000.00,2000000000.00
May 07 2022,ALGO,$0.69,0,8061347222.22,1729027777.78,1187997222.22,144322222.22,2500000000.00,500000000.00,2000000000.00
May 07 2022,ALGO,$0.69,0,8061347222.22,1729027777.78,1187997222.22,144322222.22,2500000000.00,500000000.00,2000000000.00
May 06 2022,ALGO,$0.63,0,8058513888.89,1727361111.11,1186963888.89,144188888.89,2500000000.00,500000000.00,2000000000.00
May 06 2022,ALGO,$0.63,0,8058513888.89,1727361111.11,1186963888.89,144188888.89,2500000000.00,500000000.00,2000000000.00
May 06 2022,ALGO,$0.63,0,8058513888.89,1727361111.11,1186963888.89,144188888.89,2500000000.00,500000000.00,2000000000.00
May 05 2022,ALGO,$0.71,0,8055680555.56,1725694444.44,1185930555.56,144055555.56,2500000000.00,500000000.00,2000000000.00
May 05 2022,ALGO,$0.71,0,8055680555.56,1725694444.44,1185930555.56,144055555.56,2500000000.00,500000000.00,2000000000.00
May 05 2022,ALGO,$0.71,0,8055680555.56,1725694444.44,1185930555.56,144055555.56,2500000000.00,500000000.00,2000000000.00
May 04 2022,ALGO,$0.66,0,8052847222.22,1724027777.78,1184897222.22,143922222.22,2500000000.00,500000000.00,2000000000.00
May 04 2022,ALGO,$0.66,0,8052847222.22,1724027777.78,1184897222.22,143922222.22,2500000000.00,500000000.00,2000000000.00
May 04 2022,ALGO,$0.66,0,8052847222.22,1724027777.78,1184897222.22,143922222.22,2500000000.00,500000000.00,2000000000.00
May 03 2022,ALGO,$0.62,0,8050013888.89,1722361111.11,1183863888.89,143788888.89,2500000000.00,500000000.00,2000000000.00
May 03 2022,ALGO,$0.62,0,8050013888.89,1722361111.11,1183863888.89,143788888.89,2500000000.00,500000000.00,2000000000.00
May 02 2022,ALGO,$0.60,0,8047180555.56,1720694444.44,1182830555.56,143655555.56,2500000000.00,500000000.00,2000000000.00
May 02 2022,ALGO,$0.60,0,8047180555.56,1720694444.44,1182830555.56,143655555.56,2500000000.00,500000000.00,2000000000.00
May 02 2022,ALGO,$0.60,0,8047180555.56,1720694444.44,1182830555.56,143655555.56,2500000000.00,500000000.00,2000000000.00
May 01 2022,ALGO,$0.57,0,8044347222.22,1719027777.78,1181797222.22,143522222.22,2500000000.00,500000000.00,2000000000.00
May 01 2022,ALGO,$0.57,0,8044347222.22,1719027777.78,1181797222.22,143522222.22,2500000000.00,500000000.00,2000000000.00
May 01 2022,ALGO,$0.57,0,8044347222.22,1719027777.78,1181797222.22,143522222.22,2500000000.00,500000000.00,2000000000.00
Apr 30 2022,ALGO,$0.63,0,8041513888.89,1717361111.11,1180763888.89,143388888.89,2500000000.00,500000000.00,2000000000.00
Apr 30 2022,ALGO,$0.63,0,8041513888.89,1717361111.11,1180763888.89,143388888.89,2500000000.00,500000000.00,2000000000.00
Apr 30 2022,ALGO,$0.63,0,8041513888.89,1717361111.11,1180763888.89,143388888.89,2500000000.00,500000000.00,2000000000.00
Apr 29 2022,ALGO,$0.69,0,8038680555.56,1715694444.44,1179730555.56,143255555.56,2500000000.00,500000000.00,2000000000.00
Apr 29 2022,ALGO,$0.69,0,8038680555.56,1715694444.44,1179730555.56,143255555.56,2500000000.00,500000000.00,2000000000.00
Apr 29 2022,ALGO,$0.69,0,8038680555.56,1715694444.44,1179730555.56,143255555.56,2500000000.00,500000000.00,2000000000.00
Apr 28 2022,ALGO,$0.67,0,8035847222.22,1714027777.78,1178697222.22,143122222.22,2500000000.00,500000000.00,2000000000.00
Apr 28 2022,ALGO,$0.67,0,8035847222.22,1714027777.78,1178697222.22,143122222.22,2500000000.00,500000000.00,2000000000.00
Apr 27 2022,ALGO,$0.65,0,8033013888.89,1712361111.11,1177663888.89,142988888.89,2500000000.00,500000000.00,2000000000.00
Apr 27 2022,ALGO,$0.65,0,8033013888.89,1712361111.11,1177663888.89,142988888.89,2500000000.00,500000000.00,2000000000.00
Apr 27 2022,ALGO,$0.65,0,8033013888.89,1712361111.11,1177663888.89,142988888.89,2500000000.00,500000000.00,2000000000.00
Apr 26 2022,ALGO,$0.70,0,8030180555.56,1710694444.44,1176630555.56,142855555.56,2500000000.00,500000000.00,2000000000.00
Apr 26 2022,ALGO,$0.70,0,8030180555.56,1710694444.44,1176630555.56,142855555.56,2500000000.00,500000000.00,2000000000.00
Apr 26 2022,ALGO,$0.70,0,8030180555.56,1710694444.44,1176630555.56,142855555.56,2500000000.00,500000000.00,2000000000.00
Apr 25 2022,ALGO,$0.70,0,8027347222.22,1709027777.78,1175597222.22,142722222.22,2500000000.00,500000000.00,2000000000.00
Apr 25 2022,ALGO,$0.70,0,8027347222.22,1709027777.78,1175597222.22,142722222.22,2500000000.00,500000000.00,2000000000.00
Apr 25 2022,ALGO,$0.70,0,8027347222.22,1709027777.78,1175597222.22,142722222.22,2500000000.00,500000000.00,2000000000.00
Apr 24 2022,ALGO,$0.71,0,8024513888.89,1707361111.11,1174563888.89,142588888.89,2500000000.00,500000000.00,2000000000.00
Apr 24 2022,ALGO,$0.71,0,8024513888.89,1707361111.11,1174563888.89,142588888.89,2500000000.00,500000000.00,2000000000.00
Apr 24 2022,ALGO,$0.71,0,8024513888.89,1707361111.11,1174563888.89,142588888.89,2500000000.00,500000000.00,2000000000.00
Apr 23 2022,ALGO,$0.72,0,8021680555.56,1705694444.44,1173530555.56,142455555.56,2500000000.00,500000000.00,2000000000.00
Apr 23 2022,ALGO,$0.72,0,8021680555.56,1705694444.44,1173530555.56,142455555.56,2500000000.00,500000000.00,2000000000.00
Apr 22 2022,ALGO,$0.71,0,8018847222.22,1704027777.78,1172497222.22,142322222.22,2500000000.00,500000000.00,2000000000.00
Apr 22 2022,ALGO,$0.71,0,8018847222.22,1704027777.78,1172497222.22,142322222.22,2500000000.00,500000000.00,2000000000.00
Apr 22 2022,ALGO,$0.71,0,8018847222.22,1704027777.78,1172497222.22,142322222.22,2500000000.00,500000000.00,2000000000.00
Apr 21 2022,ALGO,$0.74,0,8016013888.89,1702361111.11,1171463888.89,142188888.89,2500000000.00,500000000.00,2000000000.00
Apr 21 2022,ALGO,$0.74,0,8016013888.89,1702361111.11,1171463888.89,142188888.89,2500000000.00,500000000.00,2000000000.00
Apr 21 2022,ALGO,$0.74,0,8016013888.89,1702361111.11,1171463888.89,142188888.89,2500000000.00,500000000.00,2000000000.00
Apr 20 2022,ALGO,$0.76,0,8013180555.56,1700694444.44,1170430555.56,142055555.56,2500000000.00,500000000.00,2000000000.00
Apr 20 2022,ALGO,$0.76,0,8013180555.56,1700694444.44,1170430555.56,142055555.56,2500000000.00,500000000.00,2000000000.00
Apr 20 2022,ALGO,$0.76,0,8013180555.56,1700694444.44,1170430555.56,142055555.56,2500000000.00,500000000.00,2000000000.00
Apr 19 2022,ALGO,$0.73,0,8012000000.00,1700000000.00,1170000000.00,142000000.00,2500000000.00,500000000.00,2000000000.00
Apr 19 2022,ALGO,$0.73,0,8012000000.00,1700000000.00,1170000000.00,142000000.00,2500000000.00,500000000.00,2000000000.00
Apr 18 2022,ALGO,$0.71,0,8007147849.46,1697446236.56,1167905913.98,141795698.92,2500000000.00,500000000.00,2000000000.00
Apr 18 2022,ALGO,$0.71,0,8007147849.46,1697446236.56,1167905913.98,141795698.92,2500000000.00,500000000.00,2000000000.00
Apr 18 2022,ALGO,$0.71,0,8007147849.46,1697446236.56,1167905913.98,141795698.92,2500000000.00,500000000.00,2000000000.00
Apr 17 2022,ALGO,$0.74,0,8004083333.33,1695833333.33,1166583333.33,141666666.67,2500000000.00,500000000.00,2000000000.00
Apr 17 2022,ALGO,$0.74,0,8004083333.33,1695833333.33,1166583333.33,141666666.67,2500000000.00,500000000.00,2000000000.00
Apr 17 2022,ALGO,$0.74,0,8004083333.33,1695833333.33,1166583333.33,141666666.67,2500000000.00,500000000.00,2000000000.00
Apr 16 2022,ALGO,$0.74,0,8001018817.20,1694220430.11,1165260752.69,141537634.41,2500000000.00,500000000.00,2000000000.00
Apr 16 2022,ALGO,$0.74,0,8001018817.20,1694220430.11,1165260752.69,141537634.41,2500000000.00,500000000.00,2000000000.00
Apr 16 2022,ALGO,$0.74,0,8001018817.20,1694220430.11,1165260752.69,141537634.41,2500000000.00,500000000.00,2000000000.00
Apr 15 2022,ALGO,$0.72,0,7997954301.08,1692607526.88,1163938172.04,141408602.15,2500000000.00,500000000.00,2000000000.00
Apr 15 2022,ALGO,$0.72,0,7997954301.08,1692607526.88,1163938172.04,141408602.15,2500000000.00,500000000.00,2000000000.00
Apr 15 2022,ALGO,$0.72,0,7997954301.08,1692607526.88,1163938172.04,141408602.15,2500000000.00,500000000.00,2000000000.00
Apr 14 2022,ALGO,$0.74,0,7994889784.95,1690994623.66,1162615591.40,141279569.89,2500000000.00,500000000.00,2000000000.00
Apr 14 2022,ALGO,$0.74,0,7994889784.95,1690994623.66,1162615591.40,141279569.89,2500000000.00,500000000.00,2000000000.00
Apr 13 2022,ALGO,$0.72,0,7991825268.82,1689381720.43,1161293010.75,141150537.63,2500000000.00,500000000.00,2000000000.00
Apr 13 2022,ALGO,$0.72,0,7991825268.82,1689381720.43,1161293010.75,141150537.63,2500000000.00,500000000.00,2000000000.00
Apr 13 2022,ALGO,$0.72,0,7991825268.82,1689381720.43,1161293010.75,141150537.63,2500000000.00,500000000.00,2000000000.00
Apr 12 2022,ALGO,$0.69,0,7988760752.69,1687768817.20,1159970430.11,141021505.38,2500000000.00,500000000.00,2000000000.00
Apr 12 2022,ALGO,$0.69,0,7988760752.69,1687768817.20,1159970430.11,141021505.38,2500000000.00,500000000.00,2000000000.00
Apr 12 2022,ALGO,$0.69,0,7988760752.69,1687768817.20,1159970430.11,141021505.38,2500000000.00,500000000.00,2000000000.00
Apr 11 2022,ALGO,$0.75,0,7985696236.56,1686155913.98,1158647849.46,140892473.12,2500000000.00,500000000.00,2000000000.00
Apr 11 2022,ALGO,$0.75,0,7985696236.56,1686155913.98,1158647849.46,140892473.12,2500000000.00,500000000.00,2000000000.00
Apr 11 2022,ALGO,$0.75,0,7985696236.56,1686155913.98,1158647849.46,140892473.12,2500000000.00,500000000.00,2000000000.00
Apr 10 2022,ALGO,$0.78,0,7982631720.43,1684543010.75,1157325268.82,140763440.86,2500000000.00,500000000.00,2000000000.00
Apr 10 2022,ALGO,$0.78,0,7982631720.43,1684543010.75,1157325268.82,140763440.86,2500000000.00,500000000.00,2000000000.00
Apr 09 2022,ALGO,$0.75,0,7979567204.30,1682930107.53,1156002688.17,140634408.60,2500000000.00,500000000.00,2000000000.00
Apr 09 2022,ALGO,$0.75,0,7979567204.30,1682930107.53,1156002688.17,140634408.60,2500000000.00,500000000.00,2000000000.00
Apr 09 2022,ALGO,$0.75,0,7979567204.30,1682930107.53,1156002688.17,140634408.60,2500000000.00,500000000.00,2000000000.00
Apr 08 2022,ALGO,$0.80,0,7976502688.17,1681317204.30,1154680107.53,140505376.34,2500000000.00,500000000.00,2000000000.00
Apr 08 2022,ALGO,$0.80,0,7976502688.17,1681317204.30,1154680107.53,140505376.34,2500000000.00,500000000.00,2000000000.00
Apr 08 2022,ALGO,$0.80,0,7976502688.17,1681317204.30,1154680107.53,140505376.34,2500000000.00,500000000.00,2000000000.00
Apr 07 2022,ALGO,$0.76,0,7973438172.04,1679704301.08,1153357526.88,140376344.09,2500000000.00,500000000.00,2000000000.00
Apr 07 2022,ALGO,$0.76,0,7973438172.04,1679704301.08,1153357526.88,140376344.09,2500000000.00,500000000.00,2000000000.00
Apr 07 2022,ALGO,$0.76,0,7973438172.04,1679704301.08,1153357526.88,140376344.09,2500000000.00,500000000.00,2000000000.00
Apr 06 2022,ALGO,$0.83,0,7970373655.91,1678091397.85,1152034946.24,140247311.83,2500000000.00,500000000.00,2000000000.00
Apr 06 2022,ALGO,$0.83,0,7970373655.91,1678091397.85,1152034946.24,140247311.83,2500000000.00,500000000.00,2000000000.00
Apr 06 2022,ALGO,$0.83,0,7970373655.91,1678091397.85,1152034946.24,140247311.83,2500000000.00,500000000.00,2000000000.00
Apr 05 2022,ALGO,$0.88,0,7967309139.78,1676478494.62,1150712365.59,140118279.57,2500000000.00,500000000.00,2000000000.00
Apr 05 2022,ALGO,$0.88,0,7967309139.78,1676478494.62,1150712365.59,140118279.57,2500000000.00,500000000.00,2000000000.00
Apr 04 2022,ALGO,$0.93,0,7964244623.66,1674865591.40,1149389784.95,139989247.31,2500000000.00,500000000.00,2000000000.00
Apr 04 2022,ALGO,$0.93,0,7964244623.66,1674865591.40,1149389784.95,139989247.31,2500000000.00,500000000.00,2000000000.00
Apr 04 2022,ALGO,$0.93,0,7964244623.66,1674865591.40,1149389784.95,139989247.31,2500000000.00,500000000.00,2000000000.00
Apr 03 2022,ALGO,$0.90,0,7961180107.53,1673252688.17,1148067204.30,139860215.05,2500000000.00,500000000.00,2000000000.00
Apr 03 2022,ALGO,$0.90,0,7961180107.53,1673252688.17,1148067204.30,139860215.05,2500000000.00,500000000.00,2000000000.00
Apr 03 2022,ALGO,$0.90,0,7961180107.53,1673252688.17,1148067204.30,139860215.05,2500000000.00,500000000.00,2000000000.00
Apr 02 2022,ALGO,$0.93,0,7958115591.40,1671639784.95,1146744623.66,139731182.80,2500000000.00,500000000.00,2000000000.00
Apr 02 2022,ALGO,$0.93,0,7958115591.40,1671639784.95,1146744623.66,139731182.80,2500000000.00,500000000.00,2000000000.00
Apr 02 2022,ALGO,$0.93,0,7958115591.40,1671639784.95,1146744623.66,139731182.80,2500000000.00,500000000.00,2000000000.00
Apr 01 2022,ALGO,$0.92,0,7955051075.27,1670026881.72,1145422043.01,139602150.54,2500000000.00,500000000.00,2000000000.00
Apr 01 2022,ALGO,$0.92,0,7955051075.27,1670026881.72,1145422043.01,139602150.54,2500000000.00,500000000.00,2000000000.00
Apr 01 2022,ALGO,$0.92,0,7955051075.27,1670026881.72,1145422043.01,139602150.54,2500000000.00,500000000.00,2000000000.00
Mar 31 2022,ALGO,$0.92,0,7951986559.14,1668413978.49,1144099462.37,139473118.28,2500000000.00,500000000.00,2000000000.00
Mar 31 2022,ALGO,$0.92,0,7951986559.14,1668413978.49,1144099462.37,139473118.28,2500000000.00,500000000.00,2000000000.00
Mar 30 2022,ALGO,$0.92,0,7948922043.01,1666801075.27,1142776881.72,139344086.02,2500000000.00,500000000.00,2000000000.00
Mar 30 2022,ALGO,$0.92,0,7948922043.01,1666801075.27,1142776881.72,139344086.02,2500000000.00,500000000.00,2000000000.00
Mar 30 2022,ALGO,$0.92,0,7948922043.01,1666801075.27,1142776881.72,139344086.02,2500000000.00,500000000.00,2000000000.00
Mar 29 2022,ALGO,$0.90,0,7945857526.88,1665188172.04,1141454301.08,139215053.76,2500000000.00,500000000.00,2000000000.00
Mar 29 2022,ALGO,$0.90,0,7945857526.88,1665188172.04,1141454301.08,139215053.76,2500000000.00,500000000.00,2000000000.00
Mar 29 2022,ALGO,$0.90,0,7945857526.88,1665188172.04,1141454301.08,139215053.76,2500000000.00,500000000.00,2000000000.00
Mar 28 2022,ALGO,$0.94,0,7942793010.75,1663575268.82,1140131720.43,139086021.51,2500000000.00,500000000.00,2000000000.00
Mar 28 2022,ALGO,$0.94,0,7942793010.75,1663575268.82,1140131720.43,139086021.51,2500000000.00,500000000.00,2000000000.00
Mar 28 2022,ALGO,$0.94,0,7942793010.75,1663575268.82,1140131720.43,139086021.51,2500000000.00,500000000.00,2000000000.00
Mar 27 2022,ALGO,$0.91,0,7939728494.62,1661962365.59,1138809139.78,138956989.25,2500000000.00,500000000.00,2000000000.00
Mar 27 2022,ALGO,$0.91,0,7939728494.62,1661962365.59,1138809139.78,138956989.25,2500000000.00,500000000.00,2000000000.00
Mar 26 2022,ALGO,$0.89,0,7936663978.49,1660349462.37,1137486559.14,138827956.99,2500000000.00,500000000.00,2000000000.00
Mar 26 2022,ALGO,$0.89,0,7936663978.49,1660349462.37,1137486559.14,138827956.99,2500000000.00,500000000.00,2000000000.00
Mar 26 2022,ALGO,$0.89,0,7936663978.49,1660349462.37,1137486559.14,138827956.99,2500000000.00,500000000.00,2000000000.00
Mar 25 2022,ALGO,$0.89,0,7933599462.37,1658736559.14,1136163978.49,138698924.73,2500000000.00,500000000.00,2000000000.00
Mar 25 2022,ALGO,$0.89,0,7933599462.37,1658736559.14,1136163978.49,138698924.73,2500000000.00,500000000.00,2000000000.00
Mar 25 2022,ALGO,$0.89,0,7933599462.37,1658736559.14,1136163978.49,138698924.73,2500000000.00,500000000.00,2000000000.00
Mar 24 2022,ALGO,$0.83,0,7930534946.24,1657123655.91,1134841397.85,138569892.47,2500000000.00,500000000.00,2000000000.00
Mar 24 2022,ALGO,$0.83,0,7930534946.24,1657123655.91,1134841397.85,138569892.47,2500000000.00,500000000.00,2000000000.00
Mar 24 2022,ALGO,$0.83,0,7930534946.24,1657123655.91,1134841397.85,138569892.47,2500000000.00,500000000.00,2000000000.00
Mar 23 2022,ALGO,$0.82,0,7927470430.11,1655510752.69,1133518817.20,138440860.22,2500000000.00,500000000.00,2000000000.00
Mar 23 2022,ALGO,$0.82,0,7927470430.11,1655510752.69,1133518817.20,138440860.22,2500000000.00,500000000.00,2000000000.00
Mar 23 2022,ALGO,$0.82,0,7927470430.11,1655510752.69,1133518817.20,138440860.22,2500000000.00,500000000.00,2000000000.00
Mar 22 2022,ALGO,$0.82,0,7924405913.98,1653897849.46,1132196236.56,138311827.96,2500000000.00,500000000.00,2000000000.00
Mar 22 2022,ALGO,$0.82,0,7924405913.98,1653897849.46,1132196236.56,138311827.96,2500000000.00,500000000.00,2000000000.00
Mar 21 2022,ALGO,$0.74,0,7921341397.85,1652284946.24,1130873655.91,138182795.70,2500000000.00,500000000.00,2000000000.00
Mar 21 2022,ALGO,$0.74,0,7921341397.85,1652284946.24,1130873655.91,138182795.70,2500000000.00,500000000.00,2000000000.00
Mar 21 2022,ALGO,$0.74,0,7921341397.85,1652284946.24,1130873655.91,138182795.70,2500000000.00,500000000.00,2000000000.00
Mar 20 2022,ALGO,$0.76,0,7918276881.72,1650672043.01,1129551075.27,138053763.44,2500000000.00,500000000.00,2000000000.00
Mar 20 2022,ALGO,$0.76,0,7918276881.72,1650672043.01,1129551075.27,138053763.44,2500000000.00,500000000.00,2000000000.00
Mar 20 2022,ALGO,$0.76,0,7918276881.72,1650672043.01,1129551075.27,138053763.44,2500000000.00,500000000.00,2000000000.00
Mar 19 2022,ALGO,$0.75,0,7917000000.00,1650000000.00,1129000000.00,138000000.00,2500000000.00,500000000.00,2000000000.00
Mar 19 2022,ALGO,$0.75,0,7917000000.00,1650000000.00,1129000000.00,138000000.00,2500000000.00,500000000.00,2000000000.00
Mar 19 2022,ALGO,$0.75,0,7917000000.00,1650000000.00,1129000000.00,138000000.00,2500000000.00,500000000.00,2000000000.00
Mar 18 2022,ALGO,$0.74,0,7911571428.57,1647172619.05,1126681547.62,137717261.90,2500000000.00,500000000.00,2000000000.00
Mar 18 2022,ALGO,$0.74,0,7911571428.57,1647172619.05,1126681547.62,137717261.90,2500000000.00,500000000.00,2000000000.00
Mar 18 2022,ALGO,$0.74,0,7911571428.57,1647172619.05,1126681547.62,137717261.90,2500000000.00,500000000.00,2000000000.00
Mar 17 2022,ALGO,$0.73,0,7908142857.14,1645386904.76,1125217261.90,137538690.48,2500000000.00,500000000.00,2000000000.00
Mar 17 2022,ALGO,$0.73,0,7908142857.14,1645386904.76,1125217261.90,137538690.48,2500000000.00,500000000.00,2000000000.00
Mar 16 2022,ALGO,$0.71,0,7904714285.71,1643601190.48,1123752976.19,137360119.05,2500000000.00,500000000.00,2000000000.00
Mar 16 2022,ALGO,$0.71,0,7904714285.71,1643601190.48,1123752976.19,137360119.05,2500000000.00,500000000.00,2000000000.00
Mar 16 2022,ALGO,$0.71,0,7904714285.71,1643601190.48,1123752976.19,137360119.05,2500000000.00,500000000.00,2000000000.00
