Date,Symbol,Price,Available Supply,Unlocked Supply,New Issuance,Graph Foundation,Edge & Node,Curator Program Grants,Early Team & Advisors,Testnet Indexer Rewards,Backers,Early Backers,Strategic GRT Sale,Public GRT Sale,Bug Bounties,Educational Programs
Sep 06 2027,GRT,0,10016777080.29,10016777080.29,248759124.09,1763017956.20,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 05 2027,GRT,0,10016097116.79,10016097116.79,248649635.04,1762447481.75,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 05 2027,GRT,0,10016097116.79,10016097116.79,248649635.04,1762447481.75,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 04 2027,GRT,0,10015417153.28,10015417153.28,248540145.99,1761877007.30,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 03 2027,GRT,0,10014737189.78,10014737189.78,248430656.93,1761306532.85,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 03 2027,GRT,0,10014737189.78,10014737189.78,248430656.93,1761306532.85,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 02 2027,GRT,0,10014057226.28,10014057226.28,248321167.88,1760736058.39,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 02 2027,GRT,0,10014057226.28,10014057226.28,248321167.88,1760736058.39,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 01 2027,GRT,0,10013377262.77,10013377262.77,248211678.83,1760165583.94,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Sep 01 2027,GRT,0,10013377262.77,10013377262.77,248211678.83,1760165583.94,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 31 2027,GRT,0,10012697299.27,10012697299.27,248102189.78,1759595109.49,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 31 2027,GRT,0,10012697299.27,10012697299.27,248102189.78,1759595109.49,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 30 2027,GRT,0,10012017335.77,10012017335.77,247992700.73,1759024635.04,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 30 2027,GRT,0,10012017335.77,10012017335.77,247992700.73,1759024635.04,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 29 2027,GRT,0,10011337372.26,10011337372.26,247883211.68,1758454160.58,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 29 2027,GRT,0,10011337372.26,10011337372.26,247883211.68,1758454160.58,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 28 2027,GRT,0,10010657408.76,10010657408.76,247773722.63,1757883686.13,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 28 2027,GRT,0,10010657408.76,10010657408.76,247773722.63,1757883686.13,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 27 2027,GRT,0,10009977445.26,10009977445.26,247664233.58,1757313211.68,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 27 2027,GRT,0,10009977445.26,10009977445.26,247664233.58,1757313211.68,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 26 2027,GRT,0,10009297481.75,10009297481.75,247554744.53,1756742737.23,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 26 2027,GRT,0,10009297481.75,10009297481.75,247554744.53,1756742737.23,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 25 2027,GRT,0,10008617518.25,10008617518.25,247445255.47,1756172262.77,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 24 2027,GRT,0,10007937554.74,10007937554.74,247335766.42,1755601788.32,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 24 2027,GRT,0,10007937554.74,10007937554.74,247335766.42,1755601788.32,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 23 2027,GRT,0,10007257591.24,10007257591.24,247226277.37,1755031313.87,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 23 2027,GRT,0,10007257591.24,10007257591.24,247226277.37,1755031313.87,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 22 2027,GRT,0,10006577627.74,10006577627.74,247116788.32,1754460839.42,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 22 2027,GRT,0,10006577627.74,10006577627.74,247116788.32,1754460839.42,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 21 2027,GRT,0,10005897664.23,10005897664.23,247007299.27,1753890364.96,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 21 2027,GRT,0,10005897664.23,10005897664.23,247007299.27,1753890364.96,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 20 2027,GRT,0,10005217700.73,10005217700.73,246897810.22,1753319890.51,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 20 2027,GRT,0,10005217700.73,10005217700.73,246897810.22,1753319890.51,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 19 2027,GRT,0,10004537737.23,10004537737.23,246788321.17,1752749416.06,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 19 2027,GRT,0,10004537737.23,10004537737.23,246788321.17,1752749416.06,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 18 2027,GRT,0,10003857773.72,10003857773.72,246678832.12,1752178941.61,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 18 2027,GRT,0,10003857773.72,10003857773.72,246678832.12,1752178941.61,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 17 2027,GRT,0,10003177810.22,10003177810.22,246569343.07,1751608467.15,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 17 2027,GRT,0,10003177810.22,10003177810.22,246569343.07,1751608467.15,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 16 2027,GRT,0,10002497846.72,10002497846.72,246459854.01,1751037992.70,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 16 2027,GRT,0,10002497846.72,10002497846.72,246459854.01,1751037992.70,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 15 2027,GRT,0,10001817883.21,10001817883.21,246350364.96,1750467518.25,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 14 2027,GRT,0,10001137919.71,10001137919.71,246240875.91,1749897043.80,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 14 2027,GRT,0,10001137919.71,10001137919.71,246240875.91,1749897043.80,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 13 2027,GRT,0,10000457956.20,10000457956.20,246131386.86,1749326569.34,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 13 2027,GRT,0,10000457956.20,10000457956.20,246131386.86,1749326569.34,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 12 2027,GRT,0,9999777992.70,9999777992.70,246021897.81,1748756094.89,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 12 2027,GRT,0,9999777992.70,9999777992.70,246021897.81,1748756094.89,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 11 2027,GRT,0,9999098029.20,9999098029.20,245912408.76,1748185620.44,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 11 2027,GRT,0,9999098029.20,9999098029.20,245912408.76,1748185620.44,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 10 2027,GRT,0,9998418065.69,9998418065.69,245802919.71,1747615145.99,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 10 2027,GRT,0,9998418065.69,9998418065.69,245802919.71,1747615145.99,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 09 2027,GRT,0,9997738102.19,9997738102.19,245693430.66,1747044671.53,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 09 2027,GRT,0,9997738102.19,9997738102.19,245693430.66,1747044671.53,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 08 2027,GRT,0,9997058138.69,9997058138.69,245583941.61,1746474197.08,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 08 2027,GRT,0,9997058138.69,9997058138.69,245583941.61,1746474197.08,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 07 2027,GRT,0,9996378175.18,9996378175.18,245474452.55,1745903722.63,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 07 2027,GRT,0,9996378175.18,9996378175.18,245474452.55,1745903722.63,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 06 2027,GRT,0,9995698211.68,9995698211.68,245364963.50,1745333248.18,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 06 2027,GRT,0,9995698211.68,9995698211.68,245364963.50,1745333248.18,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 05 2027,GRT,0,9995018248.18,9995018248.18,245255474.45,1744762773.72,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 04 2027,GRT,0,9994338284.67,9994338284.67,245145985.40,1744192299.27,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 04 2027,GRT,0,9994338284.67,9994338284.67,245145985.40,1744192299.27,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 03 2027,GRT,0,9993658321.17,9993658321.17,245036496.35,1743621824.82,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 03 2027,GRT,0,9993658321.17,9993658321.17,245036496.35,1743621824.82,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 02 2027,GRT,0,9992978357.66,9992978357.66,244927007.30,1743051350.36,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 02 2027,GRT,0,9992978357.66,9992978357.66,244927007.30,1743051350.36,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 01 2027,GRT,0,9992298394.16,9992298394.16,244817518.25,1742480875.91,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Aug 01 2027,GRT,0,9992298394.16,9992298394.16,244817518.25,1742480875.91,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 31 2027,GRT,0,9991618430.66,9991618430.66,244708029.20,1741910401.46,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 31 2027,GRT,0,9991618430.66,9991618430.66,244708029.20,1741910401.46,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 30 2027,GRT,0,9990938467.15,9990938467.15,244598540.15,1741339927.01,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 30 2027,GRT,0,9990938467.15,9990938467.15,244598540.15,1741339927.01,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 29 2027,GRT,0,9990258503.65,9990258503.65,244489051.09,1740769452.55,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 29 2027,GRT,0,9990258503.65,9990258503.65,244489051.09,1740769452.55,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 28 2027,GRT,0,9989578540.15,9989578540.15,244379562.04,1740198978.10,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 28 2027,GRT,0,9989578540.15,9989578540.15,244379562.04,1740198978.10,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 27 2027,GRT,0,9988898576.64,9988898576.64,244270072.99,1739628503.65,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 27 2027,GRT,0,9988898576.64,9988898576.64,244270072.99,1739628503.65,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 26 2027,GRT,0,9988218613.14,9988218613.14,244160583.94,1739058029.20,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 25 2027,GRT,0,9987538649.64,9987538649.64,244051094.89,1738487554.74,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 25 2027,GRT,0,9987538649.64,9987538649.64,244051094.89,1738487554.74,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 24 2027,GRT,0,9986858686.13,9986858686.13,243941605.84,1737917080.29,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 24 2027,GRT,0,9986858686.13,9986858686.13,243941605.84,1737917080.29,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 23 2027,GRT,0,9986178722.63,9986178722.63,243832116.79,1737346605.84,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 23 2027,GRT,0,9986178722.63,9986178722.63,243832116.79,1737346605.84,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 22 2027,GRT,0,9985498759.12,9985498759.12,243722627.74,1736776131.39,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 22 2027,GRT,0,9985498759.12,9985498759.12,243722627.74,1736776131.39,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 21 2027,GRT,0,9984818795.62,9984818795.62,243613138.69,1736205656.93,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 21 2027,GRT,0,9984818795.62,9984818795.62,243613138.69,1736205656.93,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 20 2027,GRT,0,9984138832.12,9984138832.12,243503649.64,1735635182.48,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 20 2027,GRT,0,9984138832.12,9984138832.12,243503649.64,1735635182.48,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 19 2027,GRT,0,9983458868.61,9983458868.61,243394160.58,1735064708.03,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 19 2027,GRT,0,9983458868.61,9983458868.61,243394160.58,1735064708.03,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 18 2027,GRT,0,9982778905.11,9982778905.11,243284671.53,1734494233.58,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 18 2027,GRT,0,9982778905.11,9982778905.11,243284671.53,1734494233.58,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 17 2027,GRT,0,9982098941.61,9982098941.61,243175182.48,1733923759.12,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 17 2027,GRT,0,9982098941.61,9982098941.61,243175182.48,1733923759.12,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 16 2027,GRT,0,9981418978.10,9981418978.10,243065693.43,1733353284.67,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 15 2027,GRT,0,9980739014.60,9980739014.60,242956204.38,1732782810.22,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 15 2027,GRT,0,9980739014.60,9980739014.60,242956204.38,1732782810.22,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 14 2027,GRT,0,9980059051.09,9980059051.09,242846715.33,1732212335.77,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 14 2027,GRT,0,9980059051.09,9980059051.09,242846715.33,1732212335.77,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 13 2027,GRT,0,9979379087.59,9979379087.59,242737226.28,1731641861.31,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 13 2027,GRT,0,9979379087.59,9979379087.59,242737226.28,1731641861.31,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 12 2027,GRT,0,9978699124.09,9978699124.09,242627737.23,1731071386.86,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 12 2027,GRT,0,9978699124.09,9978699124.09,242627737.23,1731071386.86,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 11 2027,GRT,0,9978019160.58,9978019160.58,242518248.18,1730500912.41,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 11 2027,GRT,0,9978019160.58,9978019160.58,242518248.18,1730500912.41,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 10 2027,GRT,0,9977339197.08,9977339197.08,242408759.12,1729930437.96,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 10 2027,GRT,0,9977339197.08,9977339197.08,242408759.12,1729930437.96,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 09 2027,GRT,0,9976659233.58,9976659233.58,242299270.07,1729359963.50,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 09 2027,GRT,0,9976659233.58,9976659233.58,242299270.07,1729359963.50,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 08 2027,GRT,0,9975979270.07,9975979270.07,242189781.02,1728789489.05,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 08 2027,GRT,0,9975979270.07,9975979270.07,242189781.02,1728789489.05,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 07 2027,GRT,0,9975299306.57,9975299306.57,242080291.97,1728219014.60,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 07 2027,GRT,0,9975299306.57,9975299306.57,242080291.97,1728219014.60,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 06 2027,GRT,0,9974619343.07,9974619343.07,241970802.92,1727648540.15,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 05 2027,GRT,0,9973939379.56,9973939379.56,241861313.87,1727078065.69,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 05 2027,GRT,0,9973939379.56,9973939379.56,241861313.87,1727078065.69,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 04 2027,GRT,0,9973259416.06,9973259416.06,241751824.82,1726507591.24,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 04 2027,GRT,0,9973259416.06,9973259416.06,241751824.82,1726507591.24,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 03 2027,GRT,0,9972579452.55,9972579452.55,241642335.77,1725937116.79,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 03 2027,GRT,0,9972579452.55,9972579452.55,241642335.77,1725937116.79,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 02 2027,GRT,0,9971899489.05,9971899489.05,241532846.72,1725366642.34,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 02 2027,GRT,0,9971899489.05,9971899489.05,241532846.72,1725366642.34,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 01 2027,GRT,0,9971219525.55,9971219525.55,241423357.66,1724796167.88,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jul 01 2027,GRT,0,9971219525.55,9971219525.55,241423357.66,1724796167.88,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jun 30 2027,GRT,0,9970539562.04,9970539562.04,241313868.61,1724225693.43,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jun 30 2027,GRT,0,9970539562.04,9970539562.04,241313868.61,1724225693.43,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jun 29 2027,GRT,0,9969859598.54,9969859598.54,241204379.56,1723655218.98,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Jun 29 2027,GRT,0,9969859598.54,9969859598.54,241204379.56,1723655218.98,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
