Date,Symbol,Price,Available Supply,Unlocked Supply,AGIX-ADA Utility,Campaign Supporters,SingularityNET Foundation,Founders,Reward Pool,Token Sale
Oct 02 2047,AGIX,0,1991820602.80,1991820602.80,991820602.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 10 2047,AGIX,0,1991696043.50,1991696043.50,991696043.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 18 2047,AGIX,0,1991569587.30,1991569587.30,991569587.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 26 2047,AGIX,0,1991441205.30,1991441205.30,991441205.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 04 2047,AGIX,0,1991441205.30,1991441205.30,991441205.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 11 2047,AGIX,0,1991310868.40,1991310868.40,991310868.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 19 2047,AGIX,0,1991178546.60,1991178546.60,991178546.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 27 2047,AGIX,0,1991044209.70,1991044209.70,991044209.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 04 2047,AGIX,0,1991044209.70,1991044209.70,991044209.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 12 2047,AGIX,0,1990907827.10,1990907827.10,990907827.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 18 2047,AGIX,0,1990769367.60,1990769367.60,990769367.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 26 2047,AGIX,0,1990628799.60,1990628799.60,990628799.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 03 2047,AGIX,0,1990628799.60,1990628799.60,990628799.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 11 2046,AGIX,0,1990486091.00,1990486091.00,990486091.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 19 2046,AGIX,0,1990341209.10,1990341209.10,990341209.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 27 2046,AGIX,0,1990194120.90,1990194120.90,990194120.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 04 2046,AGIX,0,1990194120.90,1990194120.90,990194120.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 12 2046,AGIX,0,1990044792.80,1990044792.80,990044792.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 20 2046,AGIX,0,1989893190.70,1989893190.70,989893190.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 28 2046,AGIX,0,1989893190.70,1989893190.70,989893190.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 06 2046,AGIX,0,1989739279.90,1989739279.90,989739279.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 13 2046,AGIX,0,1989583025.30,1989583025.30,989583025.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 21 2046,AGIX,0,1989424391.10,1989424391.10,989424391.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 29 2046,AGIX,0,1989424391.10,1989424391.10,989424391.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 06 2046,AGIX,0,1989263341.30,1989263341.30,989263341.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 14 2046,AGIX,0,1989099838.80,1989099838.80,989099838.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 19 2046,AGIX,0,1988933846.50,1988933846.50,988933846.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 28 2046,AGIX,0,1988933846.50,1988933846.50,988933846.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 05 2046,AGIX,0,1988765326.40,1988765326.40,988765326.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 13 2045,AGIX,0,1988594240.00,1988594240.00,988594240.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 21 2045,AGIX,0,1988420548.30,1988420548.30,988420548.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 29 2045,AGIX,0,1988420548.30,1988420548.30,988420548.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 06 2045,AGIX,0,1988244211.40,1988244211.40,988244211.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 14 2045,AGIX,0,1988065189.30,1988065189.30,988065189.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 22 2045,AGIX,0,1987883440.90,1987883440.90,987883440.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 30 2045,AGIX,0,1987883440.90,1987883440.90,987883440.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 08 2045,AGIX,0,1987698924.80,1987698924.80,987698924.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 15 2045,AGIX,0,1987511598.70,1987511598.70,987511598.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 23 2045,AGIX,0,1987321420.00,1987321420.00,987321420.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 01 2045,AGIX,0,1987321420.00,1987321420.00,987321420.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 08 2045,AGIX,0,1987128345.20,1987128345.20,987128345.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 16 2045,AGIX,0,1986932330.20,1986932330.20,986932330.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 21 2045,AGIX,0,1986733330.10,1986733330.10,986733330.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 30 2045,AGIX,0,1986733330.10,1986733330.10,986733330.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 07 2045,AGIX,0,1986531299.60,1986531299.60,986531299.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 15 2044,AGIX,0,1986326192.50,1986326192.50,986326192.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 23 2044,AGIX,0,1986117961.90,1986117961.90,986117961.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 31 2044,AGIX,0,1986117961.90,1986117961.90,986117961.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 08 2044,AGIX,0,1985906560.30,1985906560.30,985906560.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 16 2044,AGIX,0,1985691939.40,1985691939.40,985691939.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 24 2044,AGIX,0,1985474050.20,1985474050.20,985474050.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 01 2044,AGIX,0,1985474050.20,1985474050.20,985474050.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 10 2044,AGIX,0,1985252842.80,1985252842.80,985252842.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 17 2044,AGIX,0,1985028266.80,1985028266.80,985028266.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 25 2044,AGIX,0,1984800270.90,1984800270.90,984800270.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 03 2044,AGIX,0,1984800270.90,1984800270.90,984800270.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 10 2044,AGIX,0,1984568802.90,1984568802.90,984568802.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 10 2044,AGIX,0,1984568802.90,1984568802.90,984568802.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 18 2044,AGIX,0,1984333810.10,1984333810.10,984333810.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 24 2044,AGIX,0,1984095238.70,1984095238.70,984095238.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 02 2044,AGIX,0,1984095238.70,1984095238.70,984095238.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 10 2044,AGIX,0,1983853034.20,1983853034.20,983853034.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 18 2043,AGIX,0,1983607141.30,1983607141.30,983607141.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 26 2043,AGIX,0,1983357503.90,1983357503.90,983357503.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 03 2043,AGIX,0,1983357503.90,1983357503.90,983357503.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 11 2043,AGIX,0,1983104064.80,1983104064.80,983104064.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 19 2043,AGIX,0,1982846766.30,1982846766.30,982846766.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 27 2043,AGIX,0,1982585549.60,1982585549.60,982585549.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 04 2043,AGIX,0,1982585549.60,1982585549.60,982585549.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 13 2043,AGIX,0,1982320354.90,1982320354.90,982320354.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 20 2043,AGIX,0,1982051121.70,1982051121.70,982051121.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 28 2043,AGIX,0,1982051121.70,1982051121.70,982051121.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 05 2043,AGIX,0,1981777788.60,1981777788.60,981777788.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 13 2043,AGIX,0,1981500292.90,1981500292.90,981500292.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 21 2043,AGIX,0,1981218571.50,1981218571.50,981218571.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 26 2043,AGIX,0,1980932559.90,1980932559.90,980932559.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 04 2043,AGIX,0,1980932559.90,1980932559.90,980932559.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 12 2043,AGIX,0,1980642192.80,1980642192.80,980642192.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 20 2042,AGIX,0,1980347403.90,1980347403.90,980347403.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 28 2042,AGIX,0,1980347403.90,1980347403.90,980347403.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 05 2042,AGIX,0,1980048125.80,1980048125.80,980048125.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 13 2042,AGIX,0,1979744290.10,1979744290.10,979744290.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 21 2042,AGIX,0,1979435827.50,1979435827.50,979435827.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 29 2042,AGIX,0,1979435827.50,1979435827.50,979435827.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 06 2042,AGIX,0,1979122667.50,1979122667.50,979122667.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 15 2042,AGIX,0,1978804738.60,1978804738.60,978804738.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 22 2042,AGIX,0,1978481968.10,1978481968.10,978481968.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 30 2042,AGIX,0,1978481968.10,1978481968.10,978481968.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 07 2042,AGIX,0,1978154282.40,1978154282.40,978154282.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 15 2042,AGIX,0,1977821606.50,1977821606.50,977821606.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 23 2042,AGIX,0,1977483864.40,1977483864.40,977483864.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 28 2042,AGIX,0,1977483864.40,1977483864.40,977483864.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 06 2042,AGIX,0,1977140979.10,1977140979.10,977140979.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 14 2042,AGIX,0,1976792872.20,1976792872.20,976792872.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 22 2041,AGIX,0,1976439464.20,1976439464.20,976439464.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 30 2041,AGIX,0,1976439464.20,1976439464.20,976439464.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 07 2041,AGIX,0,1976080674.30,1976080674.30,976080674.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 15 2041,AGIX,0,1975716420.60,1975716420.60,975716420.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 23 2041,AGIX,0,1975346619.90,1975346619.90,975346619.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 31 2041,AGIX,0,1975346619.90,1975346619.90,975346619.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 08 2041,AGIX,0,1974971187.70,1974971187.70,974971187.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 17 2041,AGIX,0,1974590038.30,1974590038.30,974590038.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 24 2041,AGIX,0,1974203084.50,1974203084.50,974203084.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 01 2041,AGIX,0,1974203084.50,1974203084.50,974203084.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 09 2041,AGIX,0,1973810238.10,1973810238.10,973810238.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 17 2041,AGIX,0,1973411409.30,1973411409.30,973411409.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 25 2041,AGIX,0,1973006506.90,1973006506.90,973006506.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 02 2041,AGIX,0,1973006506.90,1973006506.90,973006506.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 08 2041,AGIX,0,1972595438.40,1972595438.40,972595438.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 16 2041,AGIX,0,1972178110.10,1972178110.10,972178110.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 24 2040,AGIX,0,1971754426.50,1971754426.50,971754426.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 02 2040,AGIX,0,1971754426.50,1971754426.50,971754426.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 09 2040,AGIX,0,1971324290.80,1971324290.80,971324290.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 17 2040,AGIX,0,1970887604.90,1970887604.90,970887604.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 25 2040,AGIX,0,1970444268.90,1970444268.90,970444268.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 02 2040,AGIX,0,1970444268.90,1970444268.90,970444268.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 10 2040,AGIX,0,1969994181.70,1969994181.70,969994181.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 18 2040,AGIX,0,1969537240.30,1969537240.30,969537240.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 26 2040,AGIX,0,1969073340.40,1969073340.40,969073340.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 03 2040,AGIX,0,1969073340.40,1969073340.40,969073340.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 11 2040,AGIX,0,1968602376.00,1968602376.00,968602376.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 19 2040,AGIX,0,1968124239.60,1968124239.60,968124239.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 27 2040,AGIX,0,1967638821.90,1967638821.90,967638821.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 04 2040,AGIX,0,1967638821.90,1967638821.90,967638821.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 11 2040,AGIX,0,1967146012.10,1967146012.10,967146012.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 19 2040,AGIX,0,1966645697.60,1966645697.60,966645697.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 27 2039,AGIX,0,1966137764.10,1966137764.10,966137764.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 05 2039,AGIX,0,1966137764.10,1966137764.10,966137764.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 12 2039,AGIX,0,1965622095.50,1965622095.50,965622095.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 20 2039,AGIX,0,1965098574.10,1965098574.10,965098574.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 28 2039,AGIX,0,1965098574.10,1965098574.10,965098574.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 05 2039,AGIX,0,1964567080.30,1964567080.30,964567080.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 13 2039,AGIX,0,1964027492.70,1964027492.70,964027492.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 21 2039,AGIX,0,1963479688.00,1963479688.00,963479688.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 29 2039,AGIX,0,1963479688.00,1963479688.00,963479688.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 06 2039,AGIX,0,1962923541.10,1962923541.10,962923541.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 14 2039,AGIX,0,1962358925.00,1962358925.00,962358925.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 22 2039,AGIX,0,1961785710.70,1961785710.70,961785710.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 30 2039,AGIX,0,1961785710.70,1961785710.70,961785710.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 07 2039,AGIX,0,1961203767.20,1961203767.20,961203767.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 13 2039,AGIX,0,1960612961.60,1960612961.60,960612961.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 21 2039,AGIX,0,1960013159.00,1960013159.00,960013159.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 29 2038,AGIX,0,1960013159.00,1960013159.00,960013159.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 07 2038,AGIX,0,1959404222.30,1959404222.30,959404222.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 14 2038,AGIX,0,1958786012.50,1958786012.50,958786012.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 22 2038,AGIX,0,1958158388.30,1958158388.30,958158388.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 29 2038,AGIX,0,1958158388.30,1958158388.30,958158388.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 07 2038,AGIX,0,1957521206.40,1957521206.40,957521206.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 15 2038,AGIX,0,1956874321.20,1956874321.20,956874321.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 23 2038,AGIX,0,1956217585.00,1956217585.00,956217585.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 01 2038,AGIX,0,1956217585.00,1956217585.00,956217585.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 08 2038,AGIX,0,1955550847.70,1955550847.70,955550847.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 16 2038,AGIX,0,1954873957.10,1954873957.10,954873957.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 24 2038,AGIX,0,1954186758.50,1954186758.50,954186758.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 01 2038,AGIX,0,1954186758.50,1954186758.50,954186758.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 09 2038,AGIX,0,1953489094.90,1953489094.90,953489094.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 15 2038,AGIX,0,1952780807.00,1952780807.00,952780807.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 23 2038,AGIX,0,1952061733.00,1952061733.00,952061733.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 31 2037,AGIX,0,1952061733.00,1952061733.00,952061733.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 09 2037,AGIX,0,1951331708.60,1951331708.60,951331708.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 16 2037,AGIX,0,1950590567.10,1950590567.10,950590567.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 24 2037,AGIX,0,1949838139.20,1949838139.20,949838139.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 01 2037,AGIX,0,1949838139.20,1949838139.20,949838139.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 09 2037,AGIX,0,1949074253.00,1949074253.00,949074253.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 17 2037,AGIX,0,1948298734.00,1948298734.00,948298734.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 25 2037,AGIX,0,1947511405.10,1947511405.10,947511405.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 03 2037,AGIX,0,1947511405.10,1947511405.10,947511405.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 10 2037,AGIX,0,1946712086.40,1946712086.40,946712086.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 18 2037,AGIX,0,1945900595.30,1945900595.30,945900595.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 26 2037,AGIX,0,1945076746.50,1945076746.50,945076746.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 03 2037,AGIX,0,1945076746.50,1945076746.50,945076746.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 11 2037,AGIX,0,1944240351.80,1944240351.80,944240351.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 17 2037,AGIX,0,1943391220.10,1943391220.10,943391220.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 25 2037,AGIX,0,1942529157.50,1942529157.50,942529157.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 02 2037,AGIX,0,1942529157.50,1942529157.50,942529157.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 11 2036,AGIX,0,1941653967.00,1941653967.00,941653967.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 18 2036,AGIX,0,1940765448.70,1940765448.70,940765448.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 26 2036,AGIX,0,1939863399.70,1939863399.70,939863399.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 03 2036,AGIX,0,1939863399.70,1939863399.70,939863399.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 11 2036,AGIX,0,1938947613.90,1938947613.90,938947613.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 19 2036,AGIX,0,1938017882.10,1938017882.10,938017882.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 27 2036,AGIX,0,1937073992.00,1937073992.00,937073992.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 05 2036,AGIX,0,1937073992.00,1937073992.00,937073992.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 12 2036,AGIX,0,1936115727.90,1936115727.90,936115727.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 20 2036,AGIX,0,1935142871.00,1935142871.00,935142871.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 28 2036,AGIX,0,1935142871.00,1935142871.00,935142871.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 05 2036,AGIX,0,1934155199.00,1934155199.00,934155199.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 13 2036,AGIX,0,1933152486.30,1933152486.30,933152486.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 20 2036,AGIX,0,1932134503.80,1932134503.80,932134503.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 28 2036,AGIX,0,1932134503.80,1932134503.80,932134503.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 05 2036,AGIX,0,1931101019.10,1931101019.10,931101019.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 13 2035,AGIX,0,1930051796.10,1930051796.10,930051796.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 21 2035,AGIX,0,1928986595.00,1928986595.00,928986595.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 29 2035,AGIX,0,1928986595.00,1928986595.00,928986595.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 06 2035,AGIX,0,1927905172.60,1927905172.60,927905172.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 14 2035,AGIX,0,1926807281.80,1926807281.80,926807281.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 22 2035,AGIX,0,1925692671.90,1925692671.90,925692671.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 30 2035,AGIX,0,1925692671.90,1925692671.90,925692671.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 08 2035,AGIX,0,1924561088.20,1924561088.20,924561088.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 15 2035,AGIX,0,1923412272.30,1923412272.30,923412272.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 23 2035,AGIX,0,1922245961.70,1922245961.70,922245961.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 01 2035,AGIX,0,1922245961.70,1922245961.70,922245961.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 08 2035,AGIX,0,1921061890.10,1921061890.10,921061890.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 16 2035,AGIX,0,1919859786.90,1919859786.90,919859786.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 22 2035,AGIX,0,1918639377.50,1918639377.50,918639377.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 30 2035,AGIX,0,1918639377.50,1918639377.50,918639377.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 07 2035,AGIX,0,1917400383.30,1917400383.30,917400383.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 15 2034,AGIX,0,1916142521.10,1916142521.10,916142521.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 23 2034,AGIX,0,1914865503.70,1914865503.70,914865503.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 31 2034,AGIX,0,1914865503.70,1914865503.70,914865503.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 08 2034,AGIX,0,1913569039.20,1913569039.20,913569039.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
