Date,Symbol,Price,Available Supply,Unlocked Supply,Founders & Advisors,Development,Ecosystem,NFT Drops,Staking,Liquidity,Seed,Private Round 1,Private Round 2,Private Round 3,IDO
Apr 06 2024,SUPER,$1.14,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 06 2024,SUPER,$1.14,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 06 2024,SUPER,$1.14,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 06 2024,SUPER,$1.14,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 05 2024,SUPER,$1.17,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 05 2024,SUPER,$1.17,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 05 2024,SUPER,$1.17,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 05 2024,SUPER,$1.17,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 05 2024,SUPER,$1.17,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 04 2024,SUPER,$1.18,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 04 2024,SUPER,$1.18,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 04 2024,SUPER,$1.18,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 04 2024,SUPER,$1.18,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 04 2024,SUPER,$1.18,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 03 2024,SUPER,$1.19,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 03 2024,SUPER,$1.19,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 03 2024,SUPER,$1.19,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 03 2024,SUPER,$1.19,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 02 2024,SUPER,$1.28,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 02 2024,SUPER,$1.28,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 02 2024,SUPER,$1.28,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 02 2024,SUPER,$1.28,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 02 2024,SUPER,$1.28,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 01 2024,SUPER,$1.32,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 01 2024,SUPER,$1.32,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 01 2024,SUPER,$1.32,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Apr 01 2024,SUPER,$1.32,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 31 2024,SUPER,$1.31,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 31 2024,SUPER,$1.31,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 31 2024,SUPER,$1.31,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 31 2024,SUPER,$1.31,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 31 2024,SUPER,$1.31,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 30 2024,SUPER,$1.37,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 30 2024,SUPER,$1.37,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 30 2024,SUPER,$1.37,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 30 2024,SUPER,$1.37,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 29 2024,SUPER,$1.36,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 29 2024,SUPER,$1.36,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 29 2024,SUPER,$1.36,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 29 2024,SUPER,$1.36,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 29 2024,SUPER,$1.36,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 28 2024,SUPER,$1.28,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 28 2024,SUPER,$1.28,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 28 2024,SUPER,$1.28,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 28 2024,SUPER,$1.28,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 27 2024,SUPER,$1.36,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 27 2024,SUPER,$1.36,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 27 2024,SUPER,$1.36,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 27 2024,SUPER,$1.36,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 27 2024,SUPER,$1.36,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 26 2024,SUPER,$1.32,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 26 2024,SUPER,$1.32,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 26 2024,SUPER,$1.32,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 26 2024,SUPER,$1.32,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 25 2024,SUPER,$1.29,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 25 2024,SUPER,$1.29,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 25 2024,SUPER,$1.29,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 25 2024,SUPER,$1.29,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 25 2024,SUPER,$1.29,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 24 2024,SUPER,$1.26,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 24 2024,SUPER,$1.26,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 24 2024,SUPER,$1.26,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 24 2024,SUPER,$1.26,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 23 2024,SUPER,$1.12,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 23 2024,SUPER,$1.12,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 23 2024,SUPER,$1.12,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 23 2024,SUPER,$1.12,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 23 2024,SUPER,$1.12,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 22 2024,SUPER,$1.22,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 22 2024,SUPER,$1.22,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 22 2024,SUPER,$1.22,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 22 2024,SUPER,$1.22,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 21 2024,SUPER,$1.24,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 21 2024,SUPER,$1.24,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 21 2024,SUPER,$1.24,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 21 2024,SUPER,$1.24,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 21 2024,SUPER,$1.24,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 20 2024,SUPER,$1.10,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 20 2024,SUPER,$1.10,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 20 2024,SUPER,$1.10,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 20 2024,SUPER,$1.10,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 19 2024,SUPER,$1.19,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 19 2024,SUPER,$1.19,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 19 2024,SUPER,$1.19,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 19 2024,SUPER,$1.19,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 19 2024,SUPER,$1.19,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 18 2024,SUPER,$1.33,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 18 2024,SUPER,$1.33,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 18 2024,SUPER,$1.33,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 18 2024,SUPER,$1.33,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 17 2024,SUPER,$1.21,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 17 2024,SUPER,$1.21,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 17 2024,SUPER,$1.21,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 17 2024,SUPER,$1.21,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 17 2024,SUPER,$1.21,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 16 2024,SUPER,$1.30,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 16 2024,SUPER,$1.30,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 16 2024,SUPER,$1.30,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 16 2024,SUPER,$1.30,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 15 2024,SUPER,$1.35,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 15 2024,SUPER,$1.35,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 15 2024,SUPER,$1.35,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 15 2024,SUPER,$1.35,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 15 2024,SUPER,$1.35,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 14 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 14 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 14 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 14 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 13 2024,SUPER,$1.39,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 13 2024,SUPER,$1.39,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 13 2024,SUPER,$1.39,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 13 2024,SUPER,$1.39,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 13 2024,SUPER,$1.39,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 12 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 12 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 12 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 12 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 11 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 11 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 11 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 11 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 11 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 10 2024,SUPER,$1.46,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 10 2024,SUPER,$1.46,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 10 2024,SUPER,$1.46,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 10 2024,SUPER,$1.46,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 09 2024,SUPER,$1.51,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 09 2024,SUPER,$1.51,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 09 2024,SUPER,$1.51,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 09 2024,SUPER,$1.51,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 09 2024,SUPER,$1.51,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 08 2024,SUPER,$1.51,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 08 2024,SUPER,$1.51,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 08 2024,SUPER,$1.51,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 08 2024,SUPER,$1.51,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 07 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 07 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 07 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 07 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 07 2024,SUPER,$1.41,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 06 2024,SUPER,$1.43,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 06 2024,SUPER,$1.43,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 06 2024,SUPER,$1.43,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 06 2024,SUPER,$1.43,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 05 2024,SUPER,$1.38,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 05 2024,SUPER,$1.38,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 05 2024,SUPER,$1.38,0,1000000000.00,100000000.00,100000000.00,90000000.00,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
