Date,Symbol,Price,Available Supply,Unlocked Supply,Initial uniswap liquidity,Vitalik Buterin
Dec 05 2022,SHIB,$0.0 5 9350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 05 2022,SHIB,$0.0 5 9350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 05 2022,SHIB,$0.0 5 9350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 05 2022,SHIB,$0.0 5 9350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 04 2022,SHIB,$0.0 5 9220,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 04 2022,SHIB,$0.0 5 9220,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 04 2022,SHIB,$0.0 5 9220,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 04 2022,SHIB,$0.0 5 9220,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 03 2022,SHIB,$0.0 5 9340,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 03 2022,SHIB,$0.0 5 9340,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 03 2022,SHIB,$0.0 5 9340,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 03 2022,SHIB,$0.0 5 9340,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 02 2022,SHIB,$0.0 5 9240,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 02 2022,SHIB,$0.0 5 9240,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 02 2022,SHIB,$0.0 5 9240,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 02 2022,SHIB,$0.0 5 9240,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 01 2022,SHIB,$0.0 5 9400,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 01 2022,SHIB,$0.0 5 9400,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 01 2022,SHIB,$0.0 5 9400,0,1000000000000000.00,495000000000000.00,505000000000000.00
Dec 01 2022,SHIB,$0.0 5 9400,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 30 2022,SHIB,$0.0 5 9099,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 30 2022,SHIB,$0.0 5 9099,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 30 2022,SHIB,$0.0 5 9099,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 29 2022,SHIB,$0.0 5 9096,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 29 2022,SHIB,$0.0 5 9096,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 29 2022,SHIB,$0.0 5 9096,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 29 2022,SHIB,$0.0 5 9096,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 28 2022,SHIB,$0.0 5 9300,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 28 2022,SHIB,$0.0 5 9300,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 28 2022,SHIB,$0.0 5 9300,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 28 2022,SHIB,$0.0 5 9300,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 27 2022,SHIB,$0.0 5 9035,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 27 2022,SHIB,$0.0 5 9035,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 27 2022,SHIB,$0.0 5 9035,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 27 2022,SHIB,$0.0 5 9035,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 26 2022,SHIB,$0.0 5 9203,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 26 2022,SHIB,$0.0 5 9203,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 26 2022,SHIB,$0.0 5 9203,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 26 2022,SHIB,$0.0 5 9203,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 25 2022,SHIB,$0.0 5 9031,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 25 2022,SHIB,$0.0 5 9031,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 25 2022,SHIB,$0.0 5 9031,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 25 2022,SHIB,$0.0 5 9031,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 24 2022,SHIB,$0.0 5 9065,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 24 2022,SHIB,$0.0 5 9065,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 24 2022,SHIB,$0.0 5 9065,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 24 2022,SHIB,$0.0 5 9065,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 23 2022,SHIB,$0.0 5 8799,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 23 2022,SHIB,$0.0 5 8799,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 23 2022,SHIB,$0.0 5 8799,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 23 2022,SHIB,$0.0 5 8799,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 22 2022,SHIB,$0.0 5 8455,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 22 2022,SHIB,$0.0 5 8455,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 22 2022,SHIB,$0.0 5 8455,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 21 2022,SHIB,$0.0 5 8813,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 21 2022,SHIB,$0.0 5 8813,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 21 2022,SHIB,$0.0 5 8813,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 21 2022,SHIB,$0.0 5 8813,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 20 2022,SHIB,$0.0 5 9178,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 20 2022,SHIB,$0.0 5 9178,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 20 2022,SHIB,$0.0 5 9178,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 20 2022,SHIB,$0.0 5 9178,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 19 2022,SHIB,$0.0 5 9122,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 19 2022,SHIB,$0.0 5 9122,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 19 2022,SHIB,$0.0 5 9122,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 19 2022,SHIB,$0.0 5 9122,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 18 2022,SHIB,$0.0 5 9082,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 18 2022,SHIB,$0.0 5 9082,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 18 2022,SHIB,$0.0 5 9082,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 18 2022,SHIB,$0.0 5 9082,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 17 2022,SHIB,$0.0 5 9166,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 17 2022,SHIB,$0.0 5 9166,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 17 2022,SHIB,$0.0 5 9166,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 17 2022,SHIB,$0.0 5 9166,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 16 2022,SHIB,$0.0 5 9294,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 16 2022,SHIB,$0.0 5 9294,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 16 2022,SHIB,$0.0 5 9294,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 16 2022,SHIB,$0.0 5 9294,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 15 2022,SHIB,$0.0 5 9092,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 15 2022,SHIB,$0.0 5 9092,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 15 2022,SHIB,$0.0 5 9092,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 14 2022,SHIB,$0.0 5 8999,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 14 2022,SHIB,$0.0 5 8999,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 14 2022,SHIB,$0.0 5 8999,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 14 2022,SHIB,$0.0 5 8999,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 13 2022,SHIB,$0.0 5 9549,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 13 2022,SHIB,$0.0 5 9549,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 13 2022,SHIB,$0.0 5 9549,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 13 2022,SHIB,$0.0 5 9549,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 12 2022,SHIB,$0.0 5 9934,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 12 2022,SHIB,$0.0 5 9934,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 12 2022,SHIB,$0.0 5 9934,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 12 2022,SHIB,$0.0 5 9934,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 11 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 11 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 11 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 11 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 10 2022,SHIB,$0.0 5 8716,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 10 2022,SHIB,$0.0 5 8716,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 10 2022,SHIB,$0.0 5 8716,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 10 2022,SHIB,$0.0 5 8716,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 09 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 09 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 09 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 09 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 08 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 08 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 08 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 07 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 07 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 07 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 07 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 06 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 06 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 06 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 06 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 05 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 05 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 05 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 05 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 04 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 04 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 04 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 04 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 03 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 03 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 03 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 03 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 02 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 02 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 02 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 02 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 01 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 01 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 01 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 01 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 31 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 31 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 31 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 30 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 30 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 30 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 30 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 29 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 29 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 29 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 29 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 28 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 28 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 28 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 28 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 27 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 27 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 27 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 27 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 26 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 26 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 26 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 26 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 25 2022,SHIB,$0.0 5 9918,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 25 2022,SHIB,$0.0 5 9918,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 25 2022,SHIB,$0.0 5 9918,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 25 2022,SHIB,$0.0 5 9918,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 24 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 24 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 24 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 23 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 23 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 23 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 23 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 22 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 22 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 22 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 22 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 21 2022,SHIB,$0.0 5 9919,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 21 2022,SHIB,$0.0 5 9919,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 21 2022,SHIB,$0.0 5 9919,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 21 2022,SHIB,$0.0 5 9919,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 20 2022,SHIB,$0.0 5 9874,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 20 2022,SHIB,$0.0 5 9874,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 20 2022,SHIB,$0.0 5 9874,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 20 2022,SHIB,$0.0 5 9874,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 19 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 19 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 19 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 19 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 18 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 18 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 18 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 18 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 17 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 17 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 17 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 16 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 16 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 16 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 16 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 15 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 15 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 15 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 15 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 14 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 14 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 14 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 14 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 13 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 13 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 13 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 13 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 12 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 12 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 12 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 12 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 11 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 11 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 11 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 11 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 10 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 10 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 10 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 10 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 09 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 09 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 09 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 09 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 16 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 16 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 16 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 16 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 16 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 16 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 15 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 15 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 15 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 15 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 14 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 14 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 14 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 14 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 13 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 13 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 13 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 13 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 12 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 12 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 12 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 12 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 11 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 11 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 11 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 11 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 10 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 10 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 10 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 09 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 09 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 09 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 09 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 08 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 08 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 08 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 08 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 07 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 07 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 07 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 07 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 06 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 06 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 06 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 06 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 05 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 05 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 05 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 05 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 04 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 04 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 04 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 04 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 03 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 03 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 03 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 02 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 02 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 02 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 02 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 01 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 01 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 01 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 01 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 30 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 30 2022,SHIB,$0.00,0,1000000000000000.00,495000000000000.00,505000000000000.00
