Date,Symbol,Price,Available Supply,Unlocked Supply,Annual Inflation,Public Presale,Team,Foundation,Pre-Seed,Seed,Early Community,Public
Sep 03 2026,AZERO,0,426920242.38,426920242.38,130643719.45,55000000.00,28882956.88,67393566.05,50000000.00,50000000.00,15000000.00,30000000.00
Sep 02 2026,AZERO,0,426783319.50,426783319.50,130561553.59,55000000.00,28866529.77,67355236.14,50000000.00,50000000.00,15000000.00,30000000.00
Sep 01 2026,AZERO,0,426646396.63,426646396.63,130479387.73,55000000.00,28850102.67,67316906.23,50000000.00,50000000.00,15000000.00,30000000.00
Sep 01 2026,AZERO,0,426646396.63,426646396.63,130479387.73,55000000.00,28850102.67,67316906.23,50000000.00,50000000.00,15000000.00,30000000.00
Aug 31 2026,AZERO,0,426509473.75,426509473.75,130397221.87,55000000.00,28833675.56,67278576.32,50000000.00,50000000.00,15000000.00,30000000.00
Aug 30 2026,AZERO,0,426372550.87,426372550.87,130315056.01,55000000.00,28817248.46,67240246.41,50000000.00,50000000.00,15000000.00,30000000.00
Aug 30 2026,AZERO,0,426372550.87,426372550.87,130315056.01,55000000.00,28817248.46,67240246.41,50000000.00,50000000.00,15000000.00,30000000.00
Aug 29 2026,AZERO,0,426235628.00,426235628.00,130232890.14,55000000.00,28800821.36,67201916.50,50000000.00,50000000.00,15000000.00,30000000.00
Aug 29 2026,AZERO,0,426235628.00,426235628.00,130232890.14,55000000.00,28800821.36,67201916.50,50000000.00,50000000.00,15000000.00,30000000.00
Aug 28 2026,AZERO,0,426098705.12,426098705.12,130150724.28,55000000.00,28784394.25,67163586.58,50000000.00,50000000.00,15000000.00,30000000.00
Aug 27 2026,AZERO,0,425961782.24,425961782.24,130068558.42,55000000.00,28767967.15,67125256.67,50000000.00,50000000.00,15000000.00,30000000.00
Aug 27 2026,AZERO,0,425961782.24,425961782.24,130068558.42,55000000.00,28767967.15,67125256.67,50000000.00,50000000.00,15000000.00,30000000.00
Aug 26 2026,AZERO,0,425824859.36,425824859.36,129986392.56,55000000.00,28751540.04,67086926.76,50000000.00,50000000.00,15000000.00,30000000.00
Aug 25 2026,AZERO,0,425687936.49,425687936.49,129904226.70,55000000.00,28735112.94,67048596.85,50000000.00,50000000.00,15000000.00,30000000.00
Aug 25 2026,AZERO,0,425687936.49,425687936.49,129904226.70,55000000.00,28735112.94,67048596.85,50000000.00,50000000.00,15000000.00,30000000.00
Aug 24 2026,AZERO,0,425551013.61,425551013.61,129822060.84,55000000.00,28718685.83,67010266.94,50000000.00,50000000.00,15000000.00,30000000.00
Aug 24 2026,AZERO,0,425551013.61,425551013.61,129822060.84,55000000.00,28718685.83,67010266.94,50000000.00,50000000.00,15000000.00,30000000.00
Aug 23 2026,AZERO,0,425414090.73,425414090.73,129739894.98,55000000.00,28702258.73,66971937.03,50000000.00,50000000.00,15000000.00,30000000.00
Aug 22 2026,AZERO,0,425277167.86,425277167.86,129657729.12,55000000.00,28685831.62,66933607.12,50000000.00,50000000.00,15000000.00,30000000.00
Aug 22 2026,AZERO,0,425277167.86,425277167.86,129657729.12,55000000.00,28685831.62,66933607.12,50000000.00,50000000.00,15000000.00,30000000.00
Aug 21 2026,AZERO,0,425140244.98,425140244.98,129575563.25,55000000.00,28669404.52,66895277.21,50000000.00,50000000.00,15000000.00,30000000.00
Aug 20 2026,AZERO,0,425003322.10,425003322.10,129493397.39,55000000.00,28652977.41,66856947.30,50000000.00,50000000.00,15000000.00,30000000.00
Aug 20 2026,AZERO,0,425003322.10,425003322.10,129493397.39,55000000.00,28652977.41,66856947.30,50000000.00,50000000.00,15000000.00,30000000.00
Aug 19 2026,AZERO,0,424866399.23,424866399.23,129411231.53,55000000.00,28636550.31,66818617.39,50000000.00,50000000.00,15000000.00,30000000.00
Aug 19 2026,AZERO,0,424866399.23,424866399.23,129411231.53,55000000.00,28636550.31,66818617.39,50000000.00,50000000.00,15000000.00,30000000.00
Aug 18 2026,AZERO,0,424729476.35,424729476.35,129329065.67,55000000.00,28620123.20,66780287.47,50000000.00,50000000.00,15000000.00,30000000.00
Aug 17 2026,AZERO,0,424592553.47,424592553.47,129246899.81,55000000.00,28603696.10,66741957.56,50000000.00,50000000.00,15000000.00,30000000.00
Aug 17 2026,AZERO,0,424592553.47,424592553.47,129246899.81,55000000.00,28603696.10,66741957.56,50000000.00,50000000.00,15000000.00,30000000.00
Aug 16 2026,AZERO,0,424455630.59,424455630.59,129164733.95,55000000.00,28587268.99,66703627.65,50000000.00,50000000.00,15000000.00,30000000.00
Aug 15 2026,AZERO,0,424318707.72,424318707.72,129082568.09,55000000.00,28570841.89,66665297.74,50000000.00,50000000.00,15000000.00,30000000.00
Aug 15 2026,AZERO,0,424318707.72,424318707.72,129082568.09,55000000.00,28570841.89,66665297.74,50000000.00,50000000.00,15000000.00,30000000.00
Aug 14 2026,AZERO,0,424181784.84,424181784.84,129000402.23,55000000.00,28554414.78,66626967.83,50000000.00,50000000.00,15000000.00,30000000.00
Aug 14 2026,AZERO,0,424181784.84,424181784.84,129000402.23,55000000.00,28554414.78,66626967.83,50000000.00,50000000.00,15000000.00,30000000.00
Aug 13 2026,AZERO,0,424044861.96,424044861.96,128918236.36,55000000.00,28537987.68,66588637.92,50000000.00,50000000.00,15000000.00,30000000.00
Aug 12 2026,AZERO,0,423907939.09,423907939.09,128836070.50,55000000.00,28521560.57,66550308.01,50000000.00,50000000.00,15000000.00,30000000.00
Aug 12 2026,AZERO,0,423907939.09,423907939.09,128836070.50,55000000.00,28521560.57,66550308.01,50000000.00,50000000.00,15000000.00,30000000.00
Aug 11 2026,AZERO,0,423771016.21,423771016.21,128753904.64,55000000.00,28505133.47,66511978.10,50000000.00,50000000.00,15000000.00,30000000.00
Aug 10 2026,AZERO,0,423634093.33,423634093.33,128671738.78,55000000.00,28488706.37,66473648.19,50000000.00,50000000.00,15000000.00,30000000.00
Aug 10 2026,AZERO,0,423634093.33,423634093.33,128671738.78,55000000.00,28488706.37,66473648.19,50000000.00,50000000.00,15000000.00,30000000.00
Aug 09 2026,AZERO,0,423497170.45,423497170.45,128589572.92,55000000.00,28472279.26,66435318.28,50000000.00,50000000.00,15000000.00,30000000.00
Aug 09 2026,AZERO,0,423497170.45,423497170.45,128589572.92,55000000.00,28472279.26,66435318.28,50000000.00,50000000.00,15000000.00,30000000.00
Aug 08 2026,AZERO,0,423360247.58,423360247.58,128507407.06,55000000.00,28455852.16,66396988.36,50000000.00,50000000.00,15000000.00,30000000.00
Aug 07 2026,AZERO,0,423223324.70,423223324.70,128425241.20,55000000.00,28439425.05,66358658.45,50000000.00,50000000.00,15000000.00,30000000.00
Aug 07 2026,AZERO,0,423223324.70,423223324.70,128425241.20,55000000.00,28439425.05,66358658.45,50000000.00,50000000.00,15000000.00,30000000.00
Aug 06 2026,AZERO,0,423086401.82,423086401.82,128343075.34,55000000.00,28422997.95,66320328.54,50000000.00,50000000.00,15000000.00,30000000.00
Aug 05 2026,AZERO,0,422949478.95,422949478.95,128260909.47,55000000.00,28406570.84,66281998.63,50000000.00,50000000.00,15000000.00,30000000.00
Aug 05 2026,AZERO,0,422949478.95,422949478.95,128260909.47,55000000.00,28406570.84,66281998.63,50000000.00,50000000.00,15000000.00,30000000.00
Aug 04 2026,AZERO,0,422812556.07,422812556.07,128178743.61,55000000.00,28390143.74,66243668.72,50000000.00,50000000.00,15000000.00,30000000.00
Aug 04 2026,AZERO,0,422812556.07,422812556.07,128178743.61,55000000.00,28390143.74,66243668.72,50000000.00,50000000.00,15000000.00,30000000.00
Aug 03 2026,AZERO,0,422675633.19,422675633.19,128096577.75,55000000.00,28373716.63,66205338.81,50000000.00,50000000.00,15000000.00,30000000.00
Aug 02 2026,AZERO,0,422538710.32,422538710.32,128014411.89,55000000.00,28357289.53,66167008.90,50000000.00,50000000.00,15000000.00,30000000.00
Aug 02 2026,AZERO,0,422538710.32,422538710.32,128014411.89,55000000.00,28357289.53,66167008.90,50000000.00,50000000.00,15000000.00,30000000.00
Aug 01 2026,AZERO,0,422401787.44,422401787.44,127932246.03,55000000.00,28340862.42,66128678.99,50000000.00,50000000.00,15000000.00,30000000.00
Jul 31 2026,AZERO,0,422264864.56,422264864.56,127850080.17,55000000.00,28324435.32,66090349.08,50000000.00,50000000.00,15000000.00,30000000.00
Jul 31 2026,AZERO,0,422264864.56,422264864.56,127850080.17,55000000.00,28324435.32,66090349.08,50000000.00,50000000.00,15000000.00,30000000.00
Jul 30 2026,AZERO,0,422127941.68,422127941.68,127767914.31,55000000.00,28308008.21,66052019.16,50000000.00,50000000.00,15000000.00,30000000.00
Jul 30 2026,AZERO,0,422127941.68,422127941.68,127767914.31,55000000.00,28308008.21,66052019.16,50000000.00,50000000.00,15000000.00,30000000.00
Jul 29 2026,AZERO,0,421991018.81,421991018.81,127685748.44,55000000.00,28291581.11,66013689.25,50000000.00,50000000.00,15000000.00,30000000.00
Jul 28 2026,AZERO,0,421854095.93,421854095.93,127603582.58,55000000.00,28275154.00,65975359.34,50000000.00,50000000.00,15000000.00,30000000.00
Jul 28 2026,AZERO,0,421854095.93,421854095.93,127603582.58,55000000.00,28275154.00,65975359.34,50000000.00,50000000.00,15000000.00,30000000.00
Jul 27 2026,AZERO,0,421717173.05,421717173.05,127521416.72,55000000.00,28258726.90,65937029.43,50000000.00,50000000.00,15000000.00,30000000.00
Jul 26 2026,AZERO,0,421580250.18,421580250.18,127439250.86,55000000.00,28242299.79,65898699.52,50000000.00,50000000.00,15000000.00,30000000.00
Jul 26 2026,AZERO,0,421580250.18,421580250.18,127439250.86,55000000.00,28242299.79,65898699.52,50000000.00,50000000.00,15000000.00,30000000.00
Jul 25 2026,AZERO,0,421443327.30,421443327.30,127357085.00,55000000.00,28225872.69,65860369.61,50000000.00,50000000.00,15000000.00,30000000.00
Jul 25 2026,AZERO,0,421443327.30,421443327.30,127357085.00,55000000.00,28225872.69,65860369.61,50000000.00,50000000.00,15000000.00,30000000.00
Jul 24 2026,AZERO,0,421306404.42,421306404.42,127274919.14,55000000.00,28209445.59,65822039.70,50000000.00,50000000.00,15000000.00,30000000.00
Jul 23 2026,AZERO,0,421169481.55,421169481.55,127192753.28,55000000.00,28193018.48,65783709.79,50000000.00,50000000.00,15000000.00,30000000.00
Jul 23 2026,AZERO,0,421169481.55,421169481.55,127192753.28,55000000.00,28193018.48,65783709.79,50000000.00,50000000.00,15000000.00,30000000.00
Jul 22 2026,AZERO,0,421032558.67,421032558.67,127110587.42,55000000.00,28176591.38,65745379.88,50000000.00,50000000.00,15000000.00,30000000.00
Jul 21 2026,AZERO,0,420895635.79,420895635.79,127028421.55,55000000.00,28160164.27,65707049.97,50000000.00,50000000.00,15000000.00,30000000.00
Jul 21 2026,AZERO,0,420895635.79,420895635.79,127028421.55,55000000.00,28160164.27,65707049.97,50000000.00,50000000.00,15000000.00,30000000.00
Jul 20 2026,AZERO,0,420758712.91,420758712.91,126946255.69,55000000.00,28143737.17,65668720.05,50000000.00,50000000.00,15000000.00,30000000.00
Jul 20 2026,AZERO,0,420758712.91,420758712.91,126946255.69,55000000.00,28143737.17,65668720.05,50000000.00,50000000.00,15000000.00,30000000.00
Jul 19 2026,AZERO,0,420621790.04,420621790.04,126864089.83,55000000.00,28127310.06,65630390.14,50000000.00,50000000.00,15000000.00,30000000.00
Jul 18 2026,AZERO,0,420484867.16,420484867.16,126781923.97,55000000.00,28110882.96,65592060.23,50000000.00,50000000.00,15000000.00,30000000.00
Jul 18 2026,AZERO,0,420484867.16,420484867.16,126781923.97,55000000.00,28110882.96,65592060.23,50000000.00,50000000.00,15000000.00,30000000.00
Jul 17 2026,AZERO,0,420347944.28,420347944.28,126699758.11,55000000.00,28094455.85,65553730.32,50000000.00,50000000.00,15000000.00,30000000.00
Jul 16 2026,AZERO,0,420211021.41,420211021.41,126617592.25,55000000.00,28078028.75,65515400.41,50000000.00,50000000.00,15000000.00,30000000.00
Jul 16 2026,AZERO,0,420211021.41,420211021.41,126617592.25,55000000.00,28078028.75,65515400.41,50000000.00,50000000.00,15000000.00,30000000.00
Jul 15 2026,AZERO,0,420074098.53,420074098.53,126535426.39,55000000.00,28061601.64,65477070.50,50000000.00,50000000.00,15000000.00,30000000.00
Jul 15 2026,AZERO,0,420074098.53,420074098.53,126535426.39,55000000.00,28061601.64,65477070.50,50000000.00,50000000.00,15000000.00,30000000.00
Jul 14 2026,AZERO,0,419937175.65,419937175.65,126453260.53,55000000.00,28045174.54,65438740.59,50000000.00,50000000.00,15000000.00,30000000.00
Jul 13 2026,AZERO,0,419800252.78,419800252.78,126371094.66,55000000.00,28028747.43,65400410.68,50000000.00,50000000.00,15000000.00,30000000.00
Jul 13 2026,AZERO,0,419800252.78,419800252.78,126371094.66,55000000.00,28028747.43,65400410.68,50000000.00,50000000.00,15000000.00,30000000.00
Jul 12 2026,AZERO,0,419663329.90,419663329.90,126288928.80,55000000.00,28012320.33,65362080.77,50000000.00,50000000.00,15000000.00,30000000.00
Jul 11 2026,AZERO,0,419526407.02,419526407.02,126206762.94,55000000.00,27995893.22,65323750.86,50000000.00,50000000.00,15000000.00,30000000.00
Jul 11 2026,AZERO,0,419526407.02,419526407.02,126206762.94,55000000.00,27995893.22,65323750.86,50000000.00,50000000.00,15000000.00,30000000.00
Jul 10 2026,AZERO,0,419389484.14,419389484.14,126124597.08,55000000.00,27979466.12,65285420.94,50000000.00,50000000.00,15000000.00,30000000.00
Jul 10 2026,AZERO,0,419389484.14,419389484.14,126124597.08,55000000.00,27979466.12,65285420.94,50000000.00,50000000.00,15000000.00,30000000.00
Jul 09 2026,AZERO,0,419252561.27,419252561.27,126042431.22,55000000.00,27963039.01,65247091.03,50000000.00,50000000.00,15000000.00,30000000.00
Jul 08 2026,AZERO,0,419115638.39,419115638.39,125960265.36,55000000.00,27946611.91,65208761.12,50000000.00,50000000.00,15000000.00,30000000.00
Jul 08 2026,AZERO,0,419115638.39,419115638.39,125960265.36,55000000.00,27946611.91,65208761.12,50000000.00,50000000.00,15000000.00,30000000.00
Jul 07 2026,AZERO,0,418978715.51,418978715.51,125878099.50,55000000.00,27930184.80,65170431.21,50000000.00,50000000.00,15000000.00,30000000.00
Jul 06 2026,AZERO,0,418841792.64,418841792.64,125795933.64,55000000.00,27913757.70,65132101.30,50000000.00,50000000.00,15000000.00,30000000.00
Jul 06 2026,AZERO,0,418841792.64,418841792.64,125795933.64,55000000.00,27913757.70,65132101.30,50000000.00,50000000.00,15000000.00,30000000.00
Jul 05 2026,AZERO,0,418704869.76,418704869.76,125713767.77,55000000.00,27897330.60,65093771.39,50000000.00,50000000.00,15000000.00,30000000.00
Jul 05 2026,AZERO,0,418704869.76,418704869.76,125713767.77,55000000.00,27897330.60,65093771.39,50000000.00,50000000.00,15000000.00,30000000.00
Jul 04 2026,AZERO,0,418567946.88,418567946.88,125631601.91,55000000.00,27880903.49,65055441.48,50000000.00,50000000.00,15000000.00,30000000.00
Jul 03 2026,AZERO,0,418431024.00,418431024.00,125549436.05,55000000.00,27864476.39,65017111.57,50000000.00,50000000.00,15000000.00,30000000.00
Jul 03 2026,AZERO,0,418431024.00,418431024.00,125549436.05,55000000.00,27864476.39,65017111.57,50000000.00,50000000.00,15000000.00,30000000.00
Jul 02 2026,AZERO,0,418294101.13,418294101.13,125467270.19,55000000.00,27848049.28,64978781.66,50000000.00,50000000.00,15000000.00,30000000.00
Jul 01 2026,AZERO,0,418157178.25,418157178.25,125385104.33,55000000.00,27831622.18,64940451.75,50000000.00,50000000.00,15000000.00,30000000.00
Jul 01 2026,AZERO,0,418157178.25,418157178.25,125385104.33,55000000.00,27831622.18,64940451.75,50000000.00,50000000.00,15000000.00,30000000.00
Jun 30 2026,AZERO,0,418020255.37,418020255.37,125302938.47,55000000.00,27815195.07,64902121.83,50000000.00,50000000.00,15000000.00,30000000.00
Jun 30 2026,AZERO,0,418020255.37,418020255.37,125302938.47,55000000.00,27815195.07,64902121.83,50000000.00,50000000.00,15000000.00,30000000.00
Jun 29 2026,AZERO,0,417883332.50,417883332.50,125220772.61,55000000.00,27798767.97,64863791.92,50000000.00,50000000.00,15000000.00,30000000.00
Jun 28 2026,AZERO,0,417746409.62,417746409.62,125138606.74,55000000.00,27782340.86,64825462.01,50000000.00,50000000.00,15000000.00,30000000.00
Jun 28 2026,AZERO,0,417746409.62,417746409.62,125138606.74,55000000.00,27782340.86,64825462.01,50000000.00,50000000.00,15000000.00,30000000.00
Jun 27 2026,AZERO,0,417609486.74,417609486.74,125056440.88,55000000.00,27765913.76,64787132.10,50000000.00,50000000.00,15000000.00,30000000.00
Jun 26 2026,AZERO,0,417472563.87,417472563.87,124974275.02,55000000.00,27749486.65,64748802.19,50000000.00,50000000.00,15000000.00,30000000.00
Jun 26 2026,AZERO,0,417472563.87,417472563.87,124974275.02,55000000.00,27749486.65,64748802.19,50000000.00,50000000.00,15000000.00,30000000.00
Jun 25 2026,AZERO,0,417335640.99,417335640.99,124892109.16,55000000.00,27733059.55,64710472.28,50000000.00,50000000.00,15000000.00,30000000.00
Jun 25 2026,AZERO,0,417335640.99,417335640.99,124892109.16,55000000.00,27733059.55,64710472.28,50000000.00,50000000.00,15000000.00,30000000.00
Jun 24 2026,AZERO,0,417198718.11,417198718.11,124809943.30,55000000.00,27716632.44,64672142.37,50000000.00,50000000.00,15000000.00,30000000.00
Jun 23 2026,AZERO,0,417061795.23,417061795.23,124727777.44,55000000.00,27700205.34,64633812.46,50000000.00,50000000.00,15000000.00,30000000.00
Jun 23 2026,AZERO,0,417061795.23,417061795.23,124727777.44,55000000.00,27700205.34,64633812.46,50000000.00,50000000.00,15000000.00,30000000.00
Jun 22 2026,AZERO,0,416924872.36,416924872.36,124645611.58,55000000.00,27683778.23,64595482.55,50000000.00,50000000.00,15000000.00,30000000.00
Jun 21 2026,AZERO,0,416787949.48,416787949.48,124563445.72,55000000.00,27667351.13,64557152.64,50000000.00,50000000.00,15000000.00,30000000.00
Jun 21 2026,AZERO,0,416787949.48,416787949.48,124563445.72,55000000.00,27667351.13,64557152.64,50000000.00,50000000.00,15000000.00,30000000.00
Jun 20 2026,AZERO,0,416651026.60,416651026.60,124481279.85,55000000.00,27650924.02,64518822.72,50000000.00,50000000.00,15000000.00,30000000.00
Jun 20 2026,AZERO,0,416651026.60,416651026.60,124481279.85,55000000.00,27650924.02,64518822.72,50000000.00,50000000.00,15000000.00,30000000.00
Jun 19 2026,AZERO,0,416514103.73,416514103.73,124399113.99,55000000.00,27634496.92,64480492.81,50000000.00,50000000.00,15000000.00,30000000.00
Jun 18 2026,AZERO,0,416377180.85,416377180.85,124316948.13,55000000.00,27618069.82,64442162.90,50000000.00,50000000.00,15000000.00,30000000.00
Jun 18 2026,AZERO,0,416377180.85,416377180.85,124316948.13,55000000.00,27618069.82,64442162.90,50000000.00,50000000.00,15000000.00,30000000.00
Jun 17 2026,AZERO,0,416240257.97,416240257.97,124234782.27,55000000.00,27601642.71,64403832.99,50000000.00,50000000.00,15000000.00,30000000.00
Jun 16 2026,AZERO,0,416103335.10,416103335.10,124152616.41,55000000.00,27585215.61,64365503.08,50000000.00,50000000.00,15000000.00,30000000.00
Jun 16 2026,AZERO,0,416103335.10,416103335.10,124152616.41,55000000.00,27585215.61,64365503.08,50000000.00,50000000.00,15000000.00,30000000.00
Jun 15 2026,AZERO,0,415966412.22,415966412.22,124070450.55,55000000.00,27568788.50,64327173.17,50000000.00,50000000.00,15000000.00,30000000.00
Jun 15 2026,AZERO,0,415966412.22,415966412.22,124070450.55,55000000.00,27568788.50,64327173.17,50000000.00,50000000.00,15000000.00,30000000.00
Jun 14 2026,AZERO,0,415829489.34,415829489.34,123988284.69,55000000.00,27552361.40,64288843.26,50000000.00,50000000.00,15000000.00,30000000.00
Jun 13 2026,AZERO,0,415692566.46,415692566.46,123906118.83,55000000.00,27535934.29,64250513.35,50000000.00,50000000.00,15000000.00,30000000.00
Jun 13 2026,AZERO,0,415692566.46,415692566.46,123906118.83,55000000.00,27535934.29,64250513.35,50000000.00,50000000.00,15000000.00,30000000.00
Jun 12 2026,AZERO,0,415555643.59,415555643.59,123823952.96,55000000.00,27519507.19,64212183.44,50000000.00,50000000.00,15000000.00,30000000.00
Jun 11 2026,AZERO,0,415418720.71,415418720.71,123741787.10,55000000.00,27503080.08,64173853.52,50000000.00,50000000.00,15000000.00,30000000.00
Jun 11 2026,AZERO,0,415418720.71,415418720.71,123741787.10,55000000.00,27503080.08,64173853.52,50000000.00,50000000.00,15000000.00,30000000.00
Jun 10 2026,AZERO,0,415281797.83,415281797.83,123659621.24,55000000.00,27486652.98,64135523.61,50000000.00,50000000.00,15000000.00,30000000.00
Jun 10 2026,AZERO,0,415281797.83,415281797.83,123659621.24,55000000.00,27486652.98,64135523.61,50000000.00,50000000.00,15000000.00,30000000.00
Jun 09 2026,AZERO,0,415144874.96,415144874.96,123577455.38,55000000.00,27470225.87,64097193.70,50000000.00,50000000.00,15000000.00,30000000.00
Jun 08 2026,AZERO,0,415007952.08,415007952.08,123495289.52,55000000.00,27453798.77,64058863.79,50000000.00,50000000.00,15000000.00,30000000.00
Jun 08 2026,AZERO,0,415007952.08,415007952.08,123495289.52,55000000.00,27453798.77,64058863.79,50000000.00,50000000.00,15000000.00,30000000.00
Jun 07 2026,AZERO,0,414871029.20,414871029.20,123413123.66,55000000.00,27437371.66,64020533.88,50000000.00,50000000.00,15000000.00,30000000.00
Jun 06 2026,AZERO,0,414734106.32,414734106.32,123330957.80,55000000.00,27420944.56,63982203.97,50000000.00,50000000.00,15000000.00,30000000.00
Jun 06 2026,AZERO,0,414734106.32,414734106.32,123330957.80,55000000.00,27420944.56,63982203.97,50000000.00,50000000.00,15000000.00,30000000.00
Jun 05 2026,AZERO,0,414597183.45,414597183.45,123248791.94,55000000.00,27404517.45,63943874.06,50000000.00,50000000.00,15000000.00,30000000.00
Jun 05 2026,AZERO,0,414597183.45,414597183.45,123248791.94,55000000.00,27404517.45,63943874.06,50000000.00,50000000.00,15000000.00,30000000.00
Jun 04 2026,AZERO,0,414460260.57,414460260.57,123166626.07,55000000.00,27388090.35,63905544.15,50000000.00,50000000.00,15000000.00,30000000.00
Jun 03 2026,AZERO,0,414323337.69,414323337.69,123084460.21,55000000.00,27371663.24,63867214.24,50000000.00,50000000.00,15000000.00,30000000.00
Jun 03 2026,AZERO,0,414323337.69,414323337.69,123084460.21,55000000.00,27371663.24,63867214.24,50000000.00,50000000.00,15000000.00,30000000.00
Jun 02 2026,AZERO,0,414186414.82,414186414.82,123002294.35,55000000.00,27355236.14,63828884.33,50000000.00,50000000.00,15000000.00,30000000.00
Jun 01 2026,AZERO,0,414049491.94,414049491.94,122920128.49,55000000.00,27338809.03,63790554.41,50000000.00,50000000.00,15000000.00,30000000.00
Jun 01 2026,AZERO,0,414049491.94,414049491.94,122920128.49,55000000.00,27338809.03,63790554.41,50000000.00,50000000.00,15000000.00,30000000.00
May 31 2026,AZERO,0,413912569.06,413912569.06,122837962.63,55000000.00,27322381.93,63752224.50,50000000.00,50000000.00,15000000.00,30000000.00
May 31 2026,AZERO,0,413912569.06,413912569.06,122837962.63,55000000.00,27322381.93,63752224.50,50000000.00,50000000.00,15000000.00,30000000.00
May 30 2026,AZERO,0,413775646.19,413775646.19,122755796.77,55000000.00,27305954.83,63713894.59,50000000.00,50000000.00,15000000.00,30000000.00
May 29 2026,AZERO,0,413638723.31,413638723.31,122673630.91,55000000.00,27289527.72,63675564.68,50000000.00,50000000.00,15000000.00,30000000.00
May 29 2026,AZERO,0,413638723.31,413638723.31,122673630.91,55000000.00,27289527.72,63675564.68,50000000.00,50000000.00,15000000.00,30000000.00
May 28 2026,AZERO,0,413501800.43,413501800.43,122591465.04,55000000.00,27273100.62,63637234.77,50000000.00,50000000.00,15000000.00,30000000.00
May 27 2026,AZERO,0,413364877.55,413364877.55,122509299.18,55000000.00,27256673.51,63598904.86,50000000.00,50000000.00,15000000.00,30000000.00
May 27 2026,AZERO,0,413364877.55,413364877.55,122509299.18,55000000.00,27256673.51,63598904.86,50000000.00,50000000.00,15000000.00,30000000.00
May 26 2026,AZERO,0,413227954.68,413227954.68,122427133.32,55000000.00,27240246.41,63560574.95,50000000.00,50000000.00,15000000.00,30000000.00
May 26 2026,AZERO,0,413227954.68,413227954.68,122427133.32,55000000.00,27240246.41,63560574.95,50000000.00,50000000.00,15000000.00,30000000.00
May 25 2026,AZERO,0,413091031.80,413091031.80,122344967.46,55000000.00,27223819.30,63522245.04,50000000.00,50000000.00,15000000.00,30000000.00
May 24 2026,AZERO,0,412954108.92,412954108.92,122262801.60,55000000.00,27207392.20,63483915.13,50000000.00,50000000.00,15000000.00,30000000.00
May 24 2026,AZERO,0,412954108.92,412954108.92,122262801.60,55000000.00,27207392.20,63483915.13,50000000.00,50000000.00,15000000.00,30000000.00
May 23 2026,AZERO,0,412817186.05,412817186.05,122180635.74,55000000.00,27190965.09,63445585.22,50000000.00,50000000.00,15000000.00,30000000.00
May 22 2026,AZERO,0,412680263.17,412680263.17,122098469.88,55000000.00,27174537.99,63407255.30,50000000.00,50000000.00,15000000.00,30000000.00
May 22 2026,AZERO,0,412680263.17,412680263.17,122098469.88,55000000.00,27174537.99,63407255.30,50000000.00,50000000.00,15000000.00,30000000.00
May 21 2026,AZERO,0,412543340.29,412543340.29,122016304.02,55000000.00,27158110.88,63368925.39,50000000.00,50000000.00,15000000.00,30000000.00
May 21 2026,AZERO,0,412543340.29,412543340.29,122016304.02,55000000.00,27158110.88,63368925.39,50000000.00,50000000.00,15000000.00,30000000.00
May 20 2026,AZERO,0,412406417.42,412406417.42,121934138.15,55000000.00,27141683.78,63330595.48,50000000.00,50000000.00,15000000.00,30000000.00
May 19 2026,AZERO,0,412269494.54,412269494.54,121851972.29,55000000.00,27125256.67,63292265.57,50000000.00,50000000.00,15000000.00,30000000.00
May 19 2026,AZERO,0,412269494.54,412269494.54,121851972.29,55000000.00,27125256.67,63292265.57,50000000.00,50000000.00,15000000.00,30000000.00
May 18 2026,AZERO,0,412132571.66,412132571.66,121769806.43,55000000.00,27108829.57,63253935.66,50000000.00,50000000.00,15000000.00,30000000.00
May 17 2026,AZERO,0,411995648.78,411995648.78,121687640.57,55000000.00,27092402.46,63215605.75,50000000.00,50000000.00,15000000.00,30000000.00
May 17 2026,AZERO,0,411995648.78,411995648.78,121687640.57,55000000.00,27092402.46,63215605.75,50000000.00,50000000.00,15000000.00,30000000.00
May 16 2026,AZERO,0,411858725.91,411858725.91,121605474.71,55000000.00,27075975.36,63177275.84,50000000.00,50000000.00,15000000.00,30000000.00
May 16 2026,AZERO,0,411858725.91,411858725.91,121605474.71,55000000.00,27075975.36,63177275.84,50000000.00,50000000.00,15000000.00,30000000.00
May 15 2026,AZERO,0,411721803.03,411721803.03,121523308.85,55000000.00,27059548.25,63138945.93,50000000.00,50000000.00,15000000.00,30000000.00
May 14 2026,AZERO,0,411584880.15,411584880.15,121441142.99,55000000.00,27043121.15,63100616.02,50000000.00,50000000.00,15000000.00,30000000.00
May 14 2026,AZERO,0,411584880.15,411584880.15,121441142.99,55000000.00,27043121.15,63100616.02,50000000.00,50000000.00,15000000.00,30000000.00
May 13 2026,AZERO,0,411447957.28,411447957.28,121358977.13,55000000.00,27026694.05,63062286.11,50000000.00,50000000.00,15000000.00,30000000.00
May 12 2026,AZERO,0,411311034.40,411311034.40,121276811.26,55000000.00,27010266.94,63023956.19,50000000.00,50000000.00,15000000.00,30000000.00
May 12 2026,AZERO,0,411311034.40,411311034.40,121276811.26,55000000.00,27010266.94,63023956.19,50000000.00,50000000.00,15000000.00,30000000.00
May 11 2026,AZERO,0,411174111.52,411174111.52,121194645.40,55000000.00,26993839.84,62985626.28,50000000.00,50000000.00,15000000.00,30000000.00
