Date,Symbol,Price,Available Supply,Unlocked Supply,Epoch Rewards,Community Grants,Core Contributors,Operation Grants,Small and Large Backers,Foundation Endowment,Community Sale,Early Ecosystem
Jan 13 2022,NEAR,$17.55,0,598125306.03,64735342.47,43047097.48,8815879.53,28531215.77,134694400.91,81301369.86,120000000.00,117000000.00
Jan 13 2022,NEAR,$17.55,0,598125306.03,64735342.47,43047097.48,8815879.53,28531215.77,134694400.91,81301369.86,120000000.00,117000000.00
Jan 12 2022,NEAR,$18.10,0,597376199.92,64588219.18,42952902.52,8720054.76,28468784.23,134413362.53,81232876.71,120000000.00,117000000.00
Jan 12 2022,NEAR,$18.10,0,597376199.92,64588219.18,42952902.52,8720054.76,28468784.23,134413362.53,81232876.71,120000000.00,117000000.00
Jan 12 2022,NEAR,$18.10,0,597376199.92,64588219.18,42952902.52,8720054.76,28468784.23,134413362.53,81232876.71,120000000.00,117000000.00
Jan 11 2022,NEAR,$15.48,0,596627093.82,64441095.89,42858707.56,8624229.98,28406352.68,134132324.14,81164383.56,120000000.00,117000000.00
Jan 11 2022,NEAR,$15.48,0,596627093.82,64441095.89,42858707.56,8624229.98,28406352.68,134132324.14,81164383.56,120000000.00,117000000.00
Jan 11 2022,NEAR,$15.48,0,596627093.82,64441095.89,42858707.56,8624229.98,28406352.68,134132324.14,81164383.56,120000000.00,117000000.00
Jan 10 2022,NEAR,$13.53,0,595877987.71,64293972.60,42764512.60,8528405.20,28343921.14,133851285.76,81095890.41,120000000.00,117000000.00
Jan 10 2022,NEAR,$13.53,0,595877987.71,64293972.60,42764512.60,8528405.20,28343921.14,133851285.76,81095890.41,120000000.00,117000000.00
Jan 10 2022,NEAR,$13.53,0,595877987.71,64293972.60,42764512.60,8528405.20,28343921.14,133851285.76,81095890.41,120000000.00,117000000.00
Jan 09 2022,NEAR,$13.85,0,595128881.60,64146849.32,42670317.63,8432580.42,28281489.59,133570247.37,81027397.26,120000000.00,117000000.00
Jan 09 2022,NEAR,$13.85,0,595128881.60,64146849.32,42670317.63,8432580.42,28281489.59,133570247.37,81027397.26,120000000.00,117000000.00
Jan 09 2022,NEAR,$13.85,0,595128881.60,64146849.32,42670317.63,8432580.42,28281489.59,133570247.37,81027397.26,120000000.00,117000000.00
Jan 08 2022,NEAR,$15.04,0,594379775.50,63999726.03,42576122.67,8336755.65,28219058.05,133289208.99,80958904.11,120000000.00,117000000.00
Jan 08 2022,NEAR,$15.04,0,594379775.50,63999726.03,42576122.67,8336755.65,28219058.05,133289208.99,80958904.11,120000000.00,117000000.00
Jan 08 2022,NEAR,$15.04,0,594379775.50,63999726.03,42576122.67,8336755.65,28219058.05,133289208.99,80958904.11,120000000.00,117000000.00
Jan 07 2022,NEAR,$15.97,0,593630669.39,63852602.74,42481927.71,8240930.87,28156626.51,133008170.60,80890410.96,120000000.00,117000000.00
Jan 07 2022,NEAR,$15.97,0,593630669.39,63852602.74,42481927.71,8240930.87,28156626.51,133008170.60,80890410.96,120000000.00,117000000.00
Jan 07 2022,NEAR,$15.97,0,593630669.39,63852602.74,42481927.71,8240930.87,28156626.51,133008170.60,80890410.96,120000000.00,117000000.00
Jan 06 2022,NEAR,$15.44,0,592881563.28,63705479.45,42387732.75,8145106.09,28094194.96,132727132.22,80821917.81,120000000.00,117000000.00
Jan 06 2022,NEAR,$15.44,0,592881563.28,63705479.45,42387732.75,8145106.09,28094194.96,132727132.22,80821917.81,120000000.00,117000000.00
Jan 06 2022,NEAR,$15.44,0,592881563.28,63705479.45,42387732.75,8145106.09,28094194.96,132727132.22,80821917.81,120000000.00,117000000.00
Jan 05 2022,NEAR,$16.03,0,592132457.18,63558356.16,42293537.79,8049281.31,28031763.42,132446093.83,80753424.66,120000000.00,117000000.00
Jan 05 2022,NEAR,$16.03,0,592132457.18,63558356.16,42293537.79,8049281.31,28031763.42,132446093.83,80753424.66,120000000.00,117000000.00
Jan 05 2022,NEAR,$16.03,0,592132457.18,63558356.16,42293537.79,8049281.31,28031763.42,132446093.83,80753424.66,120000000.00,117000000.00
Jan 04 2022,NEAR,$16.43,0,591383351.07,63411232.88,42199342.83,7953456.54,27969331.87,132165055.45,80684931.51,120000000.00,117000000.00
Jan 04 2022,NEAR,$16.43,0,591383351.07,63411232.88,42199342.83,7953456.54,27969331.87,132165055.45,80684931.51,120000000.00,117000000.00
Jan 04 2022,NEAR,$16.43,0,591383351.07,63411232.88,42199342.83,7953456.54,27969331.87,132165055.45,80684931.51,120000000.00,117000000.00
Jan 03 2022,NEAR,$14.44,0,590634244.96,63264109.59,42105147.86,7857631.76,27906900.33,131884017.06,80616438.36,120000000.00,117000000.00
Jan 03 2022,NEAR,$14.44,0,590634244.96,63264109.59,42105147.86,7857631.76,27906900.33,131884017.06,80616438.36,120000000.00,117000000.00
Jan 03 2022,NEAR,$14.44,0,590634244.96,63264109.59,42105147.86,7857631.76,27906900.33,131884017.06,80616438.36,120000000.00,117000000.00
Jan 03 2022,NEAR,$14.44,0,590634244.96,63264109.59,42105147.86,7857631.76,27906900.33,131884017.06,80616438.36,120000000.00,117000000.00
Jan 02 2022,NEAR,$15.23,0,589885138.85,63116986.30,42010952.90,7761806.98,27844468.78,131602978.68,80547945.21,120000000.00,117000000.00
Jan 02 2022,NEAR,$15.23,0,589885138.85,63116986.30,42010952.90,7761806.98,27844468.78,131602978.68,80547945.21,120000000.00,117000000.00
Jan 02 2022,NEAR,$15.23,0,589885138.85,63116986.30,42010952.90,7761806.98,27844468.78,131602978.68,80547945.21,120000000.00,117000000.00
Jan 01 2022,NEAR,$14.61,0,589136032.75,62969863.01,41916757.94,7665982.20,27782037.24,131321940.29,80479452.05,120000000.00,117000000.00
Jan 01 2022,NEAR,$14.61,0,589136032.75,62969863.01,41916757.94,7665982.20,27782037.24,131321940.29,80479452.05,120000000.00,117000000.00
Jan 01 2022,NEAR,$14.61,0,589136032.75,62969863.01,41916757.94,7665982.20,27782037.24,131321940.29,80479452.05,120000000.00,117000000.00
Dec 31 2021,NEAR,$15.42,0,588386926.64,62822739.73,41822562.98,7570157.43,27719605.70,131040901.91,80410958.90,120000000.00,117000000.00
Dec 31 2021,NEAR,$15.42,0,588386926.64,62822739.73,41822562.98,7570157.43,27719605.70,131040901.91,80410958.90,120000000.00,117000000.00
Dec 31 2021,NEAR,$15.42,0,588386926.64,62822739.73,41822562.98,7570157.43,27719605.70,131040901.91,80410958.90,120000000.00,117000000.00
Dec 30 2021,NEAR,$15.00,0,587637820.53,62675616.44,41728368.02,7474332.65,27657174.15,130759863.52,80342465.75,120000000.00,117000000.00
Dec 30 2021,NEAR,$15.00,0,587637820.53,62675616.44,41728368.02,7474332.65,27657174.15,130759863.52,80342465.75,120000000.00,117000000.00
Dec 30 2021,NEAR,$15.00,0,587637820.53,62675616.44,41728368.02,7474332.65,27657174.15,130759863.52,80342465.75,120000000.00,117000000.00
Dec 29 2021,NEAR,$13.36,0,586888714.43,62528493.15,41634173.06,7378507.87,27594742.61,130478825.14,80273972.60,120000000.00,117000000.00
Dec 29 2021,NEAR,$13.36,0,586888714.43,62528493.15,41634173.06,7378507.87,27594742.61,130478825.14,80273972.60,120000000.00,117000000.00
Dec 29 2021,NEAR,$13.36,0,586888714.43,62528493.15,41634173.06,7378507.87,27594742.61,130478825.14,80273972.60,120000000.00,117000000.00
Dec 28 2021,NEAR,$14.70,0,586139608.32,62381369.86,41539978.09,7282683.09,27532311.06,130197786.75,80205479.45,120000000.00,117000000.00
Dec 28 2021,NEAR,$14.70,0,586139608.32,62381369.86,41539978.09,7282683.09,27532311.06,130197786.75,80205479.45,120000000.00,117000000.00
Dec 28 2021,NEAR,$14.70,0,586139608.32,62381369.86,41539978.09,7282683.09,27532311.06,130197786.75,80205479.45,120000000.00,117000000.00
Dec 27 2021,NEAR,$16.15,0,585390502.21,62234246.58,41445783.13,7186858.32,27469879.52,129916748.37,80136986.30,120000000.00,117000000.00
Dec 27 2021,NEAR,$16.15,0,585390502.21,62234246.58,41445783.13,7186858.32,27469879.52,129916748.37,80136986.30,120000000.00,117000000.00
Dec 27 2021,NEAR,$16.15,0,585390502.21,62234246.58,41445783.13,7186858.32,27469879.52,129916748.37,80136986.30,120000000.00,117000000.00
Dec 26 2021,NEAR,$15.23,0,584641396.11,62087123.29,41351588.17,7091033.54,27407447.97,129635709.98,80068493.15,120000000.00,117000000.00
Dec 26 2021,NEAR,$15.23,0,584641396.11,62087123.29,41351588.17,7091033.54,27407447.97,129635709.98,80068493.15,120000000.00,117000000.00
Dec 26 2021,NEAR,$15.23,0,584641396.11,62087123.29,41351588.17,7091033.54,27407447.97,129635709.98,80068493.15,120000000.00,117000000.00
Dec 25 2021,NEAR,$14.84,0,583892290.00,61940000.00,41257393.21,6995208.76,27345016.43,129354671.60,80000000.00,120000000.00,117000000.00
Dec 25 2021,NEAR,$14.84,0,583892290.00,61940000.00,41257393.21,6995208.76,27345016.43,129354671.60,80000000.00,120000000.00,117000000.00
Dec 25 2021,NEAR,$14.84,0,583892290.00,61940000.00,41257393.21,6995208.76,27345016.43,129354671.60,80000000.00,120000000.00,117000000.00
Dec 24 2021,NEAR,$13.75,0,583143183.89,61792876.71,41163198.25,6899383.98,27282584.88,129073633.22,79931506.85,120000000.00,117000000.00
Dec 24 2021,NEAR,$13.75,0,583143183.89,61792876.71,41163198.25,6899383.98,27282584.88,129073633.22,79931506.85,120000000.00,117000000.00
Dec 24 2021,NEAR,$13.75,0,583143183.89,61792876.71,41163198.25,6899383.98,27282584.88,129073633.22,79931506.85,120000000.00,117000000.00
Dec 23 2021,NEAR,$10.83,0,582394077.79,61645753.42,41069003.29,6803559.21,27220153.34,128792594.83,79863013.70,120000000.00,117000000.00
Dec 23 2021,NEAR,$10.83,0,582394077.79,61645753.42,41069003.29,6803559.21,27220153.34,128792594.83,79863013.70,120000000.00,117000000.00
Dec 23 2021,NEAR,$10.83,0,582394077.79,61645753.42,41069003.29,6803559.21,27220153.34,128792594.83,79863013.70,120000000.00,117000000.00
Dec 22 2021,NEAR,$9.27,0,581644971.68,61498630.14,40974808.32,6707734.43,27157721.80,128511556.45,79794520.55,120000000.00,117000000.00
Dec 22 2021,NEAR,$9.27,0,581644971.68,61498630.14,40974808.32,6707734.43,27157721.80,128511556.45,79794520.55,120000000.00,117000000.00
Dec 22 2021,NEAR,$9.27,0,581644971.68,61498630.14,40974808.32,6707734.43,27157721.80,128511556.45,79794520.55,120000000.00,117000000.00
Dec 21 2021,NEAR,$8.55,0,580895865.57,61351506.85,40880613.36,6611909.65,27095290.25,128230518.06,79726027.40,120000000.00,117000000.00
Dec 21 2021,NEAR,$8.55,0,580895865.57,61351506.85,40880613.36,6611909.65,27095290.25,128230518.06,79726027.40,120000000.00,117000000.00
Dec 21 2021,NEAR,$8.55,0,580895865.57,61351506.85,40880613.36,6611909.65,27095290.25,128230518.06,79726027.40,120000000.00,117000000.00
Dec 20 2021,NEAR,$8.99,0,580146759.47,61204383.56,40786418.40,6516084.87,27032858.71,127949479.68,79657534.25,120000000.00,117000000.00
Dec 20 2021,NEAR,$8.99,0,580146759.47,61204383.56,40786418.40,6516084.87,27032858.71,127949479.68,79657534.25,120000000.00,117000000.00
Dec 20 2021,NEAR,$8.99,0,580146759.47,61204383.56,40786418.40,6516084.87,27032858.71,127949479.68,79657534.25,120000000.00,117000000.00
Dec 19 2021,NEAR,$8.42,0,579397653.36,61057260.27,40692223.44,6420260.10,26970427.16,127668441.29,79589041.10,120000000.00,117000000.00
Dec 19 2021,NEAR,$8.42,0,579397653.36,61057260.27,40692223.44,6420260.10,26970427.16,127668441.29,79589041.10,120000000.00,117000000.00
Dec 19 2021,NEAR,$8.42,0,579397653.36,61057260.27,40692223.44,6420260.10,26970427.16,127668441.29,79589041.10,120000000.00,117000000.00
Dec 18 2021,NEAR,$8.42,0,578648547.25,60910136.99,40598028.48,6324435.32,26907995.62,127387402.91,79520547.95,120000000.00,117000000.00
Dec 18 2021,NEAR,$8.42,0,578648547.25,60910136.99,40598028.48,6324435.32,26907995.62,127387402.91,79520547.95,120000000.00,117000000.00
Dec 18 2021,NEAR,$8.42,0,578648547.25,60910136.99,40598028.48,6324435.32,26907995.62,127387402.91,79520547.95,120000000.00,117000000.00
Dec 17 2021,NEAR,$9.24,0,577899441.14,60763013.70,40503833.52,6228610.54,26845564.07,127106364.52,79452054.79,120000000.00,117000000.00
Dec 17 2021,NEAR,$9.24,0,577899441.14,60763013.70,40503833.52,6228610.54,26845564.07,127106364.52,79452054.79,120000000.00,117000000.00
Dec 17 2021,NEAR,$9.24,0,577899441.14,60763013.70,40503833.52,6228610.54,26845564.07,127106364.52,79452054.79,120000000.00,117000000.00
Dec 16 2021,NEAR,$9.84,0,577150335.04,60615890.41,40409638.55,6132785.76,26783132.53,126825326.14,79383561.64,120000000.00,117000000.00
Dec 16 2021,NEAR,$9.84,0,577150335.04,60615890.41,40409638.55,6132785.76,26783132.53,126825326.14,79383561.64,120000000.00,117000000.00
Dec 16 2021,NEAR,$9.84,0,577150335.04,60615890.41,40409638.55,6132785.76,26783132.53,126825326.14,79383561.64,120000000.00,117000000.00
Dec 15 2021,NEAR,$9.29,0,576401228.93,60468767.12,40315443.59,6036960.99,26720700.99,126544287.75,79315068.49,120000000.00,117000000.00
Dec 15 2021,NEAR,$9.29,0,576401228.93,60468767.12,40315443.59,6036960.99,26720700.99,126544287.75,79315068.49,120000000.00,117000000.00
Dec 15 2021,NEAR,$9.29,0,576401228.93,60468767.12,40315443.59,6036960.99,26720700.99,126544287.75,79315068.49,120000000.00,117000000.00
Dec 14 2021,NEAR,$9.11,0,575652122.82,60321643.84,40221248.63,5941136.21,26658269.44,126263249.37,79246575.34,120000000.00,117000000.00
Dec 14 2021,NEAR,$9.11,0,575652122.82,60321643.84,40221248.63,5941136.21,26658269.44,126263249.37,79246575.34,120000000.00,117000000.00
Dec 14 2021,NEAR,$9.11,0,575652122.82,60321643.84,40221248.63,5941136.21,26658269.44,126263249.37,79246575.34,120000000.00,117000000.00
Dec 13 2021,NEAR,$10.58,0,574903016.72,60174520.55,40127053.67,5845311.43,26595837.90,125982210.98,79178082.19,120000000.00,117000000.00
Dec 13 2021,NEAR,$10.58,0,574903016.72,60174520.55,40127053.67,5845311.43,26595837.90,125982210.98,79178082.19,120000000.00,117000000.00
Dec 13 2021,NEAR,$10.58,0,574903016.72,60174520.55,40127053.67,5845311.43,26595837.90,125982210.98,79178082.19,120000000.00,117000000.00
Dec 12 2021,NEAR,$11.50,0,574153910.61,60027397.26,40032858.71,5749486.65,26533406.35,125701172.60,79109589.04,120000000.00,117000000.00
Dec 12 2021,NEAR,$11.50,0,574153910.61,60027397.26,40032858.71,5749486.65,26533406.35,125701172.60,79109589.04,120000000.00,117000000.00
Dec 12 2021,NEAR,$11.50,0,574153910.61,60027397.26,40032858.71,5749486.65,26533406.35,125701172.60,79109589.04,120000000.00,117000000.00
Dec 11 2021,NEAR,$10.07,0,573404804.50,59880273.97,39938663.75,5653661.88,26470974.81,125420134.21,79041095.89,120000000.00,117000000.00
Dec 11 2021,NEAR,$10.07,0,573404804.50,59880273.97,39938663.75,5653661.88,26470974.81,125420134.21,79041095.89,120000000.00,117000000.00
Dec 11 2021,NEAR,$10.07,0,573404804.50,59880273.97,39938663.75,5653661.88,26470974.81,125420134.21,79041095.89,120000000.00,117000000.00
Dec 10 2021,NEAR,$9.87,0,572655698.40,59733150.68,39844468.78,5557837.10,26408543.26,125139095.83,78972602.74,120000000.00,117000000.00
Dec 10 2021,NEAR,$9.87,0,572655698.40,59733150.68,39844468.78,5557837.10,26408543.26,125139095.83,78972602.74,120000000.00,117000000.00
Dec 10 2021,NEAR,$9.87,0,572655698.40,59733150.68,39844468.78,5557837.10,26408543.26,125139095.83,78972602.74,120000000.00,117000000.00
Dec 09 2021,NEAR,$9.38,0,571906592.29,59586027.40,39750273.82,5462012.32,26346111.72,124858057.44,78904109.59,120000000.00,117000000.00
Dec 09 2021,NEAR,$9.38,0,571906592.29,59586027.40,39750273.82,5462012.32,26346111.72,124858057.44,78904109.59,120000000.00,117000000.00
Dec 09 2021,NEAR,$9.38,0,571906592.29,59586027.40,39750273.82,5462012.32,26346111.72,124858057.44,78904109.59,120000000.00,117000000.00
Dec 09 2021,NEAR,$9.38,0,571906592.29,59586027.40,39750273.82,5462012.32,26346111.72,124858057.44,78904109.59,120000000.00,117000000.00
Dec 08 2021,NEAR,$7.61,0,571157486.18,59438904.11,39656078.86,5366187.54,26283680.18,124577019.06,78835616.44,120000000.00,117000000.00
Dec 08 2021,NEAR,$7.61,0,571157486.18,59438904.11,39656078.86,5366187.54,26283680.18,124577019.06,78835616.44,120000000.00,117000000.00
Dec 08 2021,NEAR,$7.61,0,571157486.18,59438904.11,39656078.86,5366187.54,26283680.18,124577019.06,78835616.44,120000000.00,117000000.00
Dec 07 2021,NEAR,$7.30,0,570408380.08,59291780.82,39561883.90,5270362.77,26221248.63,124295980.67,78767123.29,120000000.00,117000000.00
Dec 07 2021,NEAR,$7.30,0,570408380.08,59291780.82,39561883.90,5270362.77,26221248.63,124295980.67,78767123.29,120000000.00,117000000.00
Dec 07 2021,NEAR,$7.30,0,570408380.08,59291780.82,39561883.90,5270362.77,26221248.63,124295980.67,78767123.29,120000000.00,117000000.00
Dec 06 2021,NEAR,$7.31,0,569659273.97,59144657.53,39467688.94,5174537.99,26158817.09,124014942.29,78698630.14,120000000.00,117000000.00
Dec 06 2021,NEAR,$7.31,0,569659273.97,59144657.53,39467688.94,5174537.99,26158817.09,124014942.29,78698630.14,120000000.00,117000000.00
Dec 06 2021,NEAR,$7.31,0,569659273.97,59144657.53,39467688.94,5174537.99,26158817.09,124014942.29,78698630.14,120000000.00,117000000.00
Dec 05 2021,NEAR,$7.96,0,568910167.86,58997534.25,39373493.98,5078713.21,26096385.54,123733903.90,78630136.99,120000000.00,117000000.00
Dec 05 2021,NEAR,$7.96,0,568910167.86,58997534.25,39373493.98,5078713.21,26096385.54,123733903.90,78630136.99,120000000.00,117000000.00
Dec 05 2021,NEAR,$7.96,0,568910167.86,58997534.25,39373493.98,5078713.21,26096385.54,123733903.90,78630136.99,120000000.00,117000000.00
Dec 04 2021,NEAR,$9.15,0,568161061.76,58850410.96,39279299.01,4982888.43,26033954.00,123452865.52,78561643.84,120000000.00,117000000.00
Dec 04 2021,NEAR,$9.15,0,568161061.76,58850410.96,39279299.01,4982888.43,26033954.00,123452865.52,78561643.84,120000000.00,117000000.00
Dec 04 2021,NEAR,$9.15,0,568161061.76,58850410.96,39279299.01,4982888.43,26033954.00,123452865.52,78561643.84,120000000.00,117000000.00
Dec 03 2021,NEAR,$8.24,0,567411955.65,58703287.67,39185104.05,4887063.66,25971522.45,123171827.13,78493150.68,120000000.00,117000000.00
Dec 03 2021,NEAR,$8.24,0,567411955.65,58703287.67,39185104.05,4887063.66,25971522.45,123171827.13,78493150.68,120000000.00,117000000.00
Dec 03 2021,NEAR,$8.24,0,567411955.65,58703287.67,39185104.05,4887063.66,25971522.45,123171827.13,78493150.68,120000000.00,117000000.00
Dec 02 2021,NEAR,$8.49,0,566662849.54,58556164.38,39090909.09,4791238.88,25909090.91,122890788.75,78424657.53,120000000.00,117000000.00
Dec 02 2021,NEAR,$8.49,0,566662849.54,58556164.38,39090909.09,4791238.88,25909090.91,122890788.75,78424657.53,120000000.00,117000000.00
Dec 02 2021,NEAR,$8.49,0,566662849.54,58556164.38,39090909.09,4791238.88,25909090.91,122890788.75,78424657.53,120000000.00,117000000.00
Dec 01 2021,NEAR,$8.72,0,565913743.43,58409041.10,38996714.13,4695414.10,25846659.36,122609750.36,78356164.38,120000000.00,117000000.00
Dec 01 2021,NEAR,$8.72,0,565913743.43,58409041.10,38996714.13,4695414.10,25846659.36,122609750.36,78356164.38,120000000.00,117000000.00
Dec 01 2021,NEAR,$8.72,0,565913743.43,58409041.10,38996714.13,4695414.10,25846659.36,122609750.36,78356164.38,120000000.00,117000000.00
Nov 30 2021,NEAR,$8.43,0,565164637.33,58261917.81,38902519.17,4599589.32,25784227.82,122328711.98,78287671.23,120000000.00,117000000.00
Nov 30 2021,NEAR,$8.43,0,565164637.33,58261917.81,38902519.17,4599589.32,25784227.82,122328711.98,78287671.23,120000000.00,117000000.00
Nov 30 2021,NEAR,$8.43,0,565164637.33,58261917.81,38902519.17,4599589.32,25784227.82,122328711.98,78287671.23,120000000.00,117000000.00
Nov 29 2021,NEAR,$8.37,0,564415531.22,58114794.52,38808324.21,4503764.54,25721796.28,122047673.59,78219178.08,120000000.00,117000000.00
Nov 29 2021,NEAR,$8.37,0,564415531.22,58114794.52,38808324.21,4503764.54,25721796.28,122047673.59,78219178.08,120000000.00,117000000.00
Nov 29 2021,NEAR,$8.37,0,564415531.22,58114794.52,38808324.21,4503764.54,25721796.28,122047673.59,78219178.08,120000000.00,117000000.00
Nov 28 2021,NEAR,$8.25,0,563666425.11,57967671.23,38714129.24,4407939.77,25659364.73,121766635.21,78150684.93,120000000.00,117000000.00
Nov 28 2021,NEAR,$8.25,0,563666425.11,57967671.23,38714129.24,4407939.77,25659364.73,121766635.21,78150684.93,120000000.00,117000000.00
Nov 28 2021,NEAR,$8.25,0,563666425.11,57967671.23,38714129.24,4407939.77,25659364.73,121766635.21,78150684.93,120000000.00,117000000.00
Nov 27 2021,NEAR,$8.22,0,562917319.01,57820547.95,38619934.28,4312114.99,25596933.19,121485596.82,78082191.78,120000000.00,117000000.00
Nov 27 2021,NEAR,$8.22,0,562917319.01,57820547.95,38619934.28,4312114.99,25596933.19,121485596.82,78082191.78,120000000.00,117000000.00
Nov 27 2021,NEAR,$8.22,0,562917319.01,57820547.95,38619934.28,4312114.99,25596933.19,121485596.82,78082191.78,120000000.00,117000000.00
Nov 26 2021,NEAR,$9.27,0,562168212.90,57673424.66,38525739.32,4216290.21,25534501.64,121204558.44,78013698.63,120000000.00,117000000.00
Nov 26 2021,NEAR,$9.27,0,562168212.90,57673424.66,38525739.32,4216290.21,25534501.64,121204558.44,78013698.63,120000000.00,117000000.00
Nov 26 2021,NEAR,$9.27,0,562168212.90,57673424.66,38525739.32,4216290.21,25534501.64,121204558.44,78013698.63,120000000.00,117000000.00
Nov 25 2021,NEAR,$9.24,0,561419106.79,57526301.37,38431544.36,4120465.43,25472070.10,120923520.05,77945205.48,120000000.00,117000000.00
Nov 25 2021,NEAR,$9.24,0,561419106.79,57526301.37,38431544.36,4120465.43,25472070.10,120923520.05,77945205.48,120000000.00,117000000.00
Nov 25 2021,NEAR,$9.24,0,561419106.79,57526301.37,38431544.36,4120465.43,25472070.10,120923520.05,77945205.48,120000000.00,117000000.00
Nov 24 2021,NEAR,$9.96,0,560670000.69,57379178.08,38337349.40,4024640.66,25409638.55,120642481.67,77876712.33,120000000.00,117000000.00
Nov 24 2021,NEAR,$9.96,0,560670000.69,57379178.08,38337349.40,4024640.66,25409638.55,120642481.67,77876712.33,120000000.00,117000000.00
Nov 24 2021,NEAR,$9.96,0,560670000.69,57379178.08,38337349.40,4024640.66,25409638.55,120642481.67,77876712.33,120000000.00,117000000.00
Nov 23 2021,NEAR,$9.29,0,559920894.58,57232054.79,38243154.44,3928815.88,25347207.01,120361443.28,77808219.18,120000000.00,117000000.00
Nov 23 2021,NEAR,$9.29,0,559920894.58,57232054.79,38243154.44,3928815.88,25347207.01,120361443.28,77808219.18,120000000.00,117000000.00
Nov 23 2021,NEAR,$9.29,0,559920894.58,57232054.79,38243154.44,3928815.88,25347207.01,120361443.28,77808219.18,120000000.00,117000000.00
Nov 22 2021,NEAR,$9.76,0,559171788.47,57084931.51,38148959.47,3832991.10,25284775.47,120080404.90,77739726.03,120000000.00,117000000.00
Nov 22 2021,NEAR,$9.76,0,559171788.47,57084931.51,38148959.47,3832991.10,25284775.47,120080404.90,77739726.03,120000000.00,117000000.00
Nov 22 2021,NEAR,$9.76,0,559171788.47,57084931.51,38148959.47,3832991.10,25284775.47,120080404.90,77739726.03,120000000.00,117000000.00
Nov 21 2021,NEAR,$9.84,0,558422682.37,56937808.22,38054764.51,3737166.32,25222343.92,119799366.51,77671232.88,120000000.00,117000000.00
Nov 21 2021,NEAR,$9.84,0,558422682.37,56937808.22,38054764.51,3737166.32,25222343.92,119799366.51,77671232.88,120000000.00,117000000.00
Nov 21 2021,NEAR,$9.84,0,558422682.37,56937808.22,38054764.51,3737166.32,25222343.92,119799366.51,77671232.88,120000000.00,117000000.00
Nov 20 2021,NEAR,$9.48,0,557673576.26,56790684.93,37960569.55,3641341.55,25159912.38,119518328.13,77602739.73,120000000.00,117000000.00
Nov 20 2021,NEAR,$9.48,0,557673576.26,56790684.93,37960569.55,3641341.55,25159912.38,119518328.13,77602739.73,120000000.00,117000000.00
Nov 20 2021,NEAR,$9.48,0,557673576.26,56790684.93,37960569.55,3641341.55,25159912.38,119518328.13,77602739.73,120000000.00,117000000.00
Nov 19 2021,NEAR,$8.78,0,556924470.15,56643561.64,37866374.59,3545516.77,25097480.83,119237289.74,77534246.58,120000000.00,117000000.00
Nov 19 2021,NEAR,$8.78,0,556924470.15,56643561.64,37866374.59,3545516.77,25097480.83,119237289.74,77534246.58,120000000.00,117000000.00
Nov 19 2021,NEAR,$8.78,0,556924470.15,56643561.64,37866374.59,3545516.77,25097480.83,119237289.74,77534246.58,120000000.00,117000000.00
Nov 18 2021,NEAR,$9.43,0,556175364.05,56496438.36,37772179.63,3449691.99,25035049.29,118956251.36,77465753.42,120000000.00,117000000.00
Nov 18 2021,NEAR,$9.43,0,556175364.05,56496438.36,37772179.63,3449691.99,25035049.29,118956251.36,77465753.42,120000000.00,117000000.00
Nov 18 2021,NEAR,$9.43,0,556175364.05,56496438.36,37772179.63,3449691.99,25035049.29,118956251.36,77465753.42,120000000.00,117000000.00
Nov 17 2021,NEAR,$9.75,0,555426257.94,56349315.07,37677984.67,3353867.21,24972617.74,118675212.97,77397260.27,120000000.00,117000000.00
Nov 17 2021,NEAR,$9.75,0,555426257.94,56349315.07,37677984.67,3353867.21,24972617.74,118675212.97,77397260.27,120000000.00,117000000.00
Nov 17 2021,NEAR,$9.75,0,555426257.94,56349315.07,37677984.67,3353867.21,24972617.74,118675212.97,77397260.27,120000000.00,117000000.00
Nov 16 2021,NEAR,$11.11,0,554677151.83,56202191.78,37583789.70,3258042.44,24910186.20,118394174.59,77328767.12,120000000.00,117000000.00
Nov 16 2021,NEAR,$11.11,0,554677151.83,56202191.78,37583789.70,3258042.44,24910186.20,118394174.59,77328767.12,120000000.00,117000000.00
Nov 16 2021,NEAR,$11.11,0,554677151.83,56202191.78,37583789.70,3258042.44,24910186.20,118394174.59,77328767.12,120000000.00,117000000.00
Nov 15 2021,NEAR,$11.91,0,553928045.73,56055068.49,37489594.74,3162217.66,24847754.65,118113136.20,77260273.97,120000000.00,117000000.00
Nov 15 2021,NEAR,$11.91,0,553928045.73,56055068.49,37489594.74,3162217.66,24847754.65,118113136.20,77260273.97,120000000.00,117000000.00
Nov 15 2021,NEAR,$11.91,0,553928045.73,56055068.49,37489594.74,3162217.66,24847754.65,118113136.20,77260273.97,120000000.00,117000000.00
Nov 14 2021,NEAR,$11.20,0,553178939.62,55907945.21,37395399.78,3066392.88,24785323.11,117832097.82,77191780.82,120000000.00,117000000.00
Nov 14 2021,NEAR,$11.20,0,553178939.62,55907945.21,37395399.78,3066392.88,24785323.11,117832097.82,77191780.82,120000000.00,117000000.00
Nov 14 2021,NEAR,$11.20,0,553178939.62,55907945.21,37395399.78,3066392.88,24785323.11,117832097.82,77191780.82,120000000.00,117000000.00
Nov 14 2021,NEAR,$11.20,0,553178939.62,55907945.21,37395399.78,3066392.88,24785323.11,117832097.82,77191780.82,120000000.00,117000000.00
