Date,Symbol,Price,Available Supply,Unlocked Supply,Investors,Team,Protocol Launch,Initial Emissions,DEXes,Bonding Curve,Community
Nov 12 2023,STG,$0.60,0,764113087.10,57056543.55,57056543.55,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 12 2023,STG,$0.60,0,764113087.10,57056543.55,57056543.55,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 12 2023,STG,$0.60,0,764113087.10,57056543.55,57056543.55,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 12 2023,STG,$0.60,0,764113087.10,57056543.55,57056543.55,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 11 2023,STG,$0.58,0,763634290.93,56817145.46,56817145.46,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 11 2023,STG,$0.58,0,763634290.93,56817145.46,56817145.46,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 11 2023,STG,$0.58,0,763634290.93,56817145.46,56817145.46,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 11 2023,STG,$0.58,0,763634290.93,56817145.46,56817145.46,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 10 2023,STG,$0.54,0,763155494.76,56577747.38,56577747.38,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 10 2023,STG,$0.54,0,763155494.76,56577747.38,56577747.38,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 10 2023,STG,$0.54,0,763155494.76,56577747.38,56577747.38,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 10 2023,STG,$0.54,0,763155494.76,56577747.38,56577747.38,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 10 2023,STG,$0.54,0,763155494.76,56577747.38,56577747.38,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 09 2023,STG,$0.55,0,762676698.59,56338349.29,56338349.29,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 09 2023,STG,$0.55,0,762676698.59,56338349.29,56338349.29,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 09 2023,STG,$0.55,0,762676698.59,56338349.29,56338349.29,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 09 2023,STG,$0.55,0,762676698.59,56338349.29,56338349.29,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 09 2023,STG,$0.55,0,762676698.59,56338349.29,56338349.29,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 08 2023,STG,$0.57,0,762197902.42,56098951.21,56098951.21,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 08 2023,STG,$0.57,0,762197902.42,56098951.21,56098951.21,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 08 2023,STG,$0.57,0,762197902.42,56098951.21,56098951.21,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 08 2023,STG,$0.57,0,762197902.42,56098951.21,56098951.21,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 07 2023,STG,$0.57,0,761719106.25,55859553.12,55859553.12,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 07 2023,STG,$0.57,0,761719106.25,55859553.12,55859553.12,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 07 2023,STG,$0.57,0,761719106.25,55859553.12,55859553.12,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 07 2023,STG,$0.57,0,761719106.25,55859553.12,55859553.12,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 07 2023,STG,$0.57,0,761719106.25,55859553.12,55859553.12,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 06 2023,STG,$0.55,0,761240310.08,55620155.04,55620155.04,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 06 2023,STG,$0.55,0,761240310.08,55620155.04,55620155.04,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 06 2023,STG,$0.55,0,761240310.08,55620155.04,55620155.04,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 06 2023,STG,$0.55,0,761240310.08,55620155.04,55620155.04,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 06 2023,STG,$0.55,0,761240310.08,55620155.04,55620155.04,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 05 2023,STG,$0.52,0,760761513.91,55380756.95,55380756.95,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 05 2023,STG,$0.52,0,760761513.91,55380756.95,55380756.95,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 05 2023,STG,$0.52,0,760761513.91,55380756.95,55380756.95,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 05 2023,STG,$0.52,0,760761513.91,55380756.95,55380756.95,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 04 2023,STG,$0.47,0,760282717.74,55141358.87,55141358.87,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 04 2023,STG,$0.47,0,760282717.74,55141358.87,55141358.87,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 04 2023,STG,$0.47,0,760282717.74,55141358.87,55141358.87,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 04 2023,STG,$0.47,0,760282717.74,55141358.87,55141358.87,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 04 2023,STG,$0.47,0,760282717.74,55141358.87,55141358.87,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 03 2023,STG,$0.46,0,759803921.57,54901960.78,54901960.78,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 03 2023,STG,$0.46,0,759803921.57,54901960.78,54901960.78,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 03 2023,STG,$0.46,0,759803921.57,54901960.78,54901960.78,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 03 2023,STG,$0.46,0,759803921.57,54901960.78,54901960.78,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 03 2023,STG,$0.46,0,759803921.57,54901960.78,54901960.78,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 02 2023,STG,$0.47,0,759325125.40,54662562.70,54662562.70,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 02 2023,STG,$0.47,0,759325125.40,54662562.70,54662562.70,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 02 2023,STG,$0.47,0,759325125.40,54662562.70,54662562.70,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 02 2023,STG,$0.47,0,759325125.40,54662562.70,54662562.70,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 01 2023,STG,$0.46,0,758846329.23,54423164.61,54423164.61,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 01 2023,STG,$0.46,0,758846329.23,54423164.61,54423164.61,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 01 2023,STG,$0.46,0,758846329.23,54423164.61,54423164.61,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 01 2023,STG,$0.46,0,758846329.23,54423164.61,54423164.61,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Nov 01 2023,STG,$0.46,0,758846329.23,54423164.61,54423164.61,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 31 2023,STG,$0.50,0,758367533.06,54183766.53,54183766.53,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 31 2023,STG,$0.50,0,758367533.06,54183766.53,54183766.53,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 31 2023,STG,$0.50,0,758367533.06,54183766.53,54183766.53,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 31 2023,STG,$0.50,0,758367533.06,54183766.53,54183766.53,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 31 2023,STG,$0.50,0,758367533.06,54183766.53,54183766.53,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 30 2023,STG,$0.49,0,757888736.89,53944368.45,53944368.45,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 30 2023,STG,$0.49,0,757888736.89,53944368.45,53944368.45,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 30 2023,STG,$0.49,0,757888736.89,53944368.45,53944368.45,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 30 2023,STG,$0.49,0,757888736.89,53944368.45,53944368.45,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 29 2023,STG,$0.49,0,757409940.72,53704970.36,53704970.36,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 29 2023,STG,$0.49,0,757409940.72,53704970.36,53704970.36,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 29 2023,STG,$0.49,0,757409940.72,53704970.36,53704970.36,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 29 2023,STG,$0.49,0,757409940.72,53704970.36,53704970.36,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 29 2023,STG,$0.49,0,757409940.72,53704970.36,53704970.36,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 28 2023,STG,$0.47,0,756931144.55,53465572.28,53465572.28,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 28 2023,STG,$0.47,0,756931144.55,53465572.28,53465572.28,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 28 2023,STG,$0.47,0,756931144.55,53465572.28,53465572.28,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 28 2023,STG,$0.47,0,756931144.55,53465572.28,53465572.28,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 28 2023,STG,$0.47,0,756931144.55,53465572.28,53465572.28,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 27 2023,STG,$0.49,0,756452348.38,53226174.19,53226174.19,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 27 2023,STG,$0.49,0,756452348.38,53226174.19,53226174.19,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 27 2023,STG,$0.49,0,756452348.38,53226174.19,53226174.19,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 27 2023,STG,$0.49,0,756452348.38,53226174.19,53226174.19,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 26 2023,STG,$0.47,0,755973552.21,52986776.11,52986776.11,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 26 2023,STG,$0.47,0,755973552.21,52986776.11,52986776.11,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 26 2023,STG,$0.47,0,755973552.21,52986776.11,52986776.11,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 26 2023,STG,$0.47,0,755973552.21,52986776.11,52986776.11,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 26 2023,STG,$0.47,0,755973552.21,52986776.11,52986776.11,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 25 2023,STG,$0.43,0,755494756.04,52747378.02,52747378.02,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 25 2023,STG,$0.43,0,755494756.04,52747378.02,52747378.02,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 25 2023,STG,$0.43,0,755494756.04,52747378.02,52747378.02,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 25 2023,STG,$0.43,0,755494756.04,52747378.02,52747378.02,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 25 2023,STG,$0.43,0,755494756.04,52747378.02,52747378.02,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 24 2023,STG,$0.43,0,755015959.87,52507979.94,52507979.94,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 24 2023,STG,$0.43,0,755015959.87,52507979.94,52507979.94,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 24 2023,STG,$0.43,0,755015959.87,52507979.94,52507979.94,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 24 2023,STG,$0.43,0,755015959.87,52507979.94,52507979.94,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 23 2023,STG,$0.40,0,754537163.70,52268581.85,52268581.85,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 23 2023,STG,$0.40,0,754537163.70,52268581.85,52268581.85,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 23 2023,STG,$0.40,0,754537163.70,52268581.85,52268581.85,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 23 2023,STG,$0.40,0,754537163.70,52268581.85,52268581.85,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 23 2023,STG,$0.40,0,754537163.70,52268581.85,52268581.85,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 22 2023,STG,$0.41,0,754058367.53,52029183.77,52029183.77,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 22 2023,STG,$0.41,0,754058367.53,52029183.77,52029183.77,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 22 2023,STG,$0.41,0,754058367.53,52029183.77,52029183.77,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 22 2023,STG,$0.41,0,754058367.53,52029183.77,52029183.77,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 22 2023,STG,$0.41,0,754058367.53,52029183.77,52029183.77,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 21 2023,STG,$0.40,0,753579571.36,51789785.68,51789785.68,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 21 2023,STG,$0.40,0,753579571.36,51789785.68,51789785.68,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 21 2023,STG,$0.40,0,753579571.36,51789785.68,51789785.68,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 21 2023,STG,$0.40,0,753579571.36,51789785.68,51789785.68,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 20 2023,STG,$0.39,0,753100775.19,51550387.60,51550387.60,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 20 2023,STG,$0.39,0,753100775.19,51550387.60,51550387.60,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 20 2023,STG,$0.39,0,753100775.19,51550387.60,51550387.60,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 20 2023,STG,$0.39,0,753100775.19,51550387.60,51550387.60,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 20 2023,STG,$0.39,0,753100775.19,51550387.60,51550387.60,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 19 2023,STG,$0.39,0,752621979.02,51310989.51,51310989.51,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 19 2023,STG,$0.39,0,752621979.02,51310989.51,51310989.51,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 19 2023,STG,$0.39,0,752621979.02,51310989.51,51310989.51,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 19 2023,STG,$0.39,0,752621979.02,51310989.51,51310989.51,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 19 2023,STG,$0.39,0,752621979.02,51310989.51,51310989.51,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 18 2023,STG,$0.39,0,752143182.85,51071591.43,51071591.43,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 18 2023,STG,$0.39,0,752143182.85,51071591.43,51071591.43,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 18 2023,STG,$0.39,0,752143182.85,51071591.43,51071591.43,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 18 2023,STG,$0.39,0,752143182.85,51071591.43,51071591.43,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 17 2023,STG,$0.41,0,751664386.68,50832193.34,50832193.34,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 17 2023,STG,$0.41,0,751664386.68,50832193.34,50832193.34,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 17 2023,STG,$0.41,0,751664386.68,50832193.34,50832193.34,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 17 2023,STG,$0.41,0,751664386.68,50832193.34,50832193.34,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 17 2023,STG,$0.41,0,751664386.68,50832193.34,50832193.34,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 16 2023,STG,$0.41,0,751185590.52,50592795.26,50592795.26,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 16 2023,STG,$0.41,0,751185590.52,50592795.26,50592795.26,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 16 2023,STG,$0.41,0,751185590.52,50592795.26,50592795.26,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 16 2023,STG,$0.41,0,751185590.52,50592795.26,50592795.26,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 16 2023,STG,$0.41,0,751185590.52,50592795.26,50592795.26,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 16 2023,STG,$0.41,0,751185590.52,50592795.26,50592795.26,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 15 2023,STG,$0.41,0,750706794.35,50353397.17,50353397.17,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 15 2023,STG,$0.41,0,750706794.35,50353397.17,50353397.17,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 15 2023,STG,$0.41,0,750706794.35,50353397.17,50353397.17,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 15 2023,STG,$0.41,0,750706794.35,50353397.17,50353397.17,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 14 2023,STG,$0.41,0,750227998.18,50113999.09,50113999.09,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 14 2023,STG,$0.41,0,750227998.18,50113999.09,50113999.09,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 14 2023,STG,$0.41,0,750227998.18,50113999.09,50113999.09,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 14 2023,STG,$0.41,0,750227998.18,50113999.09,50113999.09,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 14 2023,STG,$0.41,0,750227998.18,50113999.09,50113999.09,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 13 2023,STG,$0.41,0,749749202.01,49874601.00,49874601.00,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 13 2023,STG,$0.41,0,749749202.01,49874601.00,49874601.00,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 13 2023,STG,$0.41,0,749749202.01,49874601.00,49874601.00,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 13 2023,STG,$0.41,0,749749202.01,49874601.00,49874601.00,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 13 2023,STG,$0.41,0,749749202.01,49874601.00,49874601.00,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 12 2023,STG,$0.41,0,749270405.84,49635202.92,49635202.92,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 12 2023,STG,$0.41,0,749270405.84,49635202.92,49635202.92,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 12 2023,STG,$0.41,0,749270405.84,49635202.92,49635202.92,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 12 2023,STG,$0.41,0,749270405.84,49635202.92,49635202.92,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 11 2023,STG,$0.42,0,748791609.67,49395804.83,49395804.83,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 11 2023,STG,$0.42,0,748791609.67,49395804.83,49395804.83,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 11 2023,STG,$0.42,0,748791609.67,49395804.83,49395804.83,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 11 2023,STG,$0.42,0,748791609.67,49395804.83,49395804.83,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 11 2023,STG,$0.42,0,748791609.67,49395804.83,49395804.83,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 10 2023,STG,$0.42,0,748312813.50,49156406.75,49156406.75,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 10 2023,STG,$0.42,0,748312813.50,49156406.75,49156406.75,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 10 2023,STG,$0.42,0,748312813.50,49156406.75,49156406.75,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 10 2023,STG,$0.42,0,748312813.50,49156406.75,49156406.75,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 10 2023,STG,$0.42,0,748312813.50,49156406.75,49156406.75,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 09 2023,STG,$0.44,0,747834017.33,48917008.66,48917008.66,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 09 2023,STG,$0.44,0,747834017.33,48917008.66,48917008.66,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 09 2023,STG,$0.44,0,747834017.33,48917008.66,48917008.66,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 09 2023,STG,$0.44,0,747834017.33,48917008.66,48917008.66,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 08 2023,STG,$0.44,0,747355221.16,48677610.58,48677610.58,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 08 2023,STG,$0.44,0,747355221.16,48677610.58,48677610.58,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 08 2023,STG,$0.44,0,747355221.16,48677610.58,48677610.58,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 08 2023,STG,$0.44,0,747355221.16,48677610.58,48677610.58,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 08 2023,STG,$0.44,0,747355221.16,48677610.58,48677610.58,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 07 2023,STG,$0.44,0,746876424.99,48438212.49,48438212.49,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 07 2023,STG,$0.44,0,746876424.99,48438212.49,48438212.49,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 07 2023,STG,$0.44,0,746876424.99,48438212.49,48438212.49,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 07 2023,STG,$0.44,0,746876424.99,48438212.49,48438212.49,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 07 2023,STG,$0.44,0,746876424.99,48438212.49,48438212.49,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 06 2023,STG,$0.44,0,746397628.82,48198814.41,48198814.41,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 06 2023,STG,$0.44,0,746397628.82,48198814.41,48198814.41,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 06 2023,STG,$0.44,0,746397628.82,48198814.41,48198814.41,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 06 2023,STG,$0.44,0,746397628.82,48198814.41,48198814.41,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 05 2023,STG,$0.45,0,745918832.65,47959416.32,47959416.32,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 05 2023,STG,$0.45,0,745918832.65,47959416.32,47959416.32,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 05 2023,STG,$0.45,0,745918832.65,47959416.32,47959416.32,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 05 2023,STG,$0.45,0,745918832.65,47959416.32,47959416.32,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 05 2023,STG,$0.45,0,745918832.65,47959416.32,47959416.32,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 04 2023,STG,$0.45,0,745440036.48,47720018.24,47720018.24,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 04 2023,STG,$0.45,0,745440036.48,47720018.24,47720018.24,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 04 2023,STG,$0.45,0,745440036.48,47720018.24,47720018.24,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 04 2023,STG,$0.45,0,745440036.48,47720018.24,47720018.24,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 04 2023,STG,$0.45,0,745440036.48,47720018.24,47720018.24,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 03 2023,STG,$0.46,0,744961240.31,47480620.16,47480620.16,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 03 2023,STG,$0.46,0,744961240.31,47480620.16,47480620.16,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 03 2023,STG,$0.46,0,744961240.31,47480620.16,47480620.16,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 03 2023,STG,$0.46,0,744961240.31,47480620.16,47480620.16,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 02 2023,STG,$0.49,0,744482444.14,47241222.07,47241222.07,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 02 2023,STG,$0.49,0,744482444.14,47241222.07,47241222.07,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 02 2023,STG,$0.49,0,744482444.14,47241222.07,47241222.07,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 02 2023,STG,$0.49,0,744482444.14,47241222.07,47241222.07,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 02 2023,STG,$0.49,0,744482444.14,47241222.07,47241222.07,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 01 2023,STG,$0.46,0,744003647.97,47001823.99,47001823.99,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 01 2023,STG,$0.46,0,744003647.97,47001823.99,47001823.99,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 01 2023,STG,$0.46,0,744003647.97,47001823.99,47001823.99,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 01 2023,STG,$0.46,0,744003647.97,47001823.99,47001823.99,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Oct 01 2023,STG,$0.46,0,744003647.97,47001823.99,47001823.99,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Sep 30 2023,STG,$0.46,0,743524851.80,46762425.90,46762425.90,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Sep 30 2023,STG,$0.46,0,743524851.80,46762425.90,46762425.90,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Sep 30 2023,STG,$0.46,0,743524851.80,46762425.90,46762425.90,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Sep 30 2023,STG,$0.46,0,743524851.80,46762425.90,46762425.90,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Sep 29 2023,STG,$0.46,0,743046055.63,46523027.82,46523027.82,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Sep 29 2023,STG,$0.46,0,743046055.63,46523027.82,46523027.82,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
