Date,Symbol,Price,Available Supply,Unlocked Supply,Backer/Contributor/OpenZeppelin,Community
Feb 28 2024,FORT,$0.18,0,794567467.76,339897461.76,454670006.00
Feb 27 2024,FORT,$0.20,0,794193954.07,339523948.07,454670006.00
Feb 27 2024,FORT,$0.20,0,794193954.07,339523948.07,454670006.00
Feb 27 2024,FORT,$0.20,0,794193954.07,339523948.07,454670006.00
Feb 27 2024,FORT,$0.20,0,794193954.07,339523948.07,454670006.00
Feb 26 2024,FORT,$0.19,0,793820440.37,339150434.37,454670006.00
Feb 26 2024,FORT,$0.19,0,793820440.37,339150434.37,454670006.00
Feb 26 2024,FORT,$0.19,0,793820440.37,339150434.37,454670006.00
Feb 26 2024,FORT,$0.19,0,793820440.37,339150434.37,454670006.00
Feb 25 2024,FORT,$0.18,0,793446926.68,338776920.68,454670006.00
Feb 25 2024,FORT,$0.18,0,793446926.68,338776920.68,454670006.00
Feb 25 2024,FORT,$0.18,0,793446926.68,338776920.68,454670006.00
Feb 25 2024,FORT,$0.18,0,793446926.68,338776920.68,454670006.00
Feb 25 2024,FORT,$0.18,0,793446926.68,338776920.68,454670006.00
Feb 24 2024,FORT,$0.18,0,793073412.98,338403406.98,454670006.00
Feb 24 2024,FORT,$0.18,0,793073412.98,338403406.98,454670006.00
Feb 24 2024,FORT,$0.18,0,793073412.98,338403406.98,454670006.00
Feb 24 2024,FORT,$0.18,0,793073412.98,338403406.98,454670006.00
Feb 23 2024,FORT,$0.17,0,792699899.29,338029893.29,454670006.00
Feb 23 2024,FORT,$0.17,0,792699899.29,338029893.29,454670006.00
Feb 23 2024,FORT,$0.17,0,792699899.29,338029893.29,454670006.00
Feb 23 2024,FORT,$0.17,0,792699899.29,338029893.29,454670006.00
Feb 22 2024,FORT,$0.16,0,792326385.59,337656379.59,454670006.00
Feb 22 2024,FORT,$0.16,0,792326385.59,337656379.59,454670006.00
Feb 22 2024,FORT,$0.16,0,792326385.59,337656379.59,454670006.00
Feb 22 2024,FORT,$0.16,0,792326385.59,337656379.59,454670006.00
Feb 22 2024,FORT,$0.16,0,792326385.59,337656379.59,454670006.00
Feb 21 2024,FORT,$0.16,0,791952871.90,337282865.90,454670006.00
Feb 21 2024,FORT,$0.16,0,791952871.90,337282865.90,454670006.00
Feb 21 2024,FORT,$0.16,0,791952871.90,337282865.90,454670006.00
Feb 21 2024,FORT,$0.16,0,791952871.90,337282865.90,454670006.00
Feb 20 2024,FORT,$0.17,0,791579358.20,336909352.20,454670006.00
Feb 20 2024,FORT,$0.17,0,791579358.20,336909352.20,454670006.00
Feb 20 2024,FORT,$0.17,0,791579358.20,336909352.20,454670006.00
Feb 20 2024,FORT,$0.17,0,791579358.20,336909352.20,454670006.00
Feb 19 2024,FORT,$0.14,0,791205844.51,336535838.51,454670006.00
Feb 19 2024,FORT,$0.14,0,791205844.51,336535838.51,454670006.00
Feb 19 2024,FORT,$0.14,0,791205844.51,336535838.51,454670006.00
Feb 19 2024,FORT,$0.14,0,791205844.51,336535838.51,454670006.00
Feb 19 2024,FORT,$0.14,0,791205844.51,336535838.51,454670006.00
Feb 18 2024,FORT,$0.13,0,790832330.81,336162324.81,454670006.00
Feb 18 2024,FORT,$0.13,0,790832330.81,336162324.81,454670006.00
Feb 18 2024,FORT,$0.13,0,790832330.81,336162324.81,454670006.00
Feb 18 2024,FORT,$0.13,0,790832330.81,336162324.81,454670006.00
Feb 17 2024,FORT,$0.13,0,790458817.12,335788811.12,454670006.00
Feb 17 2024,FORT,$0.13,0,790458817.12,335788811.12,454670006.00
Feb 17 2024,FORT,$0.13,0,790458817.12,335788811.12,454670006.00
Feb 17 2024,FORT,$0.13,0,790458817.12,335788811.12,454670006.00
Feb 16 2024,FORT,$0.13,0,790085303.42,335415297.42,454670006.00
Feb 16 2024,FORT,$0.13,0,790085303.42,335415297.42,454670006.00
Feb 16 2024,FORT,$0.13,0,790085303.42,335415297.42,454670006.00
Feb 16 2024,FORT,$0.13,0,790085303.42,335415297.42,454670006.00
Feb 16 2024,FORT,$0.13,0,790085303.42,335415297.42,454670006.00
Feb 15 2024,FORT,$0.12,0,789711789.73,335041783.73,454670006.00
Feb 15 2024,FORT,$0.12,0,789711789.73,335041783.73,454670006.00
Feb 15 2024,FORT,$0.12,0,789711789.73,335041783.73,454670006.00
Feb 15 2024,FORT,$0.12,0,789711789.73,335041783.73,454670006.00
Feb 14 2024,FORT,$0.12,0,789338276.03,334668270.03,454670006.00
Feb 14 2024,FORT,$0.12,0,789338276.03,334668270.03,454670006.00
Feb 14 2024,FORT,$0.12,0,789338276.03,334668270.03,454670006.00
Feb 14 2024,FORT,$0.12,0,789338276.03,334668270.03,454670006.00
Feb 13 2024,FORT,$0.12,0,788964762.34,334294756.34,454670006.00
Feb 13 2024,FORT,$0.12,0,788964762.34,334294756.34,454670006.00
Feb 13 2024,FORT,$0.12,0,788964762.34,334294756.34,454670006.00
Feb 13 2024,FORT,$0.12,0,788964762.34,334294756.34,454670006.00
Feb 13 2024,FORT,$0.12,0,788964762.34,334294756.34,454670006.00
Feb 12 2024,FORT,$0.12,0,788591248.64,333921242.64,454670006.00
Feb 12 2024,FORT,$0.12,0,788591248.64,333921242.64,454670006.00
Feb 12 2024,FORT,$0.12,0,788591248.64,333921242.64,454670006.00
Feb 12 2024,FORT,$0.12,0,788591248.64,333921242.64,454670006.00
Feb 11 2024,FORT,$0.11,0,788217734.95,333547728.95,454670006.00
Feb 11 2024,FORT,$0.11,0,788217734.95,333547728.95,454670006.00
Feb 11 2024,FORT,$0.11,0,788217734.95,333547728.95,454670006.00
Feb 11 2024,FORT,$0.11,0,788217734.95,333547728.95,454670006.00
Feb 10 2024,FORT,$0.11,0,787844221.25,333174215.25,454670006.00
Feb 10 2024,FORT,$0.11,0,787844221.25,333174215.25,454670006.00
Feb 10 2024,FORT,$0.11,0,787844221.25,333174215.25,454670006.00
Feb 10 2024,FORT,$0.11,0,787844221.25,333174215.25,454670006.00
Feb 09 2024,FORT,$0.11,0,787470707.56,332800701.56,454670006.00
Feb 09 2024,FORT,$0.11,0,787470707.56,332800701.56,454670006.00
Feb 09 2024,FORT,$0.11,0,787470707.56,332800701.56,454670006.00
Feb 09 2024,FORT,$0.11,0,787470707.56,332800701.56,454670006.00
Feb 09 2024,FORT,$0.11,0,787470707.56,332800701.56,454670006.00
Feb 09 2024,FORT,$0.11,0,787470707.56,332800701.56,454670006.00
Feb 08 2024,FORT,$0.11,0,787097193.86,332427187.86,454670006.00
Feb 08 2024,FORT,$0.11,0,787097193.86,332427187.86,454670006.00
Feb 08 2024,FORT,$0.11,0,787097193.86,332427187.86,454670006.00
Feb 08 2024,FORT,$0.11,0,787097193.86,332427187.86,454670006.00
Feb 07 2024,FORT,$0.11,0,786723680.17,332053674.17,454670006.00
Feb 07 2024,FORT,$0.11,0,786723680.17,332053674.17,454670006.00
Feb 07 2024,FORT,$0.11,0,786723680.17,332053674.17,454670006.00
Feb 07 2024,FORT,$0.11,0,786723680.17,332053674.17,454670006.00
Feb 06 2024,FORT,$0.11,0,786350166.47,331680160.47,454670006.00
Feb 06 2024,FORT,$0.11,0,786350166.47,331680160.47,454670006.00
Feb 06 2024,FORT,$0.11,0,786350166.47,331680160.47,454670006.00
Feb 06 2024,FORT,$0.11,0,786350166.47,331680160.47,454670006.00
Feb 06 2024,FORT,$0.11,0,786350166.47,331680160.47,454670006.00
Feb 05 2024,FORT,$0.11,0,785976652.78,331306646.78,454670006.00
Feb 05 2024,FORT,$0.11,0,785976652.78,331306646.78,454670006.00
Feb 05 2024,FORT,$0.11,0,785976652.78,331306646.78,454670006.00
Feb 05 2024,FORT,$0.11,0,785976652.78,331306646.78,454670006.00
Feb 04 2024,FORT,$0.11,0,785603139.08,330933133.08,454670006.00
Feb 04 2024,FORT,$0.11,0,785603139.08,330933133.08,454670006.00
Feb 04 2024,FORT,$0.11,0,785603139.08,330933133.08,454670006.00
Feb 04 2024,FORT,$0.11,0,785603139.08,330933133.08,454670006.00
Feb 03 2024,FORT,$0.11,0,785229625.39,330559619.39,454670006.00
Feb 03 2024,FORT,$0.11,0,785229625.39,330559619.39,454670006.00
Feb 03 2024,FORT,$0.11,0,785229625.39,330559619.39,454670006.00
Feb 03 2024,FORT,$0.11,0,785229625.39,330559619.39,454670006.00
Feb 03 2024,FORT,$0.11,0,785229625.39,330559619.39,454670006.00
Feb 02 2024,FORT,$0.11,0,784856111.69,330186105.69,454670006.00
Feb 02 2024,FORT,$0.11,0,784856111.69,330186105.69,454670006.00
Feb 02 2024,FORT,$0.11,0,784856111.69,330186105.69,454670006.00
Feb 02 2024,FORT,$0.11,0,784856111.69,330186105.69,454670006.00
Feb 01 2024,FORT,$0.11,0,784482598.00,329812592.00,454670006.00
Feb 01 2024,FORT,$0.11,0,784482598.00,329812592.00,454670006.00
Feb 01 2024,FORT,$0.11,0,784482598.00,329812592.00,454670006.00
Feb 01 2024,FORT,$0.11,0,784482598.00,329812592.00,454670006.00
Jan 31 2024,FORT,$0.11,0,784109084.30,329439078.30,454670006.00
Jan 31 2024,FORT,$0.11,0,784109084.30,329439078.30,454670006.00
Jan 31 2024,FORT,$0.11,0,784109084.30,329439078.30,454670006.00
Jan 31 2024,FORT,$0.11,0,784109084.30,329439078.30,454670006.00
Jan 31 2024,FORT,$0.11,0,784109084.30,329439078.30,454670006.00
Jan 30 2024,FORT,$0.11,0,783735570.61,329065564.61,454670006.00
Jan 30 2024,FORT,$0.11,0,783735570.61,329065564.61,454670006.00
Jan 30 2024,FORT,$0.11,0,783735570.61,329065564.61,454670006.00
Jan 30 2024,FORT,$0.11,0,783735570.61,329065564.61,454670006.00
Jan 29 2024,FORT,$0.11,0,783362056.91,328692050.91,454670006.00
Jan 29 2024,FORT,$0.11,0,783362056.91,328692050.91,454670006.00
Jan 29 2024,FORT,$0.11,0,783362056.91,328692050.91,454670006.00
Jan 29 2024,FORT,$0.11,0,783362056.91,328692050.91,454670006.00
Jan 28 2024,FORT,$0.13,0,782988543.22,328318537.22,454670006.00
Jan 28 2024,FORT,$0.13,0,782988543.22,328318537.22,454670006.00
Jan 28 2024,FORT,$0.13,0,782988543.22,328318537.22,454670006.00
Jan 28 2024,FORT,$0.13,0,782988543.22,328318537.22,454670006.00
Jan 28 2024,FORT,$0.13,0,782988543.22,328318537.22,454670006.00
Jan 27 2024,FORT,$0.11,0,782615029.52,327945023.52,454670006.00
Jan 27 2024,FORT,$0.11,0,782615029.52,327945023.52,454670006.00
Jan 27 2024,FORT,$0.11,0,782615029.52,327945023.52,454670006.00
Jan 27 2024,FORT,$0.11,0,782615029.52,327945023.52,454670006.00
Jan 26 2024,FORT,$0.11,0,782241515.83,327571509.83,454670006.00
Jan 26 2024,FORT,$0.11,0,782241515.83,327571509.83,454670006.00
Jan 26 2024,FORT,$0.11,0,782241515.83,327571509.83,454670006.00
Jan 26 2024,FORT,$0.11,0,782241515.83,327571509.83,454670006.00
Jan 25 2024,FORT,$0.11,0,781868002.13,327197996.13,454670006.00
Jan 25 2024,FORT,$0.11,0,781868002.13,327197996.13,454670006.00
Jan 25 2024,FORT,$0.11,0,781868002.13,327197996.13,454670006.00
Jan 25 2024,FORT,$0.11,0,781868002.13,327197996.13,454670006.00
Jan 25 2024,FORT,$0.11,0,781868002.13,327197996.13,454670006.00
Jan 24 2024,FORT,$0.11,0,781494488.44,326824482.44,454670006.00
Jan 24 2024,FORT,$0.11,0,781494488.44,326824482.44,454670006.00
Jan 24 2024,FORT,$0.11,0,781494488.44,326824482.44,454670006.00
Jan 24 2024,FORT,$0.11,0,781494488.44,326824482.44,454670006.00
Jan 23 2024,FORT,$0.11,0,781120974.74,326450968.74,454670006.00
Jan 23 2024,FORT,$0.11,0,781120974.74,326450968.74,454670006.00
Jan 23 2024,FORT,$0.11,0,781120974.74,326450968.74,454670006.00
Jan 23 2024,FORT,$0.11,0,781120974.74,326450968.74,454670006.00
Jan 22 2024,FORT,$0.11,0,780747461.05,326077455.05,454670006.00
Jan 22 2024,FORT,$0.11,0,780747461.05,326077455.05,454670006.00
Jan 22 2024,FORT,$0.11,0,780747461.05,326077455.05,454670006.00
Jan 22 2024,FORT,$0.11,0,780747461.05,326077455.05,454670006.00
Jan 22 2024,FORT,$0.11,0,780747461.05,326077455.05,454670006.00
Jan 21 2024,FORT,$0.11,0,780373947.35,325703941.35,454670006.00
Jan 21 2024,FORT,$0.11,0,780373947.35,325703941.35,454670006.00
Jan 21 2024,FORT,$0.11,0,780373947.35,325703941.35,454670006.00
Jan 21 2024,FORT,$0.11,0,780373947.35,325703941.35,454670006.00
Jan 20 2024,FORT,$0.11,0,780000433.66,325330427.66,454670006.00
Jan 20 2024,FORT,$0.11,0,780000433.66,325330427.66,454670006.00
Jan 20 2024,FORT,$0.11,0,780000433.66,325330427.66,454670006.00
Jan 20 2024,FORT,$0.11,0,780000433.66,325330427.66,454670006.00
Jan 19 2024,FORT,$0.12,0,779626919.96,324956913.96,454670006.00
Jan 19 2024,FORT,$0.12,0,779626919.96,324956913.96,454670006.00
Jan 19 2024,FORT,$0.12,0,779626919.96,324956913.96,454670006.00
Jan 19 2024,FORT,$0.12,0,779626919.96,324956913.96,454670006.00
Jan 18 2024,FORT,$0.12,0,779253406.27,324583400.27,454670006.00
Jan 18 2024,FORT,$0.12,0,779253406.27,324583400.27,454670006.00
Jan 18 2024,FORT,$0.12,0,779253406.27,324583400.27,454670006.00
Jan 18 2024,FORT,$0.12,0,779253406.27,324583400.27,454670006.00
Jan 18 2024,FORT,$0.12,0,779253406.27,324583400.27,454670006.00
Jan 17 2024,FORT,$0.12,0,778879892.57,324209886.57,454670006.00
Jan 17 2024,FORT,$0.12,0,778879892.57,324209886.57,454670006.00
Jan 17 2024,FORT,$0.12,0,778879892.57,324209886.57,454670006.00
Jan 17 2024,FORT,$0.12,0,778879892.57,324209886.57,454670006.00
Jan 16 2024,FORT,$0.12,0,778506378.88,323836372.88,454670006.00
Jan 16 2024,FORT,$0.12,0,778506378.88,323836372.88,454670006.00
Jan 16 2024,FORT,$0.12,0,778506378.88,323836372.88,454670006.00
Jan 16 2024,FORT,$0.12,0,778506378.88,323836372.88,454670006.00
Jan 15 2024,FORT,$0.12,0,778132865.18,323462859.18,454670006.00
Jan 15 2024,FORT,$0.12,0,778132865.18,323462859.18,454670006.00
Jan 15 2024,FORT,$0.12,0,778132865.18,323462859.18,454670006.00
Jan 15 2024,FORT,$0.12,0,778132865.18,323462859.18,454670006.00
Jan 15 2024,FORT,$0.12,0,778132865.18,323462859.18,454670006.00
Jan 14 2024,FORT,$0.13,0,777759351.49,323089345.49,454670006.00
Jan 14 2024,FORT,$0.13,0,777759351.49,323089345.49,454670006.00
Jan 14 2024,FORT,$0.13,0,777759351.49,323089345.49,454670006.00
Jan 14 2024,FORT,$0.13,0,777759351.49,323089345.49,454670006.00
Jan 13 2024,FORT,$0.13,0,777385837.79,322715831.79,454670006.00
Jan 13 2024,FORT,$0.13,0,777385837.79,322715831.79,454670006.00
Jan 13 2024,FORT,$0.13,0,777385837.79,322715831.79,454670006.00
Jan 13 2024,FORT,$0.13,0,777385837.79,322715831.79,454670006.00
Jan 12 2024,FORT,$0.13,0,777012324.10,322342318.10,454670006.00
Jan 12 2024,FORT,$0.13,0,777012324.10,322342318.10,454670006.00
Jan 12 2024,FORT,$0.13,0,777012324.10,322342318.10,454670006.00
Jan 12 2024,FORT,$0.13,0,777012324.10,322342318.10,454670006.00
Jan 12 2024,FORT,$0.13,0,777012324.10,322342318.10,454670006.00
Jan 11 2024,FORT,$0.12,0,776638810.40,321968804.40,454670006.00
Jan 11 2024,FORT,$0.12,0,776638810.40,321968804.40,454670006.00
Jan 11 2024,FORT,$0.12,0,776638810.40,321968804.40,454670006.00
Jan 11 2024,FORT,$0.12,0,776638810.40,321968804.40,454670006.00
Jan 10 2024,FORT,$0.12,0,776265296.71,321595290.71,454670006.00
Jan 10 2024,FORT,$0.12,0,776265296.71,321595290.71,454670006.00
Jan 10 2024,FORT,$0.12,0,776265296.71,321595290.71,454670006.00
Jan 10 2024,FORT,$0.12,0,776265296.71,321595290.71,454670006.00
Jan 09 2024,FORT,$0.12,0,775891783.01,321221777.01,454670006.00
Jan 09 2024,FORT,$0.12,0,775891783.01,321221777.01,454670006.00
Jan 09 2024,FORT,$0.12,0,775891783.01,321221777.01,454670006.00
Jan 09 2024,FORT,$0.12,0,775891783.01,321221777.01,454670006.00
Jan 09 2024,FORT,$0.12,0,775891783.01,321221777.01,454670006.00
Jan 08 2024,FORT,$0.12,0,775518269.32,320848263.32,454670006.00
Jan 08 2024,FORT,$0.12,0,775518269.32,320848263.32,454670006.00
Jan 08 2024,FORT,$0.12,0,775518269.32,320848263.32,454670006.00
Jan 08 2024,FORT,$0.12,0,775518269.32,320848263.32,454670006.00
Jan 07 2024,FORT,$0.12,0,775144755.62,320474749.62,454670006.00
Jan 07 2024,FORT,$0.12,0,775144755.62,320474749.62,454670006.00
Jan 07 2024,FORT,$0.12,0,775144755.62,320474749.62,454670006.00
Jan 07 2024,FORT,$0.12,0,775144755.62,320474749.62,454670006.00
Jan 06 2024,FORT,$0.12,0,774771241.93,320101235.93,454670006.00
Jan 06 2024,FORT,$0.12,0,774771241.93,320101235.93,454670006.00
Jan 06 2024,FORT,$0.12,0,774771241.93,320101235.93,454670006.00
Jan 06 2024,FORT,$0.12,0,774771241.93,320101235.93,454670006.00
Jan 06 2024,FORT,$0.12,0,774771241.93,320101235.93,454670006.00
Jan 05 2024,FORT,$0.13,0,774397728.23,319727722.23,454670006.00
Jan 05 2024,FORT,$0.13,0,774397728.23,319727722.23,454670006.00
Jan 05 2024,FORT,$0.13,0,774397728.23,319727722.23,454670006.00
Jan 05 2024,FORT,$0.13,0,774397728.23,319727722.23,454670006.00
Jan 04 2024,FORT,$0.13,0,774024214.54,319354208.54,454670006.00
Jan 04 2024,FORT,$0.13,0,774024214.54,319354208.54,454670006.00
Jan 04 2024,FORT,$0.13,0,774024214.54,319354208.54,454670006.00
Jan 04 2024,FORT,$0.13,0,774024214.54,319354208.54,454670006.00
Jan 03 2024,FORT,$0.13,0,773650700.84,318980694.84,454670006.00
Jan 03 2024,FORT,$0.13,0,773650700.84,318980694.84,454670006.00
Jan 03 2024,FORT,$0.13,0,773650700.84,318980694.84,454670006.00
Jan 03 2024,FORT,$0.13,0,773650700.84,318980694.84,454670006.00
Jan 03 2024,FORT,$0.13,0,773650700.84,318980694.84,454670006.00
Jan 02 2024,FORT,$0.13,0,773277187.15,318607181.15,454670006.00
Jan 02 2024,FORT,$0.13,0,773277187.15,318607181.15,454670006.00
Jan 02 2024,FORT,$0.13,0,773277187.15,318607181.15,454670006.00
Jan 02 2024,FORT,$0.13,0,773277187.15,318607181.15,454670006.00
Jan 01 2024,FORT,$0.13,0,772903673.45,318233667.45,454670006.00
Jan 01 2024,FORT,$0.13,0,772903673.45,318233667.45,454670006.00
Jan 01 2024,FORT,$0.13,0,772903673.45,318233667.45,454670006.00
Jan 01 2024,FORT,$0.13,0,772903673.45,318233667.45,454670006.00
Dec 31 2023,FORT,$0.13,0,772530159.76,317860153.76,454670006.00
Dec 31 2023,FORT,$0.13,0,772530159.76,317860153.76,454670006.00
Dec 31 2023,FORT,$0.13,0,772530159.76,317860153.76,454670006.00
Dec 31 2023,FORT,$0.13,0,772530159.76,317860153.76,454670006.00
Dec 31 2023,FORT,$0.13,0,772530159.76,317860153.76,454670006.00
Dec 30 2023,FORT,$0.13,0,772156646.06,317486640.06,454670006.00
Dec 30 2023,FORT,$0.13,0,772156646.06,317486640.06,454670006.00
Dec 30 2023,FORT,$0.13,0,772156646.06,317486640.06,454670006.00
Dec 30 2023,FORT,$0.13,0,772156646.06,317486640.06,454670006.00
Dec 29 2023,FORT,$0.13,0,771783132.37,317113126.37,454670006.00
Dec 29 2023,FORT,$0.13,0,771783132.37,317113126.37,454670006.00
Dec 29 2023,FORT,$0.13,0,771783132.37,317113126.37,454670006.00
Dec 29 2023,FORT,$0.13,0,771783132.37,317113126.37,454670006.00
Dec 28 2023,FORT,$0.14,0,771409618.67,316739612.67,454670006.00
Dec 28 2023,FORT,$0.14,0,771409618.67,316739612.67,454670006.00
Dec 28 2023,FORT,$0.14,0,771409618.67,316739612.67,454670006.00
Dec 28 2023,FORT,$0.14,0,771409618.67,316739612.67,454670006.00
Dec 27 2023,FORT,$0.14,0,771036104.98,316366098.98,454670006.00
Dec 27 2023,FORT,$0.14,0,771036104.98,316366098.98,454670006.00
Dec 27 2023,FORT,$0.14,0,771036104.98,316366098.98,454670006.00
Dec 27 2023,FORT,$0.14,0,771036104.98,316366098.98,454670006.00
Dec 27 2023,FORT,$0.14,0,771036104.98,316366098.98,454670006.00
Dec 26 2023,FORT,$0.15,0,770662591.28,315992585.28,454670006.00
Dec 26 2023,FORT,$0.15,0,770662591.28,315992585.28,454670006.00
Dec 26 2023,FORT,$0.15,0,770662591.28,315992585.28,454670006.00
Dec 26 2023,FORT,$0.15,0,770662591.28,315992585.28,454670006.00
Dec 25 2023,FORT,$0.15,0,770289077.59,315619071.59,454670006.00
Dec 25 2023,FORT,$0.15,0,770289077.59,315619071.59,454670006.00
Dec 25 2023,FORT,$0.15,0,770289077.59,315619071.59,454670006.00
Dec 25 2023,FORT,$0.15,0,770289077.59,315619071.59,454670006.00
Dec 24 2023,FORT,$0.16,0,769915563.89,315245557.89,454670006.00
Dec 24 2023,FORT,$0.16,0,769915563.89,315245557.89,454670006.00
Dec 24 2023,FORT,$0.16,0,769915563.89,315245557.89,454670006.00
Dec 24 2023,FORT,$0.16,0,769915563.89,315245557.89,454670006.00
Dec 24 2023,FORT,$0.16,0,769915563.89,315245557.89,454670006.00
Dec 23 2023,FORT,$0.16,0,769542050.20,314872044.20,454670006.00
Dec 23 2023,FORT,$0.16,0,769542050.20,314872044.20,454670006.00
Dec 23 2023,FORT,$0.16,0,769542050.20,314872044.20,454670006.00
Dec 23 2023,FORT,$0.16,0,769542050.20,314872044.20,454670006.00
Dec 22 2023,FORT,$0.17,0,769168536.50,314498530.50,454670006.00
Dec 22 2023,FORT,$0.17,0,769168536.50,314498530.50,454670006.00
Dec 22 2023,FORT,$0.17,0,769168536.50,314498530.50,454670006.00
Dec 22 2023,FORT,$0.17,0,769168536.50,314498530.50,454670006.00
Dec 21 2023,FORT,$0.14,0,768795022.81,314125016.81,454670006.00
Dec 21 2023,FORT,$0.14,0,768795022.81,314125016.81,454670006.00
Dec 21 2023,FORT,$0.14,0,768795022.81,314125016.81,454670006.00
Dec 21 2023,FORT,$0.14,0,768795022.81,314125016.81,454670006.00
Dec 21 2023,FORT,$0.14,0,768795022.81,314125016.81,454670006.00
Dec 20 2023,FORT,$0.14,0,768421509.11,313751503.11,454670006.00
Dec 20 2023,FORT,$0.14,0,768421509.11,313751503.11,454670006.00
Dec 20 2023,FORT,$0.14,0,768421509.11,313751503.11,454670006.00
Dec 20 2023,FORT,$0.14,0,768421509.11,313751503.11,454670006.00
Dec 19 2023,FORT,$0.14,0,768047995.42,313377989.42,454670006.00
Dec 19 2023,FORT,$0.14,0,768047995.42,313377989.42,454670006.00
Dec 19 2023,FORT,$0.14,0,768047995.42,313377989.42,454670006.00
Dec 19 2023,FORT,$0.14,0,768047995.42,313377989.42,454670006.00
Dec 18 2023,FORT,$0.15,0,767674481.72,313004475.72,454670006.00
Dec 18 2023,FORT,$0.15,0,767674481.72,313004475.72,454670006.00
Dec 18 2023,FORT,$0.15,0,767674481.72,313004475.72,454670006.00
Dec 18 2023,FORT,$0.15,0,767674481.72,313004475.72,454670006.00
Dec 18 2023,FORT,$0.15,0,767674481.72,313004475.72,454670006.00
Dec 17 2023,FORT,$0.15,0,767300968.03,312630962.03,454670006.00
Dec 17 2023,FORT,$0.15,0,767300968.03,312630962.03,454670006.00
Dec 17 2023,FORT,$0.15,0,767300968.03,312630962.03,454670006.00
Dec 17 2023,FORT,$0.15,0,767300968.03,312630962.03,454670006.00
Dec 16 2023,FORT,$0.15,0,766927454.33,312257448.33,454670006.00
Dec 16 2023,FORT,$0.15,0,766927454.33,312257448.33,454670006.00
Dec 16 2023,FORT,$0.15,0,766927454.33,312257448.33,454670006.00
Dec 16 2023,FORT,$0.15,0,766927454.33,312257448.33,454670006.00
Dec 15 2023,FORT,$0.15,0,766553940.64,311883934.64,454670006.00
Dec 15 2023,FORT,$0.15,0,766553940.64,311883934.64,454670006.00
Dec 15 2023,FORT,$0.15,0,766553940.64,311883934.64,454670006.00
Dec 15 2023,FORT,$0.15,0,766553940.64,311883934.64,454670006.00
Dec 15 2023,FORT,$0.15,0,766553940.64,311883934.64,454670006.00
Dec 14 2023,FORT,$0.15,0,766180426.94,311510420.94,454670006.00
Dec 14 2023,FORT,$0.15,0,766180426.94,311510420.94,454670006.00
Dec 14 2023,FORT,$0.15,0,766180426.94,311510420.94,454670006.00
Dec 14 2023,FORT,$0.15,0,766180426.94,311510420.94,454670006.00
Dec 13 2023,FORT,$0.15,0,765806913.25,311136907.25,454670006.00
Dec 13 2023,FORT,$0.15,0,765806913.25,311136907.25,454670006.00
Dec 13 2023,FORT,$0.15,0,765806913.25,311136907.25,454670006.00
Dec 13 2023,FORT,$0.15,0,765806913.25,311136907.25,454670006.00
Dec 12 2023,FORT,$0.14,0,765433399.55,310763393.55,454670006.00
Dec 12 2023,FORT,$0.14,0,765433399.55,310763393.55,454670006.00
Dec 12 2023,FORT,$0.14,0,765433399.55,310763393.55,454670006.00
Dec 12 2023,FORT,$0.14,0,765433399.55,310763393.55,454670006.00
Dec 12 2023,FORT,$0.14,0,765433399.55,310763393.55,454670006.00
Dec 11 2023,FORT,$0.15,0,765059885.86,310389879.86,454670006.00
Dec 11 2023,FORT,$0.15,0,765059885.86,310389879.86,454670006.00
Dec 11 2023,FORT,$0.15,0,765059885.86,310389879.86,454670006.00
Dec 11 2023,FORT,$0.15,0,765059885.86,310389879.86,454670006.00
Dec 10 2023,FORT,$0.15,0,764686372.16,310016366.16,454670006.00
Dec 10 2023,FORT,$0.15,0,764686372.16,310016366.16,454670006.00
Dec 10 2023,FORT,$0.15,0,764686372.16,310016366.16,454670006.00
Dec 10 2023,FORT,$0.15,0,764686372.16,310016366.16,454670006.00
Dec 09 2023,FORT,$0.15,0,764312858.47,309642852.47,454670006.00
Dec 09 2023,FORT,$0.15,0,764312858.47,309642852.47,454670006.00
Dec 09 2023,FORT,$0.15,0,764312858.47,309642852.47,454670006.00
Dec 09 2023,FORT,$0.15,0,764312858.47,309642852.47,454670006.00
Dec 08 2023,FORT,$0.15,0,763939344.77,309269338.77,454670006.00
Dec 08 2023,FORT,$0.15,0,763939344.77,309269338.77,454670006.00
Dec 08 2023,FORT,$0.15,0,763939344.77,309269338.77,454670006.00
Dec 08 2023,FORT,$0.15,0,763939344.77,309269338.77,454670006.00
Dec 08 2023,FORT,$0.15,0,763939344.77,309269338.77,454670006.00
Dec 07 2023,FORT,$0.14,0,763565831.08,308895825.08,454670006.00
Dec 07 2023,FORT,$0.14,0,763565831.08,308895825.08,454670006.00
Dec 07 2023,FORT,$0.14,0,763565831.08,308895825.08,454670006.00
Dec 07 2023,FORT,$0.14,0,763565831.08,308895825.08,454670006.00
Dec 06 2023,FORT,$0.14,0,763192317.38,308522311.38,454670006.00
Dec 06 2023,FORT,$0.14,0,763192317.38,308522311.38,454670006.00
Dec 06 2023,FORT,$0.14,0,763192317.38,308522311.38,454670006.00
Dec 06 2023,FORT,$0.14,0,763192317.38,308522311.38,454670006.00
Dec 05 2023,FORT,$0.14,0,762818803.69,308148797.69,454670006.00
Dec 05 2023,FORT,$0.14,0,762818803.69,308148797.69,454670006.00
Dec 05 2023,FORT,$0.14,0,762818803.69,308148797.69,454670006.00
