Date,Symbol,Price,Available Supply,Unlocked Supply,Community Pool,Staking Rewards,Developer Vesting,Liquidity Mining Incentives,Airdrop,Strategic Reserve
Mar 04 2044,OSMO,0,994439695.62,994439695.62,92454987.04,322083235.78,223609923.90,256291548.90,50000000.00,50000000.00
Mar 02 2044,OSMO,0,994433360.81,994433360.81,92454670.30,322080068.38,223608340.20,256290281.94,50000000.00,50000000.00
Mar 01 2044,OSMO,0,994430193.41,994430193.41,92454511.93,322078484.67,223607548.35,256289648.46,50000000.00,50000000.00
Feb 29 2044,OSMO,0,994427026.01,994427026.01,92454353.56,322076900.97,223606756.50,256289014.98,50000000.00,50000000.00
Feb 28 2044,OSMO,0,994423858.60,994423858.60,92454195.19,322075317.27,223605964.65,256288381.50,50000000.00,50000000.00
Feb 27 2044,OSMO,0,994420691.20,994420691.20,92454036.82,322073733.57,223605172.80,256287748.02,50000000.00,50000000.00
Feb 26 2044,OSMO,0,994417523.80,994417523.80,92453878.44,322072149.87,223604380.94,256287114.54,50000000.00,50000000.00
Feb 25 2044,OSMO,0,994414356.40,994414356.40,92453720.07,322070566.17,223603589.09,256286481.06,50000000.00,50000000.00
Feb 24 2044,OSMO,0,994411188.99,994411188.99,92453561.70,322068982.47,223602797.24,256285847.58,50000000.00,50000000.00
Feb 23 2044,OSMO,0,994408021.59,994408021.59,92453403.33,322067398.77,223602005.39,256285214.10,50000000.00,50000000.00
Feb 21 2044,OSMO,0,994401686.78,994401686.78,92453086.59,322064231.36,223600421.69,256283947.14,50000000.00,50000000.00
Feb 20 2044,OSMO,0,994398519.38,994398519.38,92452928.22,322062647.66,223599629.84,256283313.66,50000000.00,50000000.00
Feb 19 2044,OSMO,0,994395351.98,994395351.98,92452769.85,322061063.96,223598837.99,256282680.18,50000000.00,50000000.00
Feb 18 2044,OSMO,0,994392184.58,994392184.58,92452611.48,322059480.26,223598046.14,256282046.70,50000000.00,50000000.00
Feb 17 2044,OSMO,0,994389017.17,994389017.17,92452453.11,322057896.56,223597254.29,256281413.21,50000000.00,50000000.00
Feb 16 2044,OSMO,0,994385849.77,994385849.77,92452294.74,322056312.86,223596462.44,256280779.73,50000000.00,50000000.00
Feb 15 2044,OSMO,0,994382682.37,994382682.37,92452136.37,322054729.15,223595670.59,256280146.25,50000000.00,50000000.00
Feb 14 2044,OSMO,0,994379514.97,994379514.97,92451978.00,322053145.45,223594878.74,256279512.77,50000000.00,50000000.00
Feb 12 2044,OSMO,0,994373180.16,994373180.16,92451661.26,322049978.05,223593295.04,256278245.81,50000000.00,50000000.00
Feb 11 2044,OSMO,0,994370012.76,994370012.76,92451502.89,322048394.35,223592503.18,256277612.33,50000000.00,50000000.00
Feb 10 2044,OSMO,0,994366845.35,994366845.35,92451344.52,322046810.65,223591711.33,256276978.85,50000000.00,50000000.00
Feb 09 2044,OSMO,0,994363677.95,994363677.95,92451186.15,322045226.95,223590919.48,256276345.37,50000000.00,50000000.00
Feb 08 2044,OSMO,0,994360510.55,994360510.55,92451027.78,322043643.24,223590127.63,256275711.89,50000000.00,50000000.00
Feb 07 2044,OSMO,0,994357343.15,994357343.15,92450869.41,322042059.54,223589335.78,256275078.41,50000000.00,50000000.00
Feb 06 2044,OSMO,0,994354175.74,994354175.74,92450711.04,322040475.84,223588543.93,256274444.93,50000000.00,50000000.00
Feb 05 2044,OSMO,0,994351008.34,994351008.34,92450552.67,322038892.14,223587752.08,256273811.45,50000000.00,50000000.00
Feb 04 2044,OSMO,0,994347840.94,994347840.94,92450394.30,322037308.44,223586960.23,256273177.97,50000000.00,50000000.00
Feb 02 2044,OSMO,0,994341506.13,994341506.13,92450077.56,322034141.04,223585376.53,256271911.01,50000000.00,50000000.00
Feb 01 2044,OSMO,0,994338338.73,994338338.73,92449919.19,322032557.34,223584584.68,256271277.53,50000000.00,50000000.00
Jan 31 2044,OSMO,0,994335171.33,994335171.33,92449760.82,322030973.63,223583792.83,256270644.05,50000000.00,50000000.00
Jan 30 2044,OSMO,0,994332003.92,994332003.92,92449602.45,322029389.93,223583000.98,256270010.56,50000000.00,50000000.00
Jan 29 2044,OSMO,0,994328836.52,994328836.52,92449444.08,322027806.23,223582209.13,256269377.08,50000000.00,50000000.00
Jan 28 2044,OSMO,0,994325669.12,994325669.12,92449285.71,322026222.53,223581417.27,256268743.60,50000000.00,50000000.00
Jan 27 2044,OSMO,0,994322501.72,994322501.72,92449127.34,322024638.83,223580625.42,256268110.12,50000000.00,50000000.00
Jan 26 2044,OSMO,0,994319334.31,994319334.31,92448968.97,322023055.13,223579833.57,256267476.64,50000000.00,50000000.00
Jan 25 2044,OSMO,0,994316166.91,994316166.91,92448810.60,322021471.43,223579041.72,256266843.16,50000000.00,50000000.00
Jan 23 2044,OSMO,0,994309832.11,994309832.11,92448493.86,322018304.02,223577458.02,256265576.20,50000000.00,50000000.00
Jan 22 2044,OSMO,0,994306664.70,994306664.70,92448335.49,322016720.32,223576666.17,256264942.72,50000000.00,50000000.00
Jan 21 2044,OSMO,0,994303497.30,994303497.30,92448177.12,322015136.62,223575874.32,256264309.24,50000000.00,50000000.00
Jan 20 2044,OSMO,0,994300329.90,994300329.90,92448018.75,322013552.92,223575082.47,256263675.76,50000000.00,50000000.00
Jan 19 2044,OSMO,0,994297162.49,994297162.49,92447860.38,322011969.22,223574290.62,256263042.28,50000000.00,50000000.00
Jan 18 2044,OSMO,0,994293995.09,994293995.09,92447702.01,322010385.52,223573498.77,256262408.80,50000000.00,50000000.00
Jan 17 2044,OSMO,0,994290827.69,994290827.69,92447543.64,322008801.81,223572706.92,256261775.32,50000000.00,50000000.00
Jan 16 2044,OSMO,0,994287660.29,994287660.29,92447385.27,322007218.11,223571915.07,256261141.84,50000000.00,50000000.00
Jan 14 2044,OSMO,0,994281325.48,994281325.48,92447068.53,322004050.71,223570331.37,256259874.88,50000000.00,50000000.00
Jan 13 2044,OSMO,0,994278158.08,994278158.08,92446910.16,322002467.01,223569539.51,256259241.40,50000000.00,50000000.00
Jan 12 2044,OSMO,0,994274990.68,994274990.68,92446751.79,322000883.31,223568747.66,256258607.92,50000000.00,50000000.00
Jan 11 2044,OSMO,0,994271823.27,994271823.27,92446593.42,321999299.61,223567955.81,256257974.43,50000000.00,50000000.00
Jan 10 2044,OSMO,0,994268655.87,994268655.87,92446435.05,321997715.90,223567163.96,256257340.95,50000000.00,50000000.00
Jan 09 2044,OSMO,0,994265488.47,994265488.47,92446276.68,321996132.20,223566372.11,256256707.47,50000000.00,50000000.00
Jan 08 2044,OSMO,0,994262321.06,994262321.06,92446118.31,321994548.50,223565580.26,256256073.99,50000000.00,50000000.00
Jan 07 2044,OSMO,0,994259153.66,994259153.66,92445959.94,321992964.80,223564788.41,256255440.51,50000000.00,50000000.00
Jan 06 2044,OSMO,0,994255986.26,994255986.26,92445801.57,321991381.10,223563996.56,256254807.03,50000000.00,50000000.00
Jan 04 2044,OSMO,0,994249651.45,994249651.45,92445484.83,321988213.70,223562412.86,256253540.07,50000000.00,50000000.00
Jan 03 2044,OSMO,0,994246484.05,994246484.05,92445326.46,321986630.00,223561621.01,256252906.59,50000000.00,50000000.00
Jan 02 2044,OSMO,0,994243316.65,994243316.65,92445168.09,321985046.29,223560829.16,256252273.11,50000000.00,50000000.00
Jan 01 2044,OSMO,0,994240149.25,994240149.25,92445009.72,321983462.59,223560037.31,256251639.63,50000000.00,50000000.00
Dec 31 2043,OSMO,0,994236981.84,994236981.84,92444851.35,321981878.89,223559245.46,256251006.15,50000000.00,50000000.00
Dec 30 2043,OSMO,0,994233814.44,994233814.44,92444692.98,321980295.19,223558453.60,256250372.67,50000000.00,50000000.00
Dec 29 2043,OSMO,0,994230647.04,994230647.04,92444534.61,321978711.49,223557661.75,256249739.19,50000000.00,50000000.00
Dec 28 2043,OSMO,0,994227479.63,994227479.63,92444376.24,321977127.79,223556869.90,256249105.71,50000000.00,50000000.00
Dec 27 2043,OSMO,0,994224312.23,994224312.23,92444217.87,321975544.09,223556078.05,256248472.23,50000000.00,50000000.00
Dec 25 2043,OSMO,0,994217977.43,994217977.43,92443901.13,321972376.68,223554494.35,256247205.27,50000000.00,50000000.00
Dec 24 2043,OSMO,0,994214810.02,994214810.02,92443742.76,321970792.98,223553702.50,256246571.78,50000000.00,50000000.00
Dec 23 2043,OSMO,0,994211642.62,994211642.62,92443584.39,321969209.28,223552910.65,256245938.30,50000000.00,50000000.00
Dec 22 2043,OSMO,0,994208475.22,994208475.22,92443426.02,321967625.58,223552118.80,256245304.82,50000000.00,50000000.00
Dec 21 2043,OSMO,0,994205307.82,994205307.82,92443267.65,321966041.88,223551326.95,256244671.34,50000000.00,50000000.00
Dec 20 2043,OSMO,0,994202140.41,994202140.41,92443109.28,321964458.18,223550535.10,256244037.86,50000000.00,50000000.00
Dec 19 2043,OSMO,0,994198973.01,994198973.01,92442950.91,321962874.47,223549743.25,256243404.38,50000000.00,50000000.00
Dec 18 2043,OSMO,0,994195805.61,994195805.61,92442792.54,321961290.77,223548951.40,256242770.90,50000000.00,50000000.00
Dec 16 2043,OSMO,0,994189470.80,994189470.80,92442475.80,321958123.37,223547367.70,256241503.94,50000000.00,50000000.00
Dec 15 2043,OSMO,0,994186303.40,994186303.40,92442317.42,321956539.67,223546575.84,256240870.46,50000000.00,50000000.00
Dec 14 2043,OSMO,0,994183136.00,994183136.00,92442159.05,321954955.97,223545783.99,256240236.98,50000000.00,50000000.00
Dec 13 2043,OSMO,0,994179968.59,994179968.59,92442000.68,321953372.27,223544992.14,256239603.50,50000000.00,50000000.00
Dec 12 2043,OSMO,0,994176801.19,994176801.19,92441842.31,321951788.57,223544200.29,256238970.02,50000000.00,50000000.00
Dec 11 2043,OSMO,0,994173633.79,994173633.79,92441683.94,321950204.86,223543408.44,256238336.54,50000000.00,50000000.00
Dec 10 2043,OSMO,0,994170466.38,994170466.38,92441525.57,321948621.16,223542616.59,256237703.06,50000000.00,50000000.00
Dec 09 2043,OSMO,0,994167298.98,994167298.98,92441367.20,321947037.46,223541824.74,256237069.58,50000000.00,50000000.00
Dec 08 2043,OSMO,0,994164131.58,994164131.58,92441208.83,321945453.76,223541032.89,256236436.10,50000000.00,50000000.00
Dec 06 2043,OSMO,0,994157796.77,994157796.77,92440892.09,321942286.36,223539449.19,256235169.13,50000000.00,50000000.00
Dec 05 2043,OSMO,0,994154629.37,994154629.37,92440733.72,321940702.66,223538657.34,256234535.65,50000000.00,50000000.00
Dec 04 2043,OSMO,0,994151461.97,994151461.97,92440575.35,321939118.95,223537865.49,256233902.17,50000000.00,50000000.00
Dec 03 2043,OSMO,0,994148294.57,994148294.57,92440416.98,321937535.25,223537073.64,256233268.69,50000000.00,50000000.00
Dec 02 2043,OSMO,0,994145127.16,994145127.16,92440258.61,321935951.55,223536281.79,256232635.21,50000000.00,50000000.00
Dec 01 2043,OSMO,0,994141959.76,994141959.76,92440100.24,321934367.85,223535489.94,256232001.73,50000000.00,50000000.00
Nov 30 2043,OSMO,0,994138792.36,994138792.36,92439941.87,321932784.15,223534698.08,256231368.25,50000000.00,50000000.00
Nov 29 2043,OSMO,0,994135624.95,994135624.95,92439783.50,321931200.45,223533906.23,256230734.77,50000000.00,50000000.00
Nov 27 2043,OSMO,0,994129290.15,994129290.15,92439466.76,321928033.04,223532322.53,256229467.81,50000000.00,50000000.00
Nov 26 2043,OSMO,0,994126122.75,994126122.75,92439308.39,321926449.34,223531530.68,256228834.33,50000000.00,50000000.00
Nov 25 2043,OSMO,0,994122955.34,994122955.34,92439150.02,321924865.64,223530738.83,256228200.85,50000000.00,50000000.00
Nov 24 2043,OSMO,0,994119787.94,994119787.94,92438991.65,321923281.94,223529946.98,256227567.37,50000000.00,50000000.00
Nov 23 2043,OSMO,0,994116620.54,994116620.54,92438833.28,321921698.24,223529155.13,256226933.89,50000000.00,50000000.00
Nov 22 2043,OSMO,0,994113453.14,994113453.14,92438674.91,321920114.54,223528363.28,256226300.41,50000000.00,50000000.00
Nov 21 2043,OSMO,0,994110285.73,994110285.73,92438516.54,321918530.84,223527571.43,256225666.93,50000000.00,50000000.00
Nov 20 2043,OSMO,0,994107118.33,994107118.33,92438358.17,321916947.14,223526779.58,256225033.45,50000000.00,50000000.00
Nov 19 2043,OSMO,0,994103950.93,994103950.93,92438199.80,321915363.43,223525987.73,256224399.97,50000000.00,50000000.00
Nov 17 2043,OSMO,0,994097616.12,994097616.12,92437883.06,321912196.03,223524404.03,256223133.00,50000000.00,50000000.00
Nov 16 2043,OSMO,0,994094448.72,994094448.72,92437724.69,321910612.33,223523612.17,256222499.52,50000000.00,50000000.00
Nov 15 2043,OSMO,0,994091281.32,994091281.32,92437566.32,321909028.63,223522820.32,256221866.04,50000000.00,50000000.00
Nov 14 2043,OSMO,0,994088113.91,994088113.91,92437407.95,321907444.93,223522028.47,256221232.56,50000000.00,50000000.00
Nov 13 2043,OSMO,0,994084946.51,994084946.51,92437249.58,321905861.23,223521236.62,256220599.08,50000000.00,50000000.00
Nov 12 2043,OSMO,0,994081779.11,994081779.11,92437091.21,321904277.52,223520444.77,256219965.60,50000000.00,50000000.00
Nov 11 2043,OSMO,0,994078611.71,994078611.71,92436932.84,321902693.82,223519652.92,256219332.12,50000000.00,50000000.00
Nov 10 2043,OSMO,0,994075444.30,994075444.30,92436774.47,321901110.12,223518861.07,256218698.64,50000000.00,50000000.00
Nov 09 2043,OSMO,0,994072276.90,994072276.90,92436616.10,321899526.42,223518069.22,256218065.16,50000000.00,50000000.00
Nov 07 2043,OSMO,0,994065942.09,994065942.09,92436299.36,321896359.02,223516485.52,256216798.20,50000000.00,50000000.00
Nov 06 2043,OSMO,0,994062774.69,994062774.69,92436140.99,321894775.32,223515693.67,256216164.72,50000000.00,50000000.00
Nov 05 2043,OSMO,0,994059607.29,994059607.29,92435982.62,321893191.61,223514901.82,256215531.24,50000000.00,50000000.00
Nov 04 2043,OSMO,0,994056439.89,994056439.89,92435824.25,321891607.91,223514109.97,256214897.76,50000000.00,50000000.00
Nov 03 2043,OSMO,0,994053272.48,994053272.48,92435665.88,321890024.21,223513318.12,256214264.28,50000000.00,50000000.00
Nov 02 2043,OSMO,0,994050105.08,994050105.08,92435507.51,321888440.51,223512526.27,256213630.80,50000000.00,50000000.00
Nov 01 2043,OSMO,0,994046937.68,994046937.68,92435349.14,321886856.81,223511734.41,256212997.32,50000000.00,50000000.00
Oct 31 2043,OSMO,0,994043770.28,994043770.28,92435190.77,321885273.11,223510942.56,256212363.84,50000000.00,50000000.00
Oct 29 2043,OSMO,0,994037435.47,994037435.47,92434874.03,321882105.70,223509358.86,256211096.87,50000000.00,50000000.00
Oct 28 2043,OSMO,0,994034268.07,994034268.07,92434715.66,321880522.00,223508567.01,256210463.39,50000000.00,50000000.00
Oct 27 2043,OSMO,0,994031100.66,994031100.66,92434557.29,321878938.30,223507775.16,256209829.91,50000000.00,50000000.00
Oct 26 2043,OSMO,0,994027933.26,994027933.26,92434398.92,321877354.60,223506983.31,256209196.43,50000000.00,50000000.00
Oct 25 2043,OSMO,0,994024765.86,994024765.86,92434240.55,321875770.90,223506191.46,256208562.95,50000000.00,50000000.00
Oct 24 2043,OSMO,0,994021598.46,994021598.46,92434082.18,321874187.20,223505399.61,256207929.47,50000000.00,50000000.00
Oct 23 2043,OSMO,0,994018431.05,994018431.05,92433923.81,321872603.50,223504607.76,256207295.99,50000000.00,50000000.00
Oct 22 2043,OSMO,0,994015263.65,994015263.65,92433765.44,321871019.80,223503815.91,256206662.51,50000000.00,50000000.00
Oct 21 2043,OSMO,0,994012096.25,994012096.25,92433607.07,321869436.09,223503024.06,256206029.03,50000000.00,50000000.00
Oct 19 2043,OSMO,0,994005761.44,994005761.44,92433290.33,321866268.69,223501440.36,256204762.07,50000000.00,50000000.00
Oct 18 2043,OSMO,0,994002594.04,994002594.04,92433131.96,321864684.99,223500648.50,256204128.59,50000000.00,50000000.00
Oct 17 2043,OSMO,0,993999426.64,993999426.64,92432973.59,321863101.29,223499856.65,256203495.11,50000000.00,50000000.00
Oct 16 2043,OSMO,0,993996259.23,993996259.23,92432815.22,321861517.59,223499064.80,256202861.63,50000000.00,50000000.00
Oct 15 2043,OSMO,0,993993091.83,993993091.83,92432656.85,321859933.89,223498272.95,256202228.15,50000000.00,50000000.00
Oct 14 2043,OSMO,0,993989924.43,993989924.43,92432498.48,321858350.18,223497481.10,256201594.67,50000000.00,50000000.00
Oct 13 2043,OSMO,0,993986757.03,993986757.03,92432340.11,321856766.48,223496689.25,256200961.19,50000000.00,50000000.00
Oct 12 2043,OSMO,0,993983589.62,993983589.62,92432181.74,321855182.78,223495897.40,256200327.70,50000000.00,50000000.00
Oct 11 2043,OSMO,0,993980422.22,993980422.22,92432023.37,321853599.08,223495105.55,256199694.22,50000000.00,50000000.00
Oct 09 2043,OSMO,0,993974087.42,993974087.42,92431706.63,321850431.68,223493521.85,256198427.26,50000000.00,50000000.00
Oct 08 2043,OSMO,0,993970920.01,993970920.01,92431548.26,321848847.98,223492730.00,256197793.78,50000000.00,50000000.00
Oct 07 2043,OSMO,0,993967752.61,993967752.61,92431389.89,321847264.27,223491938.15,256197160.30,50000000.00,50000000.00
Oct 06 2043,OSMO,0,993964585.21,993964585.21,92431231.52,321845680.57,223491146.30,256196526.82,50000000.00,50000000.00
Oct 05 2043,OSMO,0,993961417.80,993961417.80,92431073.15,321844096.87,223490354.45,256195893.34,50000000.00,50000000.00
Oct 04 2043,OSMO,0,993958250.40,993958250.40,92430914.78,321842513.17,223489562.60,256195259.86,50000000.00,50000000.00
Oct 03 2043,OSMO,0,993955083.00,993955083.00,92430756.40,321840929.47,223488770.74,256194626.38,50000000.00,50000000.00
Oct 02 2043,OSMO,0,993951915.60,993951915.60,92430598.03,321839345.77,223487978.89,256193992.90,50000000.00,50000000.00
Sep 30 2043,OSMO,0,993945580.79,993945580.79,92430281.29,321836178.37,223486395.19,256192725.94,50000000.00,50000000.00
Sep 29 2043,OSMO,0,993942413.39,993942413.39,92430122.92,321834594.66,223485603.34,256192092.46,50000000.00,50000000.00
Sep 28 2043,OSMO,0,993939245.98,993939245.98,92429964.55,321833010.96,223484811.49,256191458.98,50000000.00,50000000.00
Sep 27 2043,OSMO,0,993936078.58,993936078.58,92429806.18,321831427.26,223484019.64,256190825.50,50000000.00,50000000.00
Sep 26 2043,OSMO,0,993932911.18,993932911.18,92429647.81,321829843.56,223483227.79,256190192.02,50000000.00,50000000.00
Sep 25 2043,OSMO,0,993929743.78,993929743.78,92429489.44,321828259.86,223482435.94,256189558.54,50000000.00,50000000.00
Sep 24 2043,OSMO,0,993926576.37,993926576.37,92429331.07,321826676.16,223481644.09,256188925.05,50000000.00,50000000.00
Sep 23 2043,OSMO,0,993923408.97,993923408.97,92429172.70,321825092.46,223480852.24,256188291.57,50000000.00,50000000.00
Sep 22 2043,OSMO,0,993920241.57,993920241.57,92429014.33,321823508.75,223480060.39,256187658.09,50000000.00,50000000.00
Sep 20 2043,OSMO,0,993913906.76,993913906.76,92428697.59,321820341.35,223478476.69,256186391.13,50000000.00,50000000.00
Sep 19 2043,OSMO,0,993910739.36,993910739.36,92428539.22,321818757.65,223477684.84,256185757.65,50000000.00,50000000.00
Sep 18 2043,OSMO,0,993907571.96,993907571.96,92428380.85,321817173.95,223476892.98,256185124.17,50000000.00,50000000.00
Sep 17 2043,OSMO,0,993904404.55,993904404.55,92428222.48,321815590.25,223476101.13,256184490.69,50000000.00,50000000.00
Sep 16 2043,OSMO,0,993901237.15,993901237.15,92428064.11,321814006.55,223475309.28,256183857.21,50000000.00,50000000.00
Sep 15 2043,OSMO,0,993898069.75,993898069.75,92427905.74,321812422.84,223474517.43,256183223.73,50000000.00,50000000.00
Sep 14 2043,OSMO,0,993894902.35,993894902.35,92427747.37,321810839.14,223473725.58,256182590.25,50000000.00,50000000.00
Sep 13 2043,OSMO,0,993891734.94,993891734.94,92427589.00,321809255.44,223472933.73,256181956.77,50000000.00,50000000.00
Sep 11 2043,OSMO,0,993885400.14,993885400.14,92427272.26,321806088.04,223471350.03,256180689.81,50000000.00,50000000.00
Sep 10 2043,OSMO,0,993882232.74,993882232.74,92427113.89,321804504.34,223470558.18,256180056.33,50000000.00,50000000.00
Sep 09 2043,OSMO,0,993879065.33,993879065.33,92426955.52,321802920.64,223469766.33,256179422.85,50000000.00,50000000.00
Sep 08 2043,OSMO,0,993875897.93,993875897.93,92426797.15,321801336.94,223468974.48,256178789.37,50000000.00,50000000.00
Sep 07 2043,OSMO,0,993872730.53,993872730.53,92426638.78,321799753.23,223468182.63,256178155.89,50000000.00,50000000.00
Sep 06 2043,OSMO,0,993869563.12,993869563.12,92426480.41,321798169.53,223467390.78,256177522.40,50000000.00,50000000.00
Sep 05 2043,OSMO,0,993866395.72,993866395.72,92426322.04,321796585.83,223466598.93,256176888.92,50000000.00,50000000.00
Sep 04 2043,OSMO,0,993863228.32,993863228.32,92426163.67,321795002.13,223465807.07,256176255.44,50000000.00,50000000.00
Sep 03 2043,OSMO,0,993860060.92,993860060.92,92426005.30,321793418.43,223465015.22,256175621.96,50000000.00,50000000.00
Sep 01 2043,OSMO,0,993853726.11,993853726.11,92425688.56,321790251.03,223463431.52,256174355.00,50000000.00,50000000.00
Aug 31 2043,OSMO,0,993850558.71,993850558.71,92425530.19,321788667.32,223462639.67,256173721.52,50000000.00,50000000.00
Aug 30 2043,OSMO,0,993847391.31,993847391.31,92425371.82,321787083.62,223461847.82,256173088.04,50000000.00,50000000.00
Aug 29 2043,OSMO,0,993844223.90,993844223.90,92425213.45,321785499.92,223461055.97,256172454.56,50000000.00,50000000.00
Aug 28 2043,OSMO,0,993841056.50,993841056.50,92425055.08,321783916.22,223460264.12,256171821.08,50000000.00,50000000.00
Aug 27 2043,OSMO,0,993837889.10,993837889.10,92424896.71,321782332.52,223459472.27,256171187.60,50000000.00,50000000.00
Aug 26 2043,OSMO,0,993834721.69,993834721.69,92424738.34,321780748.82,223458680.42,256170554.12,50000000.00,50000000.00
Aug 25 2043,OSMO,0,993831554.29,993831554.29,92424579.97,321779165.12,223457888.57,256169920.64,50000000.00,50000000.00
Aug 24 2043,OSMO,0,993828386.89,993828386.89,92424421.60,321777581.41,223457096.72,256169287.16,50000000.00,50000000.00
Aug 22 2043,OSMO,0,993822052.08,993822052.08,92424104.86,321774414.01,223455513.02,256168020.20,50000000.00,50000000.00
Aug 21 2043,OSMO,0,993818884.68,993818884.68,92423946.49,321772830.31,223454721.17,256167386.72,50000000.00,50000000.00
Aug 20 2043,OSMO,0,993815717.28,993815717.28,92423788.12,321771246.61,223453929.31,256166753.24,50000000.00,50000000.00
Aug 19 2043,OSMO,0,993812549.88,993812549.88,92423629.75,321769662.91,223453137.46,256166119.76,50000000.00,50000000.00
Aug 18 2043,OSMO,0,993809382.47,993809382.47,92423471.38,321768079.21,223452345.61,256165486.27,50000000.00,50000000.00
Aug 17 2043,OSMO,0,993806215.07,993806215.07,92423313.01,321766495.50,223451553.76,256164852.79,50000000.00,50000000.00
Aug 16 2043,OSMO,0,993803047.67,993803047.67,92423154.64,321764911.80,223450761.91,256164219.31,50000000.00,50000000.00
Aug 15 2043,OSMO,0,993799880.26,993799880.26,92422996.27,321763328.10,223449970.06,256163585.83,50000000.00,50000000.00
Aug 13 2043,OSMO,0,993793545.46,993793545.46,92422679.53,321760160.70,223448386.36,256162318.87,50000000.00,50000000.00
Aug 12 2043,OSMO,0,993790378.06,993790378.06,92422521.16,321758577.00,223447594.51,256161685.39,50000000.00,50000000.00
Aug 11 2043,OSMO,0,993787210.65,993787210.65,92422362.79,321756993.30,223446802.66,256161051.91,50000000.00,50000000.00
Aug 10 2043,OSMO,0,993784043.25,993784043.25,92422204.42,321755409.60,223446010.81,256160418.43,50000000.00,50000000.00
Aug 09 2043,OSMO,0,993780875.85,993780875.85,92422046.05,321753825.89,223445218.96,256159784.95,50000000.00,50000000.00
Aug 08 2043,OSMO,0,993777708.45,993777708.45,92421887.68,321752242.19,223444427.11,256159151.47,50000000.00,50000000.00
Aug 07 2043,OSMO,0,993774541.04,993774541.04,92421729.31,321750658.49,223443635.26,256158517.99,50000000.00,50000000.00
Aug 06 2043,OSMO,0,993771373.64,993771373.64,92421570.94,321749074.79,223442843.40,256157884.51,50000000.00,50000000.00
Aug 05 2043,OSMO,0,993768206.24,993768206.24,92421412.57,321747491.09,223442051.55,256157251.03,50000000.00,50000000.00
Aug 03 2043,OSMO,0,993761871.43,993761871.43,92421095.83,321744323.69,223440467.85,256155984.07,50000000.00,50000000.00
Aug 02 2043,OSMO,0,993758704.03,993758704.03,92420937.46,321742739.98,223439676.00,256155350.59,50000000.00,50000000.00
Aug 01 2043,OSMO,0,993755536.63,993755536.63,92420779.09,321741156.28,223438884.15,256154717.11,50000000.00,50000000.00
Jul 31 2043,OSMO,0,993752369.22,993752369.22,92420620.72,321739572.58,223438092.30,256154083.62,50000000.00,50000000.00
Jul 30 2043,OSMO,0,993749201.82,993749201.82,92420462.35,321737988.88,223437300.45,256153450.14,50000000.00,50000000.00
Jul 29 2043,OSMO,0,993746034.42,993746034.42,92420303.98,321736405.18,223436508.60,256152816.66,50000000.00,50000000.00
Jul 28 2043,OSMO,0,993742867.02,993742867.02,92420145.61,321734821.48,223435716.75,256152183.18,50000000.00,50000000.00
Jul 27 2043,OSMO,0,993739699.61,993739699.61,92419987.24,321733237.78,223434924.90,256151549.70,50000000.00,50000000.00
Jul 26 2043,OSMO,0,993736532.21,993736532.21,92419828.87,321731654.07,223434133.05,256150916.22,50000000.00,50000000.00
Jul 24 2043,OSMO,0,993730197.40,993730197.40,92419512.13,321728486.67,223432549.35,256149649.26,50000000.00,50000000.00
Jul 23 2043,OSMO,0,993727030.00,993727030.00,92419353.76,321726902.97,223431757.50,256149015.78,50000000.00,50000000.00
Jul 22 2043,OSMO,0,993723862.60,993723862.60,92419195.38,321725319.27,223430965.64,256148382.30,50000000.00,50000000.00
Jul 21 2043,OSMO,0,993720695.20,993720695.20,92419037.01,321723735.57,223430173.79,256147748.82,50000000.00,50000000.00
Jul 20 2043,OSMO,0,993717527.79,993717527.79,92418878.64,321722151.87,223429381.94,256147115.34,50000000.00,50000000.00
Jul 19 2043,OSMO,0,993714360.39,993714360.39,92418720.27,321720568.17,223428590.09,256146481.86,50000000.00,50000000.00
Jul 18 2043,OSMO,0,993711192.99,993711192.99,92418561.90,321718984.46,223427798.24,256145848.38,50000000.00,50000000.00
Jul 17 2043,OSMO,0,993708025.58,993708025.58,92418403.53,321717400.76,223427006.39,256145214.90,50000000.00,50000000.00
Jul 15 2043,OSMO,0,993701690.78,993701690.78,92418086.79,321714233.36,223425422.69,256143947.94,50000000.00,50000000.00
Jul 14 2043,OSMO,0,993698523.38,993698523.38,92417928.42,321712649.66,223424630.84,256143314.46,50000000.00,50000000.00
Jul 13 2043,OSMO,0,993695355.97,993695355.97,92417770.05,321711065.96,223423838.99,256142680.97,50000000.00,50000000.00
Jul 12 2043,OSMO,0,993692188.57,993692188.57,92417611.68,321709482.26,223423047.14,256142047.49,50000000.00,50000000.00
Jul 11 2043,OSMO,0,993689021.17,993689021.17,92417453.31,321707898.55,223422255.29,256141414.01,50000000.00,50000000.00
Jul 10 2043,OSMO,0,993685853.77,993685853.77,92417294.94,321706314.85,223421463.44,256140780.53,50000000.00,50000000.00
Jul 09 2043,OSMO,0,993682686.36,993682686.36,92417136.57,321704731.15,223420671.59,256140147.05,50000000.00,50000000.00
Jul 08 2043,OSMO,0,993679518.96,993679518.96,92416978.20,321703147.45,223419879.74,256139513.57,50000000.00,50000000.00
Jul 07 2043,OSMO,0,993676351.56,993676351.56,92416819.83,321701563.75,223419087.88,256138880.09,50000000.00,50000000.00
