Date,Symbol,Price,Available Supply,Unlocked Supply,Community Growth (TBD),Ecosystem Development,Investors,Core Contributors,Community Growth
Jun 13 2027,JTO,0,925558439.92,682701296.92,242857143.00,219598448.55,144604116.71,218498731.66,100000000.00
Jun 13 2027,JTO,0,925558439.92,682701296.92,242857143.00,219598448.55,144604116.71,218498731.66,100000000.00
Jun 13 2027,JTO,0,925558439.92,682701296.92,242857143.00,219598448.55,144604116.71,218498731.66,100000000.00
Jun 13 2027,JTO,0,925558439.92,682701296.92,242857143.00,219598448.55,144604116.71,218498731.66,100000000.00
Jun 12 2027,JTO,0,925139444.28,682282301.28,242857143.00,219427332.88,144505399.60,218349568.80,100000000.00
Jun 12 2027,JTO,0,925139444.28,682282301.28,242857143.00,219427332.88,144505399.60,218349568.80,100000000.00
Jun 12 2027,JTO,0,925139444.28,682282301.28,242857143.00,219427332.88,144505399.60,218349568.80,100000000.00
Jun 12 2027,JTO,0,925139444.28,682282301.28,242857143.00,219427332.88,144505399.60,218349568.80,100000000.00
Jun 11 2027,JTO,0,924720448.63,681863305.63,242857143.00,219256217.20,144406682.48,218200405.94,100000000.00
Jun 11 2027,JTO,0,924720448.63,681863305.63,242857143.00,219256217.20,144406682.48,218200405.94,100000000.00
Jun 11 2027,JTO,0,924720448.63,681863305.63,242857143.00,219256217.20,144406682.48,218200405.94,100000000.00
Jun 11 2027,JTO,0,924720448.63,681863305.63,242857143.00,219256217.20,144406682.48,218200405.94,100000000.00
Jun 10 2027,JTO,0,924301452.98,681444309.98,242857143.00,219085101.53,144307965.37,218051243.08,100000000.00
Jun 10 2027,JTO,0,924301452.98,681444309.98,242857143.00,219085101.53,144307965.37,218051243.08,100000000.00
Jun 10 2027,JTO,0,924301452.98,681444309.98,242857143.00,219085101.53,144307965.37,218051243.08,100000000.00
Jun 09 2027,JTO,0,923882457.33,681025314.33,242857143.00,218913985.85,144209248.26,217902080.22,100000000.00
Jun 09 2027,JTO,0,923882457.33,681025314.33,242857143.00,218913985.85,144209248.26,217902080.22,100000000.00
Jun 09 2027,JTO,0,923882457.33,681025314.33,242857143.00,218913985.85,144209248.26,217902080.22,100000000.00
Jun 09 2027,JTO,0,923882457.33,681025314.33,242857143.00,218913985.85,144209248.26,217902080.22,100000000.00
Jun 08 2027,JTO,0,923463461.68,680606318.68,242857143.00,218742870.18,144110531.15,217752917.36,100000000.00
Jun 08 2027,JTO,0,923463461.68,680606318.68,242857143.00,218742870.18,144110531.15,217752917.36,100000000.00
Jun 08 2027,JTO,0,923463461.68,680606318.68,242857143.00,218742870.18,144110531.15,217752917.36,100000000.00
Jun 08 2027,JTO,0,923463461.68,680606318.68,242857143.00,218742870.18,144110531.15,217752917.36,100000000.00
Jun 07 2027,JTO,0,923044466.04,680187323.04,242857143.00,218571754.51,144011814.04,217603754.50,100000000.00
Jun 07 2027,JTO,0,923044466.04,680187323.04,242857143.00,218571754.51,144011814.04,217603754.50,100000000.00
Jun 07 2027,JTO,0,923044466.04,680187323.04,242857143.00,218571754.51,144011814.04,217603754.50,100000000.00
Jun 07 2027,JTO,0,923044466.04,680187323.04,242857143.00,218571754.51,144011814.04,217603754.50,100000000.00
Jun 06 2027,JTO,0,922625470.39,679768327.39,242857143.00,218400638.83,143913096.92,217454591.63,100000000.00
Jun 06 2027,JTO,0,922625470.39,679768327.39,242857143.00,218400638.83,143913096.92,217454591.63,100000000.00
Jun 06 2027,JTO,0,922625470.39,679768327.39,242857143.00,218400638.83,143913096.92,217454591.63,100000000.00
Jun 06 2027,JTO,0,922625470.39,679768327.39,242857143.00,218400638.83,143913096.92,217454591.63,100000000.00
Jun 05 2027,JTO,0,922206474.74,679349331.74,242857143.00,218229523.16,143814379.81,217305428.77,100000000.00
Jun 05 2027,JTO,0,922206474.74,679349331.74,242857143.00,218229523.16,143814379.81,217305428.77,100000000.00
Jun 05 2027,JTO,0,922206474.74,679349331.74,242857143.00,218229523.16,143814379.81,217305428.77,100000000.00
Jun 04 2027,JTO,0,921787479.09,678930336.09,242857143.00,218058407.48,143715662.70,217156265.91,100000000.00
Jun 04 2027,JTO,0,921787479.09,678930336.09,242857143.00,218058407.48,143715662.70,217156265.91,100000000.00
Jun 04 2027,JTO,0,921787479.09,678930336.09,242857143.00,218058407.48,143715662.70,217156265.91,100000000.00
Jun 04 2027,JTO,0,921787479.09,678930336.09,242857143.00,218058407.48,143715662.70,217156265.91,100000000.00
Jun 03 2027,JTO,0,921368483.45,678511340.45,242857143.00,217887291.81,143616945.59,217007103.05,100000000.00
Jun 03 2027,JTO,0,921368483.45,678511340.45,242857143.00,217887291.81,143616945.59,217007103.05,100000000.00
Jun 03 2027,JTO,0,921368483.45,678511340.45,242857143.00,217887291.81,143616945.59,217007103.05,100000000.00
Jun 03 2027,JTO,0,921368483.45,678511340.45,242857143.00,217887291.81,143616945.59,217007103.05,100000000.00
Jun 02 2027,JTO,0,920949487.80,678092344.80,242857143.00,217716176.14,143518228.47,216857940.19,100000000.00
Jun 02 2027,JTO,0,920949487.80,678092344.80,242857143.00,217716176.14,143518228.47,216857940.19,100000000.00
Jun 02 2027,JTO,0,920949487.80,678092344.80,242857143.00,217716176.14,143518228.47,216857940.19,100000000.00
Jun 02 2027,JTO,0,920949487.80,678092344.80,242857143.00,217716176.14,143518228.47,216857940.19,100000000.00
Jun 01 2027,JTO,0,920530492.15,677673349.15,242857143.00,217545060.46,143419511.36,216708777.33,100000000.00
Jun 01 2027,JTO,0,920530492.15,677673349.15,242857143.00,217545060.46,143419511.36,216708777.33,100000000.00
Jun 01 2027,JTO,0,920530492.15,677673349.15,242857143.00,217545060.46,143419511.36,216708777.33,100000000.00
Jun 01 2027,JTO,0,920530492.15,677673349.15,242857143.00,217545060.46,143419511.36,216708777.33,100000000.00
May 31 2027,JTO,0,920111496.50,677254353.50,242857143.00,217373944.79,143320794.25,216559614.47,100000000.00
May 31 2027,JTO,0,920111496.50,677254353.50,242857143.00,217373944.79,143320794.25,216559614.47,100000000.00
May 31 2027,JTO,0,920111496.50,677254353.50,242857143.00,217373944.79,143320794.25,216559614.47,100000000.00
May 30 2027,JTO,0,919692500.86,676835357.86,242857143.00,217202829.11,143222077.14,216410451.61,100000000.00
May 30 2027,JTO,0,919692500.86,676835357.86,242857143.00,217202829.11,143222077.14,216410451.61,100000000.00
May 30 2027,JTO,0,919692500.86,676835357.86,242857143.00,217202829.11,143222077.14,216410451.61,100000000.00
May 30 2027,JTO,0,919692500.86,676835357.86,242857143.00,217202829.11,143222077.14,216410451.61,100000000.00
May 29 2027,JTO,0,919273505.21,676416362.21,242857143.00,217031713.44,143123360.02,216261288.74,100000000.00
May 29 2027,JTO,0,919273505.21,676416362.21,242857143.00,217031713.44,143123360.02,216261288.74,100000000.00
May 29 2027,JTO,0,919273505.21,676416362.21,242857143.00,217031713.44,143123360.02,216261288.74,100000000.00
May 29 2027,JTO,0,919273505.21,676416362.21,242857143.00,217031713.44,143123360.02,216261288.74,100000000.00
May 28 2027,JTO,0,918854509.56,675997366.56,242857143.00,216860597.76,143024642.91,216112125.88,100000000.00
May 28 2027,JTO,0,918854509.56,675997366.56,242857143.00,216860597.76,143024642.91,216112125.88,100000000.00
May 28 2027,JTO,0,918854509.56,675997366.56,242857143.00,216860597.76,143024642.91,216112125.88,100000000.00
May 28 2027,JTO,0,918854509.56,675997366.56,242857143.00,216860597.76,143024642.91,216112125.88,100000000.00
May 27 2027,JTO,0,918435513.91,675578370.91,242857143.00,216689482.09,142925925.80,215962963.02,100000000.00
May 27 2027,JTO,0,918435513.91,675578370.91,242857143.00,216689482.09,142925925.80,215962963.02,100000000.00
May 27 2027,JTO,0,918435513.91,675578370.91,242857143.00,216689482.09,142925925.80,215962963.02,100000000.00
May 27 2027,JTO,0,918435513.91,675578370.91,242857143.00,216689482.09,142925925.80,215962963.02,100000000.00
May 26 2027,JTO,0,918016518.26,675159375.26,242857143.00,216518366.42,142827208.69,215813800.16,100000000.00
May 26 2027,JTO,0,918016518.26,675159375.26,242857143.00,216518366.42,142827208.69,215813800.16,100000000.00
May 26 2027,JTO,0,918016518.26,675159375.26,242857143.00,216518366.42,142827208.69,215813800.16,100000000.00
May 25 2027,JTO,0,917597522.62,674740379.62,242857143.00,216347250.74,142728491.58,215664637.30,100000000.00
May 25 2027,JTO,0,917597522.62,674740379.62,242857143.00,216347250.74,142728491.58,215664637.30,100000000.00
May 25 2027,JTO,0,917597522.62,674740379.62,242857143.00,216347250.74,142728491.58,215664637.30,100000000.00
May 25 2027,JTO,0,917597522.62,674740379.62,242857143.00,216347250.74,142728491.58,215664637.30,100000000.00
May 24 2027,JTO,0,917178526.97,674321383.97,242857143.00,216176135.07,142629774.46,215515474.44,100000000.00
May 24 2027,JTO,0,917178526.97,674321383.97,242857143.00,216176135.07,142629774.46,215515474.44,100000000.00
May 24 2027,JTO,0,917178526.97,674321383.97,242857143.00,216176135.07,142629774.46,215515474.44,100000000.00
May 24 2027,JTO,0,917178526.97,674321383.97,242857143.00,216176135.07,142629774.46,215515474.44,100000000.00
May 23 2027,JTO,0,916759531.32,673902388.32,242857143.00,216005019.39,142531057.35,215366311.58,100000000.00
May 23 2027,JTO,0,916759531.32,673902388.32,242857143.00,216005019.39,142531057.35,215366311.58,100000000.00
May 23 2027,JTO,0,916759531.32,673902388.32,242857143.00,216005019.39,142531057.35,215366311.58,100000000.00
May 23 2027,JTO,0,916759531.32,673902388.32,242857143.00,216005019.39,142531057.35,215366311.58,100000000.00
May 22 2027,JTO,0,916340535.67,673483392.67,242857143.00,215833903.72,142432340.24,215217148.72,100000000.00
May 22 2027,JTO,0,916340535.67,673483392.67,242857143.00,215833903.72,142432340.24,215217148.72,100000000.00
May 22 2027,JTO,0,916340535.67,673483392.67,242857143.00,215833903.72,142432340.24,215217148.72,100000000.00
May 22 2027,JTO,0,916340535.67,673483392.67,242857143.00,215833903.72,142432340.24,215217148.72,100000000.00
May 21 2027,JTO,0,915921540.03,673064397.03,242857143.00,215662788.04,142333623.13,215067985.86,100000000.00
May 21 2027,JTO,0,915921540.03,673064397.03,242857143.00,215662788.04,142333623.13,215067985.86,100000000.00
May 21 2027,JTO,0,915921540.03,673064397.03,242857143.00,215662788.04,142333623.13,215067985.86,100000000.00
May 20 2027,JTO,0,915502544.38,672645401.38,242857143.00,215491672.37,142234906.01,214918822.99,100000000.00
May 20 2027,JTO,0,915502544.38,672645401.38,242857143.00,215491672.37,142234906.01,214918822.99,100000000.00
May 20 2027,JTO,0,915502544.38,672645401.38,242857143.00,215491672.37,142234906.01,214918822.99,100000000.00
May 20 2027,JTO,0,915502544.38,672645401.38,242857143.00,215491672.37,142234906.01,214918822.99,100000000.00
May 19 2027,JTO,0,915083548.73,672226405.73,242857143.00,215320556.70,142136188.90,214769660.13,100000000.00
May 19 2027,JTO,0,915083548.73,672226405.73,242857143.00,215320556.70,142136188.90,214769660.13,100000000.00
May 19 2027,JTO,0,915083548.73,672226405.73,242857143.00,215320556.70,142136188.90,214769660.13,100000000.00
May 19 2027,JTO,0,915083548.73,672226405.73,242857143.00,215320556.70,142136188.90,214769660.13,100000000.00
May 18 2027,JTO,0,914664553.08,671807410.08,242857143.00,215149441.02,142037471.79,214620497.27,100000000.00
May 18 2027,JTO,0,914664553.08,671807410.08,242857143.00,215149441.02,142037471.79,214620497.27,100000000.00
May 18 2027,JTO,0,914664553.08,671807410.08,242857143.00,215149441.02,142037471.79,214620497.27,100000000.00
May 18 2027,JTO,0,914664553.08,671807410.08,242857143.00,215149441.02,142037471.79,214620497.27,100000000.00
May 17 2027,JTO,0,914245557.44,671388414.44,242857143.00,214978325.35,141938754.68,214471334.41,100000000.00
May 17 2027,JTO,0,914245557.44,671388414.44,242857143.00,214978325.35,141938754.68,214471334.41,100000000.00
May 17 2027,JTO,0,914245557.44,671388414.44,242857143.00,214978325.35,141938754.68,214471334.41,100000000.00
May 17 2027,JTO,0,914245557.44,671388414.44,242857143.00,214978325.35,141938754.68,214471334.41,100000000.00
May 16 2027,JTO,0,913826561.79,670969418.79,242857143.00,214807209.67,141840037.56,214322171.55,100000000.00
May 16 2027,JTO,0,913826561.79,670969418.79,242857143.00,214807209.67,141840037.56,214322171.55,100000000.00
May 16 2027,JTO,0,913826561.79,670969418.79,242857143.00,214807209.67,141840037.56,214322171.55,100000000.00
May 15 2027,JTO,0,913407566.14,670550423.14,242857143.00,214636094.00,141741320.45,214173008.69,100000000.00
May 15 2027,JTO,0,913407566.14,670550423.14,242857143.00,214636094.00,141741320.45,214173008.69,100000000.00
May 15 2027,JTO,0,913407566.14,670550423.14,242857143.00,214636094.00,141741320.45,214173008.69,100000000.00
May 15 2027,JTO,0,913407566.14,670550423.14,242857143.00,214636094.00,141741320.45,214173008.69,100000000.00
May 14 2027,JTO,0,912988570.49,670131427.49,242857143.00,214464978.33,141642603.34,214023845.83,100000000.00
May 14 2027,JTO,0,912988570.49,670131427.49,242857143.00,214464978.33,141642603.34,214023845.83,100000000.00
May 14 2027,JTO,0,912988570.49,670131427.49,242857143.00,214464978.33,141642603.34,214023845.83,100000000.00
May 14 2027,JTO,0,912988570.49,670131427.49,242857143.00,214464978.33,141642603.34,214023845.83,100000000.00
May 13 2027,JTO,0,912569574.84,669712431.84,242857143.00,214293862.65,141543886.23,213874682.97,100000000.00
May 13 2027,JTO,0,912569574.84,669712431.84,242857143.00,214293862.65,141543886.23,213874682.97,100000000.00
May 13 2027,JTO,0,912569574.84,669712431.84,242857143.00,214293862.65,141543886.23,213874682.97,100000000.00
May 13 2027,JTO,0,912569574.84,669712431.84,242857143.00,214293862.65,141543886.23,213874682.97,100000000.00
May 12 2027,JTO,0,912150579.20,669293436.20,242857143.00,214122746.98,141445169.12,213725520.10,100000000.00
May 12 2027,JTO,0,912150579.20,669293436.20,242857143.00,214122746.98,141445169.12,213725520.10,100000000.00
May 12 2027,JTO,0,912150579.20,669293436.20,242857143.00,214122746.98,141445169.12,213725520.10,100000000.00
May 12 2027,JTO,0,912150579.20,669293436.20,242857143.00,214122746.98,141445169.12,213725520.10,100000000.00
May 11 2027,JTO,0,911731583.55,668874440.55,242857143.00,213951631.30,141346452.00,213576357.24,100000000.00
May 11 2027,JTO,0,911731583.55,668874440.55,242857143.00,213951631.30,141346452.00,213576357.24,100000000.00
May 11 2027,JTO,0,911731583.55,668874440.55,242857143.00,213951631.30,141346452.00,213576357.24,100000000.00
May 10 2027,JTO,0,911312587.90,668455444.90,242857143.00,213780515.63,141247734.89,213427194.38,100000000.00
May 10 2027,JTO,0,911312587.90,668455444.90,242857143.00,213780515.63,141247734.89,213427194.38,100000000.00
May 10 2027,JTO,0,911312587.90,668455444.90,242857143.00,213780515.63,141247734.89,213427194.38,100000000.00
May 10 2027,JTO,0,911312587.90,668455444.90,242857143.00,213780515.63,141247734.89,213427194.38,100000000.00
May 09 2027,JTO,0,910893592.25,668036449.25,242857143.00,213609399.95,141149017.78,213278031.52,100000000.00
May 09 2027,JTO,0,910893592.25,668036449.25,242857143.00,213609399.95,141149017.78,213278031.52,100000000.00
May 09 2027,JTO,0,910893592.25,668036449.25,242857143.00,213609399.95,141149017.78,213278031.52,100000000.00
May 09 2027,JTO,0,910893592.25,668036449.25,242857143.00,213609399.95,141149017.78,213278031.52,100000000.00
May 08 2027,JTO,0,910474596.61,667617453.61,242857143.00,213438284.28,141050300.67,213128868.66,100000000.00
May 08 2027,JTO,0,910474596.61,667617453.61,242857143.00,213438284.28,141050300.67,213128868.66,100000000.00
May 08 2027,JTO,0,910474596.61,667617453.61,242857143.00,213438284.28,141050300.67,213128868.66,100000000.00
May 08 2027,JTO,0,910474596.61,667617453.61,242857143.00,213438284.28,141050300.67,213128868.66,100000000.00
May 07 2027,JTO,0,910055600.96,667198457.96,242857143.00,213267168.61,140951583.55,212979705.80,100000000.00
May 07 2027,JTO,0,910055600.96,667198457.96,242857143.00,213267168.61,140951583.55,212979705.80,100000000.00
May 07 2027,JTO,0,910055600.96,667198457.96,242857143.00,213267168.61,140951583.55,212979705.80,100000000.00
May 07 2027,JTO,0,910055600.96,667198457.96,242857143.00,213267168.61,140951583.55,212979705.80,100000000.00
May 06 2027,JTO,0,909636605.31,666779462.31,242857143.00,213096052.93,140852866.44,212830542.94,100000000.00
May 06 2027,JTO,0,909636605.31,666779462.31,242857143.00,213096052.93,140852866.44,212830542.94,100000000.00
May 06 2027,JTO,0,909636605.31,666779462.31,242857143.00,213096052.93,140852866.44,212830542.94,100000000.00
May 05 2027,JTO,0,909217609.66,666360466.66,242857143.00,212924937.26,140754149.33,212681380.08,100000000.00
May 05 2027,JTO,0,909217609.66,666360466.66,242857143.00,212924937.26,140754149.33,212681380.08,100000000.00
May 05 2027,JTO,0,909217609.66,666360466.66,242857143.00,212924937.26,140754149.33,212681380.08,100000000.00
May 05 2027,JTO,0,909217609.66,666360466.66,242857143.00,212924937.26,140754149.33,212681380.08,100000000.00
May 04 2027,JTO,0,908798614.01,665941471.01,242857143.00,212753821.58,140655432.22,212532217.21,100000000.00
May 04 2027,JTO,0,908798614.01,665941471.01,242857143.00,212753821.58,140655432.22,212532217.21,100000000.00
May 04 2027,JTO,0,908798614.01,665941471.01,242857143.00,212753821.58,140655432.22,212532217.21,100000000.00
May 04 2027,JTO,0,908798614.01,665941471.01,242857143.00,212753821.58,140655432.22,212532217.21,100000000.00
May 03 2027,JTO,0,908379618.37,665522475.37,242857143.00,212582705.91,140556715.10,212383054.35,100000000.00
May 03 2027,JTO,0,908379618.37,665522475.37,242857143.00,212582705.91,140556715.10,212383054.35,100000000.00
May 03 2027,JTO,0,908379618.37,665522475.37,242857143.00,212582705.91,140556715.10,212383054.35,100000000.00
May 03 2027,JTO,0,908379618.37,665522475.37,242857143.00,212582705.91,140556715.10,212383054.35,100000000.00
May 02 2027,JTO,0,907960622.72,665103479.72,242857143.00,212411590.24,140457997.99,212233891.49,100000000.00
May 02 2027,JTO,0,907960622.72,665103479.72,242857143.00,212411590.24,140457997.99,212233891.49,100000000.00
May 02 2027,JTO,0,907960622.72,665103479.72,242857143.00,212411590.24,140457997.99,212233891.49,100000000.00
May 02 2027,JTO,0,907960622.72,665103479.72,242857143.00,212411590.24,140457997.99,212233891.49,100000000.00
May 01 2027,JTO,0,907541627.07,664684484.07,242857143.00,212240474.56,140359280.88,212084728.63,100000000.00
May 01 2027,JTO,0,907541627.07,664684484.07,242857143.00,212240474.56,140359280.88,212084728.63,100000000.00
May 01 2027,JTO,0,907541627.07,664684484.07,242857143.00,212240474.56,140359280.88,212084728.63,100000000.00
Apr 30 2027,JTO,0,907122631.42,664265488.42,242857143.00,212069358.89,140260563.77,211935565.77,100000000.00
Apr 30 2027,JTO,0,907122631.42,664265488.42,242857143.00,212069358.89,140260563.77,211935565.77,100000000.00
Apr 30 2027,JTO,0,907122631.42,664265488.42,242857143.00,212069358.89,140260563.77,211935565.77,100000000.00
Apr 30 2027,JTO,0,907122631.42,664265488.42,242857143.00,212069358.89,140260563.77,211935565.77,100000000.00
Apr 30 2027,JTO,0,907122631.42,664265488.42,242857143.00,212069358.89,140260563.77,211935565.77,100000000.00
Apr 30 2027,JTO,0,907122631.42,664265488.42,242857143.00,212069358.89,140260563.77,211935565.77,100000000.00
May 07 2027,JTO,0,910055600.96,667198457.96,242857143.00,213267168.61,140951583.55,212979705.80,100000000.00
May 07 2027,JTO,0,910055600.96,667198457.96,242857143.00,213267168.61,140951583.55,212979705.80,100000000.00
May 07 2027,JTO,0,910055600.96,667198457.96,242857143.00,213267168.61,140951583.55,212979705.80,100000000.00
May 07 2027,JTO,0,910055600.96,667198457.96,242857143.00,213267168.61,140951583.55,212979705.80,100000000.00
May 07 2027,JTO,0,910055600.96,667198457.96,242857143.00,213267168.61,140951583.55,212979705.80,100000000.00
May 07 2027,JTO,0,910055600.96,667198457.96,242857143.00,213267168.61,140951583.55,212979705.80,100000000.00
May 06 2027,JTO,0,909636605.31,666779462.31,242857143.00,213096052.93,140852866.44,212830542.94,100000000.00
May 06 2027,JTO,0,909636605.31,666779462.31,242857143.00,213096052.93,140852866.44,212830542.94,100000000.00
May 06 2027,JTO,0,909636605.31,666779462.31,242857143.00,213096052.93,140852866.44,212830542.94,100000000.00
May 05 2027,JTO,0,909217609.66,666360466.66,242857143.00,212924937.26,140754149.33,212681380.08,100000000.00
May 05 2027,JTO,0,909217609.66,666360466.66,242857143.00,212924937.26,140754149.33,212681380.08,100000000.00
May 05 2027,JTO,0,909217609.66,666360466.66,242857143.00,212924937.26,140754149.33,212681380.08,100000000.00
May 05 2027,JTO,0,909217609.66,666360466.66,242857143.00,212924937.26,140754149.33,212681380.08,100000000.00
May 04 2027,JTO,0,908798614.01,665941471.01,242857143.00,212753821.58,140655432.22,212532217.21,100000000.00
May 04 2027,JTO,0,908798614.01,665941471.01,242857143.00,212753821.58,140655432.22,212532217.21,100000000.00
May 04 2027,JTO,0,908798614.01,665941471.01,242857143.00,212753821.58,140655432.22,212532217.21,100000000.00
May 04 2027,JTO,0,908798614.01,665941471.01,242857143.00,212753821.58,140655432.22,212532217.21,100000000.00
May 03 2027,JTO,0,908379618.37,665522475.37,242857143.00,212582705.91,140556715.10,212383054.35,100000000.00
May 03 2027,JTO,0,908379618.37,665522475.37,242857143.00,212582705.91,140556715.10,212383054.35,100000000.00
May 03 2027,JTO,0,908379618.37,665522475.37,242857143.00,212582705.91,140556715.10,212383054.35,100000000.00
May 03 2027,JTO,0,908379618.37,665522475.37,242857143.00,212582705.91,140556715.10,212383054.35,100000000.00
May 02 2027,JTO,0,907960622.72,665103479.72,242857143.00,212411590.24,140457997.99,212233891.49,100000000.00
May 02 2027,JTO,0,907960622.72,665103479.72,242857143.00,212411590.24,140457997.99,212233891.49,100000000.00
May 02 2027,JTO,0,907960622.72,665103479.72,242857143.00,212411590.24,140457997.99,212233891.49,100000000.00
May 02 2027,JTO,0,907960622.72,665103479.72,242857143.00,212411590.24,140457997.99,212233891.49,100000000.00
May 01 2027,JTO,0,907541627.07,664684484.07,242857143.00,212240474.56,140359280.88,212084728.63,100000000.00
May 01 2027,JTO,0,907541627.07,664684484.07,242857143.00,212240474.56,140359280.88,212084728.63,100000000.00
May 01 2027,JTO,0,907541627.07,664684484.07,242857143.00,212240474.56,140359280.88,212084728.63,100000000.00
Apr 30 2027,JTO,0,907122631.42,664265488.42,242857143.00,212069358.89,140260563.77,211935565.77,100000000.00
Apr 30 2027,JTO,0,907122631.42,664265488.42,242857143.00,212069358.89,140260563.77,211935565.77,100000000.00
Apr 30 2027,JTO,0,907122631.42,664265488.42,242857143.00,212069358.89,140260563.77,211935565.77,100000000.00
Apr 30 2027,JTO,0,907122631.42,664265488.42,242857143.00,212069358.89,140260563.77,211935565.77,100000000.00
Apr 29 2027,JTO,0,906703635.78,663846492.78,242857143.00,211898243.21,140161846.65,211786402.91,100000000.00
Apr 29 2027,JTO,0,906703635.78,663846492.78,242857143.00,211898243.21,140161846.65,211786402.91,100000000.00
Apr 29 2027,JTO,0,906703635.78,663846492.78,242857143.00,211898243.21,140161846.65,211786402.91,100000000.00
Apr 29 2027,JTO,0,906703635.78,663846492.78,242857143.00,211898243.21,140161846.65,211786402.91,100000000.00
Apr 28 2027,JTO,0,906284640.13,663427497.13,242857143.00,211727127.54,140063129.54,211637240.05,100000000.00
Apr 28 2027,JTO,0,906284640.13,663427497.13,242857143.00,211727127.54,140063129.54,211637240.05,100000000.00
Apr 28 2027,JTO,0,906284640.13,663427497.13,242857143.00,211727127.54,140063129.54,211637240.05,100000000.00
Apr 28 2027,JTO,0,906284640.13,663427497.13,242857143.00,211727127.54,140063129.54,211637240.05,100000000.00
Apr 27 2027,JTO,0,905865644.48,663008501.48,242857143.00,211556011.86,139964412.43,211488077.19,100000000.00
Apr 27 2027,JTO,0,905865644.48,663008501.48,242857143.00,211556011.86,139964412.43,211488077.19,100000000.00
Apr 27 2027,JTO,0,905865644.48,663008501.48,242857143.00,211556011.86,139964412.43,211488077.19,100000000.00
Apr 27 2027,JTO,0,905865644.48,663008501.48,242857143.00,211556011.86,139964412.43,211488077.19,100000000.00
Apr 26 2027,JTO,0,905446648.83,662589505.83,242857143.00,211384896.19,139865695.32,211338914.33,100000000.00
Apr 26 2027,JTO,0,905446648.83,662589505.83,242857143.00,211384896.19,139865695.32,211338914.33,100000000.00
Apr 26 2027,JTO,0,905446648.83,662589505.83,242857143.00,211384896.19,139865695.32,211338914.33,100000000.00
Apr 25 2027,JTO,0,905027653.19,662170510.19,242857143.00,211213780.52,139766978.21,211189751.46,100000000.00
Apr 25 2027,JTO,0,905027653.19,662170510.19,242857143.00,211213780.52,139766978.21,211189751.46,100000000.00
Apr 25 2027,JTO,0,905027653.19,662170510.19,242857143.00,211213780.52,139766978.21,211189751.46,100000000.00
Apr 25 2027,JTO,0,905027653.19,662170510.19,242857143.00,211213780.52,139766978.21,211189751.46,100000000.00
Apr 24 2027,JTO,0,904608657.54,661751514.54,242857143.00,211042664.84,139668261.09,211040588.60,100000000.00
Apr 24 2027,JTO,0,904608657.54,661751514.54,242857143.00,211042664.84,139668261.09,211040588.60,100000000.00
Apr 24 2027,JTO,0,904608657.54,661751514.54,242857143.00,211042664.84,139668261.09,211040588.60,100000000.00
Apr 24 2027,JTO,0,904608657.54,661751514.54,242857143.00,211042664.84,139668261.09,211040588.60,100000000.00
Apr 23 2027,JTO,0,904189661.89,661332518.89,242857143.00,210871549.17,139569543.98,210891425.74,100000000.00
Apr 23 2027,JTO,0,904189661.89,661332518.89,242857143.00,210871549.17,139569543.98,210891425.74,100000000.00
Apr 23 2027,JTO,0,904189661.89,661332518.89,242857143.00,210871549.17,139569543.98,210891425.74,100000000.00
Apr 23 2027,JTO,0,904189661.89,661332518.89,242857143.00,210871549.17,139569543.98,210891425.74,100000000.00
Apr 22 2027,JTO,0,903770666.24,660913523.24,242857143.00,210700433.49,139470826.87,210742262.88,100000000.00
Apr 22 2027,JTO,0,903770666.24,660913523.24,242857143.00,210700433.49,139470826.87,210742262.88,100000000.00
Apr 22 2027,JTO,0,903770666.24,660913523.24,242857143.00,210700433.49,139470826.87,210742262.88,100000000.00
Apr 22 2027,JTO,0,903770666.24,660913523.24,242857143.00,210700433.49,139470826.87,210742262.88,100000000.00
Apr 21 2027,JTO,0,903351670.59,660494527.59,242857143.00,210529317.82,139372109.76,210593100.02,100000000.00
Apr 21 2027,JTO,0,903351670.59,660494527.59,242857143.00,210529317.82,139372109.76,210593100.02,100000000.00
Apr 21 2027,JTO,0,903351670.59,660494527.59,242857143.00,210529317.82,139372109.76,210593100.02,100000000.00
Apr 20 2027,JTO,0,902932674.95,660075531.95,242857143.00,210358202.14,139273392.64,210443937.16,100000000.00
Apr 20 2027,JTO,0,902932674.95,660075531.95,242857143.00,210358202.14,139273392.64,210443937.16,100000000.00
Apr 20 2027,JTO,0,902932674.95,660075531.95,242857143.00,210358202.14,139273392.64,210443937.16,100000000.00
Apr 20 2027,JTO,0,902932674.95,660075531.95,242857143.00,210358202.14,139273392.64,210443937.16,100000000.00
Apr 19 2027,JTO,0,902513679.30,659656536.30,242857143.00,210187086.47,139174675.53,210294774.30,100000000.00
Apr 19 2027,JTO,0,902513679.30,659656536.30,242857143.00,210187086.47,139174675.53,210294774.30,100000000.00
Apr 19 2027,JTO,0,902513679.30,659656536.30,242857143.00,210187086.47,139174675.53,210294774.30,100000000.00
Apr 19 2027,JTO,0,902513679.30,659656536.30,242857143.00,210187086.47,139174675.53,210294774.30,100000000.00
Apr 18 2027,JTO,0,902094683.65,659237540.65,242857143.00,210015970.80,139075958.42,210145611.44,100000000.00
Apr 18 2027,JTO,0,902094683.65,659237540.65,242857143.00,210015970.80,139075958.42,210145611.44,100000000.00
