Date,Symbol,Price,Available Supply,Unlocked Supply,Team Managed Wallets (TBD),Team Managed Wallets,Public Token Sale
Mar 08 2022,LINK,$12.71,0,467100000.00,0,117100000.00,350000000.00
Mar 07 2022,LINK,$13.32,0,467100000.00,0,117100000.00,350000000.00
Mar 07 2022,LINK,$13.32,0,467100000.00,0,117100000.00,350000000.00
Mar 06 2022,LINK,$14.02,0,467100000.00,0,117100000.00,350000000.00
Mar 05 2022,LINK,$13.72,0,467100000.00,0,117100000.00,350000000.00
Mar 05 2022,LINK,$13.72,0,467100000.00,0,117100000.00,350000000.00
Mar 04 2022,LINK,$14.92,0,467100000.00,0,117100000.00,350000000.00
Mar 04 2022,LINK,$14.92,0,467100000.00,0,117100000.00,350000000.00
Mar 03 2022,LINK,$15.30,0,467100000.00,0,117100000.00,350000000.00
Mar 03 2022,LINK,$15.30,0,467100000.00,0,117100000.00,350000000.00
Mar 02 2022,LINK,$15.36,0,467100000.00,0,117100000.00,350000000.00
Mar 02 2022,LINK,$15.36,0,467100000.00,0,117100000.00,350000000.00
Mar 01 2022,LINK,$15.13,0,467100000.00,0,117100000.00,350000000.00
Mar 01 2022,LINK,$15.13,0,467100000.00,0,117100000.00,350000000.00
Feb 28 2022,LINK,$13.67,0,467100000.00,0,117100000.00,350000000.00
Feb 28 2022,LINK,$13.67,0,467100000.00,0,117100000.00,350000000.00
Feb 27 2022,LINK,$14.72,0,467100000.00,0,117100000.00,350000000.00
Feb 27 2022,LINK,$14.72,0,467100000.00,0,117100000.00,350000000.00
Feb 26 2022,LINK,$14.38,0,467100000.00,0,117100000.00,350000000.00
Feb 25 2022,LINK,$13.29,0,467100000.00,0,117100000.00,350000000.00
Feb 25 2022,LINK,$13.29,0,467100000.00,0,117100000.00,350000000.00
Feb 24 2022,LINK,$13.43,0,467100000.00,0,117100000.00,350000000.00
Feb 24 2022,LINK,$13.43,0,467100000.00,0,117100000.00,350000000.00
Feb 23 2022,LINK,$14.04,0,467100000.00,0,117100000.00,350000000.00
Feb 23 2022,LINK,$14.04,0,467100000.00,0,117100000.00,350000000.00
Feb 22 2022,LINK,$13.54,0,467100000.00,0,117100000.00,350000000.00
Feb 22 2022,LINK,$13.54,0,467100000.00,0,117100000.00,350000000.00
Feb 21 2022,LINK,$14.66,0,467100000.00,0,117100000.00,350000000.00
Feb 21 2022,LINK,$14.66,0,467100000.00,0,117100000.00,350000000.00
Feb 20 2022,LINK,$15.56,0,467100000.00,0,117100000.00,350000000.00
Feb 20 2022,LINK,$15.56,0,467100000.00,0,117100000.00,350000000.00
Feb 19 2022,LINK,$15.27,0,467100000.00,0,117100000.00,350000000.00
Feb 18 2022,LINK,$15.56,0,467100000.00,0,117100000.00,350000000.00
Feb 18 2022,LINK,$15.56,0,467100000.00,0,117100000.00,350000000.00
Feb 17 2022,LINK,$17.24,0,467100000.00,0,117100000.00,350000000.00
Feb 17 2022,LINK,$17.24,0,467100000.00,0,117100000.00,350000000.00
Feb 16 2022,LINK,$17.31,0,467100000.00,0,117100000.00,350000000.00
Feb 16 2022,LINK,$17.31,0,467100000.00,0,117100000.00,350000000.00
Feb 15 2022,LINK,$15.95,0,467100000.00,0,117100000.00,350000000.00
Feb 15 2022,LINK,$15.95,0,467100000.00,0,117100000.00,350000000.00
Feb 14 2022,LINK,$15.74,0,467100000.00,0,117100000.00,350000000.00
Feb 14 2022,LINK,$15.74,0,467100000.00,0,117100000.00,350000000.00
Feb 13 2022,LINK,$15.96,0,467100000.00,0,117100000.00,350000000.00
Feb 13 2022,LINK,$15.96,0,467100000.00,0,117100000.00,350000000.00
Feb 12 2022,LINK,$16.18,0,467100000.00,0,117100000.00,350000000.00
Feb 12 2022,LINK,$16.18,0,467100000.00,0,117100000.00,350000000.00
Feb 11 2022,LINK,$17.52,0,467100000.00,0,117100000.00,350000000.00
Feb 10 2022,LINK,$18.68,0,467100000.00,0,117100000.00,350000000.00
Feb 10 2022,LINK,$18.68,0,467100000.00,0,117100000.00,350000000.00
Feb 09 2022,LINK,$18.47,0,467100000.00,0,117100000.00,350000000.00
Feb 09 2022,LINK,$18.47,0,467100000.00,0,117100000.00,350000000.00
Feb 08 2022,LINK,$18.90,0,467100000.00,0,117100000.00,350000000.00
Feb 08 2022,LINK,$18.90,0,467100000.00,0,117100000.00,350000000.00
Feb 07 2022,LINK,$18.06,0,467100000.00,0,117100000.00,350000000.00
Feb 07 2022,LINK,$18.06,0,467100000.00,0,117100000.00,350000000.00
Feb 06 2022,LINK,$17.83,0,467100000.00,0,117100000.00,350000000.00
Feb 06 2022,LINK,$17.83,0,467100000.00,0,117100000.00,350000000.00
Feb 05 2022,LINK,$17.42,0,467100000.00,0,117100000.00,350000000.00
Feb 05 2022,LINK,$17.42,0,467100000.00,0,117100000.00,350000000.00
Feb 04 2022,LINK,$16.18,0,467100000.00,0,117100000.00,350000000.00
Feb 03 2022,LINK,$15.87,0,467100000.00,0,117100000.00,350000000.00
Feb 03 2022,LINK,$15.87,0,467100000.00,0,117100000.00,350000000.00
Feb 02 2022,LINK,$17.08,0,467100000.00,0,117100000.00,350000000.00
Feb 02 2022,LINK,$17.08,0,467100000.00,0,117100000.00,350000000.00
Feb 01 2022,LINK,$17.28,0,467100000.00,0,117100000.00,350000000.00
Feb 01 2022,LINK,$17.28,0,467100000.00,0,117100000.00,350000000.00
Jan 31 2022,LINK,$17.81,0,467100000.00,0,117100000.00,350000000.00
Jan 31 2022,LINK,$17.81,0,467100000.00,0,117100000.00,350000000.00
Jan 30 2022,LINK,$16.25,0,467100000.00,0,117100000.00,350000000.00
Jan 30 2022,LINK,$16.25,0,467100000.00,0,117100000.00,350000000.00
Jan 29 2022,LINK,$16.16,0,467100000.00,0,117100000.00,350000000.00
Jan 29 2022,LINK,$16.16,0,467100000.00,0,117100000.00,350000000.00
Jan 28 2022,LINK,$15.20,0,467100000.00,0,117100000.00,350000000.00
Jan 28 2022,LINK,$15.20,0,467100000.00,0,117100000.00,350000000.00
Jan 27 2022,LINK,$15.30,0,467100000.00,0,117100000.00,350000000.00
Jan 26 2022,LINK,$15.57,0,467100000.00,0,117100000.00,350000000.00
Jan 26 2022,LINK,$15.57,0,467100000.00,0,117100000.00,350000000.00
Jan 25 2022,LINK,$15.65,0,467100000.00,0,117100000.00,350000000.00
Jan 25 2022,LINK,$15.65,0,467100000.00,0,117100000.00,350000000.00
Jan 24 2022,LINK,$16.58,0,467100000.00,0,117100000.00,350000000.00
Jan 24 2022,LINK,$16.58,0,467100000.00,0,117100000.00,350000000.00
Jan 23 2022,LINK,$15.88,0,467100000.00,0,117100000.00,350000000.00
Jan 23 2022,LINK,$15.88,0,467100000.00,0,117100000.00,350000000.00
Jan 22 2022,LINK,$17.49,0,467100000.00,0,117100000.00,350000000.00
Jan 22 2022,LINK,$17.49,0,467100000.00,0,117100000.00,350000000.00
Jan 21 2022,LINK,$20.16,0,467100000.00,0,117100000.00,350000000.00
Jan 21 2022,LINK,$20.16,0,467100000.00,0,117100000.00,350000000.00
Jan 20 2022,LINK,$21.66,0,467100000.00,0,117100000.00,350000000.00
Jan 20 2022,LINK,$21.66,0,467100000.00,0,117100000.00,350000000.00
Jan 19 2022,LINK,$23.00,0,467100000.00,0,117100000.00,350000000.00
Jan 18 2022,LINK,$23.88,0,467100000.00,0,117100000.00,350000000.00
Jan 18 2022,LINK,$23.88,0,467100000.00,0,117100000.00,350000000.00
Jan 17 2022,LINK,$25.59,0,467100000.00,0,117100000.00,350000000.00
Jan 17 2022,LINK,$25.59,0,467100000.00,0,117100000.00,350000000.00
Jan 16 2022,LINK,$25.27,0,467100000.00,0,117100000.00,350000000.00
Jan 16 2022,LINK,$25.27,0,467100000.00,0,117100000.00,350000000.00
Jan 15 2022,LINK,$25.71,0,467100000.00,0,117100000.00,350000000.00
Jan 15 2022,LINK,$25.71,0,467100000.00,0,117100000.00,350000000.00
Jan 14 2022,LINK,$24.88,0,467100000.00,0,117100000.00,350000000.00
Jan 14 2022,LINK,$24.88,0,467100000.00,0,117100000.00,350000000.00
Jan 13 2022,LINK,$26.84,0,467100000.00,0,117100000.00,350000000.00
Jan 13 2022,LINK,$26.84,0,467100000.00,0,117100000.00,350000000.00
Jan 12 2022,LINK,$26.79,0,467100000.00,0,117100000.00,350000000.00
Jan 11 2022,LINK,$27.92,0,467100000.00,0,117100000.00,350000000.00
Jan 11 2022,LINK,$27.92,0,467100000.00,0,117100000.00,350000000.00
Jan 10 2022,LINK,$27.58,0,467100000.00,0,117100000.00,350000000.00
Jan 10 2022,LINK,$27.58,0,467100000.00,0,117100000.00,350000000.00
Jan 09 2022,LINK,$25.54,0,467100000.00,0,117100000.00,350000000.00
Jan 09 2022,LINK,$25.54,0,467100000.00,0,117100000.00,350000000.00
Jan 08 2022,LINK,$26.08,0,467100000.00,0,117100000.00,350000000.00
Jan 08 2022,LINK,$26.08,0,467100000.00,0,117100000.00,350000000.00
Jan 07 2022,LINK,$25.38,0,467100000.00,0,117100000.00,350000000.00
Jan 07 2022,LINK,$25.38,0,467100000.00,0,117100000.00,350000000.00
Jan 06 2022,LINK,$25.55,0,467100000.00,0,117100000.00,350000000.00
Jan 06 2022,LINK,$25.55,0,467100000.00,0,117100000.00,350000000.00
Jan 05 2022,LINK,$23.71,0,467100000.00,0,117100000.00,350000000.00
Jan 05 2022,LINK,$23.71,0,467100000.00,0,117100000.00,350000000.00
Jan 04 2022,LINK,$23.63,0,467100000.00,0,117100000.00,350000000.00
Jan 03 2022,LINK,$21.86,0,467100000.00,0,117100000.00,350000000.00
Jan 03 2022,LINK,$21.86,0,467100000.00,0,117100000.00,350000000.00
Jan 02 2022,LINK,$20.58,0,467100000.00,0,117100000.00,350000000.00
Jan 02 2022,LINK,$20.58,0,467100000.00,0,117100000.00,350000000.00
Jan 01 2022,LINK,$19.63,0,467100000.00,0,117100000.00,350000000.00
Jan 01 2022,LINK,$19.63,0,467100000.00,0,117100000.00,350000000.00
Dec 31 2021,LINK,$19.95,0,467100000.00,0,117100000.00,350000000.00
Dec 31 2021,LINK,$19.95,0,467100000.00,0,117100000.00,350000000.00
Dec 30 2021,LINK,$19.76,0,467100000.00,0,117100000.00,350000000.00
Dec 30 2021,LINK,$19.76,0,467100000.00,0,117100000.00,350000000.00
Dec 29 2021,LINK,$20.49,0,467100000.00,0,117100000.00,350000000.00
Dec 29 2021,LINK,$20.49,0,467100000.00,0,117100000.00,350000000.00
Dec 28 2021,LINK,$23.08,0,467100000.00,0,117100000.00,350000000.00
Dec 27 2021,LINK,$23.07,0,467100000.00,0,117100000.00,350000000.00
Dec 27 2021,LINK,$23.07,0,467100000.00,0,117100000.00,350000000.00
Dec 26 2021,LINK,$22.22,0,467100000.00,0,117100000.00,350000000.00
Dec 26 2021,LINK,$22.22,0,467100000.00,0,117100000.00,350000000.00
Dec 25 2021,LINK,$21.52,0,467100000.00,0,117100000.00,350000000.00
Dec 25 2021,LINK,$21.52,0,467100000.00,0,117100000.00,350000000.00
Dec 24 2021,LINK,$22.24,0,467100000.00,0,117100000.00,350000000.00
Dec 24 2021,LINK,$22.24,0,467100000.00,0,117100000.00,350000000.00
Dec 23 2021,LINK,$20.03,0,467100000.00,0,117100000.00,350000000.00
Dec 23 2021,LINK,$20.03,0,467100000.00,0,117100000.00,350000000.00
Dec 22 2021,LINK,$19.52,0,467100000.00,0,117100000.00,350000000.00
Dec 22 2021,LINK,$19.52,0,467100000.00,0,117100000.00,350000000.00
Dec 21 2021,LINK,$18.93,0,467100000.00,0,117100000.00,350000000.00
Dec 21 2021,LINK,$18.93,0,467100000.00,0,117100000.00,350000000.00
Dec 20 2021,LINK,$18.95,0,467100000.00,0,117100000.00,350000000.00
Dec 19 2021,LINK,$19.57,0,467100000.00,0,117100000.00,350000000.00
Dec 19 2021,LINK,$19.57,0,467100000.00,0,117100000.00,350000000.00
Dec 18 2021,LINK,$18.34,0,467100000.00,0,117100000.00,350000000.00
Dec 18 2021,LINK,$18.34,0,467100000.00,0,117100000.00,350000000.00
Dec 17 2021,LINK,$18.83,0,467100000.00,0,117100000.00,350000000.00
Dec 17 2021,LINK,$18.83,0,467100000.00,0,117100000.00,350000000.00
Dec 16 2021,LINK,$19.74,0,467100000.00,0,117100000.00,350000000.00
Dec 16 2021,LINK,$19.74,0,467100000.00,0,117100000.00,350000000.00
Dec 15 2021,LINK,$18.44,0,467100000.00,0,117100000.00,350000000.00
Dec 15 2021,LINK,$18.44,0,467100000.00,0,117100000.00,350000000.00
Dec 14 2021,LINK,$17.72,0,467100000.00,0,117100000.00,350000000.00
Dec 14 2021,LINK,$17.72,0,467100000.00,0,117100000.00,350000000.00
Dec 13 2021,LINK,$20.45,0,467100000.00,0,117100000.00,350000000.00
Dec 13 2021,LINK,$20.45,0,467100000.00,0,117100000.00,350000000.00
Dec 12 2021,LINK,$19.89,0,467100000.00,0,117100000.00,350000000.00
Dec 11 2021,LINK,$18.57,0,467100000.00,0,117100000.00,350000000.00
Dec 11 2021,LINK,$18.57,0,467100000.00,0,117100000.00,350000000.00
Dec 10 2021,LINK,$20.42,0,467100000.00,0,117100000.00,350000000.00
Dec 10 2021,LINK,$20.42,0,467100000.00,0,117100000.00,350000000.00
Dec 09 2021,LINK,$22.75,0,467100000.00,0,117100000.00,350000000.00
Dec 09 2021,LINK,$22.75,0,467100000.00,0,117100000.00,350000000.00
Dec 08 2021,LINK,$20.81,0,467100000.00,0,117100000.00,350000000.00
Dec 08 2021,LINK,$20.81,0,467100000.00,0,117100000.00,350000000.00
Dec 07 2021,LINK,$19.82,0,467100000.00,0,117100000.00,350000000.00
Dec 07 2021,LINK,$19.82,0,467100000.00,0,117100000.00,350000000.00
Dec 06 2021,LINK,$19.37,0,467100000.00,0,117100000.00,350000000.00
Dec 06 2021,LINK,$19.37,0,467100000.00,0,117100000.00,350000000.00
Dec 05 2021,LINK,$20.54,0,467100000.00,0,117100000.00,350000000.00
Dec 04 2021,LINK,$23.34,0,467100000.00,0,117100000.00,350000000.00
Dec 04 2021,LINK,$23.34,0,467100000.00,0,117100000.00,350000000.00
Dec 03 2021,LINK,$24.54,0,467100000.00,0,117100000.00,350000000.00
Dec 03 2021,LINK,$24.54,0,467100000.00,0,117100000.00,350000000.00
Dec 02 2021,LINK,$25.38,0,467100000.00,0,117100000.00,350000000.00
Dec 02 2021,LINK,$25.38,0,467100000.00,0,117100000.00,350000000.00
Dec 01 2021,LINK,$25.34,0,467100000.00,0,117100000.00,350000000.00
Dec 01 2021,LINK,$25.34,0,467100000.00,0,117100000.00,350000000.00
Nov 30 2021,LINK,$24.97,0,467100000.00,0,117100000.00,350000000.00
Nov 30 2021,LINK,$24.97,0,467100000.00,0,117100000.00,350000000.00
Nov 29 2021,LINK,$24.78,0,467100000.00,0,117100000.00,350000000.00
Nov 29 2021,LINK,$24.78,0,467100000.00,0,117100000.00,350000000.00
Nov 28 2021,LINK,$23.97,0,467100000.00,0,117100000.00,350000000.00
Nov 28 2021,LINK,$23.97,0,467100000.00,0,117100000.00,350000000.00
Nov 27 2021,LINK,$23.90,0,467100000.00,0,117100000.00,350000000.00
Nov 26 2021,LINK,$26.35,0,467100000.00,0,117100000.00,350000000.00
Nov 26 2021,LINK,$26.35,0,467100000.00,0,117100000.00,350000000.00
Nov 25 2021,LINK,$25.61,0,467100000.00,0,117100000.00,350000000.00
Nov 25 2021,LINK,$25.61,0,467100000.00,0,117100000.00,350000000.00
Nov 24 2021,LINK,$26.97,0,467100000.00,0,117100000.00,350000000.00
Nov 24 2021,LINK,$26.97,0,467100000.00,0,117100000.00,350000000.00
Nov 23 2021,LINK,$26.79,0,467100000.00,0,117100000.00,350000000.00
Nov 23 2021,LINK,$26.79,0,467100000.00,0,117100000.00,350000000.00
Nov 22 2021,LINK,$29.27,0,467100000.00,0,117100000.00,350000000.00
Nov 22 2021,LINK,$29.27,0,467100000.00,0,117100000.00,350000000.00
Nov 21 2021,LINK,$28.43,0,467100000.00,0,117100000.00,350000000.00
Nov 21 2021,LINK,$28.43,0,467100000.00,0,117100000.00,350000000.00
Nov 20 2021,LINK,$28.43,0,467100000.00,0,117100000.00,350000000.00
Nov 19 2021,LINK,$26.46,0,467100000.00,0,117100000.00,350000000.00
Nov 19 2021,LINK,$26.46,0,467100000.00,0,117100000.00,350000000.00
Nov 18 2021,LINK,$29.27,0,465600000.00,0,115600000.00,350000000.00
Nov 18 2021,LINK,$29.27,0,465600000.00,0,115600000.00,350000000.00
Nov 17 2021,LINK,$29.41,0,465600000.00,0,115600000.00,350000000.00
Nov 17 2021,LINK,$29.41,0,465600000.00,0,115600000.00,350000000.00
Nov 16 2021,LINK,$32.19,0,465600000.00,0,115600000.00,350000000.00
Nov 16 2021,LINK,$32.19,0,465600000.00,0,115600000.00,350000000.00
Nov 15 2021,LINK,$33.91,0,465600000.00,0,115600000.00,350000000.00
Nov 15 2021,LINK,$33.91,0,465600000.00,0,115600000.00,350000000.00
Nov 14 2021,LINK,$34.16,0,465600000.00,0,115600000.00,350000000.00
Nov 14 2021,LINK,$34.16,0,465600000.00,0,115600000.00,350000000.00
Nov 13 2021,LINK,$34.41,0,465600000.00,0,115600000.00,350000000.00
Nov 13 2021,LINK,$34.41,0,465600000.00,0,115600000.00,350000000.00
Nov 12 2021,LINK,$34.89,0,465600000.00,0,115600000.00,350000000.00
Nov 11 2021,LINK,$34.29,0,464100000.00,0,114100000.00,350000000.00
Nov 11 2021,LINK,$34.29,0,464100000.00,0,114100000.00,350000000.00
Nov 10 2021,LINK,$33.91,0,464100000.00,0,114100000.00,350000000.00
Nov 10 2021,LINK,$33.91,0,464100000.00,0,114100000.00,350000000.00
Nov 09 2021,LINK,$34.53,0,464100000.00,0,114100000.00,350000000.00
Nov 09 2021,LINK,$34.53,0,464100000.00,0,114100000.00,350000000.00
Nov 08 2021,LINK,$32.37,0,464100000.00,0,114100000.00,350000000.00
Nov 08 2021,LINK,$32.37,0,464100000.00,0,114100000.00,350000000.00
Nov 07 2021,LINK,$32.08,0,464100000.00,0,114100000.00,350000000.00
Nov 07 2021,LINK,$32.08,0,464100000.00,0,114100000.00,350000000.00
Nov 06 2021,LINK,$32.99,0,464100000.00,0,114100000.00,350000000.00
Nov 06 2021,LINK,$32.99,0,464100000.00,0,114100000.00,350000000.00
Nov 05 2021,LINK,$31.05,0,464100000.00,0,114100000.00,350000000.00
Nov 04 2021,LINK,$31.93,0,462600000.00,0,112600000.00,350000000.00
Nov 04 2021,LINK,$31.93,0,462600000.00,0,112600000.00,350000000.00
Nov 03 2021,LINK,$32.30,0,462600000.00,0,112600000.00,350000000.00
Nov 03 2021,LINK,$32.30,0,462600000.00,0,112600000.00,350000000.00
Nov 02 2021,LINK,$31.66,0,462600000.00,0,112600000.00,350000000.00
Nov 02 2021,LINK,$31.66,0,462600000.00,0,112600000.00,350000000.00
Nov 01 2021,LINK,$30.01,0,462600000.00,0,112600000.00,350000000.00
Nov 01 2021,LINK,$30.01,0,462600000.00,0,112600000.00,350000000.00
Oct 31 2021,LINK,$29.67,0,462600000.00,0,112600000.00,350000000.00
Oct 31 2021,LINK,$29.67,0,462600000.00,0,112600000.00,350000000.00
Oct 30 2021,LINK,$30.98,0,462600000.00,0,112600000.00,350000000.00
Oct 30 2021,LINK,$30.98,0,462600000.00,0,112600000.00,350000000.00
Oct 29 2021,LINK,$30.22,0,462600000.00,0,112600000.00,350000000.00
Oct 29 2021,LINK,$30.22,0,462600000.00,0,112600000.00,350000000.00
Oct 28 2021,LINK,$28.96,0,461100000.00,0,111100000.00,350000000.00
Oct 27 2021,LINK,$32.45,0,461100000.00,0,111100000.00,350000000.00
Oct 27 2021,LINK,$32.45,0,461100000.00,0,111100000.00,350000000.00
Oct 26 2021,LINK,$32.55,0,461100000.00,0,111100000.00,350000000.00
Oct 26 2021,LINK,$32.55,0,461100000.00,0,111100000.00,350000000.00
Oct 25 2021,LINK,$29.78,0,461100000.00,0,111100000.00,350000000.00
Oct 25 2021,LINK,$29.78,0,461100000.00,0,111100000.00,350000000.00
Oct 24 2021,LINK,$31.40,0,461100000.00,0,111100000.00,350000000.00
Oct 24 2021,LINK,$31.40,0,461100000.00,0,111100000.00,350000000.00
Oct 23 2021,LINK,$28.77,0,461100000.00,0,111100000.00,350000000.00
Oct 23 2021,LINK,$28.77,0,461100000.00,0,111100000.00,350000000.00
Oct 22 2021,LINK,$28.41,0,461100000.00,0,111100000.00,350000000.00
Oct 22 2021,LINK,$28.41,0,461100000.00,0,111100000.00,350000000.00
Oct 21 2021,LINK,$27.53,0,459600000.00,0,109600000.00,350000000.00
Oct 21 2021,LINK,$27.53,0,459600000.00,0,109600000.00,350000000.00
Oct 20 2021,LINK,$25.95,0,459600000.00,0,109600000.00,350000000.00
Oct 19 2021,LINK,$25.69,0,459600000.00,0,109600000.00,350000000.00
Oct 19 2021,LINK,$25.69,0,459600000.00,0,109600000.00,350000000.00
Oct 18 2021,LINK,$26.51,0,459600000.00,0,109600000.00,350000000.00
Oct 18 2021,LINK,$26.51,0,459600000.00,0,109600000.00,350000000.00
Oct 17 2021,LINK,$27.38,0,459600000.00,0,109600000.00,350000000.00
Oct 17 2021,LINK,$27.38,0,459600000.00,0,109600000.00,350000000.00
Oct 16 2021,LINK,$27.08,0,459600000.00,0,109600000.00,350000000.00
Oct 16 2021,LINK,$27.08,0,459600000.00,0,109600000.00,350000000.00
Oct 15 2021,LINK,$26.68,0,459600000.00,0,109600000.00,350000000.00
Oct 15 2021,LINK,$26.68,0,459600000.00,0,109600000.00,350000000.00
Oct 14 2021,LINK,$25.53,0,458100000.00,0,108100000.00,350000000.00
Oct 14 2021,LINK,$25.53,0,458100000.00,0,108100000.00,350000000.00
Oct 13 2021,LINK,$24.66,0,458100000.00,0,108100000.00,350000000.00
Oct 12 2021,LINK,$25.21,0,458100000.00,0,108100000.00,350000000.00
Oct 12 2021,LINK,$25.21,0,458100000.00,0,108100000.00,350000000.00
Oct 11 2021,LINK,$25.62,0,458100000.00,0,108100000.00,350000000.00
Oct 11 2021,LINK,$25.62,0,458100000.00,0,108100000.00,350000000.00
Oct 10 2021,LINK,$27.45,0,458100000.00,0,108100000.00,350000000.00
Oct 10 2021,LINK,$27.45,0,458100000.00,0,108100000.00,350000000.00
Oct 09 2021,LINK,$26.27,0,458100000.00,0,108100000.00,350000000.00
Oct 09 2021,LINK,$26.27,0,458100000.00,0,108100000.00,350000000.00
Oct 08 2021,LINK,$26.89,0,458100000.00,0,108100000.00,350000000.00
Oct 08 2021,LINK,$26.89,0,458100000.00,0,108100000.00,350000000.00
Oct 07 2021,LINK,$26.89,0,456600000.00,0,106600000.00,350000000.00
Oct 07 2021,LINK,$26.89,0,456600000.00,0,106600000.00,350000000.00
Oct 06 2021,LINK,$27.27,0,456600000.00,0,106600000.00,350000000.00
Oct 06 2021,LINK,$27.27,0,456600000.00,0,106600000.00,350000000.00
Oct 05 2021,LINK,$26.61,0,456600000.00,0,106600000.00,350000000.00
Oct 04 2021,LINK,$27.61,0,456600000.00,0,106600000.00,350000000.00
Oct 04 2021,LINK,$27.61,0,456600000.00,0,106600000.00,350000000.00
Oct 03 2021,LINK,$26.97,0,456600000.00,0,106600000.00,350000000.00
Oct 03 2021,LINK,$26.97,0,456600000.00,0,106600000.00,350000000.00
Oct 02 2021,LINK,$26.31,0,456600000.00,0,106600000.00,350000000.00
Oct 02 2021,LINK,$26.31,0,456600000.00,0,106600000.00,350000000.00
Oct 01 2021,LINK,$23.93,0,456600000.00,0,106600000.00,350000000.00
Oct 01 2021,LINK,$23.93,0,456600000.00,0,106600000.00,350000000.00
Sep 30 2021,LINK,$22.92,0,455100000.00,0,105100000.00,350000000.00
Sep 30 2021,LINK,$22.92,0,455100000.00,0,105100000.00,350000000.00
Sep 29 2021,LINK,$22.11,0,455100000.00,0,105100000.00,350000000.00
Sep 29 2021,LINK,$22.11,0,455100000.00,0,105100000.00,350000000.00
Sep 28 2021,LINK,$23.09,0,455100000.00,0,105100000.00,350000000.00
Sep 27 2021,LINK,$24.55,0,455100000.00,0,105100000.00,350000000.00
Sep 27 2021,LINK,$24.55,0,455100000.00,0,105100000.00,350000000.00
Sep 26 2021,LINK,$24.67,0,455100000.00,0,105100000.00,350000000.00
Sep 26 2021,LINK,$24.67,0,455100000.00,0,105100000.00,350000000.00
Sep 25 2021,LINK,$23.19,0,455100000.00,0,105100000.00,350000000.00
Sep 25 2021,LINK,$23.19,0,455100000.00,0,105100000.00,350000000.00
Sep 24 2021,LINK,$25.36,0,455100000.00,0,105100000.00,350000000.00
Sep 24 2021,LINK,$25.36,0,455100000.00,0,105100000.00,350000000.00
Sep 23 2021,LINK,$24.33,0,453600000.00,0,103600000.00,350000000.00
Sep 23 2021,LINK,$24.33,0,453600000.00,0,103600000.00,350000000.00
Sep 22 2021,LINK,$21.21,0,453600000.00,0,103600000.00,350000000.00
Sep 22 2021,LINK,$21.21,0,453600000.00,0,103600000.00,350000000.00
Sep 21 2021,LINK,$23.53,0,453600000.00,0,103600000.00,350000000.00
Sep 21 2021,LINK,$23.53,0,453600000.00,0,103600000.00,350000000.00
Sep 20 2021,LINK,$27.44,0,453600000.00,0,103600000.00,350000000.00
Sep 19 2021,LINK,$28.41,0,453600000.00,0,103600000.00,350000000.00
Sep 19 2021,LINK,$28.41,0,453600000.00,0,103600000.00,350000000.00
Sep 18 2021,LINK,$27.70,0,453600000.00,0,103600000.00,350000000.00
Sep 18 2021,LINK,$27.70,0,453600000.00,0,103600000.00,350000000.00
Sep 17 2021,LINK,$29.92,0,453600000.00,0,103600000.00,350000000.00
Sep 17 2021,LINK,$29.92,0,453600000.00,0,103600000.00,350000000.00
Sep 16 2021,LINK,$30.67,0,452100000.00,0,102100000.00,350000000.00
Sep 16 2021,LINK,$30.67,0,452100000.00,0,102100000.00,350000000.00
Sep 15 2021,LINK,$30.49,0,452100000.00,0,102100000.00,350000000.00
Sep 15 2021,LINK,$30.49,0,452100000.00,0,102100000.00,350000000.00
Sep 14 2021,LINK,$27.12,0,452100000.00,0,102100000.00,350000000.00
Sep 14 2021,LINK,$27.12,0,452100000.00,0,102100000.00,350000000.00
Sep 13 2021,LINK,$29.42,0,452100000.00,0,102100000.00,350000000.00
Sep 13 2021,LINK,$29.42,0,452100000.00,0,102100000.00,350000000.00
Sep 12 2021,LINK,$26.93,0,452100000.00,0,102100000.00,350000000.00
Sep 11 2021,LINK,$26.31,0,452100000.00,0,102100000.00,350000000.00
Sep 11 2021,LINK,$26.31,0,452100000.00,0,102100000.00,350000000.00
Sep 10 2021,LINK,$28.01,0,452100000.00,0,102100000.00,350000000.00
Sep 10 2021,LINK,$28.01,0,452100000.00,0,102100000.00,350000000.00
Sep 09 2021,LINK,$27.17,0,450600000.00,0,100600000.00,350000000.00
Sep 09 2021,LINK,$27.17,0,450600000.00,0,100600000.00,350000000.00
Sep 08 2021,LINK,$28.35,0,450600000.00,0,100600000.00,350000000.00
Sep 08 2021,LINK,$28.35,0,450600000.00,0,100600000.00,350000000.00
Sep 07 2021,LINK,$34.89,0,450600000.00,0,100600000.00,350000000.00
Sep 07 2021,LINK,$34.89,0,450600000.00,0,100600000.00,350000000.00
Sep 06 2021,LINK,$33.28,0,450600000.00,0,100600000.00,350000000.00
Sep 06 2021,LINK,$33.28,0,450600000.00,0,100600000.00,350000000.00
Sep 05 2021,LINK,$29.96,0,450600000.00,0,100600000.00,350000000.00
Sep 04 2021,LINK,$30.71,0,450600000.00,0,100600000.00,350000000.00
Sep 04 2021,LINK,$30.71,0,450600000.00,0,100600000.00,350000000.00
Sep 03 2021,LINK,$30.06,0,450600000.00,0,100600000.00,350000000.00
Sep 03 2021,LINK,$30.06,0,450600000.00,0,100600000.00,350000000.00
