Date,Symbol,Price,Available Supply,Unlocked Supply,Mining Reserve (TBD),Simple Minting,Baseline Minting,Protocol Labs Team and Contributors,Filecoin Foundation,Protocol Labs,Fundraising 36 months,Fundraising 24 months,Fundraising 12 months,Fundraising 6 months
Aug 08 2033,FIL,0,1654999245.56,1354999245.56,300000000.00,261693290.73,493305954.83,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 07 2033,FIL,0,1654874668.98,1354874668.98,300000000.00,261674121.41,493200547.57,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 07 2033,FIL,0,1654874668.98,1354874668.98,300000000.00,261674121.41,493200547.57,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 06 2033,FIL,0,1654750092.39,1354750092.39,300000000.00,261654952.08,493095140.31,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 05 2033,FIL,0,1654625515.81,1354625515.81,300000000.00,261635782.75,492989733.06,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 04 2033,FIL,0,1654500939.22,1354500939.22,300000000.00,261616613.42,492884325.80,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 04 2033,FIL,0,1654500939.22,1354500939.22,300000000.00,261616613.42,492884325.80,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 03 2033,FIL,0,1654376362.64,1354376362.64,300000000.00,261597444.09,492778918.55,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 02 2033,FIL,0,1654251786.05,1354251786.05,300000000.00,261578274.76,492673511.29,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 01 2033,FIL,0,1654127209.47,1354127209.47,300000000.00,261559105.43,492568104.04,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 01 2033,FIL,0,1654127209.47,1354127209.47,300000000.00,261559105.43,492568104.04,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 31 2033,FIL,0,1654002632.89,1354002632.89,300000000.00,261539936.10,492462696.78,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 30 2033,FIL,0,1653878056.30,1353878056.30,300000000.00,261520766.77,492357289.53,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 29 2033,FIL,0,1653753479.72,1353753479.72,300000000.00,261501597.44,492251882.27,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 29 2033,FIL,0,1653753479.72,1353753479.72,300000000.00,261501597.44,492251882.27,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 28 2033,FIL,0,1653628903.13,1353628903.13,300000000.00,261482428.12,492146475.02,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 27 2033,FIL,0,1653504326.55,1353504326.55,300000000.00,261463258.79,492041067.76,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 26 2033,FIL,0,1653379749.96,1353379749.96,300000000.00,261444089.46,491935660.51,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 26 2033,FIL,0,1653379749.96,1353379749.96,300000000.00,261444089.46,491935660.51,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 25 2033,FIL,0,1653255173.38,1353255173.38,300000000.00,261424920.13,491830253.25,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 24 2033,FIL,0,1653130596.79,1353130596.79,300000000.00,261405750.80,491724846.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 24 2033,FIL,0,1653130596.79,1353130596.79,300000000.00,261405750.80,491724846.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 23 2033,FIL,0,1653006020.21,1353006020.21,300000000.00,261386581.47,491619438.74,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 22 2033,FIL,0,1652881443.63,1352881443.63,300000000.00,261367412.14,491514031.49,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 21 2033,FIL,0,1652756867.04,1352756867.04,300000000.00,261348242.81,491408624.23,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 21 2033,FIL,0,1652756867.04,1352756867.04,300000000.00,261348242.81,491408624.23,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 20 2033,FIL,0,1652632290.46,1352632290.46,300000000.00,261329073.48,491303216.97,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 19 2033,FIL,0,1652507713.87,1352507713.87,300000000.00,261309904.15,491197809.72,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 18 2033,FIL,0,1652383137.29,1352383137.29,300000000.00,261290734.82,491092402.46,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 18 2033,FIL,0,1652383137.29,1352383137.29,300000000.00,261290734.82,491092402.46,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 17 2033,FIL,0,1652258560.70,1352258560.70,300000000.00,261271565.50,490986995.21,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 16 2033,FIL,0,1652133984.12,1352133984.12,300000000.00,261252396.17,490881587.95,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 15 2033,FIL,0,1652009407.54,1352009407.54,300000000.00,261233226.84,490776180.70,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 15 2033,FIL,0,1652009407.54,1352009407.54,300000000.00,261233226.84,490776180.70,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 14 2033,FIL,0,1651884830.95,1351884830.95,300000000.00,261214057.51,490670773.44,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 13 2033,FIL,0,1651760254.37,1351760254.37,300000000.00,261194888.18,490565366.19,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 12 2033,FIL,0,1651635677.78,1351635677.78,300000000.00,261175718.85,490459958.93,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 12 2033,FIL,0,1651635677.78,1351635677.78,300000000.00,261175718.85,490459958.93,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 11 2033,FIL,0,1651511101.20,1351511101.20,300000000.00,261156549.52,490354551.68,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 10 2033,FIL,0,1651386524.61,1351386524.61,300000000.00,261137380.19,490249144.42,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 09 2033,FIL,0,1651261948.03,1351261948.03,300000000.00,261118210.86,490143737.17,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 09 2033,FIL,0,1651261948.03,1351261948.03,300000000.00,261118210.86,490143737.17,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 08 2033,FIL,0,1651137371.44,1351137371.44,300000000.00,261099041.53,490038329.91,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 07 2033,FIL,0,1651012794.86,1351012794.86,300000000.00,261079872.20,489932922.66,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 06 2033,FIL,0,1650888218.28,1350888218.28,300000000.00,261060702.88,489827515.40,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 06 2033,FIL,0,1650888218.28,1350888218.28,300000000.00,261060702.88,489827515.40,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 05 2033,FIL,0,1650763641.69,1350763641.69,300000000.00,261041533.55,489722108.15,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 04 2033,FIL,0,1650639065.11,1350639065.11,300000000.00,261022364.22,489616700.89,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 03 2033,FIL,0,1650514488.52,1350514488.52,300000000.00,261003194.89,489511293.63,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 03 2033,FIL,0,1650514488.52,1350514488.52,300000000.00,261003194.89,489511293.63,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 02 2033,FIL,0,1650389911.94,1350389911.94,300000000.00,260984025.56,489405886.38,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 01 2033,FIL,0,1650265335.35,1350265335.35,300000000.00,260964856.23,489300479.12,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 30 2033,FIL,0,1650140758.77,1350140758.77,300000000.00,260945686.90,489195071.87,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 30 2033,FIL,0,1650140758.77,1350140758.77,300000000.00,260945686.90,489195071.87,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 29 2033,FIL,0,1650016182.19,1350016182.19,300000000.00,260926517.57,489089664.61,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 28 2033,FIL,0,1649891605.60,1349891605.60,300000000.00,260907348.24,488984257.36,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 27 2033,FIL,0,1649767029.02,1349767029.02,300000000.00,260888178.91,488878850.10,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 27 2033,FIL,0,1649767029.02,1349767029.02,300000000.00,260888178.91,488878850.10,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 26 2033,FIL,0,1649642452.43,1349642452.43,300000000.00,260869009.58,488773442.85,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 25 2033,FIL,0,1649517875.85,1349517875.85,300000000.00,260849840.26,488668035.59,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 24 2033,FIL,0,1649393299.26,1349393299.26,300000000.00,260830670.93,488562628.34,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 24 2033,FIL,0,1649393299.26,1349393299.26,300000000.00,260830670.93,488562628.34,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 23 2033,FIL,0,1649268722.68,1349268722.68,300000000.00,260811501.60,488457221.08,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 22 2033,FIL,0,1649144146.09,1349144146.09,300000000.00,260792332.27,488351813.83,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 21 2033,FIL,0,1649019569.51,1349019569.51,300000000.00,260773162.94,488246406.57,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 21 2033,FIL,0,1649019569.51,1349019569.51,300000000.00,260773162.94,488246406.57,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 20 2033,FIL,0,1648894992.93,1348894992.93,300000000.00,260753993.61,488140999.32,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 19 2033,FIL,0,1648770416.34,1348770416.34,300000000.00,260734824.28,488035592.06,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 19 2033,FIL,0,1648770416.34,1348770416.34,300000000.00,260734824.28,488035592.06,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 18 2033,FIL,0,1648645839.76,1348645839.76,300000000.00,260715654.95,487930184.80,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 17 2033,FIL,0,1648521263.17,1348521263.17,300000000.00,260696485.62,487824777.55,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 16 2033,FIL,0,1648396686.59,1348396686.59,300000000.00,260677316.29,487719370.29,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 16 2033,FIL,0,1648396686.59,1348396686.59,300000000.00,260677316.29,487719370.29,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 15 2033,FIL,0,1648272110.00,1348272110.00,300000000.00,260658146.96,487613963.04,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 14 2033,FIL,0,1648147533.42,1348147533.42,300000000.00,260638977.64,487508555.78,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 13 2033,FIL,0,1648022956.84,1348022956.84,300000000.00,260619808.31,487403148.53,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 13 2033,FIL,0,1648022956.84,1348022956.84,300000000.00,260619808.31,487403148.53,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 12 2033,FIL,0,1647898380.25,1347898380.25,300000000.00,260600638.98,487297741.27,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 11 2033,FIL,0,1647773803.67,1347773803.67,300000000.00,260581469.65,487192334.02,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 10 2033,FIL,0,1647649227.08,1347649227.08,300000000.00,260562300.32,487086926.76,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 10 2033,FIL,0,1647649227.08,1347649227.08,300000000.00,260562300.32,487086926.76,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 09 2033,FIL,0,1647524650.50,1347524650.50,300000000.00,260543130.99,486981519.51,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 08 2033,FIL,0,1647400073.91,1347400073.91,300000000.00,260523961.66,486876112.25,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 07 2033,FIL,0,1647275497.33,1347275497.33,300000000.00,260504792.33,486770705.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 07 2033,FIL,0,1647275497.33,1347275497.33,300000000.00,260504792.33,486770705.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 06 2033,FIL,0,1647150920.74,1347150920.74,300000000.00,260485623.00,486665297.74,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 05 2033,FIL,0,1647026344.16,1347026344.16,300000000.00,260466453.67,486559890.49,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 04 2033,FIL,0,1646901767.58,1346901767.58,300000000.00,260447284.35,486454483.23,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 04 2033,FIL,0,1646901767.58,1346901767.58,300000000.00,260447284.35,486454483.23,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 03 2033,FIL,0,1646777190.99,1346777190.99,300000000.00,260428115.02,486349075.98,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 02 2033,FIL,0,1646652614.41,1346652614.41,300000000.00,260408945.69,486243668.72,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 01 2033,FIL,0,1646528037.82,1346528037.82,300000000.00,260389776.36,486138261.46,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 01 2033,FIL,0,1646528037.82,1346528037.82,300000000.00,260389776.36,486138261.46,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 31 2033,FIL,0,1646403461.24,1346403461.24,300000000.00,260370607.03,486032854.21,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 30 2033,FIL,0,1646278884.65,1346278884.65,300000000.00,260351437.70,485927446.95,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 29 2033,FIL,0,1646154308.07,1346154308.07,300000000.00,260332268.37,485822039.70,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 29 2033,FIL,0,1646154308.07,1346154308.07,300000000.00,260332268.37,485822039.70,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 28 2033,FIL,0,1646029731.49,1346029731.49,300000000.00,260313099.04,485716632.44,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 27 2033,FIL,0,1645905154.90,1345905154.90,300000000.00,260293929.71,485611225.19,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 26 2033,FIL,0,1645780578.32,1345780578.32,300000000.00,260274760.38,485505817.93,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 26 2033,FIL,0,1645780578.32,1345780578.32,300000000.00,260274760.38,485505817.93,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 25 2033,FIL,0,1645656001.73,1345656001.73,300000000.00,260255591.05,485400410.68,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 24 2033,FIL,0,1645531425.15,1345531425.15,300000000.00,260236421.73,485295003.42,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 23 2033,FIL,0,1645406848.56,1345406848.56,300000000.00,260217252.40,485189596.17,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 23 2033,FIL,0,1645406848.56,1345406848.56,300000000.00,260217252.40,485189596.17,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 22 2033,FIL,0,1645282271.98,1345282271.98,300000000.00,260198083.07,485084188.91,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 21 2033,FIL,0,1645157695.39,1345157695.39,300000000.00,260178913.74,484978781.66,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 20 2033,FIL,0,1645033118.81,1345033118.81,300000000.00,260159744.41,484873374.40,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 20 2033,FIL,0,1645033118.81,1345033118.81,300000000.00,260159744.41,484873374.40,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 19 2033,FIL,0,1644908542.23,1344908542.23,300000000.00,260140575.08,484767967.15,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 18 2033,FIL,0,1644783965.64,1344783965.64,300000000.00,260121405.75,484662559.89,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 17 2033,FIL,0,1644659389.06,1344659389.06,300000000.00,260102236.42,484557152.64,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 17 2033,FIL,0,1644659389.06,1344659389.06,300000000.00,260102236.42,484557152.64,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 16 2033,FIL,0,1644534812.47,1344534812.47,300000000.00,260083067.09,484451745.38,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 15 2033,FIL,0,1644410235.89,1344410235.89,300000000.00,260063897.76,484346338.12,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 15 2033,FIL,0,1644410235.89,1344410235.89,300000000.00,260063897.76,484346338.12,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 14 2033,FIL,0,1644285659.30,1344285659.30,300000000.00,260044728.43,484240930.87,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 13 2033,FIL,0,1644161082.72,1344161082.72,300000000.00,260025559.11,484135523.61,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 12 2033,FIL,0,1644036506.13,1344036506.13,300000000.00,260006389.78,484030116.36,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 12 2033,FIL,0,1644036506.13,1344036506.13,300000000.00,260006389.78,484030116.36,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 11 2033,FIL,0,1643911929.55,1343911929.55,300000000.00,259987220.45,483924709.10,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 10 2033,FIL,0,1643787352.97,1343787352.97,300000000.00,259968051.12,483819301.85,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 09 2033,FIL,0,1643662776.38,1343662776.38,300000000.00,259948881.79,483713894.59,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 09 2033,FIL,0,1643662776.38,1343662776.38,300000000.00,259948881.79,483713894.59,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 08 2033,FIL,0,1643538199.80,1343538199.80,300000000.00,259929712.46,483608487.34,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 07 2033,FIL,0,1643413623.21,1343413623.21,300000000.00,259910543.13,483503080.08,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 06 2033,FIL,0,1643289046.63,1343289046.63,300000000.00,259891373.80,483397672.83,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 06 2033,FIL,0,1643289046.63,1343289046.63,300000000.00,259891373.80,483397672.83,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 05 2033,FIL,0,1643164470.04,1343164470.04,300000000.00,259872204.47,483292265.57,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 04 2033,FIL,0,1643039893.46,1343039893.46,300000000.00,259853035.14,483186858.32,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 03 2033,FIL,0,1642915316.88,1342915316.88,300000000.00,259833865.81,483081451.06,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 03 2033,FIL,0,1642915316.88,1342915316.88,300000000.00,259833865.81,483081451.06,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 02 2033,FIL,0,1642790740.29,1342790740.29,300000000.00,259814696.49,482976043.81,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 01 2033,FIL,0,1642666163.71,1342666163.71,300000000.00,259795527.16,482870636.55,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 30 2033,FIL,0,1642541587.12,1342541587.12,300000000.00,259776357.83,482765229.29,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 30 2033,FIL,0,1642541587.12,1342541587.12,300000000.00,259776357.83,482765229.29,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 29 2033,FIL,0,1642417010.54,1342417010.54,300000000.00,259757188.50,482659822.04,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 28 2033,FIL,0,1642292433.95,1342292433.95,300000000.00,259738019.17,482554414.78,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 27 2033,FIL,0,1642167857.37,1342167857.37,300000000.00,259718849.84,482449007.53,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 27 2033,FIL,0,1642167857.37,1342167857.37,300000000.00,259718849.84,482449007.53,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 26 2033,FIL,0,1642043280.78,1342043280.78,300000000.00,259699680.51,482343600.27,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 25 2033,FIL,0,1641918704.20,1341918704.20,300000000.00,259680511.18,482238193.02,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 24 2033,FIL,0,1641794127.62,1341794127.62,300000000.00,259661341.85,482132785.76,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 24 2033,FIL,0,1641794127.62,1341794127.62,300000000.00,259661341.85,482132785.76,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 23 2033,FIL,0,1641669551.03,1341669551.03,300000000.00,259642172.52,482027378.51,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 22 2033,FIL,0,1641544974.45,1341544974.45,300000000.00,259623003.19,481921971.25,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 21 2033,FIL,0,1641420397.86,1341420397.86,300000000.00,259603833.87,481816564.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 21 2033,FIL,0,1641420397.86,1341420397.86,300000000.00,259603833.87,481816564.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 20 2033,FIL,0,1641295821.28,1341295821.28,300000000.00,259584664.54,481711156.74,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 19 2033,FIL,0,1641171244.69,1341171244.69,300000000.00,259565495.21,481605749.49,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 18 2033,FIL,0,1641046668.11,1341046668.11,300000000.00,259546325.88,481500342.23,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 18 2033,FIL,0,1641046668.11,1341046668.11,300000000.00,259546325.88,481500342.23,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 17 2033,FIL,0,1640922091.53,1340922091.53,300000000.00,259527156.55,481394934.98,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 16 2033,FIL,0,1640797514.94,1340797514.94,300000000.00,259507987.22,481289527.72,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 15 2033,FIL,0,1640672938.36,1340672938.36,300000000.00,259488817.89,481184120.47,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 15 2033,FIL,0,1640672938.36,1340672938.36,300000000.00,259488817.89,481184120.47,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
